year,pgisced97,regtyp,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Second Stage of Tertiary Education,Urban regions,As soon as possible,0.34775,107,340,0.29705,0.39845
2012,Second Stage of Tertiary Education,Urban regions,Next year,0.34669,135,340,0.29602,0.39735
2012,Second Stage of Tertiary Education,Urban regions,In the next 2 to 5 years,0.26151,98,340,0.21473,0.30829
2012,Second Stage of Tertiary Education,Rural regions,As soon as possible,0.46112,43,91,0.35813,0.56411
2012,Second Stage of Tertiary Education,Rural regions,Next year,0.36492,48,91,0.26546,0.46438
2013,No answer / don't know,Urban regions,As soon as possible,0.23381,34,116,0.15646,0.31117
2013,No answer / don't know,Urban regions,Next year,0.21063,31,116,0.13611,0.28516
2013,No answer / don't know,Urban regions,In the next 2 to 5 years,0.43656,51,116,0.34592,0.52721
2013,Pre-primary Level,Urban regions,Next year,0.22781,65,312,0.18119,0.27442
2013,Pre-primary Level,Urban regions,In the next 2 to 5 years,0.45373,145,312,0.39840,0.50907
2013,Pre-primary Level,Urban regions,"In the distant future, in more than five years",0.25925,102,312,0.21055,0.30796
2013,Pre-primary Level,Rural regions,Next year,0.23282,36,127,0.15903,0.30662
2013,Pre-primary Level,Rural regions,In the next 2 to 5 years,0.27014,49,127,0.19261,0.34767
2013,Pre-primary Level,Rural regions,"In the distant future, in more than five years",0.43202,42,127,0.34553,0.51851
2013,Primary Level,Urban regions,As soon as possible,0.50715,70,146,0.42578,0.58853
2013,Primary Level,Urban regions,Next year,0.24261,39,146,0.17284,0.31238
2013,Primary Level,Urban regions,In the next 2 to 5 years,0.17973,37,146,0.11723,0.24223
2013,Lower Secondary Level,Urban regions,As soon as possible,0.38782,208,591,0.34850,0.42714
2013,Lower Secondary Level,Urban regions,Next year,0.24676,152,591,0.21197,0.28154
2013,Lower Secondary Level,Urban regions,In the next 2 to 5 years,0.30397,173,591,0.26686,0.34109
2013,Lower Secondary Level,Urban regions,"In the distant future, in more than five years",0.06145,58,591,0.04207,0.08083
2013,Lower Secondary Level,Rural regions,As soon as possible,0.48509,106,233,0.42078,0.54940
2013,Lower Secondary Level,Rural regions,Next year,0.27651,64,233,0.21896,0.33407
2013,Lower Secondary Level,Rural regions,In the next 2 to 5 years,0.19812,63,233,0.14683,0.24941
2013,Upper Secondary Level,Urban regions,As soon as possible,0.37666,425,1214,0.34939,0.40393
2013,Upper Secondary Level,Urban regions,Next year,0.27411,304,1214,0.24900,0.29921
2013,Upper Secondary Level,Urban regions,In the next 2 to 5 years,0.27702,375,1214,0.25184,0.30221
2013,Upper Secondary Level,Urban regions,"In the distant future, in more than five years",0.07221,110,1214,0.05765,0.08678
2013,Upper Secondary Level,Rural regions,As soon as possible,0.43675,330,753,0.40130,0.47220
2013,Upper Secondary Level,Rural regions,Next year,0.29894,191,753,0.26622,0.33166
2013,Upper Secondary Level,Rural regions,In the next 2 to 5 years,0.21542,174,753,0.18603,0.24480
2013,Upper Secondary Level,Rural regions,"In the distant future, in more than five years",0.04890,58,753,0.03348,0.06431
2013,Post-secondary Non-tertiary Level,Urban regions,As soon as possible,0.38104,81,243,0.31985,0.44223
2013,Post-secondary Non-tertiary Level,Urban regions,Next year,0.27913,73,243,0.22261,0.33565
2013,Post-secondary Non-tertiary Level,Urban regions,In the next 2 to 5 years,0.33132,89,243,0.27201,0.39062
2013,Post-secondary Non-tertiary Level,Rural regions,As soon as possible,0.34184,39,39,0.19103,0.49265
2013,Second Stage of Tertiary Education,Urban regions,As soon as possible,0.31867,147,439,0.27504,0.36231
2013,Second Stage of Tertiary Education,Urban regions,Next year,0.40779,173,439,0.36177,0.45381
2013,Second Stage of Tertiary Education,Urban regions,In the next 2 to 5 years,0.23141,119,439,0.19191,0.27091
2013,Second Stage of Tertiary Education,Rural regions,As soon as possible,0.53181,49,49,0.39064,0.67297
2014,No answer / don't know,Urban regions,As soon as possible,0.31370,38,93,0.21888,0.40851
2014,No answer / don't know,Urban regions,In the next 2 to 5 years,0.31483,55,93,0.21992,0.40973
2014,Pre-primary Level,Urban regions,Next year,0.20890,42,197,0.15198,0.26581
2014,Pre-primary Level,Urban regions,In the next 2 to 5 years,0.43996,96,197,0.37046,0.50945
2014,Pre-primary Level,Urban regions,"In the distant future, in more than five years",0.28586,59,197,0.22261,0.34912
2014,Pre-primary Level,Rural regions,Next year,0.28254,37,77,0.18132,0.38377
2014,Pre-primary Level,Rural regions,In the next 2 to 5 years,0.40957,40,77,0.29901,0.52013
2014,Primary Level,Urban regions,As soon as possible,0.51985,52,52,0.38273,0.65697
2014,Lower Secondary Level,Urban regions,As soon as possible,0.45163,179,463,0.40625,0.49701
2014,Lower Secondary Level,Urban regions,Next year,0.23711,118,463,0.19832,0.27589
2014,Lower Secondary Level,Urban regions,In the next 2 to 5 years,0.24536,125,463,0.20612,0.28459
2014,Lower Secondary Level,Urban regions,"In the distant future, in more than five years",0.06590,41,463,0.04328,0.08853
2014,Lower Secondary Level,Rural regions,As soon as possible,0.44557,95,197,0.37599,0.51516
2014,Lower Secondary Level,Rural regions,Next year,0.30027,56,197,0.23610,0.36444
2014,Lower Secondary Level,Rural regions,In the next 2 to 5 years,0.16832,46,197,0.11594,0.22071
2014,Upper Secondary Level,Urban regions,As soon as possible,0.37044,342,1004,0.34055,0.40033
2014,Upper Secondary Level,Urban regions,Next year,0.25295,264,1004,0.22605,0.27986
2014,Upper Secondary Level,Urban regions,In the next 2 to 5 years,0.32252,303,1004,0.29359,0.35145
2014,Upper Secondary Level,Urban regions,"In the distant future, in more than five years",0.05409,95,1004,0.04009,0.06809
2014,Upper Secondary Level,Rural regions,As soon as possible,0.48502,249,568,0.44388,0.52616
2014,Upper Secondary Level,Rural regions,Next year,0.23296,134,568,0.19816,0.26775
2014,Upper Secondary Level,Rural regions,In the next 2 to 5 years,0.22162,145,568,0.18743,0.25581
2014,Upper Secondary Level,Rural regions,"In the distant future, in more than five years",0.06040,40,568,0.04079,0.08001
2014,Post-secondary Non-tertiary Level,Urban regions,As soon as possible,0.36140,54,180,0.29102,0.43178
2014,Post-secondary Non-tertiary Level,Urban regions,Next year,0.37405,67,180,0.30316,0.44493
2014,Post-secondary Non-tertiary Level,Urban regions,In the next 2 to 5 years,0.25451,59,180,0.19070,0.31832
2014,Second Stage of Tertiary Education,Urban regions,As soon as possible,0.35812,130,389,0.31041,0.40583
2014,Second Stage of Tertiary Education,Urban regions,Next year,0.38504,162,389,0.33662,0.43346
2014,Second Stage of Tertiary Education,Urban regions,In the next 2 to 5 years,0.23774,97,389,0.19538,0.28010
2014,Second Stage of Tertiary Education,Rural regions,As soon as possible,0.50723,48,48,0.36429,0.65016
2015,No answer / don't know,Urban regions,As soon as possible,0.37411,41,102,0.27973,0.46848
2015,No answer / don't know,Urban regions,In the next 2 to 5 years,0.37346,61,102,0.27912,0.46780
2015,Pre-primary Level,Urban regions,In the next 2 to 5 years,0.49043,83,144,0.40849,0.57236
2015,Pre-primary Level,Urban regions,"In the distant future, in more than five years",0.29506,61,144,0.22031,0.36981
2015,Pre-primary Level,Rural regions,In the next 2 to 5 years,0.39437,43,43,0.24657,0.54218
2015,Primary Level,Urban regions,As soon as possible,0.57285,57,98,0.47441,0.67129
2015,Primary Level,Urban regions,In the next 2 to 5 years,0.24462,41,98,0.15907,0.33017
2015,Lower Secondary Level,Urban regions,As soon as possible,0.35057,171,480,0.30784,0.39330
2015,Lower Secondary Level,Urban regions,Next year,0.27266,122,480,0.23278,0.31255
2015,Lower Secondary Level,Urban regions,In the next 2 to 5 years,0.30998,152,480,0.26857,0.35140
2015,Lower Secondary Level,Urban regions,"In the distant future, in more than five years",0.06678,35,480,0.04443,0.08914
2015,Lower Secondary Level,Rural regions,As soon as possible,0.48663,81,176,0.41258,0.56069
2015,Lower Secondary Level,Rural regions,Next year,0.19653,43,176,0.13766,0.25541
2015,Lower Secondary Level,Rural regions,In the next 2 to 5 years,0.26055,52,176,0.19552,0.32559
2015,Upper Secondary Level,Urban regions,As soon as possible,0.37804,296,992,0.34785,0.40823
2015,Upper Secondary Level,Urban regions,Next year,0.24947,260,992,0.22253,0.27641
2015,Upper Secondary Level,Urban regions,In the next 2 to 5 years,0.32480,350,992,0.29564,0.35395
2015,Upper Secondary Level,Urban regions,"In the distant future, in more than five years",0.04769,86,992,0.03443,0.06096
2015,Upper Secondary Level,Rural regions,As soon as possible,0.43853,238,600,0.39879,0.47826
2015,Upper Secondary Level,Rural regions,Next year,0.27708,146,600,0.24124,0.31292
2015,Upper Secondary Level,Rural regions,In the next 2 to 5 years,0.23172,165,600,0.19793,0.26551
2015,Upper Secondary Level,Rural regions,"In the distant future, in more than five years",0.05268,51,600,0.03479,0.07057
2015,Post-secondary Non-tertiary Level,Urban regions,As soon as possible,0.38350,60,208,0.31726,0.44974
2015,Post-secondary Non-tertiary Level,Urban regions,Next year,0.19040,63,208,0.13692,0.24389
2015,Post-secondary Non-tertiary Level,Urban regions,In the next 2 to 5 years,0.37428,85,208,0.30836,0.44021
2015,Second Stage of Tertiary Education,Urban regions,As soon as possible,0.39337,161,438,0.34757,0.43917
2015,Second Stage of Tertiary Education,Urban regions,Next year,0.32206,161,438,0.27825,0.36587
2015,Second Stage of Tertiary Education,Urban regions,In the next 2 to 5 years,0.25469,116,438,0.21384,0.29554
2015,Second Stage of Tertiary Education,Rural regions,As soon as possible,0.28382,45,123,0.20381,0.36382
2015,Second Stage of Tertiary Education,Rural regions,Next year,0.40727,44,123,0.32009,0.49446
2015,Second Stage of Tertiary Education,Rural regions,In the next 2 to 5 years,0.28399,34,123,0.20398,0.36401
2016,No answer / don't know,Urban regions,As soon as possible,0.13787,77,231,0.09331,0.18243
2016,No answer / don't know,Urban regions,Next year,0.28033,76,231,0.22228,0.33838
2016,No answer / don't know,Urban regions,In the next 2 to 5 years,0.49426,78,231,0.42965,0.55888
2016,No answer / don't know,Rural regions,As soon as possible,0.28897,35,71,0.18279,0.39516
2016,No answer / don't know,Rural regions,In the next 2 to 5 years,0.41588,36,71,0.30042,0.53134
2016,Pre-primary Level,Urban regions,Next year,0.26997,47,192,0.20701,0.33293
2016,Pre-primary Level,Urban regions,In the next 2 to 5 years,0.51146,100,192,0.44056,0.58235
2016,Pre-primary Level,Urban regions,"In the distant future, in more than five years",0.21415,45,192,0.15597,0.27233
2016,Pre-primary Level,Rural regions,In the next 2 to 5 years,0.41361,32,32,0.24025,0.58698
2016,Primary Level,Urban regions,As soon as possible,0.47879,235,598,0.43871,0.51886
2016,Primary Level,Urban regions,Next year,0.15650,147,598,0.12735,0.18564
2016,Primary Level,Urban regions,In the next 2 to 5 years,0.24929,177,598,0.21459,0.28399
2016,Primary Level,Urban regions,"In the distant future, in more than five years",0.11543,39,598,0.08979,0.14106
2016,Primary Level,Rural regions,As soon as possible,0.43205,123,279,0.37382,0.49029
2016,Primary Level,Rural regions,Next year,0.21665,74,279,0.16822,0.26508
2016,Primary Level,Rural regions,In the next 2 to 5 years,0.23853,82,279,0.18843,0.28863
2016,Lower Secondary Level,Urban regions,As soon as possible,0.37592,270,696,0.33991,0.41193
2016,Lower Secondary Level,Urban regions,Next year,0.29512,196,696,0.26121,0.32903
2016,Lower Secondary Level,Urban regions,In the next 2 to 5 years,0.26290,176,696,0.23018,0.29563
2016,Lower Secondary Level,Urban regions,"In the distant future, in more than five years",0.06605,54,696,0.04759,0.08452
2016,Lower Secondary Level,Rural regions,As soon as possible,0.45147,125,264,0.39133,0.51162
2016,Lower Secondary Level,Rural regions,Next year,0.23130,74,264,0.18034,0.28226
2016,Lower Secondary Level,Rural regions,In the next 2 to 5 years,0.25284,65,264,0.20031,0.30537
2016,Upper Secondary Level,Urban regions,As soon as possible,0.37394,402,1108,0.34544,0.40244
2016,Upper Secondary Level,Urban regions,Next year,0.20917,275,1108,0.18521,0.23313
2016,Upper Secondary Level,Urban regions,In the next 2 to 5 years,0.31998,346,1108,0.29250,0.34746
2016,Upper Secondary Level,Urban regions,"In the distant future, in more than five years",0.09691,85,1108,0.07948,0.11434
2016,Upper Secondary Level,Rural regions,As soon as possible,0.42279,261,606,0.38343,0.46216
2016,Upper Secondary Level,Rural regions,Next year,0.27850,161,606,0.24278,0.31422
2016,Upper Secondary Level,Rural regions,In the next 2 to 5 years,0.26044,149,606,0.22547,0.29541
2016,Upper Secondary Level,Rural regions,"In the distant future, in more than five years",0.03827,35,606,0.02298,0.05356
2016,Post-secondary Non-tertiary Level,Urban regions,As soon as possible,0.28240,70,204,0.22047,0.34433
2016,Post-secondary Non-tertiary Level,Urban regions,Next year,0.35274,64,204,0.28701,0.41847
2016,Post-secondary Non-tertiary Level,Urban regions,In the next 2 to 5 years,0.30141,70,204,0.23829,0.36454
2016,Post-secondary Non-tertiary Level,Rural regions,Next year,0.38926,31,31,0.21478,0.56374
2016,Second Stage of Tertiary Education,Urban regions,As soon as possible,0.30899,291,725,0.27533,0.34265
2016,Second Stage of Tertiary Education,Urban regions,Next year,0.42322,245,725,0.38723,0.45921
2016,Second Stage of Tertiary Education,Urban regions,In the next 2 to 5 years,0.23943,154,725,0.20834,0.27051
2016,Second Stage of Tertiary Education,Urban regions,"In the distant future, in more than five years",0.02836,35,725,0.01627,0.04045
2016,Second Stage of Tertiary Education,Rural regions,As soon as possible,0.21828,112,229,0.16466,0.27190
2016,Second Stage of Tertiary Education,Rural regions,Next year,0.40852,69,229,0.34471,0.47233
2016,Second Stage of Tertiary Education,Rural regions,In the next 2 to 5 years,0.25422,48,229,0.19770,0.31074
2017,No answer / don't know,Urban regions,As soon as possible,0.25004,94,249,0.19615,0.30394
2017,No answer / don't know,Urban regions,Next year,0.32468,79,249,0.26640,0.38296
2017,No answer / don't know,Urban regions,In the next 2 to 5 years,0.28062,76,249,0.22470,0.33654
2017,No answer / don't know,Rural regions,As soon as possible,0.40526,34,100,0.30855,0.50196
2017,No answer / don't know,Rural regions,Next year,0.13918,31,100,0.07099,0.20736
2017,No answer / don't know,Rural regions,In the next 2 to 5 years,0.44433,35,100,0.34644,0.54221
2017,Pre-primary Level,Urban regions,Next year,0.20643,38,195,0.14947,0.26338
2017,Pre-primary Level,Urban regions,In the next 2 to 5 years,0.50488,107,195,0.43452,0.57523
2017,Pre-primary Level,Urban regions,"In the distant future, in more than five years",0.22441,50,195,0.16571,0.28312
2017,Pre-primary Level,Rural regions,In the next 2 to 5 years,0.55279,47,47,0.40910,0.69647
2017,Primary Level,Urban regions,As soon as possible,0.45403,283,809,0.41970,0.48836
2017,Primary Level,Urban regions,Next year,0.32351,201,809,0.29125,0.35576
2017,Primary Level,Urban regions,In the next 2 to 5 years,0.18964,252,809,0.16261,0.21667
2017,Primary Level,Urban regions,"In the distant future, in more than five years",0.03283,73,809,0.02054,0.04512
2017,Primary Level,Rural regions,As soon as possible,0.27242,124,337,0.22481,0.32002
2017,Primary Level,Rural regions,Next year,0.22453,110,337,0.17991,0.26915
2017,Primary Level,Rural regions,In the next 2 to 5 years,0.35546,103,337,0.30428,0.40664
2017,Lower Secondary Level,Urban regions,As soon as possible,0.41802,287,818,0.38420,0.45184
2017,Lower Secondary Level,Urban regions,Next year,0.26225,221,818,0.23209,0.29241
2017,Lower Secondary Level,Urban regions,In the next 2 to 5 years,0.25458,248,818,0.22471,0.28445
2017,Lower Secondary Level,Urban regions,"In the distant future, in more than five years",0.06515,62,818,0.04823,0.08208
2017,Lower Secondary Level,Rural regions,As soon as possible,0.52076,153,345,0.46797,0.57355
2017,Lower Secondary Level,Rural regions,Next year,0.28285,111,345,0.23525,0.33044
2017,Lower Secondary Level,Rural regions,In the next 2 to 5 years,0.16398,81,345,0.12485,0.20310
2017,Upper Secondary Level,Urban regions,As soon as possible,0.33311,393,1197,0.30640,0.35982
2017,Upper Secondary Level,Urban regions,Next year,0.29377,323,1197,0.26796,0.31959
2017,Upper Secondary Level,Urban regions,In the next 2 to 5 years,0.29283,390,1197,0.26704,0.31862
2017,Upper Secondary Level,Urban regions,"In the distant future, in more than five years",0.08029,91,1197,0.06489,0.09569
2017,Upper Secondary Level,Rural regions,As soon as possible,0.39919,230,614,0.36042,0.43796
2017,Upper Secondary Level,Rural regions,Next year,0.28841,193,614,0.25255,0.32428
2017,Upper Secondary Level,Rural regions,In the next 2 to 5 years,0.26024,143,614,0.22551,0.29498
2017,Upper Secondary Level,Rural regions,"In the distant future, in more than five years",0.05216,48,614,0.03456,0.06976
2017,Post-secondary Non-tertiary Level,Urban regions,As soon as possible,0.30750,72,230,0.24773,0.36727
2017,Post-secondary Non-tertiary Level,Urban regions,Next year,0.24951,71,230,0.19346,0.30556
2017,Post-secondary Non-tertiary Level,Urban regions,In the next 2 to 5 years,0.38045,87,230,0.31756,0.44333
2017,Post-secondary Non-tertiary Level,Rural regions,Next year,0.48233,37,37,0.31910,0.64556
2017,Second Stage of Tertiary Education,Urban regions,As soon as possible,0.22951,281,754,0.19947,0.25954
2017,Second Stage of Tertiary Education,Urban regions,Next year,0.49073,272,754,0.45502,0.52644
2017,Second Stage of Tertiary Education,Urban regions,In the next 2 to 5 years,0.25334,201,754,0.22227,0.28440
2017,Second Stage of Tertiary Education,Rural regions,As soon as possible,0.36440,115,239,0.30325,0.42554
2017,Second Stage of Tertiary Education,Rural regions,Next year,0.49942,77,239,0.43590,0.56295
2017,Second Stage of Tertiary Education,Rural regions,In the next 2 to 5 years,0.09718,47,239,0.05955,0.13481
2018,No answer / don't know,Urban regions,As soon as possible,0.29117,103,263,0.23616,0.34618
2018,No answer / don't know,Urban regions,Next year,0.32289,82,263,0.26627,0.37951
2018,No answer / don't know,Urban regions,In the next 2 to 5 years,0.32303,78,263,0.26640,0.37965
2018,No answer / don't know,Rural regions,As soon as possible,0.41769,39,39,0.26088,0.57450
2018,Pre-primary Level,Urban regions,Next year,0.17363,35,189,0.11948,0.22778
2018,Pre-primary Level,Urban regions,In the next 2 to 5 years,0.57274,107,189,0.50202,0.64345
2018,Pre-primary Level,Urban regions,"In the distant future, in more than five years",0.20266,47,189,0.14520,0.26012
2018,Pre-primary Level,Rural regions,In the next 2 to 5 years,0.35056,32,32,0.18259,0.51852
2018,Primary Level,Urban regions,As soon as possible,0.43405,272,766,0.39892,0.46917
2018,Primary Level,Urban regions,Next year,0.26054,221,766,0.22943,0.29164
2018,Primary Level,Urban regions,In the next 2 to 5 years,0.21477,212,766,0.18567,0.24388
2018,Primary Level,Urban regions,"In the distant future, in more than five years",0.09064,61,766,0.07030,0.11099
2018,Primary Level,Rural regions,As soon as possible,0.51173,113,297,0.45479,0.56868
2018,Primary Level,Rural regions,Next year,0.23708,85,297,0.18863,0.28553
2018,Primary Level,Rural regions,In the next 2 to 5 years,0.21831,99,297,0.17125,0.26537
2018,Lower Secondary Level,Urban regions,As soon as possible,0.37042,253,716,0.33502,0.40582
2018,Lower Secondary Level,Urban regions,Next year,0.30409,207,716,0.27037,0.33781
2018,Lower Secondary Level,Urban regions,In the next 2 to 5 years,0.26643,208,716,0.23402,0.29883
2018,Lower Secondary Level,Urban regions,"In the distant future, in more than five years",0.05906,48,716,0.04178,0.07634
2018,Lower Secondary Level,Rural regions,As soon as possible,0.42058,116,297,0.36435,0.47682
2018,Lower Secondary Level,Rural regions,Next year,0.32292,99,297,0.26965,0.37619
2018,Lower Secondary Level,Rural regions,In the next 2 to 5 years,0.15573,82,297,0.11442,0.19704
2018,Upper Secondary Level,Urban regions,As soon as possible,0.31062,349,1065,0.28282,0.33843
2018,Upper Secondary Level,Urban regions,Next year,0.29728,299,1065,0.26981,0.32474
2018,Upper Secondary Level,Urban regions,In the next 2 to 5 years,0.33697,351,1065,0.30857,0.36538
2018,Upper Secondary Level,Urban regions,"In the distant future, in more than five years",0.05512,66,1065,0.04141,0.06884
2018,Upper Secondary Level,Rural regions,As soon as possible,0.38494,198,530,0.34348,0.42641
2018,Upper Secondary Level,Rural regions,Next year,0.29948,153,530,0.26045,0.33852
2018,Upper Secondary Level,Rural regions,In the next 2 to 5 years,0.24612,144,530,0.20941,0.28283
2018,Upper Secondary Level,Rural regions,"In the distant future, in more than five years",0.06946,35,530,0.04779,0.09112
2018,Post-secondary Non-tertiary Level,Urban regions,As soon as possible,0.21644,63,194,0.15834,0.27454
2018,Post-secondary Non-tertiary Level,Urban regions,Next year,0.40611,70,194,0.33682,0.47540
2018,Post-secondary Non-tertiary Level,Urban regions,In the next 2 to 5 years,0.29324,61,194,0.22902,0.35747
2018,Second Stage of Tertiary Education,Urban regions,As soon as possible,0.27320,232,624,0.23821,0.30819
2018,Second Stage of Tertiary Education,Urban regions,Next year,0.43211,235,624,0.39321,0.47101
2018,Second Stage of Tertiary Education,Urban regions,In the next 2 to 5 years,0.26564,157,624,0.23096,0.30033
2018,Second Stage of Tertiary Education,Rural regions,As soon as possible,0.37129,85,207,0.30531,0.43726
2018,Second Stage of Tertiary Education,Rural regions,Next year,0.38212,73,207,0.31576,0.44847
2018,Second Stage of Tertiary Education,Rural regions,In the next 2 to 5 years,0.21760,49,207,0.16125,0.27394
2019,No answer / don't know,Urban regions,As soon as possible,0.30277,92,224,0.24247,0.36308
2019,No answer / don't know,Urban regions,Next year,0.28031,70,224,0.22136,0.33926
2019,No answer / don't know,Urban regions,In the next 2 to 5 years,0.34473,62,224,0.28235,0.40711
2019,No answer / don't know,Rural regions,In the next 2 to 5 years,0.55121,37,37,0.38873,0.71368
2019,Pre-primary Level,Urban regions,In the next 2 to 5 years,0.50750,80,128,0.42055,0.59445
2019,Pre-primary Level,Urban regions,"In the distant future, in more than five years",0.28556,48,128,0.20700,0.36412
2019,Primary Level,Urban regions,As soon as possible,0.41885,235,628,0.38023,0.45747
2019,Primary Level,Urban regions,Next year,0.29595,199,628,0.26022,0.33168
2019,Primary Level,Urban regions,In the next 2 to 5 years,0.15486,150,628,0.12654,0.18318
2019,Primary Level,Urban regions,"In the distant future, in more than five years",0.13033,44,628,0.10398,0.15669
2019,Primary Level,Rural regions,As soon as possible,0.39178,90,258,0.33210,0.45147
2019,Primary Level,Rural regions,Next year,0.23630,79,258,0.18436,0.28824
2019,Primary Level,Rural regions,In the next 2 to 5 years,0.32151,89,258,0.26440,0.37861
2019,Lower Secondary Level,Urban regions,As soon as possible,0.44268,227,571,0.40190,0.48346
2019,Lower Secondary Level,Urban regions,Next year,0.23910,141,571,0.20408,0.27412
2019,Lower Secondary Level,Urban regions,In the next 2 to 5 years,0.24849,158,571,0.21301,0.28396
2019,Lower Secondary Level,Urban regions,"In the distant future, in more than five years",0.06973,45,571,0.04882,0.09064
2019,Lower Secondary Level,Rural regions,As soon as possible,0.48620,94,240,0.42283,0.54957
2019,Lower Secondary Level,Rural regions,Next year,0.23893,76,240,0.18486,0.29299
2019,Lower Secondary Level,Rural regions,In the next 2 to 5 years,0.17798,70,240,0.12949,0.22647
2019,Upper Secondary Level,Urban regions,As soon as possible,0.28240,264,890,0.25280,0.31199
2019,Upper Secondary Level,Urban regions,Next year,0.27744,266,890,0.24801,0.30687
2019,Upper Secondary Level,Urban regions,In the next 2 to 5 years,0.37753,296,890,0.34566,0.40940
2019,Upper Secondary Level,Urban regions,"In the distant future, in more than five years",0.06263,64,890,0.04671,0.07856
2019,Upper Secondary Level,Rural regions,As soon as possible,0.32840,147,386,0.28149,0.37531
2019,Upper Secondary Level,Rural regions,Next year,0.37064,132,386,0.32240,0.41889
2019,Upper Secondary Level,Rural regions,In the next 2 to 5 years,0.23341,107,386,0.19116,0.27567
2019,Post-secondary Non-tertiary Level,Urban regions,As soon as possible,0.24809,63,180,0.18482,0.31136
2019,Post-secondary Non-tertiary Level,Urban regions,Next year,0.39035,63,180,0.31888,0.46181
2019,Post-secondary Non-tertiary Level,Urban regions,In the next 2 to 5 years,0.30625,54,180,0.23872,0.37377
2019,Second Stage of Tertiary Education,Urban regions,As soon as possible,0.25210,185,513,0.21449,0.28971
2019,Second Stage of Tertiary Education,Urban regions,Next year,0.47037,191,513,0.42713,0.51360
2019,Second Stage of Tertiary Education,Urban regions,In the next 2 to 5 years,0.25140,137,513,0.21382,0.28897
2019,Second Stage of Tertiary Education,Rural regions,As soon as possible,0.22951,60,171,0.16630,0.29273
2019,Second Stage of Tertiary Education,Rural regions,Next year,0.56739,68,171,0.49291,0.64186
2019,Second Stage of Tertiary Education,Rural regions,In the next 2 to 5 years,0.18761,43,171,0.12893,0.24630
2020,No answer / don't know,Urban regions,As soon as possible,0.27481,123,289,0.22325,0.32637
2020,No answer / don't know,Urban regions,Next year,0.24874,65,289,0.19881,0.29866
2020,No answer / don't know,Urban regions,In the next 2 to 5 years,0.35500,101,289,0.29974,0.41027
2020,Pre-primary Level,Urban regions,Next year,0.26674,51,189,0.20352,0.32996
2020,Pre-primary Level,Urban regions,In the next 2 to 5 years,0.47129,96,189,0.39993,0.54265
2020,Pre-primary Level,Urban regions,"In the distant future, in more than five years",0.23026,42,189,0.17008,0.29044
2020,Primary Level,Urban regions,As soon as possible,0.53068,304,677,0.49306,0.56830
2020,Primary Level,Urban regions,Next year,0.20222,148,677,0.17194,0.23250
2020,Primary Level,Urban regions,In the next 2 to 5 years,0.21575,174,677,0.18474,0.24676
2020,Primary Level,Urban regions,"In the distant future, in more than five years",0.05135,51,677,0.03471,0.06799
2020,Primary Level,Rural regions,As soon as possible,0.34048,119,237,0.28002,0.40093
2020,Primary Level,Rural regions,Next year,0.26990,49,237,0.21327,0.32654
2020,Primary Level,Rural regions,In the next 2 to 5 years,0.35071,69,237,0.28983,0.41160
2020,Lower Secondary Level,Urban regions,As soon as possible,0.29662,264,669,0.26198,0.33125
2020,Lower Secondary Level,Urban regions,Next year,0.30777,166,669,0.27277,0.34278
2020,Lower Secondary Level,Urban regions,In the next 2 to 5 years,0.28143,192,669,0.24732,0.31553
2020,Lower Secondary Level,Urban regions,"In the distant future, in more than five years",0.11418,47,669,0.09007,0.13830
2020,Lower Secondary Level,Rural regions,As soon as possible,0.43315,95,242,0.37059,0.49571
2020,Lower Secondary Level,Rural regions,Next year,0.25084,65,242,0.19611,0.30557
2020,Lower Secondary Level,Rural regions,In the next 2 to 5 years,0.26602,82,242,0.21023,0.32181
2020,Upper Secondary Level,Urban regions,As soon as possible,0.28648,325,1006,0.25852,0.31443
2020,Upper Secondary Level,Urban regions,Next year,0.33343,327,1006,0.30428,0.36258
2020,Upper Secondary Level,Urban regions,In the next 2 to 5 years,0.31562,282,1006,0.28689,0.34436
2020,Upper Secondary Level,Urban regions,"In the distant future, in more than five years",0.06447,72,1006,0.04929,0.07965
2020,Upper Secondary Level,Rural regions,As soon as possible,0.36032,161,386,0.31237,0.40828
2020,Upper Secondary Level,Rural regions,Next year,0.32738,108,386,0.28051,0.37426
2020,Upper Secondary Level,Rural regions,In the next 2 to 5 years,0.27021,117,386,0.22585,0.31457
2020,Post-secondary Non-tertiary Level,Urban regions,As soon as possible,0.28895,62,177,0.22198,0.35591
2020,Post-secondary Non-tertiary Level,Urban regions,Next year,0.30597,62,177,0.23789,0.37405
2020,Post-secondary Non-tertiary Level,Urban regions,In the next 2 to 5 years,0.35412,53,177,0.28347,0.42478
2020,Second Stage of Tertiary Education,Urban regions,As soon as possible,0.29342,214,556,0.25553,0.33130
2020,Second Stage of Tertiary Education,Urban regions,Next year,0.49845,206,556,0.45685,0.54005
2020,Second Stage of Tertiary Education,Urban regions,In the next 2 to 5 years,0.18741,136,556,0.15494,0.21988
2020,Second Stage of Tertiary Education,Rural regions,As soon as possible,0.36548,60,154,0.28917,0.44178
2020,Second Stage of Tertiary Education,Rural regions,Next year,0.41971,56,154,0.34151,0.49791
2020,Second Stage of Tertiary Education,Rural regions,In the next 2 to 5 years,0.20168,38,154,0.13810,0.26527
2021,No answer / don't know,Urban regions,As soon as possible,0.42163,72,187,0.35066,0.49260
