year,pgisced97,sex,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Pre-primary Level,female,"In the distant future, in more than five years",0.09202,48,148,0.04529,0.13874
2014,Primary Level,male,As soon as possible,0.18198,42,42,0.06388,0.30009
2014,Primary Level,female,As soon as possible,0.11709,37,72,0.04230,0.19188
2014,Primary Level,female,Next year,0.08780,35,72,0.02197,0.15363
2014,Lower Secondary Level,male,As soon as possible,0.11279,145,233,0.07209,0.15350
2014,Lower Secondary Level,male,Next year,0.04365,51,233,0.01736,0.06994
2014,Lower Secondary Level,male,In the next 2 to 5 years,0.02717,37,233,0.00625,0.04809
2014,Lower Secondary Level,female,As soon as possible,0.03935,129,431,0.02098,0.05773
2014,Lower Secondary Level,female,Next year,0.03579,123,431,0.01823,0.05335
2014,Lower Secondary Level,female,In the next 2 to 5 years,0.03757,134,431,0.01960,0.05555
2014,Lower Secondary Level,female,"In the distant future, in more than five years",0.01181,45,431,0.00160,0.02202
2014,Upper Secondary Level,male,As soon as possible,0.04937,270,543,0.03113,0.06761
2014,Upper Secondary Level,male,Next year,0.01840,107,543,0.00708,0.02971
2014,Upper Secondary Level,male,In the next 2 to 5 years,0.02479,125,543,0.01170,0.03789
2014,Upper Secondary Level,male,"In the distant future, in more than five years",0.00523,41,543,-0.00084,0.01130
2014,Upper Secondary Level,female,As soon as possible,0.03795,321,1029,0.02627,0.04963
2014,Upper Secondary Level,female,Next year,0.03320,291,1029,0.02225,0.04415
2014,Upper Secondary Level,female,In the next 2 to 5 years,0.03596,323,1029,0.02458,0.04734
2014,Upper Secondary Level,female,"In the distant future, in more than five years",0.00664,94,1029,0.00167,0.01160
2014,Post-secondary Non-tertiary Level,male,As soon as possible,0.04312,33,33,-0.02726,0.11350
2014,Post-secondary Non-tertiary Level,female,As soon as possible,0.02734,46,183,0.00365,0.05103
2014,Post-secondary Non-tertiary Level,female,Next year,0.03370,71,183,0.00748,0.05991
2014,Post-secondary Non-tertiary Level,female,In the next 2 to 5 years,0.03105,66,183,0.00585,0.05625
2014,Second Stage of Tertiary Education,male,As soon as possible,0.01748,60,95,-0.00901,0.04397
2014,Second Stage of Tertiary Education,male,Next year,0.01113,35,95,-0.01008,0.03234
2014,Second Stage of Tertiary Education,female,As soon as possible,0.03872,118,382,0.01935,0.05810
2014,Second Stage of Tertiary Education,female,Next year,0.04211,157,382,0.02195,0.06228
2014,Second Stage of Tertiary Education,female,In the next 2 to 5 years,0.02844,107,382,0.01175,0.04513
2015,Pre-primary Level,male,In the next 2 to 5 years,0.19385,61,100,0.11598,0.27173
2015,Pre-primary Level,male,"In the distant future, in more than five years",0.12013,39,100,0.05609,0.18417
2015,Pre-primary Level,female,Next year,0.09137,31,142,0.04381,0.13893
2015,Pre-primary Level,female,In the next 2 to 5 years,0.16342,65,142,0.10238,0.22445
2015,Pre-primary Level,female,"In the distant future, in more than five years",0.10620,46,142,0.05535,0.15706
2015,Primary Level,male,As soon as possible,0.16899,47,47,0.06070,0.27729
2015,Primary Level,female,As soon as possible,0.11779,35,79,0.04625,0.18933
2015,Primary Level,female,In the next 2 to 5 years,0.07906,44,79,0.01918,0.13894
2015,Lower Secondary Level,male,As soon as possible,0.09359,130,233,0.05611,0.13107
2015,Lower Secondary Level,male,Next year,0.03346,53,233,0.01032,0.05660
2015,Lower Secondary Level,male,In the next 2 to 5 years,0.03727,50,233,0.01290,0.06165
2015,Lower Secondary Level,female,As soon as possible,0.03465,122,433,0.01740,0.05190
2015,Lower Secondary Level,female,Next year,0.04007,112,433,0.02158,0.05857
2015,Lower Secondary Level,female,In the next 2 to 5 years,0.04869,154,433,0.02839,0.06898
2015,Lower Secondary Level,female,"In the distant future, in more than five years",0.01234,45,433,0.00193,0.02275
2015,Upper Secondary Level,male,As soon as possible,0.05433,264,546,0.03530,0.07337
2015,Upper Secondary Level,male,Next year,0.01920,111,546,0.00768,0.03072
2015,Upper Secondary Level,male,In the next 2 to 5 years,0.02321,131,546,0.01057,0.03585
2015,Upper Secondary Level,male,"In the distant future, in more than five years",0.00376,40,546,-0.00138,0.00890
2015,Upper Secondary Level,female,As soon as possible,0.02830,270,1046,0.01824,0.03835
2015,Upper Secondary Level,female,Next year,0.03299,295,1046,0.02216,0.04381
2015,Upper Secondary Level,female,In the next 2 to 5 years,0.03606,384,1046,0.02475,0.04736
2015,Upper Secondary Level,female,"In the distant future, in more than five years",0.00620,97,1046,0.00144,0.01097
2015,Post-secondary Non-tertiary Level,male,As soon as possible,0.05744,41,41,-0.01467,0.12955
2015,Post-secondary Non-tertiary Level,female,As soon as possible,0.02864,46,218,0.00645,0.05084
2015,Post-secondary Non-tertiary Level,female,Next year,0.03724,77,218,0.01204,0.06243
2015,Post-secondary Non-tertiary Level,female,In the next 2 to 5 years,0.05824,95,218,0.02708,0.08941
2015,Second Stage of Tertiary Education,male,As soon as possible,0.02676,95,165,0.00206,0.05146
2015,Second Stage of Tertiary Education,male,Next year,0.01294,36,165,-0.00436,0.03023
2015,Second Stage of Tertiary Education,male,In the next 2 to 5 years,0.01052,34,165,-0.00510,0.02613
2015,Second Stage of Tertiary Education,female,As soon as possible,0.02768,111,396,0.01150,0.04385
2015,Second Stage of Tertiary Education,female,Next year,0.03809,169,396,0.01921,0.05696
2015,Second Stage of Tertiary Education,female,In the next 2 to 5 years,0.02864,116,396,0.01219,0.04509
2016,Pre-primary Level,male,Next year,0.09128,34,92,0.03210,0.15045
2016,Pre-primary Level,male,In the next 2 to 5 years,0.19029,58,92,0.10964,0.27095
2016,Pre-primary Level,female,Next year,0.09672,31,143,0.04811,0.14534
2016,Pre-primary Level,female,In the next 2 to 5 years,0.17736,74,143,0.11453,0.24018
2016,Pre-primary Level,female,"In the distant future, in more than five years",0.09209,38,143,0.04453,0.13965
2016,Primary Level,male,As soon as possible,0.17394,280,490,0.14034,0.20754
2016,Primary Level,male,Next year,0.02957,132,490,0.01455,0.04458
2016,Primary Level,male,In the next 2 to 5 years,0.05085,78,490,0.03138,0.07033
2016,Primary Level,female,As soon as possible,0.09673,78,405,0.06791,0.12555
2016,Primary Level,female,Next year,0.06506,89,405,0.04101,0.08911
2016,Primary Level,female,In the next 2 to 5 years,0.08410,181,405,0.05703,0.11116
2016,Primary Level,female,"In the distant future, in more than five years",0.05675,57,405,0.03419,0.07932
2016,Lower Secondary Level,male,As soon as possible,0.09252,267,456,0.06590,0.11915
2016,Lower Secondary Level,male,Next year,0.05687,124,456,0.03559,0.07815
2016,Lower Secondary Level,male,In the next 2 to 5 years,0.03193,65,456,0.01578,0.04809
2016,Lower Secondary Level,female,As soon as possible,0.04228,128,514,0.02487,0.05970
2016,Lower Secondary Level,female,Next year,0.03596,146,514,0.01985,0.05208
2016,Lower Secondary Level,female,In the next 2 to 5 years,0.04733,176,514,0.02895,0.06570
2016,Lower Secondary Level,female,"In the distant future, in more than five years",0.01523,64,514,0.00463,0.02583
2016,Upper Secondary Level,male,As soon as possible,0.04796,380,712,0.03225,0.06366
2016,Upper Secondary Level,male,Next year,0.01395,140,712,0.00533,0.02257
2016,Upper Secondary Level,male,In the next 2 to 5 years,0.02603,154,712,0.01432,0.03773
2016,Upper Secondary Level,male,"In the distant future, in more than five years",0.00563,38,712,0.00013,0.01113
2016,Upper Secondary Level,female,As soon as possible,0.02988,283,1002,0.01933,0.04042
2016,Upper Secondary Level,female,Next year,0.03160,296,1002,0.02076,0.04243
2016,Upper Secondary Level,female,In the next 2 to 5 years,0.03270,341,1002,0.02168,0.04372
2016,Upper Secondary Level,female,"In the distant future, in more than five years",0.00925,82,1002,0.00332,0.01518
2016,Post-secondary Non-tertiary Level,male,As soon as possible,0.03709,59,59,-0.01155,0.08572
2016,Post-secondary Non-tertiary Level,female,As soon as possible,0.02377,39,188,0.00194,0.04561
2016,Post-secondary Non-tertiary Level,female,Next year,0.05023,72,188,0.01893,0.08154
2016,Post-secondary Non-tertiary Level,female,In the next 2 to 5 years,0.02790,77,188,0.00430,0.05151
2016,Second Stage of Tertiary Education,male,As soon as possible,0.01793,234,389,0.00473,0.03114
2016,Second Stage of Tertiary Education,male,Next year,0.01845,102,389,0.00506,0.03184
2016,Second Stage of Tertiary Education,male,In the next 2 to 5 years,0.01329,53,389,0.00190,0.02468
2016,Second Stage of Tertiary Education,female,As soon as possible,0.03003,169,563,0.01592,0.04414
2016,Second Stage of Tertiary Education,female,Next year,0.05155,212,563,0.03326,0.06983
2016,Second Stage of Tertiary Education,female,In the next 2 to 5 years,0.02676,149,563,0.01342,0.04010
2016,Second Stage of Tertiary Education,female,"In the distant future, in more than five years",0.00581,33,563,-0.00047,0.01210
2017,Pre-primary Level,male,In the next 2 to 5 years,0.21535,78,118,0.14087,0.28984
2017,Pre-primary Level,male,"In the distant future, in more than five years",0.10926,40,118,0.05273,0.16579
2017,Pre-primary Level,female,In the next 2 to 5 years,0.19119,76,108,0.11668,0.26570
2017,Pre-primary Level,female,"In the distant future, in more than five years",0.07173,32,108,0.02284,0.12063
2017,Primary Level,male,As soon as possible,0.15706,330,573,0.12724,0.18688
2017,Primary Level,male,Next year,0.08996,164,573,0.06651,0.11341
2017,Primary Level,male,In the next 2 to 5 years,0.02467,79,573,0.01196,0.03739
2017,Primary Level,female,As soon as possible,0.10137,77,589,0.07697,0.12576
2017,Primary Level,female,Next year,0.09505,147,589,0.07135,0.11876
2017,Primary Level,female,In the next 2 to 5 years,0.11098,276,589,0.08559,0.13637
2017,Primary Level,female,"In the distant future, in more than five years",0.03341,89,589,0.01889,0.04794
2017,Lower Secondary Level,male,As soon as possible,0.10879,302,538,0.08245,0.13513
2017,Lower Secondary Level,male,Next year,0.04218,160,538,0.02518,0.05918
2017,Lower Secondary Level,male,In the next 2 to 5 years,0.02781,76,538,0.01390,0.04172
2017,Lower Secondary Level,female,As soon as possible,0.04523,138,636,0.02907,0.06139
2017,Lower Secondary Level,female,Next year,0.04220,172,636,0.02657,0.05784
2017,Lower Secondary Level,female,In the next 2 to 5 years,0.04162,253,636,0.02608,0.05715
2017,Lower Secondary Level,female,"In the distant future, in more than five years",0.00988,73,636,0.00219,0.01757
2017,Upper Secondary Level,male,As soon as possible,0.04328,366,744,0.02865,0.05792
2017,Upper Secondary Level,male,Next year,0.02217,184,744,0.01159,0.03276
2017,Upper Secondary Level,male,In the next 2 to 5 years,0.02047,152,744,0.01029,0.03065
2017,Upper Secondary Level,male,"In the distant future, in more than five years",0.00569,42,744,0.00028,0.01110
2017,Upper Secondary Level,female,As soon as possible,0.02245,257,1067,0.01356,0.03135
2017,Upper Secondary Level,female,Next year,0.03125,332,1067,0.02080,0.04169
2017,Upper Secondary Level,female,In the next 2 to 5 years,0.03118,381,1067,0.02074,0.04161
2017,Upper Secondary Level,female,"In the distant future, in more than five years",0.00742,97,1067,0.00227,0.01257
2017,Post-secondary Non-tertiary Level,male,As soon as possible,0.05341,55,55,-0.00656,0.11338
2017,Post-secondary Non-tertiary Level,female,As soon as possible,0.01525,41,213,-0.00124,0.03175
2017,Post-secondary Non-tertiary Level,female,Next year,0.04447,84,213,0.01672,0.07222
2017,Post-secondary Non-tertiary Level,female,In the next 2 to 5 years,0.04991,88,213,0.02060,0.07923
2017,Second Stage of Tertiary Education,male,As soon as possible,0.01474,258,451,0.00361,0.02588
2017,Second Stage of Tertiary Education,male,Next year,0.01519,134,451,0.00389,0.02649
2017,Second Stage of Tertiary Education,male,In the next 2 to 5 years,0.00961,59,451,0.00060,0.01863
2017,Second Stage of Tertiary Education,female,As soon as possible,0.02095,138,576,0.00924,0.03266
2017,Second Stage of Tertiary Education,female,Next year,0.05569,215,576,0.03695,0.07444
2017,Second Stage of Tertiary Education,female,In the next 2 to 5 years,0.02246,189,576,0.01035,0.03457
2017,Second Stage of Tertiary Education,female,"In the distant future, in more than five years",0.00362,34,576,-0.00129,0.00853
2018,Pre-primary Level,male,In the next 2 to 5 years,0.21593,65,96,0.13318,0.29867
2018,Pre-primary Level,male,"In the distant future, in more than five years",0.08388,31,96,0.02813,0.13962
2018,Pre-primary Level,female,In the next 2 to 5 years,0.19968,74,110,0.12463,0.27473
2018,Pre-primary Level,female,"In the distant future, in more than five years",0.08691,36,110,0.03403,0.13980
2018,Primary Level,male,As soon as possible,0.16891,292,480,0.13536,0.20246
2018,Primary Level,male,Next year,0.06589,136,480,0.04367,0.08811
2018,Primary Level,male,In the next 2 to 5 years,0.01163,52,480,0.00203,0.02123
2018,Primary Level,female,As soon as possible,0.11033,93,588,0.08498,0.13567
2018,Primary Level,female,Next year,0.08041,170,588,0.05842,0.10241
2018,Primary Level,female,In the next 2 to 5 years,0.10095,259,588,0.07658,0.12532
2018,Primary Level,female,"In the distant future, in more than five years",0.03124,66,588,0.01717,0.04532
2018,Lower Secondary Level,male,As soon as possible,0.08889,244,433,0.06206,0.11573
2018,Lower Secondary Level,male,Next year,0.04792,122,433,0.02777,0.06806
2018,Lower Secondary Level,male,In the next 2 to 5 years,0.01973,67,433,0.00662,0.03285
2018,Lower Secondary Level,female,As soon as possible,0.03464,125,590,0.01987,0.04941
2018,Lower Secondary Level,female,Next year,0.04418,184,590,0.02758,0.06077
2018,Lower Secondary Level,female,In the next 2 to 5 years,0.04505,223,590,0.02830,0.06180
2018,Lower Secondary Level,female,"In the distant future, in more than five years",0.01322,58,590,0.00399,0.02244
2018,Upper Secondary Level,male,As soon as possible,0.03385,309,645,0.01988,0.04782
2018,Upper Secondary Level,male,Next year,0.02160,151,645,0.01037,0.03283
2018,Upper Secondary Level,male,In the next 2 to 5 years,0.01872,152,645,0.00825,0.02919
2018,Upper Secondary Level,male,"In the distant future, in more than five years",0.00380,33,645,-0.00095,0.00855
2018,Upper Secondary Level,female,As soon as possible,0.02452,238,950,0.01468,0.03436
2018,Upper Secondary Level,female,Next year,0.02959,301,950,0.01881,0.04037
2018,Upper Secondary Level,female,In the next 2 to 5 years,0.03374,343,950,0.02226,0.04523
2018,Upper Secondary Level,female,"In the distant future, in more than five years",0.00643,68,950,0.00135,0.01152
2018,Post-secondary Non-tertiary Level,male,As soon as possible,0.03627,45,45,-0.01897,0.09152
2018,Post-secondary Non-tertiary Level,female,As soon as possible,0.01223,44,187,-0.00356,0.02803
2018,Post-secondary Non-tertiary Level,female,Next year,0.05530,80,187,0.02245,0.08814
2018,Post-secondary Non-tertiary Level,female,In the next 2 to 5 years,0.02893,63,187,0.00484,0.05301
2018,Second Stage of Tertiary Education,male,As soon as possible,0.01760,190,339,0.00358,0.03162
2018,Second Stage of Tertiary Education,male,Next year,0.02119,107,339,0.00583,0.03654
2018,Second Stage of Tertiary Education,male,In the next 2 to 5 years,0.00903,42,339,-0.00105,0.01912
2018,Second Stage of Tertiary Education,female,As soon as possible,0.02623,127,492,0.01210,0.04037
2018,Second Stage of Tertiary Education,female,Next year,0.04236,201,492,0.02455,0.06018
2018,Second Stage of Tertiary Education,female,In the next 2 to 5 years,0.03002,164,492,0.01492,0.04511
2019,Pre-primary Level,male,In the next 2 to 5 years,0.20873,55,55,0.10034,0.31713
2019,Pre-primary Level,female,In the next 2 to 5 years,0.19257,51,51,0.08327,0.30187
2019,Primary Level,male,As soon as possible,0.12988,236,382,0.09612,0.16363
2019,Primary Level,male,Next year,0.05679,108,382,0.03355,0.08003
2019,Primary Level,male,In the next 2 to 5 years,0.01457,38,382,0.00254,0.02660
2019,Primary Level,female,As soon as possible,0.09991,89,503,0.07368,0.12615
2019,Primary Level,female,Next year,0.09290,170,503,0.06751,0.11830
2019,Primary Level,female,In the next 2 to 5 years,0.08345,201,503,0.05925,0.10764
2019,Primary Level,female,"In the distant future, in more than five years",0.04892,43,503,0.03005,0.06779
2019,Lower Secondary Level,male,As soon as possible,0.09834,210,352,0.06719,0.12950
2019,Lower Secondary Level,male,Next year,0.02880,77,352,0.01130,0.04630
2019,Lower Secondary Level,male,In the next 2 to 5 years,0.02090,65,352,0.00593,0.03586
2019,Lower Secondary Level,female,As soon as possible,0.03807,114,475,0.02084,0.05530
2019,Lower Secondary Level,female,Next year,0.03602,142,475,0.01925,0.05280
2019,Lower Secondary Level,female,In the next 2 to 5 years,0.03869,164,475,0.02133,0.05606
2019,Lower Secondary Level,female,"In the distant future, in more than five years",0.01662,55,475,0.00511,0.02813
2019,Upper Secondary Level,male,As soon as possible,0.02842,228,498,0.01381,0.04302
2019,Upper Secondary Level,male,Next year,0.02234,149,498,0.00935,0.03533
2019,Upper Secondary Level,male,In the next 2 to 5 years,0.01972,121,498,0.00750,0.03195
2019,Upper Secondary Level,female,As soon as possible,0.01991,195,821,0.01035,0.02947
2019,Upper Secondary Level,female,Next year,0.02692,267,821,0.01585,0.03800
2019,Upper Secondary Level,female,In the next 2 to 5 years,0.03345,293,821,0.02114,0.04576
2019,Upper Secondary Level,female,"In the distant future, in more than five years",0.00614,66,821,0.00079,0.01149
2019,Post-secondary Non-tertiary Level,male,As soon as possible,0.02378,38,38,-0.02531,0.07288
2019,Post-secondary Non-tertiary Level,female,As soon as possible,0.03186,57,175,0.00577,0.05796
2019,Post-secondary Non-tertiary Level,female,Next year,0.05440,64,175,0.02070,0.08810
2019,Post-secondary Non-tertiary Level,female,In the next 2 to 5 years,0.03344,54,175,0.00673,0.06015
2019,Second Stage of Tertiary Education,male,As soon as possible,0.01610,144,266,0.00095,0.03126
2019,Second Stage of Tertiary Education,male,Next year,0.02307,82,266,0.00499,0.04114
2019,Second Stage of Tertiary Education,male,In the next 2 to 5 years,0.00774,40,266,-0.00281,0.01828
2019,Second Stage of Tertiary Education,female,As soon as possible,0.01925,105,432,0.00628,0.03222
2019,Second Stage of Tertiary Education,female,Next year,0.04730,182,432,0.02726,0.06734
2019,Second Stage of Tertiary Education,female,In the next 2 to 5 years,0.02710,145,432,0.01177,0.04243
2020,Pre-primary Level,male,Next year,0.06745,31,99,0.01779,0.11710
2020,Pre-primary Level,male,In the next 2 to 5 years,0.17400,68,99,0.09894,0.24906
2020,Pre-primary Level,female,Next year,0.10976,32,90,0.04482,0.17471
2020,Pre-primary Level,female,In the next 2 to 5 years,0.13110,58,90,0.06098,0.20122
2020,Primary Level,male,As soon as possible,0.16841,299,409,0.13210,0.20472
2020,Primary Level,male,Next year,0.02669,70,409,0.01105,0.04233
2020,Primary Level,male,In the next 2 to 5 years,0.05371,40,409,0.03183,0.07558
2020,Primary Level,female,As soon as possible,0.09515,124,511,0.06969,0.12062
2020,Primary Level,female,Next year,0.08497,127,511,0.06077,0.10917
2020,Primary Level,female,In the next 2 to 5 years,0.07950,203,511,0.05602,0.10298
2020,Primary Level,female,"In the distant future, in more than five years",0.01667,57,511,0.00556,0.02779
2020,Lower Secondary Level,male,As soon as possible,0.08662,236,371,0.05796,0.11529
2020,Lower Secondary Level,male,Next year,0.04792,82,371,0.02615,0.06968
2020,Lower Secondary Level,male,In the next 2 to 5 years,0.01862,53,371,0.00484,0.03239
2020,Lower Secondary Level,female,As soon as possible,0.02431,123,538,0.01128,0.03733
2020,Lower Secondary Level,female,Next year,0.03990,149,538,0.02335,0.05646
2020,Lower Secondary Level,female,In the next 2 to 5 years,0.05853,220,538,0.03868,0.07838
2020,Lower Secondary Level,female,"In the distant future, in more than five years",0.01580,46,538,0.00525,0.02635
2020,Upper Secondary Level,male,As soon as possible,0.02969,266,557,0.01558,0.04380
2020,Upper Secondary Level,male,Next year,0.02748,146,557,0.01389,0.04107
2020,Upper Secondary Level,male,In the next 2 to 5 years,0.01980,110,557,0.00822,0.03138
2020,Upper Secondary Level,male,"In the distant future, in more than five years",0.00450,35,557,-0.00107,0.01006
2020,Upper Secondary Level,female,As soon as possible,0.02444,219,861,0.01412,0.03476
2020,Upper Secondary Level,female,Next year,0.03036,289,861,0.01890,0.04183
2020,Upper Secondary Level,female,In the next 2 to 5 years,0.03215,288,861,0.02036,0.04394
2020,Upper Secondary Level,female,"In the distant future, in more than five years",0.00549,65,861,0.00055,0.01043
2020,Post-secondary Non-tertiary Level,male,As soon as possible,0.04086,43,43,-0.01901,0.10074
2020,Post-secondary Non-tertiary Level,female,As soon as possible,0.03400,49,172,0.00684,0.06117
2020,Post-secondary Non-tertiary Level,female,Next year,0.04483,70,172,0.01381,0.07584
2020,Post-secondary Non-tertiary Level,female,In the next 2 to 5 years,0.03280,53,172,0.00610,0.05950
2020,Second Stage of Tertiary Education,male,As soon as possible,0.01841,161,283,0.00272,0.03411
2020,Second Stage of Tertiary Education,male,Next year,0.02095,77,283,0.00423,0.03766
2020,Second Stage of Tertiary Education,male,In the next 2 to 5 years,0.00582,45,283,-0.00306,0.01469
2020,Second Stage of Tertiary Education,female,As soon as possible,0.02289,113,427,0.00869,0.03710
2020,Second Stage of Tertiary Education,female,Next year,0.04579,185,427,0.02594,0.06564
2020,Second Stage of Tertiary Education,female,In the next 2 to 5 years,0.02063,129,427,0.00713,0.03413
2021,Primary Level,male,As soon as possible,0.09134,101,157,0.04613,0.13655
2021,Primary Level,male,Next year,0.10905,56,157,0.06014,0.15797
2021,Primary Level,female,As soon as possible,0.06190,64,295,0.03435,0.08944
2021,Primary Level,female,Next year,0.08360,83,295,0.05196,0.11524
2021,Primary Level,female,In the next 2 to 5 years,0.13377,110,295,0.09486,0.17268
2021,Primary Level,female,"In the distant future, in more than five years",0.05619,38,295,0.02987,0.08252
2021,Lower Secondary Level,male,As soon as possible,0.08133,96,188,0.04215,0.12050
2021,Lower Secondary Level,male,Next year,0.05539,58,188,0.02260,0.08818
2021,Lower Secondary Level,male,In the next 2 to 5 years,0.02395,34,188,0.00204,0.04587
2021,Lower Secondary Level,female,As soon as possible,0.04149,88,326,0.01981,0.06317
2021,Lower Secondary Level,female,Next year,0.06847,88,326,0.04101,0.09593
2021,Lower Secondary Level,female,In the next 2 to 5 years,0.04162,109,326,0.01991,0.06334
2021,Lower Secondary Level,female,"In the distant future, in more than five years",0.01564,41,326,0.00215,0.02913
2021,Upper Secondary Level,male,As soon as possible,0.02469,141,357,0.00857,0.04082
2021,Upper Secondary Level,male,Next year,0.02480,97,357,0.00864,0.04095
2021,Upper Secondary Level,male,In the next 2 to 5 years,0.02405,87,357,0.00814,0.03997
2021,Upper Secondary Level,male,"In the distant future, in more than five years",0.00614,32,357,-0.00197,0.01426
2021,Upper Secondary Level,female,As soon as possible,0.01890,134,583,0.00783,0.02996
2021,Upper Secondary Level,female,Next year,0.03794,213,583,0.02242,0.05346
2021,Upper Secondary Level,female,In the next 2 to 5 years,0.03232,184,583,0.01795,0.04669
2021,Upper Secondary Level,female,"In the distant future, in more than five years",0.00720,52,583,0.00033,0.01407
2021,Post-secondary Non-tertiary Level,female,As soon as possible,0.02858,37,82,-0.00771,0.06486
2021,Post-secondary Non-tertiary Level,female,In the next 2 to 5 years,0.03630,45,82,-0.00443,0.07703
2021,Second Stage of Tertiary Education,male,As soon as possible,0.01998,100,152,-0.00234,0.04230
2021,Second Stage of Tertiary Education,male,Next year,0.02068,52,152,-0.00202,0.04337
2021,Second Stage of Tertiary Education,female,As soon as possible,0.02667,72,304,0.00853,0.04481
2021,Second Stage of Tertiary Education,female,Next year,0.04713,147,304,0.02327,0.07099
2021,Second Stage of Tertiary Education,female,In the next 2 to 5 years,0.02151,85,304,0.00518,0.03785
2022,Pre-primary Level,male,In the next 2 to 5 years,0.19803,39,39,0.07132,0.32475
2022,Pre-primary Level,female,In the next 2 to 5 years,0.12494,43,43,0.02494,0.22494
2022,Primary Level,male,As soon as possible,0.09870,65,100,0.03995,0.15746
2022,Primary Level,male,Next year,0.06724,35,100,0.01790,0.11657
2022,Primary Level,female,As soon as possible,0.04975,46,192,0.01891,0.08058
2022,Primary Level,female,Next year,0.07473,56,192,0.03743,0.11202
2022,Primary Level,female,In the next 2 to 5 years,0.11751,90,192,0.07184,0.16318
2022,Lower Secondary Level,male,As soon as possible,0.03938,64,144,0.00750,0.07126
2022,Lower Secondary Level,male,Next year,0.03843,43,144,0.00692,0.06994
2022,Lower Secondary Level,male,In the next 2 to 5 years,0.03323,37,144,0.00385,0.06261
2022,Lower Secondary Level,female,As soon as possible,0.02726,62,263,0.00755,0.04698
2022,Lower Secondary Level,female,Next year,0.03427,96,263,0.01224,0.05630
2022,Lower Secondary Level,female,In the next 2 to 5 years,0.05415,105,263,0.02675,0.08156
2022,Upper Secondary Level,male,As soon as possible,0.02150,136,361,0.00652,0.03648
2022,Upper Secondary Level,male,Next year,0.02783,116,361,0.01084,0.04482
2022,Upper Secondary Level,male,In the next 2 to 5 years,0.02152,109,361,0.00653,0.03651
2022,Upper Secondary Level,female,As soon as possible,0.01195,117,638,0.00351,0.02038
2022,Upper Secondary Level,female,Next year,0.03779,269,638,0.02298,0.05260
2022,Upper Secondary Level,female,In the next 2 to 5 years,0.02878,196,638,0.01580,0.04177
2022,Upper Secondary Level,female,"In the distant future, in more than five years",0.00752,56,638,0.00081,0.01423
2022,Post-secondary Non-tertiary Level,female,As soon as possible,0.02261,31,137,-0.00237,0.04760
2022,Post-secondary Non-tertiary Level,female,Next year,0.04910,58,137,0.01278,0.08541
2022,Post-secondary Non-tertiary Level,female,In the next 2 to 5 years,0.02342,48,137,-0.00200,0.04884
2022,Second Stage of Tertiary Education,male,As soon as possible,0.01348,90,206,-0.00231,0.02927
2022,Second Stage of Tertiary Education,male,Next year,0.02186,78,206,0.00184,0.04187
2022,Second Stage of Tertiary Education,male,In the next 2 to 5 years,0.01501,38,206,-0.00163,0.03166
2022,Second Stage of Tertiary Education,female,As soon as possible,0.02000,129,423,0.00664,0.03336
2022,Second Stage of Tertiary Education,female,Next year,0.04013,197,423,0.02140,0.05885
2022,Second Stage of Tertiary Education,female,In the next 2 to 5 years,0.02052,97,423,0.00700,0.03405
