year,age_gr,regtyp,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,46-65 y.,Urban regions,In the next 2 to 5 years,0.17915,126,694,0.15060,0.20771
2018,46-65 y.,Urban regions,"In the distant future, in more than five years",0.04905,41,694,0.03297,0.06513
2018,46-65 y.,Rural regions,As soon as possible,0.47089,171,333,0.41720,0.52458
2018,46-65 y.,Rural regions,Next year,0.30449,101,333,0.25499,0.35399
2018,46-65 y.,Rural regions,In the next 2 to 5 years,0.14322,61,333,0.10554,0.18091
2019,17-29 y.,Urban regions,As soon as possible,0.23899,336,1269,0.21552,0.26246
2019,17-29 y.,Urban regions,Next year,0.24063,297,1269,0.21710,0.26415
2019,17-29 y.,Urban regions,In the next 2 to 5 years,0.41624,498,1269,0.38911,0.44337
2019,17-29 y.,Urban regions,"In the distant future, in more than five years",0.10415,138,1269,0.08733,0.12096
2019,17-29 y.,Rural regions,As soon as possible,0.19948,98,475,0.16350,0.23545
2019,17-29 y.,Rural regions,Next year,0.30453,145,475,0.26310,0.34596
2019,17-29 y.,Rural regions,In the next 2 to 5 years,0.38383,188,475,0.34005,0.42761
2019,17-29 y.,Rural regions,"In the distant future, in more than five years",0.11216,44,475,0.08375,0.14057
2019,30-45 y.,Urban regions,As soon as possible,0.29651,455,1321,0.27187,0.32115
2019,30-45 y.,Urban regions,Next year,0.40592,460,1321,0.37943,0.43241
2019,30-45 y.,Urban regions,In the next 2 to 5 years,0.24875,330,1321,0.22543,0.27207
2019,30-45 y.,Urban regions,"In the distant future, in more than five years",0.04882,76,1321,0.03720,0.06045
2019,30-45 y.,Rural regions,As soon as possible,0.29830,195,537,0.25956,0.33703
2019,30-45 y.,Rural regions,Next year,0.47224,186,537,0.42997,0.51450
2019,30-45 y.,Rural regions,In the next 2 to 5 years,0.18669,156,537,0.15370,0.21968
2019,46-65 y.,Urban regions,As soon as possible,0.41175,280,625,0.37314,0.45037
2019,46-65 y.,Urban regions,Next year,0.31693,201,625,0.28043,0.35344
2019,46-65 y.,Urban regions,In the next 2 to 5 years,0.21281,106,625,0.18070,0.24493
2019,46-65 y.,Urban regions,"In the distant future, in more than five years",0.05850,38,625,0.04009,0.07691
2019,46-65 y.,Rural regions,As soon as possible,0.53320,157,286,0.47528,0.59112
2019,46-65 y.,Rural regions,Next year,0.25515,87,286,0.20454,0.30576
2019,46-65 y.,Rural regions,In the next 2 to 5 years,0.14421,42,286,0.10342,0.18499
2020,17-29 y.,Urban regions,As soon as possible,0.21789,378,1456,0.19668,0.23910
2020,17-29 y.,Urban regions,Next year,0.31330,388,1456,0.28946,0.33713
2020,17-29 y.,Urban regions,In the next 2 to 5 years,0.39598,545,1456,0.37086,0.42111
2020,17-29 y.,Urban regions,"In the distant future, in more than five years",0.07283,145,1456,0.05948,0.08619
2020,17-29 y.,Rural regions,As soon as possible,0.23178,141,470,0.19359,0.26997
2020,17-29 y.,Rural regions,Next year,0.29672,104,470,0.25538,0.33806
2020,17-29 y.,Rural regions,In the next 2 to 5 years,0.41794,184,470,0.37330,0.46258
2020,17-29 y.,Rural regions,"In the distant future, in more than five years",0.05356,41,470,0.03318,0.07394
2020,30-45 y.,Urban regions,As soon as possible,0.32680,579,1447,0.30263,0.35098
2020,30-45 y.,Urban regions,Next year,0.36773,425,1447,0.34288,0.39259
2020,30-45 y.,Urban regions,In the next 2 to 5 years,0.23194,368,1447,0.21018,0.25369
2020,30-45 y.,Urban regions,"In the distant future, in more than five years",0.07353,75,1447,0.06007,0.08698
2020,30-45 y.,Rural regions,As soon as possible,0.38883,208,506,0.34631,0.43135
2020,30-45 y.,Rural regions,Next year,0.30281,139,506,0.26273,0.34288
2020,30-45 y.,Rural regions,In the next 2 to 5 years,0.26420,159,506,0.22574,0.30265
2020,46-65 y.,Urban regions,As soon as possible,0.40830,347,697,0.37179,0.44482
2020,46-65 y.,Urban regions,Next year,0.33714,200,697,0.30202,0.37226
2020,46-65 y.,Urban regions,In the next 2 to 5 years,0.17339,118,697,0.14526,0.20151
2020,46-65 y.,Urban regions,"In the distant future, in more than five years",0.08117,32,697,0.06088,0.10145
2020,46-65 y.,Rural regions,As soon as possible,0.47782,149,280,0.41920,0.53643
2020,46-65 y.,Rural regions,Next year,0.33579,89,280,0.28038,0.39121
2020,46-65 y.,Rural regions,In the next 2 to 5 years,0.12654,42,280,0.08753,0.16556
2021,17-29 y.,Urban regions,As soon as possible,0.22085,201,886,0.19352,0.24818
2021,17-29 y.,Urban regions,Next year,0.31402,254,886,0.28344,0.34459
2021,17-29 y.,Urban regions,In the next 2 to 5 years,0.38539,318,886,0.35333,0.41746
2021,17-29 y.,Urban regions,"In the distant future, in more than five years",0.07975,113,886,0.06190,0.09759
2021,17-29 y.,Rural regions,As soon as possible,0.15772,68,254,0.11281,0.20263
2021,17-29 y.,Rural regions,Next year,0.33326,80,254,0.27517,0.39135
2021,17-29 y.,Rural regions,In the next 2 to 5 years,0.36849,106,254,0.30904,0.42793
2021,30-45 y.,Urban regions,As soon as possible,0.31854,305,875,0.28765,0.34943
2021,30-45 y.,Urban regions,Next year,0.37196,288,875,0.33992,0.40400
2021,30-45 y.,Urban regions,In the next 2 to 5 years,0.26457,221,875,0.23532,0.29381
2021,30-45 y.,Urban regions,"In the distant future, in more than five years",0.04494,61,875,0.03120,0.05867
2021,30-45 y.,Rural regions,As soon as possible,0.29825,89,249,0.24131,0.35519
2021,30-45 y.,Rural regions,Next year,0.51072,86,249,0.44851,0.57294
2021,30-45 y.,Rural regions,In the next 2 to 5 years,0.17169,74,249,0.12475,0.21862
2021,46-65 y.,Urban regions,As soon as possible,0.35179,203,484,0.30920,0.39437
2021,46-65 y.,Urban regions,Next year,0.44723,167,484,0.40289,0.49157
2021,46-65 y.,Urban regions,In the next 2 to 5 years,0.11750,76,484,0.08878,0.14622
2021,46-65 y.,Urban regions,"In the distant future, in more than five years",0.08348,38,484,0.05882,0.10815
2021,46-65 y.,Rural regions,As soon as possible,0.39800,75,130,0.31353,0.48247
2021,46-65 y.,Rural regions,Next year,0.40515,55,130,0.32043,0.48987
2022,17-29 y.,Urban regions,As soon as possible,0.17755,214,933,0.15301,0.20208
2022,17-29 y.,Urban regions,Next year,0.33251,289,933,0.30226,0.36275
2022,17-29 y.,Urban regions,In the next 2 to 5 years,0.42126,344,933,0.38956,0.45296
2022,17-29 y.,Urban regions,"In the distant future, in more than five years",0.06869,86,933,0.05245,0.08492
2022,17-29 y.,Rural regions,As soon as possible,0.17499,63,332,0.13406,0.21593
2022,17-29 y.,Rural regions,Next year,0.33147,122,332,0.28075,0.38218
2022,17-29 y.,Rural regions,In the next 2 to 5 years,0.43290,147,332,0.37952,0.48628
2022,30-45 y.,Urban regions,As soon as possible,0.22253,284,971,0.19636,0.24871
2022,30-45 y.,Urban regions,Next year,0.48413,384,971,0.45268,0.51558
2022,30-45 y.,Urban regions,In the next 2 to 5 years,0.24943,252,971,0.22220,0.27666
2022,30-45 y.,Urban regions,"In the distant future, in more than five years",0.04390,51,971,0.03101,0.05679
2022,30-45 y.,Rural regions,As soon as possible,0.17726,87,328,0.13587,0.21865
2022,30-45 y.,Rural regions,Next year,0.47331,152,328,0.41920,0.52743
2022,30-45 y.,Rural regions,In the next 2 to 5 years,0.26556,89,328,0.21770,0.31343
2022,46-65 y.,Urban regions,As soon as possible,0.36171,182,459,0.31771,0.40572
2022,46-65 y.,Urban regions,Next year,0.35733,146,459,0.31344,0.40122
2022,46-65 y.,Urban regions,In the next 2 to 5 years,0.22504,93,459,0.18680,0.26329
2022,46-65 y.,Urban regions,"In the distant future, in more than five years",0.05592,38,459,0.03487,0.07696
2022,46-65 y.,Rural regions,As soon as possible,0.44606,76,167,0.37044,0.52167
2022,46-65 y.,Rural regions,Next year,0.31892,58,167,0.24802,0.38982
2022,46-65 y.,Rural regions,In the next 2 to 5 years,0.14401,33,167,0.09060,0.19742
2022,66 and older,Urban regions,Next year,0.66511,35,35,0.50647,0.82375
