year,age_gr,pgisced97,plb0419_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,17-29 y.,Pre-primary Level,Difficult,0.15919,177,395,0.12307,0.19532
2013,17-29 y.,Pre-primary Level,Almost impossible,0.05914,67,395,0.03585,0.08244
2013,17-29 y.,Lower Secondary Level,Easy,0.07709,106,404,0.05105,0.10313
2013,17-29 y.,Lower Secondary Level,Difficult,0.18135,214,404,0.14373,0.21897
2013,17-29 y.,Lower Secondary Level,Almost impossible,0.04157,84,404,0.02208,0.06106
2013,17-29 y.,Upper Secondary Level,Easy,0.10058,240,637,0.07721,0.12396
2013,17-29 y.,Upper Secondary Level,Difficult,0.13688,304,637,0.11017,0.16360
2013,17-29 y.,Upper Secondary Level,Almost impossible,0.03741,93,637,0.02266,0.05216
2013,17-29 y.,Second Stage of Tertiary Education,Easy,0.07458,32,77,0.01552,0.13365
2013,17-29 y.,Second Stage of Tertiary Education,Difficult,0.07998,45,77,0.01899,0.14097
2013,30-45 y.,Primary Level,Difficult,0.25380,77,77,0.15596,0.35165
2013,30-45 y.,Lower Secondary Level,Easy,0.02681,43,320,0.00908,0.04453
2013,30-45 y.,Lower Secondary Level,Difficult,0.18757,194,320,0.14473,0.23041
2013,30-45 y.,Lower Secondary Level,Almost impossible,0.06381,83,320,0.03699,0.09063
2013,30-45 y.,Upper Secondary Level,Easy,0.02310,152,795,0.01265,0.03355
2013,30-45 y.,Upper Secondary Level,Difficult,0.08838,480,795,0.06864,0.10813
2013,30-45 y.,Upper Secondary Level,Almost impossible,0.02677,163,795,0.01554,0.03800
2013,30-45 y.,Post-secondary Non-tertiary Level,Easy,0.04661,57,216,0.01843,0.07478
2013,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.08334,121,216,0.04639,0.12028
2013,30-45 y.,Post-secondary Non-tertiary Level,Almost impossible,0.03175,38,216,0.00831,0.05519
2013,30-45 y.,Second Stage of Tertiary Education,Easy,0.02738,98,330,0.00974,0.04501
2013,30-45 y.,Second Stage of Tertiary Education,Difficult,0.05391,185,330,0.02950,0.07831
2013,30-45 y.,Second Stage of Tertiary Education,Almost impossible,0.01471,47,330,0.00170,0.02772
2013,46-65 y.,Lower Secondary Level,Difficult,0.06706,67,109,0.01989,0.11424
2013,46-65 y.,Lower Secondary Level,Almost impossible,0.04174,42,109,0.00402,0.07945
2013,46-65 y.,Upper Secondary Level,Easy,0.00626,37,502,-0.00065,0.01317
2013,46-65 y.,Upper Secondary Level,Difficult,0.05233,290,502,0.03283,0.07183
2013,46-65 y.,Upper Secondary Level,Almost impossible,0.03447,175,502,0.01850,0.05045
2013,46-65 y.,Post-secondary Non-tertiary Level,Difficult,0.02828,44,44,-0.02127,0.07783
2013,46-65 y.,Second Stage of Tertiary Education,Difficult,0.01924,77,120,-0.00544,0.04392
2013,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.01378,43,120,-0.00716,0.03473
2014,17-29 y.,Pre-primary Level,Easy,0.12491,124,301,0.08750,0.16233
2014,17-29 y.,Pre-primary Level,Difficult,0.16131,113,301,0.11969,0.20294
2014,17-29 y.,Pre-primary Level,Almost impossible,0.06844,64,301,0.03987,0.09702
2014,17-29 y.,Primary Level,Difficult,0.22790,32,32,0.08023,0.37557
2014,17-29 y.,Lower Secondary Level,Easy,0.06201,73,333,0.03607,0.08795
2014,17-29 y.,Lower Secondary Level,Difficult,0.18798,203,333,0.14595,0.23000
2014,17-29 y.,Lower Secondary Level,Almost impossible,0.03771,57,333,0.01722,0.05820
2014,17-29 y.,Upper Secondary Level,Easy,0.09001,173,515,0.06527,0.11475
2014,17-29 y.,Upper Secondary Level,Difficult,0.13352,243,515,0.10411,0.16292
2014,17-29 y.,Upper Secondary Level,Almost impossible,0.04994,99,515,0.03111,0.06878
2014,17-29 y.,Second Stage of Tertiary Education,Easy,0.06075,37,75,0.00632,0.11518
2014,17-29 y.,Second Stage of Tertiary Education,Difficult,0.07200,38,75,0.01310,0.13089
2014,30-45 y.,Primary Level,Difficult,0.35012,69,69,0.23674,0.46350
2014,30-45 y.,Lower Secondary Level,Easy,0.03928,33,254,0.01534,0.06322
2014,30-45 y.,Lower Secondary Level,Difficult,0.16965,148,254,0.12340,0.21590
2014,30-45 y.,Lower Secondary Level,Almost impossible,0.09746,73,254,0.06091,0.13400
2014,30-45 y.,Upper Secondary Level,Easy,0.03048,118,621,0.01695,0.04402
2014,30-45 y.,Upper Secondary Level,Difficult,0.09628,384,621,0.07306,0.11950
2014,30-45 y.,Upper Secondary Level,Almost impossible,0.02544,119,621,0.01304,0.03783
2014,30-45 y.,Post-secondary Non-tertiary Level,Easy,0.02426,38,155,-0.00004,0.04856
2014,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.08817,85,155,0.04339,0.13296
2014,30-45 y.,Post-secondary Non-tertiary Level,Almost impossible,0.03037,32,155,0.00327,0.05748
2014,30-45 y.,Second Stage of Tertiary Education,Easy,0.03424,90,292,0.01334,0.05513
2014,30-45 y.,Second Stage of Tertiary Education,Difficult,0.06465,162,292,0.03640,0.09290
2014,30-45 y.,Second Stage of Tertiary Education,Almost impossible,0.01498,40,292,0.00103,0.02894
2014,46-65 y.,Lower Secondary Level,Difficult,0.05626,49,93,0.00918,0.10335
2014,46-65 y.,Lower Secondary Level,Almost impossible,0.04385,44,93,0.00201,0.08569
2014,46-65 y.,Upper Secondary Level,Easy,0.00781,40,429,-0.00053,0.01615
2014,46-65 y.,Upper Secondary Level,Difficult,0.05325,249,429,0.03198,0.07452
2014,46-65 y.,Upper Secondary Level,Almost impossible,0.03121,140,429,0.01473,0.04768
2014,46-65 y.,Post-secondary Non-tertiary Level,Difficult,0.03448,39,39,-0.02353,0.09248
2014,46-65 y.,Second Stage of Tertiary Education,Difficult,0.03209,84,124,0.00094,0.06324
2014,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.01335,40,124,-0.00693,0.03363
2015,17-29 y.,Pre-primary Level,Easy,0.11312,78,239,0.07287,0.15336
2015,17-29 y.,Pre-primary Level,Difficult,0.16248,103,239,0.11562,0.20935
2015,17-29 y.,Pre-primary Level,Almost impossible,0.07538,58,239,0.04184,0.10892
2015,17-29 y.,Primary Level,Difficult,0.19998,37,37,0.06932,0.33065
2015,17-29 y.,Lower Secondary Level,Easy,0.05420,64,319,0.02931,0.07908
2015,17-29 y.,Lower Secondary Level,Difficult,0.19065,201,319,0.14747,0.23382
2015,17-29 y.,Lower Secondary Level,Almost impossible,0.04304,54,319,0.02073,0.06534
2015,17-29 y.,Upper Secondary Level,Easy,0.09056,184,547,0.06649,0.11463
2015,17-29 y.,Upper Secondary Level,Difficult,0.12991,274,547,0.10171,0.15811
2015,17-29 y.,Upper Secondary Level,Almost impossible,0.03531,89,547,0.01983,0.05079
2015,17-29 y.,Second Stage of Tertiary Education,Easy,0.11601,54,118,0.05799,0.17404
2015,17-29 y.,Second Stage of Tertiary Education,Difficult,0.09390,64,118,0.04105,0.14676
2015,30-45 y.,Primary Level,Difficult,0.25209,54,90,0.16188,0.34230
2015,30-45 y.,Primary Level,Almost impossible,0.10691,36,90,0.04271,0.17110
2015,30-45 y.,Lower Secondary Level,Difficult,0.19468,152,224,0.14271,0.24665
2015,30-45 y.,Lower Secondary Level,Almost impossible,0.07092,72,224,0.03723,0.10461
2015,30-45 y.,Upper Secondary Level,Easy,0.03236,127,605,0.01825,0.04648
2015,30-45 y.,Upper Secondary Level,Difficult,0.09028,357,605,0.06743,0.11314
2015,30-45 y.,Upper Secondary Level,Almost impossible,0.02689,121,605,0.01399,0.03979
2015,30-45 y.,Post-secondary Non-tertiary Level,Easy,0.03774,50,190,0.01057,0.06490
2015,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.08729,101,190,0.04705,0.12753
2015,30-45 y.,Post-secondary Non-tertiary Level,Almost impossible,0.02779,39,190,0.00435,0.05122
2015,30-45 y.,Second Stage of Tertiary Education,Easy,0.03109,84,322,0.01210,0.05008
2015,30-45 y.,Second Stage of Tertiary Education,Difficult,0.05672,186,322,0.03142,0.08203
2015,30-45 y.,Second Stage of Tertiary Education,Almost impossible,0.01536,52,322,0.00190,0.02881
2015,46-65 y.,Lower Secondary Level,Difficult,0.07755,63,96,0.02376,0.13133
2015,46-65 y.,Lower Secondary Level,Almost impossible,0.03728,33,96,-0.00082,0.07537
2015,46-65 y.,Upper Secondary Level,Easy,0.00942,48,424,0.00022,0.01863
2015,46-65 y.,Upper Secondary Level,Difficult,0.05355,240,424,0.03210,0.07500
2015,46-65 y.,Upper Secondary Level,Almost impossible,0.02694,136,424,0.01151,0.04237
2015,46-65 y.,Post-secondary Non-tertiary Level,Difficult,0.04627,46,46,-0.01511,0.10766
2015,46-65 y.,Second Stage of Tertiary Education,Difficult,0.02165,71,117,-0.00484,0.04813
2015,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.01716,46,117,-0.00647,0.04080
2016,17-29 y.,Pre-primary Level,Easy,0.12686,70,230,0.08375,0.16997
2016,17-29 y.,Pre-primary Level,Difficult,0.13473,92,230,0.09051,0.17895
2016,17-29 y.,Pre-primary Level,Almost impossible,0.09032,68,230,0.05320,0.12745
2016,17-29 y.,Lower Secondary Level,Easy,0.07824,54,267,0.04596,0.11051
2016,17-29 y.,Lower Secondary Level,Difficult,0.18252,160,267,0.13610,0.22894
2016,17-29 y.,Lower Secondary Level,Almost impossible,0.05379,53,267,0.02668,0.08090
2016,17-29 y.,Upper Secondary Level,Easy,0.10972,189,475,0.08158,0.13785
2016,17-29 y.,Upper Secondary Level,Difficult,0.13671,207,475,0.10578,0.16764
2016,17-29 y.,Upper Secondary Level,Almost impossible,0.04501,79,475,0.02635,0.06368
2016,17-29 y.,Second Stage of Tertiary Education,Easy,0.12998,37,37,0.02013,0.23983
2016,30-45 y.,Primary Level,Difficult,0.22192,42,42,0.09473,0.34912
2016,30-45 y.,Lower Secondary Level,Difficult,0.15149,112,173,0.09791,0.20507
2016,30-45 y.,Lower Secondary Level,Almost impossible,0.07846,61,173,0.03828,0.11865
2016,30-45 y.,Upper Secondary Level,Easy,0.02732,102,470,0.01257,0.04207
2016,30-45 y.,Upper Secondary Level,Difficult,0.08832,274,470,0.06263,0.11400
2016,30-45 y.,Upper Secondary Level,Almost impossible,0.02170,94,470,0.00851,0.03489
2016,30-45 y.,Post-secondary Non-tertiary Level,Easy,0.02699,34,146,0.00061,0.05336
2016,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.08919,80,146,0.04280,0.13559
2016,30-45 y.,Post-secondary Non-tertiary Level,Almost impossible,0.01597,32,146,-0.00443,0.03638
2016,30-45 y.,Second Stage of Tertiary Education,Easy,0.04052,91,283,0.01750,0.06353
2016,30-45 y.,Second Stage of Tertiary Education,Difficult,0.05189,141,283,0.02600,0.07777
2016,30-45 y.,Second Stage of Tertiary Education,Almost impossible,0.01626,51,283,0.00150,0.03102
2016,46-65 y.,Lower Secondary Level,Difficult,0.07132,50,50,-0.00074,0.14339
2016,46-65 y.,Upper Secondary Level,Easy,0.00751,38,346,-0.00160,0.01662
2016,46-65 y.,Upper Secondary Level,Difficult,0.03829,192,346,0.01804,0.05854
2016,46-65 y.,Upper Secondary Level,Almost impossible,0.02670,116,346,0.00969,0.04372
2016,46-65 y.,Post-secondary Non-tertiary Level,Difficult,0.04827,37,37,-0.02175,0.11829
2016,46-65 y.,Second Stage of Tertiary Education,Difficult,0.03071,74,74,-0.00887,0.07029
2017,17-29 y.,Pre-primary Level,Easy,0.14412,91,271,0.10223,0.18602
2017,17-29 y.,Pre-primary Level,Difficult,0.13553,111,271,0.09471,0.17636
2017,17-29 y.,Pre-primary Level,Almost impossible,0.09489,69,271,0.05993,0.12984
2017,17-29 y.,Primary Level,Easy,0.06314,36,192,0.02864,0.09763
2017,17-29 y.,Primary Level,Difficult,0.16473,107,192,0.11213,0.21734
2017,17-29 y.,Primary Level,Almost impossible,0.13748,49,192,0.08864,0.18631
2017,17-29 y.,Lower Secondary Level,Easy,0.05551,90,377,0.03236,0.07865
2017,17-29 y.,Lower Secondary Level,Difficult,0.18370,221,377,0.14456,0.22285
2017,17-29 y.,Lower Secondary Level,Almost impossible,0.04851,66,377,0.02679,0.07022
2017,17-29 y.,Upper Secondary Level,Easy,0.11403,234,597,0.08851,0.13954
2017,17-29 y.,Upper Secondary Level,Difficult,0.10725,273,597,0.08240,0.13209
2017,17-29 y.,Upper Secondary Level,Almost impossible,0.03786,90,597,0.02254,0.05318
2017,17-29 y.,Post-secondary Non-tertiary Level,Easy,0.14169,35,35,0.02447,0.25892
2017,17-29 y.,Second Stage of Tertiary Education,Easy,0.09335,57,131,0.04334,0.14336
2017,17-29 y.,Second Stage of Tertiary Education,Difficult,0.05548,74,131,0.01613,0.09483
2017,30-45 y.,Primary Level,Easy,0.04189,35,367,0.02137,0.06242
2017,30-45 y.,Primary Level,Difficult,0.19651,246,367,0.15580,0.23722
2017,30-45 y.,Primary Level,Almost impossible,0.13039,86,367,0.09589,0.16488
2017,30-45 y.,Lower Secondary Level,Easy,0.02240,35,363,0.00716,0.03765
2017,30-45 y.,Lower Secondary Level,Difficult,0.20042,261,363,0.15918,0.24166
2017,30-45 y.,Lower Secondary Level,Almost impossible,0.03873,67,363,0.01885,0.05861
2017,30-45 y.,Upper Secondary Level,Easy,0.02482,110,578,0.01212,0.03751
2017,30-45 y.,Upper Secondary Level,Difficult,0.08545,344,578,0.06264,0.10826
2017,30-45 y.,Upper Secondary Level,Almost impossible,0.02908,124,578,0.01537,0.04280
2017,30-45 y.,Post-secondary Non-tertiary Level,Easy,0.04354,50,125,0.00762,0.07946
2017,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.07636,75,125,0.02961,0.12310
2017,30-45 y.,Second Stage of Tertiary Education,Easy,0.03528,110,422,0.01765,0.05290
2017,30-45 y.,Second Stage of Tertiary Education,Difficult,0.04913,250,422,0.02848,0.06977
2017,30-45 y.,Second Stage of Tertiary Education,Almost impossible,0.01670,62,422,0.00446,0.02894
2017,46-65 y.,Primary Level,Difficult,0.14673,66,66,0.06071,0.23275
2017,46-65 y.,Lower Secondary Level,Difficult,0.07633,81,119,0.02842,0.12424
2017,46-65 y.,Lower Secondary Level,Almost impossible,0.03491,38,119,0.00179,0.06802
2017,46-65 y.,Upper Secondary Level,Easy,0.00920,56,386,-0.00034,0.01874
2017,46-65 y.,Upper Secondary Level,Difficult,0.03782,214,386,0.01876,0.05688
2017,46-65 y.,Upper Secondary Level,Almost impossible,0.02231,116,386,0.00755,0.03706
2017,46-65 y.,Post-secondary Non-tertiary Level,Difficult,0.04518,51,51,-0.01239,0.10275
2017,46-65 y.,Second Stage of Tertiary Education,Difficult,0.02927,122,164,0.00339,0.05514
2017,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.01577,42,164,-0.00335,0.03490
2018,17-29 y.,Pre-primary Level,Easy,0.15591,89,244,0.11030,0.20152
2018,17-29 y.,Pre-primary Level,Difficult,0.13046,93,244,0.08812,0.17281
2018,17-29 y.,Pre-primary Level,Almost impossible,0.08972,62,244,0.05379,0.12565
2018,17-29 y.,Primary Level,Easy,0.06226,57,303,0.03501,0.08952
2018,17-29 y.,Primary Level,Difficult,0.28331,177,303,0.23249,0.33414
2018,17-29 y.,Primary Level,Almost impossible,0.08008,69,303,0.04947,0.11069
2018,17-29 y.,Lower Secondary Level,Easy,0.06060,110,445,0.03841,0.08279
2018,17-29 y.,Lower Secondary Level,Difficult,0.15480,255,445,0.12115,0.18845
2018,17-29 y.,Lower Secondary Level,Almost impossible,0.07217,80,445,0.04810,0.09624
2018,17-29 y.,Upper Secondary Level,Easy,0.10414,241,579,0.07924,0.12905
2018,17-29 y.,Upper Secondary Level,Difficult,0.11795,262,579,0.09165,0.14424
2018,17-29 y.,Upper Secondary Level,Almost impossible,0.02748,76,579,0.01415,0.04081
2018,17-29 y.,Post-secondary Non-tertiary Level,Easy,0.11051,36,36,0.00664,0.21438
2018,17-29 y.,Second Stage of Tertiary Education,Easy,0.06412,55,158,0.02580,0.10244
2018,17-29 y.,Second Stage of Tertiary Education,Difficult,0.08586,103,158,0.04203,0.12968
2018,30-45 y.,Primary Level,Easy,0.02736,65,506,0.01314,0.04159
2018,30-45 y.,Primary Level,Difficult,0.19821,340,506,0.16344,0.23298
2018,30-45 y.,Primary Level,Almost impossible,0.14269,101,506,0.11219,0.17320
2018,30-45 y.,Lower Secondary Level,Easy,0.04349,46,380,0.02295,0.06402
2018,30-45 y.,Lower Secondary Level,Difficult,0.14824,270,380,0.11246,0.18401
2018,30-45 y.,Lower Secondary Level,Almost impossible,0.03697,64,380,0.01797,0.05596
2018,30-45 y.,Upper Secondary Level,Easy,0.03380,129,575,0.01902,0.04859
2018,30-45 y.,Upper Secondary Level,Difficult,0.07627,334,575,0.05455,0.09798
2018,30-45 y.,Upper Secondary Level,Almost impossible,0.02722,112,575,0.01391,0.04053
2018,30-45 y.,Post-secondary Non-tertiary Level,Easy,0.04580,49,125,0.00901,0.08260
2018,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.04763,76,125,0.01014,0.08512
2018,30-45 y.,Second Stage of Tertiary Education,Easy,0.03642,123,433,0.01875,0.05408
2018,30-45 y.,Second Stage of Tertiary Education,Difficult,0.05885,258,433,0.03666,0.08104
2018,30-45 y.,Second Stage of Tertiary Education,Almost impossible,0.00883,52,433,0.00001,0.01766
2018,46-65 y.,Primary Level,Difficult,0.14579,134,167,0.09211,0.19948
2018,46-65 y.,Primary Level,Almost impossible,0.06602,33,167,0.02824,0.10380
2018,46-65 y.,Lower Secondary Level,Difficult,0.06851,84,133,0.02541,0.11160
2018,46-65 y.,Lower Secondary Level,Almost impossible,0.04411,49,133,0.00908,0.07914
2018,46-65 y.,Upper Secondary Level,Easy,0.01064,54,393,0.00048,0.02080
2018,46-65 y.,Upper Secondary Level,Difficult,0.03116,218,393,0.01396,0.04836
2018,46-65 y.,Upper Secondary Level,Almost impossible,0.01806,121,393,0.00488,0.03125
2018,46-65 y.,Post-secondary Non-tertiary Level,Difficult,0.04910,52,52,-0.01020,0.10840
2018,46-65 y.,Second Stage of Tertiary Education,Easy,0.00698,31,190,-0.00489,0.01886
2018,46-65 y.,Second Stage of Tertiary Education,Difficult,0.01925,118,190,-0.00034,0.03883
2018,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.01539,41,190,-0.00216,0.03294
2019,17-29 y.,Pre-primary Level,Easy,0.18157,93,210,0.12930,0.23383
2019,17-29 y.,Pre-primary Level,Difficult,0.13945,78,210,0.09249,0.18642
2019,17-29 y.,Pre-primary Level,Almost impossible,0.06389,39,210,0.03073,0.09704
2019,17-29 y.,Primary Level,Easy,0.10468,48,219,0.06404,0.14532
2019,17-29 y.,Primary Level,Difficult,0.20792,140,219,0.15404,0.26179
2019,17-29 y.,Primary Level,Almost impossible,0.14682,31,219,0.09984,0.19381
2019,17-29 y.,Lower Secondary Level,Easy,0.05380,105,362,0.03052,0.07707
2019,17-29 y.,Lower Secondary Level,Difficult,0.18048,210,362,0.14080,0.22015
2019,17-29 y.,Lower Secondary Level,Almost impossible,0.05738,47,362,0.03339,0.08137
2019,17-29 y.,Upper Secondary Level,Easy,0.11548,228,500,0.08744,0.14352
2019,17-29 y.,Upper Secondary Level,Difficult,0.10170,206,500,0.07518,0.12823
2019,17-29 y.,Upper Secondary Level,Almost impossible,0.03055,66,500,0.01545,0.04565
2019,17-29 y.,Post-secondary Non-tertiary Level,Easy,0.11244,34,34,0.00465,0.22022
2019,17-29 y.,Second Stage of Tertiary Education,Easy,0.08494,57,105,0.03136,0.13852
2019,17-29 y.,Second Stage of Tertiary Education,Difficult,0.03560,48,105,-0.00001,0.07121
2019,30-45 y.,Primary Level,Easy,0.03432,60,451,0.01750,0.05114
2019,30-45 y.,Primary Level,Difficult,0.18353,323,451,0.14777,0.21930
2019,30-45 y.,Primary Level,Almost impossible,0.11686,68,451,0.08718,0.14655
2019,30-45 y.,Lower Secondary Level,Easy,0.01906,41,309,0.00379,0.03433
2019,30-45 y.,Lower Secondary Level,Difficult,0.12143,211,309,0.08495,0.15791
2019,30-45 y.,Lower Secondary Level,Almost impossible,0.05279,57,309,0.02782,0.07777
2019,30-45 y.,Upper Secondary Level,Easy,0.03627,109,463,0.01922,0.05331
2019,30-45 y.,Upper Secondary Level,Difficult,0.06649,272,463,0.04377,0.08921
2019,30-45 y.,Upper Secondary Level,Almost impossible,0.02036,82,463,0.00748,0.03323
2019,30-45 y.,Post-secondary Non-tertiary Level,Easy,0.04020,44,119,0.00476,0.07564
2019,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.07400,75,119,0.02677,0.12123
2019,30-45 y.,Second Stage of Tertiary Education,Easy,0.04992,109,370,0.02770,0.07214
2019,30-45 y.,Second Stage of Tertiary Education,Difficult,0.04858,230,370,0.02665,0.07052
2019,30-45 y.,Second Stage of Tertiary Education,Almost impossible,0.00677,31,370,-0.00160,0.01514
2019,46-65 y.,Primary Level,Difficult,0.13932,109,141,0.08196,0.19668
2019,46-65 y.,Primary Level,Almost impossible,0.06826,32,141,0.02649,0.11004
2019,46-65 y.,Lower Secondary Level,Difficult,0.06604,95,127,0.02268,0.10941
2019,46-65 y.,Lower Secondary Level,Almost impossible,0.03498,32,127,0.00290,0.06706
2019,46-65 y.,Upper Secondary Level,Easy,0.00929,52,362,-0.00061,0.01919
2019,46-65 y.,Upper Secondary Level,Difficult,0.03081,206,362,0.01299,0.04864
2019,46-65 y.,Upper Secondary Level,Almost impossible,0.01616,104,362,0.00315,0.02916
2019,46-65 y.,Post-secondary Non-tertiary Level,Difficult,0.04235,45,45,-0.01716,0.10185
2019,46-65 y.,Second Stage of Tertiary Education,Easy,0.00973,35,154,-0.00582,0.02528
2019,46-65 y.,Second Stage of Tertiary Education,Difficult,0.02733,119,154,0.00149,0.05316
2020,17-29 y.,Pre-primary Level,Easy,0.09359,82,230,0.05586,0.13131
2020,17-29 y.,Pre-primary Level,Difficult,0.13500,102,230,0.09074,0.17925
2020,17-29 y.,Pre-primary Level,Almost impossible,0.07248,46,230,0.03890,0.10606
2020,17-29 y.,Primary Level,Easy,0.08398,38,200,0.04544,0.12252
2020,17-29 y.,Primary Level,Difficult,0.18112,128,200,0.12761,0.23462
2020,17-29 y.,Primary Level,Almost impossible,0.08836,34,200,0.04893,0.12779
2020,17-29 y.,Lower Secondary Level,Easy,0.05039,92,386,0.02854,0.07225
2020,17-29 y.,Lower Secondary Level,Difficult,0.16694,224,386,0.12969,0.20420
2020,17-29 y.,Lower Secondary Level,Almost impossible,0.10204,70,386,0.07180,0.13227
2020,17-29 y.,Upper Secondary Level,Easy,0.12596,212,529,0.09766,0.15426
2020,17-29 y.,Upper Secondary Level,Difficult,0.11414,251,529,0.08702,0.14126
2020,17-29 y.,Upper Secondary Level,Almost impossible,0.03543,66,529,0.01966,0.05120
2020,17-29 y.,Second Stage of Tertiary Education,Easy,0.08554,47,116,0.03442,0.13666
2020,17-29 y.,Second Stage of Tertiary Education,Difficult,0.06651,69,116,0.02097,0.11205
2020,30-45 y.,Primary Level,Easy,0.03262,47,400,0.01519,0.05005
2020,30-45 y.,Primary Level,Difficult,0.18676,285,400,0.14852,0.22500
2020,30-45 y.,Primary Level,Almost impossible,0.09765,68,400,0.06853,0.12678
2020,30-45 y.,Lower Secondary Level,Easy,0.02105,34,293,0.00458,0.03751
2020,30-45 y.,Lower Secondary Level,Difficult,0.14670,212,293,0.10612,0.18728
2020,30-45 y.,Lower Secondary Level,Almost impossible,0.03227,47,293,0.01200,0.05254
2020,30-45 y.,Upper Secondary Level,Easy,0.04123,118,450,0.02284,0.05962
2020,30-45 y.,Upper Secondary Level,Difficult,0.05795,255,450,0.03634,0.07956
2020,30-45 y.,Upper Secondary Level,Almost impossible,0.02157,77,450,0.00813,0.03500
2020,30-45 y.,Post-secondary Non-tertiary Level,Easy,0.04969,44,108,0.00852,0.09087
2020,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.07164,64,108,0.02278,0.12051
2020,30-45 y.,Second Stage of Tertiary Education,Easy,0.04931,115,350,0.02659,0.07203
2020,30-45 y.,Second Stage of Tertiary Education,Difficult,0.03861,203,350,0.01840,0.05882
2020,30-45 y.,Second Stage of Tertiary Education,Almost impossible,0.00551,32,350,-0.00226,0.01328
2020,46-65 y.,Primary Level,Difficult,0.09269,111,111,0.03850,0.14688
2020,46-65 y.,Lower Secondary Level,Difficult,0.06837,103,139,0.02626,0.11048
2020,46-65 y.,Lower Secondary Level,Almost impossible,0.03282,36,139,0.00309,0.06255
2020,46-65 y.,Upper Secondary Level,Easy,0.01189,49,368,0.00080,0.02299
2020,46-65 y.,Upper Secondary Level,Difficult,0.03909,220,368,0.01926,0.05892
2020,46-65 y.,Upper Secondary Level,Almost impossible,0.01787,99,368,0.00431,0.03142
2020,46-65 y.,Post-secondary Non-tertiary Level,Difficult,0.04768,44,44,-0.01601,0.11137
2020,46-65 y.,Second Stage of Tertiary Education,Easy,0.00741,31,180,-0.00515,0.01997
2020,46-65 y.,Second Stage of Tertiary Education,Difficult,0.02294,116,180,0.00101,0.04487
2020,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.00900,33,180,-0.00483,0.02284
2021,17-29 y.,Primary Level,Difficult,0.07442,39,39,-0.00903,0.15786
2021,17-29 y.,Lower Secondary Level,Difficult,0.00812,31,31,-0.02400,0.04024
2021,30-45 y.,Primary Level,Easy,0.01603,37,201,-0.00138,0.03343
2021,30-45 y.,Primary Level,Difficult,0.05834,128,201,0.02586,0.09082
2021,30-45 y.,Primary Level,Almost impossible,0.02046,36,201,0.00084,0.04008
2021,30-45 y.,Lower Secondary Level,Easy,0.00897,37,91,-0.01051,0.02845
2021,30-45 y.,Lower Secondary Level,Difficult,0.00758,54,91,-0.01034,0.02549
2021,30-45 y.,Upper Secondary Level,Difficult,0.00241,51,51,-0.01119,0.01602
2021,30-45 y.,Second Stage of Tertiary Education,Difficult,0.00337,53,53,-0.01238,0.01913
2021,46-65 y.,Primary Level,Difficult,0.01699,70,70,-0.01350,0.04748
2021,46-65 y.,Upper Secondary Level,Difficult,0.00052,34,34,-0.00724,0.00828
