year,age_gr,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,30-45 y.,Intermediate School Degree,0.31113,3048,10196,0.30214,0.32011
2013,30-45 y.,Technical School Degree,0.07573,620,10196,0.07060,0.08087
2013,30-45 y.,Upper Secondary Degree,0.28540,2437,10196,0.27664,0.29417
2013,30-45 y.,Other Degree,0.12818,2092,10196,0.12169,0.13467
2013,30-45 y.,"Dropout, No School Degree",0.02330,298,10196,0.02037,0.02623
2013,46-65 y.,Secondary School Degree,0.31878,2567,10075,0.30968,0.32788
2013,46-65 y.,Intermediate School Degree,0.33893,3218,10075,0.32969,0.34817
2013,46-65 y.,Technical School Degree,0.05634,589,10075,0.05184,0.06084
2013,46-65 y.,Upper Secondary Degree,0.17252,2074,10075,0.16514,0.17990
2013,46-65 y.,Other Degree,0.09679,1421,10075,0.09101,0.10256
2013,46-65 y.,"Dropout, No School Degree",0.01645,206,10075,0.01396,0.01893
2013,66 and older,Secondary School Degree,0.56172,2655,5012,0.54798,0.57546
2013,66 and older,Intermediate School Degree,0.19469,999,5012,0.18373,0.20565
2013,66 and older,Technical School Degree,0.04281,191,5012,0.03720,0.04841
2013,66 and older,Upper Secondary Degree,0.12313,767,5012,0.11403,0.13223
2013,66 and older,Other Degree,0.05745,312,5012,0.05100,0.06389
2013,66 and older,"Dropout, No School Degree",0.02021,88,5012,0.01631,0.02410
2014,17-29 y.,Secondary School Degree,0.15241,719,4269,0.14162,0.16319
2014,17-29 y.,Intermediate School Degree,0.25897,1071,4269,0.24583,0.27211
2014,17-29 y.,Technical School Degree,0.07933,267,4269,0.07122,0.08744
2014,17-29 y.,Upper Secondary Degree,0.30726,1033,4269,0.29342,0.32110
2014,17-29 y.,Other Degree,0.04647,215,4269,0.04015,0.05278
2014,17-29 y.,"Dropout, No School Degree",0.01356,72,4269,0.01009,0.01702
2014,17-29 y.,No School Degree Yet,0.14201,892,4269,0.13153,0.15248
2014,30-45 y.,Secondary School Degree,0.16851,1378,8326,0.16046,0.17655
2014,30-45 y.,Intermediate School Degree,0.29483,2502,8326,0.28504,0.30463
2014,30-45 y.,Technical School Degree,0.07842,551,8326,0.07265,0.08420
2014,30-45 y.,Upper Secondary Degree,0.29836,2074,8326,0.28853,0.30819
2014,30-45 y.,Other Degree,0.13383,1594,8326,0.12652,0.14114
2014,30-45 y.,"Dropout, No School Degree",0.02605,227,8326,0.02263,0.02948
2014,46-65 y.,Secondary School Degree,0.30494,2286,9212,0.29554,0.31434
2014,46-65 y.,Intermediate School Degree,0.34124,3035,9212,0.33156,0.35092
2014,46-65 y.,Technical School Degree,0.05987,558,9212,0.05503,0.06472
2014,46-65 y.,Upper Secondary Degree,0.17897,1981,9212,0.17114,0.18680
2014,46-65 y.,Other Degree,0.09839,1175,9212,0.09231,0.10447
2014,46-65 y.,"Dropout, No School Degree",0.01636,177,9212,0.01377,0.01895
2014,66 and older,Secondary School Degree,0.55140,2570,4912,0.53749,0.56531
2014,66 and older,Intermediate School Degree,0.19867,1007,4912,0.18751,0.20983
2014,66 and older,Technical School Degree,0.04596,196,4912,0.04010,0.05182
2014,66 and older,Upper Secondary Degree,0.12660,754,4912,0.11730,0.13590
2014,66 and older,Other Degree,0.05951,312,4912,0.05290,0.06613
2014,66 and older,"Dropout, No School Degree",0.01786,73,4912,0.01416,0.02156
2015,17-29 y.,Secondary School Degree,0.14636,663,4375,0.13588,0.15683
2015,17-29 y.,Intermediate School Degree,0.26271,1022,4375,0.24966,0.27575
2015,17-29 y.,Technical School Degree,0.08200,267,4375,0.07387,0.09013
2015,17-29 y.,Upper Secondary Degree,0.30820,1036,4375,0.29452,0.32188
2015,17-29 y.,Other Degree,0.06106,519,4375,0.05396,0.06815
2015,17-29 y.,"Dropout, No School Degree",0.01473,90,4375,0.01116,0.01830
2015,17-29 y.,No School Degree Yet,0.12495,778,4375,0.11515,0.13475
2015,30-45 y.,Secondary School Degree,0.16174,1188,8095,0.15372,0.16977
2015,30-45 y.,Intermediate School Degree,0.28722,2216,8095,0.27737,0.29708
2015,30-45 y.,Technical School Degree,0.07933,501,8095,0.07345,0.08522
2015,30-45 y.,Upper Secondary Degree,0.30211,1916,8095,0.29211,0.31212
2015,30-45 y.,Other Degree,0.14132,2011,8095,0.13373,0.14891
2015,30-45 y.,"Dropout, No School Degree",0.02819,263,8095,0.02458,0.03180
2015,46-65 y.,Secondary School Degree,0.28596,2106,9037,0.27664,0.29527
2015,46-65 y.,Intermediate School Degree,0.34862,3009,9037,0.33880,0.35845
2015,46-65 y.,Technical School Degree,0.05962,564,9037,0.05474,0.06450
2015,46-65 y.,Upper Secondary Degree,0.18564,1945,9037,0.17762,0.19366
2015,46-65 y.,Other Degree,0.10299,1232,9037,0.09672,0.10926
2015,46-65 y.,"Dropout, No School Degree",0.01717,181,9037,0.01449,0.01985
2015,66 and older,Secondary School Degree,0.53813,2476,4859,0.52411,0.55215
2015,66 and older,Intermediate School Degree,0.20613,1031,4859,0.19475,0.21751
2015,66 and older,Technical School Degree,0.04435,184,4859,0.03856,0.05014
2015,66 and older,Upper Secondary Degree,0.13303,785,4859,0.12348,0.14258
2015,66 and older,Other Degree,0.06475,324,4859,0.05783,0.07167
2015,66 and older,"Dropout, No School Degree",0.01361,59,4859,0.01036,0.01687
2016,17-29 y.,Secondary School Degree,0.14163,596,4842,0.13180,0.15145
2016,17-29 y.,Intermediate School Degree,0.25671,918,4842,0.24440,0.26901
2016,17-29 y.,Technical School Degree,0.07683,248,4842,0.06932,0.08433
2016,17-29 y.,Upper Secondary Degree,0.32213,955,4842,0.30897,0.33529
2016,17-29 y.,Other Degree,0.06353,850,4842,0.05666,0.07040
2016,17-29 y.,"Dropout, No School Degree",0.01270,309,4842,0.00954,0.01585
2016,17-29 y.,No School Degree Yet,0.12561,892,4842,0.11628,0.13495
2016,17-29 y.,No School Attended,0.00087,74,4842,0.00004,0.00171
2016,30-45 y.,Secondary School Degree,0.16809,1069,8322,0.16006,0.17613
2016,30-45 y.,Intermediate School Degree,0.27312,1901,8322,0.26355,0.28269
2016,30-45 y.,Technical School Degree,0.08629,459,8322,0.08025,0.09232
2016,30-45 y.,Upper Secondary Degree,0.29782,1713,8322,0.28800,0.30765
2016,30-45 y.,Other Degree,0.14620,2438,8322,0.13861,0.15379
2016,30-45 y.,"Dropout, No School Degree",0.02785,589,8322,0.02431,0.03138
2016,30-45 y.,No School Attended,0.00057,153,8322,0.00006,0.00108
2016,46-65 y.,Secondary School Degree,0.27548,1921,8913,0.26621,0.28476
2016,46-65 y.,Intermediate School Degree,0.34564,2862,8913,0.33577,0.35551
2016,46-65 y.,Technical School Degree,0.05943,535,8913,0.05452,0.06434
2016,46-65 y.,Upper Secondary Degree,0.19178,1917,8913,0.18361,0.19996
2016,46-65 y.,Other Degree,0.11159,1365,8913,0.10506,0.11813
2016,46-65 y.,"Dropout, No School Degree",0.01590,264,8913,0.01330,0.01850
2016,46-65 y.,No School Attended,0.00016,49,8913,-0.00010,0.00043
2016,66 and older,Secondary School Degree,0.52140,2314,4691,0.50711,0.53570
2016,66 and older,Intermediate School Degree,0.21404,1040,4691,0.20230,0.22578
2016,66 and older,Technical School Degree,0.04575,187,4691,0.03977,0.05173
2016,66 and older,Upper Secondary Degree,0.13328,779,4691,0.12355,0.14300
2016,66 and older,Other Degree,0.06926,308,4691,0.06200,0.07653
2016,66 and older,"Dropout, No School Degree",0.01624,63,4691,0.01262,0.01985
2017,17-29 y.,Secondary School Degree,0.12814,603,5824,0.11956,0.13673
2017,17-29 y.,Intermediate School Degree,0.26431,1069,5824,0.25298,0.27563
2017,17-29 y.,Technical School Degree,0.08454,331,5824,0.07739,0.09168
2017,17-29 y.,Upper Secondary Degree,0.31411,1226,5824,0.30219,0.32603
2017,17-29 y.,Other Degree,0.05405,1057,5824,0.04824,0.05986
2017,17-29 y.,"Dropout, No School Degree",0.01757,418,5824,0.01419,0.02094
2017,17-29 y.,No School Degree Yet,0.13583,1016,5824,0.12703,0.14463
2017,17-29 y.,No School Attended,0.00146,104,5824,0.00048,0.00244
2017,30-45 y.,Secondary School Degree,0.15989,1069,8793,0.15223,0.16756
2017,30-45 y.,Intermediate School Degree,0.27831,1998,8793,0.26894,0.28767
2017,30-45 y.,Technical School Degree,0.08646,527,8793,0.08059,0.09234
2017,30-45 y.,Upper Secondary Degree,0.29832,1859,8793,0.28875,0.30788
2017,30-45 y.,Other Degree,0.14310,2442,8793,0.13578,0.15041
2017,30-45 y.,"Dropout, No School Degree",0.03243,693,8793,0.02873,0.03613
2017,30-45 y.,No School Attended,0.00108,205,8793,0.00039,0.00176
2017,46-65 y.,Secondary School Degree,0.26825,2164,10421,0.25974,0.27675
2017,46-65 y.,Intermediate School Degree,0.34251,3429,10421,0.33339,0.35162
2017,46-65 y.,Technical School Degree,0.05865,626,10421,0.05414,0.06316
2017,46-65 y.,Upper Secondary Degree,0.19697,2290,10421,0.18934,0.20461
2017,46-65 y.,Other Degree,0.11407,1501,10421,0.10797,0.12018
2017,46-65 y.,"Dropout, No School Degree",0.01896,340,10421,0.01635,0.02158
2017,46-65 y.,No School Attended,0.00029,71,10421,-0.00004,0.00062
2017,66 and older,Secondary School Degree,0.50731,2297,4934,0.49336,0.52126
2017,66 and older,Intermediate School Degree,0.22197,1178,4934,0.21037,0.23357
2017,66 and older,Technical School Degree,0.04631,207,4934,0.04044,0.05217
2017,66 and older,Upper Secondary Degree,0.13437,841,4934,0.12485,0.14389
2017,66 and older,Other Degree,0.07275,339,4934,0.06550,0.07999
2017,66 and older,"Dropout, No School Degree",0.01717,72,4934,0.01354,0.02079
2018,17-29 y.,Secondary School Degree,0.13386,622,5364,0.12475,0.14297
2018,17-29 y.,Intermediate School Degree,0.25810,1037,5364,0.24639,0.26981
2018,17-29 y.,Technical School Degree,0.07792,326,5364,0.07074,0.08509
2018,17-29 y.,Upper Secondary Degree,0.33221,1240,5364,0.31960,0.34481
2018,17-29 y.,Other Degree,0.05538,815,5364,0.04926,0.06150
2018,17-29 y.,"Dropout, No School Degree",0.02024,402,5364,0.01647,0.02401
2018,17-29 y.,No School Degree Yet,0.12116,851,5364,0.11243,0.12990
2018,17-29 y.,No School Attended,0.00113,71,5364,0.00023,0.00203
2018,30-45 y.,Secondary School Degree,0.15397,982,8086,0.14610,0.16184
2018,30-45 y.,Intermediate School Degree,0.26658,1794,8086,0.25694,0.27622
2018,30-45 y.,Technical School Degree,0.09468,508,8086,0.08830,0.10106
2018,30-45 y.,Upper Secondary Degree,0.30563,1764,8086,0.29559,0.31567
2018,30-45 y.,Other Degree,0.14533,2208,8086,0.13765,0.15302
2018,30-45 y.,"Dropout, No School Degree",0.03251,660,8086,0.02864,0.03637
2018,30-45 y.,No School Attended,0.00107,170,8086,0.00036,0.00179
2018,46-65 y.,Secondary School Degree,0.25747,2009,10079,0.24894,0.26601
2018,46-65 y.,Intermediate School Degree,0.35010,3353,10079,0.34079,0.35941
2018,46-65 y.,Technical School Degree,0.06302,613,10079,0.05828,0.06776
2018,46-65 y.,Upper Secondary Degree,0.20177,2202,10079,0.19394,0.20961
2018,46-65 y.,Other Degree,0.10759,1487,10079,0.10154,0.11364
2018,46-65 y.,"Dropout, No School Degree",0.01966,346,10079,0.01695,0.02237
2018,46-65 y.,No School Attended,0.00038,69,10079,-0.00000,0.00076
2018,66 and older,Secondary School Degree,0.48981,2233,4959,0.47590,0.50373
2018,66 and older,Intermediate School Degree,0.22567,1221,4959,0.21403,0.23730
2018,66 and older,Technical School Degree,0.04709,208,4959,0.04120,0.05299
2018,66 and older,Upper Secondary Degree,0.13861,865,4959,0.12899,0.14822
2018,66 and older,Other Degree,0.08378,355,4959,0.07607,0.09150
2018,66 and older,"Dropout, No School Degree",0.01492,77,4959,0.01155,0.01830
2019,17-29 y.,Secondary School Degree,0.12769,555,4639,0.11809,0.13730
2019,17-29 y.,Intermediate School Degree,0.25669,935,4639,0.24412,0.26926
2019,17-29 y.,Technical School Degree,0.07947,294,4639,0.07169,0.08725
2019,17-29 y.,Upper Secondary Degree,0.34672,1203,4639,0.33302,0.36042
2019,17-29 y.,Other Degree,0.05628,594,4639,0.04965,0.06291
2019,17-29 y.,"Dropout, No School Degree",0.01731,296,4639,0.01356,0.02107
2019,17-29 y.,No School Degree Yet,0.11417,692,4639,0.10501,0.12332
2019,17-29 y.,No School Attended,0.00167,70,4639,0.00050,0.00285
2019,30-45 y.,Secondary School Degree,0.15026,859,7614,0.14224,0.15829
2019,30-45 y.,Intermediate School Degree,0.26492,1704,7614,0.25501,0.27483
2019,30-45 y.,Technical School Degree,0.09534,509,7614,0.08874,0.10194
2019,30-45 y.,Upper Secondary Degree,0.31506,1830,7614,0.30462,0.32549
2019,30-45 y.,Other Degree,0.14096,1893,7614,0.13314,0.14877
2019,30-45 y.,"Dropout, No School Degree",0.03194,617,7614,0.02799,0.03589
2019,30-45 y.,No School Attended,0.00151,202,7614,0.00064,0.00238
2019,46-65 y.,Secondary School Degree,0.24320,1895,10838,0.23512,0.25128
2019,46-65 y.,Intermediate School Degree,0.35006,3587,10838,0.34108,0.35904
2019,46-65 y.,Technical School Degree,0.06247,734,10838,0.05791,0.06702
2019,46-65 y.,Upper Secondary Degree,0.20904,2805,10838,0.20139,0.21670
2019,46-65 y.,Other Degree,0.11207,1394,10838,0.10613,0.11801
2019,46-65 y.,"Dropout, No School Degree",0.02271,341,10838,0.01991,0.02552
2019,46-65 y.,No School Attended,0.00044,82,10838,0.00004,0.00083
2019,66 and older,Secondary School Degree,0.47932,2141,5127,0.46565,0.49300
2019,66 and older,Intermediate School Degree,0.23791,1349,5127,0.22626,0.24957
2019,66 and older,Technical School Degree,0.04479,225,5127,0.03913,0.05045
2019,66 and older,Upper Secondary Degree,0.14299,985,5127,0.13341,0.15257
2019,66 and older,Other Degree,0.08089,357,5127,0.07342,0.08835
2019,66 and older,"Dropout, No School Degree",0.01397,70,5127,0.01076,0.01718
2020,17-29 y.,Secondary School Degree,0.12139,536,5214,0.11253,0.13026
2020,17-29 y.,Intermediate School Degree,0.25221,901,5214,0.24042,0.26400
2020,17-29 y.,Technical School Degree,0.08912,300,5214,0.08138,0.09685
2020,17-29 y.,Upper Secondary Degree,0.34001,1144,5214,0.32715,0.35287
2020,17-29 y.,Other Degree,0.04572,1100,5214,0.04005,0.05139
2020,17-29 y.,"Dropout, No School Degree",0.01896,320,5214,0.01526,0.02267
2020,17-29 y.,No School Degree Yet,0.13047,803,5214,0.12133,0.13962
2020,17-29 y.,No School Attended,0.00212,110,5214,0.00087,0.00337
2020,30-45 y.,Secondary School Degree,0.14388,759,7942,0.13616,0.15160
2020,30-45 y.,Intermediate School Degree,0.26749,1505,7942,0.25776,0.27723
2020,30-45 y.,Technical School Degree,0.09106,462,7942,0.08473,0.09739
2020,30-45 y.,Upper Secondary Degree,0.33158,1720,7942,0.32123,0.34194
2020,30-45 y.,Other Degree,0.13427,2565,7942,0.12677,0.14177
2020,30-45 y.,"Dropout, No School Degree",0.02834,659,7942,0.02469,0.03199
2020,30-45 y.,No School Attended,0.00327,272,7942,0.00201,0.00452
2020,46-65 y.,Secondary School Degree,0.23956,1691,10265,0.23130,0.24781
2020,46-65 y.,Intermediate School Degree,0.35070,3271,10265,0.34147,0.35993
2020,46-65 y.,Technical School Degree,0.06273,670,10265,0.05803,0.06742
2020,46-65 y.,Upper Secondary Degree,0.22641,2657,10265,0.21831,0.23450
2020,46-65 y.,Other Degree,0.10185,1562,10265,0.09600,0.10770
2020,46-65 y.,"Dropout, No School Degree",0.01827,332,10265,0.01568,0.02086
2020,46-65 y.,No School Attended,0.00048,82,10265,0.00006,0.00091
2020,66 and older,Secondary School Degree,0.47524,1952,4857,0.46120,0.48929
2020,66 and older,Intermediate School Degree,0.24594,1306,4857,0.23383,0.25806
2020,66 and older,Technical School Degree,0.04686,226,4857,0.04091,0.05280
2020,66 and older,Upper Secondary Degree,0.14331,944,4857,0.13346,0.15317
2020,66 and older,Other Degree,0.07529,365,4857,0.06787,0.08271
2020,66 and older,"Dropout, No School Degree",0.01319,64,4857,0.00998,0.01639
2021,17-29 y.,Secondary School Degree,0.11524,300,3221,0.10421,0.12626
2021,17-29 y.,Intermediate School Degree,0.21263,579,3221,0.19850,0.22676
2021,17-29 y.,Technical School Degree,0.10292,227,3221,0.09243,0.11342
2021,17-29 y.,Upper Secondary Degree,0.39465,976,3221,0.37777,0.41153
2021,17-29 y.,Other Degree,0.04287,440,3221,0.03587,0.04987
2021,17-29 y.,"Dropout, No School Degree",0.01636,165,3221,0.01198,0.02074
2021,17-29 y.,No School Degree Yet,0.11228,490,3221,0.10137,0.12318
2021,17-29 y.,No School Attended,0.00306,44,3221,0.00115,0.00496
2021,30-45 y.,Secondary School Degree,0.13360,453,4963,0.12413,0.14307
2021,30-45 y.,Intermediate School Degree,0.26063,971,4963,0.24842,0.27284
2021,30-45 y.,Technical School Degree,0.09860,340,4963,0.09031,0.10690
2021,30-45 y.,Upper Secondary Degree,0.34959,1260,4963,0.33633,0.36286
2021,30-45 y.,Other Degree,0.12739,1401,4963,0.11811,0.13667
2021,30-45 y.,"Dropout, No School Degree",0.02661,374,4963,0.02213,0.03108
2021,30-45 y.,No School Attended,0.00358,164,4963,0.00192,0.00524
2021,46-65 y.,Secondary School Degree,0.23623,1065,7055,0.22632,0.24614
2021,46-65 y.,Intermediate School Degree,0.33103,2221,7055,0.32005,0.34201
2021,46-65 y.,Technical School Degree,0.06874,491,7055,0.06283,0.07464
2021,46-65 y.,Upper Secondary Degree,0.24134,2030,7055,0.23135,0.25133
2021,46-65 y.,Other Degree,0.10269,967,7055,0.09561,0.10978
2021,46-65 y.,"Dropout, No School Degree",0.01923,218,7055,0.01602,0.02243
2021,46-65 y.,No School Attended,0.00069,63,7055,0.00008,0.00130
2021,66 and older,Secondary School Degree,0.44840,1310,3522,0.43197,0.46482
2021,66 and older,Intermediate School Degree,0.25324,964,3522,0.23887,0.26760
2021,66 and older,Technical School Degree,0.04846,176,3522,0.04137,0.05555
2021,66 and older,Upper Secondary Degree,0.16576,783,3522,0.15347,0.17804
2021,66 and older,Other Degree,0.07510,253,3522,0.06639,0.08380
2021,66 and older,"Dropout, No School Degree",0.00890,36,3522,0.00580,0.01200
2022,17-29 y.,Secondary School Degree,0.06862,294,4813,0.06148,0.07576
2022,17-29 y.,Intermediate School Degree,0.19679,749,4813,0.18555,0.20802
2022,17-29 y.,Technical School Degree,0.09650,309,4813,0.08816,0.10484
2022,17-29 y.,Upper Secondary Degree,0.46339,1661,4813,0.44931,0.47748
2022,17-29 y.,Other Degree,0.05516,1033,4813,0.04871,0.06161
2022,17-29 y.,"Dropout, No School Degree",0.01809,151,4813,0.01433,0.02186
2022,17-29 y.,No School Degree Yet,0.09399,565,4813,0.08574,0.10223
2022,17-29 y.,No School Attended,0.00746,51,4813,0.00503,0.00989
2022,30-45 y.,Secondary School Degree,0.11540,561,7290,0.10807,0.12274
2022,30-45 y.,Intermediate School Degree,0.25548,1422,7290,0.24546,0.26549
2022,30-45 y.,Technical School Degree,0.10398,564,7290,0.09698,0.11099
2022,30-45 y.,Upper Secondary Degree,0.36824,2079,7290,0.35716,0.37931
2022,30-45 y.,Other Degree,0.12270,2104,7290,0.11516,0.13023
2022,30-45 y.,"Dropout, No School Degree",0.02518,341,7290,0.02158,0.02878
2022,30-45 y.,No School Degree Yet,0.00318,78,7290,0.00189,0.00448
2022,30-45 y.,No School Attended,0.00584,141,7290,0.00409,0.00759
2022,46-65 y.,Secondary School Degree,0.20065,1199,8171,0.19197,0.20933
2022,46-65 y.,Intermediate School Degree,0.33429,2669,8171,0.32406,0.34452
2022,46-65 y.,Technical School Degree,0.07953,626,8171,0.07366,0.08540
2022,46-65 y.,Upper Secondary Degree,0.25523,2432,8171,0.24577,0.26468
2022,46-65 y.,Other Degree,0.11144,987,8171,0.10462,0.11826
2022,46-65 y.,"Dropout, No School Degree",0.01511,202,8171,0.01247,0.01776
2022,46-65 y.,No School Attended,0.00180,56,8171,0.00088,0.00272
2022,66 and older,Secondary School Degree,0.41679,1325,3880,0.40128,0.43231
2022,66 and older,Intermediate School Degree,0.26743,1118,3880,0.25350,0.28136
2022,66 and older,Technical School Degree,0.05129,212,3880,0.04435,0.05823
2022,66 and older,Upper Secondary Degree,0.17967,923,3880,0.16759,0.19176
2022,66 and older,Other Degree,0.07335,259,3880,0.06515,0.08156
2022,66 and older,"Dropout, No School Degree",0.01093,43,3880,0.00766,0.01420
