year,age_gr,sampreg,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,30-45 y.,West,Other Degree,0.08099,361,5127,0.07352,0.08846
2004,30-45 y.,West,"Dropout, No School Degree",0.01714,67,5127,0.01359,0.02070
2004,30-45 y.,East,Secondary School Degree,0.08449,97,1325,0.06951,0.09947
2004,30-45 y.,East,Intermediate School Degree,0.73233,964,1325,0.70848,0.75618
2004,30-45 y.,East,Upper Secondary Degree,0.15067,264,1325,0.13140,0.16994
2004,46-65 y.,West,Secondary School Degree,0.49282,2274,5525,0.47963,0.50600
2004,46-65 y.,West,Intermediate School Degree,0.20391,1205,5525,0.19329,0.21454
2004,46-65 y.,West,Technical School Degree,0.05176,328,5525,0.04592,0.05761
2004,46-65 y.,West,Upper Secondary Degree,0.13031,1077,5525,0.12143,0.13919
2004,46-65 y.,West,Other Degree,0.10152,543,5525,0.09356,0.10948
2004,46-65 y.,West,"Dropout, No School Degree",0.01726,98,5525,0.01382,0.02069
2004,46-65 y.,East,Secondary School Degree,0.35002,571,1784,0.32788,0.37216
2004,46-65 y.,East,Intermediate School Degree,0.47254,836,1784,0.44936,0.49571
2004,46-65 y.,East,Upper Secondary Degree,0.15113,377,1784,0.13451,0.16776
2004,66 and older,West,Secondary School Degree,0.65511,1749,2798,0.63750,0.67273
2004,66 and older,West,Intermediate School Degree,0.15308,416,2798,0.13973,0.16642
2004,66 and older,West,Technical School Degree,0.03344,102,2798,0.02678,0.04010
2004,66 and older,West,Upper Secondary Degree,0.08497,317,2798,0.07464,0.09531
2004,66 and older,West,Other Degree,0.04760,155,2798,0.03971,0.05549
2004,66 and older,West,"Dropout, No School Degree",0.02306,59,2798,0.01750,0.02862
2004,66 and older,East,Secondary School Degree,0.71310,685,905,0.68362,0.74259
2004,66 and older,East,Intermediate School Degree,0.13100,121,905,0.10901,0.15300
2004,66 and older,East,Upper Secondary Degree,0.10152,99,905,0.08183,0.12120
2005,17-29 y.,West,Secondary School Degree,0.21155,493,2539,0.19566,0.22744
2005,17-29 y.,West,Intermediate School Degree,0.26853,728,2539,0.25128,0.28577
2005,17-29 y.,West,Technical School Degree,0.04421,139,2539,0.03621,0.05220
2005,17-29 y.,West,Upper Secondary Degree,0.18842,612,2539,0.17320,0.20363
2005,17-29 y.,West,Other Degree,0.02802,60,2539,0.02160,0.03444
2005,17-29 y.,West,No School Degree Yet,0.14303,507,2539,0.12941,0.15665
2005,17-29 y.,East,Secondary School Degree,0.13600,106,913,0.11375,0.15825
2005,17-29 y.,East,Intermediate School Degree,0.34930,356,913,0.31835,0.38024
2005,17-29 y.,East,Technical School Degree,0.04812,39,913,0.03423,0.06201
2005,17-29 y.,East,Upper Secondary Degree,0.23719,265,913,0.20958,0.26480
2005,17-29 y.,East,No School Degree Yet,0.12730,147,913,0.10567,0.14893
2005,30-45 y.,West,Secondary School Degree,0.29841,1383,4765,0.28542,0.31140
2005,30-45 y.,West,Intermediate School Degree,0.30050,1466,4765,0.28748,0.31352
2005,30-45 y.,West,Technical School Degree,0.06981,342,4765,0.06257,0.07705
2005,30-45 y.,West,Upper Secondary Degree,0.22565,1177,4765,0.21378,0.23752
2005,30-45 y.,West,Other Degree,0.08186,336,4765,0.07407,0.08964
2005,30-45 y.,West,"Dropout, No School Degree",0.01774,61,4765,0.01399,0.02149
2005,30-45 y.,East,Secondary School Degree,0.08955,95,1243,0.07367,0.10543
2005,30-45 y.,East,Intermediate School Degree,0.70875,884,1243,0.68348,0.73402
2005,30-45 y.,East,Upper Secondary Degree,0.16014,264,1243,0.13974,0.18053
2005,46-65 y.,West,Secondary School Degree,0.47355,2088,5231,0.46002,0.48708
2005,46-65 y.,West,Intermediate School Degree,0.21264,1186,5231,0.20155,0.22373
2005,46-65 y.,West,Technical School Degree,0.05061,313,5231,0.04467,0.05655
2005,46-65 y.,West,Upper Secondary Degree,0.13318,1034,5231,0.12397,0.14239
2005,46-65 y.,West,Other Degree,0.10872,519,5231,0.10028,0.11716
2005,46-65 y.,West,"Dropout, No School Degree",0.01874,91,5231,0.01506,0.02241
2005,46-65 y.,East,Secondary School Degree,0.30145,496,1726,0.27979,0.32310
2005,46-65 y.,East,Intermediate School Degree,0.51411,861,1726,0.49052,0.53770
2005,46-65 y.,East,Upper Secondary Degree,0.15554,369,1726,0.13844,0.17264
2005,66 and older,West,Secondary School Degree,0.65078,1725,2797,0.63311,0.66845
2005,66 and older,West,Intermediate School Degree,0.15290,420,2797,0.13956,0.16624
2005,66 and older,West,Technical School Degree,0.03549,107,2797,0.02863,0.04235
2005,66 and older,West,Upper Secondary Degree,0.08518,328,2797,0.07483,0.09553
2005,66 and older,West,Other Degree,0.05073,161,2797,0.04259,0.05886
2005,66 and older,West,"Dropout, No School Degree",0.02230,56,2797,0.01682,0.02777
2005,66 and older,East,Secondary School Degree,0.70607,685,913,0.67650,0.73563
2005,66 and older,East,Intermediate School Degree,0.13041,120,913,0.10856,0.15227
2005,66 and older,East,Upper Secondary Degree,0.10525,108,913,0.08534,0.12517
2006,17-29 y.,West,Secondary School Degree,0.20665,503,2620,0.19115,0.22216
2006,17-29 y.,West,Intermediate School Degree,0.25730,746,2620,0.24056,0.27404
2006,17-29 y.,West,Technical School Degree,0.05064,158,2620,0.04224,0.05903
2006,17-29 y.,West,Upper Secondary Degree,0.20245,656,2620,0.18706,0.21784
2006,17-29 y.,West,Other Degree,0.02962,69,2620,0.02313,0.03612
2006,17-29 y.,West,No School Degree Yet,0.12500,488,2620,0.11233,0.13766
2006,17-29 y.,East,Secondary School Degree,0.14235,120,939,0.11998,0.16471
2006,17-29 y.,East,Intermediate School Degree,0.34477,370,939,0.31435,0.37519
2006,17-29 y.,East,Technical School Degree,0.03845,40,939,0.02615,0.05076
2006,17-29 y.,East,Upper Secondary Degree,0.23770,262,939,0.21046,0.26494
2006,17-29 y.,East,No School Degree Yet,0.11555,147,939,0.09510,0.13601
2006,30-45 y.,West,Secondary School Degree,0.29775,1415,4928,0.28498,0.31052
2006,30-45 y.,West,Intermediate School Degree,0.29560,1505,4928,0.28286,0.30834
2006,30-45 y.,West,Technical School Degree,0.07468,373,4928,0.06734,0.08202
2006,30-45 y.,West,Upper Secondary Degree,0.23097,1246,4928,0.21920,0.24273
2006,30-45 y.,West,Other Degree,0.08211,341,4928,0.07445,0.08978
2006,30-45 y.,West,"Dropout, No School Degree",0.01275,48,4928,0.00962,0.01588
2006,30-45 y.,East,Secondary School Degree,0.08576,94,1262,0.07030,0.10121
2006,30-45 y.,East,Intermediate School Degree,0.68873,881,1262,0.66317,0.71429
2006,30-45 y.,East,Upper Secondary Degree,0.17359,287,1262,0.15269,0.19450
2006,46-65 y.,West,Secondary School Degree,0.44613,2245,5679,0.43320,0.45906
2006,46-65 y.,West,Intermediate School Degree,0.22428,1357,5679,0.21343,0.23513
2006,46-65 y.,West,Technical School Degree,0.04862,335,5679,0.04302,0.05421
2006,46-65 y.,West,Upper Secondary Degree,0.14554,1130,5679,0.13637,0.15471
2006,46-65 y.,West,Other Degree,0.10998,527,5679,0.10185,0.11812
2006,46-65 y.,West,"Dropout, No School Degree",0.02006,85,5679,0.01641,0.02371
2006,46-65 y.,East,Secondary School Degree,0.26579,459,1823,0.24550,0.28607
2006,46-65 y.,East,Intermediate School Degree,0.55100,973,1823,0.52817,0.57384
2006,46-65 y.,East,Upper Secondary Degree,0.15323,391,1823,0.13669,0.16977
2006,66 and older,West,Secondary School Degree,0.62840,1984,3279,0.61186,0.64494
2006,66 and older,West,Intermediate School Degree,0.16015,519,3279,0.14760,0.17270
2006,66 and older,West,Technical School Degree,0.03634,134,3279,0.02993,0.04274
2006,66 and older,West,Upper Secondary Degree,0.09053,389,3279,0.08071,0.10035
2006,66 and older,West,Other Degree,0.05625,190,3279,0.04836,0.06413
2006,66 and older,West,"Dropout, No School Degree",0.02124,63,3279,0.01630,0.02618
2006,66 and older,East,Secondary School Degree,0.69565,797,1063,0.66798,0.72333
2006,66 and older,East,Intermediate School Degree,0.12990,141,1063,0.10968,0.15012
2006,66 and older,East,Upper Secondary Degree,0.10646,125,1063,0.08791,0.12501
2007,17-29 y.,West,Secondary School Degree,0.19363,448,2429,0.17792,0.20935
2007,17-29 y.,West,Intermediate School Degree,0.25908,671,2429,0.24165,0.27651
2007,17-29 y.,West,Technical School Degree,0.04943,140,2429,0.04081,0.05805
2007,17-29 y.,West,Upper Secondary Degree,0.20983,640,2429,0.19363,0.22602
2007,17-29 y.,West,Other Degree,0.02229,52,2429,0.01642,0.02817
2007,17-29 y.,West,No School Degree Yet,0.14157,478,2429,0.12771,0.15544
2007,17-29 y.,East,Secondary School Degree,0.12637,101,854,0.10407,0.14866
2007,17-29 y.,East,Intermediate School Degree,0.32481,317,854,0.29338,0.35624
2007,17-29 y.,East,Technical School Degree,0.04868,41,854,0.03424,0.06312
2007,17-29 y.,East,Upper Secondary Degree,0.22930,243,854,0.20109,0.25751
2007,17-29 y.,East,No School Degree Yet,0.13445,152,854,0.11156,0.15734
2007,30-45 y.,West,Secondary School Degree,0.27604,1227,4458,0.26292,0.28916
2007,30-45 y.,West,Intermediate School Degree,0.29464,1366,4458,0.28125,0.30802
2007,30-45 y.,West,Technical School Degree,0.07720,338,4458,0.06937,0.08504
2007,30-45 y.,West,Upper Secondary Degree,0.25272,1192,4458,0.23996,0.26548
2007,30-45 y.,West,Other Degree,0.07938,292,4458,0.07144,0.08731
2007,30-45 y.,West,"Dropout, No School Degree",0.01254,43,4458,0.00927,0.01581
2007,30-45 y.,East,Secondary School Degree,0.09700,90,1198,0.08023,0.11377
2007,30-45 y.,East,Intermediate School Degree,0.65237,785,1198,0.62539,0.67935
2007,30-45 y.,East,Technical School Degree,0.02567,34,1198,0.01671,0.03463
2007,30-45 y.,East,Upper Secondary Degree,0.19529,289,1198,0.17283,0.21775
2007,46-65 y.,West,Secondary School Degree,0.43609,2011,5273,0.42271,0.44948
2007,46-65 y.,West,Intermediate School Degree,0.23043,1307,5273,0.21906,0.24180
2007,46-65 y.,West,Technical School Degree,0.04755,310,5273,0.04181,0.05330
2007,46-65 y.,West,Upper Secondary Degree,0.14969,1089,5273,0.14006,0.15932
2007,46-65 y.,West,Other Degree,0.11252,481,5273,0.10399,0.12106
2007,46-65 y.,West,"Dropout, No School Degree",0.02036,75,5273,0.01655,0.02417
2007,46-65 y.,East,Secondary School Degree,0.23344,376,1721,0.21345,0.25343
2007,46-65 y.,East,Intermediate School Degree,0.57566,963,1721,0.55231,0.59902
2007,46-65 y.,East,Upper Secondary Degree,0.15801,382,1721,0.14077,0.17524
2007,66 and older,West,Secondary School Degree,0.61941,1893,3207,0.60261,0.63622
2007,66 and older,West,Intermediate School Degree,0.15925,525,3207,0.14658,0.17191
2007,66 and older,West,Technical School Degree,0.04387,144,3207,0.03678,0.05096
2007,66 and older,West,Upper Secondary Degree,0.09384,402,3207,0.08375,0.10393
2007,66 and older,West,Other Degree,0.05890,187,3207,0.05075,0.06706
2007,66 and older,West,"Dropout, No School Degree",0.01882,56,3207,0.01412,0.02353
2007,66 and older,East,Secondary School Degree,0.69811,788,1069,0.67058,0.72564
2007,66 and older,East,Intermediate School Degree,0.13473,151,1069,0.11425,0.15520
2007,66 and older,East,Upper Secondary Degree,0.11218,130,1069,0.09325,0.13111
2008,17-29 y.,West,Secondary School Degree,0.17887,383,2202,0.16285,0.19488
2008,17-29 y.,West,Intermediate School Degree,0.26204,625,2202,0.24367,0.28042
2008,17-29 y.,West,Technical School Degree,0.05609,139,2202,0.04647,0.06570
2008,17-29 y.,West,Upper Secondary Degree,0.20334,570,2202,0.18652,0.22015
2008,17-29 y.,West,Other Degree,0.02074,40,2202,0.01478,0.02669
2008,17-29 y.,West,No School Degree Yet,0.13987,445,2202,0.12538,0.15436
2008,17-29 y.,East,Secondary School Degree,0.10534,83,731,0.08307,0.12761
2008,17-29 y.,East,Intermediate School Degree,0.33943,282,731,0.30508,0.37378
2008,17-29 y.,East,Technical School Degree,0.06670,42,731,0.04860,0.08480
2008,17-29 y.,East,Upper Secondary Degree,0.21714,209,731,0.18724,0.24705
2008,17-29 y.,East,No School Degree Yet,0.12137,115,731,0.09768,0.14506
2008,30-45 y.,West,Secondary School Degree,0.27958,1103,3996,0.26567,0.29350
2008,30-45 y.,West,Intermediate School Degree,0.28692,1225,3996,0.27289,0.30095
2008,30-45 y.,West,Technical School Degree,0.07561,306,3996,0.06741,0.08381
2008,30-45 y.,West,Upper Secondary Degree,0.26076,1072,3996,0.24714,0.27437
2008,30-45 y.,West,Other Degree,0.07502,248,3996,0.06685,0.08319
2008,30-45 y.,West,"Dropout, No School Degree",0.01564,42,3996,0.01179,0.01948
2008,30-45 y.,East,Secondary School Degree,0.10652,93,1099,0.08827,0.12476
2008,30-45 y.,East,Intermediate School Degree,0.63307,724,1099,0.60456,0.66158
2008,30-45 y.,East,Upper Secondary Degree,0.20991,282,1099,0.18583,0.23400
2008,46-65 y.,West,Secondary School Degree,0.42804,1884,4999,0.41433,0.44176
2008,46-65 y.,West,Intermediate School Degree,0.24314,1278,4999,0.23125,0.25503
2008,46-65 y.,West,Technical School Degree,0.04798,303,4999,0.04205,0.05390
2008,46-65 y.,West,Upper Secondary Degree,0.15336,1053,4999,0.14337,0.16335
2008,46-65 y.,West,Other Degree,0.10602,416,4999,0.09749,0.11456
2008,46-65 y.,West,"Dropout, No School Degree",0.01883,65,4999,0.01506,0.02259
2008,46-65 y.,East,Secondary School Degree,0.20555,318,1661,0.18611,0.22499
2008,46-65 y.,East,Intermediate School Degree,0.59769,951,1661,0.57410,0.62128
2008,46-65 y.,East,Technical School Degree,0.01859,31,1661,0.01209,0.02509
2008,46-65 y.,East,Upper Secondary Degree,0.15524,361,1661,0.13782,0.17266
2008,66 and older,West,Secondary School Degree,0.60893,1830,3169,0.59194,0.62592
2008,66 and older,West,Intermediate School Degree,0.16345,531,3169,0.15058,0.17633
2008,66 and older,West,Technical School Degree,0.04448,145,3169,0.03730,0.05166
2008,66 and older,West,Upper Secondary Degree,0.09996,426,3169,0.08951,0.11040
2008,66 and older,West,Other Degree,0.06201,188,3169,0.05362,0.07041
2008,66 and older,West,"Dropout, No School Degree",0.01668,49,3169,0.01222,0.02114
2008,66 and older,East,Secondary School Degree,0.69220,780,1068,0.66450,0.71989
2008,66 and older,East,Intermediate School Degree,0.14342,155,1068,0.12239,0.16445
2008,66 and older,East,Upper Secondary Degree,0.11147,133,1068,0.09259,0.13036
2009,17-29 y.,West,Secondary School Degree,0.17062,334,2005,0.15415,0.18709
2009,17-29 y.,West,Intermediate School Degree,0.24447,549,2005,0.22566,0.26329
2009,17-29 y.,West,Technical School Degree,0.05946,131,2005,0.04910,0.06981
2009,17-29 y.,West,Upper Secondary Degree,0.21127,529,2005,0.19339,0.22914
2009,17-29 y.,West,Other Degree,0.02246,38,2005,0.01598,0.02895
2009,17-29 y.,West,No School Degree Yet,0.14323,424,2005,0.12790,0.15857
2009,17-29 y.,East,Secondary School Degree,0.10416,76,620,0.08010,0.12823
2009,17-29 y.,East,Intermediate School Degree,0.31821,234,620,0.28152,0.35490
2009,17-29 y.,East,Technical School Degree,0.06641,36,620,0.04679,0.08603
2009,17-29 y.,East,Upper Secondary Degree,0.24018,192,620,0.20653,0.27384
2009,17-29 y.,East,No School Degree Yet,0.10755,82,620,0.08314,0.13195
2009,30-45 y.,West,Secondary School Degree,0.26540,945,3580,0.25093,0.27986
2009,30-45 y.,West,Intermediate School Degree,0.28876,1119,3580,0.27391,0.30360
2009,30-45 y.,West,Technical School Degree,0.08109,286,3580,0.07215,0.09004
2009,30-45 y.,West,Upper Secondary Degree,0.26842,982,3580,0.25390,0.28294
2009,30-45 y.,West,Other Degree,0.07294,206,3580,0.06442,0.08146
2009,30-45 y.,West,"Dropout, No School Degree",0.01545,42,3580,0.01141,0.01949
2009,30-45 y.,East,Secondary School Degree,0.08665,78,1046,0.06959,0.10371
2009,30-45 y.,East,Intermediate School Degree,0.62061,659,1046,0.59119,0.65003
2009,30-45 y.,East,Technical School Degree,0.04066,33,1046,0.02869,0.05264
2009,30-45 y.,East,Upper Secondary Degree,0.22976,276,1046,0.20426,0.25527
2009,46-65 y.,West,Secondary School Degree,0.42162,1754,4676,0.40746,0.43577
2009,46-65 y.,West,Intermediate School Degree,0.24871,1210,4676,0.23631,0.26110
2009,46-65 y.,West,Technical School Degree,0.05122,289,4676,0.04490,0.05754
2009,46-65 y.,West,Upper Secondary Degree,0.16038,1014,4676,0.14986,0.17090
2009,46-65 y.,West,Other Degree,0.09629,353,4676,0.08784,0.10475
2009,46-65 y.,West,"Dropout, No School Degree",0.01889,56,4676,0.01498,0.02279
2009,46-65 y.,East,Secondary School Degree,0.17388,272,1613,0.15538,0.19238
2009,46-65 y.,East,Intermediate School Degree,0.62526,954,1613,0.60163,0.64889
2009,46-65 y.,East,Technical School Degree,0.01594,31,1613,0.00983,0.02205
2009,46-65 y.,East,Upper Secondary Degree,0.16087,356,1613,0.14294,0.17881
2009,66 and older,West,Secondary School Degree,0.59134,1717,3037,0.57385,0.60883
2009,66 and older,West,Intermediate School Degree,0.17711,538,3037,0.16353,0.19069
2009,66 and older,West,Technical School Degree,0.04753,139,3037,0.03996,0.05510
2009,66 and older,West,Upper Secondary Degree,0.10557,430,3037,0.09464,0.11650
2009,66 and older,West,Other Degree,0.05590,165,3037,0.04773,0.06407
2009,66 and older,West,"Dropout, No School Degree",0.01836,48,3037,0.01359,0.02314
2009,66 and older,East,Secondary School Degree,0.68997,771,1074,0.66229,0.71764
2009,66 and older,East,Intermediate School Degree,0.15074,169,1074,0.12933,0.17215
2009,66 and older,East,Upper Secondary Degree,0.11256,134,1074,0.09365,0.13147
2010,17-29 y.,West,Secondary School Degree,0.15571,586,2982,0.14270,0.16873
2010,17-29 y.,West,Intermediate School Degree,0.24070,790,2982,0.22535,0.25605
2010,17-29 y.,West,Technical School Degree,0.06253,176,2982,0.05384,0.07123
2010,17-29 y.,West,Upper Secondary Degree,0.22390,593,2982,0.20893,0.23886
2010,17-29 y.,West,Other Degree,0.02579,148,2982,0.02010,0.03148
2010,17-29 y.,West,"Dropout, No School Degree",0.00903,67,2982,0.00563,0.01242
2010,17-29 y.,West,No School Degree Yet,0.14584,622,2982,0.13317,0.15851
2010,17-29 y.,East,Secondary School Degree,0.11678,125,858,0.09528,0.13828
2010,17-29 y.,East,Intermediate School Degree,0.31524,328,858,0.28413,0.34635
2010,17-29 y.,East,Technical School Degree,0.06628,47,858,0.04963,0.08294
2010,17-29 y.,East,Upper Secondary Degree,0.25932,238,858,0.22998,0.28867
2010,17-29 y.,East,Other Degree,0.03114,32,858,0.01951,0.04277
2010,17-29 y.,East,No School Degree Yet,0.06358,88,858,0.04724,0.07992
2010,30-45 y.,West,Secondary School Degree,0.23304,1607,7217,0.22329,0.24280
2010,30-45 y.,West,Intermediate School Degree,0.28389,2171,7217,0.27349,0.29429
2010,30-45 y.,West,Technical School Degree,0.08195,554,7217,0.07562,0.08828
2010,30-45 y.,West,Upper Secondary Degree,0.27486,1970,7217,0.26456,0.28516
2010,30-45 y.,West,Other Degree,0.10105,764,7217,0.09410,0.10801
2010,30-45 y.,West,"Dropout, No School Degree",0.01738,151,7217,0.01436,0.02039
2010,30-45 y.,East,Secondary School Degree,0.08967,150,1779,0.07639,0.10295
2010,30-45 y.,East,Intermediate School Degree,0.61778,1053,1779,0.59520,0.64037
2010,30-45 y.,East,Technical School Degree,0.04219,53,1779,0.03285,0.05154
2010,30-45 y.,East,Upper Secondary Degree,0.22507,481,1779,0.20566,0.24448
2010,30-45 y.,East,Other Degree,0.01928,42,1779,0.01289,0.02568
2010,46-65 y.,West,Secondary School Degree,0.40846,1845,5250,0.39516,0.42175
2010,46-65 y.,West,Intermediate School Degree,0.25327,1395,5250,0.24150,0.26503
2010,46-65 y.,West,Technical School Degree,0.05274,350,5250,0.04669,0.05879
2010,46-65 y.,West,Upper Secondary Degree,0.16302,1185,5250,0.15302,0.17301
2010,46-65 y.,West,Other Degree,0.10354,415,5250,0.09530,0.11179
2010,46-65 y.,West,"Dropout, No School Degree",0.01609,60,5250,0.01269,0.01950
2010,46-65 y.,East,Secondary School Degree,0.15678,253,1658,0.13927,0.17428
2010,46-65 y.,East,Intermediate School Degree,0.64135,1007,1658,0.61825,0.66444
2010,46-65 y.,East,Technical School Degree,0.01865,31,1658,0.01214,0.02516
2010,46-65 y.,East,Upper Secondary Degree,0.16464,367,1658,0.14678,0.18249
2010,66 and older,West,Secondary School Degree,0.58224,1620,2956,0.56446,0.60003
2010,66 and older,West,Intermediate School Degree,0.18124,552,2956,0.16735,0.19513
2010,66 and older,West,Technical School Degree,0.04848,138,2956,0.04073,0.05622
2010,66 and older,West,Upper Secondary Degree,0.10399,441,2956,0.09298,0.11500
2010,66 and older,West,Other Degree,0.06133,160,2956,0.05267,0.06998
2010,66 and older,West,"Dropout, No School Degree",0.01809,45,2956,0.01329,0.02290
2010,66 and older,East,Secondary School Degree,0.65666,692,1017,0.62746,0.68586
2010,66 and older,East,Intermediate School Degree,0.16634,185,1017,0.14344,0.18924
2010,66 and older,East,Upper Secondary Degree,0.12432,140,1017,0.10403,0.14461
2011,17-29 y.,West,Secondary School Degree,0.14483,593,3255,0.13273,0.15692
2011,17-29 y.,West,Intermediate School Degree,0.22724,799,3255,0.21284,0.24164
2011,17-29 y.,West,Technical School Degree,0.06206,198,3255,0.05377,0.07035
2011,17-29 y.,West,Upper Secondary Degree,0.25830,715,3255,0.24326,0.27334
2011,17-29 y.,West,Other Degree,0.02419,114,3255,0.01891,0.02946
2011,17-29 y.,West,"Dropout, No School Degree",0.00862,53,3255,0.00544,0.01179
2011,17-29 y.,West,No School Degree Yet,0.14586,783,3255,0.13373,0.15799
2011,17-29 y.,East,Secondary School Degree,0.11590,125,848,0.09434,0.13746
2011,17-29 y.,East,Intermediate School Degree,0.34241,323,848,0.31045,0.37437
2011,17-29 y.,East,Technical School Degree,0.05015,47,848,0.03545,0.06484
2011,17-29 y.,East,Upper Secondary Degree,0.26472,242,848,0.23500,0.29443
2011,17-29 y.,East,No School Degree Yet,0.07279,111,848,0.05530,0.09029
2011,30-45 y.,West,Secondary School Degree,0.21452,1677,7774,0.20539,0.22365
2011,30-45 y.,West,Intermediate School Degree,0.28128,2404,7774,0.27129,0.29128
2011,30-45 y.,West,Technical School Degree,0.08184,623,7774,0.07575,0.08793
2011,30-45 y.,West,Upper Secondary Degree,0.28251,2130,7774,0.27250,0.29252
2011,30-45 y.,West,Other Degree,0.10446,784,7774,0.09766,0.11126
2011,30-45 y.,West,"Dropout, No School Degree",0.01895,156,7774,0.01592,0.02198
2011,30-45 y.,East,Secondary School Degree,0.08851,181,1961,0.07594,0.10109
2011,30-45 y.,East,Intermediate School Degree,0.58870,1130,1961,0.56692,0.61049
2011,30-45 y.,East,Technical School Degree,0.04408,65,1961,0.03499,0.05316
2011,30-45 y.,East,Upper Secondary Degree,0.24318,531,1961,0.22419,0.26217
2011,30-45 y.,East,Other Degree,0.02105,54,1961,0.01469,0.02740
2011,46-65 y.,West,Secondary School Degree,0.38573,2389,6955,0.37429,0.39717
2011,46-65 y.,West,Intermediate School Degree,0.25394,1851,6955,0.24371,0.26417
2011,46-65 y.,West,Technical School Degree,0.05835,474,6955,0.05284,0.06386
2011,46-65 y.,West,Upper Secondary Degree,0.16645,1527,6955,0.15769,0.17520
2011,46-65 y.,West,Other Degree,0.10992,615,6955,0.10257,0.11727
2011,46-65 y.,West,"Dropout, No School Degree",0.01798,99,6955,0.01485,0.02110
2011,46-65 y.,East,Secondary School Degree,0.16165,333,2050,0.14571,0.17759
2011,46-65 y.,East,Intermediate School Degree,0.64138,1257,2050,0.62061,0.66214
2011,46-65 y.,East,Technical School Degree,0.01734,37,2050,0.01169,0.02300
2011,46-65 y.,East,Upper Secondary Degree,0.15722,423,2050,0.14146,0.17298
2011,66 and older,West,Secondary School Degree,0.57180,2110,3840,0.55615,0.58745
2011,66 and older,West,Intermediate School Degree,0.18059,707,3840,0.16842,0.19276
2011,66 and older,West,Technical School Degree,0.04449,160,3840,0.03797,0.05102
2011,66 and older,West,Upper Secondary Degree,0.10832,560,3840,0.09849,0.11815
2011,66 and older,West,Other Degree,0.06514,236,3840,0.05733,0.07294
2011,66 and older,West,"Dropout, No School Degree",0.02119,67,3840,0.01664,0.02575
2011,66 and older,East,Secondary School Degree,0.63181,789,1204,0.60456,0.65907
2011,66 and older,East,Intermediate School Degree,0.18112,241,1204,0.15936,0.20288
2011,66 and older,East,Upper Secondary Degree,0.12313,174,1204,0.10456,0.14170
2012,17-29 y.,West,Secondary School Degree,0.14627,567,3195,0.13402,0.15853
2012,17-29 y.,West,Intermediate School Degree,0.22902,771,3195,0.21445,0.24359
2012,17-29 y.,West,Technical School Degree,0.05992,172,3195,0.05169,0.06815
2012,17-29 y.,West,Upper Secondary Degree,0.25676,733,3195,0.24161,0.27191
2012,17-29 y.,West,Other Degree,0.03133,99,3195,0.02528,0.03737
2012,17-29 y.,West,"Dropout, No School Degree",0.00862,53,3195,0.00542,0.01183
2012,17-29 y.,West,No School Degree Yet,0.13966,800,3195,0.12763,0.15168
2012,17-29 y.,East,Secondary School Degree,0.14004,116,790,0.11583,0.16426
2012,17-29 y.,East,Intermediate School Degree,0.32908,277,790,0.29629,0.36187
2012,17-29 y.,East,Technical School Degree,0.05032,38,790,0.03506,0.06557
2012,17-29 y.,East,Upper Secondary Degree,0.25010,216,790,0.21988,0.28032
2012,17-29 y.,East,Other Degree,0.03877,34,790,0.02530,0.05224
2012,17-29 y.,East,No School Degree Yet,0.06956,109,790,0.05181,0.08731
2012,30-45 y.,West,Secondary School Degree,0.20505,1509,7123,0.19567,0.21442
2012,30-45 y.,West,Intermediate School Degree,0.28050,2190,7123,0.27007,0.29094
2012,30-45 y.,West,Technical School Degree,0.08258,569,7123,0.07619,0.08897
2012,30-45 y.,West,Upper Secondary Degree,0.27936,1950,7123,0.26894,0.28978
2012,30-45 y.,West,Other Degree,0.11716,752,7123,0.10969,0.12463
2012,30-45 y.,West,"Dropout, No School Degree",0.01933,153,7123,0.01613,0.02253
2012,30-45 y.,East,Secondary School Degree,0.08174,168,1841,0.06922,0.09426
2012,30-45 y.,East,Intermediate School Degree,0.54192,1029,1841,0.51915,0.56468
2012,30-45 y.,East,Technical School Degree,0.05457,75,1841,0.04419,0.06494
2012,30-45 y.,East,Upper Secondary Degree,0.28244,520,1841,0.26187,0.30301
2012,30-45 y.,East,Other Degree,0.02285,49,1841,0.01602,0.02967
2012,46-65 y.,West,Secondary School Degree,0.37744,2387,7145,0.36620,0.38868
2012,46-65 y.,West,Intermediate School Degree,0.25571,1947,7145,0.24559,0.26583
2012,46-65 y.,West,Technical School Degree,0.06067,517,7145,0.05513,0.06620
2012,46-65 y.,West,Upper Secondary Degree,0.16976,1587,7145,0.16105,0.17846
2012,46-65 y.,West,Other Degree,0.11221,615,7145,0.10489,0.11953
2012,46-65 y.,West,"Dropout, No School Degree",0.01639,92,7145,0.01345,0.01934
2012,46-65 y.,East,Secondary School Degree,0.16317,349,2138,0.14750,0.17884
2012,46-65 y.,East,Intermediate School Degree,0.63436,1301,2138,0.61394,0.65478
2012,46-65 y.,East,Technical School Degree,0.01924,42,2138,0.01342,0.02507
2012,46-65 y.,East,Upper Secondary Degree,0.16037,446,2138,0.14481,0.17593
2012,66 and older,West,Secondary School Degree,0.54912,2075,3885,0.53347,0.56477
2012,66 and older,West,Intermediate School Degree,0.18273,743,3885,0.17057,0.19488
2012,66 and older,West,Technical School Degree,0.04361,163,3885,0.03719,0.05003
2012,66 and older,West,Upper Secondary Degree,0.11681,584,3885,0.10671,0.12691
