"pgpsbil","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Realschulabschluss","2002","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2002","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2002","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2002","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2002","Realschulabschluss","Westdeutschland, alte Bundeslaender","3975","0.996589479171892","0.994778470606662","0.998400487737121"
"Realschulabschluss","2002","Realschulabschluss","Ostdeutschland, neue Bundeslaender","2008","0.985640715901651","0.980464256892617","0.990817174910685"
"Realschulabschluss","2002","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","46","0.0223266339308642","0.0160567257445607","0.0285965421171676"
"Realschulabschluss","2002","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2002","AkademikerInnen","Westdeutschland, alte Bundeslaender","256","0.0845246886286953","0.0749463388134442","0.0941030384439463"
"Realschulabschluss","2002","AkademikerInnen","Ostdeutschland, neue Bundeslaender","427","0.32670064014086","0.301456799930992","0.351944480350728"
"Fachhochschulreife","2002","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2002","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2002","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2002","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2002","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2002","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2002","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","540","0.252716401713145","0.234274228229712","0.271158575196578"
"Fachhochschulreife","2002","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","44","0.130084121914629","0.095286333704854","0.164881910124403"
"Fachhochschulreife","2002","AkademikerInnen","Westdeutschland, alte Bundeslaender","451","0.163341927005234","0.150612805668206","0.176071048342262"
"Fachhochschulreife","2002","AkademikerInnen","Ostdeutschland, neue Bundeslaender","61","0.0574557515737192","0.0449302836882731","0.0699812194591653"
"Abitur","2002","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2002","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2002","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2002","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2002","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2002","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2002","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1248","0.571417557934685","0.550416235571106","0.592418880298264"
"Abitur","2002","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","311","0.857035357907256","0.820826522461093","0.893244193353418"
"Abitur","2002","AkademikerInnen","Westdeutschland, alte Bundeslaender","2252","0.635928456738553","0.619360342401908","0.652496571075198"
"Abitur","2002","AkademikerInnen","Ostdeutschland, neue Bundeslaender","709","0.477926071003468","0.451040287750673","0.504811854256264"
"Anderer Abschluss","2002","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2002","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2002","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","826","0.0895650864518673","0.0830816464752906","0.0960485264284441"
"Anderer Abschluss","2002","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","41","0.0259891184416813","0.0179933324329806","0.033984904450382"
"Anderer Abschluss","2002","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2002","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2002","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","253","0.127930578423279","0.113755829521667","0.14210532732489"
"Anderer Abschluss","2002","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2002","AkademikerInnen","Westdeutschland, alte Bundeslaender","203","0.0878390447973025","0.0780924002638804","0.0975856893307245"
"Anderer Abschluss","2002","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2002","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","269","0.443249483580996","0.407457426071065","0.479041541090927"
"Ohne Abschluss verlassen","2002","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2002","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2002","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2002","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2002","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2002","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2002","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2002","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2002","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2002","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","464","0.54802388951546","0.512165587828959","0.58388219120196"
"Noch kein Abschluss","2002","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","154","0.844702377746113","0.79088683453385","0.898517920958376"
"Noch kein Abschluss","2002","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2002","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2002","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2002","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2002","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2002","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2002","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2002","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2002","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2002","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2002","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2002","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2002","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2002","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2002","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2002","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2002","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2002","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","6275","0.906422209106389","0.899628649288219","0.91321576892456"
"Hauptschulabschluss","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","1416","0.975183686474032","0.967195831661035","0.98317154128703"
"Hauptschulabschluss","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","42","0.0222935446686572","0.0159335504193965","0.028653538917918"
"Hauptschulabschluss","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","73","0.0267858922498755","0.0210708522757827","0.0325009322239683"
"Hauptschulabschluss","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","121","0.123658727898065","0.105729473605697","0.141587982190433"
"Realschulabschluss","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","3793","0.996564478685109","0.994703838186595","0.998425119183624"
"Realschulabschluss","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1985","0.989749436500314","0.985338364789951","0.994160508210677"
"Realschulabschluss","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","44","0.0230621952561662","0.0165960315049247","0.0295283590074078"
"Realschulabschluss","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","235","0.0767408260639557","0.0673189569574606","0.0861626951704507"
"Realschulabschluss","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","412","0.328053515225907","0.302482209897923","0.353624820553892"
"Fachhochschulreife","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","537","0.258605230914948","0.239742423544023","0.277468038285873"
"Fachhochschulreife","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","48","0.148012334778284","0.111974450746619","0.184050218809949"
"Fachhochschulreife","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","414","0.161709432297193","0.148676954857924","0.174741909736461"
"Fachhochschulreife","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","64","0.0629790030232387","0.0497482135556717","0.0762097924908057"
"Abitur","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1220","0.576545594956212","0.555260133250203","0.597831056662222"
"Abitur","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","322","0.843936170869632","0.807106350146908","0.880765991592356"
"Abitur","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","2149","0.642951289381021","0.625991721360034","0.659910857402009"
"Abitur","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","693","0.4778944113363","0.450688808500371","0.505100014172229"
"Anderer Abschluss","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","785","0.0935777908936108","0.0867842310754401","0.100371350711782"
"Anderer Abschluss","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","41","0.0248163135259676","0.01682845871297","0.0328041683389653"
"Anderer Abschluss","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","227","0.119493434204016","0.105520061623062","0.133466806784971"
"Anderer Abschluss","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","193","0.0915422845975274","0.0813346468793139","0.101749922315741"
"Anderer Abschluss","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","254","0.455237171503516","0.418760586594387","0.491713756412644"
"Ohne Abschluss verlassen","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","457","0.538916522692683","0.502403977359552","0.575429068025813"
"Noch kein Abschluss","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","162","0.832122759387172","0.778118403466626","0.886127115307717"
"Noch kein Abschluss","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","5995","0.900663897080778","0.89352564221075","0.907802151950806"
"Hauptschulabschluss","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","1344","0.971217313324447","0.962424641964215","0.980009984684679"
"Hauptschulabschluss","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","40","0.0204880452001461","0.0143179664158802","0.0266581239844121"
"Hauptschulabschluss","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","71","0.0274134706866505","0.021590845094223","0.0332360962790779"
"Hauptschulabschluss","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","119","0.124377850188507","0.106291842494542","0.142463857882472"
"Realschulabschluss","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","3701","0.996678273187728","0.994826037491882","0.998530508883574"
"Realschulabschluss","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1912","0.985642873635237","0.980338451428712","0.990947295841761"
"Realschulabschluss","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","45","0.0242931031059133","0.017587516725742","0.0309986894860846"
"Realschulabschluss","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","233","0.0798624759821197","0.0701959486191282","0.0895290033451111"
"Realschulabschluss","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","412","0.328355909900646","0.302619092796997","0.354092727004296"
"Fachhochschulreife","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","528","0.260763228283428","0.241640470124558","0.279885986442297"
"Fachhochschulreife","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","51","0.148417188612662","0.113446162018124","0.183388215207199"
"Fachhochschulreife","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","413","0.157513471118696","0.144523354136159","0.170503588101232"
"Fachhochschulreife","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","64","0.0631940596130344","0.0498595894319795","0.0765285297940892"
"Abitur","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1199","0.574926029214989","0.553394552381286","0.596457506048692"
"Abitur","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","343","0.844107871684462","0.808424662499586","0.879791080869338"
"Abitur","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","2117","0.647282835912857","0.630244268736432","0.664321403089283"
"Abitur","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","677","0.474614656053872","0.447247960040255","0.501981352067489"
"Anderer Abschluss","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","750","0.0993361029192223","0.0921978480491941","0.10647435778925"
"Anderer Abschluss","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","45","0.0287826866755531","0.0199900153153212","0.037575358035785"
"Anderer Abschluss","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","213","0.119529594195524","0.105399967714819","0.13365922067623"
"Anderer Abschluss","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","185","0.0876632826722219","0.0775786712242729","0.0977478941201709"
"Anderer Abschluss","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","243","0.439251841549545","0.403100906789935","0.475402776309154"
"Ohne Abschluss verlassen","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","476","0.557403801660485","0.52122388095021","0.59358372237076"
"Noch kein Abschluss","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","166","0.830671111557746","0.776773229312866","0.884568993802626"
"Noch kein Abschluss","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","5623","0.897805418801982","0.890339947924199","0.905270889679765"
"Hauptschulabschluss","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","1264","0.961540134417248","0.951106624712387","0.971973644122108"
"Hauptschulabschluss","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","33","0.0167692147041957","0.0110286383738318","0.0225097910345596"
"Hauptschulabschluss","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","68","0.0275068939635861","0.0215664835874478","0.0334473043397245"
"Hauptschulabschluss","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","115","0.116067809679277","0.098339607651757","0.133796011706797"
"Realschulabschluss","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","3545","0.998293157485827","0.996935282814065","0.999651032157589"
"Realschulabschluss","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1830","0.983715402775373","0.977946371652531","0.989484433898216"
"Realschulabschluss","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","42","0.0239776343679447","0.0171384478036517","0.0308168209322377"
"Realschulabschluss","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","227","0.0748500544079328","0.0652923294281357","0.0844077793877299"
"Realschulabschluss","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","395","0.314021464786005","0.288333230495806","0.339709699076203"
"Fachhochschulreife","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
