year,age_gr,sex,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,46-65 y.,male,Technical School Degree,0.03206,47,2049,0.02443,0.03969
1999,46-65 y.,male,Upper Secondary Degree,0.12873,267,2049,0.11423,0.14323
1999,46-65 y.,male,Other Degree,0.08128,245,2049,0.06945,0.09312
1999,46-65 y.,male,"Dropout, No School Degree",0.02549,90,2049,0.01866,0.03231
1999,46-65 y.,female,Secondary School Degree,0.58280,1123,2052,0.56146,0.60414
1999,46-65 y.,female,Intermediate School Degree,0.21892,463,2052,0.20103,0.23682
1999,46-65 y.,female,Upper Secondary Degree,0.07709,150,2052,0.06555,0.08863
1999,46-65 y.,female,Other Degree,0.05176,183,2052,0.04217,0.06134
1999,46-65 y.,female,"Dropout, No School Degree",0.02696,102,2052,0.01995,0.03397
1999,46-65 y.,female,No School Attended,0.00750,31,2052,0.00377,0.01124
1999,66 and older,male,Secondary School Degree,0.69904,503,701,0.66506,0.73302
1999,66 and older,male,Intermediate School Degree,0.12209,85,701,0.09784,0.14634
1999,66 and older,male,Upper Secondary Degree,0.08951,69,701,0.06836,0.11066
1999,66 and older,male,Other Degree,0.03128,44,701,0.01838,0.04417
1999,66 and older,female,Secondary School Degree,0.73580,781,1000,0.70846,0.76314
1999,66 and older,female,Intermediate School Degree,0.15315,143,1000,0.13081,0.17548
1999,66 and older,female,Upper Secondary Degree,0.05347,44,1000,0.03952,0.06742
1999,66 and older,female,"Dropout, No School Degree",0.01846,32,1000,0.01011,0.02681
2000,17-29 y.,male,Secondary School Degree,0.26388,600,2193,0.24543,0.28234
2000,17-29 y.,male,Intermediate School Degree,0.32673,751,2193,0.30709,0.34636
2000,17-29 y.,male,Technical School Degree,0.04804,94,2193,0.03908,0.05699
2000,17-29 y.,male,Upper Secondary Degree,0.20836,438,2193,0.19136,0.22537
2000,17-29 y.,male,Other Degree,0.03727,75,2193,0.02934,0.04520
2000,17-29 y.,male,No School Degree Yet,0.09664,235,2193,0.08427,0.10901
2000,17-29 y.,female,Secondary School Degree,0.20161,457,2332,0.18532,0.21789
2000,17-29 y.,female,Intermediate School Degree,0.36412,885,2332,0.34459,0.38365
2000,17-29 y.,female,Technical School Degree,0.05238,113,2332,0.04333,0.06142
2000,17-29 y.,female,Upper Secondary Degree,0.22280,516,2332,0.20591,0.23970
2000,17-29 y.,female,Other Degree,0.05064,111,2332,0.04174,0.05954
2000,17-29 y.,female,No School Degree Yet,0.09858,250,2332,0.08648,0.11068
2000,30-45 y.,male,Secondary School Degree,0.32550,1285,3989,0.31095,0.34004
2000,30-45 y.,male,Intermediate School Degree,0.31255,1323,3989,0.29817,0.32694
2000,30-45 y.,male,Technical School Degree,0.07333,266,3989,0.06524,0.08142
2000,30-45 y.,male,Upper Secondary Degree,0.21139,792,3989,0.19872,0.22407
2000,30-45 y.,male,Other Degree,0.06289,272,3989,0.05536,0.07043
2000,30-45 y.,male,"Dropout, No School Degree",0.01350,51,3989,0.00992,0.01708
2000,30-45 y.,female,Secondary School Degree,0.26272,1074,4156,0.24934,0.27611
2000,30-45 y.,female,Intermediate School Degree,0.41132,1814,4156,0.39636,0.42628
2000,30-45 y.,female,Technical School Degree,0.05117,189,4156,0.04447,0.05787
2000,30-45 y.,female,Upper Secondary Degree,0.18976,741,4156,0.17784,0.20169
2000,30-45 y.,female,Other Degree,0.06903,284,4156,0.06132,0.07674
2000,30-45 y.,female,"Dropout, No School Degree",0.01253,54,4156,0.00915,0.01592
2000,46-65 y.,male,Secondary School Degree,0.51275,1898,3820,0.49690,0.52860
2000,46-65 y.,male,Intermediate School Degree,0.19048,759,3820,0.17803,0.20294
2000,46-65 y.,male,Technical School Degree,0.05874,190,3820,0.05129,0.06620
2000,46-65 y.,male,Upper Secondary Degree,0.13611,545,3820,0.12524,0.14699
2000,46-65 y.,male,Other Degree,0.07966,347,3820,0.07107,0.08824
2000,46-65 y.,male,"Dropout, No School Degree",0.01920,81,3820,0.01485,0.02355
2000,46-65 y.,female,Secondary School Degree,0.55119,2111,3915,0.53561,0.56677
2000,46-65 y.,female,Intermediate School Degree,0.24291,968,3915,0.22948,0.25635
2000,46-65 y.,female,Technical School Degree,0.02144,74,3915,0.01690,0.02597
2000,46-65 y.,female,Upper Secondary Degree,0.09722,370,3915,0.08794,0.10650
2000,46-65 y.,female,Other Degree,0.06033,287,3915,0.05288,0.06779
2000,46-65 y.,female,"Dropout, No School Degree",0.02203,105,3915,0.01743,0.02663
2000,66 and older,male,Secondary School Degree,0.66335,1011,1504,0.63946,0.68724
2000,66 and older,male,Intermediate School Degree,0.13015,189,1504,0.11314,0.14716
2000,66 and older,male,Technical School Degree,0.04059,56,1504,0.03061,0.05056
2000,66 and older,male,Upper Secondary Degree,0.11026,172,1504,0.09443,0.12610
2000,66 and older,male,Other Degree,0.03708,76,1504,0.02753,0.04663
2000,66 and older,female,Secondary School Degree,0.71247,1494,2048,0.69287,0.73208
2000,66 and older,female,Intermediate School Degree,0.15612,292,2048,0.14040,0.17185
2000,66 and older,female,Technical School Degree,0.01718,34,2048,0.01155,0.02281
2000,66 and older,female,Upper Secondary Degree,0.06003,105,2048,0.04974,0.07032
2000,66 and older,female,Other Degree,0.02846,74,2048,0.02126,0.03566
2000,66 and older,female,"Dropout, No School Degree",0.02082,49,2048,0.01464,0.02701
2001,17-29 y.,male,Secondary School Degree,0.25425,494,1911,0.23472,0.27378
2001,17-29 y.,male,Intermediate School Degree,0.31149,640,1911,0.29072,0.33226
2001,17-29 y.,male,Technical School Degree,0.04553,84,1911,0.03618,0.05488
2001,17-29 y.,male,Upper Secondary Degree,0.20104,380,1911,0.18306,0.21901
2001,17-29 y.,male,Other Degree,0.03276,57,1911,0.02478,0.04075
2001,17-29 y.,male,No School Degree Yet,0.12123,256,1911,0.10659,0.13586
2001,17-29 y.,female,Secondary School Degree,0.19556,388,2061,0.17844,0.21269
2001,17-29 y.,female,Intermediate School Degree,0.33082,730,2061,0.31050,0.35114
2001,17-29 y.,female,Technical School Degree,0.05436,100,2061,0.04457,0.06415
2001,17-29 y.,female,Upper Secondary Degree,0.22674,472,2061,0.20866,0.24482
2001,17-29 y.,female,Other Degree,0.05235,88,2061,0.04273,0.06197
2001,17-29 y.,female,No School Degree Yet,0.11204,283,2061,0.09842,0.12566
2001,30-45 y.,male,Secondary School Degree,0.31043,1106,3532,0.29517,0.32569
2001,30-45 y.,male,Intermediate School Degree,0.31921,1205,3532,0.30384,0.33459
2001,30-45 y.,male,Technical School Degree,0.07184,229,3532,0.06332,0.08035
2001,30-45 y.,male,Upper Secondary Degree,0.22206,721,3532,0.20835,0.23577
2001,30-45 y.,male,Other Degree,0.06190,231,3532,0.05395,0.06985
2001,30-45 y.,male,"Dropout, No School Degree",0.01210,40,3532,0.00849,0.01570
2001,30-45 y.,female,Secondary School Degree,0.24478,908,3771,0.23106,0.25851
2001,30-45 y.,female,Intermediate School Degree,0.42376,1709,3771,0.40799,0.43953
2001,30-45 y.,female,Technical School Degree,0.04785,169,3771,0.04104,0.05467
2001,30-45 y.,female,Upper Secondary Degree,0.19995,694,3771,0.18718,0.21272
2001,30-45 y.,female,Other Degree,0.07001,254,3771,0.06186,0.07815
2001,30-45 y.,female,"Dropout, No School Degree",0.00890,37,3771,0.00590,0.01189
2001,46-65 y.,male,Secondary School Degree,0.49897,1689,3519,0.48245,0.51549
2001,46-65 y.,male,Intermediate School Degree,0.19888,735,3519,0.18569,0.21207
2001,46-65 y.,male,Technical School Degree,0.06136,186,3519,0.05343,0.06929
2001,46-65 y.,male,Upper Secondary Degree,0.14627,548,3519,0.13459,0.15795
2001,46-65 y.,male,Other Degree,0.07758,303,3519,0.06874,0.08642
2001,46-65 y.,male,"Dropout, No School Degree",0.01499,58,3519,0.01097,0.01900
2001,46-65 y.,female,Secondary School Degree,0.53292,1821,3558,0.51653,0.54932
2001,46-65 y.,female,Intermediate School Degree,0.25184,928,3558,0.23758,0.26611
2001,46-65 y.,female,Technical School Degree,0.02950,94,3558,0.02394,0.03506
2001,46-65 y.,female,Upper Secondary Degree,0.09934,357,3558,0.08951,0.10917
2001,46-65 y.,female,Other Degree,0.06836,281,3558,0.06007,0.07666
2001,46-65 y.,female,"Dropout, No School Degree",0.01555,77,3558,0.01148,0.01961
2001,66 and older,male,Secondary School Degree,0.65473,948,1450,0.63025,0.67922
2001,66 and older,male,Intermediate School Degree,0.13403,194,1450,0.11649,0.15157
2001,66 and older,male,Technical School Degree,0.04114,58,1450,0.03091,0.05137
2001,66 and older,male,Upper Secondary Degree,0.11405,171,1450,0.09768,0.13042
2001,66 and older,male,Other Degree,0.03851,79,1450,0.02861,0.04842
2001,66 and older,female,Secondary School Degree,0.69761,1372,1911,0.67701,0.71821
2001,66 and older,female,Intermediate School Degree,0.15857,277,1911,0.14219,0.17495
2001,66 and older,female,Technical School Degree,0.01985,37,1911,0.01360,0.02611
2001,66 and older,female,Upper Secondary Degree,0.07026,114,1911,0.05880,0.08172
2001,66 and older,female,Other Degree,0.03105,69,1911,0.02327,0.03882
2001,66 and older,female,"Dropout, No School Degree",0.01865,42,1911,0.01259,0.02472
2002,17-29 y.,male,Secondary School Degree,0.24718,448,1910,0.22783,0.26653
2002,17-29 y.,male,Intermediate School Degree,0.29336,601,1910,0.27293,0.31378
2002,17-29 y.,male,Technical School Degree,0.03900,82,1910,0.03032,0.04769
2002,17-29 y.,male,Upper Secondary Degree,0.20813,443,1910,0.18991,0.22634
2002,17-29 y.,male,Other Degree,0.02682,39,1910,0.01957,0.03407
2002,17-29 y.,male,No School Degree Yet,0.12796,297,1910,0.11297,0.14294
2002,17-29 y.,female,Secondary School Degree,0.18972,333,2039,0.17269,0.20674
2002,17-29 y.,female,Intermediate School Degree,0.33012,704,2039,0.30970,0.35054
2002,17-29 y.,female,Technical School Degree,0.05173,99,2039,0.04211,0.06134
2002,17-29 y.,female,Upper Secondary Degree,0.21681,515,2039,0.19892,0.23470
2002,17-29 y.,female,Other Degree,0.04681,73,2039,0.03764,0.05598
2002,17-29 y.,female,No School Degree Yet,0.12113,315,2039,0.10696,0.13529
2002,30-45 y.,male,Secondary School Degree,0.31543,1028,3555,0.30015,0.33070
2002,30-45 y.,male,Intermediate School Degree,0.32725,1185,3555,0.31182,0.34268
2002,30-45 y.,male,Technical School Degree,0.07578,261,3555,0.06708,0.08448
2002,30-45 y.,male,Upper Secondary Degree,0.20346,831,3555,0.19022,0.21670
2002,30-45 y.,male,Other Degree,0.06359,210,3555,0.05556,0.07161
2002,30-45 y.,male,"Dropout, No School Degree",0.01321,40,3555,0.00946,0.01697
2002,30-45 y.,female,Secondary School Degree,0.24581,832,3858,0.23222,0.25940
2002,30-45 y.,female,Intermediate School Degree,0.42512,1707,3858,0.40951,0.44072
2002,30-45 y.,female,Technical School Degree,0.04935,185,3858,0.04251,0.05618
2002,30-45 y.,female,Upper Secondary Degree,0.19075,861,3858,0.17835,0.20315
2002,30-45 y.,female,Other Degree,0.07084,235,3858,0.06274,0.07893
2002,30-45 y.,female,"Dropout, No School Degree",0.01250,38,3858,0.00899,0.01600
2002,46-65 y.,male,Secondary School Degree,0.48717,1577,3922,0.47152,0.50281
2002,46-65 y.,male,Intermediate School Degree,0.21304,886,3922,0.20022,0.22586
2002,46-65 y.,male,Technical School Degree,0.05845,240,3922,0.05111,0.06580
2002,46-65 y.,male,Upper Secondary Degree,0.14586,866,3922,0.13482,0.15691
2002,46-65 y.,male,Other Degree,0.07943,303,3922,0.07097,0.08789
2002,46-65 y.,male,"Dropout, No School Degree",0.01399,50,3922,0.01031,0.01767
2002,46-65 y.,female,Secondary School Degree,0.51613,1735,3914,0.50047,0.53179
2002,46-65 y.,female,Intermediate School Degree,0.25512,1097,3914,0.24146,0.26877
2002,46-65 y.,female,Technical School Degree,0.03066,126,3914,0.02526,0.03607
2002,46-65 y.,female,Upper Secondary Degree,0.10463,588,3914,0.09504,0.11422
2002,46-65 y.,female,Other Degree,0.07551,302,3914,0.06723,0.08379
2002,46-65 y.,female,"Dropout, No School Degree",0.01520,66,3914,0.01136,0.01903
2002,66 and older,male,Secondary School Degree,0.65792,987,1588,0.63458,0.68126
2002,66 and older,male,Intermediate School Degree,0.13259,207,1588,0.11590,0.14927
2002,66 and older,male,Technical School Degree,0.03673,64,1588,0.02747,0.04598
2002,66 and older,male,Upper Secondary Degree,0.11088,243,1588,0.09543,0.12632
2002,66 and older,male,Other Degree,0.04386,87,1588,0.03379,0.05394
2002,66 and older,female,Secondary School Degree,0.69950,1384,1964,0.67922,0.71978
2002,66 and older,female,Intermediate School Degree,0.16466,297,1964,0.14825,0.18107
2002,66 and older,female,Technical School Degree,0.01612,33,1964,0.01055,0.02169
2002,66 and older,female,Upper Secondary Degree,0.06716,139,1964,0.05609,0.07824
2002,66 and older,female,Other Degree,0.03006,68,1964,0.02250,0.03761
2002,66 and older,female,"Dropout, No School Degree",0.01881,43,1964,0.01280,0.02482
2003,17-29 y.,male,Secondary School Degree,0.23833,408,1800,0.21864,0.25801
2003,17-29 y.,male,Intermediate School Degree,0.29067,556,1800,0.26969,0.31165
2003,17-29 y.,male,Technical School Degree,0.04421,90,1800,0.03471,0.05370
2003,17-29 y.,male,Upper Secondary Degree,0.20250,408,1800,0.18393,0.22107
2003,17-29 y.,male,Other Degree,0.02468,37,1800,0.01751,0.03185
2003,17-29 y.,male,No School Degree Yet,0.12638,301,1800,0.11102,0.14173
2003,17-29 y.,female,Secondary School Degree,0.17976,302,1955,0.16273,0.19679
2003,17-29 y.,female,Intermediate School Degree,0.32050,653,1955,0.29980,0.34119
2003,17-29 y.,female,Technical School Degree,0.05494,96,1955,0.04484,0.06504
2003,17-29 y.,female,Upper Secondary Degree,0.21562,521,1955,0.19738,0.23385
2003,17-29 y.,female,Other Degree,0.04614,67,1955,0.03684,0.05544
2003,17-29 y.,female,No School Degree Yet,0.11870,316,1955,0.10436,0.13304
2003,30-45 y.,male,Secondary School Degree,0.30709,970,3314,0.29138,0.32280
2003,30-45 y.,male,Intermediate School Degree,0.32846,1120,3314,0.31247,0.34445
2003,30-45 y.,male,Technical School Degree,0.07482,234,3314,0.06586,0.08378
2003,30-45 y.,male,Upper Secondary Degree,0.20893,773,3314,0.19508,0.22277
2003,30-45 y.,male,Other Degree,0.06449,182,3314,0.05613,0.07286
2003,30-45 y.,male,"Dropout, No School Degree",0.01228,35,3314,0.00853,0.01603
2003,30-45 y.,female,Secondary School Degree,0.23072,745,3588,0.21694,0.24451
2003,30-45 y.,female,Intermediate School Degree,0.42607,1608,3588,0.40989,0.44225
2003,30-45 y.,female,Technical School Degree,0.05344,181,3588,0.04608,0.06080
2003,30-45 y.,female,Upper Secondary Degree,0.19972,801,3588,0.18664,0.21281
2003,30-45 y.,female,Other Degree,0.07050,215,3588,0.06212,0.07888
2003,30-45 y.,female,"Dropout, No School Degree",0.01317,38,3588,0.00944,0.01690
2003,46-65 y.,male,Secondary School Degree,0.47318,1471,3748,0.45720,0.48917
2003,46-65 y.,male,Intermediate School Degree,0.22295,883,3748,0.20962,0.23628
2003,46-65 y.,male,Technical School Degree,0.05495,227,3748,0.04766,0.06225
2003,46-65 y.,male,Upper Secondary Degree,0.15144,837,3748,0.13996,0.16292
2003,46-65 y.,male,Other Degree,0.07934,284,3748,0.07069,0.08799
2003,46-65 y.,male,"Dropout, No School Degree",0.01474,46,3748,0.01088,0.01860
2003,46-65 y.,female,Secondary School Degree,0.49137,1605,3805,0.47549,0.50726
2003,46-65 y.,female,Intermediate School Degree,0.26456,1114,3805,0.25055,0.27858
2003,46-65 y.,female,Technical School Degree,0.03123,122,3805,0.02570,0.03676
2003,46-65 y.,female,Upper Secondary Degree,0.11914,617,3805,0.10885,0.12944
2003,46-65 y.,female,Other Degree,0.07377,282,3805,0.06547,0.08208
2003,46-65 y.,female,"Dropout, No School Degree",0.01698,65,3805,0.01287,0.02108
2003,66 and older,male,Secondary School Degree,0.63820,998,1635,0.61490,0.66150
2003,66 and older,male,Intermediate School Degree,0.13755,217,1635,0.12085,0.15425
2003,66 and older,male,Technical School Degree,0.04339,70,1635,0.03351,0.05327
2003,66 and older,male,Upper Secondary Degree,0.11440,256,1635,0.09897,0.12983
2003,66 and older,male,Other Degree,0.04862,94,1635,0.03820,0.05905
2003,66 and older,female,Secondary School Degree,0.69894,1394,1984,0.67875,0.71913
2003,66 and older,female,Intermediate School Degree,0.15660,293,1984,0.14061,0.17260
2003,66 and older,female,Technical School Degree,0.02034,39,1984,0.01412,0.02655
2003,66 and older,female,Upper Secondary Degree,0.06600,136,1984,0.05507,0.07693
2003,66 and older,female,Other Degree,0.03510,78,1984,0.02700,0.04320
2003,66 and older,female,"Dropout, No School Degree",0.02096,44,1984,0.01465,0.02726
2004,17-29 y.,male,Secondary School Degree,0.23864,393,1747,0.21864,0.25863
2004,17-29 y.,male,Intermediate School Degree,0.27330,522,1747,0.25240,0.29421
2004,17-29 y.,male,Technical School Degree,0.04069,84,1747,0.03142,0.04996
2004,17-29 y.,male,Upper Secondary Degree,0.18971,401,1747,0.17132,0.20810
2004,17-29 y.,male,Other Degree,0.02158,37,1747,0.01477,0.02840
2004,17-29 y.,male,No School Degree Yet,0.13775,310,1747,0.12159,0.15392
2004,17-29 y.,female,Secondary School Degree,0.17121,267,1910,0.15431,0.18811
2004,17-29 y.,female,Intermediate School Degree,0.32187,637,1910,0.30091,0.34283
2004,17-29 y.,female,Technical School Degree,0.04985,102,1910,0.04009,0.05961
2004,17-29 y.,female,Upper Secondary Degree,0.20789,515,1910,0.18969,0.22610
2004,17-29 y.,female,Other Degree,0.04285,58,1910,0.03376,0.05193
2004,17-29 y.,female,No School Degree Yet,0.12751,331,1910,0.11255,0.14247
2004,30-45 y.,male,Secondary School Degree,0.30188,899,3111,0.28575,0.31802
2004,30-45 y.,male,Intermediate School Degree,0.32577,1046,3111,0.30929,0.34224
2004,30-45 y.,male,Technical School Degree,0.06742,213,3111,0.05861,0.07623
2004,30-45 y.,male,Upper Secondary Degree,0.21948,746,3111,0.20494,0.23403
2004,30-45 y.,male,Other Degree,0.06676,171,3111,0.05799,0.07554
2004,30-45 y.,male,"Dropout, No School Degree",0.01510,36,3111,0.01081,0.01939
2004,30-45 y.,female,Secondary School Degree,0.23354,699,3382,0.21927,0.24780
2004,30-45 y.,female,Intermediate School Degree,0.41233,1499,3382,0.39573,0.42892
2004,30-45 y.,female,Technical School Degree,0.05822,177,3382,0.05033,0.06612
2004,30-45 y.,female,Upper Secondary Degree,0.20308,773,3382,0.18952,0.21664
2004,30-45 y.,female,Other Degree,0.07014,198,3382,0.06153,0.07875
2004,30-45 y.,female,"Dropout, No School Degree",0.01493,36,3382,0.01084,0.01902
2004,46-65 y.,male,Secondary School Degree,0.45898,1361,3620,0.44275,0.47522
2004,46-65 y.,male,Intermediate School Degree,0.23169,890,3620,0.21794,0.24544
2004,46-65 y.,male,Technical School Degree,0.05887,233,3620,0.05120,0.06654
2004,46-65 y.,male,Upper Secondary Degree,0.15296,825,3620,0.14124,0.16469
2004,46-65 y.,male,Other Degree,0.08288,270,3620,0.07390,0.09186
2004,46-65 y.,male,"Dropout, No School Degree",0.01290,41,3620,0.00922,0.01658
2004,46-65 y.,female,Secondary School Degree,0.47281,1484,3728,0.45678,0.48884
2004,46-65 y.,female,Intermediate School Degree,0.27728,1151,3728,0.26291,0.29165
2004,46-65 y.,female,Technical School Degree,0.03115,121,3728,0.02557,0.03672
2004,46-65 y.,female,Upper Secondary Degree,0.11558,629,3728,0.10532,0.12585
2004,46-65 y.,female,Other Degree,0.08418,282,3728,0.07526,0.09309
2004,46-65 y.,female,"Dropout, No School Degree",0.01634,61,3728,0.01227,0.02041
2004,66 and older,male,Secondary School Degree,0.62775,1018,1693,0.60472,0.65078
2004,66 and older,male,Intermediate School Degree,0.13846,227,1693,0.12200,0.15492
2004,66 and older,male,Technical School Degree,0.04800,79,1693,0.03781,0.05818
2004,66 and older,male,Upper Secondary Degree,0.11672,273,1693,0.10142,0.13202
2004,66 and older,male,Other Degree,0.05152,96,1693,0.04099,0.06206
2004,66 and older,female,Secondary School Degree,0.69493,1416,2036,0.67493,0.71494
2004,66 and older,female,Intermediate School Degree,0.15605,310,2036,0.14029,0.17182
2004,66 and older,female,Technical School Degree,0.01953,42,2036,0.01352,0.02555
2004,66 and older,female,Upper Secondary Degree,0.06768,143,2036,0.05676,0.07859
2004,66 and older,female,Other Degree,0.03609,79,2036,0.02799,0.04419
2004,66 and older,female,"Dropout, No School Degree",0.02329,46,2036,0.01673,0.02984
2005,17-29 y.,male,Secondary School Degree,0.21628,354,1640,0.19635,0.23621
2005,17-29 y.,male,Intermediate School Degree,0.27094,485,1640,0.24943,0.29246
2005,17-29 y.,male,Technical School Degree,0.04020,79,1640,0.03069,0.04971
2005,17-29 y.,male,Upper Secondary Degree,0.18901,373,1640,0.17006,0.20797
2005,17-29 y.,male,Other Degree,0.02834,36,1640,0.02031,0.03638
2005,17-29 y.,male,No School Degree Yet,0.13444,313,1640,0.11792,0.15095
2005,17-29 y.,female,Secondary School Degree,0.17553,245,1832,0.15811,0.19296
2005,17-29 y.,female,Intermediate School Degree,0.29923,599,1832,0.27826,0.32021
2005,17-29 y.,female,Technical School Degree,0.05000,99,1832,0.04002,0.05998
2005,17-29 y.,female,Upper Secondary Degree,0.20786,504,1832,0.18928,0.22645
2005,17-29 y.,female,Other Degree,0.03070,44,1832,0.02280,0.03860
2005,17-29 y.,female,No School Degree Yet,0.14553,341,1832,0.12938,0.16169
2005,30-45 y.,male,Secondary School Degree,0.30540,835,2884,0.28858,0.32221
2005,30-45 y.,male,Intermediate School Degree,0.32674,969,2884,0.30962,0.34386
2005,30-45 y.,male,Technical School Degree,0.06368,198,2884,0.05477,0.07259
2005,30-45 y.,male,Upper Secondary Degree,0.21822,696,2884,0.20314,0.23330
2005,30-45 y.,male,Other Degree,0.06653,155,2884,0.05744,0.07563
2005,30-45 y.,male,"Dropout, No School Degree",0.01352,31,2884,0.00931,0.01774
2005,30-45 y.,female,Secondary School Degree,0.22168,643,3164,0.20720,0.23616
2005,30-45 y.,female,Intermediate School Degree,0.40919,1381,3164,0.39206,0.42633
2005,30-45 y.,female,Technical School Degree,0.06013,174,3164,0.05184,0.06841
2005,30-45 y.,female,Upper Secondary Degree,0.21154,745,3164,0.19731,0.22577
2005,30-45 y.,female,Other Degree,0.07238,187,3164,0.06335,0.08141
2005,30-45 y.,female,"Dropout, No School Degree",0.01750,34,3164,0.01293,0.02207
2005,46-65 y.,male,Secondary School Degree,0.43620,1242,3425,0.41959,0.45281
2005,46-65 y.,male,Intermediate School Degree,0.25068,894,3425,0.23616,0.26520
2005,46-65 y.,male,Technical School Degree,0.05595,221,3425,0.04826,0.06365
2005,46-65 y.,male,Upper Secondary Degree,0.15360,775,3425,0.14152,0.16568
2005,46-65 y.,male,Other Degree,0.08506,251,3425,0.07572,0.09441
2005,46-65 y.,male,"Dropout, No School Degree",0.01650,42,3425,0.01223,0.02076
2005,46-65 y.,female,Secondary School Degree,0.44536,1342,3571,0.42906,0.46166
2005,46-65 y.,female,Intermediate School Degree,0.28863,1153,3571,0.27377,0.30350
2005,46-65 y.,female,Technical School Degree,0.03169,118,3571,0.02594,0.03743
2005,46-65 y.,female,Upper Secondary Degree,0.12171,628,3571,0.11099,0.13244
2005,46-65 y.,female,Other Degree,0.09336,277,3571,0.08381,0.10290
2005,46-65 y.,female,"Dropout, No School Degree",0.01516,53,3571,0.01115,0.01916
2005,66 and older,male,Secondary School Degree,0.62795,1022,1712,0.60505,0.65086
2005,66 and older,male,Intermediate School Degree,0.13210,226,1712,0.11605,0.14814
2005,66 and older,male,Technical School Degree,0.05148,82,1712,0.04101,0.06195
2005,66 and older,male,Upper Secondary Degree,0.11950,288,1712,0.10413,0.13487
2005,66 and older,male,Other Degree,0.05042,94,1712,0.04005,0.06079
2005,66 and older,female,Secondary School Degree,0.68685,1388,2022,0.66663,0.70707
2005,66 and older,female,Intermediate School Degree,0.16033,314,2022,0.14433,0.17632
2005,66 and older,female,Technical School Degree,0.02169,46,2022,0.01534,0.02804
2005,66 and older,female,Upper Secondary Degree,0.06699,148,2022,0.05609,0.07790
2005,66 and older,female,Other Degree,0.03939,82,2022,0.03091,0.04787
2005,66 and older,female,"Dropout, No School Degree",0.02200,44,2022,0.01560,0.02839
2006,17-29 y.,male,Secondary School Degree,0.21614,372,1709,0.19662,0.23566
2006,17-29 y.,male,Intermediate School Degree,0.25785,506,1709,0.23710,0.27859
2006,17-29 y.,male,Technical School Degree,0.04325,85,1709,0.03360,0.05289
2006,17-29 y.,male,Upper Secondary Degree,0.18872,381,1709,0.17017,0.20728
2006,17-29 y.,male,Other Degree,0.03138,41,1709,0.02311,0.03965
2006,17-29 y.,male,No School Degree Yet,0.12761,324,1709,0.11179,0.14344
2006,17-29 y.,female,Secondary School Degree,0.16909,251,1876,0.15212,0.18605
2006,17-29 y.,female,Intermediate School Degree,0.29401,610,1876,0.27339,0.31463
2006,17-29 y.,female,Technical School Degree,0.05335,113,1876,0.04318,0.06352
2006,17-29 y.,female,Upper Secondary Degree,0.23217,537,1876,0.21306,0.25128
2006,17-29 y.,female,Other Degree,0.03289,54,1876,0.02482,0.04096
2006,17-29 y.,female,No School Degree Yet,0.11817,311,1876,0.10356,0.13278
2006,30-45 y.,male,Secondary School Degree,0.29962,836,2929,0.28303,0.31621
2006,30-45 y.,male,Intermediate School Degree,0.32015,991,2929,0.30325,0.33705
2006,30-45 y.,male,Technical School Degree,0.06898,208,2929,0.05980,0.07816
2006,30-45 y.,male,Upper Secondary Degree,0.23061,744,2929,0.21535,0.24587
2006,30-45 y.,male,Other Degree,0.06348,150,2929,0.05465,0.07231
2006,30-45 y.,female,Secondary School Degree,0.22683,673,3252,0.21243,0.24122
2006,30-45 y.,female,Intermediate School Degree,0.39872,1395,3252,0.38189,0.41555
2006,30-45 y.,female,Technical School Degree,0.06309,195,3252,0.05473,0.07145
2006,30-45 y.,female,Upper Secondary Degree,0.21264,789,3252,0.19858,0.22671
2006,30-45 y.,female,Other Degree,0.07879,200,3252,0.06953,0.08805
2006,46-65 y.,male,Secondary School Degree,0.41461,1309,3640,0.39860,0.43062
2006,46-65 y.,male,Intermediate School Degree,0.26251,984,3640,0.24822,0.27681
2006,46-65 y.,male,Technical School Degree,0.05468,235,3640,0.04729,0.06207
2006,46-65 y.,male,Upper Secondary Degree,0.16102,820,3640,0.14908,0.17296
2006,46-65 y.,male,Other Degree,0.08685,255,3640,0.07770,0.09600
2006,46-65 y.,male,"Dropout, No School Degree",0.01559,37,3640,0.01157,0.01962
2006,46-65 y.,female,Secondary School Degree,0.40809,1395,3906,0.39268,0.42351
2006,46-65 y.,female,Intermediate School Degree,0.31187,1346,3906,0.29734,0.32640
2006,46-65 y.,female,Technical School Degree,0.02938,129,3906,0.02408,0.03467
2006,46-65 y.,female,Upper Secondary Degree,0.13318,701,3906,0.12252,0.14383
2006,46-65 y.,female,Other Degree,0.09375,283,3906,0.08461,0.10289
2006,46-65 y.,female,"Dropout, No School Degree",0.01847,52,3906,0.01425,0.02269
2006,66 and older,male,Secondary School Degree,0.60213,1203,2042,0.58090,0.62337
2006,66 and older,male,Intermediate School Degree,0.13518,279,2042,0.12035,0.15002
2006,66 and older,male,Technical School Degree,0.05206,105,2042,0.04242,0.06170
2006,66 and older,male,Upper Secondary Degree,0.12820,341,2042,0.11370,0.14271
2006,66 and older,male,Other Degree,0.05914,114,2042,0.04891,0.06938
2006,66 and older,female,Secondary School Degree,0.67194,1578,2333,0.65288,0.69100
2006,66 and older,female,Intermediate School Degree,0.16797,381,2333,0.15280,0.18314
2006,66 and older,female,Technical School Degree,0.02122,51,2333,0.01537,0.02707
