year,migback,regtyp,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,No migration background,Urban regions,Technical School Degree,0.05277,670,10377,0.04847,0.05707
2008,No migration background,Urban regions,Upper Secondary Degree,0.19625,2773,10377,0.18861,0.20390
2008,No migration background,Urban regions,Other Degree,0.00669,70,10377,0.00512,0.00826
2008,No migration background,Urban regions,"Dropout, No School Degree",0.00457,44,10377,0.00327,0.00587
2008,No migration background,Urban regions,No School Degree Yet,0.01844,285,10377,0.01586,0.02103
2008,No migration background,Rural regions,Secondary School Degree,0.35594,2285,6061,0.34389,0.36800
2008,No migration background,Rural regions,Intermediate School Degree,0.30985,2328,6061,0.29820,0.32149
2008,No migration background,Rural regions,Technical School Degree,0.03633,248,6061,0.03162,0.04104
2008,No migration background,Rural regions,Upper Secondary Degree,0.10927,986,6061,0.10142,0.11713
2008,No migration background,Rural regions,Other Degree,0.00759,51,6061,0.00540,0.00977
2008,No migration background,Rural regions,No School Degree Yet,0.01967,163,6061,0.01617,0.02317
2008,Direct migration background,Urban regions,Secondary School Degree,0.23319,379,1502,0.21180,0.25458
2008,Direct migration background,Urban regions,Intermediate School Degree,0.09510,159,1502,0.08026,0.10994
2008,Direct migration background,Urban regions,Technical School Degree,0.03371,47,1502,0.02458,0.04285
2008,Direct migration background,Urban regions,Upper Secondary Degree,0.09156,163,1502,0.07697,0.10615
2008,Direct migration background,Urban regions,Other Degree,0.41776,660,1502,0.39281,0.44271
2008,Direct migration background,Urban regions,"Dropout, No School Degree",0.06393,94,1502,0.05156,0.07631
2008,Direct migration background,Rural regions,Secondary School Degree,0.24581,87,283,0.19556,0.29607
2008,Direct migration background,Rural regions,Intermediate School Degree,0.11337,45,283,0.07636,0.15037
2008,Direct migration background,Rural regions,Other Degree,0.41959,151,283,0.36199,0.47718
2008,Indirect migration background,Urban regions,Secondary School Degree,0.16890,200,618,0.13934,0.19846
2008,Indirect migration background,Urban regions,Intermediate School Degree,0.12667,162,618,0.10042,0.15291
2008,Indirect migration background,Urban regions,Technical School Degree,0.02051,35,618,0.00933,0.03169
2008,Indirect migration background,Urban regions,Upper Secondary Degree,0.09857,143,618,0.07505,0.12209
2008,Indirect migration background,Urban regions,No School Degree Yet,0.05784,78,618,0.03942,0.07626
2008,Indirect migration background,Rural regions,Intermediate School Degree,0.14754,35,35,0.02833,0.26675
2009,No migration background,Urban regions,Secondary School Degree,0.31406,3205,9676,0.30481,0.32331
2009,No migration background,Urban regions,Intermediate School Degree,0.24333,2843,9676,0.23478,0.25188
2009,No migration background,Urban regions,Technical School Degree,0.05474,621,9676,0.05020,0.05927
2009,No migration background,Urban regions,Upper Secondary Degree,0.20136,2621,9676,0.19337,0.20935
2009,No migration background,Urban regions,Other Degree,0.00686,70,9676,0.00521,0.00850
2009,No migration background,Urban regions,"Dropout, No School Degree",0.00451,40,9676,0.00317,0.00584
2009,No migration background,Urban regions,No School Degree Yet,0.01938,276,9676,0.01663,0.02213
2009,No migration background,Rural regions,Secondary School Degree,0.34109,2123,5748,0.32883,0.35334
2009,No migration background,Rural regions,Intermediate School Degree,0.31396,2232,5748,0.30196,0.32596
2009,No migration background,Rural regions,Technical School Degree,0.04232,252,5748,0.03711,0.04752
2009,No migration background,Rural regions,Upper Secondary Degree,0.11676,976,5748,0.10846,0.12507
2009,No migration background,Rural regions,Other Degree,0.00597,39,5748,0.00398,0.00796
2009,No migration background,Rural regions,No School Degree Yet,0.01599,126,5748,0.01274,0.01923
2009,Direct migration background,Urban regions,Secondary School Degree,0.24129,333,1293,0.21796,0.26462
2009,Direct migration background,Urban regions,Intermediate School Degree,0.09142,137,1293,0.07570,0.10713
2009,Direct migration background,Urban regions,Technical School Degree,0.03177,43,1293,0.02221,0.04134
2009,Direct migration background,Urban regions,Upper Secondary Degree,0.09414,145,1293,0.07821,0.11006
2009,Direct migration background,Urban regions,Other Degree,0.40219,549,1293,0.37545,0.42893
2009,Direct migration background,Urban regions,"Dropout, No School Degree",0.06998,86,1293,0.05607,0.08389
2009,Direct migration background,Rural regions,Secondary School Degree,0.23971,77,257,0.18742,0.29201
2009,Direct migration background,Rural regions,Intermediate School Degree,0.11762,42,257,0.07815,0.15708
2009,Direct migration background,Rural regions,Other Degree,0.41540,138,257,0.35504,0.47577
2009,Indirect migration background,Urban regions,Secondary School Degree,0.16532,178,548,0.13419,0.19645
2009,Indirect migration background,Urban regions,Intermediate School Degree,0.13150,143,548,0.10318,0.15982
2009,Indirect migration background,Urban regions,Technical School Degree,0.02670,32,548,0.01319,0.04021
2009,Indirect migration background,Urban regions,Upper Secondary Degree,0.11707,129,548,0.09013,0.14401
2009,Indirect migration background,Urban regions,No School Degree Yet,0.05770,66,548,0.03816,0.07724
2009,Indirect migration background,Rural regions,Secondary School Degree,0.13704,31,66,0.05344,0.22065
2009,Indirect migration background,Rural regions,Intermediate School Degree,0.16802,35,66,0.07712,0.25891
2010,No migration background,Urban regions,Secondary School Degree,0.30475,3536,12341,0.29663,0.31288
2010,No migration background,Urban regions,Intermediate School Degree,0.25027,3795,12341,0.24263,0.25792
2010,No migration background,Urban regions,Technical School Degree,0.05751,846,12341,0.05340,0.06161
2010,No migration background,Urban regions,Upper Secondary Degree,0.20869,3644,12341,0.20152,0.21586
2010,No migration background,Urban regions,Other Degree,0.00689,96,12341,0.00543,0.00835
2010,No migration background,Urban regions,"Dropout, No School Degree",0.00444,84,12341,0.00327,0.00561
2010,No migration background,Urban regions,No School Degree Yet,0.01853,340,12341,0.01615,0.02091
2010,No migration background,Rural regions,Secondary School Degree,0.33864,2448,7447,0.32789,0.34939
2010,No migration background,Rural regions,Intermediate School Degree,0.32054,3069,7447,0.30994,0.33114
2010,No migration background,Rural regions,Technical School Degree,0.04276,359,7447,0.03816,0.04735
2010,No migration background,Rural regions,Upper Secondary Degree,0.12082,1270,7447,0.11342,0.12822
2010,No migration background,Rural regions,Other Degree,0.00518,54,7447,0.00355,0.00681
2010,No migration background,Rural regions,"Dropout, No School Degree",0.00577,61,7447,0.00405,0.00749
2010,No migration background,Rural regions,No School Degree Yet,0.01551,186,7447,0.01270,0.01831
2010,Direct migration background,Urban regions,Secondary School Degree,0.22306,475,2276,0.20595,0.24017
2010,Direct migration background,Urban regions,Intermediate School Degree,0.08711,235,2276,0.07552,0.09870
2010,Direct migration background,Urban regions,Technical School Degree,0.03123,71,2276,0.02408,0.03838
2010,Direct migration background,Urban regions,Upper Secondary Degree,0.08700,237,2276,0.07542,0.09858
2010,Direct migration background,Urban regions,Other Degree,0.43462,1101,2276,0.41425,0.45499
2010,Direct migration background,Urban regions,"Dropout, No School Degree",0.06324,157,2276,0.05324,0.07324
2010,Direct migration background,Rural regions,Secondary School Degree,0.18498,113,593,0.15371,0.21626
2010,Direct migration background,Rural regions,Intermediate School Degree,0.11701,90,593,0.09112,0.14290
2010,Direct migration background,Rural regions,Upper Secondary Degree,0.08946,39,593,0.06647,0.11246
2010,Direct migration background,Rural regions,Other Degree,0.45259,308,593,0.41250,0.49269
2010,Direct migration background,Rural regions,"Dropout, No School Degree",0.05525,43,593,0.03684,0.07365
2010,Indirect migration background,Urban regions,Secondary School Degree,0.13609,251,863,0.11320,0.15898
2010,Indirect migration background,Urban regions,Intermediate School Degree,0.10872,232,863,0.08794,0.12950
2010,Indirect migration background,Urban regions,Technical School Degree,0.03181,60,863,0.02009,0.04352
2010,Indirect migration background,Urban regions,Upper Secondary Degree,0.10888,205,863,0.08809,0.12968
2010,Indirect migration background,Urban regions,No School Degree Yet,0.05024,115,863,0.03566,0.06483
2010,Indirect migration background,Rural regions,Secondary School Degree,0.10488,55,146,0.05500,0.15475
2010,Indirect migration background,Rural regions,Intermediate School Degree,0.12083,60,146,0.06778,0.17389
2010,Indirect migration background,Rural regions,No School Degree Yet,0.06393,31,146,0.02411,0.10375
2011,No migration background,Urban regions,Secondary School Degree,0.29626,4288,14528,0.28884,0.30369
2011,No migration background,Urban regions,Intermediate School Degree,0.24416,4371,14528,0.23717,0.25114
2011,No migration background,Urban regions,Technical School Degree,0.05585,994,14528,0.05212,0.05959
2011,No migration background,Urban regions,Upper Secondary Degree,0.21473,4200,14528,0.20805,0.22141
2011,No migration background,Urban regions,Other Degree,0.00891,131,14528,0.00738,0.01044
2011,No migration background,Urban regions,"Dropout, No School Degree",0.00646,106,14528,0.00516,0.00776
2011,No migration background,Urban regions,No School Degree Yet,0.01990,438,14528,0.01763,0.02217
2011,No migration background,Rural regions,Secondary School Degree,0.32585,3006,9057,0.31619,0.33550
2011,No migration background,Rural regions,Intermediate School Degree,0.31819,3646,9057,0.30860,0.32779
2011,No migration background,Rural regions,Technical School Degree,0.04270,449,9057,0.03854,0.04686
2011,No migration background,Rural regions,Upper Secondary Degree,0.12730,1533,9057,0.12043,0.13416
2011,No migration background,Rural regions,Other Degree,0.00717,86,9057,0.00543,0.00891
2011,No migration background,Rural regions,"Dropout, No School Degree",0.00792,96,9057,0.00610,0.00975
2011,No migration background,Rural regions,No School Degree Yet,0.01370,241,9057,0.01130,0.01609
2011,Direct migration background,Urban regions,Secondary School Degree,0.18367,447,2431,0.16827,0.19906
2011,Direct migration background,Urban regions,Intermediate School Degree,0.08267,253,2431,0.07172,0.09362
2011,Direct migration background,Urban regions,Technical School Degree,0.03414,79,2431,0.02692,0.04136
2011,Direct migration background,Urban regions,Upper Secondary Degree,0.08974,249,2431,0.07838,0.10110
2011,Direct migration background,Urban regions,Other Degree,0.46232,1240,2431,0.44250,0.48214
2011,Direct migration background,Urban regions,"Dropout, No School Degree",0.06371,163,2431,0.05400,0.07342
2011,Direct migration background,Rural regions,Secondary School Degree,0.14484,141,742,0.11950,0.17018
2011,Direct migration background,Rural regions,Intermediate School Degree,0.13151,114,742,0.10718,0.15585
2011,Direct migration background,Rural regions,Upper Secondary Degree,0.09612,49,742,0.07490,0.11735
2011,Direct migration background,Rural regions,Other Degree,0.47564,392,742,0.43968,0.51160
2011,Direct migration background,Rural regions,"Dropout, No School Degree",0.05304,46,742,0.03691,0.06918
2011,Indirect migration background,Urban regions,Secondary School Degree,0.13208,259,963,0.11068,0.15348
2011,Indirect migration background,Urban regions,Intermediate School Degree,0.10662,249,963,0.08711,0.12612
2011,Indirect migration background,Urban regions,Technical School Degree,0.03997,75,963,0.02759,0.05234
2011,Indirect migration background,Urban regions,Upper Secondary Degree,0.10312,237,963,0.08390,0.12234
2011,Indirect migration background,Urban regions,No School Degree Yet,0.05292,143,963,0.03877,0.06706
2011,Indirect migration background,Rural regions,Secondary School Degree,0.10002,56,201,0.05844,0.14160
2011,Indirect migration background,Rural regions,Intermediate School Degree,0.13218,79,201,0.08524,0.17912
2011,Indirect migration background,Rural regions,Upper Secondary Degree,0.06911,34,201,0.03395,0.10426
2011,Indirect migration background,Rural regions,No School Degree Yet,0.04265,32,201,0.01464,0.07065
2012,No migration background,Urban regions,Secondary School Degree,0.28846,4108,14141,0.28099,0.29593
2012,No migration background,Urban regions,Intermediate School Degree,0.24544,4244,14141,0.23835,0.25253
2012,No migration background,Urban regions,Technical School Degree,0.05833,984,14141,0.05447,0.06220
2012,No migration background,Urban regions,Upper Secondary Degree,0.22005,4100,14141,0.21322,0.22687
2012,No migration background,Urban regions,Other Degree,0.00856,126,14141,0.00704,0.01007
2012,No migration background,Urban regions,"Dropout, No School Degree",0.00755,124,14141,0.00612,0.00898
2012,No migration background,Urban regions,No School Degree Yet,0.01825,455,14141,0.01604,0.02046
2012,No migration background,Rural regions,Secondary School Degree,0.32896,2988,8995,0.31925,0.33867
2012,No migration background,Rural regions,Intermediate School Degree,0.31698,3591,8995,0.30736,0.32659
2012,No migration background,Rural regions,Technical School Degree,0.04066,431,8995,0.03658,0.04474
2012,No migration background,Rural regions,Upper Secondary Degree,0.12590,1551,8995,0.11905,0.13276
2012,No migration background,Rural regions,Other Degree,0.00865,91,8995,0.00673,0.01056
2012,No migration background,Rural regions,"Dropout, No School Degree",0.00857,99,8995,0.00666,0.01047
2012,No migration background,Rural regions,No School Degree Yet,0.01418,244,8995,0.01173,0.01662
2012,Direct migration background,Urban regions,Secondary School Degree,0.17672,410,2305,0.16114,0.19229
2012,Direct migration background,Urban regions,Intermediate School Degree,0.08251,253,2305,0.07127,0.09374
2012,Direct migration background,Urban regions,Technical School Degree,0.03297,80,2305,0.02568,0.04026
2012,Direct migration background,Urban regions,Upper Secondary Degree,0.08591,238,2305,0.07446,0.09735
2012,Direct migration background,Urban regions,Other Degree,0.48659,1189,2305,0.46618,0.50700
2012,Direct migration background,Urban regions,"Dropout, No School Degree",0.05958,135,2305,0.04992,0.06925
2012,Direct migration background,Rural regions,Secondary School Degree,0.16664,138,763,0.14018,0.19310
2012,Direct migration background,Rural regions,Intermediate School Degree,0.11321,110,763,0.09071,0.13570
2012,Direct migration background,Rural regions,Upper Secondary Degree,0.08410,53,763,0.06440,0.10381
2012,Direct migration background,Rural regions,Other Degree,0.49076,419,763,0.45526,0.52625
2012,Direct migration background,Rural regions,"Dropout, No School Degree",0.03760,43,763,0.02410,0.05111
2012,Indirect migration background,Urban regions,Secondary School Degree,0.11887,246,927,0.09803,0.13972
2012,Indirect migration background,Urban regions,Intermediate School Degree,0.11271,240,927,0.09235,0.13308
2012,Indirect migration background,Urban regions,Technical School Degree,0.04426,76,927,0.03102,0.05751
2012,Indirect migration background,Urban regions,Upper Secondary Degree,0.11158,225,927,0.09130,0.13186
2012,Indirect migration background,Urban regions,No School Degree Yet,0.05372,140,927,0.03920,0.06824
2012,Indirect migration background,Rural regions,Secondary School Degree,0.10276,61,211,0.06169,0.14383
2012,Indirect migration background,Rural regions,Intermediate School Degree,0.12114,76,211,0.07701,0.16527
2012,Indirect migration background,Rural regions,Upper Secondary Degree,0.08002,40,211,0.04332,0.11672
2012,Indirect migration background,Rural regions,No School Degree Yet,0.05905,34,211,0.02717,0.09093
2013,No migration background,Urban regions,Secondary School Degree,0.28305,3766,13427,0.27543,0.29067
2013,No migration background,Urban regions,Intermediate School Degree,0.24647,4031,13427,0.23918,0.25376
2013,No migration background,Urban regions,Technical School Degree,0.06098,963,13427,0.05693,0.06503
2013,No migration background,Urban regions,Upper Secondary Degree,0.22449,4013,13427,0.21743,0.23155
2013,No migration background,Urban regions,Other Degree,0.00801,113,13427,0.00650,0.00952
2013,No migration background,Urban regions,"Dropout, No School Degree",0.00703,118,13427,0.00562,0.00844
2013,No migration background,Urban regions,No School Degree Yet,0.01807,423,13427,0.01582,0.02032
2013,No migration background,Rural regions,Secondary School Degree,0.32292,2729,8480,0.31296,0.33287
2013,No migration background,Rural regions,Intermediate School Degree,0.32365,3413,8480,0.31369,0.33361
2013,No migration background,Rural regions,Technical School Degree,0.03858,402,8480,0.03448,0.04268
2013,No migration background,Rural regions,Upper Secondary Degree,0.12843,1473,8480,0.12131,0.13555
2013,No migration background,Rural regions,Other Degree,0.01003,92,8480,0.00791,0.01216
2013,No migration background,Rural regions,"Dropout, No School Degree",0.00830,91,8480,0.00637,0.01023
2013,No migration background,Rural regions,No School Degree Yet,0.01685,280,8480,0.01411,0.01959
2013,Direct migration background,Urban regions,Secondary School Degree,0.13995,599,4817,0.13016,0.14975
2013,Direct migration background,Urban regions,Intermediate School Degree,0.08092,421,4817,0.07321,0.08862
2013,Direct migration background,Urban regions,Technical School Degree,0.03969,154,4817,0.03418,0.04520
2013,Direct migration background,Urban regions,Upper Secondary Degree,0.08263,348,4817,0.07486,0.09041
2013,Direct migration background,Urban regions,Other Degree,0.50961,2871,4817,0.49549,0.52373
2013,Direct migration background,Urban regions,"Dropout, No School Degree",0.07276,325,4817,0.06542,0.08009
2013,Direct migration background,Urban regions,No School Degree Yet,0.00912,99,4817,0.00643,0.01180
2013,Direct migration background,Rural regions,Secondary School Degree,0.12147,180,1561,0.10526,0.13769
2013,Direct migration background,Rural regions,Intermediate School Degree,0.08648,159,1561,0.07253,0.10042
2013,Direct migration background,Rural regions,Technical School Degree,0.02881,41,1561,0.02051,0.03711
2013,Direct migration background,Rural regions,Upper Secondary Degree,0.06381,69,1561,0.05168,0.07594
2013,Direct migration background,Rural regions,Other Degree,0.56178,975,1561,0.53715,0.58640
2013,Direct migration background,Rural regions,"Dropout, No School Degree",0.05464,104,1561,0.04336,0.06592
2013,Direct migration background,Rural regions,No School Degree Yet,0.00852,33,1561,0.00396,0.01309
2013,Indirect migration background,Urban regions,Secondary School Degree,0.12359,421,1683,0.10787,0.13932
2013,Indirect migration background,Urban regions,Intermediate School Degree,0.11683,419,1683,0.10148,0.13218
2013,Indirect migration background,Urban regions,Technical School Degree,0.04130,127,1683,0.03179,0.05081
2013,Indirect migration background,Urban regions,Upper Secondary Degree,0.11355,404,1683,0.09838,0.12871
2013,Indirect migration background,Urban regions,Other Degree,0.01267,68,1683,0.00733,0.01802
2013,Indirect migration background,Urban regions,"Dropout, No School Degree",0.01227,44,1683,0.00701,0.01753
2013,Indirect migration background,Urban regions,No School Degree Yet,0.05171,200,1683,0.04113,0.06229
2013,Indirect migration background,Rural regions,Secondary School Degree,0.14015,102,319,0.10199,0.17830
2013,Indirect migration background,Rural regions,Intermediate School Degree,0.12366,103,319,0.08748,0.15984
2013,Indirect migration background,Rural regions,Upper Secondary Degree,0.09883,64,319,0.06603,0.13163
2013,Indirect migration background,Rural regions,No School Degree Yet,0.07074,50,319,0.04256,0.09892
2014,No migration background,Urban regions,Secondary School Degree,0.27436,3401,12190,0.26643,0.28228
2014,No migration background,Urban regions,Intermediate School Degree,0.24205,3628,12190,0.23445,0.24966
2014,No migration background,Urban regions,Technical School Degree,0.06479,903,12190,0.06042,0.06916
2014,No migration background,Urban regions,Upper Secondary Degree,0.23152,3700,12190,0.22403,0.23901
2014,No migration background,Urban regions,Other Degree,0.00731,93,12190,0.00580,0.00882
2014,No migration background,Urban regions,"Dropout, No School Degree",0.00734,110,12190,0.00583,0.00886
2014,No migration background,Urban regions,No School Degree Yet,0.01554,355,12190,0.01334,0.01774
2014,No migration background,Rural regions,Secondary School Degree,0.31742,2486,7694,0.30702,0.32782
2014,No migration background,Rural regions,Intermediate School Degree,0.31803,3059,7694,0.30763,0.32844
2014,No migration background,Rural regions,Technical School Degree,0.04231,382,7694,0.03782,0.04681
2014,No migration background,Rural regions,Upper Secondary Degree,0.13255,1377,7694,0.12497,0.14013
2014,No migration background,Rural regions,Other Degree,0.01070,89,7694,0.00840,0.01300
2014,No migration background,Rural regions,"Dropout, No School Degree",0.00873,81,7694,0.00665,0.01080
2014,No migration background,Rural regions,No School Degree Yet,0.01602,220,7694,0.01322,0.01883
2014,Direct migration background,Urban regions,Secondary School Degree,0.13167,481,3852,0.12099,0.14235
2014,Direct migration background,Urban regions,Intermediate School Degree,0.07172,342,3852,0.06357,0.07987
2014,Direct migration background,Urban regions,Technical School Degree,0.03917,130,3852,0.03304,0.04529
2014,Direct migration background,Urban regions,Upper Secondary Degree,0.08886,308,3852,0.07988,0.09785
2014,Direct migration background,Urban regions,Other Degree,0.52205,2265,3852,0.50627,0.53782
2014,Direct migration background,Urban regions,"Dropout, No School Degree",0.07026,244,3852,0.06219,0.07833
2014,Direct migration background,Urban regions,No School Degree Yet,0.01147,82,3852,0.00811,0.01483
2014,Direct migration background,Rural regions,Secondary School Degree,0.11372,158,1262,0.09620,0.13125
2014,Direct migration background,Rural regions,Intermediate School Degree,0.08806,138,1262,0.07242,0.10370
2014,Direct migration background,Rural regions,Technical School Degree,0.02474,35,1262,0.01617,0.03332
2014,Direct migration background,Rural regions,Upper Secondary Degree,0.06810,61,1262,0.05420,0.08201
2014,Direct migration background,Rural regions,Other Degree,0.54858,791,1262,0.52112,0.57605
2014,Direct migration background,Rural regions,"Dropout, No School Degree",0.05250,79,1262,0.04019,0.06481
2014,Indirect migration background,Urban regions,Secondary School Degree,0.11836,333,1381,0.10132,0.13541
2014,Indirect migration background,Urban regions,Intermediate School Degree,0.11668,347,1381,0.09974,0.13362
2014,Indirect migration background,Urban regions,Technical School Degree,0.04265,112,1381,0.03199,0.05331
2014,Indirect migration background,Urban regions,Upper Secondary Degree,0.13316,343,1381,0.11524,0.15109
2014,Indirect migration background,Urban regions,Other Degree,0.01302,51,1381,0.00704,0.01900
2014,Indirect migration background,Urban regions,"Dropout, No School Degree",0.01173,32,1381,0.00605,0.01741
2014,Indirect migration background,Urban regions,No School Degree Yet,0.04760,163,1381,0.03637,0.05884
2014,Indirect migration background,Rural regions,Secondary School Degree,0.14184,94,294,0.10189,0.18179
2014,Indirect migration background,Rural regions,Intermediate School Degree,0.14269,101,294,0.10264,0.18274
2014,Indirect migration background,Rural regions,Upper Secondary Degree,0.08370,53,294,0.05199,0.11541
2014,Indirect migration background,Rural regions,No School Degree Yet,0.06533,46,294,0.03703,0.09362
2015,No migration background,Urban regions,Secondary School Degree,0.26556,3145,11534,0.25750,0.27362
2015,No migration background,Urban regions,Intermediate School Degree,0.24398,3447,11534,0.23614,0.25181
2015,No migration background,Urban regions,Technical School Degree,0.06532,866,11534,0.06081,0.06983
2015,No migration background,Urban regions,Upper Secondary Degree,0.23856,3577,11534,0.23078,0.24634
2015,No migration background,Urban regions,Other Degree,0.00734,86,11534,0.00578,0.00890
2015,No migration background,Urban regions,"Dropout, No School Degree",0.00713,102,11534,0.00560,0.00867
2015,No migration background,Urban regions,No School Degree Yet,0.01409,311,11534,0.01194,0.01624
2015,No migration background,Rural regions,Secondary School Degree,0.30637,2314,7342,0.29583,0.31692
2015,No migration background,Rural regions,Intermediate School Degree,0.32435,2939,7342,0.31364,0.33506
2015,No migration background,Rural regions,Technical School Degree,0.04107,372,7342,0.03653,0.04561
2015,No migration background,Rural regions,Upper Secondary Degree,0.13450,1366,7342,0.12669,0.14230
2015,No migration background,Rural regions,Other Degree,0.00966,84,7342,0.00742,0.01190
2015,No migration background,Rural regions,"Dropout, No School Degree",0.00957,77,7342,0.00734,0.01179
2015,No migration background,Rural regions,No School Degree Yet,0.01485,190,7342,0.01209,0.01762
2015,Direct migration background,Urban regions,Secondary School Degree,0.12360,438,4412,0.11389,0.13332
2015,Direct migration background,Urban regions,Intermediate School Degree,0.07735,332,4412,0.06946,0.08523
2015,Direct migration background,Urban regions,Technical School Degree,0.03311,119,4412,0.02783,0.03839
2015,Direct migration background,Urban regions,Upper Secondary Degree,0.08245,298,4412,0.07433,0.09056
2015,Direct migration background,Urban regions,Other Degree,0.54068,2848,4412,0.52598,0.55539
2015,Direct migration background,Urban regions,"Dropout, No School Degree",0.06932,296,4412,0.06183,0.07682
2015,Direct migration background,Urban regions,No School Degree Yet,0.00732,81,4412,0.00480,0.00983
2015,Direct migration background,Rural regions,Secondary School Degree,0.11688,149,1480,0.10050,0.13325
2015,Direct migration background,Rural regions,Intermediate School Degree,0.09320,133,1480,0.07839,0.10802
2015,Direct migration background,Rural regions,Technical School Degree,0.03249,40,1480,0.02345,0.04152
2015,Direct migration background,Rural regions,Upper Secondary Degree,0.07210,60,1480,0.05891,0.08528
2015,Direct migration background,Rural regions,Other Degree,0.57204,1007,1480,0.54683,0.59726
2015,Direct migration background,Rural regions,"Dropout, No School Degree",0.03927,91,1480,0.02937,0.04916
2015,Indirect migration background,Urban regions,Secondary School Degree,0.11738,303,1256,0.09957,0.13518
2015,Indirect migration background,Urban regions,Intermediate School Degree,0.11698,329,1256,0.09920,0.13476
2015,Indirect migration background,Urban regions,Technical School Degree,0.04917,107,1256,0.03721,0.06113
2015,Indirect migration background,Urban regions,Upper Secondary Degree,0.13232,328,1256,0.11357,0.15106
2015,Indirect migration background,Urban regions,Other Degree,0.01606,54,1256,0.00911,0.02302
2015,Indirect migration background,Urban regions,No School Degree Yet,0.03653,135,1256,0.02615,0.04691
2015,Indirect migration background,Rural regions,Secondary School Degree,0.12181,84,278,0.08330,0.16033
2015,Indirect migration background,Rural regions,Intermediate School Degree,0.14377,98,278,0.10246,0.18509
2015,Indirect migration background,Rural regions,Upper Secondary Degree,0.09796,53,278,0.06295,0.13296
2015,Indirect migration background,Rural regions,No School Degree Yet,0.04482,43,278,0.02045,0.06919
2016,No migration background,Urban regions,Secondary School Degree,0.25912,2887,10697,0.25081,0.26742
2016,No migration background,Urban regions,Intermediate School Degree,0.24184,3185,10697,0.23373,0.24996
2016,No migration background,Urban regions,Technical School Degree,0.06591,806,10697,0.06121,0.07061
2016,No migration background,Urban regions,Upper Secondary Degree,0.24027,3347,10697,0.23217,0.24836
2016,No migration background,Urban regions,Other Degree,0.00680,74,10697,0.00524,0.00836
2016,No migration background,Urban regions,"Dropout, No School Degree",0.00681,94,10697,0.00525,0.00837
2016,No migration background,Urban regions,No School Degree Yet,0.01472,304,10697,0.01244,0.01701
2016,No migration background,Rural regions,Secondary School Degree,0.28981,2126,6844,0.27906,0.30056
2016,No migration background,Rural regions,Intermediate School Degree,0.32439,2730,6844,0.31330,0.33549
2016,No migration background,Rural regions,Technical School Degree,0.04476,363,6844,0.03986,0.04965
2016,No migration background,Rural regions,Upper Secondary Degree,0.14110,1305,6844,0.13285,0.14935
2016,No migration background,Rural regions,Other Degree,0.00976,75,6844,0.00743,0.01209
2016,No migration background,Rural regions,"Dropout, No School Degree",0.00884,63,6844,0.00662,0.01105
2016,No migration background,Rural regions,No School Degree Yet,0.01471,182,6844,0.01186,0.01757
2016,Direct migration background,Urban regions,Secondary School Degree,0.12240,399,5671,0.11386,0.13093
2016,Direct migration background,Urban regions,Intermediate School Degree,0.06796,286,5671,0.06141,0.07451
2016,Direct migration background,Urban regions,Technical School Degree,0.03032,112,5671,0.02585,0.03478
2016,Direct migration background,Urban regions,Upper Secondary Degree,0.07883,291,5671,0.07181,0.08584
2016,Direct migration background,Urban regions,Other Degree,0.54969,3475,5671,0.53674,0.56264
2016,Direct migration background,Urban regions,"Dropout, No School Degree",0.06689,728,5671,0.06039,0.07339
2016,Direct migration background,Urban regions,No School Degree Yet,0.00861,187,5671,0.00621,0.01102
2016,Direct migration background,Urban regions,No School Attended,0.00166,193,5671,0.00060,0.00272
2016,Direct migration background,Rural regions,Secondary School Degree,0.10465,138,2077,0.09148,0.11782
2016,Direct migration background,Rural regions,Intermediate School Degree,0.07816,125,2077,0.06662,0.08971
2016,Direct migration background,Rural regions,Upper Secondary Degree,0.06322,61,2077,0.05275,0.07369
2016,Direct migration background,Rural regions,Other Degree,0.59805,1288,2077,0.57696,0.61914
2016,Direct migration background,Rural regions,"Dropout, No School Degree",0.04385,317,2077,0.03504,0.05266
2016,Direct migration background,Rural regions,No School Degree Yet,0.00530,57,2077,0.00218,0.00843
2016,Direct migration background,Rural regions,No School Attended,0.00334,91,2077,0.00086,0.00582
2016,Indirect migration background,Urban regions,Secondary School Degree,0.12610,270,1155,0.10695,0.14526
2016,Indirect migration background,Urban regions,Intermediate School Degree,0.12073,299,1155,0.10194,0.13953
2016,Indirect migration background,Urban regions,Technical School Degree,0.05337,103,1155,0.04040,0.06633
2016,Indirect migration background,Urban regions,Upper Secondary Degree,0.14361,304,1155,0.12338,0.16385
2016,Indirect migration background,Urban regions,Other Degree,0.01231,41,1155,0.00594,0.01867
2016,Indirect migration background,Urban regions,No School Degree Yet,0.04099,138,1155,0.02955,0.05243
2016,Indirect migration background,Rural regions,Secondary School Degree,0.14898,80,232,0.10306,0.19490
2016,Indirect migration background,Rural regions,Intermediate School Degree,0.15462,96,232,0.10800,0.20125
2016,Indirect migration background,Rural regions,Upper Secondary Degree,0.12003,56,232,0.07812,0.16195
2017,No migration background,Urban regions,Secondary School Degree,0.25019,3006,12093,0.24247,0.25791
2017,No migration background,Urban regions,Intermediate School Degree,0.24586,3677,12093,0.23819,0.25354
2017,No migration background,Urban regions,Technical School Degree,0.06765,971,12093,0.06317,0.07212
2017,No migration background,Urban regions,Upper Secondary Degree,0.24050,3881,12093,0.23288,0.24811
