year,quintil_oecd,sex,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,4th Quintile,female,Upper Secondary Degree,0.12914,387,2156,0.11498,0.14330
2004,4th Quintile,female,Other Degree,0.03693,83,2156,0.02897,0.04489
2004,4th Quintile,female,No School Degree Yet,0.01634,69,2156,0.01099,0.02169
2004,5th Quintile,male,Secondary School Degree,0.21146,602,3135,0.19716,0.22575
2004,5th Quintile,male,Intermediate School Degree,0.22970,740,3135,0.21498,0.24443
2004,5th Quintile,male,Technical School Degree,0.09793,322,3135,0.08752,0.10834
2004,5th Quintile,male,Upper Secondary Degree,0.32557,1303,3135,0.30917,0.34198
2004,5th Quintile,male,Other Degree,0.02194,81,3135,0.01681,0.02707
2004,5th Quintile,male,No School Degree Yet,0.01593,87,3135,0.01154,0.02031
2004,5th Quintile,female,Secondary School Degree,0.23117,599,2993,0.21607,0.24628
2004,5th Quintile,female,Intermediate School Degree,0.29830,992,2993,0.28191,0.31470
2004,5th Quintile,female,Technical School Degree,0.05756,174,2993,0.04922,0.06591
2004,5th Quintile,female,Upper Secondary Degree,0.26345,1061,2993,0.24767,0.27924
2004,5th Quintile,female,Other Degree,0.02525,82,2993,0.01963,0.03087
2004,5th Quintile,female,No School Degree Yet,0.01228,85,2993,0.00833,0.01623
2005,1st Quintile,male,Secondary School Degree,0.30742,539,1285,0.28218,0.33266
2005,1st Quintile,male,Intermediate School Degree,0.14339,265,1285,0.12422,0.16256
2005,1st Quintile,male,Technical School Degree,0.02772,49,1285,0.01874,0.03670
2005,1st Quintile,male,Upper Secondary Degree,0.08331,140,1285,0.06820,0.09843
2005,1st Quintile,male,Other Degree,0.11385,177,1285,0.09647,0.13122
2005,1st Quintile,male,"Dropout, No School Degree",0.03493,54,1285,0.02489,0.04497
2005,1st Quintile,male,No School Degree Yet,0.03083,61,1285,0.02138,0.04029
2005,1st Quintile,female,Secondary School Degree,0.36756,739,1753,0.34499,0.39014
2005,1st Quintile,female,Intermediate School Degree,0.17504,462,1753,0.15725,0.19283
2005,1st Quintile,female,Technical School Degree,0.01915,42,1753,0.01273,0.02557
2005,1st Quintile,female,Upper Secondary Degree,0.06801,184,1753,0.05622,0.07980
2005,1st Quintile,female,Other Degree,0.09131,190,1753,0.07782,0.10479
2005,1st Quintile,female,"Dropout, No School Degree",0.03042,66,1753,0.02238,0.03846
2005,1st Quintile,female,No School Degree Yet,0.02642,70,1753,0.01891,0.03393
2005,2nd Quintile,male,Secondary School Degree,0.40560,815,1598,0.38152,0.42968
2005,2nd Quintile,male,Intermediate School Degree,0.18405,416,1598,0.16504,0.20306
2005,2nd Quintile,male,Technical School Degree,0.02137,36,1598,0.01428,0.02846
2005,2nd Quintile,male,Upper Secondary Degree,0.06704,153,1598,0.05477,0.07930
2005,2nd Quintile,male,Other Degree,0.06112,122,1598,0.04937,0.07286
2005,2nd Quintile,male,No School Degree Yet,0.02606,56,1598,0.01825,0.03388
2005,2nd Quintile,female,Secondary School Degree,0.42151,925,1939,0.39952,0.44350
2005,2nd Quintile,female,Intermediate School Degree,0.21209,551,1939,0.19389,0.23029
2005,2nd Quintile,female,Technical School Degree,0.02142,52,1939,0.01497,0.02786
2005,2nd Quintile,female,Upper Secondary Degree,0.06482,175,1939,0.05386,0.07578
2005,2nd Quintile,female,Other Degree,0.06123,129,1939,0.05056,0.07191
2005,2nd Quintile,female,"Dropout, No School Degree",0.01800,39,1939,0.01208,0.02392
2005,2nd Quintile,female,No School Degree Yet,0.02467,68,1939,0.01776,0.03157
2005,3rd Quintile,male,Secondary School Degree,0.37863,771,1737,0.35582,0.40145
2005,3rd Quintile,male,Intermediate School Degree,0.22837,531,1737,0.20862,0.24811
2005,3rd Quintile,male,Technical School Degree,0.03447,75,1737,0.02589,0.04305
2005,3rd Quintile,male,Upper Secondary Degree,0.09060,222,1737,0.07710,0.10410
2005,3rd Quintile,male,Other Degree,0.03377,86,1737,0.02527,0.04227
2005,3rd Quintile,male,No School Degree Yet,0.01570,52,1737,0.00985,0.02155
2005,3rd Quintile,female,Secondary School Degree,0.34383,723,1920,0.32258,0.36508
2005,3rd Quintile,female,Intermediate School Degree,0.27717,716,1920,0.25714,0.29719
2005,3rd Quintile,female,Technical School Degree,0.03317,67,1920,0.02515,0.04118
2005,3rd Quintile,female,Upper Secondary Degree,0.09806,259,1920,0.08475,0.11136
2005,3rd Quintile,female,Other Degree,0.05292,107,1920,0.04291,0.06294
2005,3rd Quintile,female,No School Degree Yet,0.01743,48,1920,0.01157,0.02328
2005,4th Quintile,male,Secondary School Degree,0.33370,772,2095,0.31350,0.35390
2005,4th Quintile,male,Intermediate School Degree,0.26806,659,2095,0.24909,0.28703
2005,4th Quintile,male,Technical School Degree,0.04863,128,2095,0.03942,0.05785
2005,4th Quintile,male,Upper Secondary Degree,0.14160,402,2095,0.12666,0.15653
2005,4th Quintile,male,Other Degree,0.03352,74,2095,0.02581,0.04122
2005,4th Quintile,male,No School Degree Yet,0.01953,60,2095,0.01360,0.02545
2005,4th Quintile,female,Secondary School Degree,0.33189,710,2116,0.31182,0.35196
2005,4th Quintile,female,Intermediate School Degree,0.29366,786,2116,0.27425,0.31307
2005,4th Quintile,female,Technical School Degree,0.03865,97,2116,0.03043,0.04686
2005,4th Quintile,female,Upper Secondary Degree,0.14302,389,2116,0.12810,0.15794
2005,4th Quintile,female,Other Degree,0.03281,79,2116,0.02522,0.04041
2005,4th Quintile,female,No School Degree Yet,0.01534,55,2116,0.01010,0.02058
2005,5th Quintile,male,Secondary School Degree,0.21194,555,2926,0.19713,0.22675
2005,5th Quintile,male,Intermediate School Degree,0.23013,703,2926,0.21488,0.24539
2005,5th Quintile,male,Technical School Degree,0.08956,292,2926,0.07921,0.09991
2005,5th Quintile,male,Upper Secondary Degree,0.32203,1215,2926,0.30510,0.33897
2005,5th Quintile,male,Other Degree,0.02411,77,2926,0.01855,0.02967
2005,5th Quintile,male,No School Degree Yet,0.01543,84,2926,0.01097,0.01990
2005,5th Quintile,female,Secondary School Degree,0.20194,521,2834,0.18715,0.21672
2005,5th Quintile,female,Intermediate School Degree,0.29783,931,2834,0.28099,0.31467
2005,5th Quintile,female,Technical School Degree,0.06260,179,2834,0.05368,0.07152
2005,5th Quintile,female,Upper Secondary Degree,0.27247,1018,2834,0.25608,0.28887
2005,5th Quintile,female,Other Degree,0.02679,85,2834,0.02085,0.03274
2005,5th Quintile,female,No School Degree Yet,0.02129,100,2834,0.01598,0.02661
2006,1st Quintile,male,Secondary School Degree,0.31577,531,1222,0.28969,0.34184
2006,1st Quintile,male,Intermediate School Degree,0.14927,265,1222,0.12929,0.16926
2006,1st Quintile,male,Technical School Degree,0.02511,39,1222,0.01633,0.03388
2006,1st Quintile,male,Upper Secondary Degree,0.07471,129,1222,0.05996,0.08946
2006,1st Quintile,male,Other Degree,0.11091,153,1222,0.09329,0.12852
2006,1st Quintile,male,"Dropout, No School Degree",0.04052,49,1222,0.02946,0.05158
2006,1st Quintile,male,No School Degree Yet,0.02923,56,1222,0.01978,0.03868
2006,1st Quintile,female,Secondary School Degree,0.36458,711,1671,0.34150,0.38767
2006,1st Quintile,female,Intermediate School Degree,0.18593,449,1671,0.16727,0.20459
2006,1st Quintile,female,Technical School Degree,0.02160,43,1671,0.01463,0.02857
2006,1st Quintile,female,Upper Secondary Degree,0.07651,186,1671,0.06376,0.08926
2006,1st Quintile,female,Other Degree,0.08933,165,1671,0.07565,0.10301
2006,1st Quintile,female,"Dropout, No School Degree",0.03412,61,1671,0.02541,0.04283
2006,1st Quintile,female,No School Degree Yet,0.02230,56,1671,0.01522,0.02938
2006,2nd Quintile,male,Secondary School Degree,0.42244,761,1472,0.39720,0.44768
2006,2nd Quintile,male,Intermediate School Degree,0.17036,365,1472,0.15115,0.18957
2006,2nd Quintile,male,Technical School Degree,0.02285,43,1472,0.01521,0.03048
2006,2nd Quintile,male,Upper Secondary Degree,0.06421,136,1472,0.05168,0.07673
2006,2nd Quintile,male,Other Degree,0.05865,119,1472,0.04664,0.07065
2006,2nd Quintile,male,No School Degree Yet,0.02199,48,1472,0.01450,0.02949
2006,2nd Quintile,female,Secondary School Degree,0.42141,858,1788,0.39851,0.44430
2006,2nd Quintile,female,Intermediate School Degree,0.21011,538,1788,0.19123,0.22900
2006,2nd Quintile,female,Technical School Degree,0.02330,48,1788,0.01631,0.03029
2006,2nd Quintile,female,Upper Secondary Degree,0.07072,176,1788,0.05884,0.08261
2006,2nd Quintile,female,Other Degree,0.05594,115,1788,0.04528,0.06659
2006,2nd Quintile,female,No School Degree Yet,0.02128,53,1788,0.01459,0.02797
2006,3rd Quintile,male,Secondary School Degree,0.34746,732,1693,0.32477,0.37015
2006,3rd Quintile,male,Intermediate School Degree,0.24100,526,1693,0.22062,0.26138
2006,3rd Quintile,male,Technical School Degree,0.03727,67,1693,0.02825,0.04630
2006,3rd Quintile,male,Upper Secondary Degree,0.10238,235,1693,0.08793,0.11682
2006,3rd Quintile,male,Other Degree,0.04636,80,1693,0.03634,0.05638
2006,3rd Quintile,male,No School Degree Yet,0.01810,53,1693,0.01175,0.02445
2006,3rd Quintile,female,Secondary School Degree,0.33321,702,1842,0.31168,0.35474
2006,3rd Quintile,female,Intermediate School Degree,0.27855,671,1842,0.25807,0.29903
2006,3rd Quintile,female,Technical School Degree,0.03103,74,1842,0.02311,0.03895
2006,3rd Quintile,female,Upper Secondary Degree,0.09813,244,1842,0.08454,0.11171
2006,3rd Quintile,female,Other Degree,0.05818,110,1842,0.04749,0.06888
2006,3rd Quintile,female,No School Degree Yet,0.01501,41,1842,0.00946,0.02057
2006,4th Quintile,male,Secondary School Degree,0.31626,677,1933,0.29553,0.33700
2006,4th Quintile,male,Intermediate School Degree,0.25947,635,1933,0.23992,0.27901
2006,4th Quintile,male,Technical School Degree,0.05295,130,1933,0.04297,0.06294
2006,4th Quintile,male,Upper Secondary Degree,0.14254,368,1933,0.12695,0.15813
2006,4th Quintile,male,Other Degree,0.03160,58,1933,0.02380,0.03940
2006,4th Quintile,male,No School Degree Yet,0.02052,65,1933,0.01420,0.02685
2006,4th Quintile,female,Secondary School Degree,0.29454,619,2003,0.27457,0.31451
2006,4th Quintile,female,Intermediate School Degree,0.30991,757,2003,0.28965,0.33017
2006,4th Quintile,female,Technical School Degree,0.04468,98,2003,0.03563,0.05374
2006,4th Quintile,female,Upper Secondary Degree,0.15750,405,2003,0.14154,0.17345
2006,4th Quintile,female,Other Degree,0.02801,62,2003,0.02078,0.03524
2006,4th Quintile,female,No School Degree Yet,0.01358,62,2003,0.00851,0.01865
2006,5th Quintile,male,Secondary School Degree,0.20573,529,2791,0.19073,0.22073
2006,5th Quintile,male,Intermediate School Degree,0.23637,663,2791,0.22060,0.25213
2006,5th Quintile,male,Technical School Degree,0.08870,280,2791,0.07815,0.09925
2006,5th Quintile,male,Upper Secondary Degree,0.33113,1168,2791,0.31366,0.34859
2006,5th Quintile,male,Other Degree,0.02525,78,2791,0.01943,0.03108
2006,5th Quintile,male,No School Degree Yet,0.01566,73,2791,0.01105,0.02026
2006,5th Quintile,female,Secondary School Degree,0.20914,505,2696,0.19379,0.22450
2006,5th Quintile,female,Intermediate School Degree,0.29033,884,2696,0.27319,0.30747
2006,5th Quintile,female,Technical School Degree,0.05710,169,2696,0.04834,0.06587
2006,5th Quintile,female,Upper Secondary Degree,0.27817,974,2696,0.26125,0.29508
2006,5th Quintile,female,Other Degree,0.03189,84,2696,0.02526,0.03853
2006,5th Quintile,female,No School Degree Yet,0.01725,80,2696,0.01233,0.02216
2007,1st Quintile,male,Secondary School Degree,0.32893,596,1322,0.30360,0.35427
2007,1st Quintile,male,Intermediate School Degree,0.15287,282,1322,0.13346,0.17227
2007,1st Quintile,male,Technical School Degree,0.03352,48,1322,0.02382,0.04323
2007,1st Quintile,male,Upper Secondary Degree,0.08499,150,1322,0.06995,0.10003
2007,1st Quintile,male,Other Degree,0.10026,152,1322,0.08407,0.11646
2007,1st Quintile,male,"Dropout, No School Degree",0.02758,38,1322,0.01875,0.03641
2007,1st Quintile,male,No School Degree Yet,0.02846,56,1322,0.01950,0.03743
2007,1st Quintile,female,Secondary School Degree,0.36857,783,1821,0.34641,0.39074
2007,1st Quintile,female,Intermediate School Degree,0.18607,467,1821,0.16819,0.20395
2007,1st Quintile,female,Technical School Degree,0.02343,46,1821,0.01648,0.03038
2007,1st Quintile,female,Upper Secondary Degree,0.08362,210,1821,0.07090,0.09634
2007,1st Quintile,female,Other Degree,0.09380,183,1821,0.08041,0.10720
2007,1st Quintile,female,"Dropout, No School Degree",0.02972,65,1821,0.02192,0.03752
2007,1st Quintile,female,No School Degree Yet,0.02812,67,1821,0.02052,0.03571
2007,2nd Quintile,male,Secondary School Degree,0.36920,772,1576,0.34536,0.39303
2007,2nd Quintile,male,Intermediate School Degree,0.18123,416,1576,0.16221,0.20026
2007,2nd Quintile,male,Technical School Degree,0.03238,59,1576,0.02364,0.04112
2007,2nd Quintile,male,Upper Secondary Degree,0.06366,147,1576,0.05160,0.07572
2007,2nd Quintile,male,Other Degree,0.07229,120,1576,0.05950,0.08508
2007,2nd Quintile,male,No School Degree Yet,0.03293,62,1576,0.02412,0.04174
2007,2nd Quintile,female,Secondary School Degree,0.36997,834,1879,0.34813,0.39181
2007,2nd Quintile,female,Intermediate School Degree,0.24505,617,1879,0.22560,0.26451
2007,2nd Quintile,female,Technical School Degree,0.02143,51,1879,0.01488,0.02798
2007,2nd Quintile,female,Upper Secondary Degree,0.06739,188,1879,0.05605,0.07873
2007,2nd Quintile,female,Other Degree,0.07226,137,1879,0.06055,0.08397
2007,2nd Quintile,female,No School Degree Yet,0.02287,52,1879,0.01611,0.02963
2007,3rd Quintile,male,Secondary School Degree,0.36153,793,1821,0.33946,0.38360
2007,3rd Quintile,male,Intermediate School Degree,0.22698,537,1821,0.20773,0.24622
2007,3rd Quintile,male,Technical School Degree,0.03466,79,1821,0.02625,0.04306
2007,3rd Quintile,male,Upper Secondary Degree,0.11346,264,1821,0.09889,0.12803
2007,3rd Quintile,male,Other Degree,0.04643,85,1821,0.03676,0.05609
2007,3rd Quintile,male,No School Degree Yet,0.02282,63,1821,0.01596,0.02968
2007,3rd Quintile,female,Secondary School Degree,0.34258,769,1991,0.32172,0.36343
2007,3rd Quintile,female,Intermediate School Degree,0.27050,718,1991,0.25099,0.29002
2007,3rd Quintile,female,Technical School Degree,0.02958,80,1991,0.02214,0.03703
2007,3rd Quintile,female,Upper Secondary Degree,0.11143,272,1991,0.09761,0.12526
2007,3rd Quintile,female,Other Degree,0.04048,94,1991,0.03182,0.04914
2007,3rd Quintile,female,No School Degree Yet,0.01934,58,1991,0.01329,0.02539
2007,4th Quintile,male,Secondary School Degree,0.31494,735,2133,0.29522,0.33465
2007,4th Quintile,male,Intermediate School Degree,0.25818,675,2133,0.23960,0.27676
2007,4th Quintile,male,Technical School Degree,0.04928,135,2133,0.04009,0.05846
2007,4th Quintile,male,Upper Secondary Degree,0.15355,443,2133,0.13824,0.16885
2007,4th Quintile,male,Other Degree,0.03340,73,2133,0.02577,0.04102
2007,4th Quintile,male,No School Degree Yet,0.02064,72,2133,0.01461,0.02668
2007,4th Quintile,female,Secondary School Degree,0.29135,640,2150,0.27214,0.31056
2007,4th Quintile,female,Intermediate School Degree,0.29788,804,2150,0.27854,0.31721
2007,4th Quintile,female,Technical School Degree,0.04962,121,2150,0.04044,0.05880
2007,4th Quintile,female,Upper Secondary Degree,0.16650,441,2150,0.15075,0.18225
2007,4th Quintile,female,Other Degree,0.03600,81,2150,0.02812,0.04387
2007,4th Quintile,female,No School Degree Yet,0.01430,63,2150,0.00928,0.01931
2007,5th Quintile,male,Secondary School Degree,0.19464,514,2806,0.17999,0.20929
2007,5th Quintile,male,Intermediate School Degree,0.22747,675,2806,0.21196,0.24298
2007,5th Quintile,male,Technical School Degree,0.09125,276,2806,0.08059,0.10190
2007,5th Quintile,male,Upper Secondary Degree,0.34840,1212,2806,0.33076,0.36603
2007,5th Quintile,male,Other Degree,0.02237,68,2806,0.01690,0.02785
2007,5th Quintile,male,No School Degree Yet,0.01155,61,2806,0.00759,0.01550
2007,5th Quintile,female,Secondary School Degree,0.19271,498,2745,0.17796,0.20747
2007,5th Quintile,female,Intermediate School Degree,0.28715,894,2745,0.27022,0.30408
2007,5th Quintile,female,Technical School Degree,0.06005,163,2745,0.05116,0.06894
2007,5th Quintile,female,Upper Secondary Degree,0.29619,1037,2745,0.27911,0.31328
2007,5th Quintile,female,Other Degree,0.02750,77,2745,0.02138,0.03361
2007,5th Quintile,female,No School Degree Yet,0.01524,76,2745,0.01066,0.01983
2008,1st Quintile,male,Secondary School Degree,0.31866,539,1209,0.29238,0.34493
2008,1st Quintile,male,Intermediate School Degree,0.14762,250,1209,0.12762,0.16762
2008,1st Quintile,male,Technical School Degree,0.02931,40,1209,0.01980,0.03882
2008,1st Quintile,male,Upper Secondary Degree,0.08744,139,1209,0.07151,0.10337
2008,1st Quintile,male,Other Degree,0.10788,153,1209,0.09038,0.12537
2008,1st Quintile,male,"Dropout, No School Degree",0.02510,36,1209,0.01628,0.03392
2008,1st Quintile,male,No School Degree Yet,0.02904,52,1209,0.01957,0.03851
2008,1st Quintile,female,Secondary School Degree,0.34899,727,1687,0.32624,0.37174
2008,1st Quintile,female,Intermediate School Degree,0.18866,446,1687,0.16998,0.20733
2008,1st Quintile,female,Technical School Degree,0.02520,43,1687,0.01772,0.03268
2008,1st Quintile,female,Upper Secondary Degree,0.08815,193,1687,0.07462,0.10169
2008,1st Quintile,female,Other Degree,0.09064,163,1687,0.07694,0.10435
2008,1st Quintile,female,"Dropout, No School Degree",0.03499,60,1687,0.02622,0.04376
2008,1st Quintile,female,No School Degree Yet,0.02459,55,1687,0.01720,0.03198
2008,2nd Quintile,male,Secondary School Degree,0.37419,745,1505,0.34973,0.39864
2008,2nd Quintile,male,Intermediate School Degree,0.18827,413,1505,0.16852,0.20803
2008,2nd Quintile,male,Technical School Degree,0.02978,53,1505,0.02119,0.03837
2008,2nd Quintile,male,Upper Secondary Degree,0.08047,147,1505,0.06672,0.09422
2008,2nd Quintile,male,Other Degree,0.05754,87,1505,0.04577,0.06931
2008,2nd Quintile,male,No School Degree Yet,0.02817,60,1505,0.01980,0.03653
2008,2nd Quintile,female,Secondary School Degree,0.39880,845,1797,0.37616,0.42145
2008,2nd Quintile,female,Intermediate School Degree,0.23927,561,1797,0.21953,0.25900
2008,2nd Quintile,female,Technical School Degree,0.02785,67,1797,0.02024,0.03546
2008,2nd Quintile,female,Upper Secondary Degree,0.06875,175,1797,0.05704,0.08045
2008,2nd Quintile,female,Other Degree,0.06536,109,1797,0.05393,0.07679
2008,2nd Quintile,female,No School Degree Yet,0.01858,40,1797,0.01234,0.02483
2008,3rd Quintile,male,Secondary School Degree,0.35579,748,1802,0.33368,0.37791
2008,3rd Quintile,male,Intermediate School Degree,0.24124,577,1802,0.22148,0.26100
2008,3rd Quintile,male,Technical School Degree,0.04016,78,1802,0.03109,0.04923
2008,3rd Quintile,male,Upper Secondary Degree,0.10078,251,1802,0.08688,0.11468
2008,3rd Quintile,male,Other Degree,0.04833,84,1802,0.03843,0.05824
2008,3rd Quintile,male,No School Degree Yet,0.02319,64,1802,0.01624,0.03015
2008,3rd Quintile,female,Secondary School Degree,0.33563,703,1949,0.31466,0.35660
2008,3rd Quintile,female,Intermediate School Degree,0.28419,735,1949,0.26416,0.30422
2008,3rd Quintile,female,Technical School Degree,0.02875,73,1949,0.02133,0.03617
2008,3rd Quintile,female,Upper Secondary Degree,0.10697,277,1949,0.09325,0.12070
2008,3rd Quintile,female,Other Degree,0.05784,109,1949,0.04747,0.06821
2008,3rd Quintile,female,No School Degree Yet,0.01912,52,1949,0.01304,0.02521
2008,4th Quintile,male,Secondary School Degree,0.32127,689,1904,0.30029,0.34225
2008,4th Quintile,male,Intermediate School Degree,0.24409,574,1904,0.22479,0.26339
2008,4th Quintile,male,Technical School Degree,0.06022,124,1904,0.04953,0.07091
2008,4th Quintile,male,Upper Secondary Degree,0.16316,407,1904,0.14656,0.17976
2008,4th Quintile,male,Other Degree,0.02678,56,1904,0.01953,0.03404
2008,4th Quintile,male,No School Degree Yet,0.01675,54,1904,0.01098,0.02251
2008,4th Quintile,female,Secondary School Degree,0.28863,583,1918,0.26834,0.30891
2008,4th Quintile,female,Intermediate School Degree,0.29488,709,1918,0.27446,0.31529
2008,4th Quintile,female,Technical School Degree,0.04285,103,1918,0.03379,0.05192
2008,4th Quintile,female,Upper Secondary Degree,0.17439,403,1918,0.15741,0.19138
2008,4th Quintile,female,Other Degree,0.02460,62,1918,0.01766,0.03153
2008,4th Quintile,female,No School Degree Yet,0.01893,58,1918,0.01283,0.02503
2008,5th Quintile,male,Secondary School Degree,0.18008,456,2621,0.16537,0.19479
2008,5th Quintile,male,Intermediate School Degree,0.24116,642,2621,0.22478,0.25754
2008,5th Quintile,male,Technical School Degree,0.08999,273,2621,0.07903,0.10095
2008,5th Quintile,male,Upper Secondary Degree,0.35081,1139,2621,0.33253,0.36908
2008,5th Quintile,male,Other Degree,0.02131,58,2621,0.01578,0.02684
2008,5th Quintile,male,No School Degree Yet,0.01422,53,2621,0.00968,0.01875
2008,5th Quintile,female,Secondary School Degree,0.17911,439,2577,0.16430,0.19392
2008,5th Quintile,female,Intermediate School Degree,0.29662,863,2577,0.27898,0.31426
2008,5th Quintile,female,Technical School Degree,0.06559,163,2577,0.05603,0.07515
2008,5th Quintile,female,Upper Secondary Degree,0.29265,975,2577,0.27508,0.31022
2008,5th Quintile,female,Other Degree,0.02392,65,2577,0.01802,0.02982
2008,5th Quintile,female,No School Degree Yet,0.01803,72,2577,0.01289,0.02317
2009,1st Quintile,male,Secondary School Degree,0.32261,523,1151,0.29559,0.34963
2009,1st Quintile,male,Intermediate School Degree,0.15578,252,1151,0.13482,0.17674
2009,1st Quintile,male,Technical School Degree,0.02442,39,1151,0.01550,0.03335
2009,1st Quintile,male,Upper Secondary Degree,0.08460,129,1151,0.06852,0.10069
2009,1st Quintile,male,Other Degree,0.09921,125,1151,0.08193,0.11649
2009,1st Quintile,male,"Dropout, No School Degree",0.02788,39,1151,0.01836,0.03739
2009,1st Quintile,male,No School Degree Yet,0.03307,44,1151,0.02273,0.04340
2009,1st Quintile,female,Secondary School Degree,0.35999,713,1622,0.33662,0.38335
2009,1st Quintile,female,Intermediate School Degree,0.19680,427,1622,0.17745,0.21616
2009,1st Quintile,female,Technical School Degree,0.02503,47,1622,0.01742,0.03263
2009,1st Quintile,female,Upper Secondary Degree,0.08675,187,1622,0.07305,0.10046
2009,1st Quintile,female,Other Degree,0.08176,147,1622,0.06843,0.09510
2009,1st Quintile,female,"Dropout, No School Degree",0.02815,51,1622,0.02010,0.03620
2009,1st Quintile,female,No School Degree Yet,0.02857,50,1622,0.02046,0.03668
2009,2nd Quintile,male,Secondary School Degree,0.36622,678,1376,0.34075,0.39168
2009,2nd Quintile,male,Intermediate School Degree,0.18851,379,1376,0.16784,0.20919
2009,2nd Quintile,male,Technical School Degree,0.03018,45,1376,0.02113,0.03922
2009,2nd Quintile,male,Upper Secondary Degree,0.07496,132,1376,0.06104,0.08888
2009,2nd Quintile,male,Other Degree,0.06344,86,1376,0.05055,0.07632
2009,2nd Quintile,male,No School Degree Yet,0.02606,56,1376,0.01764,0.03448
2009,2nd Quintile,female,Secondary School Degree,0.37733,805,1702,0.35429,0.40036
2009,2nd Quintile,female,Intermediate School Degree,0.24238,535,1702,0.22202,0.26275
2009,2nd Quintile,female,Technical School Degree,0.02312,50,1702,0.01598,0.03026
2009,2nd Quintile,female,Upper Secondary Degree,0.08215,188,1702,0.06910,0.09519
2009,2nd Quintile,female,Other Degree,0.05822,87,1702,0.04709,0.06935
2009,2nd Quintile,female,No School Degree Yet,0.01673,37,1702,0.01064,0.02283
2009,3rd Quintile,male,Secondary School Degree,0.36755,689,1624,0.34409,0.39100
2009,3rd Quintile,male,Intermediate School Degree,0.23071,498,1624,0.21022,0.25121
2009,3rd Quintile,male,Technical School Degree,0.04803,76,1624,0.03763,0.05843
2009,3rd Quintile,male,Upper Secondary Degree,0.10802,240,1624,0.09292,0.12313
2009,3rd Quintile,male,Other Degree,0.03799,65,1624,0.02869,0.04729
2009,3rd Quintile,male,No School Degree Yet,0.02369,56,1624,0.01629,0.03109
2009,3rd Quintile,female,Secondary School Degree,0.31126,588,1733,0.28945,0.33306
2009,3rd Quintile,female,Intermediate School Degree,0.29653,679,1733,0.27502,0.31805
2009,3rd Quintile,female,Technical School Degree,0.03991,82,1733,0.03069,0.04913
2009,3rd Quintile,female,Upper Secondary Degree,0.11836,261,1733,0.10314,0.13357
2009,3rd Quintile,female,Other Degree,0.05801,85,1733,0.04700,0.06902
2009,3rd Quintile,female,No School Degree Yet,0.01631,38,1733,0.01035,0.02228
2009,4th Quintile,male,Secondary School Degree,0.31342,624,1838,0.29221,0.33464
2009,4th Quintile,male,Intermediate School Degree,0.25789,597,1838,0.23789,0.27790
2009,4th Quintile,male,Technical School Degree,0.06774,125,1838,0.05625,0.07923
2009,4th Quintile,male,Upper Secondary Degree,0.16759,381,1838,0.15051,0.18467
2009,4th Quintile,male,Other Degree,0.01938,48,1838,0.01307,0.02568
2009,4th Quintile,male,No School Degree Yet,0.02177,63,1838,0.01510,0.02845
2009,4th Quintile,female,Secondary School Degree,0.27479,548,1862,0.25451,0.29508
2009,4th Quintile,female,Intermediate School Degree,0.30255,716,1862,0.28168,0.32342
2009,4th Quintile,female,Technical School Degree,0.04766,95,1862,0.03798,0.05734
2009,4th Quintile,female,Upper Secondary Degree,0.17142,402,1862,0.15430,0.18854
2009,4th Quintile,female,Other Degree,0.02202,54,1862,0.01535,0.02869
2009,4th Quintile,female,No School Degree Yet,0.01403,47,1862,0.00868,0.01937
2009,5th Quintile,male,Secondary School Degree,0.15879,409,2433,0.14427,0.17332
2009,5th Quintile,male,Intermediate School Degree,0.23432,576,2433,0.21749,0.25116
2009,5th Quintile,male,Technical School Degree,0.09669,260,2433,0.08495,0.10844
2009,5th Quintile,male,Upper Secondary Degree,0.36526,1084,2433,0.34612,0.38440
2009,5th Quintile,male,Other Degree,0.02190,49,2433,0.01608,0.02771
2009,5th Quintile,male,No School Degree Yet,0.01288,55,2433,0.00840,0.01736
2009,5th Quintile,female,Secondary School Degree,0.15906,366,2314,0.14415,0.17396
2009,5th Quintile,female,Intermediate School Degree,0.29262,773,2314,0.27408,0.31116
2009,5th Quintile,female,Technical School Degree,0.06466,144,2314,0.05463,0.07468
2009,5th Quintile,female,Upper Secondary Degree,0.31793,909,2314,0.29895,0.33691
2009,5th Quintile,female,Other Degree,0.02824,62,2314,0.02149,0.03499
2009,5th Quintile,female,No School Degree Yet,0.01882,60,2314,0.01329,0.02436
2010,1st Quintile,male,Secondary School Degree,0.36469,460,1025,0.33520,0.39417
2010,1st Quintile,male,Intermediate School Degree,0.16483,222,1025,0.14211,0.18756
2010,1st Quintile,male,Technical School Degree,0.03760,38,1025,0.02595,0.04925
2010,1st Quintile,male,Upper Secondary Degree,0.10801,118,1025,0.08900,0.12703
2010,1st Quintile,male,Other Degree,0.12461,119,1025,0.10438,0.14484
2010,1st Quintile,male,"Dropout, No School Degree",0.02566,31,1025,0.01598,0.03535
2010,1st Quintile,male,No School Degree Yet,0.02040,37,1025,0.01174,0.02906
2010,1st Quintile,female,Secondary School Degree,0.42292,640,1458,0.39755,0.44828
2010,1st Quintile,female,Intermediate School Degree,0.19975,409,1458,0.17922,0.22028
2010,1st Quintile,female,Technical School Degree,0.02121,37,1458,0.01381,0.02861
2010,1st Quintile,female,Upper Secondary Degree,0.09144,160,1458,0.07664,0.10624
