"pgpsbil","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Realschulabschluss","2001","66 und älter","direkter Migrationshintergrund","32","0.118688093216231","0.0840029691093653","0.153373217323097"
"Realschulabschluss","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2001","16-34 Jahre alt","kein Migrationshintergrund","258","0.0585383717473621","0.0518685862093817","0.0652081572853425"
"Fachhochschulreife","2001","16-34 Jahre alt","direkter Migrationshintergrund","30","0.0424955855251372","0.0287058961482025","0.056285274902072"
"Fachhochschulreife","2001","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2001","35-65 Jahre alt","kein Migrationshintergrund","513","0.0545745295413866","0.0502154602982486","0.0589335987845246"
"Fachhochschulreife","2001","35-65 Jahre alt","direkter Migrationshintergrund","37","0.0271294975105466","0.0195330489196637","0.0347259461014296"
"Fachhochschulreife","2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2001","66 und älter","kein Migrationshintergrund","89","0.0301255092524599","0.0240878553598954","0.0361631631450244"
"Fachhochschulreife","2001","66 und älter","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Abitur","2001","16-34 Jahre alt","kein Migrationshintergrund","1154","0.259225452044275","0.246775373682244","0.271675530406306"
"Abitur","2001","16-34 Jahre alt","direkter Migrationshintergrund","90","0.125514287184382","0.102866012507997","0.148162561860767"
"Abitur","2001","16-34 Jahre alt","indirekter Migrationshintergrund","113","0.163122960266591","0.134609061247768","0.191636859285415"
"Abitur","2001","35-65 Jahre alt","kein Migrationshintergrund","1704","0.159786903794532","0.152755364107873","0.166818443481191"
"Abitur","2001","35-65 Jahre alt","direkter Migrationshintergrund","128","0.0989325143370325","0.0849717115246131","0.112893317149452"
"Abitur","2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Abitur","2001","66 und älter","kein Migrationshintergrund","273","0.091846477197416","0.0816452097354315","0.102047744659401"
"Abitur","2001","66 und älter","direkter Migrationshintergrund","","","",""
"Abitur","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2001","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2001","16-34 Jahre alt","direkter Migrationshintergrund","237","0.301827433111005","0.270445988825287","0.333208877396724"
"Anderer Abschluss","2001","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2001","35-65 Jahre alt","kein Migrationshintergrund","43","0.00468023353295783","0.00337044798314808","0.00599001908276758"
"Anderer Abschluss","2001","35-65 Jahre alt","direkter Migrationshintergrund","913","0.514199202775926","0.490829293773571","0.537569111778282"
"Anderer Abschluss","2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2001","66 und älter","kein Migrationshintergrund","41","0.0139408685565957","0.00979954042598202","0.0180821966872094"
"Anderer Abschluss","2001","66 und älter","direkter Migrationshintergrund","104","0.234378526372884","0.188948726866949","0.27980832587882"
"Anderer Abschluss","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2001","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2001","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2001","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2001","35-65 Jahre alt","kein Migrationshintergrund","41","0.0044524026224328","0.00317474836180685","0.00573005688305876"
"Ohne Abschluss verlassen","2001","35-65 Jahre alt","direkter Migrationshintergrund","150","0.0738924517013664","0.061660578780897","0.0861243246218358"
"Ohne Abschluss verlassen","2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2001","66 und älter","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2001","66 und älter","direkter Migrationshintergrund","43","0.12204490606512","0.0869397556795711","0.157150056450669"
"Ohne Abschluss verlassen","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2001","16-34 Jahre alt","kein Migrationshintergrund","436","0.0763243274648659","0.0687806782629457","0.083867976666786"
"Noch kein Abschluss","2001","16-34 Jahre alt","direkter Migrationshintergrund","47","0.0609517945475928","0.0445968387716004","0.0773067503235852"
"Noch kein Abschluss","2001","16-34 Jahre alt","indirekter Migrationshintergrund","67","0.116094984825385","0.0913733172516809","0.14081665239909"
"Noch kein Abschluss","2001","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2001","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2001","66 und älter","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2001","66 und älter","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2001","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2001","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2001","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2001","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2001","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2001","66 und älter","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2001","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2002","16-34 Jahre alt","kein Migrationshintergrund","829","0.209045554950748","0.197405621596455","0.220685488305042"
"Hauptschulabschluss","2002","16-34 Jahre alt","direkter Migrationshintergrund","225","0.279919326129862","0.24719385090391","0.312644801355814"
"Hauptschulabschluss","2002","16-34 Jahre alt","indirekter Migrationshintergrund","196","0.313614391253107","0.277064604884005","0.350164177622208"
"Hauptschulabschluss","2002","35-65 Jahre alt","kein Migrationshintergrund","4301","0.460863457016765","0.451736831042921","0.469990082990609"
"Hauptschulabschluss","2002","35-65 Jahre alt","direkter Migrationshintergrund","368","0.203638939960982","0.184546453931128","0.222731425990836"
"Hauptschulabschluss","2002","35-65 Jahre alt","indirekter Migrationshintergrund","56","0.496147301105112","0.410199746197798","0.582094856012425"
"Hauptschulabschluss","2002","66 und älter","kein Migrationshintergrund","2265","0.70728610893794","0.691678882587464","0.722893335288416"
"Hauptschulabschluss","2002","66 und älter","direkter Migrationshintergrund","134","0.425948634437256","0.373920608754979","0.477976660119533"
"Hauptschulabschluss","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2002","16-34 Jahre alt","kein Migrationshintergrund","1831","0.3822479863948","0.368337767073975","0.396158205715625"
"Realschulabschluss","2002","16-34 Jahre alt","direkter Migrationshintergrund","114","0.16396678344829","0.13697891109634","0.19095465580024"
"Realschulabschluss","2002","16-34 Jahre alt","indirekter Migrationshintergrund","179","0.30555480028103","0.269266526282272","0.341843074279788"
"Realschulabschluss","2002","35-65 Jahre alt","kein Migrationshintergrund","3909","0.320736485004409","0.312190383277104","0.329282586731715"
"Realschulabschluss","2002","35-65 Jahre alt","direkter Migrationshintergrund","134","0.0800722869647753","0.0672047617741388","0.0929398121554117"
"Realschulabschluss","2002","35-65 Jahre alt","indirekter Migrationshintergrund","32","0.212953359062327","0.142578279771727","0.283328438352928"
"Realschulabschluss","2002","66 und älter","kein Migrationshintergrund","481","0.157621014352954","0.145122243115155","0.170119785590753"
"Realschulabschluss","2002","66 und älter","direkter Migrationshintergrund","32","0.114464328521034","0.08096612890283","0.147962528139238"
"Realschulabschluss","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2002","16-34 Jahre alt","kein Migrationshintergrund","256","0.0578777659723663","0.0511933449584417","0.0645621869862908"
"Fachhochschulreife","2002","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2002","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2002","35-65 Jahre alt","kein Migrationshintergrund","646","0.0552054123510086","0.0510238915768784","0.0593869331251388"
"Fachhochschulreife","2002","35-65 Jahre alt","direkter Migrationshintergrund","40","0.0292997550517287","0.0213041446540341","0.0372953654494232"
"Fachhochschulreife","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2002","66 und älter","kein Migrationshintergrund","90","0.0250776924273957","0.0197143529379402","0.0304410319168512"
"Fachhochschulreife","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Abitur","2002","16-34 Jahre alt","kein Migrationshintergrund","1252","0.26604341523515","0.253394137385639","0.278692693084662"
"Abitur","2002","16-34 Jahre alt","direkter Migrationshintergrund","87","0.129376702462964","0.10491300352371","0.153840401402218"
"Abitur","2002","16-34 Jahre alt","indirekter Migrationshintergrund","123","0.154898364481787","0.12639601547038","0.183400713493194"
"Abitur","2002","35-65 Jahre alt","kein Migrationshintergrund","2505","0.153692280932761","0.147088921911106","0.160295639954417"
"Abitur","2002","35-65 Jahre alt","direkter Migrationshintergrund","139","0.0853984167375383","0.0721483537252373","0.0986484797498393"
"Abitur","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Abitur","2002","66 und älter","kein Migrationshintergrund","373","0.0900780011502722","0.0802578550081907","0.0998981472923536"
"Abitur","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Abitur","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2002","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2002","16-34 Jahre alt","direkter Migrationshintergrund","194","0.280513633852629","0.247766958533362","0.313260309171897"
"Anderer Abschluss","2002","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2002","35-65 Jahre alt","kein Migrationshintergrund","54","0.00462137308296896","0.00337956522934293","0.005863180936595"
"Anderer Abschluss","2002","35-65 Jahre alt","direkter Migrationshintergrund","894","0.526811033665905","0.503139750781537","0.550482316550272"
"Anderer Abschluss","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2002","66 und älter","kein Migrationshintergrund","36","0.0123447505440552","0.00855727056680342","0.0161322305213071"
"Anderer Abschluss","2002","66 und älter","direkter Migrationshintergrund","117","0.274124483438532","0.227190400027424","0.32105856684964"
"Anderer Abschluss","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2002","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2002","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2002","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2002","35-65 Jahre alt","kein Migrationshintergrund","44","0.00488099161208671","0.0036049457810099","0.00615703744316353"
"Ohne Abschluss verlassen","2002","35-65 Jahre alt","direkter Migrationshintergrund","129","0.0724616283648419","0.0601703502128281","0.0847529065168556"
"Ohne Abschluss verlassen","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2002","66 und älter","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2002","66 und älter","direkter Migrationshintergrund","45","0.116338409797444","0.0826028513062944","0.150073968288594"
"Ohne Abschluss verlassen","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2002","16-34 Jahre alt","kein Migrationshintergrund","485","0.0757156945235427","0.068143007044904","0.0832883820021814"
"Noch kein Abschluss","2002","16-34 Jahre alt","direkter Migrationshintergrund","53","0.0792727836154587","0.0595800281964049","0.0989655390345126"
"Noch kein Abschluss","2002","16-34 Jahre alt","indirekter Migrationshintergrund","80","0.150185670352072","0.122042109846527","0.178329230857618"
"Noch kein Abschluss","2002","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2002","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2002","66 und älter","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2002","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2002","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2002","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2002","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2002","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2002","66 und älter","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2003","16-34 Jahre alt","kein Migrationshintergrund","778","0.203303056382976","0.191419556287373","0.215186556478579"
"Hauptschulabschluss","2003","16-34 Jahre alt","direkter Migrationshintergrund","197","0.260545470556895","0.226905413990006","0.294185527123784"
"Hauptschulabschluss","2003","16-34 Jahre alt","indirekter Migrationshintergrund","186","0.337278561413328","0.299448909584823","0.375108213241833"
"Hauptschulabschluss","2003","35-65 Jahre alt","kein Migrationshintergrund","3943","0.439848815507821","0.430547512924947","0.449150118090694"
"Hauptschulabschluss","2003","35-65 Jahre alt","direkter Migrationshintergrund","356","0.203306191370117","0.183530393040773","0.223081989699461"
"Hauptschulabschluss","2003","35-65 Jahre alt","indirekter Migrationshintergrund","62","0.521778169924955","0.438435732246062","0.605120607603848"
"Hauptschulabschluss","2003","66 und älter","kein Migrationshintergrund","2290","0.698574917140057","0.682977652007457","0.714172182272657"
"Hauptschulabschluss","2003","66 und älter","direkter Migrationshintergrund","136","0.4093643462457","0.358285870442551","0.460442822048849"
"Hauptschulabschluss","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2003","16-34 Jahre alt","kein Migrationshintergrund","1647","0.374392200619807","0.360101934442257","0.388682466797357"
"Realschulabschluss","2003","16-34 Jahre alt","direkter Migrationshintergrund","106","0.158925711549661","0.130905366592944","0.186946056506377"
"Realschulabschluss","2003","16-34 Jahre alt","indirekter Migrationshintergrund","175","0.315209338808611","0.278034343846388","0.352384333770835"
"Realschulabschluss","2003","35-65 Jahre alt","kein Migrationshintergrund","3867","0.330548223876691","0.32173334207897","0.339363105674412"
"Realschulabschluss","2003","35-65 Jahre alt","direkter Migrationshintergrund","125","0.0809958305702265","0.0675897114597991","0.0944019496806539"
"Realschulabschluss","2003","35-65 Jahre alt","indirekter Migrationshintergrund","32","0.192682673325349","0.126878715381604","0.258486631269094"
"Realschulabschluss","2003","66 und älter","kein Migrationshintergrund","488","0.154867808872587","0.142570922351306","0.167164695393867"
"Realschulabschluss","2003","66 und älter","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2003","16-34 Jahre alt","kein Migrationshintergrund","243","0.0566398936471014","0.0498145297259525","0.0634652575682503"
"Fachhochschulreife","2003","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2003","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2003","35-65 Jahre alt","kein Migrationshintergrund","610","0.0556081346113227","0.0513139104394479","0.0599023587831976"
"Fachhochschulreife","2003","35-65 Jahre alt","direkter Migrationshintergrund","39","0.030103725026007","0.0217074672006142","0.0384999828513998"
"Fachhochschulreife","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2003","66 und älter","kein Migrationshintergrund","103","0.0330615862787569","0.0269842465200511","0.0391389260374627"
"Fachhochschulreife","2003","66 und älter","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Abitur","2003","16-34 Jahre alt","kein Migrationshintergrund","1196","0.270159911912866","0.257048479072056","0.283271344753675"
"Abitur","2003","16-34 Jahre alt","direkter Migrationshintergrund","74","0.128676991049977","0.103014473664563","0.154339508435392"
"Abitur","2003","16-34 Jahre alt","indirekter Migrationshintergrund","122","0.13820940449475","0.110594589443288","0.165824219546211"
"Abitur","2003","35-65 Jahre alt","kein Migrationshintergrund","2428","0.164049451190862","0.157110128002588","0.170988774379136"
"Abitur","2003","35-65 Jahre alt","direkter Migrationshintergrund","137","0.100231210168186","0.0854748260875279","0.114987594248845"
"Abitur","2003","35-65 Jahre alt","indirekter Migrationshintergrund","31","0.208785459800895","0.140973576986576","0.276597342615215"
"Abitur","2003","66 und älter","kein Migrationshintergrund","383","0.0923712893807345","0.0825294815289388","0.10221309723253"
"Abitur","2003","66 und älter","direkter Migrationshintergrund","","","",""
"Abitur","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2003","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2003","16-34 Jahre alt","direkter Migrationshintergrund","181","0.297085054548542","0.262062242964007","0.332107866133077"
"Anderer Abschluss","2003","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2003","35-65 Jahre alt","kein Migrationshintergrund","47","0.00454797381076588","0.00328713788464179","0.00580880973688998"
"Anderer Abschluss","2003","35-65 Jahre alt","direkter Migrationshintergrund","813","0.51027205726419","0.485708495709061","0.53483561881932"
"Anderer Abschluss","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2003","66 und älter","kein Migrationshintergrund","39","0.0130859180987046","0.0092231908963519","0.0169486453010573"
"Anderer Abschluss","2003","66 und älter","direkter Migrationshintergrund","131","0.314899804514739","0.266651024864252","0.363148584165226"
"Anderer Abschluss","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2003","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2003","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2003","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2003","35-65 Jahre alt","kein Migrationshintergrund","45","0.00539740100253769","0.0040244451661576","0.00677035683891778"
"Ohne Abschluss verlassen","2003","35-65 Jahre alt","direkter Migrationshintergrund","117","0.072898252791279","0.0601240072228342","0.0856724983597237"
"Ohne Abschluss verlassen","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2003","66 und älter","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2003","66 und älter","direkter Migrationshintergrund","42","0.121504973428089","0.0875666977558865","0.155443249100292"
"Ohne Abschluss verlassen","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2003","16-34 Jahre alt","kein Migrationshintergrund","497","0.0834701843236999","0.0753031415589537","0.0916372270884462"
"Noch kein Abschluss","2003","16-34 Jahre alt","direkter Migrationshintergrund","51","0.0786932587656606","0.0580570407964867","0.0993294767348344"
"Noch kein Abschluss","2003","16-34 Jahre alt","indirekter Migrationshintergrund","71","0.12262716666165","0.0963814821391288","0.148872851184171"
"Noch kein Abschluss","2003","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2003","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2003","66 und älter","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2003","66 und älter","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2003","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2003","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2003","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2003","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2003","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2003","66 und älter","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2003","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2004","16-34 Jahre alt","kein Migrationshintergrund","693","0.208682551870743","0.19633982351585","0.221025280225636"
"Hauptschulabschluss","2004","16-34 Jahre alt","direkter Migrationshintergrund","173","0.264620014709168","0.22935223638011","0.299887793038225"
"Hauptschulabschluss","2004","16-34 Jahre alt","indirekter Migrationshintergrund","181","0.317853073356361","0.280532382894329","0.355173763818393"
"Hauptschulabschluss","2004","35-65 Jahre alt","kein Migrationshintergrund","3657","0.426543769986322","0.417100966904576","0.435986573068067"
"Hauptschulabschluss","2004","35-65 Jahre alt","direkter Migrationshintergrund","349","0.202867172661227","0.182815293227457","0.222919052094998"
"Hauptschulabschluss","2004","35-65 Jahre alt","indirekter Migrationshintergrund","68","0.513931437317891","0.434475262048341","0.593387612587441"
"Hauptschulabschluss","2004","66 und älter","kein Migrationshintergrund","2332","0.690912640940978","0.675458783147968","0.706366498733987"
"Hauptschulabschluss","2004","66 und älter","direkter Migrationshintergrund","140","0.399268897197045","0.348748438013413","0.449789356380678"
"Hauptschulabschluss","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2004","16-34 Jahre alt","kein Migrationshintergrund","1506","0.359141392092782","0.34456981452499","0.373712969660574"
"Realschulabschluss","2004","16-34 Jahre alt","direkter Migrationshintergrund","102","0.184135227114673","0.153147595327668","0.215122858901679"
"Realschulabschluss","2004","16-34 Jahre alt","indirekter Migrationshintergrund","166","0.287447097142777","0.251173968221328","0.323720226064225"
"Realschulabschluss","2004","35-65 Jahre alt","kein Migrationshintergrund","3826","0.340470513224034","0.331423070235143","0.349517956212925"
"Realschulabschluss","2004","35-65 Jahre alt","direkter Migrationshintergrund","121","0.0783733204474782","0.0649720648076584","0.091774576087298"
"Realschulabschluss","2004","35-65 Jahre alt","indirekter Migrationshintergrund","38","0.223257077095376","0.157055617184437","0.289458537006314"
"Realschulabschluss","2004","66 und älter","kein Migrationshintergrund","514","0.154463880833894","0.142378390551025","0.166549371116764"
"Realschulabschluss","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2004","16-34 Jahre alt","kein Migrationshintergrund","238","0.0579175657577118","0.0508227302008482","0.0650124013145753"
"Fachhochschulreife","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2004","35-65 Jahre alt","kein Migrationshintergrund","598","0.0550332829857509","0.0506792675867836","0.0593872983847182"
"Fachhochschulreife","2004","35-65 Jahre alt","direkter Migrationshintergrund","39","0.027940076055882","0.0197224919005197","0.0361576602112442"
"Fachhochschulreife","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2004","66 und älter","kein Migrationshintergrund","116","0.0349708006933992","0.0288274156587306","0.0411141857280677"
"Fachhochschulreife","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Abitur","2004","16-34 Jahre alt","kein Migrationshintergrund","1185","0.275534712345397","0.261964405083178","0.289105019607616"
"Abitur","2004","16-34 Jahre alt","direkter Migrationshintergrund","73","0.120417324578439","0.094398140398581","0.146436508758298"
"Abitur","2004","16-34 Jahre alt","indirekter Migrationshintergrund","123","0.16029603727118","0.130890982446864","0.189701092095496"
"Abitur","2004","35-65 Jahre alt","kein Migrationshintergrund","2368","0.1670793733425","0.159956877222094","0.174201869462906"
"Abitur","2004","35-65 Jahre alt","direkter Migrationshintergrund","135","0.0896169550875413","0.0753742978922832","0.103859612282799"
"Abitur","2004","35-65 Jahre alt","indirekter Migrationshintergrund","32","0.19578792040702","0.132706053202256","0.258869787611784"
"Abitur","2004","66 und älter","kein Migrationshintergrund","409","0.0970143982220356","0.0871164943848765","0.106912302059195"
"Abitur","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Abitur","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2004","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2004","16-34 Jahre alt","direkter Migrationshintergrund","151","0.259504858028333","0.224458353556061","0.294551362500605"
"Anderer Abschluss","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2004","35-65 Jahre alt","kein Migrationshintergrund","47","0.00512810476717906","0.00376436652349535","0.00649184301086276"
"Anderer Abschluss","2004","35-65 Jahre alt","direkter Migrationshintergrund","785","0.527915761964138","0.503022837927917","0.552808686000359"
"Anderer Abschluss","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2004","66 und älter","kein Migrationshintergrund","40","0.0136064077781419","0.00973221182879658","0.0174806037274873"
"Anderer Abschluss","2004","66 und älter","direkter Migrationshintergrund","133","0.329444481251468","0.280959974803052","0.377928987699884"
"Anderer Abschluss","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2004","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2004","35-65 Jahre alt","kein Migrationshintergrund","42","0.00574495569421476","0.0043019726189981","0.00718793876943143"
"Ohne Abschluss verlassen","2004","35-65 Jahre alt","direkter Migrationshintergrund","112","0.0720755072023316","0.0591801308415533","0.0849708835631099"
"Ohne Abschluss verlassen","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2004","66 und älter","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2004","66 und älter","direkter Migrationshintergrund","42","0.130518341807821","0.0957678883282713","0.16526879528737"
"Ohne Abschluss verlassen","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2004","16-34 Jahre alt","kein Migrationshintergrund","498","0.0867449385321736","0.0781960265374863","0.095293850526861"
"Noch kein Abschluss","2004","16-34 Jahre alt","direkter Migrationshintergrund","62","0.0980897850484146","0.0743101930269203","0.121869377069909"
"Noch kein Abschluss","2004","16-34 Jahre alt","indirekter Migrationshintergrund","82","0.15270776797676","0.123877765736113","0.181537770217408"
"Noch kein Abschluss","2004","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2004","66 und älter","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2004","66 und älter","direkter Migrationshintergrund","","","",""
