year,age_gr,regtyp,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,30-45 y.,Urban regions,Intermediate School Degree,0.30861,1734,5382,0.29627,0.32095
2000,30-45 y.,Urban regions,Technical School Degree,0.06980,346,5382,0.06299,0.07661
2000,30-45 y.,Urban regions,Upper Secondary Degree,0.23126,1175,5382,0.21999,0.24253
2000,30-45 y.,Urban regions,Other Degree,0.07758,448,5382,0.07043,0.08473
2000,30-45 y.,Urban regions,"Dropout, No School Degree",0.01481,82,5382,0.01158,0.01804
2000,30-45 y.,Rural regions,Secondary School Degree,0.29009,762,2740,0.27310,0.30709
2000,30-45 y.,Rural regions,Intermediate School Degree,0.48078,1403,2740,0.46207,0.49949
2000,30-45 y.,Rural regions,Technical School Degree,0.04622,109,2740,0.03836,0.05408
2000,30-45 y.,Rural regions,Upper Secondary Degree,0.13306,358,2740,0.12034,0.14578
2000,30-45 y.,Rural regions,Other Degree,0.03990,108,2740,0.03257,0.04723
2000,46-65 y.,Urban regions,Secondary School Degree,0.50678,2480,5063,0.49300,0.52055
2000,46-65 y.,Urban regions,Intermediate School Degree,0.20205,1015,5063,0.19099,0.21311
2000,46-65 y.,Urban regions,Technical School Degree,0.04345,193,5063,0.03784,0.04907
2000,46-65 y.,Urban regions,Upper Secondary Degree,0.12761,649,5063,0.11842,0.13680
2000,46-65 y.,Urban regions,Other Degree,0.09142,560,5063,0.08348,0.09936
2000,46-65 y.,Urban regions,"Dropout, No School Degree",0.02744,166,5063,0.02294,0.03194
2000,46-65 y.,Rural regions,Secondary School Degree,0.59232,1529,2652,0.57361,0.61103
2000,46-65 y.,Rural regions,Intermediate School Degree,0.25120,712,2652,0.23469,0.26771
2000,46-65 y.,Rural regions,Technical School Degree,0.03277,71,2652,0.02599,0.03955
2000,46-65 y.,Rural regions,Upper Secondary Degree,0.09346,266,2652,0.08238,0.10454
2000,46-65 y.,Rural regions,Other Degree,0.02362,74,2652,0.01784,0.02940
2000,66 and older,Urban regions,Secondary School Degree,0.65728,1533,2332,0.63801,0.67654
2000,66 and older,Urban regions,Intermediate School Degree,0.16613,360,2332,0.15102,0.18124
2000,66 and older,Urban regions,Technical School Degree,0.02943,70,2332,0.02257,0.03629
2000,66 and older,Urban regions,Upper Secondary Degree,0.09557,215,2332,0.08364,0.10751
2000,66 and older,Urban regions,Other Degree,0.03133,100,2332,0.02426,0.03841
2000,66 and older,Urban regions,"Dropout, No School Degree",0.01902,54,2332,0.01347,0.02456
2000,66 and older,Rural regions,Secondary School Degree,0.77494,972,1205,0.75135,0.79853
2000,66 and older,Rural regions,Intermediate School Degree,0.10506,121,1205,0.08774,0.12238
2000,66 and older,Rural regions,Upper Secondary Degree,0.04828,62,1205,0.03617,0.06039
2000,66 and older,Rural regions,Other Degree,0.03337,50,1205,0.02322,0.04351
2001,17-29 y.,Urban regions,Secondary School Degree,0.21336,549,2543,0.19744,0.22929
2001,17-29 y.,Urban regions,Intermediate School Degree,0.29245,778,2543,0.27477,0.31014
2001,17-29 y.,Urban regions,Technical School Degree,0.05491,133,2543,0.04605,0.06376
2001,17-29 y.,Urban regions,Upper Secondary Degree,0.25287,619,2543,0.23598,0.26977
2001,17-29 y.,Urban regions,Other Degree,0.05084,113,2543,0.04230,0.05938
2001,17-29 y.,Urban regions,No School Degree Yet,0.12386,351,2543,0.11105,0.13666
2001,17-29 y.,Rural regions,Secondary School Degree,0.26473,333,1429,0.24185,0.28761
2001,17-29 y.,Rural regions,Intermediate School Degree,0.39960,592,1429,0.37419,0.42500
2001,17-29 y.,Rural regions,Technical School Degree,0.04256,51,1429,0.03209,0.05303
2001,17-29 y.,Rural regions,Upper Secondary Degree,0.14620,233,1429,0.12787,0.16452
2001,17-29 y.,Rural regions,Other Degree,0.02752,32,1429,0.01903,0.03600
2001,17-29 y.,Rural regions,No School Degree Yet,0.10939,188,1429,0.09320,0.12558
2001,30-45 y.,Urban regions,Secondary School Degree,0.27772,1369,4846,0.26511,0.29033
2001,30-45 y.,Urban regions,Intermediate School Degree,0.31641,1613,4846,0.30331,0.32951
2001,30-45 y.,Urban regions,Technical School Degree,0.06739,302,4846,0.06033,0.07445
2001,30-45 y.,Urban regions,Upper Secondary Degree,0.24874,1104,4846,0.23657,0.26091
2001,30-45 y.,Urban regions,Other Degree,0.07803,398,4846,0.07047,0.08558
2001,30-45 y.,Urban regions,"Dropout, No School Degree",0.01172,60,4846,0.00869,0.01475
2001,30-45 y.,Rural regions,Secondary School Degree,0.28262,645,2440,0.26475,0.30049
2001,30-45 y.,Rural regions,Intermediate School Degree,0.49718,1301,2440,0.47733,0.51702
2001,30-45 y.,Rural regions,Technical School Degree,0.04421,96,2440,0.03605,0.05236
2001,30-45 y.,Rural regions,Upper Secondary Degree,0.12873,311,2440,0.11544,0.14202
2001,30-45 y.,Rural regions,Other Degree,0.03914,87,2440,0.03144,0.04683
2001,46-65 y.,Urban regions,Secondary School Degree,0.49322,2177,4621,0.47881,0.50764
2001,46-65 y.,Urban regions,Intermediate School Degree,0.21088,973,4621,0.19912,0.22264
2001,46-65 y.,Urban regions,Technical School Degree,0.04889,203,4621,0.04267,0.05511
2001,46-65 y.,Urban regions,Upper Secondary Degree,0.13203,637,4621,0.12227,0.14179
2001,46-65 y.,Urban regions,Other Degree,0.09496,515,4621,0.08650,0.10341
2001,46-65 y.,Urban regions,"Dropout, No School Degree",0.01928,116,4621,0.01532,0.02325
2001,46-65 y.,Rural regions,Secondary School Degree,0.56858,1333,2437,0.54891,0.58825
2001,46-65 y.,Rural regions,Intermediate School Degree,0.25842,690,2437,0.24104,0.27581
2001,46-65 y.,Rural regions,Technical School Degree,0.03802,77,2437,0.03043,0.04562
2001,46-65 y.,Rural regions,Upper Secondary Degree,0.10309,268,2437,0.09101,0.11516
2001,46-65 y.,Rural regions,Other Degree,0.02499,69,2437,0.01879,0.03119
2001,66 and older,Urban regions,Secondary School Degree,0.63943,1406,2199,0.61936,0.65951
2001,66 and older,Urban regions,Intermediate School Degree,0.16932,347,2199,0.15364,0.18500
2001,66 and older,Urban regions,Technical School Degree,0.03208,74,2199,0.02471,0.03945
2001,66 and older,Urban regions,Upper Secondary Degree,0.10531,220,2199,0.09248,0.11815
2001,66 and older,Urban regions,Other Degree,0.03567,105,2199,0.02792,0.04343
2001,66 and older,Urban regions,"Dropout, No School Degree",0.01757,47,2199,0.01207,0.02306
2001,66 and older,Rural regions,Secondary School Degree,0.77012,914,1146,0.74575,0.79449
2001,66 and older,Rural regions,Intermediate School Degree,0.10817,124,1146,0.09018,0.12616
2001,66 and older,Rural regions,Upper Secondary Degree,0.05323,65,1146,0.04023,0.06624
2001,66 and older,Rural regions,Other Degree,0.03107,43,1146,0.02102,0.04112
2002,17-29 y.,Urban regions,Secondary School Degree,0.21005,481,2547,0.19422,0.22587
2002,17-29 y.,Urban regions,Intermediate School Degree,0.29007,746,2547,0.27244,0.30769
2002,17-29 y.,Urban regions,Technical School Degree,0.05181,124,2547,0.04320,0.06042
2002,17-29 y.,Urban regions,Upper Secondary Degree,0.25960,687,2547,0.24257,0.27663
2002,17-29 y.,Urban regions,Other Degree,0.04135,83,2547,0.03362,0.04908
2002,17-29 y.,Urban regions,No School Degree Yet,0.13642,426,2547,0.12308,0.14975
2002,17-29 y.,Rural regions,Secondary School Degree,0.26640,300,1373,0.24301,0.28979
2002,17-29 y.,Rural regions,Intermediate School Degree,0.39557,559,1373,0.36970,0.42145
2002,17-29 y.,Rural regions,Technical School Degree,0.03788,57,1373,0.02778,0.04798
2002,17-29 y.,Rural regions,Upper Secondary Degree,0.14490,271,1373,0.12627,0.16353
2002,17-29 y.,Rural regions,No School Degree Yet,0.11724,186,1373,0.10022,0.13426
2002,30-45 y.,Urban regions,Secondary School Degree,0.27816,1257,4999,0.26573,0.29058
2002,30-45 y.,Urban regions,Intermediate School Degree,0.32304,1650,4999,0.31007,0.33600
2002,30-45 y.,Urban regions,Technical School Degree,0.06843,343,4999,0.06143,0.07543
2002,30-45 y.,Urban regions,Upper Secondary Degree,0.23436,1323,4999,0.22261,0.24610
2002,30-45 y.,Urban regions,Other Degree,0.08114,365,4999,0.07357,0.08871
2002,30-45 y.,Urban regions,"Dropout, No School Degree",0.01474,61,4999,0.01140,0.01808
2002,30-45 y.,Rural regions,Secondary School Degree,0.29073,603,2397,0.27254,0.30891
2002,30-45 y.,Rural regions,Intermediate School Degree,0.49322,1242,2397,0.47320,0.51324
2002,30-45 y.,Rural regions,Technical School Degree,0.05115,103,2397,0.04232,0.05997
2002,30-45 y.,Rural regions,Upper Secondary Degree,0.11854,369,2397,0.10560,0.13148
2002,30-45 y.,Rural regions,Other Degree,0.03745,80,2397,0.02985,0.04505
2002,46-65 y.,Urban regions,Secondary School Degree,0.48364,2088,5244,0.47012,0.49717
2002,46-65 y.,Urban regions,Intermediate School Degree,0.21438,1191,5244,0.20327,0.22549
2002,46-65 y.,Urban regions,Technical School Degree,0.04702,270,5244,0.04129,0.05275
2002,46-65 y.,Urban regions,Upper Secondary Degree,0.13654,1066,5244,0.12725,0.14584
2002,46-65 y.,Urban regions,Other Degree,0.10026,533,5244,0.09213,0.10839
2002,46-65 y.,Urban regions,"Dropout, No School Degree",0.01752,96,5244,0.01397,0.02107
2002,46-65 y.,Rural regions,Secondary School Degree,0.54432,1224,2572,0.52507,0.56357
2002,46-65 y.,Rural regions,Intermediate School Degree,0.27894,792,2572,0.26160,0.29627
2002,46-65 y.,Rural regions,Technical School Degree,0.03928,96,2572,0.03177,0.04678
2002,46-65 y.,Rural regions,Upper Secondary Degree,0.10098,388,2572,0.08933,0.11263
2002,46-65 y.,Rural regions,Other Degree,0.02790,72,2572,0.02153,0.03427
2002,66 and older,Urban regions,Secondary School Degree,0.63908,1437,2349,0.61965,0.65850
2002,66 and older,Urban regions,Intermediate School Degree,0.17540,376,2349,0.16002,0.19078
2002,66 and older,Urban regions,Technical School Degree,0.02735,74,2349,0.02075,0.03394
2002,66 and older,Urban regions,Upper Secondary Degree,0.10175,301,2349,0.08952,0.11398
2002,66 and older,Urban regions,Other Degree,0.03728,111,2349,0.02962,0.04494
2002,66 and older,Urban regions,"Dropout, No School Degree",0.01851,50,2349,0.01305,0.02396
2002,66 and older,Rural regions,Secondary School Degree,0.78034,934,1187,0.75678,0.80390
2002,66 and older,Rural regions,Intermediate School Degree,0.10228,128,1187,0.08503,0.11952
2002,66 and older,Rural regions,Upper Secondary Degree,0.05050,81,1187,0.03804,0.06297
2002,66 and older,Rural regions,Other Degree,0.03271,44,1187,0.02258,0.04283
2003,17-29 y.,Urban regions,Secondary School Degree,0.20966,439,2443,0.19351,0.22580
2003,17-29 y.,Urban regions,Intermediate School Degree,0.28871,701,2443,0.27074,0.30668
2003,17-29 y.,Urban regions,Technical School Degree,0.05450,125,2443,0.04550,0.06351
2003,17-29 y.,Urban regions,Upper Secondary Degree,0.25606,678,2443,0.23875,0.27337
2003,17-29 y.,Urban regions,Other Degree,0.04235,79,2443,0.03436,0.05034
2003,17-29 y.,Urban regions,No School Degree Yet,0.13566,421,2443,0.12208,0.14924
2003,17-29 y.,Rural regions,Secondary School Degree,0.25028,271,1287,0.22661,0.27396
2003,17-29 y.,Rural regions,Intermediate School Degree,0.40020,508,1287,0.37342,0.42698
2003,17-29 y.,Rural regions,Technical School Degree,0.04840,61,1287,0.03667,0.06013
2003,17-29 y.,Rural regions,Upper Secondary Degree,0.14924,251,1287,0.12976,0.16871
2003,17-29 y.,Rural regions,No School Degree Yet,0.11869,196,1287,0.10101,0.13637
2003,30-45 y.,Urban regions,Secondary School Degree,0.27099,1185,4660,0.25823,0.28375
2003,30-45 y.,Urban regions,Intermediate School Degree,0.32219,1554,4660,0.30877,0.33560
2003,30-45 y.,Urban regions,Technical School Degree,0.06966,316,4660,0.06235,0.07697
2003,30-45 y.,Urban regions,Upper Secondary Degree,0.24142,1224,4660,0.22913,0.25371
2003,30-45 y.,Urban regions,Other Degree,0.08064,323,4660,0.07283,0.08846
2003,30-45 y.,Urban regions,"Dropout, No School Degree",0.01488,58,4660,0.01140,0.01836
2003,30-45 y.,Rural regions,Secondary School Degree,0.27138,530,2227,0.25291,0.28985
2003,30-45 y.,Rural regions,Intermediate School Degree,0.50243,1174,2227,0.48166,0.52320
2003,30-45 y.,Rural regions,Technical School Degree,0.05362,99,2227,0.04426,0.06298
2003,30-45 y.,Rural regions,Upper Secondary Degree,0.12536,350,2227,0.11160,0.13912
2003,30-45 y.,Rural regions,Other Degree,0.03910,74,2227,0.03104,0.04715
2003,46-65 y.,Urban regions,Secondary School Degree,0.46574,1944,5044,0.45197,0.47951
2003,46-65 y.,Urban regions,Intermediate School Degree,0.21916,1178,5044,0.20774,0.23058
2003,46-65 y.,Urban regions,Technical School Degree,0.04928,267,5044,0.04331,0.05526
2003,46-65 y.,Urban regions,Upper Secondary Degree,0.14834,1074,5044,0.13853,0.15815
2003,46-65 y.,Urban regions,Other Degree,0.09813,492,5044,0.08992,0.10634
2003,46-65 y.,Urban regions,"Dropout, No School Degree",0.01873,89,5044,0.01499,0.02247
2003,46-65 y.,Rural regions,Secondary School Degree,0.52213,1132,2487,0.50250,0.54177
2003,46-65 y.,Rural regions,Intermediate School Degree,0.29924,819,2487,0.28124,0.31724
2003,46-65 y.,Rural regions,Technical School Degree,0.02986,82,2487,0.02317,0.03655
2003,46-65 y.,Rural regions,Upper Secondary Degree,0.10796,380,2487,0.09576,0.12016
2003,46-65 y.,Rural regions,Other Degree,0.03063,74,2487,0.02386,0.03741
2003,66 and older,Urban regions,Secondary School Degree,0.63095,1454,2395,0.61162,0.65028
2003,66 and older,Urban regions,Intermediate School Degree,0.17320,383,2395,0.15804,0.18836
2003,66 and older,Urban regions,Technical School Degree,0.03062,80,2395,0.02372,0.03752
2003,66 and older,Urban regions,Upper Secondary Degree,0.10173,307,2395,0.08962,0.11384
2003,66 and older,Urban regions,Other Degree,0.04383,124,2395,0.03563,0.05203
2003,66 and older,Urban regions,"Dropout, No School Degree",0.01958,47,2395,0.01403,0.02513
2003,66 and older,Rural regions,Secondary School Degree,0.76863,938,1198,0.74474,0.79252
2003,66 and older,Rural regions,Intermediate School Degree,0.09809,127,1198,0.08124,0.11494
2003,66 and older,Rural regions,Upper Secondary Degree,0.05382,85,1198,0.04103,0.06660
2003,66 and older,Rural regions,Other Degree,0.03447,48,1198,0.02413,0.04480
2004,17-29 y.,Urban regions,Secondary School Degree,0.20714,399,2373,0.19083,0.22345
2004,17-29 y.,Urban regions,Intermediate School Degree,0.28229,668,2373,0.26417,0.30040
2004,17-29 y.,Urban regions,Technical School Degree,0.05371,124,2373,0.04464,0.06278
2004,17-29 y.,Urban regions,Upper Secondary Degree,0.25181,671,2373,0.23434,0.26928
2004,17-29 y.,Urban regions,Other Degree,0.03779,68,2373,0.03012,0.04547
2004,17-29 y.,Urban regions,No School Degree Yet,0.15535,443,2373,0.14077,0.16993
2004,17-29 y.,Rural regions,Secondary School Degree,0.25634,261,1257,0.23219,0.28049
2004,17-29 y.,Rural regions,Intermediate School Degree,0.40480,491,1257,0.37766,0.43195
2004,17-29 y.,Rural regions,Technical School Degree,0.03962,62,1257,0.02883,0.05041
2004,17-29 y.,Rural regions,Upper Secondary Degree,0.14231,245,1257,0.12299,0.16163
2004,17-29 y.,Rural regions,No School Degree Yet,0.12145,198,1257,0.10338,0.13951
2004,30-45 y.,Urban regions,Secondary School Degree,0.26923,1117,4420,0.25615,0.28231
2004,30-45 y.,Urban regions,Intermediate School Degree,0.31716,1461,4420,0.30344,0.33088
2004,30-45 y.,Urban regions,Technical School Degree,0.06747,300,4420,0.06007,0.07487
2004,30-45 y.,Urban regions,Upper Secondary Degree,0.24464,1174,4420,0.23196,0.25731
2004,30-45 y.,Urban regions,Other Degree,0.08359,309,4420,0.07542,0.09175
2004,30-45 y.,Urban regions,"Dropout, No School Degree",0.01792,59,4420,0.01401,0.02183
2004,30-45 y.,Rural regions,Secondary School Degree,0.27122,481,2060,0.25201,0.29042
2004,30-45 y.,Rural regions,Intermediate School Degree,0.49641,1084,2060,0.47481,0.51801
2004,30-45 y.,Rural regions,Technical School Degree,0.05329,90,2060,0.04358,0.06299
2004,30-45 y.,Rural regions,Upper Secondary Degree,0.13682,345,2060,0.12198,0.15167
2004,30-45 y.,Rural regions,Other Degree,0.03383,60,2060,0.02602,0.04164
2004,46-65 y.,Urban regions,Secondary School Degree,0.45014,1800,4867,0.43617,0.46412
2004,46-65 y.,Urban regions,Intermediate School Degree,0.22647,1176,4867,0.21471,0.23823
2004,46-65 y.,Urban regions,Technical School Degree,0.05162,270,4867,0.04540,0.05784
2004,46-65 y.,Urban regions,Upper Secondary Degree,0.14937,1067,4867,0.13935,0.15938
2004,46-65 y.,Urban regions,Other Degree,0.10523,471,4867,0.09661,0.11386
2004,46-65 y.,Urban regions,"Dropout, No School Degree",0.01686,83,4867,0.01325,0.02048
2004,46-65 y.,Rural regions,Secondary School Degree,0.50175,1045,2462,0.48199,0.52150
2004,46-65 y.,Rural regions,Intermediate School Degree,0.31500,865,2462,0.29665,0.33335
2004,46-65 y.,Rural regions,Technical School Degree,0.03128,84,2462,0.02440,0.03816
2004,46-65 y.,Rural regions,Upper Secondary Degree,0.10320,387,2462,0.09118,0.11522
2004,46-65 y.,Rural regions,Other Degree,0.03839,81,2462,0.03080,0.04598
2004,66 and older,Urban regions,Secondary School Degree,0.62576,1472,2461,0.60663,0.64488
2004,66 and older,Urban regions,Intermediate School Degree,0.16776,393,2461,0.15299,0.18252
2004,66 and older,Urban regions,Technical School Degree,0.03174,89,2461,0.02482,0.03867
2004,66 and older,Urban regions,Upper Secondary Degree,0.10496,327,2461,0.09284,0.11707
2004,66 and older,Urban regions,Other Degree,0.04815,132,2461,0.03969,0.05661
2004,66 and older,Urban regions,"Dropout, No School Degree",0.02153,48,2461,0.01580,0.02727
2004,66 and older,Rural regions,Secondary School Degree,0.75715,962,1270,0.73356,0.78075
2004,66 and older,Rural regions,Intermediate School Degree,0.10951,144,1270,0.09233,0.12669
2004,66 and older,Rural regions,Technical School Degree,0.03116,32,1270,0.02160,0.04072
2004,66 and older,Rural regions,Upper Secondary Degree,0.05382,89,1270,0.04140,0.06624
2004,66 and older,Rural regions,Other Degree,0.03114,43,1270,0.02158,0.04070
2005,17-29 y.,Urban regions,Secondary School Degree,0.19563,366,2277,0.17933,0.21193
2005,17-29 y.,Urban regions,Intermediate School Degree,0.28406,645,2277,0.26554,0.30259
2005,17-29 y.,Urban regions,Technical School Degree,0.05170,115,2277,0.04260,0.06079
2005,17-29 y.,Urban regions,Upper Secondary Degree,0.25418,646,2277,0.23629,0.27207
2005,17-29 y.,Urban regions,Other Degree,0.03858,56,2277,0.03066,0.04649
2005,17-29 y.,Urban regions,No School Degree Yet,0.16406,449,2277,0.14884,0.17927
2005,17-29 y.,Rural regions,Secondary School Degree,0.26122,233,1171,0.23605,0.28639
2005,17-29 y.,Rural regions,Intermediate School Degree,0.37821,439,1171,0.35042,0.40600
2005,17-29 y.,Rural regions,Technical School Degree,0.04577,63,1171,0.03379,0.05774
2005,17-29 y.,Rural regions,Upper Secondary Degree,0.14745,231,1171,0.12714,0.16777
2005,17-29 y.,Rural regions,No School Degree Yet,0.13539,205,1171,0.11579,0.15500
2005,30-45 y.,Urban regions,Secondary School Degree,0.26640,1036,4119,0.25290,0.27990
2005,30-45 y.,Urban regions,Intermediate School Degree,0.31484,1340,4119,0.30066,0.32903
2005,30-45 y.,Urban regions,Technical School Degree,0.06756,291,4119,0.05989,0.07523
2005,30-45 y.,Urban regions,Upper Secondary Degree,0.24738,1110,4119,0.23420,0.26056
2005,30-45 y.,Urban regions,Other Degree,0.08424,287,4119,0.07576,0.09272
2005,30-45 y.,Urban regions,"Dropout, No School Degree",0.01958,55,4119,0.01535,0.02381
2005,30-45 y.,Rural regions,Secondary School Degree,0.26525,442,1919,0.24549,0.28501
2005,30-45 y.,Rural regions,Intermediate School Degree,0.49741,1010,1919,0.47503,0.51978
2005,30-45 y.,Rural regions,Technical School Degree,0.05025,81,1919,0.04047,0.06003
2005,30-45 y.,Rural regions,Upper Secondary Degree,0.14434,331,1919,0.12862,0.16007
2005,30-45 y.,Rural regions,Other Degree,0.03647,55,1919,0.02808,0.04486
2005,46-65 y.,Urban regions,Secondary School Degree,0.42693,1625,4610,0.41265,0.44122
2005,46-65 y.,Urban regions,Intermediate School Degree,0.23970,1173,4610,0.22738,0.25203
2005,46-65 y.,Urban regions,Technical School Degree,0.04929,255,4610,0.04304,0.05554
2005,46-65 y.,Urban regions,Upper Secondary Degree,0.15273,1031,4610,0.14234,0.16311
2005,46-65 y.,Urban regions,Other Degree,0.11174,446,4610,0.10264,0.12083
2005,46-65 y.,Urban regions,"Dropout, No School Degree",0.01947,80,4610,0.01548,0.02346
2005,46-65 y.,Rural regions,Secondary School Degree,0.47372,959,2371,0.45362,0.49382
2005,46-65 y.,Rural regions,Intermediate School Degree,0.33533,874,2371,0.31632,0.35433
2005,46-65 y.,Rural regions,Technical School Degree,0.03226,84,2371,0.02515,0.03937
2005,46-65 y.,Rural regions,Upper Secondary Degree,0.10673,372,2371,0.09430,0.11916
2005,46-65 y.,Rural regions,Other Degree,0.04320,82,2371,0.03501,0.05138
2005,66 and older,Urban regions,Secondary School Degree,0.62441,1471,2481,0.60535,0.64347
2005,66 and older,Urban regions,Intermediate School Degree,0.16547,390,2481,0.15085,0.18010
2005,66 and older,Urban regions,Technical School Degree,0.03428,95,2481,0.02712,0.04144
2005,66 and older,Urban regions,Upper Secondary Degree,0.10523,344,2481,0.09315,0.11730
2005,66 and older,Urban regions,Other Degree,0.05155,138,2481,0.04285,0.06025
2005,66 and older,Urban regions,"Dropout, No School Degree",0.01895,43,2481,0.01359,0.02432
2005,66 and older,Rural regions,Secondary School Degree,0.74692,939,1252,0.72282,0.77101
2005,66 and older,Rural regions,Intermediate School Degree,0.11262,150,1252,0.09510,0.13014
2005,66 and older,Rural regions,Technical School Degree,0.03459,33,1252,0.02446,0.04471
2005,66 and older,Rural regions,Upper Secondary Degree,0.05543,92,1252,0.04275,0.06811
2005,66 and older,Rural regions,Other Degree,0.02826,38,1252,0.01907,0.03744
2006,17-29 y.,Urban regions,Secondary School Degree,0.19745,372,2319,0.18124,0.21365
2006,17-29 y.,Urban regions,Intermediate School Degree,0.27470,648,2319,0.25653,0.29287
2006,17-29 y.,Urban regions,Technical School Degree,0.05683,131,2319,0.04740,0.06625
2006,17-29 y.,Urban regions,Upper Secondary Degree,0.27716,679,2319,0.25894,0.29539
2006,17-29 y.,Urban regions,Other Degree,0.03897,61,2319,0.03109,0.04685
2006,17-29 y.,Urban regions,No School Degree Yet,0.14147,428,2319,0.12729,0.15566
2006,17-29 y.,Rural regions,Secondary School Degree,0.25423,251,1266,0.23023,0.27822
2006,17-29 y.,Rural regions,Intermediate School Degree,0.37465,468,1266,0.34797,0.40132
2006,17-29 y.,Rural regions,Technical School Degree,0.04786,67,1266,0.03610,0.05963
2006,17-29 y.,Rural regions,Upper Secondary Degree,0.14942,239,1266,0.12978,0.16907
2006,17-29 y.,Rural regions,Other Degree,0.02982,34,1266,0.02045,0.03920
2006,17-29 y.,Rural regions,No School Degree Yet,0.13002,207,1266,0.11148,0.14855
2006,30-45 y.,Urban regions,Secondary School Degree,0.26270,1036,4204,0.24940,0.27601
2006,30-45 y.,Urban regions,Intermediate School Degree,0.30788,1343,4204,0.29392,0.32183
2006,30-45 y.,Urban regions,Technical School Degree,0.07069,310,4204,0.06295,0.07844
2006,30-45 y.,Urban regions,Upper Secondary Degree,0.25836,1185,4204,0.24512,0.27159
2006,30-45 y.,Urban regions,Other Degree,0.08658,288,4204,0.07808,0.09508
2006,30-45 y.,Urban regions,"Dropout, No School Degree",0.01342,42,4204,0.00994,0.01689
2006,30-45 y.,Rural regions,Secondary School Degree,0.27117,473,2019,0.25177,0.29057
2006,30-45 y.,Rural regions,Intermediate School Degree,0.48499,1043,2019,0.46318,0.50679
2006,30-45 y.,Rural regions,Technical School Degree,0.05689,93,2019,0.04678,0.06699
2006,30-45 y.,Rural regions,Upper Secondary Degree,0.14244,348,2019,0.12719,0.15768
2006,30-45 y.,Rural regions,Other Degree,0.03706,62,2019,0.02882,0.04530
2006,46-65 y.,Urban regions,Secondary School Degree,0.40315,1722,4936,0.38946,0.41683
2006,46-65 y.,Urban regions,Intermediate School Degree,0.25018,1313,4936,0.23809,0.26226
2006,46-65 y.,Urban regions,Technical School Degree,0.04641,271,4936,0.04054,0.05228
2006,46-65 y.,Urban regions,Upper Secondary Degree,0.16269,1105,4936,0.15240,0.17299
2006,46-65 y.,Urban regions,Other Degree,0.11392,449,4936,0.10505,0.12278
2006,46-65 y.,Urban regions,"Dropout, No School Degree",0.02253,76,4936,0.01839,0.02668
2006,46-65 y.,Rural regions,Secondary School Degree,0.43251,982,2597,0.41345,0.45157
2006,46-65 y.,Rural regions,Intermediate School Degree,0.36615,1017,2597,0.34761,0.38468
2006,46-65 y.,Rural regions,Technical School Degree,0.03335,93,2597,0.02644,0.04026
2006,46-65 y.,Rural regions,Upper Secondary Degree,0.11670,416,2597,0.10435,0.12905
2006,46-65 y.,Rural regions,Other Degree,0.04322,89,2597,0.03539,0.05104
2006,66 and older,Urban regions,Secondary School Degree,0.60351,1662,2867,0.58561,0.62142
2006,66 and older,Urban regions,Intermediate School Degree,0.17007,468,2867,0.15632,0.18383
2006,66 and older,Urban regions,Technical School Degree,0.03751,123,2867,0.03055,0.04447
2006,66 and older,Urban regions,Upper Secondary Degree,0.10903,399,2867,0.09762,0.12044
2006,66 and older,Urban regions,Other Degree,0.05885,165,2867,0.05023,0.06747
2006,66 and older,Urban regions,"Dropout, No School Degree",0.01901,50,2867,0.01401,0.02401
2006,66 and older,Rural regions,Secondary School Degree,0.73139,1119,1509,0.70902,0.75376
2006,66 and older,Rural regions,Intermediate School Degree,0.12273,192,1509,0.10616,0.13929
2006,66 and older,Rural regions,Technical School Degree,0.02839,33,1509,0.02001,0.03677
2006,66 and older,Rural regions,Upper Secondary Degree,0.06345,115,1509,0.05115,0.07576
2006,66 and older,Rural regions,Other Degree,0.03236,50,1509,0.02343,0.04129
2007,17-29 y.,Urban regions,Secondary School Degree,0.18397,325,2148,0.16758,0.20036
2007,17-29 y.,Urban regions,Intermediate School Degree,0.27498,581,2148,0.25610,0.29387
2007,17-29 y.,Urban regions,Technical School Degree,0.05549,118,2148,0.04580,0.06517
2007,17-29 y.,Urban regions,Upper Secondary Degree,0.28926,662,2148,0.27008,0.30844
2007,17-29 y.,Urban regions,Other Degree,0.02799,43,2148,0.02101,0.03497
2007,17-29 y.,Urban regions,No School Degree Yet,0.15916,419,2148,0.14368,0.17463
2007,17-29 y.,Rural regions,Secondary School Degree,0.23662,224,1126,0.21179,0.26146
2007,17-29 y.,Rural regions,Intermediate School Degree,0.36765,407,1126,0.33947,0.39582
2007,17-29 y.,Rural regions,Technical School Degree,0.05494,63,1126,0.04162,0.06825
2007,17-29 y.,Rural regions,Upper Secondary Degree,0.14270,221,1126,0.12226,0.16314
2007,17-29 y.,Rural regions,No School Degree Yet,0.15344,211,1126,0.13238,0.17450
2007,30-45 y.,Urban regions,Secondary School Degree,0.24543,890,3808,0.23176,0.25910
2007,30-45 y.,Urban regions,Intermediate School Degree,0.30214,1221,3808,0.28755,0.31673
2007,30-45 y.,Urban regions,Technical School Degree,0.07459,284,3808,0.06624,0.08294
2007,30-45 y.,Urban regions,Upper Secondary Degree,0.28319,1136,3808,0.26888,0.29750
2007,30-45 y.,Urban regions,Other Degree,0.08056,240,3808,0.07191,0.08920
2007,30-45 y.,Urban regions,"Dropout, No School Degree",0.01409,37,3808,0.01035,0.01784
