"pgpsbil","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Fachhochschulreife","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1999","AkademikerInnen","kein Migrationshintergrund","146","0.128559677185911","0.112846261128602","0.14427309324322"
"Fachhochschulreife","1999","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1999","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abitur","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abitur","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Abitur","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abitur","1999","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Abitur","1999","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Abitur","1999","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Abitur","1999","Realschulabschluss","kein Migrationshintergrund","","","",""
"Abitur","1999","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Abitur","1999","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Abitur","1999","(Fach-)Abitur","kein Migrationshintergrund","645","0.766203408909563","0.737478663186472","0.794928154632655"
"Abitur","1999","(Fach-)Abitur","direkter Migrationshintergrund","63","0.32788717200391","0.2687413988503","0.38703294515752"
"Abitur","1999","(Fach-)Abitur","indirekter Migrationshintergrund","60","0.742484210966697","0.64481711584793","0.840151306085464"
"Abitur","1999","AkademikerInnen","kein Migrationshintergrund","1002","0.600961347053582","0.577971814005188","0.623950880101976"
"Abitur","1999","AkademikerInnen","direkter Migrationshintergrund","62","0.415193391930749","0.342804914522849","0.487581869338649"
"Abitur","1999","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1999","Hauptschulabschluss","kein Migrationshintergrund","78","0.0151588519658304","0.0116619945973171","0.0186557093343436"
"Anderer Abschluss","1999","Hauptschulabschluss","direkter Migrationshintergrund","620","0.43216346373804","0.403520116562786","0.460806810913294"
"Anderer Abschluss","1999","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1999","Realschulabschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1999","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","1999","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1999","(Fach-)Abitur","direkter Migrationshintergrund","136","0.50112396452209","0.438128495307042","0.564119433737138"
"Anderer Abschluss","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1999","AkademikerInnen","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1999","AkademikerInnen","direkter Migrationshintergrund","70","0.357816526744278","0.287396230114072","0.428236823374483"
"Anderer Abschluss","1999","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1999","(noch) kein Abschluss","kein Migrationshintergrund","69","0.29395193609667","0.242485968889351","0.345417903303988"
"Ohne Abschluss verlassen","1999","(noch) kein Abschluss","direkter Migrationshintergrund","305","0.741699222566373","0.699070987891682","0.784327457241064"
"Ohne Abschluss verlassen","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1999","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1999","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1999","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1999","Realschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1999","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1999","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1999","AkademikerInnen","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1999","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1999","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1999","(noch) kein Abschluss","kein Migrationshintergrund","231","0.702839933397656","0.651211579163201","0.754468287632111"
"Noch kein Abschluss","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","65","0.910366828731791","0.846144819533833","0.974588837929749"
"Noch kein Abschluss","1999","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1999","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1999","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1999","Realschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1999","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1999","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1999","AkademikerInnen","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1999","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1999","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1999","(noch) kein Abschluss","direkter Migrationshintergrund","75","0.163369131485613","0.127363326767417","0.199374936203809"
"Keine Schule besucht","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1999","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1999","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1999","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1999","Realschulabschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1999","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1999","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1999","AkademikerInnen","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1999","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1999","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2000","Hauptschulabschluss","kein Migrationshintergrund","8540","0.988822621697991","0.986606750394413","0.99103849300157"
"Hauptschulabschluss","2000","Hauptschulabschluss","direkter Migrationshintergrund","830","0.500877155435139","0.477504503495877","0.524249807374402"
"Hauptschulabschluss","2000","Hauptschulabschluss","indirekter Migrationshintergrund","322","0.952420810038733","0.929659282090072","0.975182337987393"
"Hauptschulabschluss","2000","Realschulabschluss","kein Migrationshintergrund","37","0.00633178586887519","0.0042935941110499","0.00836997762670048"
"Hauptschulabschluss","2000","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2000","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","2000","(Fach-)Abitur","direkter Migrationshintergrund","39","0.077028580773946","0.0539552929846389","0.100101868563253"
"Hauptschulabschluss","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2000","AkademikerInnen","kein Migrationshintergrund","195","0.0579509557346568","0.0500705311220218","0.0658313803472918"
"Hauptschulabschluss","2000","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2000","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Realschulabschluss","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2000","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Realschulabschluss","2000","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2000","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2000","Realschulabschluss","kein Migrationshintergrund","5781","0.993668214131125","0.9916300223733","0.99570640588895"
"Realschulabschluss","2000","Realschulabschluss","direkter Migrationshintergrund","254","0.994686976807003","0.985781807512469","1.00359214610154"
"Realschulabschluss","2000","Realschulabschluss","indirekter Migrationshintergrund","235","1","1","1"
"Realschulabschluss","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Realschulabschluss","2000","(Fach-)Abitur","direkter Migrationshintergrund","36","0.0692179158161995","0.0472533473437495","0.0911824842886495"
"Realschulabschluss","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2000","AkademikerInnen","kein Migrationshintergrund","648","0.163747826313736","0.151267125790541","0.176228526836932"
"Realschulabschluss","2000","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2000","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2000","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","2000","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2000","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2000","Realschulabschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","2000","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2000","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2000","(Fach-)Abitur","kein Migrationshintergrund","487","0.284779094333868","0.263682477842809","0.305875710824927"
"Fachhochschulreife","2000","(Fach-)Abitur","direkter Migrationshintergrund","46","0.0930512824960839","0.067912632254434","0.118189932737734"
"Fachhochschulreife","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2000","AkademikerInnen","kein Migrationshintergrund","425","0.144922772146301","0.133049961338639","0.156795582953962"
"Fachhochschulreife","2000","AkademikerInnen","direkter Migrationshintergrund","33","0.086584075904473","0.0592289715017069","0.113939180307239"
"Fachhochschulreife","2000","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abitur","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abitur","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Abitur","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abitur","2000","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Abitur","2000","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Abitur","2000","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Abitur","2000","Realschulabschluss","kein Migrationshintergrund","","","",""
"Abitur","2000","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Abitur","2000","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Abitur","2000","(Fach-)Abitur","kein Migrationshintergrund","1237","0.691493343033155","0.669902732306039","0.713083953760271"
"Abitur","2000","(Fach-)Abitur","direkter Migrationshintergrund","129","0.297572801507997","0.258010032076637","0.337135570939356"
"Abitur","2000","(Fach-)Abitur","indirekter Migrationshintergrund","96","0.676957255645131","0.596570031162547","0.757344480127715"
"Abitur","2000","AkademikerInnen","kein Migrationshintergrund","2093","0.627895829039884","0.611593163123274","0.644198494956494"
"Abitur","2000","AkademikerInnen","direkter Migrationshintergrund","133","0.345279621712138","0.299031033801598","0.391528209622679"
"Abitur","2000","AkademikerInnen","indirekter Migrationshintergrund","40","0.771216188328587","0.659181650912111","0.883250725745062"
"Anderer Abschluss","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2000","Hauptschulabschluss","kein Migrationshintergrund","107","0.0111773783020087","0.00896150699843049","0.0133932496055869"
"Anderer Abschluss","2000","Hauptschulabschluss","direkter Migrationshintergrund","928","0.499122844564861","0.475750192625598","0.522495496504123"
"Anderer Abschluss","2000","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2000","Realschulabschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2000","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","2000","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2000","(Fach-)Abitur","direkter Migrationshintergrund","263","0.463129419405774","0.419979956296045","0.506278882515502"
"Anderer Abschluss","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2000","AkademikerInnen","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2000","AkademikerInnen","direkter Migrationshintergrund","200","0.470041381445028","0.421493073180181","0.518589689709875"
"Anderer Abschluss","2000","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2000","(noch) kein Abschluss","kein Migrationshintergrund","91","0.263728373044251","0.223676846398047","0.303779899690454"
"Ohne Abschluss verlassen","2000","(noch) kein Abschluss","direkter Migrationshintergrund","312","0.81585007626668","0.777132454118044","0.854567698415316"
"Ohne Abschluss verlassen","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2000","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2000","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2000","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2000","Realschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2000","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2000","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2000","AkademikerInnen","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2000","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2000","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2000","(noch) kein Abschluss","kein Migrationshintergrund","374","0.736271626955749","0.696220100309546","0.776323153601953"
"Noch kein Abschluss","2000","(noch) kein Abschluss","direkter Migrationshintergrund","65","0.165017823614706","0.12793935778752","0.202096289441893"
"Noch kein Abschluss","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","67","0.862847424891977","0.785506336116553","0.940188513667401"
"Noch kein Abschluss","2000","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2000","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2000","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2000","Realschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2000","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2000","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2000","AkademikerInnen","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","2000","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","2000","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2000","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2000","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2000","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2000","Realschulabschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2000","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2000","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","2000","AkademikerInnen","kein Migrationshintergrund","","","",""
"Keine Schule besucht","2000","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","2000","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2001","Hauptschulabschluss","kein Migrationshintergrund","7494","0.989669681082245","0.987392853701616","0.991946508462875"
"Hauptschulabschluss","2001","Hauptschulabschluss","direkter Migrationshintergrund","738","0.48694434771363","0.462243854086137","0.511644841341124"
"Hauptschulabschluss","2001","Hauptschulabschluss","indirekter Migrationshintergrund","291","0.964135893297655","0.94319834089242","0.985073445702889"
"Hauptschulabschluss","2001","Realschulabschluss","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","2001","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2001","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","2001","(Fach-)Abitur","direkter Migrationshintergrund","39","0.0836546223573142","0.0585972089678227","0.108712035746806"
"Hauptschulabschluss","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","2001","AkademikerInnen","kein Migrationshintergrund","175","0.0538821212483349","0.0459923629475818","0.0617718795490879"
"Hauptschulabschluss","2001","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","2001","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Realschulabschluss","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2001","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Realschulabschluss","2001","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2001","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2001","Realschulabschluss","kein Migrationshintergrund","5336","0.994362617568016","0.992358439382534","0.996366795753498"
"Realschulabschluss","2001","Realschulabschluss","direkter Migrationshintergrund","229","0.994419602884488","0.984813228850943","1.00402597691803"
"Realschulabschluss","2001","Realschulabschluss","indirekter Migrationshintergrund","206","1","1","1"
"Realschulabschluss","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Realschulabschluss","2001","(Fach-)Abitur","direkter Migrationshintergrund","34","0.0647579062872351","0.0424853486293979","0.0870304639450722"
"Realschulabschluss","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","2001","AkademikerInnen","kein Migrationshintergrund","603","0.160778307316145","0.147942570358719","0.17361404427357"
"Realschulabschluss","2001","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Realschulabschluss","2001","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2001","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","2001","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2001","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2001","Realschulabschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","2001","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","2001","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2001","(Fach-)Abitur","kein Migrationshintergrund","474","0.288364049975642","0.266598435725047","0.310129664226238"
"Fachhochschulreife","2001","(Fach-)Abitur","direkter Migrationshintergrund","40","0.0936967101963253","0.0673236443454619","0.120069776047189"
"Fachhochschulreife","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","2001","AkademikerInnen","kein Migrationshintergrund","386","0.141950275637408","0.12975495902034","0.154145592254477"
"Fachhochschulreife","2001","AkademikerInnen","direkter Migrationshintergrund","33","0.0887102337098965","0.0594613101958084","0.117959157223985"
"Fachhochschulreife","2001","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abitur","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abitur","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Abitur","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abitur","2001","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Abitur","2001","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Abitur","2001","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Abitur","2001","Realschulabschluss","kein Migrationshintergrund","","","",""
"Abitur","2001","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Abitur","2001","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Abitur","2001","(Fach-)Abitur","kein Migrationshintergrund","1161","0.689430438764237","0.667197539449461","0.711663338079013"
"Abitur","2001","(Fach-)Abitur","direkter Migrationshintergrund","113","0.272873803546989","0.23256058363898","0.313187023454998"
"Abitur","2001","(Fach-)Abitur","indirekter Migrationshintergrund","93","0.689464747785236","0.6089903532691","0.769939142301373"
"Abitur","2001","AkademikerInnen","kein Migrationshintergrund","1970","0.636706459435413","0.619900349587901","0.653512569282926"
"Abitur","2001","AkademikerInnen","direkter Migrationshintergrund","117","0.331737858096431","0.28330214190225","0.380173574290613"
"Abitur","2001","AkademikerInnen","indirekter Migrationshintergrund","41","0.808233246884841","0.704188116335965","0.912278377433718"
"Anderer Abschluss","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2001","Hauptschulabschluss","kein Migrationshintergrund","82","0.0103303189177547","0.00805349153712522","0.0126071462983841"
"Anderer Abschluss","2001","Hauptschulabschluss","direkter Migrationshintergrund","835","0.51305565228637","0.488355158658876","0.537756145913863"
"Anderer Abschluss","2001","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2001","Realschulabschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2001","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","2001","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2001","(Fach-)Abitur","direkter Migrationshintergrund","243","0.485016957612136","0.439785915332525","0.530247999891747"
"Anderer Abschluss","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","2001","AkademikerInnen","kein Migrationshintergrund","","","",""
"Anderer Abschluss","2001","AkademikerInnen","direkter Migrationshintergrund","176","0.485420598575569","0.434006754282934","0.536834442868205"
"Anderer Abschluss","2001","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2001","(noch) kein Abschluss","kein Migrationshintergrund","85","0.242214971401707","0.205462517487677","0.278967425315736"
"Ohne Abschluss verlassen","2001","(noch) kein Abschluss","direkter Migrationshintergrund","220","0.772664639340392","0.723308950039513","0.822020328641271"
"Ohne Abschluss verlassen","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2001","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2001","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2001","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2001","Realschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2001","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2001","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2001","AkademikerInnen","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2001","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","2001","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","2001","(noch) kein Abschluss","kein Migrationshintergrund","437","0.757785028598293","0.721032574684264","0.794537482512323"
"Noch kein Abschluss","2001","(noch) kein Abschluss","direkter Migrationshintergrund","47","0.199919686133388","0.152821652070557","0.247017720196218"
