year,age_gr,pgisced97,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,17-29 y.,Upper Secondary Level,Secondary School Degree,0.25174,312,1515,0.22988,0.27360
2005,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.41283,628,1515,0.38803,0.43763
2005,17-29 y.,Upper Secondary Level,Technical School Degree,0.03767,65,1515,0.02808,0.04726
2005,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.27056,510,1515,0.24818,0.29293
2005,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.30688,90,273,0.25207,0.36169
2005,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.64103,183,273,0.58402,0.69804
2005,17-29 y.,First Stage of Tertiary Education,Intermediate School Degree,0.64799,37,37,0.49198,0.80401
2005,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.79585,169,169,0.73489,0.85680
2005,30-45 y.,Primary Level,"Dropout, No School Degree",0.89567,57,57,0.81561,0.97574
2005,30-45 y.,Lower Secondary Level,Secondary School Degree,0.60020,244,407,0.55255,0.64785
2005,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.19749,80,407,0.15876,0.23621
2005,30-45 y.,Lower Secondary Level,Other Degree,0.20231,83,407,0.16323,0.24138
2005,30-45 y.,Upper Secondary Level,Secondary School Degree,0.38190,1105,3062,0.36469,0.39911
2005,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.54479,1765,3062,0.52715,0.56243
2005,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.02212,77,3062,0.01691,0.02733
2005,30-45 y.,Upper Secondary Level,Other Degree,0.04277,115,3062,0.03561,0.04994
2005,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.26436,131,473,0.22458,0.30415
2005,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.55851,296,473,0.51372,0.60331
2005,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.13232,46,473,0.10175,0.16289
2005,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.19320,109,601,0.16161,0.22479
2005,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.48053,323,601,0.44055,0.52050
2005,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.10064,64,601,0.07657,0.12471
2005,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.17888,105,601,0.14821,0.20955
2005,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.10074,169,1364,0.08477,0.11672
2005,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.13413,164,1364,0.11603,0.15222
2005,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.68146,963,1364,0.65672,0.70619
2005,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.07471,68,1364,0.06075,0.08867
2005,46-65 y.,Primary Level,"Dropout, No School Degree",0.93578,75,75,0.87992,0.99164
2005,46-65 y.,Lower Secondary Level,Secondary School Degree,0.65248,337,550,0.61265,0.69232
2005,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.07569,49,550,0.05356,0.09781
2005,46-65 y.,Lower Secondary Level,Other Degree,0.27183,164,550,0.23461,0.30905
2005,46-65 y.,Upper Secondary Level,Secondary School Degree,0.60149,1991,3536,0.58535,0.61763
2005,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.32606,1352,3536,0.31060,0.34151
2005,46-65 y.,Upper Secondary Level,Other Degree,0.06037,193,3536,0.05252,0.06823
2005,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.30170,71,230,0.24225,0.36115
2005,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.38636,108,230,0.32330,0.44943
2005,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.22765,51,230,0.17334,0.28196
2005,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.31964,184,589,0.28194,0.35733
2005,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.45864,286,589,0.41836,0.49892
2005,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.07564,58,589,0.05427,0.09702
2005,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.09730,61,589,0.07334,0.12125
2005,46-65 y.,Second Stage of Tertiary Education,Secondary School Degree,0.03663,65,1912,0.02820,0.04505
2005,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.18192,348,1912,0.16462,0.19922
2005,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.13082,206,1912,0.11570,0.14594
2005,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.57246,1204,1912,0.55027,0.59464
2005,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.07766,89,1912,0.06566,0.08966
2005,66 and older,Primary Level,"Dropout, No School Degree",0.99490,50,50,0.97496,1.01484
2005,66 and older,Lower Secondary Level,Secondary School Degree,0.87812,628,734,0.85444,0.90181
2005,66 and older,Lower Secondary Level,Intermediate School Degree,0.05081,36,734,0.03491,0.06670
2005,66 and older,Lower Secondary Level,Other Degree,0.07107,70,734,0.05247,0.08967
2005,66 and older,Upper Secondary Level,Secondary School Degree,0.76909,1521,1933,0.75030,0.78788
2005,66 and older,Upper Secondary Level,Intermediate School Degree,0.18378,351,1933,0.16651,0.20105
2005,66 and older,Upper Secondary Level,Other Degree,0.02906,61,1933,0.02157,0.03655
2005,66 and older,Post-secondary Non-tertiary Level,Technical School Degree,0.34278,37,72,0.23238,0.45319
2005,66 and older,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.37265,35,72,0.26018,0.48512
2005,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.55222,150,202,0.48347,0.62097
2005,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.23886,52,202,0.17991,0.29780
2005,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.17111,108,638,0.14186,0.20035
2005,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.14037,90,638,0.11339,0.16734
2005,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.12414,68,638,0.09853,0.14975
2005,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.50449,372,638,0.46566,0.54332
2006,17-29 y.,Lower Secondary Level,Secondary School Degree,0.46512,298,721,0.42868,0.50155
2006,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.50122,423,721,0.46470,0.53774
2006,17-29 y.,Upper Secondary Level,Secondary School Degree,0.24153,316,1591,0.22049,0.26257
2006,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.40205,640,1591,0.37795,0.42615
2006,17-29 y.,Upper Secondary Level,Technical School Degree,0.05025,79,1591,0.03951,0.06098
2006,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.27763,525,1591,0.25561,0.29964
2006,17-29 y.,Upper Secondary Level,Other Degree,0.02301,31,1591,0.01564,0.03038
2006,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.27917,93,275,0.22605,0.33228
2006,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.66125,182,275,0.60521,0.71729
2006,17-29 y.,First Stage of Tertiary Education,Intermediate School Degree,0.53942,34,34,0.36935,0.70948
2006,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.79197,194,194,0.73470,0.84923
2006,30-45 y.,Primary Level,"Dropout, No School Degree",0.85066,46,46,0.74653,0.95480
2006,30-45 y.,Lower Secondary Level,Secondary School Degree,0.61311,236,392,0.56483,0.66138
2006,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.20429,81,392,0.16433,0.24426
2006,30-45 y.,Lower Secondary Level,Other Degree,0.18260,75,392,0.14431,0.22089
2006,30-45 y.,Upper Secondary Level,Secondary School Degree,0.38815,1147,3147,0.37112,0.40518
2006,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.53572,1800,3147,0.51830,0.55315
2006,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.02253,82,3147,0.01734,0.02771
2006,30-45 y.,Upper Secondary Level,Other Degree,0.04647,118,3147,0.03911,0.05382
2006,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.29011,153,537,0.25169,0.32853
2006,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.52633,326,537,0.48406,0.56860
2006,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.14945,58,537,0.11926,0.17963
2006,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.18255,107,607,0.15180,0.21331
2006,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.46932,321,607,0.42959,0.50906
2006,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.10878,68,607,0.08399,0.13357
2006,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.20033,111,607,0.16846,0.23220
2006,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.10333,174,1425,0.08752,0.11914
2006,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.12828,169,1425,0.11091,0.14565
2006,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.68596,1014,1425,0.66185,0.71007
2006,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.07384,68,1425,0.06025,0.08742
2006,46-65 y.,Primary Level,"Dropout, No School Degree",0.94049,70,70,0.88466,0.99631
2006,46-65 y.,Lower Secondary Level,Secondary School Degree,0.63758,357,576,0.59829,0.67687
2006,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.09468,62,576,0.07075,0.11861
2006,46-65 y.,Lower Secondary Level,Other Degree,0.26774,157,576,0.23155,0.30394
2006,46-65 y.,Upper Secondary Level,Secondary School Degree,0.56672,2093,3860,0.55109,0.58236
2006,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.35826,1570,3860,0.34313,0.37339
2006,46-65 y.,Upper Secondary Level,Other Degree,0.06246,197,3860,0.05483,0.07010
2006,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.26964,72,236,0.21290,0.32638
2006,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.43556,119,236,0.37216,0.49895
2006,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.20312,45,236,0.15168,0.25456
2006,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.30210,185,615,0.26578,0.33842
2006,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.47186,304,615,0.43237,0.51134
2006,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.07082,61,615,0.05053,0.09111
2006,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.09787,65,615,0.07436,0.12137
2006,46-65 y.,Second Stage of Tertiary Education,Secondary School Degree,0.03162,60,2082,0.02410,0.03914
2006,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.17613,382,2082,0.15977,0.19250
2006,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.12732,226,2082,0.11300,0.14164
2006,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.58031,1309,2082,0.55911,0.60151
2006,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.08300,105,2082,0.07115,0.09485
2006,66 and older,Primary Level,"Dropout, No School Degree",0.99022,54,54,0.96373,1.01671
2006,66 and older,Lower Secondary Level,Secondary School Degree,0.86897,715,831,0.84601,0.89192
2006,66 and older,Lower Secondary Level,Intermediate School Degree,0.04479,36,831,0.03072,0.05886
2006,66 and older,Lower Secondary Level,Other Degree,0.08624,80,831,0.06715,0.10534
2006,66 and older,Upper Secondary Level,Secondary School Degree,0.75133,1758,2267,0.73354,0.76913
2006,66 and older,Upper Secondary Level,Intermediate School Degree,0.19341,428,2267,0.17715,0.20967
2006,66 and older,Upper Secondary Level,Other Degree,0.03499,81,2267,0.02742,0.04255
2006,66 and older,Post-secondary Non-tertiary Level,Technical School Degree,0.33159,40,81,0.22843,0.43476
2006,66 and older,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.38282,41,81,0.27631,0.48934
2006,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.56217,180,246,0.50005,0.62430
2006,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.24146,66,246,0.18787,0.29505
2006,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.15040,125,768,0.12510,0.17570
2006,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.15660,119,768,0.13088,0.18232
2006,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.12312,87,768,0.09987,0.14638
2006,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.51573,437,768,0.48036,0.55110
2007,17-29 y.,Lower Secondary Level,Secondary School Degree,0.43291,257,645,0.39464,0.47118
2007,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.54506,388,645,0.50660,0.58352
2007,17-29 y.,Upper Secondary Level,Secondary School Degree,0.23170,282,1444,0.20993,0.25347
2007,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.38916,560,1444,0.36401,0.41432
2007,17-29 y.,Upper Secondary Level,Technical School Degree,0.05406,71,1444,0.04239,0.06572
2007,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.30213,531,1444,0.27843,0.32582
2007,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.29833,89,249,0.24139,0.35527
2007,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.64455,160,249,0.58498,0.70412
2007,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.78734,174,174,0.72637,0.84832
2007,30-45 y.,Primary Level,"Dropout, No School Degree",0.84920,41,41,0.73830,0.96010
2007,30-45 y.,Lower Secondary Level,Secondary School Degree,0.58739,203,335,0.53459,0.64019
2007,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.19862,68,335,0.15583,0.24141
2007,30-45 y.,Lower Secondary Level,Other Degree,0.21399,64,335,0.17001,0.25798
2007,30-45 y.,Upper Secondary Level,Secondary School Degree,0.37591,1003,2819,0.35803,0.39379
2007,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.54845,1638,2819,0.53008,0.56683
2007,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.02566,80,2819,0.01982,0.03150
2007,30-45 y.,Upper Secondary Level,Other Degree,0.04346,98,2819,0.03593,0.05099
2007,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.28095,141,509,0.24187,0.32004
2007,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.55631,317,509,0.51310,0.59951
2007,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.12900,51,509,0.09985,0.15815
2007,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.17504,93,538,0.14290,0.20718
2007,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.49181,290,538,0.44952,0.53409
2007,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.10865,58,538,0.08233,0.13497
2007,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.18944,97,538,0.15630,0.22259
2007,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.08320,146,1358,0.06851,0.09790
2007,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.13247,163,1358,0.11443,0.15050
2007,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.71025,987,1358,0.68611,0.73439
2007,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.06656,62,1358,0.05330,0.07982
2007,46-65 y.,Primary Level,"Dropout, No School Degree",0.91843,63,63,0.85030,0.98656
2007,46-65 y.,Lower Secondary Level,Secondary School Degree,0.62964,314,500,0.58727,0.67201
2007,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.09383,53,500,0.06825,0.11942
2007,46-65 y.,Lower Secondary Level,Other Degree,0.27653,133,500,0.23728,0.31577
2007,46-65 y.,Upper Secondary Level,Secondary School Degree,0.54885,1856,3578,0.53254,0.56516
2007,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.37714,1548,3578,0.36125,0.39302
2007,46-65 y.,Upper Secondary Level,Other Degree,0.06160,174,3578,0.05372,0.06948
2007,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.25199,72,245,0.19751,0.30646
2007,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.45112,126,245,0.38868,0.51356
2007,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.21437,47,245,0.16287,0.26586
2007,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.29092,160,583,0.25402,0.32782
2007,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.47189,297,583,0.43133,0.51245
2007,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.07229,62,583,0.05125,0.09334
2007,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.11040,64,583,0.08494,0.13586
2007,46-65 y.,Second Stage of Tertiary Education,Secondary School Degree,0.02897,49,1971,0.02156,0.03637
2007,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.17898,363,1971,0.16205,0.19591
2007,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.11964,198,1971,0.10530,0.13397
2007,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.58096,1254,1971,0.55917,0.60275
2007,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.09113,107,1971,0.07842,0.10383
2007,66 and older,Primary Level,"Dropout, No School Degree",0.97764,50,50,0.93624,1.01904
2007,66 and older,Lower Secondary Level,Secondary School Degree,0.84936,648,767,0.82403,0.87469
2007,66 and older,Lower Secondary Level,Intermediate School Degree,0.05151,38,767,0.03585,0.06716
2007,66 and older,Lower Secondary Level,Other Degree,0.09913,81,767,0.07797,0.12029
2007,66 and older,Upper Secondary Level,Secondary School Degree,0.75769,1723,2240,0.73995,0.77544
2007,66 and older,Upper Secondary Level,Intermediate School Degree,0.19283,444,2240,0.17649,0.20918
2007,66 and older,Upper Secondary Level,Other Degree,0.03433,73,2240,0.02679,0.04187
2007,66 and older,Post-secondary Non-tertiary Level,Technical School Degree,0.39106,48,90,0.28968,0.49245
2007,66 and older,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.34288,42,90,0.24426,0.44149
2007,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.54502,177,247,0.48279,0.60724
2007,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.25062,70,247,0.19646,0.30477
2007,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.15723,130,789,0.13182,0.18265
2007,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.13502,112,789,0.11116,0.15888
2007,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.13629,90,789,0.11234,0.16025
2007,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.53225,457,789,0.49741,0.56709
2008,17-29 y.,Lower Secondary Level,Secondary School Degree,0.43285,229,584,0.39263,0.47307
2008,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.55662,355,584,0.51630,0.59695
2008,17-29 y.,Upper Secondary Level,Secondary School Degree,0.20510,230,1275,0.18292,0.22727
2008,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.40790,515,1275,0.38091,0.43489
2008,17-29 y.,Upper Secondary Level,Technical School Degree,0.07473,77,1275,0.06029,0.08917
2008,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.28953,453,1275,0.26462,0.31443
2008,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.29789,77,218,0.23704,0.35874
2008,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.66292,141,218,0.60003,0.72582
2008,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.74278,175,175,0.67783,0.80773
2008,30-45 y.,Primary Level,"Dropout, No School Degree",0.86378,39,39,0.75472,0.97285
2008,30-45 y.,Lower Secondary Level,Secondary School Degree,0.62060,194,313,0.56676,0.67444
2008,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.18175,63,313,0.13896,0.22455
2008,30-45 y.,Lower Secondary Level,Other Degree,0.19764,56,313,0.15346,0.24183
2008,30-45 y.,Upper Secondary Level,Secondary School Degree,0.37589,903,2579,0.35719,0.39459
2008,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.54022,1507,2579,0.52098,0.55946
2008,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.03297,84,2579,0.02608,0.03986
2008,30-45 y.,Upper Secondary Level,Other Degree,0.04315,85,2579,0.03531,0.05099
2008,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.29564,134,459,0.25385,0.33743
2008,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.55549,285,459,0.50998,0.60100
2008,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.11397,40,459,0.08487,0.14307
2008,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.18856,83,462,0.15285,0.22426
2008,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.48558,244,462,0.43996,0.53121
2008,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.11881,47,462,0.08928,0.14835
2008,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.17535,88,462,0.14063,0.21006
2008,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.07646,125,1218,0.06153,0.09139
2008,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.12008,145,1218,0.10182,0.13835
2008,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.73767,897,1218,0.71296,0.76239
2008,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.05822,51,1218,0.04506,0.07137
2008,46-65 y.,Primary Level,"Dropout, No School Degree",0.90008,52,52,0.81777,0.98238
2008,46-65 y.,Lower Secondary Level,Secondary School Degree,0.64296,282,442,0.59825,0.68768
2008,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.09594,50,442,0.06845,0.12343
2008,46-65 y.,Lower Secondary Level,Other Degree,0.26110,110,442,0.22010,0.30209
2008,46-65 y.,Upper Secondary Level,Secondary School Degree,0.53175,1728,3418,0.51501,0.54848
2008,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.39765,1541,3418,0.38124,0.41406
2008,46-65 y.,Upper Secondary Level,Other Degree,0.05727,149,3418,0.04948,0.06507
2008,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.25701,78,264,0.20419,0.30982
2008,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.45608,139,264,0.39589,0.51628
2008,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.19482,47,264,0.14695,0.24269
2008,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.27369,147,555,0.23656,0.31082
2008,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.47354,285,555,0.43196,0.51512
2008,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.07239,58,555,0.05081,0.09397
2008,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.12271,65,555,0.09539,0.15004
2008,46-65 y.,Second Stage of Tertiary Education,Secondary School Degree,0.02332,38,1848,0.01644,0.03021
2008,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.17529,343,1848,0.15795,0.19263
2008,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.11872,189,1848,0.10396,0.13347
2008,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.59331,1186,1848,0.57091,0.61572
2008,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.08936,92,1848,0.07635,0.10237
2008,66 and older,Primary Level,"Dropout, No School Degree",0.99699,41,41,0.98002,1.01397
2008,66 and older,Lower Secondary Level,Secondary School Degree,0.83514,604,721,0.80804,0.86225
2008,66 and older,Lower Secondary Level,Intermediate School Degree,0.05484,37,721,0.03821,0.07147
2008,66 and older,Lower Secondary Level,Other Degree,0.11002,80,721,0.08716,0.13287
2008,66 and older,Upper Secondary Level,Secondary School Degree,0.75602,1696,2206,0.73810,0.77395
2008,66 and older,Upper Secondary Level,Intermediate School Degree,0.19476,440,2206,0.17823,0.21129
2008,66 and older,Upper Secondary Level,Other Degree,0.03484,70,2206,0.02719,0.04249
2008,66 and older,Post-secondary Non-tertiary Level,Technical School Degree,0.37457,44,81,0.26851,0.48064
2008,66 and older,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.35086,37,81,0.24628,0.45544
2008,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.55820,180,252,0.49677,0.61964
2008,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.25732,72,252,0.20323,0.31140
2008,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.14700,129,838,0.12301,0.17099
2008,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.14700,126,838,0.12301,0.17099
2008,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.13490,93,838,0.11176,0.15805
2008,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.52880,490,838,0.49498,0.56261
2009,17-29 y.,Lower Secondary Level,Secondary School Degree,0.43931,210,512,0.39627,0.48234
2009,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.54765,302,512,0.50450,0.59081
2009,17-29 y.,Upper Secondary Level,Secondary School Degree,0.20408,194,1134,0.18061,0.22755
2009,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.39071,447,1134,0.36230,0.41912
2009,17-29 y.,Upper Secondary Level,Technical School Degree,0.07879,69,1134,0.06310,0.09448
2009,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.30983,424,1134,0.28291,0.33676
2009,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.34910,76,184,0.28003,0.41817
2009,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.62005,108,184,0.54972,0.69037
2009,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.75299,183,183,0.69034,0.81565
2009,30-45 y.,Primary Level,"Dropout, No School Degree",0.86444,39,39,0.75560,0.97328
2009,30-45 y.,Lower Secondary Level,Secondary School Degree,0.60351,161,270,0.54506,0.66197
2009,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.21796,66,270,0.16862,0.26730
2009,30-45 y.,Lower Secondary Level,Other Degree,0.17853,43,270,0.13276,0.22429
2009,30-45 y.,Upper Secondary Level,Secondary School Degree,0.36027,774,2296,0.34063,0.37991
2009,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.54719,1372,2296,0.52683,0.56756
2009,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.03656,81,2296,0.02888,0.04424
2009,30-45 y.,Upper Secondary Level,Other Degree,0.04393,69,2296,0.03554,0.05231
2009,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.30884,126,423,0.26475,0.35292
2009,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.56684,263,423,0.51956,0.61412
2009,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.09773,34,423,0.06940,0.12606
2009,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.17555,75,422,0.13921,0.21189
2009,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.48095,220,422,0.43322,0.52868
2009,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.13072,43,422,0.09852,0.16292
2009,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.17977,84,422,0.14309,0.21645
2009,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.06745,113,1132,0.05283,0.08207
2009,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.12772,140,1132,0.10826,0.14717
2009,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.73521,830,1132,0.70949,0.76092
2009,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.06389,49,1132,0.04964,0.07814
