year,migback,sampreg,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Direct migration background,West,No School Degree Yet,0.00928,118,5925,0.00684,0.01172
2013,Direct migration background,East,Secondary School Degree,0.15755,42,412,0.12232,0.19277
2013,Direct migration background,East,Intermediate School Degree,0.07779,40,412,0.05189,0.10368
2013,Direct migration background,East,Upper Secondary Degree,0.09023,35,412,0.06253,0.11793
2013,Direct migration background,East,Other Degree,0.61444,295,412,0.56739,0.66150
2013,Indirect migration background,West,Secondary School Degree,0.27391,510,1936,0.25404,0.29378
2013,Indirect migration background,West,Intermediate School Degree,0.25022,491,1936,0.23092,0.26952
2013,Indirect migration background,West,Technical School Degree,0.07688,135,1936,0.06501,0.08875
2013,Indirect migration background,West,Upper Secondary Degree,0.23505,440,1936,0.21616,0.25394
2013,Indirect migration background,West,Other Degree,0.02413,75,1936,0.01730,0.03097
2013,Indirect migration background,West,"Dropout, No School Degree",0.02353,47,1936,0.01678,0.03029
2013,Indirect migration background,West,No School Degree Yet,0.11628,238,1936,0.10200,0.13056
2013,Indirect migration background,East,Intermediate School Degree,0.24633,31,31,0.09215,0.40052
2014,No migration background,West,Secondary School Degree,0.36573,4730,14838,0.35798,0.37348
2014,No migration background,West,Intermediate School Degree,0.27505,4270,14838,0.26786,0.28223
2014,No migration background,West,Technical School Degree,0.07512,1123,14838,0.07088,0.07936
2014,No migration background,West,Upper Secondary Degree,0.24458,3952,14838,0.23766,0.25149
2014,No migration background,West,Other Degree,0.00956,127,14838,0.00800,0.01113
2014,No migration background,West,"Dropout, No School Degree",0.00903,147,14838,0.00751,0.01056
2014,No migration background,West,No School Degree Yet,0.02093,489,14838,0.01862,0.02323
2014,No migration background,East,Secondary School Degree,0.25799,1157,5046,0.24591,0.27006
2014,No migration background,East,Intermediate School Degree,0.48268,2417,5046,0.46889,0.49647
2014,No migration background,East,Technical School Degree,0.03818,162,5046,0.03289,0.04347
2014,No migration background,East,Upper Secondary Degree,0.18899,1125,5046,0.17819,0.19979
2014,No migration background,East,Other Degree,0.01205,55,5046,0.00904,0.01506
2014,No migration background,East,"Dropout, No School Degree",0.01020,44,5046,0.00742,0.01297
2014,No migration background,East,No School Degree Yet,0.00992,86,5046,0.00719,0.01265
2014,Direct migration background,West,Secondary School Degree,0.13660,601,4775,0.12686,0.14634
2014,Direct migration background,West,Intermediate School Degree,0.08119,447,4775,0.07344,0.08894
2014,Direct migration background,West,Technical School Degree,0.04019,159,4775,0.03461,0.04576
2014,Direct migration background,West,Upper Secondary Degree,0.08928,337,4775,0.08119,0.09736
2014,Direct migration background,West,Other Degree,0.56749,2825,4775,0.55344,0.58154
2014,Direct migration background,West,"Dropout, No School Degree",0.07297,310,4775,0.06559,0.08035
2014,Direct migration background,West,No School Degree Yet,0.01167,96,4775,0.00863,0.01472
2014,Direct migration background,East,Secondary School Degree,0.15554,38,334,0.11661,0.19446
2014,Direct migration background,East,Intermediate School Degree,0.07730,33,334,0.04862,0.10599
2014,Direct migration background,East,Upper Secondary Degree,0.12041,32,334,0.08546,0.15537
2014,Direct migration background,East,Other Degree,0.57871,231,334,0.52568,0.63175
2014,Indirect migration background,West,Secondary School Degree,0.26007,414,1597,0.23855,0.28159
2014,Indirect migration background,West,Intermediate School Degree,0.25276,412,1597,0.23144,0.27408
2014,Indirect migration background,West,Technical School Degree,0.07818,118,1597,0.06501,0.09135
2014,Indirect migration background,West,Upper Secondary Degree,0.25928,374,1597,0.23778,0.28078
2014,Indirect migration background,West,Other Degree,0.02337,54,1597,0.01596,0.03078
2014,Indirect migration background,West,"Dropout, No School Degree",0.02188,34,1597,0.01470,0.02906
2014,Indirect migration background,West,No School Degree Yet,0.10446,191,1597,0.08946,0.11947
2014,Indirect migration background,East,Intermediate School Degree,0.26350,36,36,0.11755,0.40945
2015,No migration background,West,Secondary School Degree,0.35428,4377,14068,0.34637,0.36218
2015,No migration background,West,Intermediate School Degree,0.28008,4085,14068,0.27266,0.28750
2015,No migration background,West,Technical School Degree,0.07603,1085,14068,0.07165,0.08041
2015,No migration background,West,Upper Secondary Degree,0.25254,3856,14068,0.24536,0.25972
2015,No migration background,West,Other Degree,0.00948,119,14068,0.00788,0.01108
2015,No migration background,West,"Dropout, No School Degree",0.00914,135,14068,0.00757,0.01071
2015,No migration background,West,No School Degree Yet,0.01846,411,14068,0.01623,0.02068
2015,No migration background,East,Secondary School Degree,0.25184,1082,4808,0.23957,0.26411
2015,No migration background,East,Intermediate School Degree,0.48718,2301,4808,0.47305,0.50131
2015,No migration background,East,Technical School Degree,0.03531,153,4808,0.03009,0.04053
2015,No migration background,East,Upper Secondary Degree,0.19249,1087,4808,0.18134,0.20363
2015,No migration background,East,Other Degree,0.01051,51,4808,0.00763,0.01340
2015,No migration background,East,"Dropout, No School Degree",0.01083,44,4808,0.00790,0.01375
2015,No migration background,East,No School Degree Yet,0.01184,90,4808,0.00878,0.01490
2015,Direct migration background,West,Secondary School Degree,0.13251,558,5475,0.12352,0.14149
2015,Direct migration background,West,Intermediate School Degree,0.08728,434,5475,0.07981,0.09476
2015,Direct migration background,West,Technical School Degree,0.03670,152,5475,0.03172,0.04168
2015,Direct migration background,West,Upper Secondary Degree,0.08427,329,5475,0.07691,0.09162
2015,Direct migration background,West,Other Degree,0.58274,3541,5475,0.56968,0.59580
2015,Direct migration background,West,"Dropout, No School Degree",0.06941,371,5475,0.06267,0.07614
2015,Direct migration background,West,No School Degree Yet,0.00710,90,5475,0.00488,0.00933
2015,Direct migration background,East,Intermediate School Degree,0.07294,31,345,0.04546,0.10041
2015,Direct migration background,East,Other Degree,0.65073,314,345,0.60035,0.70111
2015,Indirect migration background,West,Secondary School Degree,0.25460,374,1453,0.23219,0.27701
2015,Indirect migration background,West,Intermediate School Degree,0.26059,393,1453,0.23801,0.28317
2015,Indirect migration background,West,Technical School Degree,0.09161,113,1453,0.07677,0.10645
2015,Indirect migration background,West,Upper Secondary Degree,0.26726,359,1453,0.24450,0.29002
2015,Indirect migration background,West,Other Degree,0.02842,57,1453,0.01987,0.03697
2015,Indirect migration background,West,No School Degree Yet,0.07844,157,1453,0.06461,0.09227
2015,Indirect migration background,East,Intermediate School Degree,0.21674,34,34,0.07616,0.35732
2016,No migration background,West,Secondary School Degree,0.34754,4040,13032,0.33937,0.35572
2016,No migration background,West,Intermediate School Degree,0.28077,3749,13032,0.27305,0.28848
2016,No migration background,West,Technical School Degree,0.07843,1015,13032,0.07381,0.08304
2016,No migration background,West,Upper Secondary Degree,0.25598,3607,13032,0.24848,0.26347
2016,No migration background,West,Other Degree,0.00926,105,13032,0.00762,0.01091
2016,No migration background,West,"Dropout, No School Degree",0.00867,119,13032,0.00708,0.01026
2016,No migration background,West,No School Degree Yet,0.01935,397,13032,0.01699,0.02172
2016,No migration background,East,Secondary School Degree,0.23171,973,4509,0.21940,0.24403
2016,No migration background,East,Intermediate School Degree,0.49165,2166,4509,0.47706,0.50625
2016,No migration background,East,Technical School Degree,0.03797,154,4509,0.03239,0.04355
2016,No migration background,East,Upper Secondary Degree,0.20731,1045,4509,0.19548,0.21915
2016,No migration background,East,Other Degree,0.00991,44,4509,0.00702,0.01280
2016,No migration background,East,"Dropout, No School Degree",0.01033,38,4509,0.00737,0.01328
2016,No migration background,East,No School Degree Yet,0.01111,89,4509,0.00805,0.01417
2016,Direct migration background,West,Secondary School Degree,0.13187,513,6915,0.12390,0.13985
2016,Direct migration background,West,Intermediate School Degree,0.07762,384,6915,0.07131,0.08393
2016,Direct migration background,West,Technical School Degree,0.03021,135,6915,0.02617,0.03424
2016,Direct migration background,West,Upper Secondary Degree,0.08077,321,6915,0.07434,0.08719
2016,Direct migration background,West,Other Degree,0.60085,4226,6915,0.58930,0.61239
2016,Direct migration background,West,"Dropout, No School Degree",0.06869,911,6915,0.06273,0.07466
2016,Direct migration background,West,No School Degree Yet,0.00845,210,6915,0.00629,0.01060
2016,Direct migration background,West,No School Attended,0.00155,215,6915,0.00062,0.00248
2016,Direct migration background,East,Upper Secondary Degree,0.09667,31,805,0.07625,0.11710
2016,Direct migration background,East,Other Degree,0.69716,537,805,0.66540,0.72893
2016,Direct migration background,East,"Dropout, No School Degree",0.04042,134,805,0.02680,0.05403
2016,Direct migration background,East,No School Degree Yet,0.01023,34,805,0.00327,0.01718
2016,Direct migration background,East,No School Attended,0.01248,69,805,0.00481,0.02016
2016,Indirect migration background,West,Secondary School Degree,0.26740,338,1343,0.24372,0.29108
2016,Indirect migration background,West,Intermediate School Degree,0.25478,361,1343,0.23147,0.27809
2016,Indirect migration background,West,Technical School Degree,0.09416,112,1343,0.07854,0.10979
2016,Indirect migration background,West,Upper Secondary Degree,0.27197,333,1343,0.24816,0.29578
2016,Indirect migration background,West,Other Degree,0.02064,46,1343,0.01303,0.02824
2016,Indirect migration background,West,No School Degree Yet,0.07439,153,1343,0.06035,0.08843
2016,Indirect migration background,East,Intermediate School Degree,0.22500,34,34,0.08252,0.36747
2017,No migration background,West,Secondary School Degree,0.33689,4270,14779,0.32927,0.34452
2017,No migration background,West,Intermediate School Degree,0.28787,4359,14779,0.28057,0.29517
2017,No migration background,West,Technical School Degree,0.08003,1228,14779,0.07566,0.08441
2017,No migration background,West,Upper Secondary Degree,0.25601,4234,14779,0.24897,0.26304
2017,No migration background,West,Other Degree,0.00915,114,14779,0.00762,0.01069
2017,No migration background,West,"Dropout, No School Degree",0.00988,147,14779,0.00829,0.01148
2017,No migration background,West,No School Degree Yet,0.02016,427,14779,0.01789,0.02242
2017,No migration background,East,Secondary School Degree,0.22169,985,5038,0.21022,0.23316
2017,No migration background,East,Intermediate School Degree,0.48878,2478,5038,0.47498,0.50259
2017,No migration background,East,Technical School Degree,0.03666,171,5038,0.03147,0.04185
2017,No migration background,East,Upper Secondary Degree,0.21627,1198,5038,0.20490,0.22764
2017,No migration background,East,Other Degree,0.00971,48,5038,0.00700,0.01242
2017,No migration background,East,"Dropout, No School Degree",0.01171,46,5038,0.00874,0.01468
2017,No migration background,East,No School Degree Yet,0.01518,112,5038,0.01181,0.01856
2017,Direct migration background,West,Secondary School Degree,0.12739,507,7637,0.11991,0.13487
2017,Direct migration background,West,Intermediate School Degree,0.07798,389,7637,0.07196,0.08399
2017,Direct migration background,West,Technical School Degree,0.02963,142,7637,0.02583,0.03344
2017,Direct migration background,West,Upper Secondary Degree,0.07186,317,7637,0.06607,0.07766
2017,Direct migration background,West,Other Degree,0.59730,4559,7637,0.58630,0.60830
2017,Direct migration background,West,"Dropout, No School Degree",0.08225,1141,7637,0.07608,0.08841
2017,Direct migration background,West,No School Degree Yet,0.01037,259,7637,0.00810,0.01264
2017,Direct migration background,West,No School Attended,0.00322,323,7637,0.00195,0.00449
2017,Direct migration background,East,Intermediate School Degree,0.07118,32,908,0.05445,0.08792
2017,Direct migration background,East,Upper Secondary Degree,0.11726,38,908,0.09632,0.13820
2017,Direct migration background,East,Other Degree,0.64368,576,908,0.61252,0.67485
2017,Direct migration background,East,"Dropout, No School Degree",0.05682,159,908,0.04176,0.07189
2017,Direct migration background,East,No School Degree Yet,0.01058,31,908,0.00392,0.01724
2017,Direct migration background,East,No School Attended,0.01661,72,908,0.00829,0.02493
2017,Indirect migration background,West,Secondary School Degree,0.25143,331,1473,0.22927,0.27360
2017,Indirect migration background,West,Intermediate School Degree,0.25092,388,1473,0.22877,0.27307
2017,Indirect migration background,West,Technical School Degree,0.10059,136,1473,0.08522,0.11595
2017,Indirect migration background,West,Upper Secondary Degree,0.28716,401,1473,0.26404,0.31027
2017,Indirect migration background,West,Other Degree,0.01764,38,1473,0.01092,0.02437
2017,Indirect migration background,West,No School Degree Yet,0.07707,179,1473,0.06344,0.09069
2018,No migration background,West,Secondary School Degree,0.33112,4030,14098,0.32335,0.33889
2018,No migration background,West,Intermediate School Degree,0.28596,4127,14098,0.27850,0.29342
2018,No migration background,West,Technical School Degree,0.08409,1202,14098,0.07951,0.08867
2018,No migration background,West,Upper Secondary Degree,0.26632,4150,14098,0.25902,0.27361
2018,No migration background,West,Other Degree,0.00795,108,14098,0.00649,0.00942
2018,No migration background,West,"Dropout, No School Degree",0.00914,147,14098,0.00757,0.01071
2018,No migration background,West,No School Degree Yet,0.01542,334,14098,0.01339,0.01745
2018,No migration background,East,Secondary School Degree,0.20917,950,4950,0.19784,0.22050
2018,No migration background,East,Intermediate School Degree,0.49195,2452,4950,0.47802,0.50588
2018,No migration background,East,Technical School Degree,0.03852,165,4950,0.03316,0.04388
2018,No migration background,East,Upper Secondary Degree,0.22189,1180,4950,0.21031,0.23346
2018,No migration background,East,Other Degree,0.00824,46,4950,0.00572,0.01076
2018,No migration background,East,"Dropout, No School Degree",0.01009,48,4950,0.00730,0.01287
2018,No migration background,East,No School Degree Yet,0.02014,109,4950,0.01623,0.02406
2018,Direct migration background,West,Secondary School Degree,0.12978,487,7037,0.12192,0.13763
2018,Direct migration background,West,Intermediate School Degree,0.07969,380,7037,0.07336,0.08601
2018,Direct migration background,West,Technical School Degree,0.03105,143,7037,0.02699,0.03510
2018,Direct migration background,West,Upper Secondary Degree,0.07048,310,7037,0.06450,0.07646
2018,Direct migration background,West,Other Degree,0.59404,4127,7037,0.58256,0.60551
2018,Direct migration background,West,"Dropout, No School Degree",0.08460,1113,7037,0.07810,0.09110
2018,Direct migration background,West,No School Degree Yet,0.00736,218,7037,0.00536,0.00936
2018,Direct migration background,West,No School Attended,0.00301,259,7037,0.00173,0.00429
2018,Direct migration background,East,Other Degree,0.71382,542,742,0.68127,0.74636
2018,Direct migration background,East,"Dropout, No School Degree",0.05785,140,742,0.04104,0.07466
2018,Direct migration background,East,No School Attended,0.01530,60,742,0.00646,0.02414
2018,Indirect migration background,West,Secondary School Degree,0.25133,340,1452,0.22901,0.27365
2018,Indirect migration background,West,Intermediate School Degree,0.26171,385,1452,0.23909,0.28433
2018,Indirect migration background,West,Technical School Degree,0.09430,128,1452,0.07926,0.10933
2018,Indirect migration background,West,Upper Secondary Degree,0.28532,371,1452,0.26209,0.30856
2018,Indirect migration background,West,Other Degree,0.01841,37,1452,0.01149,0.02532
2018,Indirect migration background,West,"Dropout, No School Degree",0.01965,36,1452,0.01251,0.02679
2018,Indirect migration background,West,No School Degree Yet,0.06929,155,1452,0.05622,0.08236
2018,Indirect migration background,East,Intermediate School Degree,0.20757,34,34,0.06919,0.34594
2019,No migration background,Does not apply,Upper Secondary Degree,0.67390,39,39,0.52485,0.82295
2019,No migration background,West,Secondary School Degree,0.31805,3833,14631,0.31050,0.32559
2019,No migration background,West,Intermediate School Degree,0.29201,4316,14631,0.28464,0.29937
2019,No migration background,West,Technical School Degree,0.08195,1306,14631,0.07750,0.08639
2019,No migration background,West,Upper Secondary Degree,0.27677,4618,14631,0.26952,0.28402
2019,No migration background,West,Other Degree,0.00748,113,14631,0.00609,0.00888
2019,No migration background,West,"Dropout, No School Degree",0.00884,138,14631,0.00733,0.01036
2019,No migration background,West,No School Degree Yet,0.01490,307,14631,0.01294,0.01687
2019,No migration background,East,Secondary School Degree,0.20233,842,5029,0.19123,0.21344
2019,No migration background,East,Intermediate School Degree,0.49451,2470,5029,0.48069,0.50833
2019,No migration background,East,Technical School Degree,0.03939,168,5029,0.03401,0.04477
2019,No migration background,East,Upper Secondary Degree,0.22912,1374,5029,0.21751,0.24074
2019,No migration background,East,Other Degree,0.00835,44,5029,0.00583,0.01086
2019,No migration background,East,"Dropout, No School Degree",0.01018,42,5029,0.00741,0.01296
2019,No migration background,East,No School Degree Yet,0.01611,89,5029,0.01263,0.01959
2019,Direct migration background,West,Secondary School Degree,0.12899,444,6284,0.12070,0.13728
2019,Direct migration background,West,Intermediate School Degree,0.07907,355,6284,0.07240,0.08575
2019,Direct migration background,West,Technical School Degree,0.02890,135,6284,0.02476,0.03305
2019,Direct migration background,West,Upper Secondary Degree,0.07108,313,6284,0.06472,0.07743
2019,Direct migration background,West,Other Degree,0.59141,3587,6284,0.57925,0.60356
2019,Direct migration background,West,"Dropout, No School Degree",0.08938,1003,6284,0.08232,0.09643
2019,Direct migration background,West,No School Degree Yet,0.00673,137,6284,0.00471,0.00875
2019,Direct migration background,West,No School Attended,0.00445,310,6284,0.00280,0.00609
2019,Direct migration background,East,Other Degree,0.74375,452,618,0.70930,0.77819
2019,Direct migration background,East,"Dropout, No School Degree",0.03986,111,618,0.02443,0.05530
2019,Direct migration background,East,No School Attended,0.01465,55,618,0.00517,0.02413
2019,Indirect migration background,West,Secondary School Degree,0.23869,291,1364,0.21606,0.26132
2019,Indirect migration background,West,Intermediate School Degree,0.24985,351,1364,0.22687,0.27283
2019,Indirect migration background,West,Technical School Degree,0.11680,138,1364,0.09975,0.13385
2019,Indirect migration background,West,Upper Secondary Degree,0.29210,411,1364,0.26796,0.31624
2019,Indirect migration background,West,Other Degree,0.02480,36,1364,0.01655,0.03306
2019,Indirect migration background,West,No School Degree Yet,0.05971,137,1364,0.04713,0.07229
2019,Indirect migration background,East,Intermediate School Degree,0.24654,33,71,0.14558,0.34751
2019,Indirect migration background,East,Upper Secondary Degree,0.39192,38,71,0.27755,0.50628
2020,No migration background,West,Secondary School Degree,0.31012,3439,13573,0.30233,0.31790
2020,No migration background,West,Intermediate School Degree,0.28805,3961,13573,0.28043,0.29567
2020,No migration background,West,Technical School Degree,0.08158,1212,13573,0.07698,0.08619
2020,No migration background,West,Upper Secondary Degree,0.28769,4409,13573,0.28007,0.29531
2020,No migration background,West,Other Degree,0.00745,103,13573,0.00600,0.00890
2020,No migration background,West,"Dropout, No School Degree",0.00858,121,13573,0.00703,0.01014
2020,No migration background,West,No School Degree Yet,0.01652,328,13573,0.01438,0.01866
2020,No migration background,East,Secondary School Degree,0.19106,757,4640,0.17975,0.20237
2020,No migration background,East,Intermediate School Degree,0.49173,2263,4640,0.47734,0.50611
2020,No migration background,East,Technical School Degree,0.03897,156,4640,0.03340,0.04454
2020,No migration background,East,Upper Secondary Degree,0.23959,1286,4640,0.22730,0.25187
2020,No migration background,East,Other Degree,0.00899,43,4640,0.00627,0.01170
2020,No migration background,East,"Dropout, No School Degree",0.00780,31,4640,0.00527,0.01034
2020,No migration background,East,No School Degree Yet,0.02186,104,4640,0.01765,0.02607
2020,Direct migration background,West,Secondary School Degree,0.12704,424,7667,0.11958,0.13449
2020,Direct migration background,West,Intermediate School Degree,0.08774,357,7667,0.08140,0.09407
2020,Direct migration background,West,Technical School Degree,0.02795,130,7667,0.02426,0.03164
2020,Direct migration background,West,Upper Secondary Degree,0.07067,310,7667,0.06493,0.07640
2020,Direct migration background,West,Other Degree,0.58824,4790,7667,0.57722,0.59926
2020,Direct migration background,West,"Dropout, No School Degree",0.08217,1090,7667,0.07602,0.08831
2020,Direct migration background,West,No School Degree Yet,0.00886,192,7667,0.00676,0.01096
2020,Direct migration background,West,No School Attended,0.00735,374,7667,0.00543,0.00926
2020,Direct migration background,East,Intermediate School Degree,0.04431,34,891,0.03079,0.05783
2020,Direct migration background,East,Other Degree,0.71201,614,891,0.68226,0.74177
2020,Direct migration background,East,"Dropout, No School Degree",0.03989,106,891,0.02703,0.05274
2020,Direct migration background,East,No School Degree Yet,0.01773,37,891,0.00906,0.02640
2020,Direct migration background,East,No School Attended,0.03420,100,891,0.02226,0.04615
2020,Indirect migration background,West,Secondary School Degree,0.25209,283,1340,0.22883,0.27534
2020,Indirect migration background,West,Intermediate School Degree,0.25864,341,1340,0.23518,0.28209
2020,Indirect migration background,West,Technical School Degree,0.13227,147,1340,0.11413,0.15042
2020,Indirect migration background,West,Upper Secondary Degree,0.26271,391,1340,0.23913,0.28628
2020,Indirect migration background,West,Other Degree,0.01499,37,1340,0.00848,0.02150
2020,Indirect migration background,West,No School Degree Yet,0.05889,141,1340,0.04628,0.07150
2020,Indirect migration background,East,Upper Secondary Degree,0.37317,41,41,0.22329,0.52305
2021,No migration background,West,Secondary School Degree,0.29626,2236,9652,0.28715,0.30537
2021,No migration background,West,Intermediate School Degree,0.27800,2714,9652,0.26906,0.28694
2021,No migration background,West,Technical School Degree,0.08817,910,9652,0.08251,0.09382
2021,No migration background,West,Upper Secondary Degree,0.30829,3445,9652,0.29908,0.31750
2021,No migration background,West,Other Degree,0.00572,66,9652,0.00422,0.00723
2021,No migration background,West,"Dropout, No School Degree",0.00852,85,9652,0.00669,0.01036
2021,No migration background,West,No School Degree Yet,0.01503,196,9652,0.01260,0.01746
2021,No migration background,East,Secondary School Degree,0.17759,473,3173,0.16429,0.19089
2021,No migration background,East,Intermediate School Degree,0.47290,1522,3173,0.45553,0.49028
2021,No migration background,East,Technical School Degree,0.04814,119,3173,0.04069,0.05559
2021,No migration background,East,Upper Secondary Degree,0.26995,982,3173,0.25450,0.28540
2021,No migration background,East,No School Degree Yet,0.01800,77,3173,0.01337,0.02263
2021,Direct migration background,West,Secondary School Degree,0.12349,259,4463,0.11384,0.13314
2021,Direct migration background,West,Intermediate School Degree,0.08653,245,4463,0.07829,0.09478
2021,Direct migration background,West,Technical School Degree,0.02869,92,4463,0.02380,0.03359
2021,Direct migration background,West,Upper Secondary Degree,0.09239,266,4463,0.08389,0.10089
2021,Direct migration background,West,Other Degree,0.57568,2626,4463,0.56118,0.59018
2021,Direct migration background,West,"Dropout, No School Degree",0.07247,609,4463,0.06486,0.08008
2021,Direct migration background,West,No School Degree Yet,0.01173,130,4463,0.00857,0.01489
2021,Direct migration background,West,No School Attended,0.00901,236,4463,0.00624,0.01179
2021,Direct migration background,East,Other Degree,0.60708,321,429,0.56081,0.65335
2021,Direct migration background,East,"Dropout, No School Degree",0.06737,66,429,0.04362,0.09112
2021,Direct migration background,East,No School Attended,0.03413,42,429,0.01693,0.05133
2021,Indirect migration background,West,Secondary School Degree,0.23937,141,813,0.21002,0.26872
2021,Indirect migration background,West,Intermediate School Degree,0.21228,206,813,0.18415,0.24040
2021,Indirect migration background,West,Technical School Degree,0.14873,102,813,0.12425,0.17320
2021,Indirect migration background,West,Upper Secondary Degree,0.32456,298,813,0.29235,0.35676
2021,Indirect migration background,West,No School Degree Yet,0.04158,66,813,0.02785,0.05531
2021,Indirect migration background,East,Upper Secondary Degree,0.50980,36,36,0.34418,0.67542
2022,No migration background,West,Secondary School Degree,0.26712,2431,12224,0.25927,0.27496
2022,No migration background,West,Intermediate School Degree,0.28075,3391,12224,0.27278,0.28872
2022,No migration background,West,Technical School Degree,0.09062,1211,12224,0.08553,0.09571
2022,No migration background,West,Upper Secondary Degree,0.33039,4716,12224,0.32205,0.33873
2022,No migration background,West,Other Degree,0.00894,107,12224,0.00727,0.01061
2022,No migration background,West,"Dropout, No School Degree",0.00855,115,12224,0.00692,0.01019
2022,No migration background,West,No School Degree Yet,0.01333,253,12224,0.01130,0.01537
2022,No migration background,East,Secondary School Degree,0.15762,480,4118,0.14649,0.16875
2022,No migration background,East,Intermediate School Degree,0.46613,1885,4118,0.45089,0.48137
2022,No migration background,East,Technical School Degree,0.04955,194,4118,0.04292,0.05618
2022,No migration background,East,Upper Secondary Degree,0.29951,1409,4118,0.28552,0.31350
2022,No migration background,East,Other Degree,0.01041,39,4118,0.00731,0.01351
2022,No migration background,East,"Dropout, No School Degree",0.00674,37,4118,0.00424,0.00924
2022,No migration background,East,No School Degree Yet,0.00985,74,4118,0.00683,0.01287
2022,Direct migration background,West,Secondary School Degree,0.09891,258,5580,0.09108,0.10675
2022,Direct migration background,West,Intermediate School Degree,0.09821,270,5580,0.09040,0.10602
2022,Direct migration background,West,Technical School Degree,0.04216,134,5580,0.03689,0.04744
2022,Direct migration background,West,Upper Secondary Degree,0.09768,371,5580,0.08989,0.10547
2022,Direct migration background,West,Other Degree,0.56813,3627,5580,0.55514,0.58113
2022,Direct migration background,West,"Dropout, No School Degree",0.06230,500,5580,0.05596,0.06865
2022,Direct migration background,West,No School Degree Yet,0.01903,221,5580,0.01544,0.02261
2022,Direct migration background,West,No School Attended,0.01357,199,5580,0.01053,0.01660
2022,Direct migration background,East,Intermediate School Degree,0.08533,41,791,0.06585,0.10481
2022,Direct migration background,East,Upper Secondary Degree,0.10499,47,791,0.08361,0.12637
2022,Direct migration background,East,Other Degree,0.61017,569,791,0.57616,0.64418
2022,Direct migration background,East,"Dropout, No School Degree",0.07794,63,791,0.05925,0.09664
2022,Direct migration background,East,No School Degree Yet,0.01067,33,791,0.00350,0.01783
2022,Direct migration background,East,No School Attended,0.03139,38,791,0.01923,0.04355
2022,Indirect migration background,West,Secondary School Degree,0.19852,181,1249,0.17639,0.22065
2022,Indirect migration background,West,Intermediate School Degree,0.22883,313,1249,0.20553,0.25214
2022,Indirect migration background,West,Technical School Degree,0.14104,153,1249,0.12173,0.16035
2022,Indirect migration background,West,Upper Secondary Degree,0.34984,491,1249,0.32338,0.37630
2022,Indirect migration background,West,Other Degree,0.02264,37,1249,0.01439,0.03090
2022,Indirect migration background,West,No School Degree Yet,0.03656,74,1249,0.02614,0.04697
2022,Indirect migration background,East,Intermediate School Degree,0.43109,58,119,0.34173,0.52044
2022,Indirect migration background,East,Upper Secondary Degree,0.41501,61,119,0.32611,0.50391
