year,pgisced97,sampreg,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Upper Secondary Level,East,Somewhat concerned,0.27429,779,2543,0.25695,0.29164
2016,Upper Secondary Level,East,Not concerned at all,0.08170,221,2543,0.07105,0.09235
2016,Post-secondary Non-tertiary Level,West,Very concerned,0.36074,651,1734,0.33813,0.38335
2016,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.44305,757,1734,0.41966,0.46644
2016,Post-secondary Non-tertiary Level,West,Not concerned at all,0.18561,326,1734,0.16730,0.20391
2016,Post-secondary Non-tertiary Level,East,Very concerned,0.47027,126,271,0.41073,0.52980
2016,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.36671,104,271,0.30923,0.42419
2016,Post-secondary Non-tertiary Level,East,Not concerned at all,0.15911,41,271,0.11548,0.20274
2016,First Stage of Tertiary Education,West,Very concerned,0.45572,444,1030,0.42529,0.48615
2016,First Stage of Tertiary Education,West,Somewhat concerned,0.41286,433,1030,0.38277,0.44294
2016,First Stage of Tertiary Education,West,Not concerned at all,0.12727,153,1030,0.10691,0.14764
2016,First Stage of Tertiary Education,East,Very concerned,0.58315,217,365,0.53249,0.63380
2016,First Stage of Tertiary Education,East,Somewhat concerned,0.29609,106,365,0.24919,0.34299
2016,First Stage of Tertiary Education,East,Not concerned at all,0.11927,42,365,0.08597,0.15256
2016,Second Stage of Tertiary Education,West,Very concerned,0.26382,1257,4529,0.25099,0.27666
2016,Second Stage of Tertiary Education,West,Somewhat concerned,0.48175,2178,4529,0.46720,0.49631
2016,Second Stage of Tertiary Education,West,Not concerned at all,0.24256,1094,4529,0.23007,0.25504
2016,Second Stage of Tertiary Education,East,Very concerned,0.43143,514,1331,0.40481,0.45804
2016,Second Stage of Tertiary Education,East,Somewhat concerned,0.40544,572,1331,0.37905,0.43183
2016,Second Stage of Tertiary Education,East,Not concerned at all,0.15202,245,1331,0.13273,0.17132
2017,Pre-primary Level,West,Very concerned,0.05559,51,344,0.03135,0.07984
2017,Pre-primary Level,West,Somewhat concerned,0.26986,146,344,0.22288,0.31684
2017,Pre-primary Level,West,Not concerned at all,0.21183,147,344,0.16859,0.25507
2017,Primary Level,West,Very concerned,0.37947,169,395,0.33155,0.42738
2017,Primary Level,West,Somewhat concerned,0.27250,142,395,0.22853,0.31646
2017,Primary Level,West,Not concerned at all,0.22324,84,395,0.18212,0.26436
2017,Lower Secondary Level,West,Very concerned,0.41376,965,2332,0.39377,0.43376
2017,Lower Secondary Level,West,Somewhat concerned,0.39204,972,2332,0.37222,0.41186
2017,Lower Secondary Level,West,Not concerned at all,0.14629,395,2332,0.13194,0.16063
2017,Lower Secondary Level,East,Very concerned,0.48204,197,374,0.43133,0.53275
2017,Lower Secondary Level,East,Somewhat concerned,0.33268,126,374,0.28486,0.38050
2017,Lower Secondary Level,East,Not concerned at all,0.15887,51,374,0.12177,0.19597
2017,Upper Secondary Level,West,Very concerned,0.43444,3886,9169,0.42429,0.44459
2017,Upper Secondary Level,West,Somewhat concerned,0.40538,3831,9169,0.39533,0.41543
2017,Upper Secondary Level,West,Not concerned at all,0.14871,1452,9169,0.14142,0.15599
2017,Upper Secondary Level,East,Very concerned,0.53822,1516,2832,0.51986,0.55658
2017,Upper Secondary Level,East,Somewhat concerned,0.35105,1018,2832,0.33347,0.36863
2017,Upper Secondary Level,East,Not concerned at all,0.10397,298,2832,0.09273,0.11522
2017,Post-secondary Non-tertiary Level,West,Very concerned,0.28039,559,1871,0.26003,0.30075
2017,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.47089,873,1871,0.44826,0.49351
2017,Post-secondary Non-tertiary Level,West,Not concerned at all,0.24001,439,1871,0.22066,0.25937
2017,Post-secondary Non-tertiary Level,East,Very concerned,0.34403,123,328,0.29254,0.39552
2017,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.45189,147,328,0.39794,0.50583
2017,Post-secondary Non-tertiary Level,East,Not concerned at all,0.19868,58,328,0.15543,0.24193
2017,First Stage of Tertiary Education,West,Very concerned,0.37434,410,1130,0.34611,0.40257
2017,First Stage of Tertiary Education,West,Somewhat concerned,0.46369,523,1130,0.43460,0.49278
2017,First Stage of Tertiary Education,West,Not concerned at all,0.16188,197,1130,0.14039,0.18337
2017,First Stage of Tertiary Education,East,Very concerned,0.49313,200,393,0.44364,0.54262
2017,First Stage of Tertiary Education,East,Somewhat concerned,0.37071,148,393,0.32289,0.41852
2017,First Stage of Tertiary Education,East,Not concerned at all,0.12352,45,393,0.09095,0.15610
2017,Second Stage of Tertiary Education,West,Very concerned,0.19134,1045,5069,0.18051,0.20217
2017,Second Stage of Tertiary Education,West,Somewhat concerned,0.48128,2442,5069,0.46753,0.49504
2017,Second Stage of Tertiary Education,West,Not concerned at all,0.31979,1582,5069,0.30695,0.33263
2017,Second Stage of Tertiary Education,East,Very concerned,0.35206,459,1430,0.32730,0.37683
2017,Second Stage of Tertiary Education,East,Somewhat concerned,0.41929,641,1430,0.39371,0.44488
2017,Second Stage of Tertiary Education,East,Not concerned at all,0.22278,330,1430,0.20120,0.24435
2018,Pre-primary Level,West,Very concerned,0.08089,32,287,0.04929,0.11249
2018,Pre-primary Level,West,Somewhat concerned,0.21818,116,287,0.17032,0.26605
2018,Pre-primary Level,West,Not concerned at all,0.28315,139,287,0.23094,0.33537
2018,Primary Level,West,Very concerned,0.32136,161,421,0.27669,0.36602
2018,Primary Level,West,Somewhat concerned,0.32404,164,421,0.27928,0.36880
2018,Primary Level,West,Not concerned at all,0.21271,96,421,0.17357,0.25184
2018,Lower Secondary Level,West,Very concerned,0.34508,806,2291,0.32560,0.36455
2018,Lower Secondary Level,West,Somewhat concerned,0.43640,986,2291,0.41609,0.45671
2018,Lower Secondary Level,West,Not concerned at all,0.18088,499,2291,0.16511,0.19664
2018,Lower Secondary Level,East,Very concerned,0.40736,179,397,0.35897,0.45576
2018,Lower Secondary Level,East,Somewhat concerned,0.32289,141,397,0.27684,0.36895
2018,Lower Secondary Level,East,Not concerned at all,0.20204,77,397,0.16250,0.24159
2018,Upper Secondary Level,West,Very concerned,0.35792,3036,8728,0.34786,0.36798
2018,Upper Secondary Level,West,Somewhat concerned,0.43568,3894,8728,0.42528,0.44608
2018,Upper Secondary Level,West,Not concerned at all,0.19883,1798,8728,0.19046,0.20721
2018,Upper Secondary Level,East,Very concerned,0.49037,1316,2762,0.47173,0.50902
2018,Upper Secondary Level,East,Somewhat concerned,0.37649,1064,2762,0.35841,0.39456
2018,Upper Secondary Level,East,Not concerned at all,0.12663,382,2762,0.11422,0.13903
2018,Post-secondary Non-tertiary Level,West,Very concerned,0.21256,399,1800,0.19365,0.23147
2018,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.46000,823,1800,0.43697,0.48303
2018,Post-secondary Non-tertiary Level,West,Not concerned at all,0.32192,578,1800,0.30033,0.34351
2018,Post-secondary Non-tertiary Level,East,Very concerned,0.35143,102,319,0.29896,0.40390
2018,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.42529,138,319,0.37095,0.47963
2018,Post-secondary Non-tertiary Level,East,Not concerned at all,0.21918,79,319,0.17371,0.26465
2018,First Stage of Tertiary Education,West,Very concerned,0.28833,299,1053,0.26095,0.31570
2018,First Stage of Tertiary Education,West,Somewhat concerned,0.47323,503,1053,0.44306,0.50340
2018,First Stage of Tertiary Education,West,Not concerned at all,0.22847,251,1053,0.20310,0.25384
2018,First Stage of Tertiary Education,East,Very concerned,0.46302,170,387,0.41327,0.51276
2018,First Stage of Tertiary Education,East,Somewhat concerned,0.34472,154,387,0.29730,0.39213
2018,First Stage of Tertiary Education,East,Not concerned at all,0.19213,63,387,0.15283,0.23143
2018,Second Stage of Tertiary Education,West,Very concerned,0.14203,714,4953,0.13231,0.15175
2018,Second Stage of Tertiary Education,West,Somewhat concerned,0.43683,2202,4953,0.42302,0.45065
2018,Second Stage of Tertiary Education,West,Not concerned at all,0.41338,2037,4953,0.39966,0.42709
2018,Second Stage of Tertiary Education,East,Very concerned,0.26081,356,1389,0.23771,0.28391
2018,Second Stage of Tertiary Education,East,Somewhat concerned,0.43664,631,1389,0.41054,0.46273
2018,Second Stage of Tertiary Education,East,Not concerned at all,0.29296,402,1389,0.26902,0.31691
2019,Pre-primary Level,West,Somewhat concerned,0.24423,112,247,0.19054,0.29792
2019,Pre-primary Level,West,Not concerned at all,0.28935,135,247,0.23269,0.34602
2019,Primary Level,West,Very concerned,0.30597,121,335,0.25654,0.35539
2019,Primary Level,West,Somewhat concerned,0.38088,146,335,0.32880,0.43296
2019,Primary Level,West,Not concerned at all,0.15500,68,335,0.11619,0.19381
2019,Lower Secondary Level,West,Very concerned,0.35054,696,2023,0.32974,0.37134
2019,Lower Secondary Level,West,Somewhat concerned,0.42702,899,2023,0.40546,0.44858
2019,Lower Secondary Level,West,Not concerned at all,0.16924,428,2023,0.15289,0.18558
2019,Lower Secondary Level,East,Very concerned,0.39248,184,372,0.34279,0.44217
2019,Lower Secondary Level,East,Somewhat concerned,0.36838,129,372,0.31929,0.41746
2019,Lower Secondary Level,East,Not concerned at all,0.15452,59,372,0.11774,0.19130
2019,Upper Secondary Level,West,Very concerned,0.33118,2726,8465,0.32116,0.34121
2019,Upper Secondary Level,West,Somewhat concerned,0.44234,3771,8465,0.43176,0.45292
2019,Upper Secondary Level,West,Not concerned at all,0.21974,1968,8465,0.21092,0.22857
2019,Upper Secondary Level,East,Very concerned,0.46184,1204,2601,0.44267,0.48100
2019,Upper Secondary Level,East,Somewhat concerned,0.38299,991,2601,0.36431,0.40168
2019,Upper Secondary Level,East,Not concerned at all,0.15082,406,2601,0.13706,0.16457
2019,Post-secondary Non-tertiary Level,West,Very concerned,0.18887,379,1831,0.17094,0.20680
2019,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.45202,828,1831,0.42922,0.47482
2019,Post-secondary Non-tertiary Level,West,Not concerned at all,0.34935,624,1831,0.32751,0.37119
2019,Post-secondary Non-tertiary Level,East,Very concerned,0.35636,97,321,0.30388,0.40883
2019,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.44802,150,321,0.39353,0.50251
2019,Post-secondary Non-tertiary Level,East,Not concerned at all,0.18881,74,321,0.14593,0.23169
2019,First Stage of Tertiary Education,West,Very concerned,0.27496,318,1213,0.24982,0.30010
2019,First Stage of Tertiary Education,West,Somewhat concerned,0.44988,548,1213,0.42187,0.47789
2019,First Stage of Tertiary Education,West,Not concerned at all,0.27216,347,1213,0.24711,0.29722
2019,First Stage of Tertiary Education,East,Very concerned,0.33244,165,437,0.28822,0.37666
2019,First Stage of Tertiary Education,East,Somewhat concerned,0.46230,191,437,0.41550,0.50910
2019,First Stage of Tertiary Education,East,Not concerned at all,0.19327,81,437,0.15621,0.23034
2019,Second Stage of Tertiary Education,West,Very concerned,0.12854,716,5384,0.11960,0.13749
2019,Second Stage of Tertiary Education,West,Somewhat concerned,0.42381,2276,5384,0.41061,0.43701
2019,Second Stage of Tertiary Education,West,Not concerned at all,0.43860,2392,5384,0.42535,0.45186
2019,Second Stage of Tertiary Education,East,Very concerned,0.26011,366,1583,0.23849,0.28173
2019,Second Stage of Tertiary Education,East,Somewhat concerned,0.43515,701,1583,0.41072,0.45958
2019,Second Stage of Tertiary Education,East,Not concerned at all,0.29911,516,1583,0.27655,0.32167
2020,Pre-primary Level,West,Somewhat concerned,0.14314,91,264,0.10081,0.18547
2020,Pre-primary Level,West,Not concerned at all,0.28305,173,264,0.22860,0.33749
2020,Pre-primary Level,East,Not concerned at all,0.28880,33,33,0.13177,0.44583
2020,Primary Level,West,Very concerned,0.25824,114,440,0.21729,0.29918
2020,Primary Level,West,Somewhat concerned,0.33180,170,440,0.28776,0.37585
2020,Primary Level,West,Not concerned at all,0.24488,156,440,0.20466,0.28511
2020,Lower Secondary Level,West,Very concerned,0.30136,574,2085,0.28166,0.32106
2020,Lower Secondary Level,West,Somewhat concerned,0.43931,907,2085,0.41800,0.46062
2020,Lower Secondary Level,West,Not concerned at all,0.21829,604,2085,0.20056,0.23603
2020,Lower Secondary Level,East,Very concerned,0.37551,161,361,0.32548,0.42553
2020,Lower Secondary Level,East,Somewhat concerned,0.29097,122,361,0.24405,0.33789
2020,Lower Secondary Level,East,Not concerned at all,0.23985,78,361,0.19574,0.28396
2020,Upper Secondary Level,West,Very concerned,0.30229,2289,8212,0.29235,0.31222
2020,Upper Secondary Level,West,Somewhat concerned,0.43732,3534,8212,0.42659,0.44805
2020,Upper Secondary Level,West,Not concerned at all,0.25167,2389,8212,0.24228,0.26106
2020,Upper Secondary Level,East,Very concerned,0.41568,1016,2445,0.39614,0.43522
2020,Upper Secondary Level,East,Somewhat concerned,0.39072,948,2445,0.37138,0.41007
2020,Upper Secondary Level,East,Not concerned at all,0.18052,481,2445,0.16527,0.19577
2020,Post-secondary Non-tertiary Level,West,Very concerned,0.16512,330,1940,0.14860,0.18165
2020,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.41005,798,1940,0.38815,0.43194
2020,Post-secondary Non-tertiary Level,West,Not concerned at all,0.41925,812,1940,0.39729,0.44121
2020,Post-secondary Non-tertiary Level,East,Very concerned,0.33034,71,314,0.27823,0.38244
2020,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.41404,130,314,0.35947,0.46861
2020,Post-secondary Non-tertiary Level,East,Not concerned at all,0.25032,113,314,0.20232,0.29831
2020,First Stage of Tertiary Education,West,Very concerned,0.25630,250,1061,0.23002,0.28259
2020,First Stage of Tertiary Education,West,Somewhat concerned,0.40905,457,1061,0.37945,0.43864
2020,First Stage of Tertiary Education,West,Not concerned at all,0.33231,354,1061,0.30396,0.36067
2020,First Stage of Tertiary Education,East,Very concerned,0.34543,143,389,0.29812,0.39275
2020,First Stage of Tertiary Education,East,Somewhat concerned,0.46653,161,389,0.41689,0.51617
2020,First Stage of Tertiary Education,East,Not concerned at all,0.17598,85,389,0.13809,0.21387
2020,Second Stage of Tertiary Education,West,Very concerned,0.11417,625,5604,0.10584,0.12250
2020,Second Stage of Tertiary Education,West,Somewhat concerned,0.34814,2017,5604,0.33567,0.36062
2020,Second Stage of Tertiary Education,West,Not concerned at all,0.53057,2962,5604,0.51750,0.54364
2020,Second Stage of Tertiary Education,East,Very concerned,0.19871,316,1559,0.17890,0.21853
2020,Second Stage of Tertiary Education,East,Somewhat concerned,0.42786,612,1559,0.40329,0.45243
2020,Second Stage of Tertiary Education,East,Not concerned at all,0.35922,631,1559,0.33539,0.38304
2021,Pre-primary Level,West,Somewhat concerned,0.17920,41,140,0.11544,0.24296
2021,Pre-primary Level,West,Not concerned at all,0.28850,99,140,0.21318,0.36382
2021,Primary Level,West,Very concerned,0.25845,61,172,0.19283,0.32406
2021,Primary Level,West,Somewhat concerned,0.23528,62,172,0.17171,0.29886
2021,Primary Level,West,Not concerned at all,0.26483,49,172,0.19869,0.33096
2021,Lower Secondary Level,West,Very concerned,0.28303,295,1142,0.25689,0.30917
2021,Lower Secondary Level,West,Somewhat concerned,0.38654,465,1142,0.35829,0.41480
2021,Lower Secondary Level,West,Not concerned at all,0.26386,382,1142,0.23829,0.28943
2021,Lower Secondary Level,East,Very concerned,0.29363,77,215,0.23261,0.35465
2021,Lower Secondary Level,East,Somewhat concerned,0.41586,81,215,0.34983,0.48190
2021,Lower Secondary Level,East,Not concerned at all,0.20589,57,215,0.15171,0.26007
2021,Upper Secondary Level,West,Very concerned,0.26973,1266,5312,0.25779,0.28167
2021,Upper Secondary Level,West,Somewhat concerned,0.40254,2124,5312,0.38935,0.41573
2021,Upper Secondary Level,West,Not concerned at all,0.31605,1922,5312,0.30354,0.32855
2021,Upper Secondary Level,East,Very concerned,0.39750,607,1617,0.37364,0.42137
2021,Upper Secondary Level,East,Somewhat concerned,0.39258,648,1617,0.36877,0.41639
2021,Upper Secondary Level,East,Not concerned at all,0.20330,362,1617,0.18368,0.22293
2021,Post-secondary Non-tertiary Level,West,Very concerned,0.12944,185,1307,0.11123,0.14765
2021,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.37050,516,1307,0.34430,0.39669
2021,Post-secondary Non-tertiary Level,West,Not concerned at all,0.49348,606,1307,0.46637,0.52060
2021,Post-secondary Non-tertiary Level,East,Very concerned,0.25578,48,217,0.19759,0.31396
2021,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.46427,88,217,0.39776,0.53078
2021,Post-secondary Non-tertiary Level,East,Not concerned at all,0.27735,81,217,0.21765,0.33706
2021,First Stage of Tertiary Education,West,Very concerned,0.23740,141,731,0.20653,0.26827
2021,First Stage of Tertiary Education,West,Somewhat concerned,0.41745,320,731,0.38168,0.45322
2021,First Stage of Tertiary Education,West,Not concerned at all,0.33799,270,731,0.30367,0.37230
2021,First Stage of Tertiary Education,East,Very concerned,0.31175,90,264,0.25576,0.36773
2021,First Stage of Tertiary Education,East,Somewhat concerned,0.47221,113,264,0.41187,0.53254
2021,First Stage of Tertiary Education,East,Not concerned at all,0.18236,61,264,0.13569,0.22903
2021,Second Stage of Tertiary Education,West,Very concerned,0.10492,402,4165,0.09561,0.11423
2021,Second Stage of Tertiary Education,West,Somewhat concerned,0.33874,1458,4165,0.32437,0.35312
2021,Second Stage of Tertiary Education,West,Not concerned at all,0.54671,2305,4165,0.53159,0.56183
2021,Second Stage of Tertiary Education,East,Very concerned,0.22501,227,1132,0.20068,0.24935
2021,Second Stage of Tertiary Education,East,Somewhat concerned,0.37326,420,1132,0.34507,0.40145
2021,Second Stage of Tertiary Education,East,Not concerned at all,0.39056,485,1132,0.36213,0.41900
2022,Pre-primary Level,West,Very concerned,0.07517,39,252,0.04255,0.10779
2022,Pre-primary Level,West,Somewhat concerned,0.17759,69,252,0.13031,0.22487
2022,Pre-primary Level,West,Not concerned at all,0.34396,144,252,0.28519,0.40273
2022,Pre-primary Level,East,Not concerned at all,0.30005,33,33,0.14127,0.45884
2022,Primary Level,West,Very concerned,0.21694,69,240,0.16469,0.26919
2022,Primary Level,West,Somewhat concerned,0.25949,106,240,0.20391,0.31507
2022,Primary Level,West,Not concerned at all,0.29617,65,240,0.23828,0.35405
2022,Lower Secondary Level,West,Very concerned,0.29516,341,1257,0.26994,0.32039
2022,Lower Secondary Level,West,Somewhat concerned,0.36683,501,1257,0.34018,0.39349
2022,Lower Secondary Level,West,Not concerned at all,0.29478,415,1257,0.26956,0.31999
2022,Lower Secondary Level,East,Very concerned,0.33778,117,297,0.28390,0.39166
2022,Lower Secondary Level,East,Somewhat concerned,0.35560,113,297,0.30107,0.41013
2022,Lower Secondary Level,East,Not concerned at all,0.23169,67,297,0.18362,0.27976
2022,Upper Secondary Level,West,Very concerned,0.28048,1728,6769,0.26978,0.29119
2022,Upper Secondary Level,West,Somewhat concerned,0.41288,2795,6769,0.40115,0.42461
2022,Upper Secondary Level,West,Not concerned at all,0.29343,2246,6769,0.28258,0.30427
2022,Upper Secondary Level,East,Very concerned,0.45461,923,2072,0.43317,0.47606
2022,Upper Secondary Level,East,Somewhat concerned,0.36039,738,2072,0.33971,0.38107
2022,Upper Secondary Level,East,Not concerned at all,0.17806,411,2072,0.16159,0.19454
2022,Post-secondary Non-tertiary Level,West,Very concerned,0.17949,307,1754,0.16152,0.19745
2022,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.38614,690,1754,0.36335,0.40893
2022,Post-secondary Non-tertiary Level,West,Not concerned at all,0.42171,757,1754,0.39859,0.44483
2022,Post-secondary Non-tertiary Level,East,Very concerned,0.30333,101,375,0.25674,0.34992
2022,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.33909,138,375,0.29111,0.38707
2022,Post-secondary Non-tertiary Level,East,Not concerned at all,0.35537,136,375,0.30686,0.40388
2022,First Stage of Tertiary Education,West,Very concerned,0.26041,243,1019,0.23345,0.28737
2022,First Stage of Tertiary Education,West,Somewhat concerned,0.43420,428,1019,0.40375,0.46465
2022,First Stage of Tertiary Education,West,Not concerned at all,0.30388,348,1019,0.27562,0.33213
2022,First Stage of Tertiary Education,East,Very concerned,0.38509,128,341,0.33336,0.43681
2022,First Stage of Tertiary Education,East,Somewhat concerned,0.44160,145,341,0.38881,0.49438
2022,First Stage of Tertiary Education,East,Not concerned at all,0.17088,68,341,0.13087,0.21090
2022,Second Stage of Tertiary Education,West,Very concerned,0.11566,834,6628,0.10796,0.12336
2022,Second Stage of Tertiary Education,West,Somewhat concerned,0.34935,2369,6628,0.33787,0.36083
2022,Second Stage of Tertiary Education,West,Not concerned at all,0.52525,3425,6628,0.51323,0.53728
2022,Second Stage of Tertiary Education,East,Very concerned,0.22570,386,1704,0.20584,0.24555
2022,Second Stage of Tertiary Education,East,Somewhat concerned,0.40584,652,1704,0.38251,0.42916
2022,Second Stage of Tertiary Education,East,Not concerned at all,0.35904,666,1704,0.33626,0.38183
