year,migback,pgisced97,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.53157,44,77,0.41938,0.64376
2011,Direct migration background,First Stage of Tertiary Education,Not concerned at all,0.34589,33,77,0.23895,0.45283
2011,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.10089,51,365,0.06995,0.13183
2011,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.38736,144,365,0.33732,0.43741
2011,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.51175,170,365,0.46040,0.56310
2011,Indirect migration background,No answer / don't know,Somewhat concerned,0.53815,31,31,0.35975,0.71655
2011,Indirect migration background,Lower Secondary Level,Very concerned,0.21698,34,132,0.14640,0.28757
2011,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.46780,51,132,0.38236,0.55325
2011,Indirect migration background,Lower Secondary Level,Not concerned at all,0.31521,47,132,0.23565,0.39478
2011,Indirect migration background,Upper Secondary Level,Very concerned,0.18570,66,337,0.14412,0.22728
2011,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.44781,144,337,0.39464,0.50098
2011,Indirect migration background,Upper Secondary Level,Not concerned at all,0.36650,127,337,0.31497,0.41802
2011,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.31407,40,101,0.22310,0.40504
2011,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.63195,61,101,0.53742,0.72648
2012,No migration background,No answer / don't know,Very concerned,0.17135,35,202,0.11926,0.22345
2012,No migration background,No answer / don't know,Somewhat concerned,0.44267,84,202,0.37400,0.51134
2012,No migration background,No answer / don't know,Not concerned at all,0.38598,83,202,0.31867,0.45328
2012,No migration background,Pre-primary Level,Somewhat concerned,0.36466,68,188,0.29567,0.43365
2012,No migration background,Pre-primary Level,Not concerned at all,0.51299,120,188,0.44135,0.58463
2012,No migration background,Primary Level,Very concerned,0.32025,43,129,0.23942,0.40108
2012,No migration background,Primary Level,Somewhat concerned,0.29524,42,129,0.21622,0.37427
2012,No migration background,Primary Level,Not concerned at all,0.38450,44,129,0.30022,0.46878
2012,No migration background,Lower Secondary Level,Very concerned,0.26192,399,1556,0.24007,0.28377
2012,No migration background,Lower Secondary Level,Somewhat concerned,0.45847,691,1556,0.43370,0.48323
2012,No migration background,Lower Secondary Level,Not concerned at all,0.27961,466,1556,0.25730,0.30192
2012,No migration background,Upper Secondary Level,Very concerned,0.24247,2148,9136,0.23368,0.25126
2012,No migration background,Upper Secondary Level,Somewhat concerned,0.44911,4123,9136,0.43890,0.45931
2012,No migration background,Upper Secondary Level,Not concerned at all,0.30842,2865,9136,0.29895,0.31789
2012,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.12823,124,932,0.10675,0.14971
2012,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.36978,346,932,0.33877,0.40079
2012,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.50199,462,932,0.46987,0.53410
2012,No migration background,First Stage of Tertiary Education,Very concerned,0.18921,228,1313,0.16802,0.21040
2012,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.38334,546,1313,0.35703,0.40965
2012,No migration background,First Stage of Tertiary Education,Not concerned at all,0.42745,539,1313,0.40068,0.45422
2012,No migration background,Second Stage of Tertiary Education,Very concerned,0.09496,381,4127,0.08602,0.10391
2012,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.29035,1279,4127,0.27650,0.30420
2012,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.61469,2467,4127,0.59984,0.62954
2012,Direct migration background,Primary Level,Somewhat concerned,0.32612,35,73,0.21783,0.43440
2012,Direct migration background,Primary Level,Not concerned at all,0.56690,38,73,0.45245,0.68136
2012,Direct migration background,Lower Secondary Level,Very concerned,0.15934,57,411,0.12391,0.19477
2012,Direct migration background,Lower Secondary Level,Somewhat concerned,0.49113,193,411,0.44274,0.53952
2012,Direct migration background,Lower Secondary Level,Not concerned at all,0.34953,161,411,0.30338,0.39569
2012,Direct migration background,Upper Secondary Level,Very concerned,0.14853,119,747,0.12301,0.17405
2012,Direct migration background,Upper Secondary Level,Somewhat concerned,0.45934,327,747,0.42358,0.49510
2012,Direct migration background,Upper Secondary Level,Not concerned at all,0.39213,301,747,0.35709,0.42716
2012,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.40198,88,189,0.33190,0.47207
2012,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.43495,101,189,0.36408,0.50581
2012,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.36196,33,73,0.25096,0.47297
2012,Direct migration background,First Stage of Tertiary Education,Not concerned at all,0.46583,40,73,0.35060,0.58105
2012,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.09083,40,392,0.06235,0.11931
2012,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.31189,132,392,0.26597,0.35781
2012,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.59728,220,392,0.54866,0.64589
2012,Indirect migration background,Pre-primary Level,Not concerned at all,0.72171,37,37,0.57531,0.86811
2012,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.34691,53,102,0.25408,0.43974
2012,Indirect migration background,Lower Secondary Level,Not concerned at all,0.49463,49,102,0.39713,0.59214
2012,Indirect migration background,Upper Secondary Level,Very concerned,0.16821,57,335,0.12809,0.20832
2012,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.41380,121,335,0.36098,0.46662
2012,Indirect migration background,Upper Secondary Level,Not concerned at all,0.41799,157,335,0.36509,0.47089
2012,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.35675,36,108,0.26599,0.44752
2012,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.62248,72,108,0.53063,0.71434
2013,No migration background,No answer / don't know,Very concerned,0.23209,44,196,0.17284,0.29134
2013,No migration background,No answer / don't know,Somewhat concerned,0.32261,68,196,0.25700,0.38823
2013,No migration background,No answer / don't know,Not concerned at all,0.44530,84,196,0.37554,0.51505
2013,No migration background,Pre-primary Level,Somewhat concerned,0.33454,61,172,0.26382,0.40526
2013,No migration background,Pre-primary Level,Not concerned at all,0.53770,111,172,0.46297,0.61243
2013,No migration background,Primary Level,Very concerned,0.29549,39,109,0.20944,0.38154
2013,No migration background,Primary Level,Somewhat concerned,0.33333,36,109,0.24442,0.42223
2013,No migration background,Primary Level,Not concerned at all,0.37118,34,109,0.28007,0.46230
2013,No migration background,Lower Secondary Level,Very concerned,0.29768,386,1373,0.27348,0.32187
2013,No migration background,Lower Secondary Level,Somewhat concerned,0.43079,591,1373,0.40459,0.45700
2013,No migration background,Lower Secondary Level,Not concerned at all,0.27153,396,1373,0.24800,0.29506
2013,No migration background,Upper Secondary Level,Very concerned,0.27061,2262,8403,0.26111,0.28011
2013,No migration background,Upper Secondary Level,Somewhat concerned,0.45521,3774,8403,0.44456,0.46586
2013,No migration background,Upper Secondary Level,Not concerned at all,0.27418,2367,8403,0.26464,0.28372
2013,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.16307,123,868,0.13848,0.18766
2013,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.36560,335,868,0.33355,0.39766
2013,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.47133,410,868,0.43810,0.50455
2013,No migration background,First Stage of Tertiary Education,Very concerned,0.21716,255,1215,0.19397,0.24036
2013,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.43079,536,1215,0.40294,0.45865
2013,No migration background,First Stage of Tertiary Education,Not concerned at all,0.35204,424,1215,0.32518,0.37891
2013,No migration background,Second Stage of Tertiary Education,Very concerned,0.11627,453,3974,0.10630,0.12623
2013,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.33685,1372,3974,0.32216,0.35155
2013,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.54688,2149,3974,0.53140,0.56236
2013,Direct migration background,Lower Secondary Level,Very concerned,0.28099,70,342,0.23328,0.32870
2013,Direct migration background,Lower Secondary Level,Somewhat concerned,0.34750,143,342,0.29696,0.39804
2013,Direct migration background,Lower Secondary Level,Not concerned at all,0.37150,129,342,0.32022,0.42279
2013,Direct migration background,Upper Secondary Level,Very concerned,0.19001,131,651,0.15985,0.22018
2013,Direct migration background,Upper Secondary Level,Somewhat concerned,0.44215,280,651,0.40397,0.48033
2013,Direct migration background,Upper Secondary Level,Not concerned at all,0.36784,240,651,0.33077,0.40491
2013,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.15369,32,188,0.10200,0.20538
2013,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.44635,82,188,0.37510,0.51761
2013,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.39996,74,188,0.32974,0.47017
2013,Direct migration background,First Stage of Tertiary Education,Not concerned at all,0.39811,31,31,0.22294,0.57328
2013,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.08427,39,364,0.05569,0.11285
2013,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.32780,130,364,0.27951,0.37609
2013,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.58793,195,364,0.53730,0.63857
2013,Indirect migration background,Pre-primary Level,Not concerned at all,0.70600,34,34,0.55055,0.86144
2013,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.35329,56,56,0.22696,0.47961
2013,Indirect migration background,Upper Secondary Level,Very concerned,0.21326,65,298,0.16667,0.25984
2013,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.44275,113,298,0.38626,0.49924
2013,Indirect migration background,Upper Secondary Level,Not concerned at all,0.34399,120,298,0.28997,0.39802
2013,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.30461,36,102,0.21485,0.39437
2013,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.63601,66,102,0.54217,0.72985
2014,No migration background,No answer / don't know,Very concerned,0.24224,95,368,0.19840,0.28607
2014,No migration background,No answer / don't know,Somewhat concerned,0.37596,143,368,0.32640,0.42551
2014,No migration background,No answer / don't know,Not concerned at all,0.38181,130,368,0.33210,0.43151
2014,No migration background,Pre-primary Level,Very concerned,0.19025,44,279,0.14411,0.23639
2014,No migration background,Pre-primary Level,Somewhat concerned,0.28423,95,279,0.23121,0.33725
2014,No migration background,Pre-primary Level,Not concerned at all,0.52551,140,279,0.46681,0.58421
2014,No migration background,Primary Level,Very concerned,0.32636,73,175,0.25669,0.39603
2014,No migration background,Primary Level,Somewhat concerned,0.30947,55,175,0.24079,0.37816
2014,No migration background,Primary Level,Not concerned at all,0.36416,47,175,0.29266,0.43566
2014,No migration background,Lower Secondary Level,Very concerned,0.36266,614,1691,0.33974,0.38559
2014,No migration background,Lower Secondary Level,Somewhat concerned,0.43700,705,1691,0.41335,0.46065
2014,No migration background,Lower Secondary Level,Not concerned at all,0.20034,372,1691,0.18125,0.21942
2014,No migration background,Upper Secondary Level,Very concerned,0.32894,3254,9963,0.31971,0.33816
2014,No migration background,Upper Secondary Level,Somewhat concerned,0.44149,4421,9963,0.43174,0.45124
2014,No migration background,Upper Secondary Level,Not concerned at all,0.22957,2288,9963,0.22131,0.23783
2014,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.18283,225,1298,0.16179,0.20386
2014,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.41878,537,1298,0.39193,0.44563
2014,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.39839,536,1298,0.37175,0.42504
2014,No migration background,First Stage of Tertiary Education,Very concerned,0.26380,336,1417,0.24085,0.28676
2014,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.42976,650,1417,0.40397,0.45554
2014,No migration background,First Stage of Tertiary Education,Not concerned at all,0.30644,431,1417,0.28242,0.33045
2014,No migration background,Second Stage of Tertiary Education,Very concerned,0.12706,602,4816,0.11765,0.13647
2014,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.34321,1680,4816,0.32980,0.35662
2014,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.52973,2534,4816,0.51563,0.54383
2014,Direct migration background,No answer / don't know,Somewhat concerned,0.25088,52,106,0.16796,0.33381
2014,Direct migration background,No answer / don't know,Not concerned at all,0.42791,54,106,0.33327,0.52255
2014,Direct migration background,Primary Level,Very concerned,0.23155,68,278,0.18188,0.28123
2014,Direct migration background,Primary Level,Somewhat concerned,0.41699,118,278,0.35892,0.47505
2014,Direct migration background,Primary Level,Not concerned at all,0.35146,92,278,0.29524,0.40769
2014,Direct migration background,Lower Secondary Level,Very concerned,0.23044,239,1034,0.20476,0.25612
2014,Direct migration background,Lower Secondary Level,Somewhat concerned,0.46038,486,1034,0.42999,0.49078
2014,Direct migration background,Lower Secondary Level,Not concerned at all,0.30917,309,1034,0.28099,0.33736
2014,Direct migration background,Upper Secondary Level,Very concerned,0.22277,444,1824,0.20367,0.24187
2014,Direct migration background,Upper Secondary Level,Somewhat concerned,0.44138,820,1824,0.41858,0.46417
2014,Direct migration background,Upper Secondary Level,Not concerned at all,0.33585,560,1824,0.31417,0.35754
2014,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.21744,135,623,0.18502,0.24985
2014,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.43525,294,623,0.39629,0.47422
2014,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.34731,194,623,0.30989,0.38473
2014,Direct migration background,First Stage of Tertiary Education,Very concerned,0.26019,34,116,0.18000,0.34038
2014,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.40227,48,116,0.31265,0.49190
2014,Direct migration background,First Stage of Tertiary Education,Not concerned at all,0.33753,34,116,0.25111,0.42396
2014,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.11778,164,1143,0.09908,0.13647
2014,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.43303,517,1143,0.40429,0.46177
2014,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.44919,462,1143,0.42034,0.47804
2014,Indirect migration background,No answer / don't know,Somewhat concerned,0.38075,36,78,0.27230,0.48921
2014,Indirect migration background,No answer / don't know,Not concerned at all,0.41356,42,78,0.30356,0.52356
2014,Indirect migration background,Pre-primary Level,Somewhat concerned,0.34857,33,91,0.25012,0.44702
2014,Indirect migration background,Pre-primary Level,Not concerned at all,0.56589,58,91,0.46349,0.66830
2014,Indirect migration background,Lower Secondary Level,Very concerned,0.35987,113,353,0.30973,0.41002
2014,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.41400,141,353,0.36255,0.46546
2014,Indirect migration background,Lower Secondary Level,Not concerned at all,0.22612,99,353,0.18242,0.26982
2014,Indirect migration background,Upper Secondary Level,Very concerned,0.29762,186,674,0.26307,0.33216
2014,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.42495,283,674,0.38760,0.46230
2014,Indirect migration background,Upper Secondary Level,Not concerned at all,0.27743,205,674,0.24361,0.31126
2014,Indirect migration background,Post-secondary Non-tertiary Level,Very concerned,0.22713,35,114,0.14988,0.30438
2014,Indirect migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.34681,41,114,0.25906,0.43457
2014,Indirect migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.42606,38,114,0.33488,0.51723
2014,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.32102,82,221,0.25932,0.38271
2014,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.57411,139,221,0.50877,0.63945
2015,No migration background,No answer / don't know,Very concerned,0.34610,142,389,0.29876,0.39343
2015,No migration background,No answer / don't know,Somewhat concerned,0.36036,129,389,0.31259,0.40813
2015,No migration background,No answer / don't know,Not concerned at all,0.29354,118,389,0.24823,0.33886
2015,No migration background,Pre-primary Level,Very concerned,0.18106,42,214,0.12934,0.23277
2015,No migration background,Pre-primary Level,Somewhat concerned,0.38972,65,214,0.32422,0.45521
2015,No migration background,Pre-primary Level,Not concerned at all,0.42922,107,214,0.36275,0.49570
2015,No migration background,Primary Level,Very concerned,0.53192,87,127,0.44479,0.61904
2015,No migration background,Primary Level,Somewhat concerned,0.26033,40,127,0.18371,0.33696
2015,No migration background,Lower Secondary Level,Very concerned,0.42998,650,1560,0.40540,0.45455
2015,No migration background,Lower Secondary Level,Somewhat concerned,0.40452,618,1560,0.38015,0.42888
2015,No migration background,Lower Secondary Level,Not concerned at all,0.16551,292,1560,0.14706,0.18395
2015,No migration background,Upper Secondary Level,Very concerned,0.40006,3745,9396,0.39016,0.40997
2015,No migration background,Upper Secondary Level,Somewhat concerned,0.42709,3989,9396,0.41709,0.43709
2015,No migration background,Upper Secondary Level,Not concerned at all,0.17285,1662,9396,0.16520,0.18049
2015,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.23189,281,1217,0.20817,0.25561
2015,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.45570,549,1217,0.42771,0.48370
2015,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.31241,387,1217,0.28636,0.33846
2015,No migration background,First Stage of Tertiary Education,Very concerned,0.32284,429,1353,0.29792,0.34777
2015,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.43468,599,1353,0.40826,0.46111
2015,No migration background,First Stage of Tertiary Education,Not concerned at all,0.24247,325,1353,0.21963,0.26532
2015,No migration background,Second Stage of Tertiary Education,Very concerned,0.17511,776,4600,0.16413,0.18609
2015,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.39415,1937,4600,0.38003,0.40828
2015,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.43074,1887,4600,0.41642,0.44505
2015,Direct migration background,No answer / don't know,Very concerned,0.36138,31,111,0.27160,0.45115
2015,Direct migration background,No answer / don't know,Somewhat concerned,0.30815,36,111,0.22187,0.39444
2015,Direct migration background,No answer / don't know,Not concerned at all,0.33047,44,111,0.24257,0.41837
2015,Direct migration background,Primary Level,Very concerned,0.30663,60,214,0.24470,0.36855
2015,Direct migration background,Primary Level,Somewhat concerned,0.35059,92,214,0.28651,0.41467
2015,Direct migration background,Primary Level,Not concerned at all,0.34278,62,214,0.27904,0.40653
2015,Direct migration background,Lower Secondary Level,Very concerned,0.36732,245,772,0.33329,0.40135
2015,Direct migration background,Lower Secondary Level,Somewhat concerned,0.39163,339,772,0.35718,0.42609
2015,Direct migration background,Lower Secondary Level,Not concerned at all,0.24105,188,772,0.21086,0.27124
2015,Direct migration background,Upper Secondary Level,Very concerned,0.30852,510,1554,0.28555,0.33149
2015,Direct migration background,Upper Secondary Level,Somewhat concerned,0.46067,690,1554,0.43587,0.48546
2015,Direct migration background,Upper Secondary Level,Not concerned at all,0.23082,354,1554,0.20986,0.25177
2015,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.30990,205,620,0.27347,0.34634
2015,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.43281,277,620,0.39377,0.47184
2015,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.25729,138,620,0.22285,0.29173
2015,Direct migration background,First Stage of Tertiary Education,Very concerned,0.17672,33,84,0.09466,0.25878
2015,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.54572,51,84,0.43860,0.65284
2015,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.18066,212,1009,0.15691,0.20441
2015,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.40539,452,1009,0.37508,0.43570
2015,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.41396,345,1009,0.38355,0.44436
2015,Indirect migration background,No answer / don't know,Somewhat concerned,0.42333,43,77,0.31225,0.53441
2015,Indirect migration background,No answer / don't know,Not concerned at all,0.32261,34,77,0.21751,0.42771
2015,Indirect migration background,Pre-primary Level,Somewhat concerned,0.59070,49,85,0.48554,0.69585
2015,Indirect migration background,Pre-primary Level,Not concerned at all,0.31812,36,85,0.21852,0.41772
2015,Indirect migration background,Lower Secondary Level,Very concerned,0.29401,91,301,0.24245,0.34556
2015,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.42044,133,301,0.36458,0.47630
2015,Indirect migration background,Lower Secondary Level,Not concerned at all,0.28556,77,301,0.23444,0.33667
2015,Indirect migration background,Upper Secondary Level,Very concerned,0.31586,199,620,0.27923,0.35248
2015,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.42677,264,620,0.38780,0.46573
2015,Indirect migration background,Upper Secondary Level,Not concerned at all,0.25738,157,620,0.22294,0.29182
2015,Indirect migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.46041,47,80,0.35050,0.57032
2015,Indirect migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.33441,33,80,0.23038,0.43845
2015,Indirect migration background,Second Stage of Tertiary Education,Very concerned,0.21397,44,228,0.16062,0.26733
2015,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.32117,85,228,0.26043,0.38191
2015,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.46485,99,228,0.39997,0.52974
2016,No migration background,No answer / don't know,Very concerned,0.32740,121,353,0.27838,0.37642
2016,No migration background,No answer / don't know,Somewhat concerned,0.46396,150,353,0.41187,0.51606
2016,No migration background,No answer / don't know,Not concerned at all,0.20863,82,353,0.16619,0.25108
2016,No migration background,Pre-primary Level,Very concerned,0.17580,41,208,0.12394,0.22765
2016,No migration background,Pre-primary Level,Somewhat concerned,0.50850,105,208,0.44040,0.57661
2016,No migration background,Pre-primary Level,Not concerned at all,0.31570,62,208,0.25238,0.37902
2016,No migration background,Primary Level,Very concerned,0.48917,72,111,0.39576,0.58259
2016,No migration background,Primary Level,Somewhat concerned,0.31198,39,111,0.22540,0.39856
2016,No migration background,Lower Secondary Level,Very concerned,0.55474,811,1464,0.52927,0.58020
2016,No migration background,Lower Secondary Level,Somewhat concerned,0.34327,482,1464,0.31894,0.36761
2016,No migration background,Lower Secondary Level,Not concerned at all,0.10199,171,1464,0.08648,0.11750
2016,No migration background,Upper Secondary Level,Very concerned,0.56147,4790,8702,0.55105,0.57190
2016,No migration background,Upper Secondary Level,Somewhat concerned,0.33259,2941,8702,0.32269,0.34248
2016,No migration background,Upper Secondary Level,Not concerned at all,0.10594,971,8702,0.09948,0.11241
2016,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.36542,422,1176,0.33789,0.39296
2016,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.46228,518,1176,0.43377,0.49079
2016,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.17230,236,1176,0.15071,0.19389
2016,No migration background,First Stage of Tertiary Education,Very concerned,0.48552,587,1241,0.45770,0.51333
2016,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.39067,484,1241,0.36352,0.41783
2016,No migration background,First Stage of Tertiary Education,Not concerned at all,0.12381,170,1241,0.10548,0.14214
2016,No migration background,Second Stage of Tertiary Education,Very concerned,0.30316,1296,4400,0.28957,0.31674
2016,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.46688,2070,4400,0.45214,0.48162
2016,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.22996,1034,4400,0.21753,0.24240
2016,Direct migration background,No answer / don't know,Very concerned,0.28401,35,126,0.20496,0.36306
2016,Direct migration background,No answer / don't know,Somewhat concerned,0.50460,55,126,0.41695,0.59225
2016,Direct migration background,No answer / don't know,Not concerned at all,0.21139,36,126,0.13982,0.28297
2016,Direct migration background,Primary Level,Very concerned,0.47928,116,239,0.41581,0.54275
2016,Direct migration background,Primary Level,Somewhat concerned,0.40969,87,239,0.34721,0.47217
2016,Direct migration background,Primary Level,Not concerned at all,0.11102,36,239,0.07111,0.15094
2016,Direct migration background,Lower Secondary Level,Very concerned,0.49977,368,784,0.46474,0.53479
2016,Direct migration background,Lower Secondary Level,Somewhat concerned,0.34011,284,784,0.30693,0.37330
2016,Direct migration background,Lower Secondary Level,Not concerned at all,0.16012,132,784,0.13443,0.18581
2016,Direct migration background,Upper Secondary Level,Very concerned,0.43870,712,1638,0.41466,0.46274
2016,Direct migration background,Upper Secondary Level,Somewhat concerned,0.40440,681,1638,0.38063,0.42818
2016,Direct migration background,Upper Secondary Level,Not concerned at all,0.15689,245,1638,0.13927,0.17451
2016,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.42256,324,729,0.38668,0.45845
2016,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.37050,292,729,0.33542,0.40558
2016,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.20693,113,729,0.17751,0.23636
2016,Direct migration background,First Stage of Tertiary Education,Very concerned,0.51700,50,86,0.41077,0.62324
2016,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.36680,36,86,0.26435,0.46926
2016,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.30281,427,1248,0.27730,0.32831
2016,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.48194,571,1248,0.45421,0.50968
2016,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.21525,250,1248,0.19244,0.23806
2016,Indirect migration background,No answer / don't know,Somewhat concerned,0.51464,43,76,0.40152,0.62775
2016,Indirect migration background,No answer / don't know,Not concerned at all,0.29330,33,76,0.19026,0.39634
2016,Indirect migration background,Pre-primary Level,Somewhat concerned,0.48385,34,34,0.31334,0.65436
2016,Indirect migration background,Lower Secondary Level,Very concerned,0.37039,121,289,0.31461,0.42616
2016,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.41452,120,289,0.35763,0.47142
2016,Indirect migration background,Lower Secondary Level,Not concerned at all,0.21509,48,289,0.16764,0.26255
2016,Indirect migration background,Upper Secondary Level,Very concerned,0.37520,253,587,0.33600,0.41440
2016,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.41584,210,587,0.37594,0.45575
2016,Indirect migration background,Upper Secondary Level,Not concerned at all,0.20896,124,587,0.17604,0.24187
2016,Indirect migration background,Post-secondary Non-tertiary Level,Very concerned,0.29698,31,82,0.19748,0.39649
2016,Indirect migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.46128,51,82,0.35272,0.56984
2016,Indirect migration background,Second Stage of Tertiary Education,Very concerned,0.21666,48,212,0.16107,0.27225
2016,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.54688,109,212,0.47971,0.61405
2016,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.23646,55,212,0.17913,0.29380
2017,No migration background,No answer / don't know,Very concerned,0.29713,102,366,0.25024,0.34401
2017,No migration background,No answer / don't know,Somewhat concerned,0.45337,151,366,0.40230,0.50444
2017,No migration background,No answer / don't know,Not concerned at all,0.24951,113,366,0.20511,0.29390
2017,No migration background,Pre-primary Level,Very concerned,0.10547,41,281,0.06950,0.14145
2017,No migration background,Pre-primary Level,Somewhat concerned,0.51244,122,281,0.45389,0.57098
2017,No migration background,Pre-primary Level,Not concerned at all,0.38209,118,281,0.32518,0.43900
2017,No migration background,Primary Level,Very concerned,0.44169,83,136,0.35792,0.52546
2017,No migration background,Primary Level,Somewhat concerned,0.38760,53,136,0.30542,0.46979
2017,No migration background,Lower Secondary Level,Very concerned,0.47203,782,1662,0.44802,0.49604
2017,No migration background,Lower Secondary Level,Somewhat concerned,0.39816,631,1662,0.37462,0.42170
2017,No migration background,Lower Secondary Level,Not concerned at all,0.12981,249,1662,0.11365,0.14598
2017,No migration background,Upper Secondary Level,Very concerned,0.47493,4518,9703,0.46499,0.48486
2017,No migration background,Upper Secondary Level,Somewhat concerned,0.39276,3858,9703,0.38304,0.40248
2017,No migration background,Upper Secondary Level,Not concerned at all,0.13231,1327,9703,0.12557,0.13906
2017,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.28127,399,1430,0.25796,0.30459
2017,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.47349,677,1430,0.44760,0.49937
