"plj0046","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","2009","(Fach-)Abitur","kein Migrationshintergrund","217","0.138121584315632","0.121204968690709","0.155038199940555"
"Grosse Sorgen","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2009","(noch) kein Abschluss","kein Migrationshintergrund","53","0.181457619156829","0.138624856585043","0.224290381728614"
"Grosse Sorgen","2009","AkademikerIn","direkter Migrationshintergrund","33","0.115404524957333","0.0786944414782222","0.152114608436444"
"Grosse Sorgen","2009","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2009","AkademikerIn","kein Migrationshintergrund","411","0.106629707348678","0.096603140326286","0.11665627437107"
"Grosse Sorgen","2009","Hauptschule","direkter Migrationshintergrund","121","0.15602034538161","0.130389712231545","0.181650978531675"
"Grosse Sorgen","2009","Hauptschule","indirekter Migrationshintergrund","46","0.189195734709472","0.136348709412906","0.242042760006037"
"Grosse Sorgen","2009","Hauptschule","kein Migrationshintergrund","1576","0.321418490686545","0.308704147610544","0.334132833762545"
"Grosse Sorgen","2009","Realschule","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2009","Realschule","indirekter Migrationshintergrund","34","0.165600337040201","0.109222615060202","0.2219780590202"
"Grosse Sorgen","2009","Realschule","kein Migrationshintergrund","1143","0.262757772791947","0.249865264153842","0.275650281430051"
"Keine Sorgen","2009","(Fach-)Abitur","direkter Migrationshintergrund","129","0.399366185566106","0.343382052143202","0.45535031898901"
"Keine Sorgen","2009","(Fach-)Abitur","indirekter Migrationshintergrund","56","0.492184465865328","0.396101065645","0.588267866085657"
"Keine Sorgen","2009","(Fach-)Abitur","kein Migrationshintergrund","774","0.488706611227897","0.464197988915652","0.513215233540143"
"Keine Sorgen","2009","(noch) kein Abschluss","direkter Migrationshintergrund","56","0.526559401395141","0.433674946717856","0.619443856072425"
"Keine Sorgen","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","30","0.466669284824408","0.336004973373294","0.597333596275523"
"Keine Sorgen","2009","(noch) kein Abschluss","kein Migrationshintergrund","138","0.438790146966308","0.383638438092112","0.493941855840503"
"Keine Sorgen","2009","AkademikerIn","direkter Migrationshintergrund","153","0.51685566582535","0.459440756576593","0.574270575074107"
"Keine Sorgen","2009","AkademikerIn","indirekter Migrationshintergrund","57","0.654667568946906","0.554755589941272","0.754579547952541"
"Keine Sorgen","2009","AkademikerIn","kein Migrationshintergrund","1840","0.520648982265718","0.504419796253605","0.536878168277832"
"Keine Sorgen","2009","Hauptschule","direkter Migrationshintergrund","297","0.390318359729481","0.35586244555608","0.424774273902882"
"Keine Sorgen","2009","Hauptschule","indirekter Migrationshintergrund","68","0.257775707173826","0.19875621896722","0.316795195380433"
"Keine Sorgen","2009","Hauptschule","kein Migrationshintergrund","1169","0.227365488386827","0.215954932294892","0.238776044478763"
"Keine Sorgen","2009","Realschule","direkter Migrationshintergrund","48","0.32634604222101","0.249227017845124","0.403465066596896"
"Keine Sorgen","2009","Realschule","indirekter Migrationshintergrund","57","0.379711338577463","0.30610528056428","0.453317396590647"
"Keine Sorgen","2009","Realschule","kein Migrationshintergrund","1246","0.261418475631504","0.248547190754217","0.274289760508792"
"Einige Sorgen","2010","(Fach-)Abitur","direkter Migrationshintergrund","242","0.374985252638273","0.334995739194509","0.414974766082037"
"Einige Sorgen","2010","(Fach-)Abitur","indirekter Migrationshintergrund","72","0.395143393687671","0.324311945202804","0.465974842172539"
"Einige Sorgen","2010","(Fach-)Abitur","kein Migrationshintergrund","864","0.371072236526349","0.351320617823995","0.390823855228704"
"Einige Sorgen","2010","(noch) kein Abschluss","direkter Migrationshintergrund","93","0.457526495091062","0.391088180663975","0.523964809518149"
"Einige Sorgen","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","34","0.46085473719951","0.360619317490424","0.561090156908596"
"Einige Sorgen","2010","(noch) kein Abschluss","kein Migrationshintergrund","167","0.419945299387337","0.374293725174958","0.465596873599716"
"Einige Sorgen","2010","AkademikerIn","direkter Migrationshintergrund","193","0.363763728788887","0.323074462682207","0.404452994895568"
"Einige Sorgen","2010","AkademikerIn","indirekter Migrationshintergrund","53","0.372850010383603","0.298615289785796","0.447084730981411"
"Einige Sorgen","2010","AkademikerIn","kein Migrationshintergrund","1588","0.338149210624018","0.32454449505791","0.351753926190127"
"Einige Sorgen","2010","Hauptschule","direkter Migrationshintergrund","556","0.456480682905155","0.428678093456826","0.484283272353485"
"Einige Sorgen","2010","Hauptschule","indirekter Migrationshintergrund","144","0.445792926021513","0.391076077129794","0.500509774913232"
"Einige Sorgen","2010","Hauptschule","kein Migrationshintergrund","2670","0.45387188293345","0.441148591095405","0.466595174771495"
"Einige Sorgen","2010","Realschule","direkter Migrationshintergrund","90","0.303179562832288","0.24597473911097","0.360384386553607"
"Einige Sorgen","2010","Realschule","indirekter Migrationshintergrund","118","0.358170683135236","0.304449920346287","0.411891445924185"
"Einige Sorgen","2010","Realschule","kein Migrationshintergrund","2767","0.466477563017395","0.454060784080115","0.478894341954674"
"Grosse Sorgen","2010","(Fach-)Abitur","direkter Migrationshintergrund","94","0.205037372850389","0.171688300040881","0.238386445659898"
"Grosse Sorgen","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","kein Migrationshintergrund","341","0.149076517390932","0.134514452816746","0.163638581965118"
"Grosse Sorgen","2010","(noch) kein Abschluss","direkter Migrationshintergrund","33","0.106978420621313","0.065759151849847","0.148197689392779"
"Grosse Sorgen","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","kein Migrationshintergrund","102","0.205989436298648","0.168581776891405","0.24339709570589"
"Grosse Sorgen","2010","AkademikerIn","direkter Migrationshintergrund","47","0.148243116854836","0.118188856598982","0.178297377110691"
"Grosse Sorgen","2010","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2010","AkademikerIn","kein Migrationshintergrund","489","0.114677060125538","0.105513919197739","0.123840201053336"
"Grosse Sorgen","2010","Hauptschule","direkter Migrationshintergrund","207","0.168050959690192","0.147180336663915","0.188921582716469"
"Grosse Sorgen","2010","Hauptschule","indirekter Migrationshintergrund","75","0.247702681937869","0.200182447875941","0.295222915999798"
"Grosse Sorgen","2010","Hauptschule","kein Migrationshintergrund","1849","0.308545971695378","0.296742026706255","0.320349916684501"
"Grosse Sorgen","2010","Realschule","direkter Migrationshintergrund","44","0.245904420906407","0.192310119259262","0.299498722553552"
"Grosse Sorgen","2010","Realschule","indirekter Migrationshintergrund","71","0.262225768263419","0.21294394098512","0.311507595541717"
"Grosse Sorgen","2010","Realschule","kein Migrationshintergrund","1590","0.260565637648795","0.249640532869487","0.271490742428102"
"Keine Sorgen","2010","(Fach-)Abitur","direkter Migrationshintergrund","227","0.419977374511338","0.379208445000597","0.460746304022078"
"Keine Sorgen","2010","(Fach-)Abitur","indirekter Migrationshintergrund","86","0.463211846335124","0.390965841405714","0.535457851264534"
"Keine Sorgen","2010","(Fach-)Abitur","kein Migrationshintergrund","1093","0.479851246082719","0.459424924097719","0.500277568067719"
"Keine Sorgen","2010","(noch) kein Abschluss","direkter Migrationshintergrund","90","0.435495084287626","0.369372973622978","0.501617194952273"
"Keine Sorgen","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","45","0.3628547665823","0.266166911975949","0.459542621188651"
"Keine Sorgen","2010","(noch) kein Abschluss","kein Migrationshintergrund","180","0.374065264314015","0.329308040772957","0.418822487855073"
"Keine Sorgen","2010","AkademikerIn","direkter Migrationshintergrund","297","0.487993154356276","0.445716004940359","0.530270303772194"
"Keine Sorgen","2010","AkademikerIn","indirekter Migrationshintergrund","97","0.572353206596611","0.496403000108589","0.648303413084632"
"Keine Sorgen","2010","AkademikerIn","kein Migrationshintergrund","2568","0.547173729250444","0.532858982861894","0.561488475638994"
"Keine Sorgen","2010","Hauptschule","direkter Migrationshintergrund","470","0.375468357404652","0.348439328187742","0.402497386621562"
"Keine Sorgen","2010","Hauptschule","indirekter Migrationshintergrund","98","0.306504392040618","0.255751748468389","0.357257035612847"
"Keine Sorgen","2010","Hauptschule","kein Migrationshintergrund","1363","0.237582145371171","0.226705649234867","0.248458641507475"
"Keine Sorgen","2010","Realschule","direkter Migrationshintergrund","114","0.450916016261305","0.388987671915609","0.512844360607"
"Keine Sorgen","2010","Realschule","indirekter Migrationshintergrund","117","0.379603548601345","0.32523006452013","0.433977032682561"
"Keine Sorgen","2010","Realschule","kein Migrationshintergrund","1844","0.272956799333811","0.261869027190617","0.284044571477005"
"Einige Sorgen","2011","(Fach-)Abitur","direkter Migrationshintergrund","177","0.459154419065095","0.409181762582541","0.50912707554765"
"Einige Sorgen","2011","(Fach-)Abitur","indirekter Migrationshintergrund","55","0.467750518361601","0.385392991422182","0.550108045301021"
"Einige Sorgen","2011","(Fach-)Abitur","kein Migrationshintergrund","730","0.382827104885534","0.360866563456481","0.404787646314587"
"Einige Sorgen","2011","(noch) kein Abschluss","direkter Migrationshintergrund","44","0.302289543521019","0.221780945707187","0.382798141334851"
"Einige Sorgen","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","33","0.551176686618648","0.431182765058459","0.671170608178836"
"Einige Sorgen","2011","(noch) kein Abschluss","kein Migrationshintergrund","131","0.320434903852019","0.271824201016139","0.369045606687898"
"Einige Sorgen","2011","AkademikerIn","direkter Migrationshintergrund","144","0.385754530452886","0.335816873985039","0.435692186920733"
"Einige Sorgen","2011","AkademikerIn","indirekter Migrationshintergrund","40","0.312882566304945","0.225436076791453","0.400329055818437"
"Einige Sorgen","2011","AkademikerIn","kein Migrationshintergrund","1500","0.349480393367249","0.334853462992557","0.364107323741941"
"Einige Sorgen","2011","Hauptschule","direkter Migrationshintergrund","417","0.473877453086255","0.440755384747132","0.506999521425378"
"Einige Sorgen","2011","Hauptschule","indirekter Migrationshintergrund","92","0.476437739293979","0.408235014511135","0.544640464076822"
"Einige Sorgen","2011","Hauptschule","kein Migrationshintergrund","2783","0.469880391073869","0.457173249671852","0.482587532475887"
"Einige Sorgen","2011","Realschule","direkter Migrationshintergrund","77","0.480699735569134","0.405148831846038","0.55625063929223"
"Einige Sorgen","2011","Realschule","indirekter Migrationshintergrund","78","0.418745250719216","0.348222804092166","0.489267697346265"
"Einige Sorgen","2011","Realschule","kein Migrationshintergrund","2263","0.439421257810724","0.425811857663412","0.453030657958036"
"Grosse Sorgen","2011","(Fach-)Abitur","direkter Migrationshintergrund","58","0.168115931704451","0.130614119992113","0.205617743416789"
"Grosse Sorgen","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2011","(Fach-)Abitur","kein Migrationshintergrund","312","0.161066636877648","0.14445911589766","0.177674157857635"
"Grosse Sorgen","2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2011","(noch) kein Abschluss","kein Migrationshintergrund","69","0.210759251178686","0.168273379464658","0.253245122892715"
"Grosse Sorgen","2011","AkademikerIn","direkter Migrationshintergrund","51","0.104321094364911","0.0729619720529209","0.1356802166769"
"Grosse Sorgen","2011","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2011","AkademikerIn","kein Migrationshintergrund","547","0.130318872275449","0.11999137068971","0.140646373861188"
"Grosse Sorgen","2011","Hauptschule","direkter Migrationshintergrund","152","0.177925172870274","0.152555472248766","0.203294873491783"
"Grosse Sorgen","2011","Hauptschule","indirekter Migrationshintergrund","49","0.241207457189525","0.182786136158595","0.299628778220455"
"Grosse Sorgen","2011","Hauptschule","kein Migrationshintergrund","1853","0.320176693439442","0.30829823315878","0.332055153720103"
"Grosse Sorgen","2011","Realschule","direkter Migrationshintergrund","33","0.203363030609692","0.142499144087807","0.264226917131576"
"Grosse Sorgen","2011","Realschule","indirekter Migrationshintergrund","42","0.20288116880162","0.145396561350689","0.26036577625255"
"Grosse Sorgen","2011","Realschule","kein Migrationshintergrund","1459","0.299947516581341","0.287382355072785","0.312512678089898"
"Keine Sorgen","2011","(Fach-)Abitur","direkter Migrationshintergrund","147","0.372729649230454","0.324240924746857","0.42121837371405"
"Keine Sorgen","2011","(Fach-)Abitur","indirekter Migrationshintergrund","68","0.431326198981509","0.349578965484234","0.513073432478783"
"Keine Sorgen","2011","(Fach-)Abitur","kein Migrationshintergrund","840","0.456106258236819","0.433603884788406","0.478608631685232"
"Keine Sorgen","2011","(noch) kein Abschluss","direkter Migrationshintergrund","61","0.548390805151857","0.461150022202249","0.635631588101466"
"Keine Sorgen","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2011","(noch) kein Abschluss","kein Migrationshintergrund","154","0.468805844969295","0.416821854701101","0.520789835237489"
"Keine Sorgen","2011","AkademikerIn","direkter Migrationshintergrund","170","0.509924375182203","0.458639878672725","0.561208871691681"
"Keine Sorgen","2011","AkademikerIn","indirekter Migrationshintergrund","61","0.632074005106007","0.541124484424086","0.723023525787927"
"Keine Sorgen","2011","AkademikerIn","kein Migrationshintergrund","2035","0.520200734357302","0.504874803540522","0.535526665174082"
"Keine Sorgen","2011","Hauptschule","direkter Migrationshintergrund","304","0.34819737404347","0.316595577854551","0.379799170232389"
"Keine Sorgen","2011","Hauptschule","indirekter Migrationshintergrund","65","0.282354803516496","0.220884272866629","0.343825334166364"
"Keine Sorgen","2011","Hauptschule","kein Migrationshintergrund","1290","0.209942915486689","0.19957367097828","0.220312159995098"
"Keine Sorgen","2011","Realschule","direkter Migrationshintergrund","58","0.315937233821174","0.245639417931513","0.386235049710836"
"Keine Sorgen","2011","Realschule","indirekter Migrationshintergrund","68","0.378373580479164","0.309047874533837","0.447699286424491"
"Keine Sorgen","2011","Realschule","kein Migrationshintergrund","1387","0.260631225607934","0.248594068875266","0.272668382340603"
"Einige Sorgen","2012","(Fach-)Abitur","direkter Migrationshintergrund","149","0.403552738479152","0.354482445308909","0.452623031649394"
"Einige Sorgen","2012","(Fach-)Abitur","indirekter Migrationshintergrund","41","0.352589683221539","0.275616075619456","0.429563290823623"
"Einige Sorgen","2012","(Fach-)Abitur","kein Migrationshintergrund","639","0.33704219825347","0.315697367084031","0.35838702942291"
"Einige Sorgen","2012","(noch) kein Abschluss","direkter Migrationshintergrund","48","0.385454029875571","0.296111314413199","0.474796745337943"
"Einige Sorgen","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2012","(noch) kein Abschluss","kein Migrationshintergrund","119","0.350309721098421","0.300891642409659","0.399727799787182"
"Einige Sorgen","2012","AkademikerIn","direkter Migrationshintergrund","127","0.314499665947573","0.267753885425926","0.36124544646922"
"Einige Sorgen","2012","AkademikerIn","indirekter Migrationshintergrund","37","0.34701338164182","0.261125411405756","0.432901351877883"
"Einige Sorgen","2012","AkademikerIn","kein Migrationshintergrund","1283","0.289877284466115","0.276048496148133","0.303706072784097"
"Einige Sorgen","2012","Hauptschule","direkter Migrationshintergrund","381","0.475033507678425","0.441101126087211","0.50896588926964"
"Einige Sorgen","2012","Hauptschule","indirekter Migrationshintergrund","90","0.472156218365616","0.403481698181549","0.540830738549683"
"Einige Sorgen","2012","Hauptschule","kein Migrationshintergrund","2790","0.475557024666922","0.462767308225356","0.488346741108489"
"Einige Sorgen","2012","Realschule","direkter Migrationshintergrund","79","0.404923624739782","0.330473956319822","0.479373293159741"
"Einige Sorgen","2012","Realschule","indirekter Migrationshintergrund","69","0.348102673680783","0.279826281053522","0.416379066308043"
"Einige Sorgen","2012","Realschule","kein Migrationshintergrund","2233","0.432069872808043","0.41843041567746","0.445709329938627"
"Grosse Sorgen","2012","(Fach-)Abitur","direkter Migrationshintergrund","53","0.14004972897939","0.105339275784316","0.174760182174464"
"Grosse Sorgen","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2012","(Fach-)Abitur","kein Migrationshintergrund","236","0.12683075657955","0.111803865163954","0.141857647995146"
"Grosse Sorgen","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2012","(noch) kein Abschluss","kein Migrationshintergrund","73","0.230759451490587","0.187116168607897","0.274402734373277"
"Grosse Sorgen","2012","AkademikerIn","direkter Migrationshintergrund","40","0.0949204745066227","0.0654116569992445","0.124429292014001"
"Grosse Sorgen","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2012","AkademikerIn","kein Migrationshintergrund","381","0.0947477500907992","0.0858212833033028","0.103674216878296"
"Grosse Sorgen","2012","Hauptschule","direkter Migrationshintergrund","126","0.156033744072642","0.131375722168337","0.180691765976947"
"Grosse Sorgen","2012","Hauptschule","indirekter Migrationshintergrund","34","0.187391165332416","0.133710808031095","0.241071522633736"
"Grosse Sorgen","2012","Hauptschule","kein Migrationshintergrund","1525","0.266146301719395","0.254828151846586","0.277464451592204"
"Grosse Sorgen","2012","Realschule","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2012","Realschule","indirekter Migrationshintergrund","38","0.180827043903652","0.12566418295548","0.235989904851823"
"Grosse Sorgen","2012","Realschule","kein Migrationshintergrund","1099","0.228145330892527","0.216590962791118","0.239699698993936"
"Keine Sorgen","2012","(Fach-)Abitur","direkter Migrationshintergrund","182","0.456397532541458","0.406578552435643","0.506216512647274"
"Keine Sorgen","2012","(Fach-)Abitur","indirekter Migrationshintergrund","90","0.556618805873974","0.476582910962141","0.636654700785807"
"Keine Sorgen","2012","(Fach-)Abitur","kein Migrationshintergrund","1009","0.536127045166979","0.513608463859269","0.55864562647469"
"Keine Sorgen","2012","(noch) kein Abschluss","direkter Migrationshintergrund","51","0.508877697434854","0.417108443213763","0.600646951655944"
"Keine Sorgen","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","42","0.696346757203403","0.584559280524891","0.808134233881915"
"Keine Sorgen","2012","(noch) kein Abschluss","kein Migrationshintergrund","166","0.418930827410993","0.367822501545893","0.470039153276093"
"Keine Sorgen","2012","AkademikerIn","direkter Migrationshintergrund","212","0.590579859545804","0.541074478960783","0.640085240130826"
"Keine Sorgen","2012","AkademikerIn","indirekter Migrationshintergrund","76","0.633070415783483","0.546109428610859","0.720031402956106"
"Keine Sorgen","2012","AkademikerIn","kein Migrationshintergrund","2471","0.615374965443086","0.600546404021739","0.630203526864433"
"Keine Sorgen","2012","Hauptschule","direkter Migrationshintergrund","325","0.368932748248932","0.336146037199607","0.401719459298258"
"Keine Sorgen","2012","Hauptschule","indirekter Migrationshintergrund","79","0.340452616301968","0.27526705477545","0.405638177828486"
"Keine Sorgen","2012","Hauptschule","kein Migrationshintergrund","1542","0.258296673613683","0.247087205678161","0.269506141549204"
"Keine Sorgen","2012","Realschule","direkter Migrationshintergrund","68","0.403531357814248","0.32912289919613","0.477939816432366"
"Keine Sorgen","2012","Realschule","indirekter Migrationshintergrund","80","0.471070282415566","0.399526956528257","0.542613608302874"
"Keine Sorgen","2012","Realschule","kein Migrationshintergrund","1735","0.339784796299429","0.326743601843049","0.352825990755809"
"Einige Sorgen","2013","(Fach-)Abitur","direkter Migrationshintergrund","129","0.420734715800177","0.367711153811355","0.473758277788999"
"Einige Sorgen","2013","(Fach-)Abitur","indirekter Migrationshintergrund","31","0.326470182355684","0.243935321614211","0.409005043097156"
"Einige Sorgen","2013","(Fach-)Abitur","kein Migrationshintergrund","631","0.363357613845296","0.340810431137325","0.385904796553267"
"Einige Sorgen","2013","(noch) kein Abschluss","direkter Migrationshintergrund","35","0.320723288152487","0.226366581350791","0.415079994954183"
"Einige Sorgen","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2013","(noch) kein Abschluss","kein Migrationshintergrund","109","0.356718565336846","0.304477720100391","0.4089594105733"
"Einige Sorgen","2013","AkademikerIn","direkter Migrationshintergrund","128","0.331716393345456","0.28246047687796","0.380972309812951"
"Einige Sorgen","2013","AkademikerIn","indirekter Migrationshintergrund","38","0.300862956339537","0.216672826061385","0.385053086617689"
"Einige Sorgen","2013","AkademikerIn","kein Migrationshintergrund","1372","0.334957543349007","0.32029811515948","0.349616971538534"
"Einige Sorgen","2013","Hauptschule","direkter Migrationshintergrund","314","0.440200072196134","0.403660248529353","0.476739895862916"
"Einige Sorgen","2013","Hauptschule","indirekter Migrationshintergrund","88","0.485446538722196","0.41243394194878","0.558459135495613"
"Einige Sorgen","2013","Hauptschule","kein Migrationshintergrund","2491","0.472165628627576","0.458692326564443","0.48563893069071"
"Einige Sorgen","2013","Realschule","direkter Migrationshintergrund","62","0.334925920579112","0.257839791864287","0.412012049293936"
"Einige Sorgen","2013","Realschule","indirekter Migrationshintergrund","65","0.372449221984533","0.298681887520728","0.446216556448338"
"Einige Sorgen","2013","Realschule","kein Migrationshintergrund","2068","0.438968003466317","0.424796961411089","0.453139045521546"
"Grosse Sorgen","2013","(Fach-)Abitur","direkter Migrationshintergrund","55","0.14126767885715","0.103858662955145","0.178676694759156"
"Grosse Sorgen","2013","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2013","(Fach-)Abitur","kein Migrationshintergrund","255","0.148645314297856","0.13196868580623","0.165321942789482"
"Grosse Sorgen","2013","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2013","(noch) kein Abschluss","kein Migrationshintergrund","67","0.199598159861272","0.156008936053026","0.243187383669518"
"Grosse Sorgen","2013","AkademikerIn","direkter Migrationshintergrund","39","0.0906257759080258","0.0605932595854412","0.12065829223061"
"Grosse Sorgen","2013","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2013","AkademikerIn","kein Migrationshintergrund","453","0.115745873214637","0.10580925122396","0.125682495205314"
"Grosse Sorgen","2013","Hauptschule","direkter Migrationshintergrund","140","0.217337076759446","0.186978649808272","0.247695503710619"
"Grosse Sorgen","2013","Hauptschule","indirekter Migrationshintergrund","50","0.290815389418459","0.22447161399261","0.357159164844308"
"Grosse Sorgen","2013","Hauptschule","kein Migrationshintergrund","1552","0.296590676302835","0.284263578668196","0.308917773937474"
"Grosse Sorgen","2013","Realschule","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2013","Realschule","indirekter Migrationshintergrund","40","0.24916858629128","0.183171618835053","0.315165553747507"
"Grosse Sorgen","2013","Realschule","kein Migrationshintergrund","1192","0.263626406875542","0.251044829375663","0.276207984375422"
"Keine Sorgen","2013","(Fach-)Abitur","direkter Migrationshintergrund","149","0.437997605342673","0.384709420714788","0.491285789970558"
"Keine Sorgen","2013","(Fach-)Abitur","indirekter Migrationshintergrund","78","0.595128124749887","0.508730601967441","0.681525647532332"
"Keine Sorgen","2013","(Fach-)Abitur","kein Migrationshintergrund","862","0.487997071856848","0.464564378610802","0.511429765102894"
"Keine Sorgen","2013","(noch) kein Abschluss","direkter Migrationshintergrund","40","0.496702946707889","0.395627719490449","0.597778173925328"
"Keine Sorgen","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","38","0.661850272746106","0.545031614664009","0.778668930828203"
"Keine Sorgen","2013","(noch) kein Abschluss","kein Migrationshintergrund","147","0.443683274801883","0.389502599073383","0.497863950530383"
"Keine Sorgen","2013","AkademikerIn","direkter Migrationshintergrund","184","0.577657830746519","0.525985019672938","0.629330641820099"
"Keine Sorgen","2013","AkademikerIn","indirekter Migrationshintergrund","69","0.643710684140708","0.555799845374606","0.731621522906811"
"Keine Sorgen","2013","AkademikerIn","kein Migrationshintergrund","2157","0.549296583436356","0.533842390238902","0.56475077663381"
"Keine Sorgen","2013","Hauptschule","direkter Migrationshintergrund","255","0.34246285104442","0.307533392420425","0.377392309668414"
"Keine Sorgen","2013","Hauptschule","indirekter Migrationshintergrund","42","0.223738071859345","0.162856490091673","0.284619653627016"
"Keine Sorgen","2013","Hauptschule","kein Migrationshintergrund","1231","0.231243695069589","0.219864610534146","0.242622779605031"
"Keine Sorgen","2013","Realschule","direkter Migrationshintergrund","54","0.438680628324609","0.357631921732499","0.519729334916718"
"Keine Sorgen","2013","Realschule","indirekter Migrationshintergrund","60","0.378382191724186","0.30438194170977","0.452382441738602"
"Keine Sorgen","2013","Realschule","kein Migrationshintergrund","1451","0.297405589658141","0.284352345922272","0.31045883339401"
"Einige Sorgen","2014","(Fach-)Abitur","direkter Migrationshintergrund","521","0.390496716930444","0.362446143419501","0.418547290441387"
"Einige Sorgen","2014","(Fach-)Abitur","indirekter Migrationshintergrund","121","0.393286467445175","0.34151608414385","0.4450568507465"
"Einige Sorgen","2014","(Fach-)Abitur","kein Migrationshintergrund","956","0.393120788093437","0.373648189950064","0.41259338623681"
"Einige Sorgen","2014","(noch) kein Abschluss","direkter Migrationshintergrund","156","0.396412263915467","0.346637996047676","0.446186531783259"
"Einige Sorgen","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","49","0.357212279076664","0.27867478357361","0.435749774579718"
"Einige Sorgen","2014","(noch) kein Abschluss","kein Migrationshintergrund","158","0.298845640395345","0.257766704685448","0.339924576105242"
"Einige Sorgen","2014","AkademikerIn","direkter Migrationshintergrund","499","0.430558515812373","0.401310589861903","0.459806441762842"
"Einige Sorgen","2014","AkademikerIn","indirekter Migrationshintergrund","95","0.327246215419128","0.271070826853158","0.383421603985099"
"Einige Sorgen","2014","AkademikerIn","kein Migrationshintergrund","1685","0.342245315043265","0.328866110195065","0.355624519891465"
"Einige Sorgen","2014","Hauptschule","direkter Migrationshintergrund","882","0.472400253101067","0.449718205656273","0.495082300545861"
"Einige Sorgen","2014","Hauptschule","indirekter Migrationshintergrund","187","0.408967241972964","0.363592950387606","0.454341533558322"
"Einige Sorgen","2014","Hauptschule","kein Migrationshintergrund","2625","0.450125448464345","0.437354815959411","0.462896080969279"
"Einige Sorgen","2014","Realschule","direkter Migrationshintergrund","182","0.454292582015979","0.405190795405201","0.503394368626756"
"Einige Sorgen","2014","Realschule","indirekter Migrationshintergrund","183","0.429804451597605","0.38354834037239","0.47606056282282"
"Einige Sorgen","2014","Realschule","kein Migrationshintergrund","2680","0.441432762385075","0.428879843058309","0.453985681711842"
"Grosse Sorgen","2014","(Fach-)Abitur","direkter Migrationshintergrund","244","0.192142096544318","0.169489198066338","0.214794995022299"
"Grosse Sorgen","2014","(Fach-)Abitur","indirekter Migrationshintergrund","82","0.212593309032675","0.169231301121398","0.255955316943952"
"Grosse Sorgen","2014","(Fach-)Abitur","kein Migrationshintergrund","421","0.183444794668631","0.16801517439432","0.198874414942943"
"Grosse Sorgen","2014","(noch) kein Abschluss","direkter Migrationshintergrund","85","0.245931719222342","0.202111580751545","0.28975185769314"
"Grosse Sorgen","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2014","(noch) kein Abschluss","kein Migrationshintergrund","132","0.27919413520892","0.238936227223217","0.319452043194623"
"Grosse Sorgen","2014","AkademikerIn","direkter Migrationshintergrund","163","0.123261699858345","0.103843744542149","0.142679655174541"
"Grosse Sorgen","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2014","AkademikerIn","kein Migrationshintergrund","602","0.126419439894589","0.117048395750149","0.135790484039029"
"Grosse Sorgen","2014","Hauptschule","direkter Migrationshintergrund","455","0.23715722250091","0.217832618571536","0.256481826430283"
