year,pgisced97,regtyp,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.63898,2040,3267,0.62251,0.65545
2012,Second Stage of Tertiary Education,Rural regions,Very concerned,0.10918,135,1365,0.09263,0.12573
2012,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.35779,511,1365,0.33235,0.38323
2012,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.53303,719,1365,0.50655,0.55950
2013,No answer / don't know,Urban regions,Very concerned,0.24428,39,181,0.18151,0.30705
2013,No answer / don't know,Urban regions,Somewhat concerned,0.31760,54,181,0.24959,0.38561
2013,No answer / don't know,Urban regions,Not concerned at all,0.43812,88,181,0.36564,0.51060
2013,No answer / don't know,Rural regions,Somewhat concerned,0.29221,36,70,0.18490,0.39951
2013,No answer / don't know,Rural regions,Not concerned at all,0.51209,34,70,0.39414,0.63003
2013,Pre-primary Level,Urban regions,Somewhat concerned,0.30450,55,163,0.23364,0.37537
2013,Pre-primary Level,Urban regions,Not concerned at all,0.57093,108,163,0.49472,0.64715
2013,Pre-primary Level,Rural regions,Not concerned at all,0.54986,43,43,0.39940,0.70033
2013,Primary Level,Urban regions,Very concerned,0.22811,35,120,0.15271,0.30350
2013,Primary Level,Urban regions,Somewhat concerned,0.31903,42,120,0.23529,0.40278
2013,Primary Level,Urban regions,Not concerned at all,0.45286,43,120,0.36342,0.54229
2013,Lower Secondary Level,Urban regions,Very concerned,0.30289,333,1190,0.27677,0.32901
2013,Lower Secondary Level,Urban regions,Somewhat concerned,0.40246,498,1190,0.37459,0.43034
2013,Lower Secondary Level,Urban regions,Not concerned at all,0.29465,359,1190,0.26873,0.32056
2013,Lower Secondary Level,Rural regions,Very concerned,0.28267,152,640,0.24776,0.31759
2013,Lower Secondary Level,Rural regions,Somewhat concerned,0.43483,292,640,0.39639,0.47327
2013,Lower Secondary Level,Rural regions,Not concerned at all,0.28250,196,640,0.24759,0.31740
2013,Upper Secondary Level,Urban regions,Very concerned,0.27370,1516,5606,0.26203,0.28537
2013,Upper Secondary Level,Urban regions,Somewhat concerned,0.44629,2430,5606,0.43327,0.45930
2013,Upper Secondary Level,Urban regions,Not concerned at all,0.28001,1660,5606,0.26826,0.29177
2013,Upper Secondary Level,Rural regions,Very concerned,0.24792,942,3746,0.23409,0.26175
2013,Upper Secondary Level,Rural regions,Somewhat concerned,0.46696,1737,3746,0.45098,0.48294
2013,Upper Secondary Level,Rural regions,Not concerned at all,0.28512,1067,3746,0.27066,0.29958
2013,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.16258,116,786,0.13677,0.18840
2013,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.37977,308,786,0.34582,0.41372
2013,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.45764,362,786,0.42279,0.49250
2013,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.15296,44,307,0.11263,0.19329
2013,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.35436,117,307,0.30077,0.40796
2013,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.49268,146,307,0.43666,0.54870
2013,First Stage of Tertiary Education,Urban regions,Very concerned,0.21673,170,784,0.18787,0.24559
2013,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.41621,330,784,0.38168,0.45074
2013,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.36706,284,784,0.33330,0.40082
2013,First Stage of Tertiary Education,Rural regions,Very concerned,0.20423,104,533,0.16997,0.23849
2013,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.46221,247,533,0.41984,0.50458
2013,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.33356,182,533,0.29349,0.37362
2013,Second Stage of Tertiary Education,Urban regions,Very concerned,0.10519,345,3152,0.09448,0.11590
2013,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.32411,1038,3152,0.30776,0.34045
2013,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.57071,1769,3152,0.55342,0.58799
2013,Second Stage of Tertiary Education,Rural regions,Very concerned,0.13150,154,1295,0.11308,0.14991
2013,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.36657,500,1295,0.34031,0.39282
2013,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.50194,641,1295,0.47469,0.52918
2014,No answer / don't know,Urban regions,Very concerned,0.22315,85,387,0.18161,0.26469
2014,No answer / don't know,Urban regions,Somewhat concerned,0.36343,151,387,0.31545,0.41141
2014,No answer / don't know,Urban regions,Not concerned at all,0.41342,151,387,0.36429,0.46255
2014,No answer / don't know,Rural regions,Very concerned,0.29755,61,216,0.23644,0.35866
2014,No answer / don't know,Rural regions,Somewhat concerned,0.33819,80,216,0.27496,0.40143
2014,No answer / don't know,Rural regions,Not concerned at all,0.36426,75,216,0.29993,0.42858
2014,Pre-primary Level,Urban regions,Very concerned,0.18666,50,294,0.14205,0.23128
2014,Pre-primary Level,Urban regions,Somewhat concerned,0.29611,94,294,0.24383,0.34838
2014,Pre-primary Level,Urban regions,Not concerned at all,0.51723,150,294,0.46001,0.57445
2014,Pre-primary Level,Rural regions,Somewhat concerned,0.32127,59,134,0.24191,0.40063
2014,Pre-primary Level,Rural regions,Not concerned at all,0.57243,75,134,0.48835,0.65651
2014,Primary Level,Urban regions,Very concerned,0.29254,108,351,0.24488,0.34021
2014,Primary Level,Urban regions,Somewhat concerned,0.37390,137,351,0.32321,0.42459
2014,Primary Level,Urban regions,Not concerned at all,0.33356,106,351,0.28416,0.38295
2014,Primary Level,Rural regions,Very concerned,0.23466,41,145,0.16544,0.30388
2014,Primary Level,Rural regions,Somewhat concerned,0.36353,53,145,0.28497,0.44210
2014,Primary Level,Rural regions,Not concerned at all,0.40181,51,145,0.32173,0.48188
2014,Lower Secondary Level,Urban regions,Very concerned,0.31722,651,2054,0.29708,0.33735
2014,Lower Secondary Level,Urban regions,Somewhat concerned,0.45050,884,2054,0.42898,0.47202
2014,Lower Secondary Level,Urban regions,Not concerned at all,0.23228,519,2054,0.21402,0.25055
2014,Lower Secondary Level,Rural regions,Very concerned,0.35400,315,1024,0.32469,0.38330
2014,Lower Secondary Level,Rural regions,Somewhat concerned,0.42211,448,1024,0.39184,0.45237
2014,Lower Secondary Level,Rural regions,Not concerned at all,0.22389,261,1024,0.19835,0.24944
2014,Upper Secondary Level,Urban regions,Very concerned,0.32675,2381,7544,0.31616,0.33733
2014,Upper Secondary Level,Urban regions,Somewhat concerned,0.42609,3286,7544,0.41493,0.43725
2014,Upper Secondary Level,Urban regions,Not concerned at all,0.24716,1877,7544,0.23742,0.25689
2014,Upper Secondary Level,Rural regions,Very concerned,0.29822,1503,4917,0.28543,0.31100
2014,Upper Secondary Level,Rural regions,Somewhat concerned,0.46697,2238,4917,0.45302,0.48092
2014,Upper Secondary Level,Rural regions,Not concerned at all,0.23481,1176,4917,0.22296,0.24666
2014,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.19495,281,1471,0.17470,0.21520
2014,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.41748,633,1471,0.39227,0.44269
2014,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.38757,557,1471,0.36266,0.41248
2014,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.18406,114,564,0.15205,0.21607
2014,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.42511,239,564,0.38427,0.46595
2014,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.39083,211,564,0.35052,0.43113
2014,First Stage of Tertiary Education,Urban regions,Very concerned,0.25955,227,947,0.23162,0.28749
2014,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.42170,429,947,0.39023,0.45317
2014,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.31875,291,947,0.28905,0.34845
2014,First Stage of Tertiary Education,Rural regions,Very concerned,0.26912,160,641,0.23476,0.30348
2014,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.43707,286,641,0.39864,0.47550
2014,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.29381,195,641,0.25852,0.32910
2014,Second Stage of Tertiary Education,Urban regions,Very concerned,0.11513,531,4501,0.10580,0.12445
2014,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.34577,1596,4501,0.33187,0.35967
2014,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.53911,2374,4501,0.52454,0.55367
2014,Second Stage of Tertiary Education,Rural regions,Very concerned,0.15442,255,1699,0.13723,0.17160
2014,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.38174,683,1699,0.35863,0.40485
2014,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.46384,761,1699,0.44012,0.48756
2015,No answer / don't know,Urban regions,Very concerned,0.31837,115,389,0.27201,0.36472
2015,No answer / don't know,Urban regions,Somewhat concerned,0.33496,145,389,0.28800,0.38193
2015,No answer / don't know,Urban regions,Not concerned at all,0.34667,129,389,0.29932,0.39403
2015,No answer / don't know,Rural regions,Very concerned,0.37419,81,211,0.30874,0.43964
2015,No answer / don't know,Rural regions,Somewhat concerned,0.42737,63,211,0.36046,0.49428
2015,No answer / don't know,Rural regions,Not concerned at all,0.19844,67,211,0.14449,0.25238
2015,Pre-primary Level,Urban regions,Very concerned,0.18077,41,230,0.13093,0.23062
2015,Pre-primary Level,Urban regions,Somewhat concerned,0.44156,81,230,0.37724,0.50587
2015,Pre-primary Level,Urban regions,Not concerned at all,0.37767,108,230,0.31488,0.44046
2015,Pre-primary Level,Rural regions,Somewhat concerned,0.43646,44,99,0.33827,0.53465
2015,Pre-primary Level,Rural regions,Not concerned at all,0.45140,55,99,0.35288,0.54993
2015,Primary Level,Urban regions,Very concerned,0.38266,101,273,0.32489,0.44042
2015,Primary Level,Urban regions,Somewhat concerned,0.32449,101,273,0.26885,0.38013
2015,Primary Level,Urban regions,Not concerned at all,0.29286,71,273,0.23877,0.34694
2015,Primary Level,Rural regions,Very concerned,0.53538,56,98,0.43612,0.63463
2015,Primary Level,Rural regions,Somewhat concerned,0.24784,42,98,0.16191,0.33376
2015,Lower Secondary Level,Urban regions,Very concerned,0.38506,648,1737,0.36217,0.40795
2015,Lower Secondary Level,Urban regions,Somewhat concerned,0.39710,706,1737,0.37408,0.42012
2015,Lower Secondary Level,Urban regions,Not concerned at all,0.21784,383,1737,0.19842,0.23726
2015,Lower Secondary Level,Rural regions,Very concerned,0.44367,338,896,0.41112,0.47622
2015,Lower Secondary Level,Rural regions,Somewhat concerned,0.41429,384,896,0.38201,0.44656
2015,Lower Secondary Level,Rural regions,Not concerned at all,0.14205,174,896,0.11917,0.16492
2015,Upper Secondary Level,Urban regions,Very concerned,0.38185,2614,6953,0.37043,0.39328
2015,Upper Secondary Level,Urban regions,Somewhat concerned,0.42725,2953,6953,0.41562,0.43888
2015,Upper Secondary Level,Urban regions,Not concerned at all,0.19090,1386,6953,0.18166,0.20013
2015,Upper Secondary Level,Rural regions,Very concerned,0.39760,1840,4617,0.38348,0.41171
2015,Upper Secondary Level,Rural regions,Somewhat concerned,0.43585,1990,4617,0.42154,0.45015
2015,Upper Secondary Level,Rural regions,Not concerned at all,0.16656,787,4617,0.15581,0.17730
2015,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.25078,356,1403,0.22809,0.27347
2015,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.45610,638,1403,0.43003,0.48217
2015,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.29312,409,1403,0.26929,0.31695
2015,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.24068,152,536,0.20446,0.27691
2015,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.43310,235,536,0.39111,0.47509
2015,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.32622,149,536,0.28649,0.36594
2015,First Stage of Tertiary Education,Urban regions,Very concerned,0.29242,283,906,0.26279,0.32206
2015,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.43903,388,906,0.40670,0.47137
2015,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.26854,235,906,0.23967,0.29742
2015,First Stage of Tertiary Education,Rural regions,Very concerned,0.34583,197,607,0.30796,0.38371
2015,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.44210,277,607,0.40256,0.48164
2015,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.21207,133,607,0.17952,0.24461
2015,Second Stage of Tertiary Education,Urban regions,Very concerned,0.16365,674,4202,0.15247,0.17484
2015,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.38329,1745,4202,0.36859,0.39800
2015,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.45305,1783,4202,0.43800,0.46811
2015,Second Stage of Tertiary Education,Rural regions,Very concerned,0.21925,358,1635,0.19919,0.23931
2015,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.41995,729,1635,0.39602,0.44388
2015,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.36080,548,1635,0.33751,0.38409
2016,No answer / don't know,Urban regions,Very concerned,0.27500,112,383,0.23023,0.31978
2016,No answer / don't know,Urban regions,Somewhat concerned,0.48966,167,383,0.43953,0.53979
2016,No answer / don't know,Urban regions,Not concerned at all,0.23533,104,383,0.19279,0.27787
2016,No answer / don't know,Rural regions,Very concerned,0.36811,71,199,0.30093,0.43528
2016,No answer / don't know,Rural regions,Somewhat concerned,0.44384,81,199,0.37463,0.51304
2016,No answer / don't know,Rural regions,Not concerned at all,0.18806,47,199,0.13363,0.24249
2016,Pre-primary Level,Urban regions,Very concerned,0.18555,57,239,0.13617,0.23494
2016,Pre-primary Level,Urban regions,Somewhat concerned,0.51213,111,239,0.44862,0.57563
2016,Pre-primary Level,Urban regions,Not concerned at all,0.30232,71,239,0.24397,0.36066
2016,Pre-primary Level,Rural regions,Somewhat concerned,0.44718,43,75,0.33390,0.56047
2016,Pre-primary Level,Rural regions,Not concerned at all,0.40555,32,75,0.29367,0.51742
2016,Primary Level,Urban regions,Very concerned,0.47481,137,275,0.41568,0.53394
2016,Primary Level,Urban regions,Somewhat concerned,0.38230,94,275,0.32476,0.43984
2016,Primary Level,Urban regions,Not concerned at all,0.14289,44,275,0.10145,0.18433
2016,Primary Level,Rural regions,Very concerned,0.43636,61,103,0.34012,0.53261
2016,Primary Level,Rural regions,Somewhat concerned,0.40004,42,103,0.30497,0.49512
2016,Lower Secondary Level,Urban regions,Very concerned,0.52923,845,1649,0.50513,0.55333
2016,Lower Secondary Level,Urban regions,Somewhat concerned,0.34647,582,1649,0.32350,0.36945
2016,Lower Secondary Level,Urban regions,Not concerned at all,0.12430,222,1649,0.10837,0.14023
2016,Lower Secondary Level,Rural regions,Very concerned,0.51726,455,888,0.48437,0.55014
2016,Lower Secondary Level,Rural regions,Somewhat concerned,0.35239,304,888,0.32095,0.38382
2016,Lower Secondary Level,Rural regions,Not concerned at all,0.13036,129,888,0.10820,0.15252
2016,Upper Secondary Level,Urban regions,Very concerned,0.52189,3331,6546,0.50979,0.53399
2016,Upper Secondary Level,Urban regions,Somewhat concerned,0.35044,2351,6546,0.33888,0.36199
2016,Upper Secondary Level,Urban regions,Not concerned at all,0.12768,864,6546,0.11959,0.13576
2016,Upper Secondary Level,Rural regions,Very concerned,0.57169,2424,4381,0.55704,0.58635
2016,Upper Secondary Level,Rural regions,Somewhat concerned,0.33265,1481,4381,0.31870,0.34661
2016,Upper Secondary Level,Rural regions,Not concerned at all,0.09566,476,4381,0.08695,0.10437
2016,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.37922,557,1464,0.35435,0.40408
2016,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.43530,630,1464,0.40990,0.46071
2016,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.18548,277,1464,0.16556,0.20540
2016,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.36981,220,541,0.32909,0.41053
2016,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.44961,231,541,0.40765,0.49157
2016,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.18058,90,541,0.14814,0.21303
2016,First Stage of Tertiary Education,Urban regions,Very concerned,0.46911,376,827,0.43508,0.50315
2016,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.40187,335,827,0.36843,0.43531
2016,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.12902,116,827,0.10616,0.15188
2016,First Stage of Tertiary Education,Rural regions,Very concerned,0.52054,285,568,0.47942,0.56166
2016,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.35939,204,568,0.31990,0.39889
2016,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.12007,79,568,0.09331,0.14682
2016,Second Stage of Tertiary Education,Urban regions,Very concerned,0.27740,1167,4219,0.26389,0.29091
2016,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.48592,2022,4219,0.47084,0.50101
2016,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.23668,1030,4219,0.22385,0.24950
2016,Second Stage of Tertiary Education,Rural regions,Very concerned,0.36368,604,1641,0.34040,0.38697
2016,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.43388,728,1641,0.40990,0.45787
2016,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.20244,309,1641,0.18299,0.22188
2017,No answer / don't know,Urban regions,Very concerned,0.28796,104,403,0.24369,0.33222
2017,No answer / don't know,Urban regions,Somewhat concerned,0.47925,181,403,0.43041,0.52808
2017,No answer / don't know,Urban regions,Not concerned at all,0.23279,118,403,0.19148,0.27411
2017,No answer / don't know,Rural regions,Very concerned,0.26329,61,197,0.20164,0.32495
2017,No answer / don't know,Rural regions,Somewhat concerned,0.47846,78,197,0.40853,0.54840
2017,No answer / don't know,Rural regions,Not concerned at all,0.25824,58,197,0.19697,0.31952
2017,Pre-primary Level,Urban regions,Very concerned,0.09146,45,292,0.05834,0.12458
2017,Pre-primary Level,Urban regions,Somewhat concerned,0.52835,125,292,0.47099,0.58571
2017,Pre-primary Level,Urban regions,Not concerned at all,0.38019,122,292,0.32442,0.43597
2017,Pre-primary Level,Rural regions,Somewhat concerned,0.48604,49,99,0.38709,0.58500
2017,Pre-primary Level,Rural regions,Not concerned at all,0.36836,50,99,0.27285,0.46386
2017,Primary Level,Urban regions,Very concerned,0.43489,144,315,0.38006,0.48973
2017,Primary Level,Urban regions,Somewhat concerned,0.29562,105,315,0.24514,0.34609
2017,Primary Level,Urban regions,Not concerned at all,0.26949,66,315,0.22041,0.31857
2017,Primary Level,Rural regions,Very concerned,0.38147,49,104,0.28766,0.47528
2017,Primary Level,Rural regions,Somewhat concerned,0.40401,55,104,0.30925,0.49878
2017,Lower Secondary Level,Urban regions,Very concerned,0.43795,737,1723,0.41452,0.46138
2017,Lower Secondary Level,Urban regions,Somewhat concerned,0.40877,710,1723,0.38555,0.43199
2017,Lower Secondary Level,Urban regions,Not concerned at all,0.15328,276,1723,0.13626,0.17030
2017,Lower Secondary Level,Rural regions,Very concerned,0.44766,425,983,0.41656,0.47876
2017,Lower Secondary Level,Rural regions,Somewhat concerned,0.39481,388,983,0.36424,0.42538
2017,Lower Secondary Level,Rural regions,Not concerned at all,0.15753,170,983,0.13475,0.18032
2017,Upper Secondary Level,Urban regions,Very concerned,0.44611,3102,7196,0.43462,0.45759
2017,Upper Secondary Level,Urban regions,Somewhat concerned,0.40231,2949,7196,0.39098,0.41364
2017,Upper Secondary Level,Urban regions,Not concerned at all,0.15158,1145,7196,0.14329,0.15987
2017,Upper Secondary Level,Rural regions,Very concerned,0.48278,2300,4805,0.46865,0.49691
2017,Upper Secondary Level,Rural regions,Somewhat concerned,0.39353,1900,4805,0.37972,0.40735
2017,Upper Secondary Level,Rural regions,Not concerned at all,0.12369,605,4805,0.11438,0.13300
2017,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.28944,471,1577,0.26705,0.31183
2017,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.46668,736,1577,0.44205,0.49131
2017,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.24388,370,1577,0.22268,0.26508
2017,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.29453,211,622,0.25868,0.33038
2017,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.49173,284,622,0.45241,0.53105
2017,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.21374,127,622,0.18149,0.24598
2017,First Stage of Tertiary Education,Urban regions,Very concerned,0.37755,332,891,0.34570,0.40940
2017,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.45884,411,891,0.42610,0.49158
2017,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.16361,148,891,0.13930,0.18791
2017,First Stage of Tertiary Education,Rural regions,Very concerned,0.44553,278,632,0.40675,0.48431
2017,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.41802,260,632,0.37953,0.45650
2017,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.13645,94,632,0.10966,0.16323
2017,Second Stage of Tertiary Education,Urban regions,Very concerned,0.20043,979,4687,0.18897,0.21190
2017,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.47373,2224,4687,0.45943,0.48803
2017,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.32584,1484,4687,0.31242,0.33925
2017,Second Stage of Tertiary Education,Rural regions,Very concerned,0.28922,525,1812,0.26834,0.31011
2017,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.47327,859,1812,0.45028,0.49627
2017,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.23751,428,1812,0.21791,0.25710
2018,No answer / don't know,Urban regions,Very concerned,0.22336,86,431,0.18399,0.26272
2018,No answer / don't know,Urban regions,Somewhat concerned,0.45094,186,431,0.40390,0.49797
2018,No answer / don't know,Urban regions,Not concerned at all,0.32571,159,431,0.28141,0.37000
2018,No answer / don't know,Rural regions,Very concerned,0.27160,55,192,0.20852,0.33468
2018,No answer / don't know,Rural regions,Somewhat concerned,0.46689,80,192,0.39614,0.53765
2018,No answer / don't know,Rural regions,Not concerned at all,0.26151,57,192,0.19919,0.32384
2018,Pre-primary Level,Urban regions,Very concerned,0.16535,34,259,0.12001,0.21068
2018,Pre-primary Level,Urban regions,Somewhat concerned,0.35804,98,259,0.29954,0.41654
2018,Pre-primary Level,Urban regions,Not concerned at all,0.47661,127,259,0.41567,0.53756
2018,Pre-primary Level,Rural regions,Somewhat concerned,0.42216,40,79,0.31255,0.53177
2018,Pre-primary Level,Rural regions,Not concerned at all,0.52690,39,79,0.41610,0.63770
2018,Primary Level,Urban regions,Very concerned,0.36396,128,348,0.31334,0.41459
2018,Primary Level,Urban regions,Somewhat concerned,0.37252,140,348,0.32165,0.42339
2018,Primary Level,Urban regions,Not concerned at all,0.26352,80,348,0.21717,0.30988
2018,Primary Level,Rural regions,Very concerned,0.39715,51,132,0.31336,0.48094
2018,Primary Level,Rural regions,Somewhat concerned,0.34927,48,132,0.26763,0.43090
2018,Primary Level,Rural regions,Not concerned at all,0.25358,33,132,0.17908,0.32809
2018,Lower Secondary Level,Urban regions,Very concerned,0.36104,623,1720,0.33833,0.38374
2018,Lower Secondary Level,Urban regions,Somewhat concerned,0.44970,722,1720,0.42618,0.47321
2018,Lower Secondary Level,Urban regions,Not concerned at all,0.18927,375,1720,0.17075,0.20779
2018,Lower Secondary Level,Rural regions,Very concerned,0.37738,362,968,0.34683,0.40793
2018,Lower Secondary Level,Rural regions,Somewhat concerned,0.42861,405,968,0.39742,0.45981
2018,Lower Secondary Level,Rural regions,Not concerned at all,0.19401,201,968,0.16908,0.21893
2018,Upper Secondary Level,Urban regions,Very concerned,0.37361,2519,6919,0.36221,0.38501
2018,Upper Secondary Level,Urban regions,Somewhat concerned,0.43252,2978,6919,0.42085,0.44420
2018,Upper Secondary Level,Urban regions,Not concerned at all,0.19387,1422,6919,0.18456,0.20319
2018,Upper Secondary Level,Rural regions,Very concerned,0.40919,1833,4571,0.39493,0.42344
2018,Upper Secondary Level,Rural regions,Somewhat concerned,0.41820,1980,4571,0.40390,0.43250
2018,Upper Secondary Level,Rural regions,Not concerned at all,0.17261,758,4571,0.16166,0.18357
2018,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.22441,341,1513,0.20338,0.24544
2018,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.45257,675,1513,0.42748,0.47766
2018,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.32302,497,1513,0.29945,0.34659
2018,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.25109,160,606,0.21654,0.28565
2018,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.47572,286,606,0.43593,0.51552
2018,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.27318,160,606,0.23768,0.30869
2018,First Stage of Tertiary Education,Urban regions,Very concerned,0.27895,250,838,0.24857,0.30934
2018,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.48367,394,838,0.44982,0.51753
2018,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.23737,194,838,0.20855,0.26620
2018,First Stage of Tertiary Education,Rural regions,Very concerned,0.42023,219,602,0.38076,0.45969
2018,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.38444,263,602,0.34554,0.42333
2018,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.19534,120,602,0.16364,0.22703
2018,Second Stage of Tertiary Education,Urban regions,Very concerned,0.14746,695,4601,0.13721,0.15771
2018,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.43507,2010,4601,0.42075,0.44940
2018,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.41747,1896,4601,0.40322,0.43172
2018,Second Stage of Tertiary Education,Rural regions,Very concerned,0.21911,375,1741,0.19967,0.23855
2018,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.45774,823,1741,0.43433,0.48115
2018,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.32315,543,1741,0.30117,0.34512
2019,No answer / don't know,Urban regions,Very concerned,0.18839,78,377,0.14886,0.22791
2019,No answer / don't know,Urban regions,Somewhat concerned,0.41118,161,377,0.36144,0.46091
2019,No answer / don't know,Urban regions,Not concerned at all,0.40043,138,377,0.35091,0.44996
2019,No answer / don't know,Rural regions,Very concerned,0.20938,49,182,0.15011,0.26866
2019,No answer / don't know,Rural regions,Somewhat concerned,0.33785,71,182,0.26894,0.40675
2019,No answer / don't know,Rural regions,Not concerned at all,0.45277,62,182,0.38025,0.52529
2019,Pre-primary Level,Urban regions,Somewhat concerned,0.41559,101,219,0.35017,0.48101
2019,Pre-primary Level,Urban regions,Not concerned at all,0.47730,118,219,0.41100,0.54361
2019,Pre-primary Level,Rural regions,Somewhat concerned,0.38035,33,75,0.26973,0.49096
2019,Pre-primary Level,Rural regions,Not concerned at all,0.52202,42,75,0.40820,0.63583
2019,Primary Level,Urban regions,Very concerned,0.37236,101,270,0.31458,0.43013
2019,Primary Level,Urban regions,Somewhat concerned,0.43585,114,270,0.37660,0.49511
2019,Primary Level,Urban regions,Not concerned at all,0.19179,55,270,0.14474,0.23884
2019,Primary Level,Rural regions,Very concerned,0.35017,43,83,0.24692,0.45342
2019,Primary Level,Rural regions,Somewhat concerned,0.45733,40,83,0.34950,0.56515
2019,Lower Secondary Level,Urban regions,Very concerned,0.37308,527,1466,0.34832,0.39785
2019,Lower Secondary Level,Urban regions,Somewhat concerned,0.43968,635,1466,0.41426,0.46510
2019,Lower Secondary Level,Urban regions,Not concerned at all,0.18724,304,1466,0.16726,0.20722
2019,Lower Secondary Level,Rural regions,Very concerned,0.39065,348,897,0.35870,0.42259
