year,quintil_oecd,sex,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,1st Quintile,male,Somewhat concerned,0.38900,449,1201,0.36142,0.41659
2022,1st Quintile,male,Not concerned at all,0.33655,446,1201,0.30981,0.36329
2022,1st Quintile,female,Very concerned,0.31255,495,1643,0.29013,0.33497
2022,1st Quintile,female,Somewhat concerned,0.38274,627,1643,0.35923,0.40625
2022,1st Quintile,female,Not concerned at all,0.30471,521,1643,0.28244,0.32697
2022,2nd Quintile,male,Very concerned,0.28723,343,1299,0.26262,0.31185
2022,2nd Quintile,male,Somewhat concerned,0.36869,473,1299,0.34245,0.39494
2022,2nd Quintile,male,Not concerned at all,0.34407,483,1299,0.31823,0.36992
2022,2nd Quintile,female,Very concerned,0.29581,448,1650,0.27378,0.31784
2022,2nd Quintile,female,Somewhat concerned,0.39177,677,1650,0.36821,0.41533
2022,2nd Quintile,female,Not concerned at all,0.31242,525,1650,0.29004,0.33479
2022,3rd Quintile,male,Very concerned,0.26123,308,1341,0.23771,0.28475
2022,3rd Quintile,male,Somewhat concerned,0.36867,452,1341,0.34284,0.39451
2022,3rd Quintile,male,Not concerned at all,0.37010,581,1341,0.34424,0.39595
2022,3rd Quintile,female,Very concerned,0.29994,395,1534,0.27701,0.32288
2022,3rd Quintile,female,Somewhat concerned,0.39500,588,1534,0.37053,0.41947
2022,3rd Quintile,female,Not concerned at all,0.30505,551,1534,0.28200,0.32810
2022,4th Quintile,male,Very concerned,0.17772,266,1488,0.15829,0.19715
2022,4th Quintile,male,Somewhat concerned,0.39247,539,1488,0.36765,0.41729
2022,4th Quintile,male,Not concerned at all,0.42981,683,1488,0.40465,0.45497
2022,4th Quintile,female,Very concerned,0.19334,291,1603,0.17401,0.21268
2022,4th Quintile,female,Somewhat concerned,0.45466,691,1603,0.43028,0.47905
2022,4th Quintile,female,Not concerned at all,0.35199,621,1603,0.32861,0.37538
2022,5th Quintile,male,Very concerned,0.17143,312,2088,0.15526,0.18760
2022,5th Quintile,male,Somewhat concerned,0.38898,729,2088,0.36806,0.40990
2022,5th Quintile,male,Not concerned at all,0.43959,1047,2088,0.41829,0.46088
2022,5th Quintile,female,Very concerned,0.18996,311,1907,0.17235,0.20757
2022,5th Quintile,female,Somewhat concerned,0.42590,765,1907,0.40370,0.44809
2022,5th Quintile,female,Not concerned at all,0.38414,831,1907,0.36231,0.40598
