year,quintil_oecd,sampreg,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,1st Quintile,East,Not concerned at all,0.20158,164,736,0.17258,0.23059
2022,2nd Quintile,West,Very concerned,0.26294,490,2111,0.24416,0.28173
2022,2nd Quintile,West,Somewhat concerned,0.39107,819,2111,0.37025,0.41189
2022,2nd Quintile,West,Not concerned at all,0.34599,802,2111,0.32569,0.36629
2022,2nd Quintile,East,Very concerned,0.40577,301,838,0.37251,0.43904
2022,2nd Quintile,East,Somewhat concerned,0.34157,331,838,0.30944,0.37369
2022,2nd Quintile,East,Not concerned at all,0.25266,206,838,0.22322,0.28210
2022,3rd Quintile,West,Very concerned,0.25948,464,2221,0.24124,0.27771
2022,3rd Quintile,West,Somewhat concerned,0.37594,798,2221,0.35580,0.39609
2022,3rd Quintile,West,Not concerned at all,0.36458,959,2221,0.34456,0.38460
2022,3rd Quintile,East,Very concerned,0.38751,239,654,0.35014,0.42488
2022,3rd Quintile,East,Somewhat concerned,0.41468,242,654,0.37689,0.45246
2022,3rd Quintile,East,Not concerned at all,0.19781,173,654,0.16726,0.22837
2022,4th Quintile,West,Very concerned,0.17649,407,2526,0.16162,0.19136
2022,4th Quintile,West,Somewhat concerned,0.42001,1000,2526,0.40076,0.43926
2022,4th Quintile,West,Not concerned at all,0.40350,1119,2526,0.38436,0.42264
2022,4th Quintile,East,Very concerned,0.24867,150,565,0.21300,0.28434
2022,4th Quintile,East,Somewhat concerned,0.45205,230,565,0.41097,0.49313
2022,4th Quintile,East,Not concerned at all,0.29928,185,565,0.26149,0.33708
2022,5th Quintile,West,Very concerned,0.16685,474,3368,0.15426,0.17945
2022,5th Quintile,West,Somewhat concerned,0.40107,1246,3368,0.38452,0.41763
2022,5th Quintile,West,Not concerned at all,0.43207,1648,3368,0.41534,0.44881
2022,5th Quintile,East,Very concerned,0.28948,149,627,0.25395,0.32500
2022,5th Quintile,East,Somewhat concerned,0.44985,248,627,0.41087,0.48882
2022,5th Quintile,East,Not concerned at all,0.26068,230,627,0.22629,0.29507
