"plj0046","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2009","AkademikerIn","Hamburg","33","0.33597720431565","0.231156471865505","0.440797936765795"
"Einige Sorgen","2009","AkademikerIn","Niedersachsen","114","","",""
"Einige Sorgen","2009","AkademikerIn","Bremen","13","","",""
"Einige Sorgen","2009","AkademikerIn","Nordrhein-Westfalen","257","","",""
"Einige Sorgen","2009","AkademikerIn","Hessen","94","0.293500561174333","0.24329348529211","0.343707637056556"
"Einige Sorgen","2009","AkademikerIn","Rheinland-Pfalz,Saarland","63","0.445585223622363","0.36974686805261","0.521423579192116"
"Einige Sorgen","2009","AkademikerIn","Baden-Wuerttemberg","169","","",""
"Einige Sorgen","2009","AkademikerIn","Bayern","182","","",""
"Einige Sorgen","2009","AkademikerIn","Saarland","","","",""
"Einige Sorgen","2009","AkademikerIn","Berlin","95","0.393434083542303","0.332388320110793","0.454479846973813"
"Einige Sorgen","2009","AkademikerIn","Brandenburg","91","0.347425064172214","0.286804540196511","0.408045588147917"
"Einige Sorgen","2009","AkademikerIn","Mecklenburg-Vorpommern","63","0.521185931097882","0.437228637565371","0.605143224630394"
"Einige Sorgen","2009","AkademikerIn","Sachsen","144","","",""
"Einige Sorgen","2009","AkademikerIn","Sachsen-Anhalt","95","0.465848923197958","0.396191151105539","0.535506695290378"
"Einige Sorgen","2009","AkademikerIn","Thueringen","84","0.488189073257369","0.414549669756585","0.561828476758153"
"Keine Sorgen","2009","(noch) kein Abschluss","Schleswig-Holstein","11","","",""
"Keine Sorgen","2009","(noch) kein Abschluss","Hamburg","7","0.841951882716134","0.603629333374565","1.0802744320577"
"Keine Sorgen","2009","(noch) kein Abschluss","Niedersachsen","20","","",""
"Keine Sorgen","2009","(noch) kein Abschluss","Bremen","2","","",""
"Keine Sorgen","2009","(noch) kein Abschluss","Nordrhein-Westfalen","52","0.434819965368793","0.346490917250756","0.523149013486831"
"Keine Sorgen","2009","(noch) kein Abschluss","Hessen","16","","",""
"Keine Sorgen","2009","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","10","","",""
"Keine Sorgen","2009","(noch) kein Abschluss","Baden-Wuerttemberg","39","0.575699522697224","0.463092124026837","0.688306921367611"
"Keine Sorgen","2009","(noch) kein Abschluss","Bayern","37","0.522320656321967","0.405307174470563","0.63933413817337"
"Keine Sorgen","2009","(noch) kein Abschluss","Saarland","","","",""
"Keine Sorgen","2009","(noch) kein Abschluss","Berlin","7","0.380265163631004","0.16198336897382","0.598546958288188"
"Keine Sorgen","2009","(noch) kein Abschluss","Brandenburg","8","0.382341139953914","0.13641634689462","0.628265933013208"
"Keine Sorgen","2009","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"Keine Sorgen","2009","(noch) kein Abschluss","Sachsen","6","0.261837187554511","0.0641570496192397","0.459517325489783"
"Keine Sorgen","2009","(noch) kein Abschluss","Sachsen-Anhalt","4","0.421419882127796","0.129616035950064","0.713223728305528"
"Keine Sorgen","2009","(noch) kein Abschluss","Thueringen","2","","",""
"Keine Sorgen","2009","Hauptschule","Schleswig-Holstein","76","0.397536035752114","0.327393562271766","0.467678509232463"
"Keine Sorgen","2009","Hauptschule","Hamburg","19","","",""
"Keine Sorgen","2009","Hauptschule","Niedersachsen","137","","",""
"Keine Sorgen","2009","Hauptschule","Bremen","11","","",""
"Keine Sorgen","2009","Hauptschule","Nordrhein-Westfalen","297","","",""
"Keine Sorgen","2009","Hauptschule","Hessen","92","0.23019263153175","0.187643479507156","0.272741783556345"
"Keine Sorgen","2009","Hauptschule","Rheinland-Pfalz,Saarland","180","","",""
"Keine Sorgen","2009","Hauptschule","Baden-Wuerttemberg","237","","",""
"Keine Sorgen","2009","Hauptschule","Bayern","238","","",""
"Keine Sorgen","2009","Hauptschule","Saarland","","","",""
"Keine Sorgen","2009","Hauptschule","Berlin","22","","",""
"Keine Sorgen","2009","Hauptschule","Brandenburg","40","0.166936275091591","0.113343519208611","0.220529030974571"
"Keine Sorgen","2009","Hauptschule","Mecklenburg-Vorpommern","17","","",""
"Keine Sorgen","2009","Hauptschule","Sachsen","82","0.277046142455948","0.227386665904746","0.326705619007151"
"Keine Sorgen","2009","Hauptschule","Sachsen-Anhalt","38","0.188643162912777","0.135218601482","0.242067724343553"
"Keine Sorgen","2009","Hauptschule","Thueringen","48","0.216055902824443","0.165542850051347","0.266568955597539"
"Keine Sorgen","2009","Realschule","Schleswig-Holstein","63","0.388438369774691","0.308273314740107","0.468603424809276"
"Keine Sorgen","2009","Realschule","Hamburg","18","","",""
"Keine Sorgen","2009","Realschule","Niedersachsen","140","","",""
"Keine Sorgen","2009","Realschule","Bremen","13","","",""
"Keine Sorgen","2009","Realschule","Nordrhein-Westfalen","231","","",""
"Keine Sorgen","2009","Realschule","Hessen","78","0.27236631842122","0.220951898013514","0.323780738828926"
"Keine Sorgen","2009","Realschule","Rheinland-Pfalz,Saarland","58","0.248036183421004","0.188182747690708","0.307889619151301"
"Keine Sorgen","2009","Realschule","Baden-Wuerttemberg","156","","",""
"Keine Sorgen","2009","Realschule","Bayern","186","","",""
"Keine Sorgen","2009","Realschule","Saarland","","","",""
"Keine Sorgen","2009","Realschule","Berlin","36","0.177166099785706","0.123299962105748","0.231032237465664"
"Keine Sorgen","2009","Realschule","Brandenburg","68","0.291638793882142","0.236707446987218","0.346570140777065"
"Keine Sorgen","2009","Realschule","Mecklenburg-Vorpommern","29","","",""
"Keine Sorgen","2009","Realschule","Sachsen","147","","",""
"Keine Sorgen","2009","Realschule","Sachsen-Anhalt","56","0.219562605385248","0.16914915388002","0.269976056890477"
"Keine Sorgen","2009","Realschule","Thueringen","72","0.244360981268142","0.196449238411372","0.292272724124912"
"Keine Sorgen","2009","(Fach-)Abitur","Schleswig-Holstein","42","0.596131526833247","0.473995646310642","0.718267407355853"
"Keine Sorgen","2009","(Fach-)Abitur","Hamburg","32","0.628201717124818","0.491482135177878","0.764921299071759"
"Keine Sorgen","2009","(Fach-)Abitur","Niedersachsen","77","0.404150996263891","0.329046471461267","0.479255521066514"
"Keine Sorgen","2009","(Fach-)Abitur","Bremen","9","0.493001166912193","0.248029671575093","0.737972662249294"
"Keine Sorgen","2009","(Fach-)Abitur","Nordrhein-Westfalen","241","","",""
"Keine Sorgen","2009","(Fach-)Abitur","Hessen","88","0.473034771446529","0.398202737698776","0.547866805194281"
"Keine Sorgen","2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","46","0.468524851691726","0.371206397726953","0.565843305656499"
"Keine Sorgen","2009","(Fach-)Abitur","Baden-Wuerttemberg","120","","",""
"Keine Sorgen","2009","(Fach-)Abitur","Bayern","119","","",""
"Keine Sorgen","2009","(Fach-)Abitur","Saarland","","","",""
"Keine Sorgen","2009","(Fach-)Abitur","Berlin","47","0.574400206358605","0.473367456087307","0.675432956629904"
"Keine Sorgen","2009","(Fach-)Abitur","Brandenburg","29","","",""
"Keine Sorgen","2009","(Fach-)Abitur","Mecklenburg-Vorpommern","10","","",""
"Keine Sorgen","2009","(Fach-)Abitur","Sachsen","60","0.592919171731853","0.501523701214513","0.684314642249192"
"Keine Sorgen","2009","(Fach-)Abitur","Sachsen-Anhalt","23","","",""
"Keine Sorgen","2009","(Fach-)Abitur","Thueringen","16","","",""
"Keine Sorgen","2009","AkademikerIn","Schleswig-Holstein","54","0.69469736737556","0.593779933519397","0.795614801231722"
"Keine Sorgen","2009","AkademikerIn","Hamburg","41","0.601802827195121","0.493166021429355","0.710439632960888"
"Keine Sorgen","2009","AkademikerIn","Niedersachsen","163","","",""
"Keine Sorgen","2009","AkademikerIn","Bremen","11","","",""
"Keine Sorgen","2009","AkademikerIn","Nordrhein-Westfalen","391","0.545669999930547","0.509747160559662","0.581592839301433"
"Keine Sorgen","2009","AkademikerIn","Hessen","197","","",""
"Keine Sorgen","2009","AkademikerIn","Rheinland-Pfalz,Saarland","87","0.482325611509996","0.406081796266789","0.558569426753203"
"Keine Sorgen","2009","AkademikerIn","Baden-Wuerttemberg","235","","",""
"Keine Sorgen","2009","AkademikerIn","Bayern","310","0.590207567736421","0.54829882725067","0.632116308222171"
"Keine Sorgen","2009","AkademikerIn","Saarland","","","",""
"Keine Sorgen","2009","AkademikerIn","Berlin","102","","",""
"Keine Sorgen","2009","AkademikerIn","Brandenburg","101","","",""
"Keine Sorgen","2009","AkademikerIn","Mecklenburg-Vorpommern","53","0.344648371516169","0.264774645600123","0.424522097432215"
"Keine Sorgen","2009","AkademikerIn","Sachsen","157","","",""
"Keine Sorgen","2009","AkademikerIn","Sachsen-Anhalt","72","0.364334164479051","0.297132603335061","0.431535725623041"
"Keine Sorgen","2009","AkademikerIn","Thueringen","76","0.410874004559285","0.338393721023553","0.483354288095016"
"Grosse Sorgen","2010","(noch) kein Abschluss","Schleswig-Holstein","4","0.135785201481959","0.0089014106740094","0.262668992289909"
"Grosse Sorgen","2010","(noch) kein Abschluss","Hamburg","","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","Niedersachsen","18","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","Bremen","3","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","Nordrhein-Westfalen","53","0.212045097106894","0.158154033768277","0.26593616044551"
"Grosse Sorgen","2010","(noch) kein Abschluss","Hessen","12","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","7","0.123430619287819","0.0094639899018468","0.237397248673791"
"Grosse Sorgen","2010","(noch) kein Abschluss","Baden-Wuerttemberg","11","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","Bayern","18","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","Saarland","","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","Berlin","10","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","Brandenburg","2","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","Mecklenburg-Vorpommern","5","0.127747580179781","-0.0185477710232733","0.274042931382836"
"Grosse Sorgen","2010","(noch) kein Abschluss","Sachsen","5","0.0827621291565897","-0.0350785562516161","0.200602814564795"
"Grosse Sorgen","2010","(noch) kein Abschluss","Sachsen-Anhalt","3","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","Thueringen","","","",""
"Grosse Sorgen","2010","Hauptschule","Schleswig-Holstein","66","0.252863118591227","0.197987124292937","0.307739112889516"
"Grosse Sorgen","2010","Hauptschule","Hamburg","20","","",""
"Grosse Sorgen","2010","Hauptschule","Niedersachsen","224","","",""
"Grosse Sorgen","2010","Hauptschule","Bremen","15","","",""
"Grosse Sorgen","2010","Hauptschule","Nordrhein-Westfalen","507","0.309549503462028","0.287637536480735","0.33146147044332"
"Grosse Sorgen","2010","Hauptschule","Hessen","139","","",""
"Grosse Sorgen","2010","Hauptschule","Rheinland-Pfalz,Saarland","127","","",""
"Grosse Sorgen","2010","Hauptschule","Baden-Wuerttemberg","232","","",""
"Grosse Sorgen","2010","Hauptschule","Bayern","416","0.292344565812458","0.268687419570673","0.316001712054244"
"Grosse Sorgen","2010","Hauptschule","Saarland","","","",""
"Grosse Sorgen","2010","Hauptschule","Berlin","48","0.289252761559581","0.216933169980521","0.36157235313864"
"Grosse Sorgen","2010","Hauptschule","Brandenburg","66","0.280624794612797","0.218510606205946","0.342738983019648"
"Grosse Sorgen","2010","Hauptschule","Mecklenburg-Vorpommern","34","0.237205524036635","0.160129140504158","0.314281907569112"
"Grosse Sorgen","2010","Hauptschule","Sachsen","86","0.241240851969263","0.195010463910063","0.287471240028463"
"Grosse Sorgen","2010","Hauptschule","Sachsen-Anhalt","77","0.390301901728814","0.326132297954182","0.454471505503446"
"Grosse Sorgen","2010","Hauptschule","Thueringen","74","0.288561588263742","0.232619878545445","0.344503297982039"
"Grosse Sorgen","2010","Realschule","Schleswig-Holstein","51","0.28750926040145","0.227150995575345","0.347867525227555"
"Grosse Sorgen","2010","Realschule","Hamburg","27","","",""
"Grosse Sorgen","2010","Realschule","Niedersachsen","148","","",""
"Grosse Sorgen","2010","Realschule","Bremen","15","","",""
"Grosse Sorgen","2010","Realschule","Nordrhein-Westfalen","267","","",""
"Grosse Sorgen","2010","Realschule","Hessen","91","0.293387178627007","0.248256586215174","0.33851777103884"
"Grosse Sorgen","2010","Realschule","Rheinland-Pfalz,Saarland","69","0.229410037129532","0.181349091964633","0.277470982294432"
"Grosse Sorgen","2010","Realschule","Baden-Wuerttemberg","148","","",""
"Grosse Sorgen","2010","Realschule","Bayern","188","","",""
"Grosse Sorgen","2010","Realschule","Saarland","","","",""
"Grosse Sorgen","2010","Realschule","Berlin","86","0.33869989819647","0.279798028796388","0.397601767596551"
"Grosse Sorgen","2010","Realschule","Brandenburg","104","","",""
"Grosse Sorgen","2010","Realschule","Mecklenburg-Vorpommern","72","0.324911095286011","0.26590414566388","0.383918044908141"
"Grosse Sorgen","2010","Realschule","Sachsen","212","","",""
"Grosse Sorgen","2010","Realschule","Sachsen-Anhalt","108","","",""
"Grosse Sorgen","2010","Realschule","Thueringen","119","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","Schleswig-Holstein","12","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","Hamburg","13","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","Niedersachsen","38","0.164708706197925","0.119880901407264","0.209536510988586"
"Grosse Sorgen","2010","(Fach-)Abitur","Bremen","3","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","Nordrhein-Westfalen","137","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","Hessen","28","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","Rheinland-Pfalz,Saarland","15","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","Baden-Wuerttemberg","44","0.103359001265304","0.0716912399387992","0.13502676259181"
"Grosse Sorgen","2010","(Fach-)Abitur","Bayern","53","0.194136152019303","0.153779144738711","0.234493159299894"
"Grosse Sorgen","2010","(Fach-)Abitur","Saarland","","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","Berlin","27","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","Brandenburg","21","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","Mecklenburg-Vorpommern","11","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","Sachsen","23","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","Sachsen-Anhalt","26","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","Thueringen","9","0.112765163650306","0.0346591296128727","0.19087119768774"
"Grosse Sorgen","2010","AkademikerIn","Schleswig-Holstein","7","0.0388177335494744","0.00535502673670583","0.0722804403622431"
"Grosse Sorgen","2010","AkademikerIn","Hamburg","8","0.149905030688949","0.0854956810081778","0.214314380369721"
"Grosse Sorgen","2010","AkademikerIn","Niedersachsen","34","0.0715133550139721","0.0468403250114216","0.0961863850165226"
"Grosse Sorgen","2010","AkademikerIn","Bremen","4","0.0289814742653406","-0.0179889027184182","0.0759518512490993"
"Grosse Sorgen","2010","AkademikerIn","Nordrhein-Westfalen","116","","",""
"Grosse Sorgen","2010","AkademikerIn","Hessen","33","0.107501403245025","0.0794682141018383","0.135534592388212"
"Grosse Sorgen","2010","AkademikerIn","Rheinland-Pfalz,Saarland","18","","",""
"Grosse Sorgen","2010","AkademikerIn","Baden-Wuerttemberg","57","0.147824763478065","0.120889376129247","0.174760150826883"
"Grosse Sorgen","2010","AkademikerIn","Bayern","50","0.0885013851424691","0.0674610762456281","0.10954169403931"
"Grosse Sorgen","2010","AkademikerIn","Saarland","","","",""
"Grosse Sorgen","2010","AkademikerIn","Berlin","53","0.168097657587283","0.128808250636559","0.207387064538007"
"Grosse Sorgen","2010","AkademikerIn","Brandenburg","47","0.15899256869416","0.114022913013366","0.203962224374954"
"Grosse Sorgen","2010","AkademikerIn","Mecklenburg-Vorpommern","17","","",""
"Grosse Sorgen","2010","AkademikerIn","Sachsen","54","0.14729164474011","0.113438707334951","0.181144582145269"
"Grosse Sorgen","2010","AkademikerIn","Sachsen-Anhalt","27","","",""
"Grosse Sorgen","2010","AkademikerIn","Thueringen","24","","",""
"Einige Sorgen","2010","(noch) kein Abschluss","Schleswig-Holstein","14","","",""
"Einige Sorgen","2010","(noch) kein Abschluss","Hamburg","1","","",""
"Einige Sorgen","2010","(noch) kein Abschluss","Niedersachsen","38","0.477827099274648","0.371007486093155","0.584646712456141"
"Einige Sorgen","2010","(noch) kein Abschluss","Bremen","1","","",""
"Einige Sorgen","2010","(noch) kein Abschluss","Nordrhein-Westfalen","79","0.436459757879016","0.371073493671526","0.501846022086507"
"Einige Sorgen","2010","(noch) kein Abschluss","Hessen","27","","",""
"Einige Sorgen","2010","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","8","0.160283172606884","0.0331720673331584","0.28739427788061"
"Einige Sorgen","2010","(noch) kein Abschluss","Baden-Wuerttemberg","40","0.584383306272986","0.480825257980823","0.687941354565149"
"Einige Sorgen","2010","(noch) kein Abschluss","Bayern","40","0.360101036887957","0.273120306670841","0.447081767105073"
"Einige Sorgen","2010","(noch) kein Abschluss","Saarland","","","",""
"Einige Sorgen","2010","(noch) kein Abschluss","Berlin","16","","",""
"Einige Sorgen","2010","(noch) kein Abschluss","Brandenburg","8","0.360828608835314","0.150357621113475","0.571299596557153"
"Einige Sorgen","2010","(noch) kein Abschluss","Mecklenburg-Vorpommern","8","0.521197931083065","0.302264318213151","0.740131543952979"
"Einige Sorgen","2010","(noch) kein Abschluss","Sachsen","9","0.669426711398695","0.468228626977401","0.870624795819989"
"Einige Sorgen","2010","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Einige Sorgen","2010","(noch) kein Abschluss","Thueringen","4","1","1","1"
"Einige Sorgen","2010","Hauptschule","Schleswig-Holstein","113","","",""
"Einige Sorgen","2010","Hauptschule","Hamburg","32","0.447141177709435","0.334616723621305","0.559665631797566"
"Einige Sorgen","2010","Hauptschule","Niedersachsen","291","","",""
"Einige Sorgen","2010","Hauptschule","Bremen","12","","",""
"Einige Sorgen","2010","Hauptschule","Nordrhein-Westfalen","767","0.453791003406647","0.430193970337254","0.47738803647604"
"Einige Sorgen","2010","Hauptschule","Hessen","201","","",""
"Einige Sorgen","2010","Hauptschule","Rheinland-Pfalz,Saarland","261","","",""
"Einige Sorgen","2010","Hauptschule","Baden-Wuerttemberg","437","0.472126647392947","0.440397970748576","0.503855324037318"
"Einige Sorgen","2010","Hauptschule","Bayern","671","0.474662594409638","0.44868998492611","0.500635203893167"
"Einige Sorgen","2010","Hauptschule","Saarland","","","",""
"Einige Sorgen","2010","Hauptschule","Berlin","54","0.340250659926017","0.26468080513453","0.415820514717505"
"Einige Sorgen","2010","Hauptschule","Brandenburg","98","0.512372459755547","0.443271025074867","0.581473894436227"
"Einige Sorgen","2010","Hauptschule","Mecklenburg-Vorpommern","58","0.504596171709643","0.41400063234162","0.595191711077666"
"Einige Sorgen","2010","Hauptschule","Sachsen","153","","",""
"Einige Sorgen","2010","Hauptschule","Sachsen-Anhalt","97","0.389308616366112","0.325168534788023","0.453448697944201"
"Einige Sorgen","2010","Hauptschule","Thueringen","125","","",""
"Einige Sorgen","2010","Realschule","Schleswig-Holstein","100","","",""
"Einige Sorgen","2010","Realschule","Hamburg","37","0.356601822900421","0.262247416615175","0.450956229185667"
"Einige Sorgen","2010","Realschule","Niedersachsen","320","0.493059602164066","0.455231461780484","0.530887742547648"
"Einige Sorgen","2010","Realschule","Bremen","19","","",""
"Einige Sorgen","2010","Realschule","Nordrhein-Westfalen","450","0.43505715770973","0.405476162366123","0.464638153053338"
"Einige Sorgen","2010","Realschule","Hessen","167","","",""
"Einige Sorgen","2010","Realschule","Rheinland-Pfalz,Saarland","141","","",""
"Einige Sorgen","2010","Realschule","Baden-Wuerttemberg","332","0.480445328624118","0.444712636534188","0.516178020714047"
"Einige Sorgen","2010","Realschule","Bayern","396","0.473380217117678","0.440522308442791","0.506238125792565"
"Einige Sorgen","2010","Realschule","Saarland","","","",""
"Einige Sorgen","2010","Realschule","Berlin","103","","",""
"Einige Sorgen","2010","Realschule","Brandenburg","173","","",""
"Einige Sorgen","2010","Realschule","Mecklenburg-Vorpommern","115","","",""
"Einige Sorgen","2010","Realschule","Sachsen","299","","",""
"Einige Sorgen","2010","Realschule","Sachsen-Anhalt","152","","",""
"Einige Sorgen","2010","Realschule","Thueringen","171","","",""
"Einige Sorgen","2010","(Fach-)Abitur","Schleswig-Holstein","37","0.440819681813126","0.345400025451486","0.536239338174767"
"Einige Sorgen","2010","(Fach-)Abitur","Hamburg","25","","",""
"Einige Sorgen","2010","(Fach-)Abitur","Niedersachsen","104","","",""
"Einige Sorgen","2010","(Fach-)Abitur","Bremen","10","","",""
"Einige Sorgen","2010","(Fach-)Abitur","Nordrhein-Westfalen","359","0.386720856263414","0.354077641014485","0.419364071512343"
"Einige Sorgen","2010","(Fach-)Abitur","Hessen","99","0.393402969540538","0.33320847287818","0.453597466202896"
"Einige Sorgen","2010","(Fach-)Abitur","Rheinland-Pfalz,Saarland","82","0.536813002491617","0.460263216329518","0.613362788653716"
"Einige Sorgen","2010","(Fach-)Abitur","Baden-Wuerttemberg","129","","",""
"Einige Sorgen","2010","(Fach-)Abitur","Bayern","136","","",""
"Einige Sorgen","2010","(Fach-)Abitur","Saarland","","","",""
"Einige Sorgen","2010","(Fach-)Abitur","Berlin","42","0.285685431453084","0.20649332675628","0.364877536149887"
"Einige Sorgen","2010","(Fach-)Abitur","Brandenburg","37","0.397587279911556","0.302611840257485","0.492562719565626"
"Einige Sorgen","2010","(Fach-)Abitur","Mecklenburg-Vorpommern","18","","",""
"Einige Sorgen","2010","(Fach-)Abitur","Sachsen","39","0.330135247803826","0.255128708503783","0.405141787103868"
"Einige Sorgen","2010","(Fach-)Abitur","Sachsen-Anhalt","30","0.251640792011606","0.163914506837406","0.339367077185806"
"Einige Sorgen","2010","(Fach-)Abitur","Thueringen","31","0.403810732057435","0.28265085561244","0.52497060850243"
"Einige Sorgen","2010","AkademikerIn","Schleswig-Holstein","44","0.38110643814612","0.296971916201757","0.465240960090484"
"Einige Sorgen","2010","AkademikerIn","Hamburg","39","0.246265554905002","0.16853028614621","0.324000823663794"
"Einige Sorgen","2010","AkademikerIn","Niedersachsen","145","","",""
"Einige Sorgen","2010","AkademikerIn","Bremen","18","","",""
"Einige Sorgen","2010","AkademikerIn","Nordrhein-Westfalen","323","0.334133324771792","0.304825061315579","0.363441588228005"
"Einige Sorgen","2010","AkademikerIn","Hessen","142","","",""
"Einige Sorgen","2010","AkademikerIn","Rheinland-Pfalz,Saarland","75","0.396785952378158","0.331991190061391","0.461580714694924"
"Einige Sorgen","2010","AkademikerIn","Baden-Wuerttemberg","216","","",""
"Einige Sorgen","2010","AkademikerIn","Bayern","235","","",""
"Einige Sorgen","2010","AkademikerIn","Saarland","","","",""
"Einige Sorgen","2010","AkademikerIn","Berlin","109","","",""
"Einige Sorgen","2010","AkademikerIn","Brandenburg","96","0.370851212434923","0.31144829616857","0.430254128701277"
"Einige Sorgen","2010","AkademikerIn","Mecklenburg-Vorpommern","64","0.422114429791491","0.341446136356127","0.502782723226855"
"Einige Sorgen","2010","AkademikerIn","Sachsen","151","","",""
"Einige Sorgen","2010","AkademikerIn","Sachsen-Anhalt","92","0.500209825277226","0.431597367994689","0.568822282559763"
"Einige Sorgen","2010","AkademikerIn","Thueringen","85","0.410043486457998","0.343521776764301","0.476565196151694"
"Keine Sorgen","2010","(noch) kein Abschluss","Schleswig-Holstein","10","","",""
"Keine Sorgen","2010","(noch) kein Abschluss","Hamburg","7","0.967872128417031","0.845677232155466","1.0900670246786"
"Keine Sorgen","2010","(noch) kein Abschluss","Niedersachsen","28","","",""
"Keine Sorgen","2010","(noch) kein Abschluss","Bremen","5","0.619989650261782","0.302874662409249","0.937104638114316"
"Keine Sorgen","2010","(noch) kein Abschluss","Nordrhein-Westfalen","89","0.35149514501409","0.288549130807758","0.414441159220422"
"Keine Sorgen","2010","(noch) kein Abschluss","Hessen","22","","",""
"Keine Sorgen","2010","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","17","","",""
"Keine Sorgen","2010","(noch) kein Abschluss","Baden-Wuerttemberg","36","0.315901994349848","0.218217909828449","0.413586078871248"
"Keine Sorgen","2010","(noch) kein Abschluss","Bayern","59","0.466682721459381","0.376284716026372","0.55708072689239"
"Keine Sorgen","2010","(noch) kein Abschluss","Saarland","","","",""
"Keine Sorgen","2010","(noch) kein Abschluss","Berlin","9","0.165155087471754","0.0421387056059645","0.288171469337544"
"Keine Sorgen","2010","(noch) kein Abschluss","Brandenburg","10","","",""
"Keine Sorgen","2010","(noch) kein Abschluss","Mecklenburg-Vorpommern","7","0.351054488737154","0.141872409828678","0.560236567645629"
"Keine Sorgen","2010","(noch) kein Abschluss","Sachsen","7","0.247811159444716","0.0631556302206286","0.432466688668802"
"Keine Sorgen","2010","(noch) kein Abschluss","Sachsen-Anhalt","9","0.876751521947399","0.698059377141723","1.05544366675307"
"Keine Sorgen","2010","(noch) kein Abschluss","Thueringen","","","",""
"Keine Sorgen","2010","Hauptschule","Schleswig-Holstein","62","0.2892471562303","0.232002701671274","0.346491610789326"
"Keine Sorgen","2010","Hauptschule","Hamburg","23","","",""
"Keine Sorgen","2010","Hauptschule","Niedersachsen","177","","",""
"Keine Sorgen","2010","Hauptschule","Bremen","12","","",""
"Keine Sorgen","2010","Hauptschule","Nordrhein-Westfalen","436","0.236659493131325","0.216514312988185","0.256804673274464"
"Keine Sorgen","2010","Hauptschule","Hessen","118","","",""
"Keine Sorgen","2010","Hauptschule","Rheinland-Pfalz,Saarland","186","","",""
"Keine Sorgen","2010","Hauptschule","Baden-Wuerttemberg","282","","",""
"Keine Sorgen","2010","Hauptschule","Bayern","333","0.232992839777903","0.211005387225044","0.254980292330762"
"Keine Sorgen","2010","Hauptschule","Saarland","","","",""
"Keine Sorgen","2010","Hauptschule","Berlin","49","0.370496578514402","0.293468198254918","0.447524958773886"
"Keine Sorgen","2010","Hauptschule","Brandenburg","37","0.207002745631656","0.150991664304267","0.263013826959045"
"Keine Sorgen","2010","Hauptschule","Mecklenburg-Vorpommern","25","","",""
"Keine Sorgen","2010","Hauptschule","Sachsen","90","0.286365760830441","0.237517565152093","0.335213956508789"
"Keine Sorgen","2010","Hauptschule","Sachsen-Anhalt","48","0.220389481905073","0.165863200492137","0.27491576331801"
"Keine Sorgen","2010","Hauptschule","Thueringen","53","0.261350163886879","0.207102815848056","0.315597511925702"
"Keine Sorgen","2010","Realschule","Schleswig-Holstein","65","0.26728230892603","0.208265644302878","0.326298973549181"
"Keine Sorgen","2010","Realschule","Hamburg","35","0.30798533093959","0.217045705737725","0.398924956141455"
"Keine Sorgen","2010","Realschule","Niedersachsen","203","","",""
"Keine Sorgen","2010","Realschule","Bremen","15","","",""
"Keine Sorgen","2010","Realschule","Nordrhein-Westfalen","362","0.310244343627038","0.28264257315573","0.337846114098345"
"Keine Sorgen","2010","Realschule","Hessen","133","","",""
"Keine Sorgen","2010","Realschule","Rheinland-Pfalz,Saarland","84","0.249956247916092","0.200462570534813","0.299449925297372"
"Keine Sorgen","2010","Realschule","Baden-Wuerttemberg","271","","",""
"Keine Sorgen","2010","Realschule","Bayern","303","0.325314214719086","0.294483145846613","0.356145283591559"
"Keine Sorgen","2010","Realschule","Saarland","","","",""
"Keine Sorgen","2010","Realschule","Berlin","59","0.24199411028311","0.188689970550033","0.295298250016186"
"Keine Sorgen","2010","Realschule","Brandenburg","81","0.232886230425915","0.189102942447573","0.276669518404256"
"Keine Sorgen","2010","Realschule","Mecklenburg-Vorpommern","55","0.196672144871892","0.146592845047678","0.246751444696106"
"Keine Sorgen","2010","Realschule","Sachsen","214","","",""
