"plj0046","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2020","AkademikerIn","weiblich","1372","","",""
"Einige Sorgen","2020","Hauptschule","maennlich","1246","","",""
"Einige Sorgen","2020","Hauptschule","weiblich","1291","","",""
"Einige Sorgen","2020","Realschule","maennlich","1019","","",""
"Einige Sorgen","2020","Realschule","weiblich","1649","","",""
"Grosse Sorgen","2020","(Fach-)Abitur","maennlich","290","","",""
"Grosse Sorgen","2020","(Fach-)Abitur","weiblich","392","0.17544785046261","0.160442069483439","0.19045363144178"
"Grosse Sorgen","2020","(noch) kein Abschluss","maennlich","79","0.274610764899319","0.233281905846162","0.315939623952475"
"Grosse Sorgen","2020","(noch) kein Abschluss","weiblich","91","0.206484048962115","0.16866219292128","0.244305905002949"
"Grosse Sorgen","2020","AkademikerIn","maennlich","508","0.141250063482704","0.130024909106756","0.152475217858652"
"Grosse Sorgen","2020","AkademikerIn","weiblich","439","0.119351884699464","0.108606644688383","0.130097124710544"
"Grosse Sorgen","2020","Hauptschule","maennlich","1073","","",""
"Grosse Sorgen","2020","Hauptschule","weiblich","1057","","",""
"Grosse Sorgen","2020","Realschule","maennlich","832","0.334688399174398","0.316430422717673","0.352946375631122"
"Grosse Sorgen","2020","Realschule","weiblich","1123","","",""
"Keine Sorgen","2020","(Fach-)Abitur","maennlich","953","0.482005274974019","0.459878432850309","0.50413211709773"
"Keine Sorgen","2020","(Fach-)Abitur","weiblich","1060","","",""
"Keine Sorgen","2020","(noch) kein Abschluss","maennlich","210","","",""
"Keine Sorgen","2020","(noch) kein Abschluss","weiblich","184","","",""
"Keine Sorgen","2020","AkademikerIn","maennlich","1924","","",""
"Keine Sorgen","2020","AkademikerIn","weiblich","1686","","",""
"Keine Sorgen","2020","Hauptschule","maennlich","686","0.202586235667762","0.188215709027174","0.216956762308351"
"Keine Sorgen","2020","Hauptschule","weiblich","542","0.169432115690977","0.155755312304845","0.18310891907711"
"Keine Sorgen","2020","Realschule","maennlich","715","0.263815864274216","0.246764330635555","0.280867397912878"
"Keine Sorgen","2020","Realschule","weiblich","859","0.221090133779727","0.207592325653383","0.234587941906071"
