"plj0046","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2010","AkademikerIn","2","225","0.393759768052076","0.355176786770716","0.432342749333436"
"Einige Sorgen","2010","AkademikerIn","3","270","0.366159565060593","0.331283998949875","0.401035131171311"
"Einige Sorgen","2010","AkademikerIn","4","448","0.350599356472248","0.324304867010477","0.376893845934018"
"Einige Sorgen","2010","AkademikerIn","5 Einkommensstärkstes Quintil","768","0.306923118061835","0.288412990717898","0.325433245405772"
"Einige Sorgen","2010","Hauptschule","1 Einkommensschwächstes Quintil","856","0.436414105868327","0.414607975481088","0.458220236255566"
"Einige Sorgen","2010","Hauptschule","2","1028","0.450090347702209","0.429348498368456","0.470832197035961"
"Einige Sorgen","2010","Hauptschule","3","667","0.474221122550353","0.4484485675348","0.499993677565906"
"Einige Sorgen","2010","Hauptschule","4","560","0.478167024177092","0.449986437702146","0.506347610652038"
"Einige Sorgen","2010","Hauptschule","5 Einkommensstärkstes Quintil","259","0.407515497154171","0.367731369005867","0.447299625302475"
"Einige Sorgen","2010","Realschule","1 Einkommensschwächstes Quintil","536","0.446453139310921","0.419377523476488","0.473528755145354"
"Einige Sorgen","2010","Realschule","2","770","0.445222426101442","0.421541653027114","0.468903199175769"
"Einige Sorgen","2010","Realschule","3","604","0.479583987846538","0.45280525331531","0.506362722377766"
"Einige Sorgen","2010","Realschule","4","640","0.470075017877572","0.444051392848352","0.496098642906793"
"Einige Sorgen","2010","Realschule","5 Einkommensstärkstes Quintil","425","0.430588119237328","0.400170971612749","0.461005266861907"
"Grosse Sorgen","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","95","0.174109089183303","0.142702111739785","0.205516066626822"
"Grosse Sorgen","2010","(Fach-)Abitur","2","120","0.187188580139326","0.157806108197833","0.216571052080818"
"Grosse Sorgen","2010","(Fach-)Abitur","3","67","0.139316116745293","0.109351279436825","0.16928095405376"
"Grosse Sorgen","2010","(Fach-)Abitur","4","96","0.163042151627845","0.135029023873848","0.191055279381843"
"Grosse Sorgen","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","82","0.1343006250125","0.107590034261517","0.161011215763484"
"Grosse Sorgen","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","70","0.186821310541209","0.14431503712843","0.229327583953988"
"Grosse Sorgen","2010","(noch) kein Abschluss","2","39","0.193474489513928","0.135605954952524","0.251343024075332"
"Grosse Sorgen","2010","(noch) kein Abschluss","3","17","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","4","16","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","9","","",""
"Grosse Sorgen","2010","AkademikerIn","1 Einkommensschwächstes Quintil","52","0.2077649069338","0.165016180914894","0.250513632952707"
"Grosse Sorgen","2010","AkademikerIn","2","71","0.138617931789065","0.111330330823206","0.165905532754924"
"Grosse Sorgen","2010","AkademikerIn","3","88","0.131934525477905","0.107435343979785","0.156433706976025"
"Grosse Sorgen","2010","AkademikerIn","4","119","0.103305111057313","0.0865330637040528","0.120077158410573"
"Grosse Sorgen","2010","AkademikerIn","5 Einkommensstärkstes Quintil","219","0.10084311383822","0.0887581665529239","0.112928061123516"
"Grosse Sorgen","2010","Hauptschule","1 Einkommensschwächstes Quintil","607","0.286975387552292","0.267085893137737","0.306864881966847"
"Grosse Sorgen","2010","Hauptschule","2","637","0.306509171147979","0.28728737124122","0.325730971054737"
"Grosse Sorgen","2010","Hauptschule","3","416","0.279301144077271","0.256144333961447","0.302457954193095"
"Grosse Sorgen","2010","Hauptschule","4","317","0.248539242947084","0.224158603363697","0.272919882530471"
"Grosse Sorgen","2010","Hauptschule","5 Einkommensstärkstes Quintil","154","0.286559518704801","0.249950711694026","0.323168325715575"
"Grosse Sorgen","2010","Realschule","1 Einkommensschwächstes Quintil","422","0.30909459619836","0.283925465973955","0.334263726422766"
"Grosse Sorgen","2010","Realschule","2","420","0.282952266760617","0.261489854437642","0.304414679083591"
"Grosse Sorgen","2010","Realschule","3","330","0.238972522278441","0.216113558473436","0.261831486083445"
"Grosse Sorgen","2010","Realschule","4","333","0.248835324529465","0.226292901024257","0.271377748034673"
"Grosse Sorgen","2010","Realschule","5 Einkommensstärkstes Quintil","200","0.231208480805415","0.205309637145488","0.257107324465342"
"Keine Sorgen","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","255","0.49654620310577","0.455135393580232","0.537957012631308"
"Keine Sorgen","2010","(Fach-)Abitur","2","300","0.45249857880899","0.415005164418198","0.489991993199783"
"Keine Sorgen","2010","(Fach-)Abitur","3","228","0.433107728300474","0.390229419928885","0.475986036672063"
"Keine Sorgen","2010","(Fach-)Abitur","4","312","0.464481167734825","0.426660317400789","0.50230201806886"
"Keine Sorgen","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","311","0.48616426392809","0.44701130460728","0.5253172232489"
"Keine Sorgen","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","119","0.344880002355398","0.293042834634127","0.39671717007667"
"Keine Sorgen","2010","(noch) kein Abschluss","2","84","0.437885117878663","0.36520523647796","0.510564999279366"
"Keine Sorgen","2010","(noch) kein Abschluss","3","41","0.416438188442527","0.319818240933759","0.513058135951295"
"Keine Sorgen","2010","(noch) kein Abschluss","4","33","0.373817013499665","0.267798121512087","0.479835905487243"
"Keine Sorgen","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","38","0.419500582337274","0.309987004452343","0.529014160222205"
"Keine Sorgen","2010","AkademikerIn","1 Einkommensschwächstes Quintil","171","0.383454950897803","0.332221970183514","0.434687931612093"
"Keine Sorgen","2010","AkademikerIn","2","320","0.467622300158859","0.428220572072111","0.507024028245607"
"Keine Sorgen","2010","AkademikerIn","3","375","0.501905909461502","0.465709711657264","0.53810210726574"
"Keine Sorgen","2010","AkademikerIn","4","698","0.546095532470439","0.518659622521665","0.573531442419214"
"Keine Sorgen","2010","AkademikerIn","5 Einkommensstärkstes Quintil","1398","0.592233768099945","0.572511533907769","0.611956002292121"
"Keine Sorgen","2010","Hauptschule","1 Einkommensschwächstes Quintil","524","0.27661050657938","0.256942081226715","0.296278931932046"
"Keine Sorgen","2010","Hauptschule","2","545","0.243400481149813","0.225509024489176","0.261291937810449"
"Keine Sorgen","2010","Hauptschule","3","359","0.246477733372376","0.224234272938531","0.268721193806222"
"Keine Sorgen","2010","Hauptschule","4","330","0.273293732875824","0.248152374131463","0.298435091620185"
"Keine Sorgen","2010","Hauptschule","5 Einkommensstärkstes Quintil","173","0.305924984141029","0.26861629742342","0.343233670858637"
"Keine Sorgen","2010","Realschule","1 Einkommensschwächstes Quintil","337","0.244452264490719","0.22104551035657","0.267859018624867"
"Keine Sorgen","2010","Realschule","2","502","0.271825307137942","0.250626537962738","0.293024076313145"
"Keine Sorgen","2010","Realschule","3","403","0.281443489875022","0.257338416639025","0.305548563111019"
"Keine Sorgen","2010","Realschule","4","440","0.281089657592963","0.257650780101758","0.304528535084167"
"Keine Sorgen","2010","Realschule","5 Einkommensstärkstes Quintil","393","0.338203399957257","0.309141403033237","0.367265396881277"
"Einige Sorgen","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","175","0.418394535448704","0.370351789689239","0.466437281208169"
"Einige Sorgen","2011","(Fach-)Abitur","2","169","0.406560815459143","0.358663819321858","0.454457811596428"
"Einige Sorgen","2011","(Fach-)Abitur","3","161","0.401806840472508","0.353149858036437","0.450463822908578"
"Einige Sorgen","2011","(Fach-)Abitur","4","217","0.388996302034349","0.349354382052053","0.428638222016644"
"Einige Sorgen","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","240","0.400993881859218","0.362570765616703","0.439416998101732"
"Einige Sorgen","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","72","0.35879217904771","0.289675459679529","0.427908898415892"
"Einige Sorgen","2011","(noch) kein Abschluss","2","45","0.343858221213471","0.252568900958305","0.435147541468637"
"Einige Sorgen","2011","(noch) kein Abschluss","3","20","","",""
"Einige Sorgen","2011","(noch) kein Abschluss","4","42","0.453936345646959","0.35434270951373","0.553529981780187"
"Einige Sorgen","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","29","","",""
"Einige Sorgen","2011","AkademikerIn","1 Einkommensschwächstes Quintil","105","0.422421053443962","0.361069315142889","0.483772791745036"
"Einige Sorgen","2011","AkademikerIn","2","146","0.430420783086388","0.380105455473589","0.480736110699187"
"Einige Sorgen","2011","AkademikerIn","3","217","0.363537008431234","0.32383893493398","0.403235081928487"
"Einige Sorgen","2011","AkademikerIn","4","446","0.376380173249943","0.347605693700554","0.405154652799332"
"Einige Sorgen","2011","AkademikerIn","5 Einkommensstärkstes Quintil","770","0.314514601460425","0.295459776711652","0.333569426209199"
"Einige Sorgen","2011","Hauptschule","1 Einkommensschwächstes Quintil","636","0.442549939647911","0.417028761405204","0.468071117890619"
"Einige Sorgen","2011","Hauptschule","2","904","0.466167144317167","0.443712695198741","0.488621593435593"
"Einige Sorgen","2011","Hauptschule","3","715","0.496682385587626","0.471354575868646","0.522010195306607"
"Einige Sorgen","2011","Hauptschule","4","675","0.474614304279102","0.448475626324929","0.500752982233275"
"Einige Sorgen","2011","Hauptschule","5 Einkommensstärkstes Quintil","362","0.475221841068545","0.439600465425781","0.510843216711309"
"Einige Sorgen","2011","Realschule","1 Einkommensschwächstes Quintil","334","0.418927482671237","0.384168888378992","0.453686076963482"
"Einige Sorgen","2011","Realschule","2","495","0.469607140812838","0.439717579850268","0.499496701775407"
"Einige Sorgen","2011","Realschule","3","466","0.443213391928439","0.412978422034094","0.473448361822783"
"Einige Sorgen","2011","Realschule","4","623","0.445237796991438","0.419091944743186","0.471383649239689"
"Einige Sorgen","2011","Realschule","5 Einkommensstärkstes Quintil","500","0.420295030803743","0.39230877640517","0.448281285202316"
"Grosse Sorgen","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","73","0.184224029792837","0.146468621371588","0.221979438214087"
"Grosse Sorgen","2011","(Fach-)Abitur","2","67","0.150869196804637","0.11596762424166","0.185770769367614"
"Grosse Sorgen","2011","(Fach-)Abitur","3","68","0.165720118733393","0.128817321178387","0.2026229162884"
"Grosse Sorgen","2011","(Fach-)Abitur","4","92","0.164761454369509","0.134597165060443","0.194925743678574"
"Grosse Sorgen","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","88","0.132461197006183","0.105884752778662","0.159037641233704"
"Grosse Sorgen","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","30","0.178741920723621","0.123532236321266","0.233951605125976"
"Grosse Sorgen","2011","(noch) kein Abschluss","2","21","","",""
"Grosse Sorgen","2011","(noch) kein Abschluss","3","16","","",""
"Grosse Sorgen","2011","(noch) kein Abschluss","4","15","","",""
"Grosse Sorgen","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","12","","",""
"Grosse Sorgen","2011","AkademikerIn","1 Einkommensschwächstes Quintil","42","0.159219352828421","0.113774186426162","0.204664519230681"
"Grosse Sorgen","2011","AkademikerIn","2","64","0.152309840643925","0.115795860611696","0.188823820676153"
"Grosse Sorgen","2011","AkademikerIn","3","102","0.191955674991298","0.159452438379975","0.22445891160262"
"Grosse Sorgen","2011","AkademikerIn","4","126","0.112092975125498","0.0933556714592474","0.130830278791749"
"Grosse Sorgen","2011","AkademikerIn","5 Einkommensstärkstes Quintil","271","0.104578807178024","0.0920207928308066","0.117136821525241"
"Grosse Sorgen","2011","Hauptschule","1 Einkommensschwächstes Quintil","446","0.303970985743761","0.280336490470696","0.327605481016826"
"Grosse Sorgen","2011","Hauptschule","2","559","0.300042476512735","0.279414523276723","0.320670429748746"
"Grosse Sorgen","2011","Hauptschule","3","446","0.293817851181589","0.270743226408173","0.316892475955005"
"Grosse Sorgen","2011","Hauptschule","4","402","0.292614621192859","0.268799645907397","0.31642959647832"
"Grosse Sorgen","2011","Hauptschule","5 Einkommensstärkstes Quintil","201","0.293988496743591","0.261491316995056","0.326485676492126"
"Grosse Sorgen","2011","Realschule","1 Einkommensschwächstes Quintil","245","0.318649987865253","0.285823856903155","0.35147611882735"
"Grosse Sorgen","2011","Realschule","2","294","0.268170956265152","0.241639319281037","0.294702593249267"
"Grosse Sorgen","2011","Realschule","3","311","0.324801162860887","0.296298637329071","0.353303688392702"
"Grosse Sorgen","2011","Realschule","4","392","0.295855989209044","0.271844213085758","0.319867765332331"
"Grosse Sorgen","2011","Realschule","5 Einkommensstärkstes Quintil","292","0.264984858510537","0.239962812947359","0.290006904073716"
"Keine Sorgen","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","157","0.397381434758459","0.349722358584253","0.445040510932666"
"Keine Sorgen","2011","(Fach-)Abitur","2","168","0.44256998773622","0.394136743347455","0.491003232124985"
"Keine Sorgen","2011","(Fach-)Abitur","3","161","0.432473040794099","0.383304360053047","0.481641721535152"
"Keine Sorgen","2011","(Fach-)Abitur","4","272","0.446242243596143","0.405821409018977","0.486663078173308"
"Keine Sorgen","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","297","0.466544921134599","0.427433486858461","0.505656355410738"
"Keine Sorgen","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","83","0.462465900228668","0.390619486532881","0.534312313924456"
"Keine Sorgen","2011","(noch) kein Abschluss","2","38","0.415088936341624","0.32038960370907","0.509788268974178"
"Keine Sorgen","2011","(noch) kein Abschluss","3","33","0.47287574106306","0.355073496660201","0.590677985465919"
"Keine Sorgen","2011","(noch) kein Abschluss","4","39","0.441431405050408","0.342100968260157","0.540761841840659"
"Keine Sorgen","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","50","0.644992269858318","0.546676416174087","0.743308123542548"
"Keine Sorgen","2011","AkademikerIn","1 Einkommensschwächstes Quintil","102","0.418359593727616","0.357089214506313","0.47962997294892"
"Keine Sorgen","2011","AkademikerIn","2","162","0.417269376269687","0.367160022919775","0.467378729619599"
"Keine Sorgen","2011","AkademikerIn","3","245","0.444507316577469","0.403497562262137","0.485517070892801"
"Keine Sorgen","2011","AkademikerIn","4","517","0.511526851624559","0.481838320092421","0.541215383156696"
"Keine Sorgen","2011","AkademikerIn","5 Einkommensstärkstes Quintil","1240","0.580906591361551","0.560658037307551","0.60115514541555"
"Keine Sorgen","2011","Hauptschule","1 Einkommensschwächstes Quintil","373","0.253479074608328","0.23112747322291","0.275830675993745"
"Keine Sorgen","2011","Hauptschule","2","433","0.233790379170098","0.214739455252987","0.25284130308721"
"Keine Sorgen","2011","Hauptschule","3","336","0.209499763230785","0.188884923570472","0.230114602891098"
"Keine Sorgen","2011","Hauptschule","4","325","0.232771074528039","0.210650262066416","0.254891886989663"
"Keine Sorgen","2011","Hauptschule","5 Einkommensstärkstes Quintil","192","0.230789662187865","0.200735450081665","0.260843874294064"
"Keine Sorgen","2011","Realschule","1 Einkommensschwächstes Quintil","195","0.262422529463511","0.231428218166418","0.293416840760603"
"Keine Sorgen","2011","Realschule","2","282","0.262221902922011","0.235879783342106","0.288564022501915"
"Keine Sorgen","2011","Realschule","3","260","0.231985445210675","0.206294871247803","0.257676019173547"
"Keine Sorgen","2011","Realschule","4","373","0.258906213799518","0.235862037944664","0.281950389654372"
"Keine Sorgen","2011","Realschule","5 Einkommensstärkstes Quintil","403","0.31472011068572","0.288389533486556","0.341050687884884"
"Einige Sorgen","2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","135","0.356655072468347","0.307647724423752","0.405662420512943"
"Einige Sorgen","2012","(Fach-)Abitur","2","126","0.363097291871512","0.313964410445151","0.412230173297873"
"Einige Sorgen","2012","(Fach-)Abitur","3","156","0.385049654255906","0.337363039936534","0.432736268575278"
"Einige Sorgen","2012","(Fach-)Abitur","4","214","0.350531585386159","0.312852501847088","0.388210668925229"
"Einige Sorgen","2012","(Fach-)Abitur","5 Einkommensstärkstes Quintil","198","0.31984251391567","0.284393014674546","0.355292013156794"
"Einige Sorgen","2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","71","0.350586474305553","0.27906964050026","0.422103308110846"
"Einige Sorgen","2012","(noch) kein Abschluss","2","41","0.312762860015701","0.229464680664506","0.396061039366896"
"Einige Sorgen","2012","(noch) kein Abschluss","3","31","0.433735932837628","0.328993883049586","0.53847798262567"
"Einige Sorgen","2012","(noch) kein Abschluss","4","22","","",""
"Einige Sorgen","2012","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","19","","",""
"Einige Sorgen","2012","AkademikerIn","1 Einkommensschwächstes Quintil","56","0.289676796844984","0.22773278400029","0.351620809689679"
"Einige Sorgen","2012","AkademikerIn","2","158","0.403120449039224","0.354499830782156","0.451741067296293"
"Einige Sorgen","2012","AkademikerIn","3","210","0.366229487072265","0.326147959172149","0.406311014972381"
"Einige Sorgen","2012","AkademikerIn","4","359","0.297601444513679","0.270813316227342","0.324389572800016"
"Einige Sorgen","2012","AkademikerIn","5 Einkommensstärkstes Quintil","664","0.254590446948828","0.237018550860977","0.272162343036679"
"Einige Sorgen","2012","Hauptschule","1 Einkommensschwächstes Quintil","576","0.451032064234621","0.42405544666249","0.478008681806753"
"Einige Sorgen","2012","Hauptschule","2","848","0.486365541253324","0.463014823629129","0.509716258877519"
"Einige Sorgen","2012","Hauptschule","3","725","0.458170284645934","0.433571431856227","0.482769137435641"
"Einige Sorgen","2012","Hauptschule","4","706","0.480452060584196","0.454392410124567","0.506511711043825"
"Einige Sorgen","2012","Hauptschule","5 Einkommensstärkstes Quintil","406","0.516201417070275","0.482346071257961","0.550056762882589"
"Einige Sorgen","2012","Realschule","1 Einkommensschwächstes Quintil","281","0.394905396769331","0.358164326020019","0.431646467518643"
"Einige Sorgen","2012","Realschule","2","461","0.450371788002299","0.419316916915524","0.481426659089074"
"Einige Sorgen","2012","Realschule","3","501","0.466845952225664","0.437470039786386","0.496221864664942"
"Einige Sorgen","2012","Realschule","4","597","0.420220080241311","0.394447222294191","0.445992938188432"
"Einige Sorgen","2012","Realschule","5 Einkommensstärkstes Quintil","541","0.402215791809535","0.374901525045771","0.429530058573298"
"Grosse Sorgen","2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","49","0.131774929580476","0.0971692313457254","0.166380627815226"
"Grosse Sorgen","2012","(Fach-)Abitur","2","45","0.127878664019933","0.0937584550299313","0.161998873009935"
"Grosse Sorgen","2012","(Fach-)Abitur","3","53","0.132299533919943","0.099096163701882","0.165502904138005"
"Grosse Sorgen","2012","(Fach-)Abitur","4","78","0.137926556885492","0.110696169758668","0.165156944012316"
"Grosse Sorgen","2012","(Fach-)Abitur","5 Einkommensstärkstes Quintil","81","0.108809077551261","0.0851414236569103","0.132476731445611"
"Grosse Sorgen","2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","31","0.190984363894588","0.132069157995705","0.249899569793471"
"Grosse Sorgen","2012","(noch) kein Abschluss","2","23","","",""
"Grosse Sorgen","2012","(noch) kein Abschluss","3","17","","",""
"Grosse Sorgen","2012","(noch) kein Abschluss","4","11","","",""
"Grosse Sorgen","2012","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","12","","",""
"Grosse Sorgen","2012","AkademikerIn","1 Einkommensschwächstes Quintil","39","0.187639895932198","0.13432465626569","0.240955135598706"
"Grosse Sorgen","2012","AkademikerIn","2","40","0.106067472682617","0.075546161076702","0.136588784288531"
"Grosse Sorgen","2012","AkademikerIn","3","65","0.109609578476935","0.0836189911926315","0.13560016576124"
"Grosse Sorgen","2012","AkademikerIn","4","98","0.0800520708746871","0.0641519305768315","0.0959522111725426"
"Grosse Sorgen","2012","AkademikerIn","5 Einkommensstärkstes Quintil","184","0.0828042411753814","0.0716880141634299","0.093920468187333"
"Grosse Sorgen","2012","Hauptschule","1 Einkommensschwächstes Quintil","367","0.272212806923817","0.248082281489345","0.29634333235829"
"Grosse Sorgen","2012","Hauptschule","2","444","0.251093225377319","0.230833986071977","0.271352464682661"
"Grosse Sorgen","2012","Hauptschule","3","391","0.257675949574847","0.23608341156697","0.279268487582724"
"Grosse Sorgen","2012","Hauptschule","4","325","0.252839445140775","0.230168995968867","0.275509894312684"
"Grosse Sorgen","2012","Hauptschule","5 Einkommensstärkstes Quintil","158","0.167656316787822","0.14234896707414","0.192963666501505"
"Grosse Sorgen","2012","Realschule","1 Einkommensschwächstes Quintil","187","0.273351205803315","0.239853396161802","0.306849015444827"
"Grosse Sorgen","2012","Realschule","2","214","0.21669390409328","0.19097818140388","0.24240962678268"
"Grosse Sorgen","2012","Realschule","3","228","0.2108611597438","0.186842254111654","0.234880065375947"
"Grosse Sorgen","2012","Realschule","4","317","0.240228181349072","0.217920924822298","0.262535437875847"
"Grosse Sorgen","2012","Realschule","5 Einkommensstärkstes Quintil","211","0.199113889154758","0.176869323645502","0.221358454664014"
"Keine Sorgen","2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","183","0.511569997951177","0.460429051803288","0.562710944099066"
"Keine Sorgen","2012","(Fach-)Abitur","2","197","0.509024044108555","0.457947272122755","0.560100816094354"
"Keine Sorgen","2012","(Fach-)Abitur","3","191","0.482650811824151","0.433681217996751","0.53162040565155"
"Keine Sorgen","2012","(Fach-)Abitur","4","324","0.511541857728349","0.472067779285807","0.551015936170891"
"Keine Sorgen","2012","(Fach-)Abitur","5 Einkommensstärkstes Quintil","386","0.571348408533069","0.533735233098496","0.608961583967641"
"Keine Sorgen","2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","69","0.458429161799859","0.383747531590493","0.533110792009225"
"Keine Sorgen","2012","(noch) kein Abschluss","2","55","0.468475685698392","0.378819614040157","0.558131757356628"
"Keine Sorgen","2012","(noch) kein Abschluss","3","38","0.408992552235319","0.305083581709398","0.51290152276124"
"Keine Sorgen","2012","(noch) kein Abschluss","4","47","0.51231045849063","0.402778354628212","0.621842562353047"
"Keine Sorgen","2012","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","50","0.568377961845859","0.460514090788797","0.676241832902921"
"Keine Sorgen","2012","AkademikerIn","1 Einkommensschwächstes Quintil","111","0.522683307222818","0.45447502575779","0.590891588687846"
"Keine Sorgen","2012","AkademikerIn","2","193","0.490812078278159","0.441260626879461","0.540363529676857"
"Keine Sorgen","2012","AkademikerIn","3","280","0.524160934450799","0.482611609574892","0.565710259326707"
"Keine Sorgen","2012","AkademikerIn","4","662","0.622346484611634","0.593941410026939","0.650751559196329"
"Keine Sorgen","2012","AkademikerIn","5 Einkommensstärkstes Quintil","1513","0.662605311875791","0.643533292710255","0.681677331041327"
"Keine Sorgen","2012","Hauptschule","1 Einkommensschwächstes Quintil","364","0.276755128841561","0.252500154613388","0.301010103069735"
"Keine Sorgen","2012","Hauptschule","2","468","0.262541233369357","0.241984249786639","0.283098216952076"
"Keine Sorgen","2012","Hauptschule","3","460","0.284153765779219","0.261887029538296","0.306420502020141"
"Keine Sorgen","2012","Hauptschule","4","381","0.266708494275029","0.243641686655046","0.289775301895011"
"Keine Sorgen","2012","Hauptschule","5 Einkommensstärkstes Quintil","273","0.316142266141902","0.284642340802138","0.347642191481666"
"Keine Sorgen","2012","Realschule","1 Einkommensschwächstes Quintil","212","0.331743397427354","0.296354550858604","0.367132243996105"
"Keine Sorgen","2012","Realschule","2","311","0.332934307904421","0.303519012703319","0.362349603105524"
"Keine Sorgen","2012","Realschule","3","379","0.322292888030535","0.29477439841223","0.349811377648841"
"Keine Sorgen","2012","Realschule","4","495","0.339551738409616","0.314825105902916","0.364278370916316"
"Keine Sorgen","2012","Realschule","5 Einkommensstärkstes Quintil","486","0.398670319035708","0.371396180579237","0.425944457492178"
"Einige Sorgen","2013","(Fach-)Abitur","1 Einkommensschwächstes Quintil","112","0.343768998371118","0.289291345080427","0.39824665166181"
"Einige Sorgen","2013","(Fach-)Abitur","2","104","0.372056377633741","0.319506571978851","0.424606183288632"
"Einige Sorgen","2013","(Fach-)Abitur","3","124","0.398424024148744","0.346537683940544","0.450310364356944"
"Einige Sorgen","2013","(Fach-)Abitur","4","211","0.358043725016747","0.318371421494829","0.397716028538664"
"Einige Sorgen","2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","240","0.379946522443511","0.343598681745588","0.416294363141434"
"Einige Sorgen","2013","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","55","0.386492205824496","0.306681622573423","0.466302789075568"
"Einige Sorgen","2013","(noch) kein Abschluss","2","35","0.331782838523295","0.240851151084392","0.422714525962199"
"Einige Sorgen","2013","(noch) kein Abschluss","3","26","","",""
"Einige Sorgen","2013","(noch) kein Abschluss","4","25","","",""
"Einige Sorgen","2013","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","18","","",""
"Einige Sorgen","2013","AkademikerIn","1 Einkommensschwächstes Quintil","64","0.311023046976251","0.246381221693286","0.375664872259216"
"Einige Sorgen","2013","AkademikerIn","2","128","0.3428759097582","0.291893758737506","0.393858060778893"
"Einige Sorgen","2013","AkademikerIn","3","206","0.343248080780509","0.302634323087933","0.383861838473084"
"Einige Sorgen","2013","AkademikerIn","4","366","0.372901258979447","0.342989212715025","0.402813305243868"
"Einige Sorgen","2013","AkademikerIn","5 Einkommensstärkstes Quintil","774","0.314445037812845","0.295823118440317","0.333066957185373"
"Einige Sorgen","2013","Hauptschule","1 Einkommensschwächstes Quintil","466","0.427383679169403","0.397700753187111","0.457066605151696"
"Einige Sorgen","2013","Hauptschule","2","715","0.472043895353748","0.446996594924748","0.497091195782749"
"Einige Sorgen","2013","Hauptschule","3","682","0.478769099991076","0.452657495183302","0.50488070479885"
"Einige Sorgen","2013","Hauptschule","4","667","0.49288563193541","0.466295270355952","0.519475993514867"
"Einige Sorgen","2013","Hauptschule","5 Einkommensstärkstes Quintil","363","0.459493919582138","0.425088984202921","0.493898854961356"
"Einige Sorgen","2013","Realschule","1 Einkommensschwächstes Quintil","249","0.428199875484418","0.388340303693302","0.468059447275534"
"Einige Sorgen","2013","Realschule","2","369","0.441488723549229","0.40790845007358","0.475068997024877"
"Einige Sorgen","2013","Realschule","3","468","0.470875070427307","0.439844707165978","0.501905433688635"
"Einige Sorgen","2013","Realschule","4","577","0.423910948435965","0.397471404439612","0.450350492432318"
"Einige Sorgen","2013","Realschule","5 Einkommensstärkstes Quintil","532","0.416400827077088","0.389094766322034","0.443706887832143"
"Grosse Sorgen","2013","(Fach-)Abitur","1 Einkommensschwächstes Quintil","40","0.143355002701436","0.103160789350096","0.183549216052777"
"Grosse Sorgen","2013","(Fach-)Abitur","2","55","0.132877301543473","0.0959734165740744","0.169781186512871"
"Grosse Sorgen","2013","(Fach-)Abitur","3","51","0.179606020038295","0.138923606036916","0.220288434039673"
"Grosse Sorgen","2013","(Fach-)Abitur","4","82","0.167470450441105","0.136572079462182","0.198368821420028"
"Grosse Sorgen","2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","97","0.111601450179198","0.0880215672398513","0.135181333118545"
"Grosse Sorgen","2013","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","32","0.175966124441956","0.113554262428821","0.238377986455091"
"Grosse Sorgen","2013","(noch) kein Abschluss","2","24","","",""
"Grosse Sorgen","2013","(noch) kein Abschluss","3","15","","",""
"Grosse Sorgen","2013","(noch) kein Abschluss","4","17","","",""
"Grosse Sorgen","2013","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","8","","",""
"Grosse Sorgen","2013","AkademikerIn","1 Einkommensschwächstes Quintil","30","0.137159495325615","0.0891205815056065","0.185198409145623"
"Grosse Sorgen","2013","AkademikerIn","2","51","0.198205476852159","0.155388564847809","0.241022388856509"
"Grosse Sorgen","2013","AkademikerIn","3","72","0.137878936441174","0.108387119489179","0.167370753393169"
"Grosse Sorgen","2013","AkademikerIn","4","129","0.109723247895785","0.0903905226752964","0.129055973116274"
