year,bula_h,pgisced97,ple0081_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Bavaria,Second Stage of Tertiary Education,No,0.81774,568,659,0.78825,0.84724
2012,Berlin,Upper Secondary Level,Yes,0.33872,109,343,0.28856,0.38888
2012,Berlin,Upper Secondary Level,No,0.66128,234,343,0.61112,0.71144
2012,Berlin,First Stage of Tertiary Education,No,0.73932,50,50,0.61640,0.86224
2012,Berlin,Second Stage of Tertiary Education,Yes,0.21159,70,300,0.16530,0.25789
2012,Berlin,Second Stage of Tertiary Education,No,0.78841,230,300,0.74211,0.83470
2012,Brandenburg,Lower Secondary Level,No,0.47779,39,39,0.31897,0.63661
2012,Brandenburg,Upper Secondary Level,Yes,0.34754,151,430,0.30248,0.39260
2012,Brandenburg,Upper Secondary Level,No,0.65246,279,430,0.60740,0.69752
2012,Brandenburg,First Stage of Tertiary Education,No,0.83743,53,53,0.73714,0.93772
2012,Brandenburg,Second Stage of Tertiary Education,Yes,0.15199,31,236,0.10608,0.19789
2012,Brandenburg,Second Stage of Tertiary Education,No,0.84801,205,236,0.80211,0.89392
2012,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.40323,103,259,0.34337,0.46309
2012,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.59677,156,259,0.53691,0.65663
2012,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.83625,46,46,0.72813,0.94437
2012,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.81409,101,101,0.73783,0.89034
2012,Saxony,Lower Secondary Level,No,0.70522,54,54,0.58247,0.82798
2012,Saxony,Upper Secondary Level,Yes,0.28099,216,788,0.24958,0.31239
2012,Saxony,Upper Secondary Level,No,0.71901,572,788,0.68761,0.75042
2012,Saxony,Post-secondary Non-tertiary Level,No,0.74478,45,45,0.61595,0.87360
2012,Saxony,First Stage of Tertiary Education,No,0.84948,101,101,0.77939,0.91956
2012,Saxony,Second Stage of Tertiary Education,Yes,0.13704,52,369,0.10190,0.17218
2012,Saxony,Second Stage of Tertiary Education,No,0.86296,317,369,0.82782,0.89810
2012,Saxony-Anhalt,Lower Secondary Level,No,0.72209,32,32,0.56440,0.87979
2012,Saxony-Anhalt,Upper Secondary Level,Yes,0.29408,145,426,0.25076,0.33739
2012,Saxony-Anhalt,Upper Secondary Level,No,0.70592,281,426,0.66261,0.74924
2012,Saxony-Anhalt,First Stage of Tertiary Education,No,0.70687,50,50,0.57942,0.83433
2012,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.16153,36,213,0.11199,0.21107
2012,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.83847,177,213,0.78893,0.88801
2012,Thuringa,Upper Secondary Level,Yes,0.30139,156,530,0.26229,0.34050
2012,Thuringa,Upper Secondary Level,No,0.69861,374,530,0.65950,0.73771
2012,Thuringa,First Stage of Tertiary Education,No,0.81296,48,48,0.70147,0.92444
2012,Thuringa,Second Stage of Tertiary Education,No,0.82154,148,148,0.75964,0.88344
2014,Schleswig-Holstein,Lower Secondary Level,Yes,0.43898,50,119,0.34944,0.52852
2014,Schleswig-Holstein,Lower Secondary Level,No,0.56102,69,119,0.47148,0.65056
2014,Schleswig-Holstein,Upper Secondary Level,Yes,0.28328,144,456,0.24187,0.32468
2014,Schleswig-Holstein,Upper Secondary Level,No,0.71672,312,456,0.67532,0.75813
2014,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.73854,60,60,0.62641,0.85067
2014,Schleswig-Holstein,First Stage of Tertiary Education,No,0.93970,45,45,0.86936,1.01004
2014,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.81850,127,127,0.75120,0.88580
2014,Hamburg,Upper Secondary Level,Yes,0.42261,59,165,0.34701,0.49821
2014,Hamburg,Upper Secondary Level,No,0.57739,106,165,0.50179,0.65299
2014,Hamburg,Second Stage of Tertiary Education,No,0.84320,134,134,0.78140,0.90500
2014,Lower Saxony,No answer / don't know,No,0.78429,46,46,0.66411,0.90446
2014,Lower Saxony,Pre-primary Level,No,0.82391,47,47,0.71384,0.93399
2014,Lower Saxony,Primary Level,Yes,0.48698,38,38,0.32592,0.64803
2014,Lower Saxony,Lower Secondary Level,Yes,0.35379,148,354,0.30391,0.40368
2014,Lower Saxony,Lower Secondary Level,No,0.64621,206,354,0.59632,0.69609
2014,Lower Saxony,Upper Secondary Level,Yes,0.28312,388,1244,0.25807,0.30816
2014,Lower Saxony,Upper Secondary Level,No,0.71688,856,1244,0.69184,0.74193
2014,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.26075,44,181,0.19661,0.32489
2014,Lower Saxony,Post-secondary Non-tertiary Level,No,0.73925,137,181,0.67511,0.80339
2014,Lower Saxony,First Stage of Tertiary Education,No,0.82931,100,100,0.75519,0.90342
2014,Lower Saxony,Second Stage of Tertiary Education,Yes,0.17136,90,506,0.13850,0.20423
2014,Lower Saxony,Second Stage of Tertiary Education,No,0.82864,416,506,0.79577,0.86150
2014,Bremen,Upper Secondary Level,No,0.74822,62,62,0.63930,0.85714
2014,Bremen,Second Stage of Tertiary Education,No,0.89353,43,43,0.80024,0.98681
2014,North Rhine-Westphalia,No answer / don't know,Yes,0.28624,47,156,0.21508,0.35740
2014,North Rhine-Westphalia,No answer / don't know,No,0.71376,109,156,0.64260,0.78492
2014,North Rhine-Westphalia,Pre-primary Level,No,0.84806,91,91,0.77389,0.92222
2014,North Rhine-Westphalia,Primary Level,Yes,0.42402,69,155,0.34597,0.50207
2014,North Rhine-Westphalia,Primary Level,No,0.57598,86,155,0.49793,0.65403
2014,North Rhine-Westphalia,Lower Secondary Level,Yes,0.36600,300,771,0.33197,0.40002
2014,North Rhine-Westphalia,Lower Secondary Level,No,0.63400,471,771,0.59998,0.66803
2014,North Rhine-Westphalia,Upper Secondary Level,Yes,0.29864,748,2402,0.28033,0.31694
2014,North Rhine-Westphalia,Upper Secondary Level,No,0.70136,1654,2402,0.68306,0.71967
2014,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.31057,181,595,0.27336,0.34778
2014,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.68943,414,595,0.65222,0.72664
2014,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.26724,69,288,0.21604,0.31843
2014,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.73276,219,288,0.68157,0.78396
2014,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.18290,198,1159,0.16063,0.20516
2014,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.81710,961,1159,0.79484,0.83937
2014,Hesse,No answer / don't know,No,0.64298,32,32,0.47432,0.81164
2014,Hesse,Pre-primary Level,No,0.82750,37,37,0.70408,0.95092
2014,Hesse,Lower Secondary Level,Yes,0.35620,78,206,0.29064,0.42175
2014,Hesse,Lower Secondary Level,No,0.64380,128,206,0.57825,0.70936
2014,Hesse,Upper Secondary Level,Yes,0.29985,223,774,0.26755,0.33215
2014,Hesse,Upper Secondary Level,No,0.70015,551,774,0.66785,0.73245
2014,Hesse,Post-secondary Non-tertiary Level,Yes,0.33568,39,158,0.26181,0.40955
2014,Hesse,Post-secondary Non-tertiary Level,No,0.66432,119,158,0.59045,0.73819
2014,Hesse,First Stage of Tertiary Education,No,0.85041,68,68,0.76500,0.93581
2014,Hesse,Second Stage of Tertiary Education,Yes,0.18197,88,529,0.14906,0.21488
2014,Hesse,Second Stage of Tertiary Education,No,0.81803,441,529,0.78512,0.85094
2014,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.32377,92,267,0.26754,0.38000
2014,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.67623,175,267,0.62000,0.73246
2014,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.29391,235,746,0.26120,0.32663
2014,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.70609,511,746,0.67337,0.73880
2014,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.77616,87,87,0.68807,0.86426
2014,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.79231,73,73,0.69861,0.88602
2014,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.14090,44,272,0.09947,0.18232
2014,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.85910,228,272,0.81768,0.90053
2014,Baden-Wuerttemberg,No answer / don't know,No,0.75422,45,45,0.62700,0.88144
2014,Baden-Wuerttemberg,Pre-primary Level,No,0.92311,46,46,0.84527,1.00095
2014,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.29512,142,410,0.25091,0.33932
2014,Baden-Wuerttemberg,Lower Secondary Level,No,0.70488,268,410,0.66068,0.74909
2014,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.22437,358,1420,0.20266,0.24607
2014,Baden-Wuerttemberg,Upper Secondary Level,No,0.77563,1062,1420,0.75393,0.79734
2014,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.22543,55,227,0.17095,0.27991
2014,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.77457,172,227,0.72009,0.82905
2014,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.18544,38,203,0.13184,0.23904
2014,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.81456,165,203,0.76096,0.86816
2014,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.16126,109,798,0.13573,0.18680
2014,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.83874,689,798,0.81320,0.86427
2014,Bavaria,No answer / don't know,No,0.74899,56,56,0.63440,0.86358
2014,Bavaria,Pre-primary Level,No,0.92793,61,61,0.86250,0.99337
2014,Bavaria,Primary Level,No,0.52435,37,37,0.36121,0.68749
2014,Bavaria,Lower Secondary Level,Yes,0.24338,141,491,0.20538,0.28138
2014,Bavaria,Lower Secondary Level,No,0.75662,350,491,0.71862,0.79462
2014,Bavaria,Upper Secondary Level,Yes,0.29893,627,2160,0.27962,0.31824
2014,Bavaria,Upper Secondary Level,No,0.70107,1533,2160,0.68176,0.72038
2014,Bavaria,Post-secondary Non-tertiary Level,Yes,0.22196,81,296,0.17454,0.26938
2014,Bavaria,Post-secondary Non-tertiary Level,No,0.77804,215,296,0.73062,0.82546
2014,Bavaria,First Stage of Tertiary Education,Yes,0.22748,65,279,0.17820,0.27676
2014,Bavaria,First Stage of Tertiary Education,No,0.77252,214,279,0.72324,0.82180
2014,Bavaria,Second Stage of Tertiary Education,Yes,0.15400,128,951,0.13105,0.17695
2014,Bavaria,Second Stage of Tertiary Education,No,0.84600,823,951,0.82305,0.86895
2014,Berlin,Lower Secondary Level,Yes,0.58170,37,37,0.42056,0.74284
2014,Berlin,Upper Secondary Level,Yes,0.35004,132,372,0.30150,0.39857
2014,Berlin,Upper Secondary Level,No,0.64996,240,372,0.60143,0.69850
2014,Berlin,Post-secondary Non-tertiary Level,No,0.63132,41,41,0.48180,0.78083
2014,Berlin,First Stage of Tertiary Education,No,0.66076,43,43,0.51758,0.80395
2014,Berlin,Second Stage of Tertiary Education,Yes,0.20681,79,381,0.16609,0.24754
2014,Berlin,Second Stage of Tertiary Education,No,0.79319,302,381,0.75246,0.83391
2014,Brandenburg,Lower Secondary Level,Yes,0.57960,42,84,0.47340,0.68580
2014,Brandenburg,Lower Secondary Level,No,0.42040,42,84,0.31420,0.52660
2014,Brandenburg,Upper Secondary Level,Yes,0.36016,175,491,0.31766,0.40267
2014,Brandenburg,Upper Secondary Level,No,0.63984,316,491,0.59733,0.68234
2014,Brandenburg,Post-secondary Non-tertiary Level,No,0.66204,53,53,0.53347,0.79061
2014,Brandenburg,First Stage of Tertiary Education,No,0.69651,51,51,0.56906,0.82395
2014,Brandenburg,Second Stage of Tertiary Education,Yes,0.14493,35,259,0.10197,0.18789
2014,Brandenburg,Second Stage of Tertiary Education,No,0.85507,224,259,0.81211,0.89803
2014,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.39456,115,282,0.33742,0.45171
2014,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.60544,167,282,0.54829,0.66258
2014,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.80749,42,42,0.68680,0.92818
2014,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.79656,110,110,0.72099,0.87214
2014,Saxony,Lower Secondary Level,Yes,0.33455,37,94,0.23865,0.43044
2014,Saxony,Lower Secondary Level,No,0.66545,57,94,0.56956,0.76135
2014,Saxony,Upper Secondary Level,Yes,0.30085,250,838,0.26978,0.33192
2014,Saxony,Upper Secondary Level,No,0.69915,588,838,0.66808,0.73022
2014,Saxony,Post-secondary Non-tertiary Level,No,0.86696,61,61,0.78103,0.95290
2014,Saxony,First Stage of Tertiary Education,No,0.80135,105,105,0.72467,0.87803
2014,Saxony,Second Stage of Tertiary Education,Yes,0.13443,57,438,0.10245,0.16642
2014,Saxony,Second Stage of Tertiary Education,No,0.86557,381,438,0.83358,0.89755
2014,Saxony-Anhalt,Lower Secondary Level,Yes,0.28427,36,79,0.18416,0.38437
2014,Saxony-Anhalt,Lower Secondary Level,No,0.71573,43,79,0.61563,0.81584
2014,Saxony-Anhalt,Upper Secondary Level,Yes,0.38385,204,508,0.34152,0.42618
2014,Saxony-Anhalt,Upper Secondary Level,No,0.61615,304,508,0.57382,0.65848
2014,Saxony-Anhalt,First Stage of Tertiary Education,No,0.79423,51,51,0.68218,0.90629
2014,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.17949,40,217,0.12831,0.23067
2014,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.82051,177,217,0.76933,0.87169
2014,Thuringa,Lower Secondary Level,No,0.66292,35,35,0.50403,0.82182
2014,Thuringa,Upper Secondary Level,Yes,0.30756,179,565,0.26947,0.34564
2014,Thuringa,Upper Secondary Level,No,0.69244,386,565,0.65436,0.73053
2014,Thuringa,Post-secondary Non-tertiary Level,No,0.63275,34,34,0.46828,0.79722
2014,Thuringa,First Stage of Tertiary Education,No,0.85155,60,60,0.76083,0.94228
2014,Thuringa,Second Stage of Tertiary Education,Yes,0.16404,35,219,0.11488,0.21320
2014,Thuringa,Second Stage of Tertiary Education,No,0.83596,184,219,0.78680,0.88512
2016,Schleswig-Holstein,Lower Secondary Level,Yes,0.32568,35,105,0.23561,0.41575
2016,Schleswig-Holstein,Lower Secondary Level,No,0.67432,70,105,0.58425,0.76439
2016,Schleswig-Holstein,Upper Secondary Level,Yes,0.27772,122,380,0.23263,0.32281
2016,Schleswig-Holstein,Upper Secondary Level,No,0.72228,258,380,0.67719,0.76737
2016,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.77338,58,58,0.66470,0.88206
2016,Schleswig-Holstein,First Stage of Tertiary Education,No,0.78318,35,35,0.64467,0.92170
2016,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.80782,131,131,0.74009,0.87555
2016,Hamburg,Upper Secondary Level,Yes,0.32388,49,149,0.24849,0.39927
2016,Hamburg,Upper Secondary Level,No,0.67612,100,149,0.60073,0.75151
2016,Hamburg,Post-secondary Non-tertiary Level,No,0.79842,33,33,0.65942,0.93742
2016,Hamburg,Second Stage of Tertiary Education,No,0.83718,134,134,0.77443,0.89993
2016,Lower Saxony,No answer / don't know,No,0.83541,53,53,0.73463,0.93620
2016,Lower Saxony,Lower Secondary Level,Yes,0.29026,113,298,0.23864,0.34188
2016,Lower Saxony,Lower Secondary Level,No,0.70974,185,298,0.65812,0.76136
2016,Lower Saxony,Upper Secondary Level,Yes,0.28301,311,1090,0.25625,0.30976
2016,Lower Saxony,Upper Secondary Level,No,0.71699,779,1090,0.69024,0.74375
2016,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.20635,46,203,0.15054,0.26216
2016,Lower Saxony,Post-secondary Non-tertiary Level,No,0.79365,157,203,0.73784,0.84946
2016,Lower Saxony,First Stage of Tertiary Education,No,0.84186,86,86,0.76429,0.91943
2016,Lower Saxony,Second Stage of Tertiary Education,Yes,0.18404,84,501,0.15007,0.21801
2016,Lower Saxony,Second Stage of Tertiary Education,No,0.81596,417,501,0.78199,0.84993
2016,Bremen,Upper Secondary Level,No,0.82879,57,57,0.73013,0.92745
2016,Bremen,Second Stage of Tertiary Education,No,0.90044,35,35,0.79980,1.00109
2016,North Rhine-Westphalia,No answer / don't know,Yes,0.29976,36,135,0.22219,0.37734
2016,North Rhine-Westphalia,No answer / don't know,No,0.70024,99,135,0.62266,0.77781
2016,North Rhine-Westphalia,Pre-primary Level,No,0.71530,75,75,0.61248,0.81812
2016,North Rhine-Westphalia,Primary Level,Yes,0.43837,61,139,0.35558,0.52115
2016,North Rhine-Westphalia,Primary Level,No,0.56163,78,139,0.47885,0.64442
2016,North Rhine-Westphalia,Lower Secondary Level,Yes,0.36776,245,627,0.32998,0.40553
2016,North Rhine-Westphalia,Lower Secondary Level,No,0.63224,382,627,0.59447,0.67002
2016,North Rhine-Westphalia,Upper Secondary Level,Yes,0.27177,625,2155,0.25298,0.29056
2016,North Rhine-Westphalia,Upper Secondary Level,No,0.72823,1530,2155,0.70944,0.74702
2016,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.29018,159,561,0.25259,0.32777
2016,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.70982,402,561,0.67223,0.74741
2016,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.25630,51,246,0.20163,0.31097
2016,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.74370,195,246,0.68903,0.79837
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.16242,148,1074,0.14035,0.18449
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.83758,926,1074,0.81551,0.85965
2016,Hesse,Lower Secondary Level,Yes,0.39936,62,171,0.32573,0.47298
2016,Hesse,Lower Secondary Level,No,0.60064,109,171,0.52702,0.67427
2016,Hesse,Upper Secondary Level,Yes,0.29193,200,656,0.25712,0.32675
2016,Hesse,Upper Secondary Level,No,0.70807,456,656,0.67325,0.74288
2016,Hesse,Post-secondary Non-tertiary Level,Yes,0.35092,45,145,0.27297,0.42887
2016,Hesse,Post-secondary Non-tertiary Level,No,0.64908,100,145,0.57113,0.72703
2016,Hesse,First Stage of Tertiary Education,No,0.81206,57,57,0.70973,0.91438
2016,Hesse,Second Stage of Tertiary Education,Yes,0.18501,77,472,0.14994,0.22007
2016,Hesse,Second Stage of Tertiary Education,No,0.81499,395,472,0.77993,0.85006
2016,"Rhineland-Palatinate, Saarland",No answer / don't know,No,0.78193,31,31,0.63416,0.92970
2016,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.36299,95,243,0.30240,0.42357
2016,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.63701,148,243,0.57643,0.69760
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.27277,212,672,0.23907,0.30647
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.72723,460,672,0.69353,0.76093
2016,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.79857,90,90,0.71524,0.88189
2016,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.75003,64,64,0.64311,0.85695
2016,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.15571,43,272,0.11254,0.19888
2016,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.84429,229,272,0.80112,0.88746
2016,Baden-Wuerttemberg,No answer / don't know,No,0.78538,53,53,0.67379,0.89697
2016,Baden-Wuerttemberg,Pre-primary Level,No,0.98263,35,35,0.93871,1.02654
2016,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.27125,99,320,0.22246,0.32004
2016,Baden-Wuerttemberg,Lower Secondary Level,No,0.72875,221,320,0.67996,0.77754
2016,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.19808,278,1190,0.17542,0.22073
2016,Baden-Wuerttemberg,Upper Secondary Level,No,0.80192,912,1190,0.77927,0.82458
2016,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.18696,54,249,0.13844,0.23549
2016,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.81304,195,249,0.76451,0.86156
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.20498,35,177,0.14534,0.26462
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.79502,142,177,0.73538,0.85466
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.12680,92,759,0.10311,0.15049
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.87320,667,759,0.84951,0.89689
2016,Bavaria,No answer / don't know,No,0.72217,57,57,0.60485,0.83949
2016,Bavaria,Pre-primary Level,No,0.75071,41,41,0.61665,0.88478
2016,Bavaria,Lower Secondary Level,Yes,0.25099,112,387,0.20774,0.29425
2016,Bavaria,Lower Secondary Level,No,0.74901,275,387,0.70575,0.79226
2016,Bavaria,Upper Secondary Level,Yes,0.27165,526,1868,0.25147,0.29183
2016,Bavaria,Upper Secondary Level,No,0.72835,1342,1868,0.70817,0.74853
2016,Bavaria,Post-secondary Non-tertiary Level,Yes,0.29437,92,294,0.24218,0.34656
2016,Bavaria,Post-secondary Non-tertiary Level,No,0.70563,202,294,0.65344,0.75782
2016,Bavaria,First Stage of Tertiary Education,Yes,0.19111,53,241,0.14136,0.24085
2016,Bavaria,First Stage of Tertiary Education,No,0.80889,188,241,0.75915,0.85864
2016,Bavaria,Second Stage of Tertiary Education,Yes,0.16433,128,913,0.14028,0.18838
2016,Bavaria,Second Stage of Tertiary Education,No,0.83567,785,913,0.81162,0.85972
2016,Berlin,Lower Secondary Level,Yes,0.59196,33,33,0.42167,0.76224
2016,Berlin,Upper Secondary Level,Yes,0.31638,105,323,0.26558,0.36717
2016,Berlin,Upper Secondary Level,No,0.68362,218,323,0.63283,0.73442
2016,Berlin,Post-secondary Non-tertiary Level,No,0.69918,41,41,0.55705,0.84130
2016,Berlin,First Stage of Tertiary Education,No,0.69205,40,40,0.54716,0.83694
2016,Berlin,Second Stage of Tertiary Education,Yes,0.24136,73,367,0.19752,0.28520
2016,Berlin,Second Stage of Tertiary Education,No,0.75864,294,367,0.71480,0.80248
2016,Brandenburg,Lower Secondary Level,Yes,0.53626,33,71,0.41944,0.65308
2016,Brandenburg,Lower Secondary Level,No,0.46374,38,71,0.34692,0.58056
2016,Brandenburg,Upper Secondary Level,Yes,0.34148,148,453,0.29776,0.38519
2016,Brandenburg,Upper Secondary Level,No,0.65852,305,453,0.61481,0.70224
2016,Brandenburg,Post-secondary Non-tertiary Level,No,0.68365,48,48,0.55069,0.81660
2016,Brandenburg,First Stage of Tertiary Education,No,0.84000,51,51,0.73839,0.94162
2016,Brandenburg,Second Stage of Tertiary Education,No,0.90241,217,217,0.86284,0.94199
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.43277,114,269,0.37345,0.49209
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.56723,155,269,0.50791,0.62655
2016,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.80507,38,38,0.67742,0.93272
2016,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.83143,109,109,0.76083,0.90204
2016,Saxony,Lower Secondary Level,Yes,0.37797,39,84,0.27366,0.48229
2016,Saxony,Lower Secondary Level,No,0.62203,45,84,0.51771,0.72634
2016,Saxony,Upper Secondary Level,Yes,0.33662,231,742,0.30260,0.37065
2016,Saxony,Upper Secondary Level,No,0.66338,511,742,0.62935,0.69740
2016,Saxony,Post-secondary Non-tertiary Level,No,0.77456,51,51,0.65873,0.89039
2016,Saxony,First Stage of Tertiary Education,No,0.82851,96,96,0.75271,0.90431
2016,Saxony,Second Stage of Tertiary Education,Yes,0.13592,54,387,0.10173,0.17010
2016,Saxony,Second Stage of Tertiary Education,No,0.86408,333,387,0.82990,0.89827
2016,Saxony-Anhalt,Lower Secondary Level,No,0.80263,34,34,0.66683,0.93843
2016,Saxony-Anhalt,Upper Secondary Level,Yes,0.35205,170,433,0.30701,0.39709
2016,Saxony-Anhalt,Upper Secondary Level,No,0.64795,263,433,0.60291,0.69299
2016,Saxony-Anhalt,First Stage of Tertiary Education,No,0.79343,47,47,0.67643,0.91042
2016,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.15844,33,203,0.10809,0.20880
2016,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.84156,170,203,0.79120,0.89191
2016,Thuringa,Upper Secondary Level,Yes,0.32247,149,502,0.28154,0.36340
2016,Thuringa,Upper Secondary Level,No,0.67753,353,502,0.63660,0.71846
2016,Thuringa,First Stage of Tertiary Education,No,0.85162,57,57,0.75851,0.94472
2016,Thuringa,Second Stage of Tertiary Education,Yes,0.19791,31,209,0.14377,0.25206
2016,Thuringa,Second Stage of Tertiary Education,No,0.80209,178,209,0.74794,0.85623
2018,Schleswig-Holstein,Lower Secondary Level,Yes,0.29750,42,111,0.21207,0.38293
2018,Schleswig-Holstein,Lower Secondary Level,No,0.70250,69,111,0.61707,0.78793
2018,Schleswig-Holstein,Upper Secondary Level,Yes,0.29034,132,431,0.24744,0.33325
2018,Schleswig-Holstein,Upper Secondary Level,No,0.70966,299,431,0.66675,0.75256
2018,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.82445,66,66,0.73197,0.91694
2018,Schleswig-Holstein,First Stage of Tertiary Education,No,0.85778,45,45,0.75457,0.96098
2018,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.84101,167,167,0.78538,0.89663
2018,Hamburg,Upper Secondary Level,Yes,0.32522,55,170,0.25459,0.39585
2018,Hamburg,Upper Secondary Level,No,0.67478,115,170,0.60415,0.74541
2018,Hamburg,Post-secondary Non-tertiary Level,No,0.83714,35,35,0.71303,0.96125
2018,Hamburg,Second Stage of Tertiary Education,No,0.92981,158,158,0.88985,0.96977
2018,Lower Saxony,No answer / don't know,No,0.78019,50,50,0.66424,0.89614
2018,Lower Saxony,Pre-primary Level,No,0.87603,32,32,0.76002,0.99204
2018,Lower Saxony,Primary Level,No,0.63409,38,38,0.47889,0.78930
2018,Lower Saxony,Lower Secondary Level,Yes,0.29215,125,338,0.24360,0.34070
2018,Lower Saxony,Lower Secondary Level,No,0.70785,213,338,0.65930,0.75640
2018,Lower Saxony,Upper Secondary Level,Yes,0.27198,321,1139,0.24613,0.29783
2018,Lower Saxony,Upper Secondary Level,No,0.72802,818,1139,0.70217,0.75387
2018,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.22338,52,227,0.16908,0.27769
2018,Lower Saxony,Post-secondary Non-tertiary Level,No,0.77662,175,227,0.72231,0.83092
2018,Lower Saxony,First Stage of Tertiary Education,No,0.74230,94,94,0.65341,0.83120
2018,Lower Saxony,Second Stage of Tertiary Education,Yes,0.14199,75,536,0.11241,0.17157
2018,Lower Saxony,Second Stage of Tertiary Education,No,0.85801,461,536,0.82843,0.88759
2018,Bremen,Upper Secondary Level,No,0.76260,64,64,0.65754,0.86767
2018,Bremen,Second Stage of Tertiary Education,No,0.78790,48,48,0.67102,0.90477
2018,North Rhine-Westphalia,No answer / don't know,Yes,0.31534,47,164,0.24400,0.38667
2018,North Rhine-Westphalia,No answer / don't know,No,0.68466,117,164,0.61333,0.75600
2018,North Rhine-Westphalia,Pre-primary Level,No,0.96129,90,90,0.92122,1.00137
2018,North Rhine-Westphalia,Primary Level,Yes,0.48781,78,157,0.40937,0.56625
2018,North Rhine-Westphalia,Primary Level,No,0.51219,79,157,0.43375,0.59063
2018,North Rhine-Westphalia,Lower Secondary Level,Yes,0.39454,268,655,0.35708,0.43200
