"year","hhtyp","quintil","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","4188","2","2","2","2","2","2","2","2","2","2","2"
"2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","998","1","1","1","1","1","1","1","1","1","1","1"
"2017","1-Pers.- Haushalt","2","1","1","569","1","1","1","1","1","1","1","1","1","1","1"
"2017","1-Pers.- Haushalt","3","1","1","616","1","1","1","1","1","1","1","1","1","1","1"
"2017","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2017","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2017","Alleinerziehende","2","","","","","","","","","","","","","",""
"2017","Alleinerziehende","3","2.55","2","798","2","2","3","3","5","2.49","2.61","2","7","2","3"
"2017","Alleinerziehende","4","2.64","2","705","2","2","3","4","7","2.57","2.71","2","7","2","2"
"2017","Alleinerziehende","5 Einkommensstärkstes Quintil","2.45","2","452","2","2","3","3","4","2.37","2.53","2","6","2","2"
"2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.73","3.5","9185","3","4","5","7","9","4.7","4.76","3","12","5","5"
"2017","Paar mit Kind(ern)","2","4.17","3.5","3791","3","3","5","6","8","4.13","4.21","3","11","4","5"
"2017","Paar mit Kind(ern)","3","4.03","3.5","4297","3","3","4","5","7","3.99","4.07","3","13","4","4"
"2017","Paar mit Kind(ern)","4","3.75","3.5","5694","3","3","4","5","6","3.73","3.77","3","8","4","4"
"2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.67","3.5","5991","3","3","4","5","6","3.65","3.69","3","8","4","4"
"2017","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2017","Sonstige","2","3.89","2.5","365","2","3","5","6","8","3.7","4.08","2","8","4","4"
"2017","Sonstige","3","","","","","","","","","","","","","",""
"2017","Sonstige","4","3.69","2.5","322","2","3","5","5","6","3.55","3.83","2","6","3","4"
"2017","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","668","2","2","2","2","2","2","2","2","2","2","2"
"2018","(Ehe-)Paar ohne Kind(er)","2","2","2","596","2","2","2","2","2","2","2","2","2","2","2"
"2018","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2018","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","4294","2","2","2","2","2","2","2","2","2","2","2"
"2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","898","1","1","1","1","1","1","1","1","1","1","1"
"2018","1-Pers.- Haushalt","2","1","1","631","1","1","1","1","1","1","1","1","1","1","1"
"2018","1-Pers.- Haushalt","3","1","1","661","1","1","1","1","1","1","1","1","1","1","1"
"2018","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2018","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2018","Alleinerziehende","2","","","","","","","","","","","","","",""
"2018","Alleinerziehende","3","2.68","2","783","2","2","3","4","7","2.61","2.75","2","7","2","3"
"2018","Alleinerziehende","4","2.48","2","847","2","2","3","3","4","2.43","2.53","2","5","2","2"
"2018","Alleinerziehende","5 Einkommensstärkstes Quintil","2.41","2","429","2","2","3","3","4","2.33","2.49","2","6","2","2"
"2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.67","3.5","7995","3","4","5","7","9","4.63","4.71","3","16","5","5"
"2018","Paar mit Kind(ern)","2","4.42","3.5","3704","3","3","5","6","9","4.38","4.46","3","11","5","5"
"2018","Paar mit Kind(ern)","3","4.14","3.5","3992","3","3","5","5","8","4.1","4.18","3","10","4","4"
"2018","Paar mit Kind(ern)","4","3.78","3.5","5775","3","3","4","5","6","3.76","3.8","3","7","4","4"
"2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.65","3.5","6008","3","3","4","5","5","3.63","3.67","3","8","4","4"
"2018","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2018","Sonstige","2","4.45","3.5","305","3","3","5","7","9","4.24","4.66","2","9","4","5"
"2018","Sonstige","3","","","","","","","","","","","","","",""
"2018","Sonstige","4","","","","","","","","","","","","","",""
"2018","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","507","2","2","2","2","2","1.99","2.01","2","3","2","2"
"2019","(Ehe-)Paar ohne Kind(er)","2","2","2","654","2","2","2","2","2","2","2","2","2","2","2"
"2019","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2019","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","5652","2","2","2","2","2","2","2","2","2","2","2"
"2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","810","1","1","1","1","1","1","1","1","1","1","1"
"2019","1-Pers.- Haushalt","2","1","1","605","1","1","1","1","1","1","1","1","1","1","1"
"2019","1-Pers.- Haushalt","3","1","1","655","1","1","1","1","1","1","1","1","1","1","1"
"2019","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2019","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2019","Alleinerziehende","2","2.96","2.5","975","2","2","3","4","7","2.88","3.04","2","8","3","3"
"2019","Alleinerziehende","3","2.73","2","723","2","2","3","4","7","2.66","2.8","2","7","2","3"
"2019","Alleinerziehende","4","2.6","2","808","2","2","3","4","4","2.54","2.66","2","6","2","3"
"2019","Alleinerziehende","5 Einkommensstärkstes Quintil","2.38","2","628","2","2","3","3","4","2.32","2.44","2","5","2","2"
"2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.8","3.5","6755","3","4","5","7","9","4.76","4.84","3","16","5","5"
"2019","Paar mit Kind(ern)","2","4.43","3.5","3415","3","4","5","6","9","4.38","4.48","3","13","5","5"
"2019","Paar mit Kind(ern)","3","4.16","3.5","3535","3","3","5","6","7","4.12","4.2","3","10","4","4"
"2019","Paar mit Kind(ern)","4","3.77","3.5","5581","3","3","4","5","6","3.75","3.79","3","8","4","4"
"2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.69","3.5","8167","3","3","4","5","6","3.67","3.71","3","10","4","4"
"2019","Sonstige","1 Einkommensschwächstes Quintil","3.97","3.5","785","2","3","5","6","10","3.81","4.13","2","11","5","5"
"2019","Sonstige","2","","","","","","","","","","","","","",""
"2019","Sonstige","3","","","","","","","","","","","","","",""
"2019","Sonstige","4","3.73","2.5","324","2","3","4","5","9","3.56","3.9","2","9","3","3"
"2019","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2","2","572","2","2","2","2","2","2","2","2","2","2","2"
"2020","(Ehe-)Paar ohne Kind(er)","2","2","2","652","2","2","2","2","2","2","2","2","2","2","2"
"2020","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2020","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","2","2","5526","2","2","2","2","2","2","2","2","2","2","2"
"2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1","1","909","1","1","1","1","1","1","1","1","1","1","1"
"2020","1-Pers.- Haushalt","2","1","1","742","1","1","1","1","1","1","1","1","1","1","1"
"2020","1-Pers.- Haushalt","3","1","1","771","1","1","1","1","1","1","1","1","1","1","1"
"2020","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2020","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2020","Alleinerziehende","2","2.88","2.5","888","2","2","3","4","6","2.81","2.95","2","6","3","3"
"2020","Alleinerziehende","3","2.64","2","756","2","2","3","4","4","2.57","2.71","2","7","3","3"
"2020","Alleinerziehende","4","2.75","2","873","2","2","3","4","7","2.69","2.81","2","7","2","3"
"2020","Alleinerziehende","5 Einkommensstärkstes Quintil","2.45","2","660","2","2","3","3","5","2.39","2.51","2","6","2","2"
"2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.73","3.5","6216","3","4","5","7","9","4.69","4.77","3","11","5","5"
"2020","Paar mit Kind(ern)","2","4.41","3.5","4683","3","3","5","6","9","4.37","4.45","3","13","5","5"
"2020","Paar mit Kind(ern)","3","4.13","3.5","3498","3","4","4","5","8","4.09","4.17","3","11","4","4"
"2020","Paar mit Kind(ern)","4","3.8","3.5","5456","3","3","4","5","6","3.78","3.82","3","8","4","4"
"2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3.71","3.5","7632","3","3","4","5","6","3.69","3.73","3","9","4","4"
"2020","Sonstige","1 Einkommensschwächstes Quintil","4.9","3.5","949","2","3","6","9","10","4.74","5.06","2","12","5","6"
"2020","Sonstige","2","4.41","3.5","385","2","3","7","7","7","4.21","4.61","2","9","4","5"
"2020","Sonstige","3","4.49","3.5","327","2","3","6","6","10","4.25","4.73","2","10","4","5"
"2020","Sonstige","4","3.37","2.5","371","2","3","4","5","7","3.24","3.5","2","7","3","3"
"2020","Sonstige","5 Einkommensstärkstes Quintil","3.29","2.5","304","2","3","4","5","6","3.15","3.43","2","6","3","3"
