"pgisced97","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"general elemantary","2003","Hauptschulabschluss","indirekter Migrationshintergrund","115","0.440609624088536","0.380030537229909","0.501188710947163"
"general elemantary","2003","Realschulabschluss","kein Migrationshintergrund","507","0.0898013094936442","0.0821653313753708","0.0974372876119176"
"general elemantary","2003","Realschulabschluss","direkter Migrationshintergrund","54","0.269831563756975","0.209797692929806","0.329865434584145"
"general elemantary","2003","Realschulabschluss","indirekter Migrationshintergrund","74","0.36286001235002","0.297358714508123","0.428361310191917"
"general elemantary","2003","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"general elemantary","2003","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"general elemantary","2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"general elemantary","2003","AkademikerInnen","kein Migrationshintergrund","","","",""
"general elemantary","2003","AkademikerInnen","direkter Migrationshintergrund","","","",""
"general elemantary","2003","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"middle vocational","2003","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"middle vocational","2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"middle vocational","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"middle vocational","2003","Hauptschulabschluss","kein Migrationshintergrund","4998","0.707908657402514","0.697171571336339","0.718645743468688"
"middle vocational","2003","Hauptschulabschluss","direkter Migrationshintergrund","701","0.530205727617816","0.503768102913629","0.556643352322003"
"middle vocational","2003","Hauptschulabschluss","indirekter Migrationshintergrund","126","0.519911510984088","0.458948894130391","0.580874127837786"
"middle vocational","2003","Realschulabschluss","kein Migrationshintergrund","4172","0.783131744801149","0.772124702277927","0.79413878732437"
"middle vocational","2003","Realschulabschluss","direkter Migrationshintergrund","127","0.593163151264028","0.52672222683625","0.659604075691806"
"middle vocational","2003","Realschulabschluss","indirekter Migrationshintergrund","117","0.521802309638893","0.453753637677664","0.589850981600123"
"middle vocational","2003","(Fach-)Abitur","kein Migrationshintergrund","657","0.301743904504882","0.281017008782713","0.32247080022705"
"middle vocational","2003","(Fach-)Abitur","direkter Migrationshintergrund","125","0.290942959234764","0.247349174397563","0.334536744071965"
"middle vocational","2003","(Fach-)Abitur","indirekter Migrationshintergrund","85","0.526644175761812","0.444522760708655","0.60876559081497"
"middle vocational","2003","AkademikerInnen","kein Migrationshintergrund","","","",""
"middle vocational","2003","AkademikerInnen","direkter Migrationshintergrund","","","",""
"middle vocational","2003","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2003","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2003","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","2003","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","2003","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2003","Realschulabschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","2003","Realschulabschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","2003","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2003","(Fach-)Abitur","kein Migrationshintergrund","887","0.510950354710776","0.488378176605319","0.533522532816233"
"vocational + Abi","2003","(Fach-)Abitur","direkter Migrationshintergrund","232","0.555544638927521","0.507851751256083","0.60323752659896"
"vocational + Abi","2003","(Fach-)Abitur","indirekter Migrationshintergrund","45","0.373570899213709","0.294005105391029","0.453136693036389"
"vocational + Abi","2003","AkademikerInnen","kein Migrationshintergrund","","","",""
"vocational + Abi","2003","AkademikerInnen","direkter Migrationshintergrund","","","",""
"vocational + Abi","2003","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"higher vocational","2003","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"higher vocational","2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"higher vocational","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","2003","Hauptschulabschluss","kein Migrationshintergrund","454","0.062031769685405","0.0563361677354044","0.0677273716354056"
"higher vocational","2003","Hauptschulabschluss","direkter Migrationshintergrund","55","0.037658315865831","0.0275741155797596","0.0477425161519024"
"higher vocational","2003","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","2003","Realschulabschluss","kein Migrationshintergrund","706","0.127066945705207","0.118171616979049","0.135962274431365"
"higher vocational","2003","Realschulabschluss","direkter Migrationshintergrund","","","",""
"higher vocational","2003","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","2003","(Fach-)Abitur","kein Migrationshintergrund","340","0.187305740784342","0.169688139296802","0.204923342271883"
"higher vocational","2003","(Fach-)Abitur","direkter Migrationshintergrund","60","0.153512401837714","0.118913517358532","0.188111286316896"
"higher vocational","2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"higher vocational","2003","AkademikerInnen","kein Migrationshintergrund","","","",""
"higher vocational","2003","AkademikerInnen","direkter Migrationshintergrund","","","",""
"higher vocational","2003","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"higher education","2003","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"higher education","2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"higher education","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"higher education","2003","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"higher education","2003","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"higher education","2003","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"higher education","2003","Realschulabschluss","kein Migrationshintergrund","","","",""
"higher education","2003","Realschulabschluss","direkter Migrationshintergrund","","","",""
"higher education","2003","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"higher education","2003","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"higher education","2003","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"higher education","2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"higher education","2003","AkademikerInnen","kein Migrationshintergrund","3932","1","1","1"
"higher education","2003","AkademikerInnen","direkter Migrationshintergrund","373","1","1","1"
"higher education","2003","AkademikerInnen","indirekter Migrationshintergrund","64","1","1","1"
"in school","2004","(noch) kein Abschluss","kein Migrationshintergrund","496","0.733961304138148","0.698030328337806","0.76989227993849"
"in school","2004","(noch) kein Abschluss","direkter Migrationshintergrund","62","0.262799169467376","0.206879510443066","0.318718828491685"
"in school","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","82","0.850503750860283","0.777241432158583","0.923766069561984"
"in school","2004","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"in school","2004","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"in school","2004","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"in school","2004","Realschulabschluss","kein Migrationshintergrund","","","",""
"in school","2004","Realschulabschluss","direkter Migrationshintergrund","","","",""
"in school","2004","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"in school","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"in school","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"in school","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"in school","2004","AkademikerInnen","kein Migrationshintergrund","","","",""
"in school","2004","AkademikerInnen","direkter Migrationshintergrund","","","",""
"in school","2004","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"inadequately","2004","(noch) kein Abschluss","kein Migrationshintergrund","52","0.171993929713874","0.141308419777176","0.202679439650571"
"inadequately","2004","(noch) kein Abschluss","direkter Migrationshintergrund","156","0.621655752856456","0.560041929609715","0.683269576103197"
"inadequately","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"inadequately","2004","Hauptschulabschluss","kein Migrationshintergrund","34","0.00461559530995476","0.00297648667639102","0.0062547039435185"
"inadequately","2004","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"inadequately","2004","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"inadequately","2004","Realschulabschluss","kein Migrationshintergrund","","","",""
"inadequately","2004","Realschulabschluss","direkter Migrationshintergrund","","","",""
"inadequately","2004","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"inadequately","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"inadequately","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"inadequately","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"inadequately","2004","AkademikerInnen","kein Migrationshintergrund","","","",""
"inadequately","2004","AkademikerInnen","direkter Migrationshintergrund","","","",""
"inadequately","2004","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"general elemantary","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"general elemantary","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"general elemantary","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"general elemantary","2004","Hauptschulabschluss","kein Migrationshintergrund","1297","0.225827634936902","0.215716361955126","0.235938907918677"
"general elemantary","2004","Hauptschulabschluss","direkter Migrationshintergrund","573","0.431466269224426","0.404604906252828","0.458327632196023"
"general elemantary","2004","Hauptschulabschluss","indirekter Migrationshintergrund","120","0.477755103745731","0.416922279615957","0.538587927875505"
"general elemantary","2004","Realschulabschluss","kein Migrationshintergrund","494","0.0905268984950091","0.0827519418934641","0.0983018550965541"
"general elemantary","2004","Realschulabschluss","direkter Migrationshintergrund","47","0.250171410921041","0.190737700525207","0.309605121316875"
"general elemantary","2004","Realschulabschluss","indirekter Migrationshintergrund","71","0.339218031248858","0.274089898270498","0.404346164227218"
"general elemantary","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"general elemantary","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"general elemantary","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"general elemantary","2004","AkademikerInnen","kein Migrationshintergrund","","","",""
"general elemantary","2004","AkademikerInnen","direkter Migrationshintergrund","","","",""
"general elemantary","2004","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"middle vocational","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"middle vocational","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"middle vocational","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"middle vocational","2004","Hauptschulabschluss","kein Migrationshintergrund","4798","0.705534706322454","0.694512343341425","0.716557069303482"
"middle vocational","2004","Hauptschulabschluss","direkter Migrationshintergrund","683","0.531684667439432","0.504621865500164","0.5587474693787"
"middle vocational","2004","Hauptschulabschluss","indirekter Migrationshintergrund","121","0.482430664555529","0.421575151208717","0.543286177902341"
"middle vocational","2004","Realschulabschluss","kein Migrationshintergrund","4055","0.779311015802548","0.768073767979299","0.790548263625796"
"middle vocational","2004","Realschulabschluss","direkter Migrationshintergrund","126","0.586692416342737","0.519119146991002","0.654265685694473"
"middle vocational","2004","Realschulabschluss","indirekter Migrationshintergrund","114","0.554087765564006","0.485710135133068","0.622465395994943"
"middle vocational","2004","(Fach-)Abitur","kein Migrationshintergrund","647","0.291998627240981","0.271412684878453","0.312584569603509"
"middle vocational","2004","(Fach-)Abitur","direkter Migrationshintergrund","117","0.271761179274863","0.228219364384338","0.315302994165389"
"middle vocational","2004","(Fach-)Abitur","indirekter Migrationshintergrund","87","0.546400848564544","0.465922098443841","0.626879598685247"
"middle vocational","2004","AkademikerInnen","kein Migrationshintergrund","","","",""
"middle vocational","2004","AkademikerInnen","direkter Migrationshintergrund","","","",""
"middle vocational","2004","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2004","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","2004","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","2004","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2004","Realschulabschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","2004","Realschulabschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","2004","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2004","(Fach-)Abitur","kein Migrationshintergrund","893","0.52567668242829","0.503068799692245","0.548284565164335"
"vocational + Abi","2004","(Fach-)Abitur","direkter Migrationshintergrund","226","0.585591862058866","0.537376263926842","0.633807460190891"
"vocational + Abi","2004","(Fach-)Abitur","indirekter Migrationshintergrund","48","0.371467259474145","0.293355998803691","0.4495785201446"
"vocational + Abi","2004","AkademikerInnen","kein Migrationshintergrund","","","",""
"vocational + Abi","2004","AkademikerInnen","direkter Migrationshintergrund","","","",""
"vocational + Abi","2004","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"higher vocational","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"higher vocational","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"higher vocational","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","2004","Hauptschulabschluss","kein Migrationshintergrund","440","0.0640220634306895","0.0581024124807473","0.0699417143806318"
"higher vocational","2004","Hauptschulabschluss","direkter Migrationshintergrund","49","0.036340790389697","0.0261915059264907","0.0464900748529033"
"higher vocational","2004","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","2004","Realschulabschluss","kein Migrationshintergrund","683","0.130162085702443","0.121044588478943","0.139279582925943"
"higher vocational","2004","Realschulabschluss","direkter Migrationshintergrund","31","0.163136172736221","0.112432952827733","0.21383939264471"
"higher vocational","2004","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","2004","(Fach-)Abitur","kein Migrationshintergrund","334","0.182324690330729","0.164843279386891","0.199806101274567"
"higher vocational","2004","(Fach-)Abitur","direkter Migrationshintergrund","58","0.14264695866627","0.108418526288163","0.176875391044378"
"higher vocational","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"higher vocational","2004","AkademikerInnen","kein Migrationshintergrund","","","",""
"higher vocational","2004","AkademikerInnen","direkter Migrationshintergrund","","","",""
"higher vocational","2004","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"higher education","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"higher education","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"higher education","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"higher education","2004","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"higher education","2004","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"higher education","2004","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"higher education","2004","Realschulabschluss","kein Migrationshintergrund","","","",""
"higher education","2004","Realschulabschluss","direkter Migrationshintergrund","","","",""
"higher education","2004","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"higher education","2004","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"higher education","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"higher education","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"higher education","2004","AkademikerInnen","kein Migrationshintergrund","3890","1","1","1"
"higher education","2004","AkademikerInnen","direkter Migrationshintergrund","360","1","1","1"
"higher education","2004","AkademikerInnen","indirekter Migrationshintergrund","61","1","1","1"
"in school","2005","(noch) kein Abschluss","kein Migrationshintergrund","506","0.749055288423386","0.714011956749046","0.784098620097725"
"in school","2005","(noch) kein Abschluss","direkter Migrationshintergrund","55","0.217854023926651","0.163307955706838","0.272400092146463"
"in school","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","91","0.8651793773234","0.797903133250128","0.932455621396671"
"in school","2005","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"in school","2005","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"in school","2005","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"in school","2005","Realschulabschluss","kein Migrationshintergrund","","","",""
"in school","2005","Realschulabschluss","direkter Migrationshintergrund","","","",""
"in school","2005","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"in school","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"in school","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"in school","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"in school","2005","AkademikerInnen","kein Migrationshintergrund","","","",""
"in school","2005","AkademikerInnen","direkter Migrationshintergrund","","","",""
"in school","2005","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"inadequately","2005","(noch) kein Abschluss","kein Migrationshintergrund","50","0.167805845507459","0.137601091638764","0.198010599376153"
"inadequately","2005","(noch) kein Abschluss","direkter Migrationshintergrund","149","0.66547755508043","0.603130479439914","0.727824630720946"
"inadequately","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"inadequately","2005","Hauptschulabschluss","kein Migrationshintergrund","36","0.00541830239445106","0.00358658967930196","0.00725001510960017"
"inadequately","2005","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"inadequately","2005","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"inadequately","2005","Realschulabschluss","kein Migrationshintergrund","","","",""
"inadequately","2005","Realschulabschluss","direkter Migrationshintergrund","","","",""
"inadequately","2005","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"inadequately","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"inadequately","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"inadequately","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"inadequately","2005","AkademikerInnen","kein Migrationshintergrund","","","",""
"inadequately","2005","AkademikerInnen","direkter Migrationshintergrund","","","",""
"inadequately","2005","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"general elemantary","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"general elemantary","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"general elemantary","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"general elemantary","2005","Hauptschulabschluss","kein Migrationshintergrund","1202","0.218881416736352","0.208564060179333","0.229198773293371"
"general elemantary","2005","Hauptschulabschluss","direkter Migrationshintergrund","521","0.43409319991867","0.406003542097528","0.462182857739812"
"general elemantary","2005","Hauptschulabschluss","indirekter Migrationshintergrund","112","0.429732781882965","0.36990420637587","0.489561357390061"
"general elemantary","2005","Realschulabschluss","kein Migrationshintergrund","462","0.0906406283948723","0.0826860224980019","0.0985952342917426"
"general elemantary","2005","Realschulabschluss","direkter Migrationshintergrund","49","0.306341152077903","0.242132857972775","0.37054944618303"
"general elemantary","2005","Realschulabschluss","indirekter Migrationshintergrund","70","0.392524619706253","0.324335863391033","0.460713376021472"
"general elemantary","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"general elemantary","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"general elemantary","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"general elemantary","2005","AkademikerInnen","kein Migrationshintergrund","","","",""
"general elemantary","2005","AkademikerInnen","direkter Migrationshintergrund","","","",""
"general elemantary","2005","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"middle vocational","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"middle vocational","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"middle vocational","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"middle vocational","2005","Hauptschulabschluss","kein Migrationshintergrund","4521","0.712925357171336","0.701637150386266","0.724213563956405"
"middle vocational","2005","Hauptschulabschluss","direkter Migrationshintergrund","626","0.528713527046936","0.500423380350239","0.557003673743634"
"middle vocational","2005","Hauptschulabschluss","indirekter Migrationshintergrund","132","0.529313246483309","0.468988905489163","0.589637587477456"
"middle vocational","2005","Realschulabschluss","kein Migrationshintergrund","3888","0.779716740001566","0.768233918411493","0.791199561591639"
"middle vocational","2005","Realschulabschluss","direkter Migrationshintergrund","118","0.533848687287648","0.464364170568541","0.603333204006754"
"middle vocational","2005","Realschulabschluss","indirekter Migrationshintergrund","111","0.542289109817853","0.472718462817521","0.611859756818185"
"middle vocational","2005","(Fach-)Abitur","kein Migrationshintergrund","602","0.290717160956056","0.269716160449077","0.311718161463035"
"middle vocational","2005","(Fach-)Abitur","direkter Migrationshintergrund","108","0.264427530165791","0.21996765298003","0.308887407351551"
"middle vocational","2005","(Fach-)Abitur","indirekter Migrationshintergrund","89","0.62734232942671","0.54891291152897","0.705771747324449"
"middle vocational","2005","AkademikerInnen","kein Migrationshintergrund","","","",""
"middle vocational","2005","AkademikerInnen","direkter Migrationshintergrund","","","",""
"middle vocational","2005","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2005","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","2005","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","2005","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2005","Realschulabschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","2005","Realschulabschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","2005","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2005","(Fach-)Abitur","kein Migrationshintergrund","874","0.527034605721263","0.503944327074222","0.550124884368304"
"vocational + Abi","2005","(Fach-)Abitur","direkter Migrationshintergrund","217","0.594459063248941","0.544961876309317","0.643956250188565"
"vocational + Abi","2005","(Fach-)Abitur","indirekter Migrationshintergrund","46","0.282515687450412","0.209486048732562","0.355545326168263"
"vocational + Abi","2005","AkademikerInnen","kein Migrationshintergrund","","","",""
"vocational + Abi","2005","AkademikerInnen","direkter Migrationshintergrund","","","",""
"vocational + Abi","2005","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"higher vocational","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"higher vocational","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"higher vocational","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","2005","Hauptschulabschluss","kein Migrationshintergrund","411","0.062774923697861","0.0567226221815971","0.0688272252141248"
"higher vocational","2005","Hauptschulabschluss","direkter Migrationshintergrund","49","0.0371932730343938","0.0264685951183641","0.0479179509504234"
"higher vocational","2005","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","2005","Realschulabschluss","kein Migrationshintergrund","654","0.129642631603562","0.120335579081001","0.138949684126123"
"higher vocational","2005","Realschulabschluss","direkter Migrationshintergrund","31","0.15981016063445","0.108770661660695","0.210849659608205"
"higher vocational","2005","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","2005","(Fach-)Abitur","kein Migrationshintergrund","320","0.182248233322681","0.164394159181389","0.200102307463972"
"higher vocational","2005","(Fach-)Abitur","direkter Migrationshintergrund","53","0.141113406585268","0.106017679752395","0.176209133418141"
"higher vocational","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"higher vocational","2005","AkademikerInnen","kein Migrationshintergrund","","","",""
"higher vocational","2005","AkademikerInnen","direkter Migrationshintergrund","","","",""
"higher vocational","2005","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"higher education","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"higher education","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"higher education","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"higher education","2005","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"higher education","2005","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"higher education","2005","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"higher education","2005","Realschulabschluss","kein Migrationshintergrund","","","",""
"higher education","2005","Realschulabschluss","direkter Migrationshintergrund","","","",""
"higher education","2005","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"higher education","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"higher education","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"higher education","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"higher education","2005","AkademikerInnen","kein Migrationshintergrund","3770","1","1","1"
"higher education","2005","AkademikerInnen","direkter Migrationshintergrund","341","1","1","1"
"higher education","2005","AkademikerInnen","indirekter Migrationshintergrund","69","1","1","1"
"in school","2006","(noch) kein Abschluss","kein Migrationshintergrund","514","0.722409250005459","0.686930645910503","0.757887854100415"
"in school","2006","(noch) kein Abschluss","direkter Migrationshintergrund","40","0.192350436152876","0.136158336759893","0.248542535545859"
"in school","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","85","0.816906142698838","0.738724078590155","0.895088206807521"
"in school","2006","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"in school","2006","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"in school","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"in school","2006","Realschulabschluss","kein Migrationshintergrund","","","",""
"in school","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"in school","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"in school","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"in school","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"in school","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"in school","2006","AkademikerInnen","kein Migrationshintergrund","","","",""
"in school","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"in school","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"inadequately","2006","(noch) kein Abschluss","kein Migrationshintergrund","54","0.177924265835167","0.147624038586069","0.208224493084264"
"inadequately","2006","(noch) kein Abschluss","direkter Migrationshintergrund","133","0.676406053266354","0.60970677629061","0.743105330242097"
"inadequately","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"inadequately","2006","Hauptschulabschluss","kein Migrationshintergrund","44","0.00647257559172053","0.0045595327325599","0.00838561845088116"
"inadequately","2006","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"inadequately","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"inadequately","2006","Realschulabschluss","kein Migrationshintergrund","","","",""
"inadequately","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"inadequately","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"inadequately","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"inadequately","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"inadequately","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"inadequately","2006","AkademikerInnen","kein Migrationshintergrund","","","",""
"inadequately","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"inadequately","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"general elemantary","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"general elemantary","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"general elemantary","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"general elemantary","2006","Hauptschulabschluss","kein Migrationshintergrund","1331","0.220992569578199","0.211094378336489","0.230890760819909"
"general elemantary","2006","Hauptschulabschluss","direkter Migrationshintergrund","501","0.42526807156432","0.397048186565313","0.453487956563327"
