year,age_gr,migback,pgisced97,proportion,n,lower_confidence,upper_confidence
2001,18-29 J.,indirekter Migrationshintergrund,middle vocational,0.009911586784550954,27798,0.00874703748345083,0.011076136085651077
2001,66 und älter,kein Migrationshintergrund,higher vocational,0.009585853885528153,27798,0.008440411852538915,0.01073129591851739
2001,18-29 J.,kein Migrationshintergrund,vocational + Abi,0.00953932061423918,27798,0.00839663531978459,0.010682005908693771
2001,18-29 J.,direkter Migrationshintergrund,middle vocational,0.009073987901349464,27798,0.007959259648571311,0.010188716154127617
2001,18-29 J.,indirekter Migrationshintergrund,general elemantary,0.008515588645881806,27798,0.007435400073675847,0.009595777218087765
2001,18-29 J.,kein Migrationshintergrund,higher education,0.008282922289436948,27798,0.007217467599366905,0.009348376979506991
2001,30-45 J.,direkter Migrationshintergrund,higher education,0.0072126570497906,27798,0.0062178816125028034,0.008207432487078397
2001,46-65 J.,direkter Migrationshintergrund,higher education,0.006607724523033969,27798,0.005655288857688499,0.0075601601883794394
2001,18-29 J.,direkter Migrationshintergrund,general elemantary,0.006514657980456026,27798,0.005568909095146876,0.007460406865765177
2001,30-45 J.,direkter Migrationshintergrund,vocational + Abi,0.00549092601209865,27798,0.004622212719363614,0.006359639304833686
2001,46-65 J.,kein Migrationshintergrund,vocational + Abi,0.005304792926942764,27798,0.004450850627361159,0.006158735226524369
2001,66 und älter,direkter Migrationshintergrund,middle vocational,0.005165193113075849,27798,0.004322502679751508,0.00600788354640019
2001,46-65 J.,direkter Migrationshintergrund,inadequately,0.005165193113075849,27798,0.004322502679751508,0.00600788354640019
2001,18-29 J.,kein Migrationshintergrund,higher vocational,0.005025593299208935,27798,0.004194310257506429,0.00585687634091144
2001,66 und älter,direkter Migrationshintergrund,general elemantary,0.004839460214053048,27798,0.0040236402449880205,0.005655280183118076
2001,46-65 J.,direkter Migrationshintergrund,vocational + Abi,0.0036761284318287575,27798,0.002964677582848427,0.004387579280809088
2001,66 und älter,kein Migrationshintergrund,vocational + Abi,0.0036761284318287575,27798,0.002964677582848427,0.004387579280809088
2001,30-45 J.,indirekter Migrationshintergrund,middle vocational,0.003489995346672871,27798,0.0027967251162717656,0.0041832655770739765
2001,30-45 J.,direkter Migrationshintergrund,higher vocational,0.0029315960912052116,27798,0.002296025431869744,0.003567166750540679
2001,46-65 J.,direkter Migrationshintergrund,higher vocational,0.0028385295486272684,27798,0.0022130994891657032,0.0034639596080888336
2001,30-45 J.,direkter Migrationshintergrund,inadequately,0.001954397394136808,27798,0.0014352018862578441,0.0024735929020157717
2001,66 und älter,direkter Migrationshintergrund,inadequately,0.0019078641228478363,27798,0.0013948747910640935,0.002420853454631579
2001,30-45 J.,kein Migrationshintergrund,inadequately,0.0017217310376919498,27798,0.0012343621977682177,0.002209099877615682
2001,18-29 J.,direkter Migrationshintergrund,vocational + Abi,0.0016751977664029782,27798,0.0011944488997285934,0.002155946633077363
2001,30-45 J.,indirekter Migrationshintergrund,general elemantary,0.0016286644951140066,27798,0.0011546286726275836,0.0021027003176004293
2001,18-29 J.,indirekter Migrationshintergrund,in school,0.0015355979525360634,27798,0.0010752837751327959,0.001995912129939331
2001,30-45 J.,indirekter Migrationshintergrund,higher education,0.0014890646812470917,27798,0.0010357680513844373,0.0019423613111097461
2001,66 und älter,direkter Migrationshintergrund,higher education,0.0014890646812470917,27798,0.0010357680513844373,0.0019423613111097461
2001,18-29 J.,direkter Migrationshintergrund,higher education,0.0014890646812470917,27798,0.0010357680513844373,0.0019423613111097461
2001,18-29 J.,kein Migrationshintergrund,inadequately,0.0013029315960912053,27798,0.0008788719061109575,0.0017269912860714532
2001,18-29 J.,indirekter Migrationshintergrund,vocational + Abi,0.001209865053513262,27798,0.0008012118720179579,0.0016185182350085662
2001,18-29 J.,direkter Migrationshintergrund,in school,0.0011167985109353188,27798,0.0007241589422815514,0.0015094380795890863
2001,66 und älter,direkter Migrationshintergrund,higher vocational,0.0010237319683573756,27798,0.0006477906896378246,0.0013996732470769266
2001,66 und älter,direkter Migrationshintergrund,vocational + Abi,0.0009306654257794323,27798,0.0005722027844006437,0.0012891280671582209
2001,18-29 J.,direkter Migrationshintergrund,higher vocational,0.0008375988832014891,27798,0.0004975155235240165,0.0011776822428789617
2001,46-65 J.,indirekter Migrationshintergrund,middle vocational,0.0007910656119125175,27798,0.00046055629747568296,0.001121574926349352
2001,18-29 J.,indirekter Migrationshintergrund,higher vocational,0.0007910656119125175,27798,0.00046055629747568296,0.001121574926349352
2001,18-29 J.,indirekter Migrationshintergrund,higher education,0.0007445323406235459,27798,0.00042388374193478103,0.0010651809393123106
2001,30-45 J.,indirekter Migrationshintergrund,higher vocational,0.0006979990693345743,27798,0.0003875251698450941,0.0010084729688240545
2001,18-29 J.,direkter Migrationshintergrund,inadequately,0.0006979990693345743,27798,0.0003875251698450941,0.0010084729688240545
2001,66 und älter,kein Migrationshintergrund,inadequately,0.000604932526756631,27798,0.0003158835972564622,0.0008939814562567998
2001,46-65 J.,kein Migrationshintergrund,inadequately,0.0005583992554676594,27798,0.0002806835616312325,0.0008361149493040863
2001,18-29 J.,indirekter Migrationshintergrund,inadequately,0.00046533271288971617,27798,0.00021180232604530634,0.000718863099734126
2001,30-45 J.,indirekter Migrationshintergrund,vocational + Abi,0.00041879944160074455,27798,0.000178273799420852,0.000659325083780637
2001,46-65 J.,indirekter Migrationshintergrund,higher education,0.0002791996277338297,27798,8.279755011444975e-05,0.0004756017053532096
2001,66 und älter,indirekter Migrationshintergrund,middle vocational,0.0002791996277338297,27798,8.279755011444975e-05,0.0004756017053532096
2001,66 und älter,indirekter Migrationshintergrund,general elemantary,0.00018613308515588647,27798,2.576399623126322e-05,0.0003465021740805097
2001,46-65 J.,indirekter Migrationshintergrund,higher vocational,0.00018613308515588647,27798,2.576399623126322e-05,0.0003465021740805097
2001,46-65 J.,indirekter Migrationshintergrund,general elemantary,0.00018613308515588647,27798,2.576399623126322e-05,0.0003465021740805097
2001,66 und älter,indirekter Migrationshintergrund,vocational + Abi,0.00013959981386691485,27798,7.12876955894637e-07,0.00027848675077793504
2001,30-45 J.,indirekter Migrationshintergrund,inadequately,0.00013959981386691485,27798,7.12876955894637e-07,0.00027848675077793504
2001,66 und älter,indirekter Migrationshintergrund,higher education,9.306654257794323e-05,27798,-2.033680533608771e-05,0.0002064698904919742
2001,66 und älter,indirekter Migrationshintergrund,inadequately,4.653327128897162e-05,27798,-3.365687089364858e-05,0.00012672341347159182
2001,66 und älter,indirekter Migrationshintergrund,higher vocational,4.653327128897162e-05,27798,-3.365687089364858e-05,0.00012672341347159182
2001,30-45 J.,kein Migrationshintergrund,in school,4.653327128897162e-05,27798,-3.365687089364858e-05,0.00012672341347159182
2002,46-65 J.,kein Migrationshintergrund,middle vocational,0.16344784620861516,28961,0.15918906424159734,0.16770662817563298
2002,30-45 J.,kein Migrationshintergrund,middle vocational,0.1506318974724101,28961,0.1465122909069407,0.1547515040378795
2002,46-65 J.,kein Migrationshintergrund,higher education,0.08365966536133855,28961,0.08047080312285229,0.08684852759982481
2002,66 und älter,kein Migrationshintergrund,middle vocational,0.07702919188323247,28961,0.07395825459321304,0.0801001291732519
2002,30-45 J.,kein Migrationshintergrund,higher education,0.06808472766108936,28961,0.06518362991670813,0.07098582540547059
2002,18-29 J.,kein Migrationshintergrund,middle vocational,0.0645247419010324,28961,0.06169511884596549,0.06735436495609931
2002,66 und älter,kein Migrationshintergrund,general elemantary,0.03030437878248487,28961,0.028330048964464966,0.032278708600504774
2002,30-45 J.,kein Migrationshintergrund,higher vocational,0.029236383054467782,28961,0.027296087619946716,0.03117667848898885
2002,46-65 J.,kein Migrationshintergrund,higher vocational,0.025720897116411533,28961,0.023897698240387604,0.02754409599243546
2002,18-29 J.,kein Migrationshintergrund,general elemantary,0.023718405126379495,28961,0.021965818122371708,0.025470992130387282
2002,66 und älter,kein Migrationshintergrund,higher education,0.022249911000355997,28961,0.020551169230347475,0.02394865277036452
2002,46-65 J.,kein Migrationshintergrund,general elemantary,0.021137415450338197,28961,0.019480745096631308,0.022794085804045086
2002,30-45 J.,kein Migrationshintergrund,vocational + Abi,0.019223923104307584,28961,0.017642473937190793,0.020805372271424375
2002,30-45 J.,direkter Migrationshintergrund,middle vocational,0.01655393378426486,28961,0.015084414887390214,0.018023452681139508
2002,46-65 J.,direkter Migrationshintergrund,middle vocational,0.015841936632253473,28961,0.014403847322272427,0.017280025942234517
2002,46-65 J.,direkter Migrationshintergrund,general elemantary,0.012370950516197935,28961,0.011097893786113122,0.013644007246282749
2002,18-29 J.,kein Migrationshintergrund,in school,0.01183695265218939,28961,0.010591338441113141,0.01308256686326564
2002,30-45 J.,kein Migrationshintergrund,general elemantary,0.010190459238163047,28961,0.009033755895954385,0.01134716258037171
2002,18-29 J.,kein Migrationshintergrund,vocational + Abi,0.0100124599501602,28961,0.008865800235480894,0.011159119664839507
2002,66 und älter,kein Migrationshintergrund,higher vocational,0.009834460662157351,28961,0.008697937026182313,0.01097098429813239
2002,18-29 J.,indirekter Migrationshintergrund,middle vocational,0.009478462086151655,28961,0.008362498060628349,0.010594426111674961
2002,30-45 J.,direkter Migrationshintergrund,general elemantary,0.00912246351014596,28961,0.00802746039815336,0.010217466622138559
2002,18-29 J.,kein Migrationshintergrund,higher education,0.00845496618013528,28961,0.007400430074756837,0.009509502285513722
2002,18-29 J.,direkter Migrationshintergrund,middle vocational,0.007698469206123175,28961,0.006691831222482096,0.008705107189764255
2002,30-45 J.,direkter Migrationshintergrund,higher education,0.007609469562121752,28961,0.006608622330130558,0.008610316794112945
2002,46-65 J.,direkter Migrationshintergrund,higher education,0.0072089711641153435,28961,0.006234621452915718,0.008183320875314969
2002,46-65 J.,kein Migrationshintergrund,vocational + Abi,0.006719473122107512,28961,0.005778552762832533,0.00766039348138249
2002,18-29 J.,indirekter Migrationshintergrund,general elemantary,0.006407974368102528,28961,0.0054889781458116165,0.007326970590393439
2002,66 und älter,direkter Migrationshintergrund,middle vocational,0.005206479174083303,28961,0.0043776064731129724,0.006035351875053634
2002,18-29 J.,direkter Migrationshintergrund,general elemantary,0.0050729797080811675,28961,0.00425474768973855,0.005891211726423785
2002,30-45 J.,direkter Migrationshintergrund,vocational + Abi,0.0050729797080811675,28961,0.00425474768973855,0.005891211726423785
2002,66 und älter,direkter Migrationshintergrund,general elemantary,0.004672481310074759,28961,0.0038870538395480315,0.005457908780601487
2002,46-65 J.,direkter Migrationshintergrund,inadequately,0.0040049839800640795,28961,0.003277575652320238,0.004732392307807921
2002,18-29 J.,kein Migrationshintergrund,higher vocational,0.003915984336062656,28961,0.0031966715949199127,0.004635297077205399
2002,46-65 J.,direkter Migrationshintergrund,vocational + Abi,0.0035154859380562477,28961,0.0028338111150596236,0.004197160761052872
2002,66 und älter,kein Migrationshintergrund,vocational + Abi,0.0035154859380562477,28961,0.0028338111150596236,0.004197160761052872
2002,30-45 J.,indirekter Migrationshintergrund,middle vocational,0.003470986116055536,28961,0.0027936243070288864,0.0041483479250821855
2002,46-65 J.,direkter Migrationshintergrund,higher vocational,0.0029814880740477038,28961,0.0023535490931429134,0.003609427054952494
2002,30-45 J.,direkter Migrationshintergrund,higher vocational,0.0027144891420434318,28961,0.0021152459570247667,0.003313732327062097
2002,66 und älter,direkter Migrationshintergrund,inadequately,0.001957992168031328,28961,0.001448861591101619,0.002467122744961037
2002,30-45 J.,direkter Migrationshintergrund,inadequately,0.001913492346030616,28961,0.0014101693748801325,0.002416815317181099
2002,66 und älter,direkter Migrationshintergrund,higher education,0.001868992524029904,28961,0.0013715454847733793,0.0023664395632864285
2002,18-29 J.,indirekter Migrationshintergrund,in school,0.001735493058027768,28961,0.001256109041269556,0.00221487707478598
2002,30-45 J.,indirekter Migrationshintergrund,higher education,0.001690993236027056,28961,0.001217784531840405,0.002164201940213707
2002,30-45 J.,kein Migrationshintergrund,inadequately,0.001646493414026344,28961,0.0011795422446658414,0.0021134445833868466
2002,30-45 J.,indirekter Migrationshintergrund,general elemantary,0.001601993592025632,28961,0.0011413855307950103,0.0020626016532562536
2002,18-29 J.,direkter Migrationshintergrund,vocational + Abi,0.001468494126023496,28961,0.0010274659993611875,0.0019095222526858044
2002,18-29 J.,direkter Migrationshintergrund,in school,0.0011124955500178,28961,0.0007285614153061432,0.0014964296847294568
2002,18-29 J.,kein Migrationshintergrund,inadequately,0.001023495906016376,28961,0.0006552228155484893,0.0013917689964842626
2002,46-65 J.,indirekter Migrationshintergrund,middle vocational,0.001023495906016376,28961,0.0006552228155484893,0.0013917689964842626
2002,30-45 J.,indirekter Migrationshintergrund,higher vocational,0.00088999644001424,28961,0.0005465570667335447,0.0012334358132949353
2002,18-29 J.,indirekter Migrationshintergrund,vocational + Abi,0.00088999644001424,28961,0.0005465570667335447,0.0012334358132949353
2002,18-29 J.,indirekter Migrationshintergrund,higher education,0.000800996796012816,28961,0.0004751670873780519,0.00112682650464758
2002,18-29 J.,direkter Migrationshintergrund,higher education,0.000800996796012816,28961,0.0004751670873780519,0.00112682650464758
2002,66 und älter,direkter Migrationshintergrund,higher vocational,0.000800996796012816,28961,0.0004751670873780519,0.00112682650464758
2002,66 und älter,direkter Migrationshintergrund,vocational + Abi,0.000800996796012816,28961,0.0004751670873780519,0.00112682650464758
2002,18-29 J.,indirekter Migrationshintergrund,higher vocational,0.00066749733001068,28961,0.00037003699181232115,0.0009649576682090389
2002,30-45 J.,indirekter Migrationshintergrund,vocational + Abi,0.000622997508009968,28961,0.0003356171212392443,0.0009103778947806917
2002,46-65 J.,kein Migrationshintergrund,inadequately,0.000622997508009968,28961,0.0003356171212392443,0.0009103778947806917
2002,18-29 J.,direkter Migrationshintergrund,higher vocational,0.000578497686009256,28961,0.0003015648507327953,0.0008554305212857168
2002,18-29 J.,direkter Migrationshintergrund,inadequately,0.000533997864008544,28961,0.00026792347880322633,0.0008000722492138617
2002,66 und älter,kein Migrationshintergrund,inadequately,0.000533997864008544,28961,0.00026792347880322633,0.0008000722492138617
2002,46-65 J.,indirekter Migrationshintergrund,higher education,0.000400498398006408,28961,0.00017005583246581081,0.0006309409635470052
2002,18-29 J.,indirekter Migrationshintergrund,inadequately,0.000355998576005696,28961,0.00013873040567580065,0.0005732667463355913
2002,46-65 J.,indirekter Migrationshintergrund,general elemantary,0.000266998932004272,28961,7.883080119377577e-05,0.0004551670628147682
2002,66 und älter,indirekter Migrationshintergrund,middle vocational,0.00022249911000356,28961,5.0722070672444384e-05,0.00039427614933467564
2002,66 und älter,indirekter Migrationshintergrund,general elemantary,0.000177999288002848,28961,2.43538139908513e-05,0.0003316447620148447
2002,46-65 J.,indirekter Migrationshintergrund,higher vocational,0.000177999288002848,28961,2.43538139908513e-05,0.0003316447620148447
2002,66 und älter,indirekter Migrationshintergrund,vocational + Abi,8.8999644001424e-05,28961,-1.9648947952019262e-05,0.00019764823595486727
2002,30-45 J.,indirekter Migrationshintergrund,inadequately,8.8999644001424e-05,28961,-1.9648947952019262e-05,0.00019764823595486727
2002,66 und älter,indirekter Migrationshintergrund,higher vocational,4.4499822000712e-05,28961,-3.232804364420207e-05,0.00012132768764562607
2002,66 und älter,indirekter Migrationshintergrund,higher education,4.4499822000712e-05,28961,-3.232804364420207e-05,0.00012132768764562607
2002,66 und älter,indirekter Migrationshintergrund,inadequately,4.4499822000712e-05,28961,-3.232804364420207e-05,0.00012132768764562607
2002,30-45 J.,direkter Migrationshintergrund,in school,4.4499822000712e-05,28961,-3.232804364420207e-05,0.00012132768764562607
2003,46-65 J.,kein Migrationshintergrund,middle vocational,0.16370717233065973,27727,0.15935187639710938,0.1680624682642101
2003,30-45 J.,kein Migrationshintergrund,middle vocational,0.14516203811025083,27727,0.141015620323348,0.14930845589715366
2003,46-65 J.,kein Migrationshintergrund,higher education,0.08489035189392183,27727,0.08160962284415835,0.08817108094368531
2003,66 und älter,kein Migrationshintergrund,middle vocational,0.08159859056979925,27727,0.07837631833165974,0.08482086280793875
2003,30-45 J.,kein Migrationshintergrund,higher education,0.06458342992257407,27727,0.06169030149580311,0.06747655834934503
2003,18-29 J.,kein Migrationshintergrund,middle vocational,0.06439797858036997,27727,0.06150872058660988,0.06728723657413006
2003,66 und älter,kein Migrationshintergrund,general elemantary,0.030970374148082895,27727,0.0289312372485167,0.03300951104764909
2003,30-45 J.,kein Migrationshintergrund,higher vocational,0.028791320877184848,27727,0.02682301901931899,0.030759622735050705
2003,46-65 J.,kein Migrationshintergrund,higher vocational,0.026936807455143957,27727,0.02503113518870738,0.028842479721580536
2003,66 und älter,kein Migrationshintergrund,higher education,0.024525940006490797,27727,0.02270529479400561,0.026346585218975985
2003,18-29 J.,kein Migrationshintergrund,general elemantary,0.024479577170939775,27727,0.022660610384302563,0.026298543957576987
2003,30-45 J.,kein Migrationshintergrund,vocational + Abi,0.019704205109184476,27727,0.018068282857112598,0.021340127361256355
2003,46-65 J.,kein Migrationshintergrund,general elemantary,0.019472390931429367,27727,0.017845927948542145,0.02109885391431659
2003,30-45 J.,direkter Migrationshintergrund,middle vocational,0.01650516945616394,27727,0.015005482325453939,0.01800485658687394
2003,46-65 J.,direkter Migrationshintergrund,middle vocational,0.015392461402939404,27727,0.013943388467711065,0.016841534338167742
2003,18-29 J.,kein Migrationshintergrund,in school,0.013167045296490333,27727,0.011825298345747245,0.01450879224723342
2003,46-65 J.,direkter Migrationshintergrund,general elemantary,0.01228615142102091,27727,0.010989485390963836,0.013582817451077983
2003,66 und älter,kein Migrationshintergrund,higher vocational,0.010524363670082063,27727,0.009323191929822885,0.01172553541034124
2003,18-29 J.,kein Migrationshintergrund,vocational + Abi,0.010246186656775928,27727,0.009060829152156396,0.01143154416139546
2003,30-45 J.,kein Migrationshintergrund,general elemantary,0.009550744123510594,27727,0.008405918476585592,0.010695569770435596
2003,18-29 J.,indirekter Migrationshintergrund,middle vocational,0.009411655616857527,27727,0.008275116858447498,0.010548194375267555
2003,30-45 J.,direkter Migrationshintergrund,general elemantary,0.008808938754694236,27727,0.00770905923886171,0.009908818270526764
2003,18-29 J.,kein Migrationshintergrund,higher education,0.0077889563725717465,27727,0.006754180499603934,0.008823732245539558
2003,46-65 J.,direkter Migrationshintergrund,higher education,0.007418053688163568,27727,0.006408027109966184,0.008428080266360952
2003,46-65 J.,kein Migrationshintergrund,vocational + Abi,0.007278965181510501,27727,0.006278382312013691,0.00827954805100731
2003,18-29 J.,direkter Migrationshintergrund,middle vocational,0.0071862395104084565,27727,0.006192003776822576,0.008180475243994338
2003,30-45 J.,direkter Migrationshintergrund,higher education,0.0068153368260002786,27727,0.005846917841558711,0.007783755810441846
2003,66 und älter,direkter Migrationshintergrund,middle vocational,0.005748991608326765,27727,0.004859076689329972,0.006638906527323558
2003,18-29 J.,indirekter Migrationshintergrund,general elemantary,0.005609903101673698,27727,0.004730757707166775,0.006489048496180622
2003,66 und älter,direkter Migrationshintergrund,general elemantary,0.00523900041726552,27727,0.004389256192328414,0.006088744642202625
2003,30-45 J.,direkter Migrationshintergrund,vocational + Abi,0.004868097732857342,27727,0.004048832360471381,0.005687363105243303
2003,30-45 J.,indirekter Migrationshintergrund,middle vocational,0.0043117437062450735,27727,0.0035404979424212644,0.005082989470068883
2003,18-29 J.,direkter Migrationshintergrund,general elemantary,0.00403356669293894,27727,0.0032875103928441973,0.004779622993033683
2003,46-65 J.,direkter Migrationshintergrund,inadequately,0.003848115350734851,27727,0.0031193437312492227,0.004576886970220479
2003,66 und älter,kein Migrationshintergrund,vocational + Abi,0.0037553896796328062,27727,0.003035418475490553,0.0044753608837750595
2003,46-65 J.,direkter Migrationshintergrund,vocational + Abi,0.0036163011729797396,27727,0.002909739243860232,0.004322863102099247
2003,18-29 J.,kein Migrationshintergrund,higher vocational,0.003523575501877695,27727,0.0028260984307342894,0.0042210525730211005
2003,46-65 J.,direkter Migrationshintergrund,higher vocational,0.0028744958041633825,27727,0.002244321947653641,0.003504669660673124
2003,30-45 J.,direkter Migrationshintergrund,higher vocational,0.0025499559553062265,27727,0.00195632499024219,0.003143586920370263
2003,66 und älter,direkter Migrationshintergrund,higher education,0.0019936019286939588,27727,0.0014685641964212758,0.0025186396609666417
2003,30-45 J.,indirekter Migrationshintergrund,general elemantary,0.0019008762575919143,27727,0.001388170268702299,0.0024135822464815297
2003,66 und älter,direkter Migrationshintergrund,inadequately,0.001854513422040892,27727,0.0013480867807991407,0.002360940063282643
2003,30-45 J.,direkter Migrationshintergrund,inadequately,0.0018081505864898698,27727,0.001308082731852261,0.0023082184411274786
2003,30-45 J.,indirekter Migrationshintergrund,higher education,0.0017617877509388475,27727,0.0012681611917965585,0.0022554143100811364
2003,30-45 J.,kein Migrationshintergrund,inadequately,0.0016690620798368028,27727,0.0011885789539236706,0.002149545205749935
2003,18-29 J.,indirekter Migrationshintergrund,in school,0.001529973573183736,27727,0.001069913958970887,0.001990033187396585
2003,18-29 J.,direkter Migrationshintergrund,in school,0.0014836107376327136,27727,0.0010305648288370512,0.001936656646428376
2003,18-29 J.,direkter Migrationshintergrund,vocational + Abi,0.0013445222309796468,27727,0.000913205337947456,0.0017758391240118377
2003,18-29 J.,kein Migrationshintergrund,inadequately,0.001251796559877602,27727,0.000835599016389425,0.0016679941033657792
2003,18-29 J.,indirekter Migrationshintergrund,vocational + Abi,0.0011590708887755576,27727,0.0007585660253074736,0.0015595757522436416
2003,46-65 J.,indirekter Migrationshintergrund,middle vocational,0.0011590708887755576,27727,0.0007585660253074736,0.0015595757522436416
2003,30-45 J.,indirekter Migrationshintergrund,higher vocational,0.0011127080532245353,27727,0.0007202859240841278,0.0015051301823649427
2003,18-29 J.,direkter Migrationshintergrund,higher education,0.000927256711020446,27727,0.000568992704717188,0.001285520717323704
2003,66 und älter,direkter Migrationshintergrund,higher vocational,0.0008808938754694237,27727,0.0005316932142134003,0.0012300945367254472
2003,18-29 J.,indirekter Migrationshintergrund,higher education,0.0006954425332653346,27727,0.0003851408092582994,0.0010057442572723697
2003,30-45 J.,indirekter Migrationshintergrund,vocational + Abi,0.0006954425332653346,27727,0.0003851408092582994,0.0010057442572723697
2003,66 und älter,direkter Migrationshintergrund,vocational + Abi,0.0006954425332653346,27727,0.0003851408092582994,0.0010057442572723697
2003,46-65 J.,kein Migrationshintergrund,inadequately,0.0006490796977143122,27727,0.00034929279779604983,0.0009488665976325745
2003,66 und älter,kein Migrationshintergrund,inadequately,0.0006490796977143122,27727,0.00034929279779604983,0.0009488665976325745
2003,18-29 J.,indirekter Migrationshintergrund,higher vocational,0.0005099911910612453,27727,0.0002442400144256344,0.0007757423676968561
2003,18-29 J.,indirekter Migrationshintergrund,inadequately,0.0004172655199592007,27727,0.00017687338601558438,0.000657657653902817
2003,46-65 J.,indirekter Migrationshintergrund,higher education,0.0004172655199592007,27727,0.00017687338601558438,0.000657657653902817
2003,18-29 J.,direkter Migrationshintergrund,higher vocational,0.0003245398488571561,27727,0.00011252408126883671,0.0005365556164454755
2003,18-29 J.,direkter Migrationshintergrund,inadequately,0.0003245398488571561,27727,0.00011252408126883671,0.0005365556164454755
2003,46-65 J.,indirekter Migrationshintergrund,general elemantary,0.0002781770133061338,27727,8.188400253494532e-05,0.00047447002407732233
2003,46-65 J.,indirekter Migrationshintergrund,higher vocational,0.0001854513422040892,27727,2.5171337463217628e-05,0.00034573134694496077
2003,66 und älter,indirekter Migrationshintergrund,general elemantary,0.0001854513422040892,27727,2.5171337463217628e-05,0.00034573134694496077
2003,66 und älter,indirekter Migrationshintergrund,middle vocational,0.0001390885066530669,27727,2.7873253648656097e-07,0.0002778982807696473
2003,30-45 J.,indirekter Migrationshintergrund,inadequately,0.0001390885066530669,27727,2.7873253648656097e-07,0.0002778982807696473
2003,66 und älter,indirekter Migrationshintergrund,vocational + Abi,0.0001390885066530669,27727,2.7873253648656097e-07,0.0002778982807696473
2003,30-45 J.,kein Migrationshintergrund,in school,4.63628355510223e-05,27727,-3.378274093595017e-05,0.00012650841203799476
2003,66 und älter,indirekter Migrationshintergrund,higher vocational,4.63628355510223e-05,27727,-3.378274093595017e-05,0.00012650841203799476
2003,66 und älter,indirekter Migrationshintergrund,higher education,4.63628355510223e-05,27727,-3.378274093595017e-05,0.00012650841203799476
2004,46-65 J.,kein Migrationshintergrund,middle vocational,0.16309994757161242,26790,0.15867576110632783,0.167524134036897
2004,30-45 J.,kein Migrationshintergrund,middle vocational,0.1388399027691721,26790,0.13469924998573793,0.14298055555260628
2004,46-65 J.,kein Migrationshintergrund,higher education,0.08688813688575378,26790,0.0835151709935942,0.09026110277791335
2004,66 und älter,kein Migrationshintergrund,middle vocational,0.08684047471521852,26790,0.0834683460591053,0.09021260337133175
2004,18-29 J.,kein Migrationshintergrund,middle vocational,0.06434393022258234,26790,0.06140572838131583,0.06728213206384884
2004,30-45 J.,kein Migrationshintergrund,higher education,0.06191315952528478,26790,0.059027249943946404,0.06479906910662317
2004,66 und älter,kein Migrationshintergrund,general elemantary,0.030932748677374767,26790,0.02885947836152999,0.03300601899321954
2004,30-45 J.,kein Migrationshintergrund,higher vocational,0.02802535627472475,26790,0.026048965794023406,0.030001746755426096
2004,66 und älter,kein Migrationshintergrund,higher education,0.02754873456937229,26790,0.025588741819959102,0.02950872731878548
2004,46-65 J.,kein Migrationshintergrund,higher vocational,0.02692912635241409,26790,0.024990683137584256,0.02886756956724392
2004,18-29 J.,kein Migrationshintergrund,general elemantary,0.024212382631905057,26790,0.02237175418338735,0.026053011080422763
2004,30-45 J.,kein Migrationshintergrund,vocational + Abi,0.019636814260521423,26790,0.01797532044951454,0.021298308071528306
2004,46-65 J.,kein Migrationshintergrund,general elemantary,0.0174443544159001,26790,0.015876608265460466,0.019012100566339736
2004,30-45 J.,direkter Migrationshintergrund,middle vocational,0.015871502788236975,26790,0.014374906570553665,0.017368099005920283
2004,46-65 J.,direkter Migrationshintergrund,middle vocational,0.01544254325341976,26790,0.013965988144403071,0.01691909836243645
2004,18-29 J.,kein Migrationshintergrund,in school,0.013107096897192699,26790,0.011745156874310308,0.01446903692007509
2004,46-65 J.,direkter Migrationshintergrund,general elemantary,0.01158190744006482,26790,0.010300668579173994,0.012863146300955646
2004,66 und älter,kein Migrationshintergrund,higher vocational,0.011295934416853344,26790,0.010030429153789492,0.012561439679917196
2004,18-29 J.,kein Migrationshintergrund,vocational + Abi,0.010676326199895144,26790,0.009445632910252156,0.011907019489538132
2004,30-45 J.,kein Migrationshintergrund,general elemantary,0.009580096277584481,26790,0.00841365110229145,0.010746541452877512
2004,18-29 J.,indirekter Migrationshintergrund,middle vocational,0.009246461083837757,26790,0.008100314131906853,0.010392608035768662
2004,30-45 J.,direkter Migrationshintergrund,general elemantary,0.008626852866879559,26790,0.007519427453120694,0.009734278280638423
2004,18-29 J.,kein Migrationshintergrund,higher education,0.008388542014203327,26790,0.00729638840638967,0.009480695622016982
2004,46-65 J.,kein Migrationshintergrund,vocational + Abi,0.008197893332062342,26790,0.007118118105079296,0.00927766855904539
2004,46-65 J.,direkter Migrationshintergrund,higher education,0.007625947285639388,26790,0.006584219341469601,0.008667675229809175
2004,18-29 J.,direkter Migrationshintergrund,middle vocational,0.007387636432963157,26790,0.006362191574489427,0.008413081291436888
2004,30-45 J.,direkter Migrationshintergrund,higher education,0.006815690386540203,26790,0.005830455988124741,0.007800924784955665
2004,66 und älter,direkter Migrationshintergrund,middle vocational,0.006339068681187741,26790,0.005388679354247658,0.007289458008127825
2004,18-29 J.,indirekter Migrationshintergrund,general elemantary,0.005814784805300033,26790,0.004904305271049376,0.00672526433955069
2004,66 und älter,direkter Migrationshintergrund,general elemantary,0.005433487441018064,26790,0.004553197043473736,0.006313777838562392
2004,30-45 J.,indirekter Migrationshintergrund,middle vocational,0.0046708927124541255,26790,0.0038543986838855855,0.0054873867410226655
