"pgisced97","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"higher education","2003","35-65 Jahre alt","kein Migrationshintergrund","2924","0.195805103958487","0.188371606585463","0.20323860133151"
"higher education","2003","35-65 Jahre alt","direkter Migrationshintergrund","270","0.180263515033063","0.161404339717516","0.199122690348609"
"higher education","2003","35-65 Jahre alt","indirekter Migrationshintergrund","30","0.15567392658722","0.0951855974584693","0.21616225571597"
"higher education","2003","66 und älter","kein Migrationshintergrund","535","0.123999809447372","0.112802361779385","0.135197257115359"
"higher education","2003","66 und älter","direkter Migrationshintergrund","43","0.148884995857779","0.112010493529642","0.185759498185916"
"higher education","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","2004","16-34 Jahre alt","kein Migrationshintergrund","496","0.0856700350107549","0.0772087885646254","0.0941312814568845"
"in school","2004","16-34 Jahre alt","direkter Migrationshintergrund","62","0.0976592770146798","0.074004849867897","0.121313704161463"
"in school","2004","16-34 Jahre alt","indirekter Migrationshintergrund","82","0.151958489907207","0.123258490027454","0.18065848978696"
"in school","2004","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","2004","66 und älter","kein Migrationshintergrund","","","",""
"in school","2004","66 und älter","direkter Migrationshintergrund","","","",""
"in school","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","2004","16-34 Jahre alt","kein Migrationshintergrund","30","0.00967989365999584","0.00671989518395985","0.0126398921360318"
"inadequately","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"inadequately","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2004","35-65 Jahre alt","kein Migrationshintergrund","41","0.00490552572647177","0.00357225795567069","0.00623879349727285"
"inadequately","2004","35-65 Jahre alt","direkter Migrationshintergrund","101","0.0604754283733142","0.0486050126168017","0.0723458441298267"
"inadequately","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2004","66 und älter","kein Migrationshintergrund","","","",""
"inadequately","2004","66 und älter","direkter Migrationshintergrund","39","0.1118427361303","0.0794204520943541","0.144265020166246"
"inadequately","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"general elemantary","2004","16-34 Jahre alt","kein Migrationshintergrund","604","0.16242253996095","0.151271791074811","0.173573288847089"
"general elemantary","2004","16-34 Jahre alt","direkter Migrationshintergrund","145","0.240715158203968","0.206648895729393","0.274781420678542"
"general elemantary","2004","16-34 Jahre alt","indirekter Migrationshintergrund","161","0.290724559637191","0.25442016689889","0.327028952375493"
"general elemantary","2004","35-65 Jahre alt","kein Migrationshintergrund","524","0.0673845561947184","0.062600746082339","0.0721683663070978"
"general elemantary","2004","35-65 Jahre alt","direkter Migrationshintergrund","359","0.212753596224156","0.192373033092618","0.233134159355695"
"general elemantary","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"general elemantary","2004","66 und älter","kein Migrationshintergrund","663","0.21618167233338","0.202419865167607","0.229943479499153"
"general elemantary","2004","66 und älter","direkter Migrationshintergrund","116","0.31577815887335","0.267960942640988","0.363595375105712"
"general elemantary","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"middle vocational","2004","16-34 Jahre alt","kein Migrationshintergrund","2040","0.479657417659263","0.464553880706128","0.494760954612397"
"middle vocational","2004","16-34 Jahre alt","direkter Migrationshintergrund","257","0.424318032921128","0.384935153928084","0.463700911914171"
"middle vocational","2004","16-34 Jahre alt","indirekter Migrationshintergrund","253","0.408981357153777","0.369674963342091","0.448287750965463"
"middle vocational","2004","35-65 Jahre alt","kein Migrationshintergrund","5677","0.588834526512715","0.579444919891996","0.598224133133434"
"middle vocational","2004","35-65 Jahre alt","direkter Migrationshintergrund","561","0.3599277286326","0.336025161767725","0.383830295497475"
"middle vocational","2004","35-65 Jahre alt","indirekter Migrationshintergrund","70","0.499748385261214","0.42026135959156","0.579235410930868"
"middle vocational","2004","66 und älter","kein Migrationshintergrund","1851","0.543508056419624","0.526855616455677","0.560160496383571"
"middle vocational","2004","66 und älter","direkter Migrationshintergrund","134","0.354572808833129","0.305360796827118","0.403784820839139"
"middle vocational","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2004","16-34 Jahre alt","kein Migrationshintergrund","357","0.0900900356221576","0.0814342600827182","0.098745811161597"
"vocational + Abi","2004","16-34 Jahre alt","direkter Migrationshintergrund","54","0.0967335564366556","0.0731794344771368","0.120287678396174"
"vocational + Abi","2004","16-34 Jahre alt","indirekter Migrationshintergrund","39","0.051880953294137","0.0341494211228054","0.0696124854654685"
"vocational + Abi","2004","35-65 Jahre alt","kein Migrationshintergrund","453","0.0437170164890184","0.0398152532154951","0.0476187797625417"
"vocational + Abi","2004","35-65 Jahre alt","direkter Migrationshintergrund","157","0.114633236462972","0.0987682660499817","0.130498206875961"
"vocational + Abi","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2004","66 und älter","kein Migrationshintergrund","83","0.0296630551709946","0.023991168453328","0.0353349418886612"
"vocational + Abi","2004","66 und älter","direkter Migrationshintergrund","","","",""
"vocational + Abi","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","2004","16-34 Jahre alt","kein Migrationshintergrund","206","0.0497257569401214","0.0431539684653643","0.0562975454148786"
"higher vocational","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","2004","35-65 Jahre alt","kein Migrationshintergrund","1019","0.0993593502892902","0.0936508426226606","0.10506785795592"
"higher vocational","2004","35-65 Jahre alt","direkter Migrationshintergrund","100","0.0725021850564248","0.0595883755004191","0.0854159946124305"
"higher vocational","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","2004","66 und älter","kein Migrationshintergrund","240","0.0710034291022213","0.062417149194299","0.0795897090101436"
"higher vocational","2004","66 und älter","direkter Migrationshintergrund","","","",""
"higher vocational","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"higher education","2004","16-34 Jahre alt","kein Migrationshintergrund","470","0.122754321146757","0.11283350481808","0.132675137475435"
"higher education","2004","16-34 Jahre alt","direkter Migrationshintergrund","46","0.0879280283940807","0.0653623379512121","0.110493718836949"
"higher education","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher education","2004","35-65 Jahre alt","kein Migrationshintergrund","2835","0.195799024787786","0.18822668654716","0.203371363028412"
"higher education","2004","35-65 Jahre alt","direkter Migrationshintergrund","271","0.179707825250533","0.160587725190419","0.198827925310648"
"higher education","2004","35-65 Jahre alt","indirekter Migrationshintergrund","31","0.148112010312758","0.0916426740544549","0.20458134657106"
"higher education","2004","66 und älter","kein Migrationshintergrund","585","0.133220829303412","0.12186029847494","0.144581360131883"
"higher education","2004","66 und älter","direkter Migrationshintergrund","43","0.144947355228051","0.108731699457276","0.181163010998825"
"higher education","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","2005","16-34 Jahre alt","kein Migrationshintergrund","506","0.0989631691217793","0.0896484966621126","0.108277841581446"
"in school","2005","16-34 Jahre alt","direkter Migrationshintergrund","55","0.083030567126222","0.0590123623706509","0.107048771881793"
"in school","2005","16-34 Jahre alt","indirekter Migrationshintergrund","91","0.145568646902022","0.117627457408806","0.173509836395239"
"in school","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","2005","66 und älter","kein Migrationshintergrund","","","",""
"in school","2005","66 und älter","direkter Migrationshintergrund","","","",""
"in school","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","2005","16-34 Jahre alt","kein Migrationshintergrund","35","0.0133317648720013","0.00975418848716147","0.0169093412568411"
"inadequately","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"inadequately","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2005","35-65 Jahre alt","kein Migrationshintergrund","40","0.00614025098602728","0.00460938007986422","0.00767112189219034"
"inadequately","2005","35-65 Jahre alt","direkter Migrationshintergrund","92","0.0611818703718192","0.0489303063936084","0.07343343435003"
"inadequately","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2005","66 und älter","kein Migrationshintergrund","","","",""
"inadequately","2005","66 und älter","direkter Migrationshintergrund","40","0.108719052116596","0.0769148633923806","0.140523240840811"
"inadequately","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"general elemantary","2005","16-34 Jahre alt","kein Migrationshintergrund","568","0.158097643154728","0.146717359696445","0.169477926613011"
"general elemantary","2005","16-34 Jahre alt","direkter Migrationshintergrund","119","0.270635273888341","0.231962200284144","0.309308347492537"
"general elemantary","2005","16-34 Jahre alt","indirekter Migrationshintergrund","150","0.282051030104951","0.246399102710751","0.31770295749915"
"general elemantary","2005","35-65 Jahre alt","kein Migrationshintergrund","463","0.061638919591261","0.0569259410885","0.0663518980940221"
"general elemantary","2005","35-65 Jahre alt","direkter Migrationshintergrund","340","0.21054192833592","0.18970070265002","0.231383154021821"
"general elemantary","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"general elemantary","2005","66 und älter","kein Migrationshintergrund","633","0.207677718309292","0.194106453087775","0.22124898353081"
"general elemantary","2005","66 und älter","direkter Migrationshintergrund","111","0.296110855785517","0.249466029494946","0.342755682076088"
"general elemantary","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"middle vocational","2005","16-34 Jahre alt","kein Migrationshintergrund","1871","0.473971476149445","0.458396038112903","0.489546914185987"
"middle vocational","2005","16-34 Jahre alt","direkter Migrationshintergrund","206","0.399727969612248","0.357089615301099","0.442366323923397"
"middle vocational","2005","16-34 Jahre alt","indirekter Migrationshintergrund","267","0.432462083011926","0.393211705442766","0.471712460581087"
"middle vocational","2005","35-65 Jahre alt","kein Migrationshintergrund","5370","0.587279005749004","0.577631090605193","0.596926920892816"
"middle vocational","2005","35-65 Jahre alt","direkter Migrationshintergrund","541","0.365686490605543","0.341066047636054","0.390306933575033"
"middle vocational","2005","35-65 Jahre alt","indirekter Migrationshintergrund","68","0.505782409388641","0.427326302880051","0.584238515897231"
"middle vocational","2005","66 und älter","kein Migrationshintergrund","1849","0.546087709222782","0.529430907208518","0.562744511237047"
"middle vocational","2005","66 und älter","direkter Migrationshintergrund","132","0.34807224599356","0.299402552114136","0.396741939872983"
"middle vocational","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2005","16-34 Jahre alt","kein Migrationshintergrund","351","0.0960125371605986","0.0868227660231713","0.105202308298026"
"vocational + Abi","2005","16-34 Jahre alt","direkter Migrationshintergrund","51","0.108875006183475","0.0817620095559228","0.135988002811027"
"vocational + Abi","2005","16-34 Jahre alt","indirekter Migrationshintergrund","37","0.0399095365245269","0.024401143451184","0.0554179295978698"
"vocational + Abi","2005","35-65 Jahre alt","kein Migrationshintergrund","438","0.04363702495735","0.0396336902586712","0.0476403596560289"
"vocational + Abi","2005","35-65 Jahre alt","direkter Migrationshintergrund","150","0.114714299117834","0.0984235923512577","0.131005005884409"
"vocational + Abi","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2005","66 und älter","kein Migrationshintergrund","85","0.0310873255897325","0.0252809055359296","0.0368937456435354"
"vocational + Abi","2005","66 und älter","direkter Migrationshintergrund","","","",""
"vocational + Abi","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","2005","16-34 Jahre alt","kein Migrationshintergrund","164","0.0391712625355099","0.0331197171359332","0.0452228079350866"
"higher vocational","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","2005","35-65 Jahre alt","kein Migrationshintergrund","991","0.102370237287936","0.0964297997518051","0.108310674824066"
"higher vocational","2005","35-65 Jahre alt","direkter Migrationshintergrund","95","0.0723851171726533","0.0591387155490088","0.0856315187962978"
"higher vocational","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","2005","66 und älter","kein Migrationshintergrund","238","0.0736613298234849","0.0649219799572454","0.0824006796897244"
"higher vocational","2005","66 und älter","direkter Migrationshintergrund","","","",""
"higher vocational","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"higher education","2005","16-34 Jahre alt","kein Migrationshintergrund","453","0.120452147005938","0.11029909692982","0.130605197082056"
"higher education","2005","16-34 Jahre alt","direkter Migrationshintergrund","37","0.075485415934097","0.052490463222684","0.09848036864551"
"higher education","2005","16-34 Jahre alt","indirekter Migrationshintergrund","33","0.0528314769830121","0.0351086750271377","0.0705542789388865"
"higher education","2005","35-65 Jahre alt","kein Migrationshintergrund","2701","0.198934561428422","0.191111584049707","0.206757538807136"
"higher education","2005","35-65 Jahre alt","direkter Migrationshintergrund","252","0.17549029439623","0.156045029622425","0.194935559170035"
"higher education","2005","35-65 Jahre alt","indirekter Migrationshintergrund","35","0.177923289017647","0.117908488976327","0.237938089058966"
"higher education","2005","66 und älter","kein Migrationshintergrund","616","0.137605194958074","0.12608008885587","0.149130301060279"
"higher education","2005","66 und älter","direkter Migrationshintergrund","52","0.171593523302955","0.133072628187663","0.210114418418247"
"higher education","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","2006","16-34 Jahre alt","kein Migrationshintergrund","506","0.0923056722623703","0.0833744617281554","0.101236882796585"
"in school","2006","16-34 Jahre alt","direkter Migrationshintergrund","40","0.063278194743221","0.0422307738028808","0.0843256156835611"
"in school","2006","16-34 Jahre alt","indirekter Migrationshintergrund","85","0.145297118596102","0.117308882442569","0.173285354749634"
"in school","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","2006","66 und älter","kein Migrationshintergrund","","","",""
"in school","2006","66 und älter","direkter Migrationshintergrund","","","",""
"in school","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","2006","16-34 Jahre alt","kein Migrationshintergrund","39","0.0148938815838951","0.0111564626792761","0.0186313004885142"
"inadequately","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"inadequately","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2006","35-65 Jahre alt","kein Migrationshintergrund","46","0.00647607356574284","0.00496229296634955","0.00798985416513613"
"inadequately","2006","35-65 Jahre alt","direkter Migrationshintergrund","80","0.0590207395335344","0.046882487260693","0.0711589918063759"
"inadequately","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2006","66 und älter","kein Migrationshintergrund","","","",""
"inadequately","2006","66 und älter","direkter Migrationshintergrund","43","0.105565386691621","0.0751467232576059","0.135984050125636"
"inadequately","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"general elemantary","2006","16-34 Jahre alt","kein Migrationshintergrund","592","0.162470009008273","0.151088152462701","0.173851865553845"
"general elemantary","2006","16-34 Jahre alt","direkter Migrationshintergrund","107","0.227977442291421","0.191709120106399","0.264245764476442"
"general elemantary","2006","16-34 Jahre alt","indirekter Migrationshintergrund","154","0.285456510258145","0.249587139826257","0.321325880690033"
"general elemantary","2006","35-65 Jahre alt","kein Migrationshintergrund","503","0.0588091008496183","0.0543691413121087","0.0632490603871279"
"general elemantary","2006","35-65 Jahre alt","direkter Migrationshintergrund","327","0.209952407979269","0.188975046259536","0.230929769699002"
"general elemantary","2006","35-65 Jahre alt","indirekter Migrationshintergrund","30","0.153290164537496","0.100949787772934","0.205630541302059"
"general elemantary","2006","66 und älter","kein Migrationshintergrund","729","0.204040284656159","0.191665402182001","0.216415167130317"
"general elemantary","2006","66 und älter","direkter Migrationshintergrund","113","0.296632235288479","0.251414848480053","0.341849622096905"
"general elemantary","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"middle vocational","2006","16-34 Jahre alt","kein Migrationshintergrund","1910","0.479246551144968","0.463832318940684","0.494660783349252"
"middle vocational","2006","16-34 Jahre alt","direkter Migrationshintergrund","223","0.438292401281898","0.395397699611953","0.481187102951842"
"middle vocational","2006","16-34 Jahre alt","indirekter Migrationshintergrund","266","0.431844856822891","0.392504636146798","0.471185077498985"
"middle vocational","2006","35-65 Jahre alt","kein Migrationshintergrund","5793","0.576877388923296","0.567553593016085","0.586201184830507"
"middle vocational","2006","35-65 Jahre alt","direkter Migrationshintergrund","531","0.371139613527122","0.346256221323836","0.396023005730408"
"middle vocational","2006","35-65 Jahre alt","indirekter Migrationshintergrund","80","0.507993439732716","0.435361624932267","0.580625254533165"
"middle vocational","2006","66 und älter","kein Migrationshintergrund","2189","0.543729549242343","0.52843487546391","0.559024223020777"
"middle vocational","2006","66 und älter","direkter Migrationshintergrund","147","0.355063281063386","0.307691851559006","0.402434710567767"
"middle vocational","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2006","16-34 Jahre alt","kein Migrationshintergrund","360","0.0945470930500157","0.0855192636109234","0.103574922489108"
"vocational + Abi","2006","16-34 Jahre alt","direkter Migrationshintergrund","53","0.105486224011055","0.0789305137566121","0.132041934265498"
"vocational + Abi","2006","16-34 Jahre alt","indirekter Migrationshintergrund","40","0.0470114532066721","0.03020077931451","0.0638221270988343"
"vocational + Abi","2006","35-65 Jahre alt","kein Migrationshintergrund","495","0.047110497189331","0.04311198892262","0.0511090054560419"
"vocational + Abi","2006","35-65 Jahre alt","direkter Migrationshintergrund","150","0.10538630087662","0.0895711382329169","0.121201463520324"
"vocational + Abi","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2006","66 und älter","kein Migrationshintergrund","93","0.0267101973055167","0.0217591484326791","0.0316612461783543"
"vocational + Abi","2006","66 und älter","direkter Migrationshintergrund","","","",""
"vocational + Abi","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","2006","16-34 Jahre alt","kein Migrationshintergrund","147","0.035794288356366","0.0300621318755926","0.0415264448371395"
"higher vocational","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","2006","35-65 Jahre alt","kein Migrationshintergrund","1032","0.096822766254615","0.0912420091967303","0.1024035233125"
"higher vocational","2006","35-65 Jahre alt","direkter Migrationshintergrund","104","0.075626043075006","0.0620077288860967","0.0892443572639153"
"higher vocational","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","2006","66 und älter","kein Migrationshintergrund","294","0.0735856104230313","0.0655681527983223","0.0816030680477403"
"higher vocational","2006","66 und älter","direkter Migrationshintergrund","","","",""
"higher vocational","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"higher education","2006","16-34 Jahre alt","kein Migrationshintergrund","481","0.120742504594112","0.110689070128905","0.130795939059318"
"higher education","2006","16-34 Jahre alt","direkter Migrationshintergrund","59","0.119150916169622","0.0911439557243761","0.147157876614867"
"higher education","2006","16-34 Jahre alt","indirekter Migrationshintergrund","34","0.0428234873663514","0.0267438415973303","0.0589031331353725"
"higher education","2006","35-65 Jahre alt","kein Migrationshintergrund","2913","0.213430504384863","0.205698097865926","0.2211629109038"
"higher education","2006","35-65 Jahre alt","direkter Migrationshintergrund","256","0.178874895008448","0.159135075779446","0.198614714237451"
"higher education","2006","35-65 Jahre alt","indirekter Migrationshintergrund","41","0.173087939219199","0.118124302080586","0.228051576357813"
"higher education","2006","66 und älter","kein Migrationshintergrund","752","0.147108183138417","0.136231337420584","0.157985028856251"
"higher education","2006","66 und älter","direkter Migrationshintergrund","52","0.153150080205959","0.117499475794654","0.188800684617263"
"higher education","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","2007","16-34 Jahre alt","kein Migrationshintergrund","505","0.110639096688941","0.100600618343513","0.120677575034369"
"in school","2007","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","2007","16-34 Jahre alt","indirekter Migrationshintergrund","95","0.130005592779206","0.102659248749226","0.157351936809186"
"in school","2007","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","2007","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","2007","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","2007","66 und älter","kein Migrationshintergrund","","","",""
"in school","2007","66 und älter","direkter Migrationshintergrund","","","",""
"in school","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","2007","16-34 Jahre alt","kein Migrationshintergrund","36","0.0137500986323973","0.0100234285055507","0.0174767687592438"
"inadequately","2007","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"inadequately","2007","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2007","35-65 Jahre alt","kein Migrationshintergrund","43","0.00589326273511418","0.0043916585381434","0.00739486693208495"
"inadequately","2007","35-65 Jahre alt","direkter Migrationshintergrund","67","0.05768766113319","0.0450087365037608","0.0703665857626191"
"inadequately","2007","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2007","66 und älter","kein Migrationshintergrund","","","",""
"inadequately","2007","66 und älter","direkter Migrationshintergrund","39","0.0908793718709892","0.0619411461121947","0.119817597629784"
"inadequately","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"general elemantary","2007","16-34 Jahre alt","kein Migrationshintergrund","530","0.150042429220173","0.138614166236387","0.161470692203958"
"general elemantary","2007","16-34 Jahre alt","direkter Migrationshintergrund","79","0.214031864703657","0.175355298910542","0.252708430496772"
"general elemantary","2007","16-34 Jahre alt","indirekter Migrationshintergrund","136","0.258251913081818","0.222663385843078","0.293840440320557"
"general elemantary","2007","35-65 Jahre alt","kein Migrationshintergrund","433","0.0575040860223694","0.0529368847202533","0.0620712873244855"
"general elemantary","2007","35-65 Jahre alt","direkter Migrationshintergrund","287","0.218756653799095","0.196275566243776","0.241237741354414"
"general elemantary","2007","35-65 Jahre alt","indirekter Migrationshintergrund","32","0.162519185538606","0.109782975141096","0.215255395936116"
"general elemantary","2007","66 und älter","kein Migrationshintergrund","668","0.191930456227008","0.179735255988198","0.204125656465818"
"general elemantary","2007","66 und älter","direkter Migrationshintergrund","112","0.311589065890974","0.26496142205224","0.358216709729708"
"general elemantary","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"middle vocational","2007","16-34 Jahre alt","kein Migrationshintergrund","1751","0.47142918895005","0.455454427497722","0.487403950402377"
"middle vocational","2007","16-34 Jahre alt","direkter Migrationshintergrund","203","0.448208094464616","0.401312318319446","0.495103870609787"
"middle vocational","2007","16-34 Jahre alt","indirekter Migrationshintergrund","243","0.455763237114531","0.415266166647221","0.496260307581841"
"middle vocational","2007","35-65 Jahre alt","kein Migrationshintergrund","5338","0.571627771442475","0.561919802526974","0.581335740357976"
"middle vocational","2007","35-65 Jahre alt","direkter Migrationshintergrund","462","0.362178132205562","0.336041216914696","0.388315047496427"
"middle vocational","2007","35-65 Jahre alt","indirekter Migrationshintergrund","84","0.525803879404056","0.454426588946577","0.597181169861536"
"middle vocational","2007","66 und älter","kein Migrationshintergrund","2161","0.544527118856776","0.529105369606467","0.559948868107085"
"middle vocational","2007","66 und älter","direkter Migrationshintergrund","139","0.352411665017921","0.304316310280112","0.40050701975573"
"middle vocational","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2007","16-34 Jahre alt","kein Migrationshintergrund","342","0.0901679592022553","0.0810019288177315","0.0993339895867792"
"vocational + Abi","2007","16-34 Jahre alt","direkter Migrationshintergrund","46","0.095550859852271","0.0678294322095941","0.123272287494948"
"vocational + Abi","2007","16-34 Jahre alt","indirekter Migrationshintergrund","40","0.0513731925599442","0.0334227153269269","0.0693236697929615"
"vocational + Abi","2007","35-65 Jahre alt","kein Migrationshintergrund","473","0.0502082350529003","0.0459241040682021","0.0544923660375985"
"vocational + Abi","2007","35-65 Jahre alt","direkter Migrationshintergrund","145","0.109529807172673","0.0925466131818272","0.126513001163519"
"vocational + Abi","2007","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","2007","66 und älter","kein Migrationshintergrund","101","0.0316412529065056","0.026220774801854","0.0370617310111571"
"vocational + Abi","2007","66 und älter","direkter Migrationshintergrund","","","",""
"vocational + Abi","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","2007","16-34 Jahre alt","kein Migrationshintergrund","121","0.0322168488636582","0.0265661115686","0.0378675861587165"
"higher vocational","2007","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","2007","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","2007","35-65 Jahre alt","kein Migrationshintergrund","963","0.097487777404301","0.0916685853072422","0.10330696950136"
"higher vocational","2007","35-65 Jahre alt","direkter Migrationshintergrund","90","0.069301766738758","0.0554909261191819","0.083112607358334"
"higher vocational","2007","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","2007","66 und älter","kein Migrationshintergrund","290","0.0769437971155785","0.0686911457555225","0.0851964484756345"
"higher vocational","2007","66 und älter","direkter Migrationshintergrund","","","",""
"higher vocational","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"higher education","2007","16-34 Jahre alt","kein Migrationshintergrund","466","0.131754378442526","0.120930612603899","0.142578144281154"
"higher education","2007","16-34 Jahre alt","direkter Migrationshintergrund","49","0.121845161578919","0.0909993706254911","0.152690952532347"
"higher education","2007","16-34 Jahre alt","indirekter Migrationshintergrund","42","0.0618915829192933","0.0422985198593633","0.0814846459792232"
"higher education","2007","35-65 Jahre alt","kein Migrationshintergrund","2731","0.21727886734284","0.209188405065207","0.225369329620473"
"higher education","2007","35-65 Jahre alt","direkter Migrationshintergrund","248","0.182545978950722","0.16153911038531","0.203552847516135"
"higher education","2007","35-65 Jahre alt","indirekter Migrationshintergrund","42","0.174305347917004","0.120076015483483","0.228534680350526"
"higher education","2007","66 und älter","kein Migrationshintergrund","772","0.150731342068563","0.139651924007673","0.161810760129453"
"higher education","2007","66 und älter","direkter Migrationshintergrund","50","0.140492333493514","0.105507510865025","0.175477156122003"
"higher education","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","2008","16-34 Jahre alt","kein Migrationshintergrund","442","0.105887742745954","0.0955573420457537","0.116218143446155"
"in school","2008","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","2008","16-34 Jahre alt","indirekter Migrationshintergrund","98","0.154244147426381","0.124329703753194","0.184158591099568"
"in school","2008","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","2008","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","2008","66 und älter","kein Migrationshintergrund","","","",""
"in school","2008","66 und älter","direkter Migrationshintergrund","","","",""
"in school","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","2008","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"inadequately","2008","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"inadequately","2008","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2008","35-65 Jahre alt","kein Migrationshintergrund","37","0.00497658693512052","0.00354817754536978","0.00640499632487126"
"inadequately","2008","35-65 Jahre alt","direkter Migrationshintergrund","58","0.0537342608321437","0.0407858244916581","0.0666826971726292"
"inadequately","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","2008","66 und älter","kein Migrationshintergrund","","","",""
