year,bula_h,sex,plb0219_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Baden-Wuerttemberg,female,"Yes, every 3-4 weeks",0.02532,61,932,0.01523,0.03541
2019,Baden-Wuerttemberg,female,"Yes, less frequently",0.05463,123,932,0.04003,0.06923
2019,Bavaria,male,"No, never",0.32567,788,1315,0.30033,0.35100
2019,Bavaria,male,"Yes, every week",0.04392,99,1315,0.03284,0.05500
2019,Bavaria,male,"Yes, every 2 weeks",0.03479,111,1315,0.02488,0.04470
2019,Bavaria,male,"Yes, every 3-4 weeks",0.03991,89,1315,0.02933,0.05050
2019,Bavaria,male,"Yes, less frequently",0.10287,228,1315,0.08644,0.11929
2019,Bavaria,female,"No, never",0.33503,907,1336,0.30971,0.36035
2019,Bavaria,female,"Yes, every week",0.02997,87,1336,0.02082,0.03912
2019,Bavaria,female,"Yes, every 2 weeks",0.04149,118,1336,0.03079,0.05218
2019,Bavaria,female,"Yes, every 3-4 weeks",0.01809,72,1336,0.01094,0.02523
2019,Bavaria,female,"Yes, less frequently",0.06452,152,1336,0.05134,0.07769
2019,Berlin,male,"No, never",0.26555,150,287,0.21436,0.31673
2019,Berlin,male,"Yes, every 2 weeks",0.06396,45,287,0.03560,0.09232
2019,Berlin,male,"Yes, less frequently",0.11919,92,287,0.08163,0.15674
2019,Berlin,female,"No, never",0.28943,196,259,0.23410,0.34477
2019,Berlin,female,"Yes, less frequently",0.09481,63,259,0.05906,0.13055
2019,Brandenburg,male,"No, never",0.29942,193,257,0.24331,0.35552
2019,Brandenburg,male,"Yes, less frequently",0.08606,64,257,0.05171,0.12042
2019,Brandenburg,female,"No, never",0.24903,209,250,0.19531,0.30274
2019,Brandenburg,female,"Yes, every 2 weeks",0.05588,41,250,0.02735,0.08441
2019,Mecklenburg-Western Pomerania,male,"No, never",0.29226,93,126,0.21253,0.37200
2019,Mecklenburg-Western Pomerania,male,"Yes, less frequently",0.09667,33,126,0.04486,0.14847
2019,Mecklenburg-Western Pomerania,female,"No, never",0.23578,104,104,0.15380,0.31776
2019,Saxony,male,"No, never",0.33490,304,534,0.29483,0.37497
2019,Saxony,male,"Yes, every week",0.03154,38,534,0.01670,0.04637
2019,Saxony,male,"Yes, every 2 weeks",0.07980,48,534,0.05680,0.10281
2019,Saxony,male,"Yes, every 3-4 weeks",0.02652,34,534,0.01288,0.04016
2019,Saxony,male,"Yes, less frequently",0.09976,110,534,0.07432,0.12520
2019,Saxony,female,"No, never",0.33163,341,464,0.28875,0.37452
2019,Saxony,female,"Yes, every 2 weeks",0.05599,72,464,0.03505,0.07693
2019,Saxony,female,"Yes, less frequently",0.06131,51,464,0.03946,0.08316
2019,Saxony-Anhalt,male,"No, never",0.24442,130,183,0.18199,0.30686
2019,Saxony-Anhalt,male,"Yes, less frequently",0.06750,53,183,0.03105,0.10395
2019,Saxony-Anhalt,female,"No, never",0.27443,180,180,0.20906,0.33980
2019,Thuringa,male,"No, never",0.30091,163,214,0.23931,0.36251
2019,Thuringa,male,"Yes, less frequently",0.09596,51,214,0.05640,0.13551
2019,Thuringa,female,"No, never",0.27388,191,226,0.21561,0.33215
2019,Thuringa,female,"Yes, less frequently",0.05727,35,226,0.02691,0.08763
2021,Schleswig-Holstein,male,"No, never",0.28157,150,187,0.21693,0.34621
2021,Schleswig-Holstein,male,"Yes, less frequently",0.08003,37,187,0.04103,0.11902
2021,Schleswig-Holstein,female,"No, never",0.23706,135,135,0.16505,0.30907
2021,Hamburg,male,"No, never",0.25594,81,81,0.16031,0.35157
2021,Hamburg,female,"No, never",0.25347,84,84,0.15988,0.34705
2021,Lower Saxony,male,"No, never",0.28481,326,496,0.24505,0.32457
2021,Lower Saxony,male,"Yes, every week",0.03039,41,496,0.01526,0.04551
2021,Lower Saxony,male,"Yes, every 2 weeks",0.02782,44,496,0.01333,0.04231
2021,Lower Saxony,male,"Yes, less frequently",0.06455,85,496,0.04290,0.08619
2021,Lower Saxony,female,"No, never",0.27024,320,449,0.22912,0.31136
2021,Lower Saxony,female,"Yes, every 2 weeks",0.03859,63,449,0.02075,0.05642
2021,Lower Saxony,female,"Yes, less frequently",0.03842,66,449,0.02062,0.05621
2021,North Rhine-Westphalia,male,"No, never",0.26371,705,1188,0.23864,0.28877
2021,North Rhine-Westphalia,male,"Yes, every week",0.03090,99,1188,0.02106,0.04074
2021,North Rhine-Westphalia,male,"Yes, every 2 weeks",0.04257,112,1188,0.03108,0.05405
2021,North Rhine-Westphalia,male,"Yes, every 3-4 weeks",0.03124,65,1188,0.02135,0.04114
2021,North Rhine-Westphalia,male,"Yes, less frequently",0.08033,207,1188,0.06487,0.09579
2021,North Rhine-Westphalia,female,"No, never",0.27654,727,1110,0.25021,0.30286
2021,North Rhine-Westphalia,female,"Yes, every week",0.03330,76,1110,0.02274,0.04386
2021,North Rhine-Westphalia,female,"Yes, every 2 weeks",0.04105,140,1110,0.02937,0.05273
2021,North Rhine-Westphalia,female,"Yes, every 3-4 weeks",0.01395,44,1110,0.00705,0.02086
2021,North Rhine-Westphalia,female,"Yes, less frequently",0.04473,123,1110,0.03256,0.05689
2021,Hesse,male,"No, never",0.26583,251,407,0.22286,0.30881
2021,Hesse,male,"Yes, every week",0.03084,48,407,0.01402,0.04766
2021,Hesse,male,"Yes, every 2 weeks",0.04643,51,407,0.02597,0.06690
2021,Hesse,male,"Yes, less frequently",0.07005,57,407,0.04522,0.09488
2021,Hesse,female,"No, never",0.26341,198,290,0.21262,0.31419
2021,Hesse,female,"Yes, every 2 weeks",0.05008,40,290,0.02493,0.07523
2021,Hesse,female,"Yes, less frequently",0.05335,52,290,0.02744,0.07926
2021,"Rhineland-Palatinate, Saarland",male,"No, never",0.15506,136,227,0.10787,0.20226
2021,"Rhineland-Palatinate, Saarland",male,"Yes, every 2 weeks",0.03822,35,227,0.01322,0.06321
2021,"Rhineland-Palatinate, Saarland",male,"Yes, less frequently",0.12002,56,227,0.07765,0.16239
2021,"Rhineland-Palatinate, Saarland",female,"No, never",0.20912,141,173,0.14835,0.26990
2021,"Rhineland-Palatinate, Saarland",female,"Yes, less frequently",0.04305,32,173,0.01271,0.07338
2021,Baden-Wuerttemberg,male,"No, never",0.30316,441,672,0.26838,0.33794
2021,Baden-Wuerttemberg,male,"Yes, every week",0.01598,43,672,0.00649,0.02547
2021,Baden-Wuerttemberg,male,"Yes, every 2 weeks",0.03403,46,672,0.02031,0.04775
2021,Baden-Wuerttemberg,male,"Yes, every 3-4 weeks",0.02973,47,672,0.01688,0.04258
2021,Baden-Wuerttemberg,male,"Yes, less frequently",0.05769,95,672,0.04005,0.07533
2021,Baden-Wuerttemberg,female,"No, never",0.26698,404,608,0.23178,0.30217
2021,Baden-Wuerttemberg,female,"Yes, every week",0.02280,40,608,0.01093,0.03467
2021,Baden-Wuerttemberg,female,"Yes, every 2 weeks",0.05162,53,608,0.03402,0.06922
2021,Baden-Wuerttemberg,female,"Yes, every 3-4 weeks",0.02566,39,608,0.01308,0.03823
2021,Baden-Wuerttemberg,female,"Yes, less frequently",0.04177,72,608,0.02585,0.05769
2021,Bavaria,male,"No, never",0.27540,478,810,0.24462,0.30619
2021,Bavaria,male,"Yes, every week",0.03233,71,810,0.02014,0.04451
2021,Bavaria,male,"Yes, every 2 weeks",0.03182,68,810,0.01973,0.04392
2021,Bavaria,male,"Yes, every 3-4 weeks",0.02299,44,810,0.01266,0.03332
2021,Bavaria,male,"Yes, less frequently",0.08741,149,810,0.06795,0.10687
2021,Bavaria,female,"No, never",0.26464,504,786,0.23378,0.29550
2021,Bavaria,female,"Yes, every week",0.01906,50,786,0.00949,0.02862
2021,Bavaria,female,"Yes, every 2 weeks",0.03640,88,786,0.02330,0.04951
2021,Bavaria,female,"Yes, every 3-4 weeks",0.01775,47,786,0.00851,0.02699
2021,Bavaria,female,"Yes, less frequently",0.04371,97,786,0.02941,0.05802
2021,Berlin,male,"No, never",0.23131,145,205,0.17345,0.28918
2021,Berlin,male,"Yes, less frequently",0.08698,60,205,0.04831,0.12565
2021,Berlin,female,"No, never",0.20892,126,166,0.14689,0.27095
2021,Berlin,female,"Yes, less frequently",0.07790,40,166,0.03701,0.11880
2021,Brandenburg,male,"No, never",0.25021,107,140,0.17820,0.32222
2021,Brandenburg,male,"Yes, less frequently",0.06371,33,140,0.02311,0.10431
2021,Brandenburg,female,"No, never",0.19340,114,114,0.12058,0.26622
2021,Mecklenburg-Western Pomerania,male,"No, never",0.29800,52,52,0.17247,0.42353
2021,Mecklenburg-Western Pomerania,female,"No, never",0.21818,54,54,0.10699,0.32938
2021,Saxony,male,"No, never",0.27368,198,281,0.22145,0.32590
2021,Saxony,male,"Yes, every 2 weeks",0.04535,31,281,0.02098,0.06972
2021,Saxony,male,"Yes, less frequently",0.07115,52,281,0.04104,0.10126
2021,Saxony,female,"No, never",0.28339,205,250,0.22741,0.33936
2021,Saxony,female,"Yes, every 2 weeks",0.05595,45,250,0.02740,0.08450
2021,Saxony-Anhalt,male,"No, never",0.27818,93,127,0.19994,0.35643
2021,Saxony-Anhalt,male,"Yes, less frequently",0.09863,34,127,0.04657,0.15070
2021,Saxony-Anhalt,female,"No, never",0.19904,85,85,0.11365,0.28442
2021,Thuringa,male,"No, never",0.27339,103,103,0.18690,0.35989
2021,Thuringa,female,"No, never",0.30663,126,126,0.22579,0.38746
