year,age_gr,pgisced97,plb0219_v1,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2021,17-29 y.,Upper Secondary Level,"Yes, every 2 weeks",0.0068860846604402,83,9321,0.0068567262656510355,0.006915443055229364
2021,17-29 y.,Upper Secondary Level,"Yes, less frequently",0.009730745844741038,74,9321,0.009695896364429168,0.009765595325052908
2021,17-29 y.,Post-secondary Non-tertiary Level,"No, never",0.014932820396141626,104,9321,0.014889762734628512,0.01497587805765474
2021,17-29 y.,Second Stage of Tertiary Education,"No, never",0.030373686318548445,239,9321,0.030312761037408084,0.030434611599688806
2021,17-29 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.005418442641016652,55,9321,0.005392380863390819,0.005444504418642485
2021,17-29 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.00433443489002623,46,9321,0.004311112686595154,0.0043577570934573056
2021,30-45 y.,Primary Level,"No, never",0.004499198795259369,153,9321,0.004475439421359967,0.004522958169158771
2021,30-45 y.,Lower Secondary Level,"No, never",0.015144307297035836,169,9321,0.01510095045918389,0.015187664134887782
2021,30-45 y.,Upper Secondary Level,"No, never",0.09161147537888727,723,9321,0.09150906184502473,0.0917138889127498
2021,30-45 y.,Upper Secondary Level,"Yes, every week",0.007393265037178607,62,9321,0.0073628524518679185,0.007423677622489295
2021,30-45 y.,Upper Secondary Level,"Yes, every 2 weeks",0.018093529199874767,127,9321,0.018046209356596832,0.0181408490431527
2021,30-45 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.005461436012172409,58,9321,0.00543527160900635,0.005487600415338468
2021,30-45 y.,Upper Secondary Level,"Yes, less frequently",0.014394973634660035,122,9321,0.014352686964769839,0.014437260304550231
2021,30-45 y.,Post-secondary Non-tertiary Level,"No, never",0.03262350618659224,279,9321,0.03256043809695018,0.032686574276234295
2021,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.0064217834826788165,45,9321,0.0063934254921058226,0.0064501414732518105
2021,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.0041395078762630575,31,9321,0.004116713894207295,0.00416230185831882
2021,30-45 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.007712433034748665,41,9321,0.007681375922497754,0.007743490146999576
2021,30-45 y.,First Stage of Tertiary Education,"No, never",0.017072918503855186,100,9321,0.017026928745484005,0.017118908262226368
2021,30-45 y.,First Stage of Tertiary Education,"Yes, less frequently",0.004111350654804232,37,9321,0.004088634007015083,0.004134067302593382
2021,30-45 y.,Second Stage of Tertiary Education,"No, never",0.08801626827301401,786,9321,0.08791568596080374,0.08811685058522428
2021,30-45 y.,Second Stage of Tertiary Education,"Yes, every week",0.010875321936549873,108,9321,0.010838501140507448,0.010912142732592297
2021,30-45 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.01187822643051745,116,9321,0.011839764805599496,0.011916688055435404
2021,30-45 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.00906688547795342,79,9321,0.009033234489177991,0.00910053646672885
2021,30-45 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.025761728389307348,242,9321,0.025705485621441777,0.02581797115717292
2021,46-65 y.,Primary Level,"No, never",0.0022582679531081644,50,9321,0.002241416265553519,0.00227511964066281
2021,46-65 y.,Lower Secondary Level,"No, never",0.018278677104064587,150,9321,0.018231120253464735,0.01832623395466444
2021,46-65 y.,Upper Secondary Level,"No, never",0.14441791872227672,1214,9321,0.1442931263688912,0.14454271107566224
2021,46-65 y.,Upper Secondary Level,"Yes, every week",0.011055708729654095,98,9321,0.01101858720528996,0.01109283025401823
2021,46-65 y.,Upper Secondary Level,"Yes, every 2 weeks",0.02235919142818143,199,9321,0.022306702911285982,0.022411679945076875
2021,46-65 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.01548191475763339,108,9321,0.015438084827446654,0.015525744687820125
2021,46-65 y.,Upper Secondary Level,"Yes, less frequently",0.027441396674745332,231,9321,0.027383399399627816,0.02749939394986285
2021,46-65 y.,Post-secondary Non-tertiary Level,"No, never",0.03538340010555959,338,9321,0.0353178122032573,0.035448988007861885
2021,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.005318127946435962,58,9321,0.005292307242021326,0.0053439486508505985
2021,46-65 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.005183418554930666,74,9321,0.0051579252441141255,0.005208911865747207
2021,46-65 y.,First Stage of Tertiary Education,"No, never",0.02204849185669609,204,9321,0.021996361019636156,0.02210062269375602
2021,46-65 y.,First Stage of Tertiary Education,"Yes, less frequently",0.008410387904370252,77,9321,0.008377967338455418,0.008442808470285086
2021,46-65 y.,Second Stage of Tertiary Education,"No, never",0.0722778568576683,866,9321,0.07218592666118254,0.07236978705415406
2021,46-65 y.,Second Stage of Tertiary Education,"Yes, every week",0.015901519495906236,215,9321,0.015857109044517214,0.015945929947295257
2021,46-65 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.00980551877938264,158,9321,0.009770536981001932,0.009840500577763346
2021,46-65 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.006931356225875063,113,9321,0.006901902154289579,0.006960810297460547
2021,46-65 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.03113747654093499,371,9321,0.03107581428932018,0.031199138792549798
2021,66 and older,Upper Secondary Level,"No, never",0.013988190300826634,87,9321,0.013946496794669418,0.01402988380698385
2021,66 and older,Second Stage of Tertiary Education,"No, never",0.00528733656284192,66,9321,0.005261590317986326,0.005313082807697514
