year,bula_h,plb0219_v1,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2021,Hesse,"Yes, less frequently",0.012031475765465031,109,10179,0.011994407505406346,0.012068544025523717
2021,"Rhineland-Palatinate, Saarland","No, never",0.026263890236298135,277,10179,0.026209518730379022,0.02631826174221725
2021,"Rhineland-Palatinate, Saarland","Yes, every week",0.0030298863535719264,44,10179,0.003011199962398275,0.0030485727447455775
2021,"Rhineland-Palatinate, Saarland","Yes, every 2 weeks",0.00472775274444739,60,10179,0.0047044305441220026,0.0047510749447727775
2021,"Rhineland-Palatinate, Saarland","Yes, every 3-4 weeks",0.0033290415721213165,32,10179,0.003309457332793832,0.003348625811448801
2021,"Rhineland-Palatinate, Saarland","Yes, less frequently",0.011670872918033684,88,10179,0.011634357719687157,0.011707388116380212
2021,Baden-Wuerttemberg,"No, never",0.09647331265571328,845,10179,0.09637293309640002,0.09657369221502654
2021,Baden-Wuerttemberg,"Yes, every week",0.006661612164959289,83,10179,0.006633954884187183,0.006689269445731396
2021,Baden-Wuerttemberg,"Yes, every 2 weeks",0.0141030334940611,99,10179,0.014062942831799236,0.014143124156322965
2021,Baden-Wuerttemberg,"Yes, every 3-4 weeks",0.009296450105914178,86,10179,0.009263821266417751,0.009329078945410605
2021,Baden-Wuerttemberg,"Yes, less frequently",0.01707349069342427,167,10179,0.017029446071971967,0.017117535314876572
2021,Bavaria,"No, never",0.1027445533835841,982,10179,0.10264132273579502,0.10284778403137318
2021,Bavaria,"Yes, every week",0.009731237313886303,121,10179,0.009697861507425017,0.009764613120347588
2021,Bavaria,"Yes, every 2 weeks",0.012920524490051955,156,10179,0.012882128371030865,0.012958920609073044
2021,Bavaria,"Yes, every 3-4 weeks",0.006980299466023929,91,10179,0.0069519929019737445,0.007008606030074114
2021,Bavaria,"Yes, less frequently",0.024688329027331764,246,10179,0.024635570974848583,0.024741087079814945
2021,Berlin,"No, never",0.02339720785102575,271,10179,0.023345813877789702,0.023448601824261797
2021,Berlin,"Yes, every week",0.0026243733473785627,35,10179,0.002606978790033193,0.002641767904723932
2021,Berlin,"Yes, every 2 weeks",0.0047699658864389935,57,10179,0.004746540294705895,0.004793391478172092
2021,Berlin,"Yes, every 3-4 weeks",0.002911623236404207,41,10179,0.002893304074043971,0.002929942398764443
2021,Berlin,"Yes, less frequently",0.008864932237137692,100,10179,0.00883306273141118,0.008896801742864203
2021,Brandenburg,"No, never",0.01789205830252157,221,10179,0.017846988987203063,0.017937127617840075
2021,Brandenburg,"Yes, every 2 weeks",0.004411718828843141,37,10179,0.0043891860373725,0.004434251620313782
2021,Brandenburg,"Yes, less frequently",0.0040139640713825146,52,10179,0.003992466739474437,0.0040354614032905925
2021,Mecklenburg-Western Pomerania,"No, never",0.012637808044590188,106,10179,0.012599828887608994,0.012675787201571382
2021,Saxony,"No, never",0.03562450544944455,404,10179,0.035561486856568486,0.03568752404232062
2021,Saxony,"Yes, every week",0.002239903270649489,34,10179,0.0022238301984990995,0.0022559763427998786
2021,Saxony,"Yes, every 2 weeks",0.006358000233770541,76,10179,0.006330976432624101,0.006385024034916981
2021,Saxony,"Yes, every 3-4 weeks",0.001965998544378253,31,10179,0.0019509381806346803,0.001981058908121826
2021,Saxony,"Yes, less frequently",0.007084397452714451,82,10179,0.00705588209504456,0.007112912810384342
2021,Saxony-Anhalt,"No, never",0.015426489081959007,178,10179,0.015384587654502497,0.015468390509415517
2021,Saxony-Anhalt,"Yes, less frequently",0.003908266169689396,54,10179,0.003887052640235819,0.003929479699142972
2021,Thuringa,"No, never",0.01944789454849184,229,10179,0.0194009437664667,0.01949484533051698
2021,Thuringa,"Yes, less frequently",0.004439183384425623,46,10179,0.004416580876125587,0.004461785892725658
