year,ple0019,bula_h,migback,proportion,n,lower_confidence,upper_confidence
2021,Yes,Brandenburg,Direct migration background,0.0021798365122615805,27598,0.0016295924491228145,0.0027300805754003465
2021,Yes,Schleswig-Holstein,Indirect migration background,0.0016348773841961854,27598,0.0011582219379270011,0.0021115328304653694
2021,Yes,Thuringa,Indirect migration background,0.0016348773841961854,27598,0.0011582219379270011,0.0021115328304653694
2021,Yes,Bremen,Direct migration background,0.0016348773841961854,27598,0.0011582219379270011,0.0021115328304653694
2021,Yes,Hamburg,Indirect migration background,0.0010899182561307902,27598,0.0007006245091551021,0.0014792120031064783
2021,Yes,Saxony-Anhalt,Direct migration background,0.0005449591280653951,27598,0.00026961180204179626,0.000820306454088994
2021,Yes,Saxony-Anhalt,Indirect migration background,0.0005449591280653951,27598,0.00026961180204179626,0.000820306454088994
2021,Yes,Mecklenburg-Western Pomerania,Direct migration background,0.0005449591280653951,27598,0.00026961180204179626,0.000820306454088994
2021,Yes,Saxony,Indirect migration background,0.0005449591280653951,27598,0.00026961180204179626,0.000820306454088994
2021,Yes,Brandenburg,Indirect migration background,0.0005449591280653951,27598,0.00026961180204179626,0.000820306454088994
2021,No,North Rhine-Westphalia,No migration background,0.1277123730378578,27598,0.12377448277364726,0.1316502633020683
2021,No,Bavaria,No migration background,0.10168513388734995,27598,0.09811930669902957,0.10525096107567034
2021,No,North Rhine-Westphalia,Direct migration background,0.07352262234533703,27598,0.07044337078446358,0.07660187390621048
2021,No,Baden-Wuerttemberg,No migration background,0.0721375807940905,27598,0.06908519203457301,0.07518996955360797
2021,No,Lower Saxony,No migration background,0.06700138504155125,27598,0.0640515369209695,0.06995123316213299
2021,No,Saxony,No migration background,0.05493998153277932,27598,0.052251598065634085,0.057628364999924554
2021,No,Hesse,No migration background,0.04085872576177285,27598,0.03852311232280302,0.043194339200742685
2021,No,Bavaria,Direct migration background,0.03751154201292706,27598,0.03526973878587271,0.039753345239981405
2021,No,Baden-Wuerttemberg,Direct migration background,0.03462603878116344,27598,0.03246895773881428,0.036783119823512594
2021,No,"Rhineland-Palatinate, Saarland",No migration background,0.031682825484764546,27598,0.029616312986828184,0.033749337982700904
2021,No,Brandenburg,No migration background,0.030470914127423823,27598,0.02844304263943986,0.03249878561540778
2021,No,Schleswig-Holstein,No migration background,0.02995152354570637,27598,0.02794047087846077,0.03196257621295197
2021,No,Berlin,No migration background,0.028393351800554016,27598,0.026433736431866042,0.03035296716924199
2021,No,Thuringa,No migration background,0.02798938134810711,27598,0.026043351843347252,0.029935410852866967
2021,No,Saxony-Anhalt,No migration background,0.026431209602954756,27598,0.024538608419959876,0.028323810785949637
2021,No,Lower Saxony,Direct migration background,0.026373499538319484,27598,0.024482909611279028,0.02826408946535994
2021,No,Hesse,Direct migration background,0.02510387811634349,27598,0.023258153746477786,0.026949602486209194
2021,No,Mecklenburg-Western Pomerania,No migration background,0.0188134810710988,27598,0.017210502809278275,0.020416459332919325
2021,No,"Rhineland-Palatinate, Saarland",Direct migration background,0.017024469067405356,27598,0.015498220012176002,0.01855071812263471
2021,No,Berlin,Direct migration background,0.015120036934441366,27598,0.013680292715958664,0.01655978115292407
2021,No,Hamburg,No migration background,0.01471606648199446,27598,0.013295394428810824,0.016136738535178097
2021,No,North Rhine-Westphalia,Indirect migration background,0.012407663896583564,27598,0.01110163997393624,0.013713687819230887
2021,No,Schleswig-Holstein,Direct migration background,0.011888273314866112,27598,0.010609540873146283,0.01316700575658594
2021,No,Bavaria,Indirect migration background,0.008252539242843951,27598,0.007185177545611165,0.009319900940076738
2021,No,Hamburg,Direct migration background,0.0077331486611265,27598,0.0066996505498139805,0.00876664677243902
2021,No,Baden-Wuerttemberg,Indirect migration background,0.007502308402585411,27598,0.006484234100214576,0.008520382704956246
2021,No,Saxony,Direct migration background,0.006636657433056325,27598,0.0056787003972847555,0.0075946144688278944
2021,No,Brandenburg,Direct migration background,0.005367036011080332,27598,0.004505018784098005,0.00622905323806266
2021,No,Thuringa,Direct migration background,0.004789935364727609,27598,0.003975344617977422,0.005604526111477795
2021,No,Saxony-Anhalt,Direct migration background,0.004559095106186519,27598,0.003764283255830194,0.0053539069565428435
2021,No,Lower Saxony,Indirect migration background,0.004501385041551247,27598,0.0037115967739176905,0.005291173309184803
2021,No,Bremen,No migration background,0.00432825484764543,27598,0.003553736393869228,0.005102773301421631
2021,No,Hesse,Indirect migration background,0.0031740535549399816,27598,0.0025104112574157174,0.003837695852464246
2021,No,Bremen,Direct migration background,0.0030009233610341643,27598,0.0023555781428276283,0.0036462685792407004
2021,No,"Rhineland-Palatinate, Saarland",Indirect migration background,0.00265466297322253,27598,0.0020475846258962904,0.0032617413205487692
2021,No,Berlin,Indirect migration background,0.002366112650046168,27598,0.001792893657798656,0.00293933164229368
2021,No,Schleswig-Holstein,Indirect migration background,0.0018467220683287165,27598,0.001340178676154461,0.002353265460502972
2021,No,Mecklenburg-Western Pomerania,Direct migration background,0.0017890120036934442,27598,0.0012904317588386238,0.0022875922485482646
2021,No,Hamburg,Indirect migration background,0.0013850415512465374,27598,0.0009462606650023251,0.0018238224374907497
2021,No,Saxony,Indirect migration background,0.001327331486611265,27598,0.0008977767159056479,0.0017568862573168818
2021,No,Saxony-Anhalt,Indirect migration background,0.0006925207756232687,27598,0.00038214827268662476,0.0010028932785599127
2021,No,Brandenburg,Indirect migration background,0.0006925207756232687,27598,0.00038214827268662476,0.0010028932785599127
2021,No,Bremen,Indirect migration background,0.0004616805170821791,27598,0.00020823316149219554,0.0007151278726721627
2021,No,Mecklenburg-Western Pomerania,Indirect migration background,0.00034626038781163435,27598,0.00012675586697502206,0.0005657649086482467
2021,No,Thuringa,Indirect migration background,0.00023084025854108956,27598,5.1605221427332475e-05,0.0004100752956548466
