year,age_gr,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,30-45 y.,SPD,0.08755,636,8141,0.08141,0.09369
2015,30-45 y.,CDU/CSU,0.13148,947,8141,0.12414,0.13882
2015,30-45 y.,FDP,0.01111,69,8141,0.00883,0.01339
2015,30-45 y.,Bündnis90/Grüne,0.07230,463,8141,0.06668,0.07793
2015,30-45 y.,PDS/Linke,0.02216,191,8141,0.01896,0.02536
2015,30-45 y.,Far right parties,0.00859,43,8141,0.00659,0.01060
2015,30-45 y.,AfD,0.00785,65,8141,0.00594,0.00977
2015,30-45 y.,Others,0.01095,70,8141,0.00869,0.01321
2015,46-65 y.,Not leaning towards specific party,0.56979,5174,8937,0.55952,0.58005
2015,46-65 y.,SPD,0.13048,1130,8937,0.12350,0.13746
2015,46-65 y.,CDU/CSU,0.15690,1438,8937,0.14935,0.16444
2015,46-65 y.,FDP,0.00703,86,8937,0.00530,0.00876
2015,46-65 y.,Bündnis90/Grüne,0.06312,640,8937,0.05808,0.06816
2015,46-65 y.,PDS/Linke,0.03272,332,8937,0.02903,0.03641
2015,46-65 y.,AfD,0.01465,105,8937,0.01216,0.01714
2015,46-65 y.,Others,0.00328,32,8937,0.00209,0.00446
2015,66 and older,Not leaning towards specific party,0.40056,1969,4811,0.38671,0.41440
2015,66 and older,SPD,0.19646,949,4811,0.18523,0.20769
2015,66 and older,CDU/CSU,0.29863,1409,4811,0.28570,0.31156
2015,66 and older,FDP,0.01635,93,4811,0.01277,0.01994
2015,66 and older,Bündnis90/Grüne,0.02718,147,4811,0.02259,0.03178
2015,66 and older,PDS/Linke,0.02824,182,4811,0.02356,0.03292
2015,66 and older,AfD,0.01300,62,4811,0.00980,0.01620
2016,17-29 y.,Not leaning towards specific party,0.65253,2879,3786,0.63736,0.66770
2016,17-29 y.,SPD,0.05714,206,3786,0.04975,0.06454
2016,17-29 y.,CDU/CSU,0.07046,265,3786,0.06230,0.07861
2016,17-29 y.,Bündnis90/Grüne,0.05571,215,3786,0.04840,0.06302
2016,17-29 y.,PDS/Linke,0.02505,103,3786,0.02007,0.03003
2016,17-29 y.,AfD,0.02283,78,3786,0.01807,0.02759
2016,17-29 y.,Others,0.01073,40,3786,0.00745,0.01402
2016,30-45 y.,Not leaning towards specific party,0.63101,4813,6962,0.61967,0.64234
2016,30-45 y.,SPD,0.07257,474,6962,0.06648,0.07867
2016,30-45 y.,CDU/CSU,0.11779,770,6962,0.11022,0.12537
2016,30-45 y.,FDP,0.01317,69,6962,0.01049,0.01585
2016,30-45 y.,Bündnis90/Grüne,0.07505,443,6962,0.06886,0.08123
2016,30-45 y.,PDS/Linke,0.02476,172,6962,0.02111,0.02841
2016,30-45 y.,AfD,0.02439,156,6962,0.02077,0.02802
2016,30-45 y.,Others,0.01374,65,6962,0.01100,0.01647
2016,46-65 y.,Not leaning towards specific party,0.57346,4897,8485,0.56294,0.58399
2016,46-65 y.,SPD,0.11901,974,8485,0.11212,0.12590
2016,46-65 y.,CDU/CSU,0.14801,1324,8485,0.14046,0.15557
2016,46-65 y.,FDP,0.00914,79,8485,0.00711,0.01116
2016,46-65 y.,Bündnis90/Grüne,0.07279,677,8485,0.06726,0.07832
2016,46-65 y.,PDS/Linke,0.02746,259,8485,0.02398,0.03093
2016,46-65 y.,AfD,0.02357,201,8485,0.02034,0.02679
2016,46-65 y.,Others,0.00484,39,8485,0.00336,0.00632
2016,46-65 y.,Party combinations,0.00356,35,8485,0.00230,0.00483
2016,66 and older,Not leaning towards specific party,0.44833,2032,4650,0.43404,0.46263
2016,66 and older,SPD,0.16753,810,4650,0.15679,0.17826
2016,66 and older,CDU/CSU,0.27605,1294,4650,0.26320,0.28890
2016,66 and older,FDP,0.01829,110,4650,0.01444,0.02214
2016,66 and older,Bündnis90/Grüne,0.03367,159,4650,0.02848,0.03885
2016,66 and older,PDS/Linke,0.02463,166,4650,0.02017,0.02908
2016,66 and older,AfD,0.01378,79,4650,0.01043,0.01713
2017,17-29 y.,Not leaning towards specific party,0.65678,3731,4913,0.64350,0.67005
2017,17-29 y.,SPD,0.05953,304,4913,0.05291,0.06615
2017,17-29 y.,CDU/CSU,0.07943,395,4913,0.07187,0.08699
2017,17-29 y.,FDP,0.01040,57,4913,0.00756,0.01324
2017,17-29 y.,Bündnis90/Grüne,0.04401,209,4913,0.03828,0.04975
2017,17-29 y.,PDS/Linke,0.03266,133,4913,0.02769,0.03763
2017,17-29 y.,AfD,0.01589,50,4913,0.01239,0.01939
2017,17-29 y.,Others,0.00740,34,4913,0.00500,0.00979
2017,30-45 y.,Not leaning towards specific party,0.64224,5753,8248,0.63189,0.65258
2017,30-45 y.,SPD,0.08172,576,8248,0.07581,0.08763
2017,30-45 y.,CDU/CSU,0.11611,1000,8248,0.10919,0.12302
2017,30-45 y.,FDP,0.01347,88,8248,0.01098,0.01596
2017,30-45 y.,Bündnis90/Grüne,0.05719,409,8248,0.05218,0.06221
2017,30-45 y.,PDS/Linke,0.02960,196,8248,0.02594,0.03326
2017,30-45 y.,Far right parties,0.00677,40,8248,0.00500,0.00854
2017,30-45 y.,AfD,0.02176,136,8248,0.01861,0.02491
2017,30-45 y.,Others,0.01028,50,8248,0.00810,0.01245
2017,46-65 y.,Not leaning towards specific party,0.55538,5856,10082,0.54568,0.56508
2017,46-65 y.,SPD,0.14296,1323,10082,0.13613,0.14980
2017,46-65 y.,CDU/CSU,0.14161,1540,10082,0.13481,0.14842
2017,46-65 y.,FDP,0.01520,157,10082,0.01281,0.01759
2017,46-65 y.,Bündnis90/Grüne,0.05554,621,10082,0.05107,0.06001
2017,46-65 y.,PDS/Linke,0.02745,297,10082,0.02426,0.03064
2017,46-65 y.,AfD,0.03214,250,10082,0.02869,0.03558
2017,46-65 y.,Party combinations,0.00421,38,10082,0.00295,0.00548
2017,66 and older,Not leaning towards specific party,0.43162,2123,4873,0.41771,0.44552
2017,66 and older,SPD,0.20119,956,4873,0.18993,0.21245
2017,66 and older,CDU/CSU,0.25637,1265,4873,0.24411,0.26863
2017,66 and older,FDP,0.02223,124,4873,0.01809,0.02637
2017,66 and older,Bündnis90/Grüne,0.02846,147,4873,0.02379,0.03313
2017,66 and older,PDS/Linke,0.02540,183,4873,0.02099,0.02982
2017,66 and older,AfD,0.01204,75,4873,0.00898,0.01511
2018,17-29 y.,Not leaning towards specific party,0.63020,3850,5232,0.61712,0.64329
2018,17-29 y.,SPD,0.05844,278,5232,0.05208,0.06479
2018,17-29 y.,CDU/CSU,0.07166,389,5232,0.06467,0.07865
2018,17-29 y.,FDP,0.01961,94,5232,0.01585,0.02337
2018,17-29 y.,Bündnis90/Grüne,0.06323,295,5232,0.05663,0.06982
2018,17-29 y.,PDS/Linke,0.04560,196,5232,0.03995,0.05126
2018,17-29 y.,AfD,0.02454,79,5232,0.02034,0.02873
2018,17-29 y.,Others,0.01112,51,5232,0.00828,0.01396
2018,30-45 y.,Not leaning towards specific party,0.62171,5631,8167,0.61119,0.63223
2018,30-45 y.,SPD,0.07710,485,8167,0.07131,0.08288
2018,30-45 y.,CDU/CSU,0.11330,914,8167,0.10643,0.12018
2018,30-45 y.,FDP,0.02251,132,8167,0.01930,0.02573
2018,30-45 y.,Bündnis90/Grüne,0.07406,508,8167,0.06838,0.07974
2018,30-45 y.,PDS/Linke,0.03371,231,8167,0.02980,0.03763
2018,30-45 y.,AfD,0.03281,207,8167,0.02895,0.03668
2018,30-45 y.,Others,0.00904,59,8167,0.00699,0.01110
2018,46-65 y.,Not leaning towards specific party,0.56287,5784,9955,0.55313,0.57262
2018,46-65 y.,SPD,0.11797,1080,9955,0.11163,0.12431
2018,46-65 y.,CDU/CSU,0.13872,1464,9955,0.13193,0.14551
2018,46-65 y.,FDP,0.01771,171,9955,0.01511,0.02030
2018,46-65 y.,Bündnis90/Grüne,0.06844,747,9955,0.06348,0.07340
2018,46-65 y.,PDS/Linke,0.03063,338,9955,0.02724,0.03401
2018,46-65 y.,AfD,0.03724,326,9955,0.03352,0.04096
2018,46-65 y.,Others,0.00605,45,9955,0.00453,0.00758
2018,66 and older,Not leaning towards specific party,0.42501,2109,4937,0.41122,0.43880
2018,66 and older,SPD,0.17360,860,4937,0.16303,0.18416
2018,66 and older,CDU/CSU,0.26815,1288,4937,0.25580,0.28051
2018,66 and older,FDP,0.02395,143,4937,0.01969,0.02822
2018,66 and older,Bündnis90/Grüne,0.03780,201,4937,0.03248,0.04312
2018,66 and older,PDS/Linke,0.02790,199,4937,0.02330,0.03249
2018,66 and older,AfD,0.01844,105,4937,0.01469,0.02219
2018,66 and older,Party combinations,0.00687,32,4937,0.00456,0.00917
2019,17-29 y.,Not leaning towards specific party,0.59953,2608,3786,0.58392,0.61514
2019,17-29 y.,SPD,0.03360,146,3786,0.02786,0.03934
2019,17-29 y.,CDU/CSU,0.05276,192,3786,0.04564,0.05989
2019,17-29 y.,FDP,0.01969,89,3786,0.01526,0.02411
2019,17-29 y.,Bündnis90/Grüne,0.10004,468,3786,0.09048,0.10960
2019,17-29 y.,PDS/Linke,0.04303,134,3786,0.03657,0.04950
2019,17-29 y.,AfD,0.02124,76,3786,0.01665,0.02584
2019,17-29 y.,Others,0.01340,73,3786,0.00973,0.01706
2019,30-45 y.,Not leaning towards specific party,0.61742,3974,6173,0.60530,0.62955
2019,30-45 y.,SPD,0.05400,337,6173,0.04836,0.05964
2019,30-45 y.,CDU/CSU,0.08787,657,6173,0.08081,0.09494
2019,30-45 y.,FDP,0.02192,144,6173,0.01827,0.02557
2019,30-45 y.,Bündnis90/Grüne,0.11105,599,6173,0.10321,0.11889
2019,30-45 y.,PDS/Linke,0.03325,209,6173,0.02878,0.03772
2019,30-45 y.,AfD,0.03432,185,6173,0.02978,0.03886
2019,30-45 y.,Others,0.00992,68,6173,0.00744,0.01239
2019,46-65 y.,Not leaning towards specific party,0.55108,5364,10178,0.54141,0.56074
2019,46-65 y.,SPD,0.09404,870,10178,0.08837,0.09971
2019,46-65 y.,CDU/CSU,0.13429,1575,10178,0.12767,0.14091
2019,46-65 y.,FDP,0.01495,272,10178,0.01259,0.01731
2019,46-65 y.,Bündnis90/Grüne,0.10270,1310,10178,0.09681,0.10860
2019,46-65 y.,PDS/Linke,0.02797,335,10178,0.02477,0.03118
2019,46-65 y.,AfD,0.04053,355,10178,0.03670,0.04436
2019,46-65 y.,Others,0.00927,97,10178,0.00741,0.01113
2019,66 and older,Not leaning towards specific party,0.44250,2084,5069,0.42882,0.45617
2019,66 and older,SPD,0.15125,755,5069,0.14139,0.16111
2019,66 and older,CDU/CSU,0.24376,1355,5069,0.23194,0.25558
2019,66 and older,FDP,0.02449,160,5069,0.02024,0.02875
2019,66 and older,Bündnis90/Grüne,0.05725,338,5069,0.05086,0.06365
2019,66 and older,PDS/Linke,0.03398,220,5069,0.02900,0.03897
2019,66 and older,AfD,0.02238,125,5069,0.01830,0.02645
2019,66 and older,Party combinations,0.00644,32,5069,0.00424,0.00865
2020,17-29 y.,Not leaning towards specific party,0.61421,3761,5020,0.60074,0.62767
2020,17-29 y.,SPD,0.03147,143,5020,0.02664,0.03630
2020,17-29 y.,CDU/CSU,0.05924,273,5020,0.05271,0.06577
2020,17-29 y.,FDP,0.01479,73,5020,0.01145,0.01813
2020,17-29 y.,Bündnis90/Grüne,0.11391,503,5020,0.10512,0.12270
2020,17-29 y.,PDS/Linke,0.03538,144,5020,0.03027,0.04049
2020,17-29 y.,AfD,0.01521,47,5020,0.01182,0.01859
2020,17-29 y.,Others,0.01747,76,5020,0.01385,0.02109
2020,30-45 y.,Not leaning towards specific party,0.61837,5645,7978,0.60771,0.62903
2020,30-45 y.,SPD,0.05318,344,7978,0.04825,0.05810
2020,30-45 y.,CDU/CSU,0.10237,767,7978,0.09571,0.10902
2020,30-45 y.,FDP,0.01362,88,7978,0.01108,0.01617
2020,30-45 y.,Bündnis90/Grüne,0.11211,666,7978,0.10519,0.11904
2020,30-45 y.,PDS/Linke,0.03428,203,7978,0.03029,0.03828
2020,30-45 y.,AfD,0.03242,160,7978,0.02853,0.03631
2020,30-45 y.,Others,0.01237,66,7978,0.00995,0.01480
2020,30-45 y.,Party combinations,0.00778,39,7978,0.00585,0.00971
2020,46-65 y.,Not leaning towards specific party,0.53390,5576,10222,0.52422,0.54357
2020,46-65 y.,SPD,0.08846,804,10222,0.08296,0.09397
2020,46-65 y.,CDU/CSU,0.14487,1578,10222,0.13805,0.15169
2020,46-65 y.,FDP,0.01349,198,10222,0.01126,0.01573
2020,46-65 y.,Bündnis90/Grüne,0.11552,1293,10222,0.10932,0.12172
2020,46-65 y.,PDS/Linke,0.03039,306,10222,0.02706,0.03371
2020,46-65 y.,AfD,0.03793,322,10222,0.03423,0.04164
2020,46-65 y.,Others,0.01064,75,10222,0.00865,0.01263
2020,46-65 y.,Party combinations,0.00662,70,10222,0.00505,0.00819
2020,66 and older,Not leaning towards specific party,0.42961,2020,4837,0.41566,0.44356
2020,66 and older,SPD,0.15443,718,4837,0.14425,0.16462
2020,66 and older,CDU/CSU,0.25535,1278,4837,0.24306,0.26764
2020,66 and older,FDP,0.01953,117,4837,0.01563,0.02343
2020,66 and older,Bündnis90/Grüne,0.06455,353,4837,0.05763,0.07148
2020,66 and older,PDS/Linke,0.03680,217,4837,0.03149,0.04211
2020,66 and older,AfD,0.01693,96,4837,0.01329,0.02057
2020,66 and older,Party combinations,0.00778,38,4837,0.00531,0.01026
2021,17-29 y.,Not leaning towards specific party,0.57474,2167,3162,0.55751,0.59198
2021,17-29 y.,SPD,0.03535,123,3162,0.02891,0.04179
2021,17-29 y.,CDU/CSU,0.04423,138,3162,0.03706,0.05140
2021,17-29 y.,FDP,0.03652,97,3162,0.02998,0.04306
2021,17-29 y.,Bündnis90/Grüne,0.14648,420,3162,0.13415,0.15881
2021,17-29 y.,PDS/Linke,0.03969,116,3162,0.03288,0.04649
2021,17-29 y.,AfD,0.01880,43,3162,0.01407,0.02354
2021,17-29 y.,Others,0.02516,58,3162,0.01970,0.03062
2021,30-45 y.,Not leaning towards specific party,0.60192,3534,5175,0.58858,0.61526
2021,30-45 y.,SPD,0.05645,286,5175,0.05016,0.06273
2021,30-45 y.,CDU/CSU,0.09238,451,5175,0.08449,0.10027
2021,30-45 y.,FDP,0.03211,122,5175,0.02730,0.03691
2021,30-45 y.,Bündnis90/Grüne,0.12025,507,5175,0.11138,0.12911
2021,30-45 y.,PDS/Linke,0.03058,133,5175,0.02589,0.03528
2021,30-45 y.,AfD,0.03109,92,5175,0.02636,0.03582
2021,30-45 y.,Others,0.01206,50,5175,0.00909,0.01503
2021,46-65 y.,Not leaning towards specific party,0.52833,3681,7091,0.51671,0.53995
2021,46-65 y.,SPD,0.10113,685,7091,0.09411,0.10815
2021,46-65 y.,CDU/CSU,0.14262,1041,7091,0.13449,0.15076
2021,46-65 y.,FDP,0.02634,234,7091,0.02261,0.03007
2021,46-65 y.,Bündnis90/Grüne,0.11601,1019,7091,0.10856,0.12347
2021,46-65 y.,PDS/Linke,0.02081,186,7091,0.01749,0.02413
2021,46-65 y.,AfD,0.02712,165,7091,0.02334,0.03090
2021,46-65 y.,Others,0.00998,80,7091,0.00767,0.01229
2021,66 and older,Not leaning towards specific party,0.38191,1352,3480,0.36576,0.39805
2021,66 and older,SPD,0.17075,581,3480,0.15825,0.18326
2021,66 and older,CDU/CSU,0.25190,913,3480,0.23748,0.26633
2021,66 and older,FDP,0.03475,141,3480,0.02867,0.04084
2021,66 and older,Bündnis90/Grüne,0.08220,310,3480,0.07307,0.09133
2021,66 and older,PDS/Linke,0.03166,134,3480,0.02584,0.03748
2021,66 and older,AfD,0.01223,49,3480,0.00858,0.01588
