year,age_gr,regtyp,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,66 and older,Urban regions,FDP,0.01763,47,2369,0.01233,0.02293
2003,66 and older,Urban regions,Bündnis90/Grüne,0.01425,38,2369,0.00948,0.01902
2003,66 and older,Urban regions,PDS/Linke,0.01098,34,2369,0.00678,0.01518
2003,66 and older,Rural regions,Not leaning towards specific party,0.46485,586,1222,0.43688,0.49283
2003,66 and older,Rural regions,SPD,0.19650,232,1222,0.17421,0.21879
2003,66 and older,Rural regions,CDU/CSU,0.25797,323,1222,0.23342,0.28251
2003,66 and older,Rural regions,PDS/Linke,0.05768,81,1222,0.04461,0.07076
2004,17-29 y.,Urban regions,Not leaning towards specific party,0.68320,1776,2505,0.66498,0.70143
2004,17-29 y.,Urban regions,SPD,0.10460,266,2505,0.09261,0.11658
2004,17-29 y.,Urban regions,CDU/CSU,0.11568,294,2505,0.10315,0.12821
2004,17-29 y.,Urban regions,FDP,0.01887,40,2505,0.01354,0.02420
2004,17-29 y.,Urban regions,Bündnis90/Grüne,0.04507,129,2505,0.03695,0.05320
2004,17-29 y.,Rural regions,Not leaning towards specific party,0.77348,1047,1285,0.75058,0.79637
2004,17-29 y.,Rural regions,SPD,0.06103,79,1285,0.04794,0.07413
2004,17-29 y.,Rural regions,CDU/CSU,0.10450,159,1285,0.08777,0.12123
2004,30-45 y.,Urban regions,Not leaning towards specific party,0.60699,2654,4364,0.59250,0.62148
2004,30-45 y.,Urban regions,SPD,0.14321,647,4364,0.13282,0.15360
2004,30-45 y.,Urban regions,CDU/CSU,0.13728,647,4364,0.12707,0.14750
2004,30-45 y.,Urban regions,FDP,0.01719,84,4364,0.01334,0.02105
2004,30-45 y.,Urban regions,Bündnis90/Grüne,0.07099,296,4364,0.06337,0.07861
2004,30-45 y.,Urban regions,PDS/Linke,0.00947,36,4364,0.00660,0.01234
2004,30-45 y.,Rural regions,Not leaning towards specific party,0.69418,1420,2046,0.67421,0.71415
2004,30-45 y.,Rural regions,SPD,0.08435,178,2046,0.07231,0.09640
2004,30-45 y.,Rural regions,CDU/CSU,0.15153,334,2046,0.13599,0.16708
2004,30-45 y.,Rural regions,Bündnis90/Grüne,0.03127,73,2046,0.02373,0.03881
2004,30-45 y.,Rural regions,PDS/Linke,0.01392,41,2046,0.00884,0.01900
2004,46-65 y.,Urban regions,Not leaning towards specific party,0.53223,2402,4803,0.51812,0.54634
2004,46-65 y.,Urban regions,SPD,0.19089,932,4803,0.17977,0.20200
2004,46-65 y.,Urban regions,CDU/CSU,0.19372,1057,4803,0.18255,0.20490
2004,46-65 y.,Urban regions,FDP,0.01651,115,4803,0.01290,0.02011
2004,46-65 y.,Urban regions,Bündnis90/Grüne,0.03938,231,4803,0.03388,0.04488
2004,46-65 y.,Urban regions,PDS/Linke,0.01164,66,4803,0.00861,0.01468
2004,46-65 y.,Rural regions,Not leaning towards specific party,0.57282,1403,2451,0.55323,0.59241
2004,46-65 y.,Rural regions,SPD,0.13569,326,2451,0.12213,0.14925
2004,46-65 y.,Rural regions,CDU/CSU,0.20940,522,2451,0.19329,0.22551
2004,46-65 y.,Rural regions,FDP,0.01006,36,2451,0.00611,0.01401
2004,46-65 y.,Rural regions,Bündnis90/Grüne,0.01971,63,2451,0.01420,0.02521
2004,46-65 y.,Rural regions,PDS/Linke,0.03102,101,2451,0.02415,0.03789
2004,66 and older,Urban regions,Not leaning towards specific party,0.45966,1122,2436,0.43986,0.47945
2004,66 and older,Urban regions,SPD,0.20253,480,2436,0.18657,0.21849
2004,66 and older,Urban regions,CDU/CSU,0.27986,698,2436,0.26203,0.29769
2004,66 and older,Urban regions,FDP,0.01691,50,2436,0.01179,0.02203
2004,66 and older,Urban regions,Bündnis90/Grüne,0.01449,44,2436,0.00974,0.01924
2004,66 and older,Urban regions,PDS/Linke,0.01435,42,2436,0.00962,0.01907
2004,66 and older,Rural regions,Not leaning towards specific party,0.53376,703,1255,0.50615,0.56137
2004,66 and older,Rural regions,SPD,0.13822,172,1255,0.11912,0.15732
2004,66 and older,Rural regions,CDU/CSU,0.24490,300,1255,0.22110,0.26871
2004,66 and older,Rural regions,PDS/Linke,0.05031,80,1255,0.03821,0.06241
2005,17-29 y.,Urban regions,Not leaning towards specific party,0.69159,1723,2439,0.67326,0.70993
2005,17-29 y.,Urban regions,SPD,0.11730,293,2439,0.10453,0.13007
2005,17-29 y.,Urban regions,CDU/CSU,0.08278,237,2439,0.07185,0.09372
2005,17-29 y.,Urban regions,FDP,0.01862,42,2439,0.01326,0.02399
2005,17-29 y.,Urban regions,Bündnis90/Grüne,0.05743,144,2439,0.04819,0.06667
2005,17-29 y.,Rural regions,Not leaning towards specific party,0.76435,978,1250,0.74081,0.78789
2005,17-29 y.,Rural regions,SPD,0.04741,70,1250,0.03562,0.05919
2005,17-29 y.,Rural regions,CDU/CSU,0.09879,140,1250,0.08224,0.11533
2005,17-29 y.,Rural regions,Bündnis90/Grüne,0.02544,31,1250,0.01671,0.03418
2005,17-29 y.,Rural regions,PDS/Linke,0.01821,31,1250,0.01080,0.02563
2005,30-45 y.,Urban regions,Not leaning towards specific party,0.58106,2368,4078,0.56591,0.59620
2005,30-45 y.,Urban regions,SPD,0.16036,658,4078,0.14910,0.17163
2005,30-45 y.,Urban regions,CDU/CSU,0.13562,603,4078,0.12511,0.14613
2005,30-45 y.,Urban regions,FDP,0.01480,79,4078,0.01109,0.01851
2005,30-45 y.,Urban regions,Bündnis90/Grüne,0.07546,297,4078,0.06735,0.08356
2005,30-45 y.,Urban regions,PDS/Linke,0.00986,41,4078,0.00683,0.01289
2005,30-45 y.,Urban regions,Far right parties,0.00862,32,4078,0.00578,0.01146
2005,30-45 y.,Rural regions,Not leaning towards specific party,0.66443,1306,1887,0.64312,0.68574
2005,30-45 y.,Rural regions,SPD,0.09250,181,1887,0.07943,0.10558
2005,30-45 y.,Rural regions,CDU/CSU,0.15525,292,1887,0.13890,0.17159
2005,30-45 y.,Rural regions,Bündnis90/Grüne,0.02999,65,1887,0.02229,0.03769
2005,30-45 y.,Rural regions,PDS/Linke,0.01886,43,1887,0.01272,0.02500
2005,46-65 y.,Urban regions,Not leaning towards specific party,0.52295,2225,4528,0.50840,0.53750
2005,46-65 y.,Urban regions,SPD,0.20191,952,4528,0.19022,0.21361
2005,46-65 y.,Urban regions,CDU/CSU,0.17413,932,4528,0.16309,0.18518
2005,46-65 y.,Urban regions,FDP,0.01849,113,4528,0.01457,0.02242
2005,46-65 y.,Urban regions,Bündnis90/Grüne,0.04805,241,4528,0.04182,0.05428
2005,46-65 y.,Urban regions,PDS/Linke,0.01362,65,4528,0.01024,0.01700
2005,46-65 y.,Rural regions,Not leaning towards specific party,0.57670,1338,2350,0.55672,0.59668
2005,46-65 y.,Rural regions,SPD,0.13659,331,2350,0.12270,0.15048
2005,46-65 y.,Rural regions,CDU/CSU,0.19464,484,2350,0.17863,0.21065
2005,46-65 y.,Rural regions,FDP,0.00990,34,2350,0.00589,0.01390
2005,46-65 y.,Rural regions,Bündnis90/Grüne,0.02345,69,2350,0.01733,0.02957
2005,46-65 y.,Rural regions,PDS/Linke,0.02793,94,2350,0.02126,0.03459
2005,66 and older,Urban regions,Not leaning towards specific party,0.38918,969,2446,0.36985,0.40851
2005,66 and older,Urban regions,SPD,0.24505,588,2446,0.22800,0.26210
2005,66 and older,Urban regions,CDU/CSU,0.30552,750,2446,0.28726,0.32378
2005,66 and older,Urban regions,FDP,0.01565,54,2446,0.01073,0.02057
2005,66 and older,Urban regions,Bündnis90/Grüne,0.01438,39,2446,0.00966,0.01910
2005,66 and older,Urban regions,PDS/Linke,0.01457,46,2446,0.00982,0.01932
2005,66 and older,Rural regions,Not leaning towards specific party,0.49534,635,1236,0.46746,0.52323
2005,66 and older,Rural regions,SPD,0.16079,203,1236,0.14030,0.18128
2005,66 and older,Rural regions,CDU/CSU,0.25887,309,1236,0.23444,0.28330
2005,66 and older,Rural regions,PDS/Linke,0.05440,89,1236,0.04175,0.06705
2006,17-29 y.,Urban regions,Not leaning towards specific party,0.57705,1448,2323,0.55695,0.59714
2006,17-29 y.,Urban regions,SPD,0.15308,375,2323,0.13843,0.16772
2006,17-29 y.,Urban regions,CDU/CSU,0.09504,270,2323,0.08311,0.10697
2006,17-29 y.,Urban regions,FDP,0.02230,53,2323,0.01629,0.02831
2006,17-29 y.,Urban regions,Bündnis90/Grüne,0.05080,138,2323,0.04187,0.05973
2006,17-29 y.,Urban regions,PDS/Linke,0.01377,39,2323,0.00903,0.01851
2006,17-29 y.,Rural regions,Not leaning towards specific party,0.65691,895,1218,0.63024,0.68359
2006,17-29 y.,Rural regions,SPD,0.08247,114,1218,0.06701,0.09792
2006,17-29 y.,Rural regions,CDU/CSU,0.09987,139,1218,0.08302,0.11671
2006,17-29 y.,Rural regions,Bündnis90/Grüne,0.01881,36,1218,0.01118,0.02645
2006,17-29 y.,Rural regions,PDS/Linke,0.02518,34,1218,0.01637,0.03398
2006,30-45 y.,Urban regions,Not leaning towards specific party,0.55068,2287,4116,0.53548,0.56587
2006,30-45 y.,Urban regions,SPD,0.16439,705,4116,0.15307,0.17571
2006,30-45 y.,Urban regions,CDU/CSU,0.14397,655,4116,0.13325,0.15470
2006,30-45 y.,Urban regions,FDP,0.02485,114,4116,0.02010,0.02961
2006,30-45 y.,Urban regions,Bündnis90/Grüne,0.07504,303,4116,0.06699,0.08308
2006,30-45 y.,Urban regions,PDS/Linke,0.01150,52,4116,0.00824,0.01476
2006,30-45 y.,Rural regions,Not leaning towards specific party,0.61437,1250,2001,0.59304,0.63570
2006,30-45 y.,Rural regions,SPD,0.12108,251,2001,0.10678,0.13537
2006,30-45 y.,Rural regions,CDU/CSU,0.14871,321,2001,0.13312,0.16431
2006,30-45 y.,Rural regions,FDP,0.02272,42,2001,0.01619,0.02925
2006,30-45 y.,Rural regions,Bündnis90/Grüne,0.02987,73,2001,0.02241,0.03733
2006,30-45 y.,Rural regions,PDS/Linke,0.02927,64,2001,0.02188,0.03666
2006,46-65 y.,Urban regions,Not leaning towards specific party,0.48071,2165,4853,0.46666,0.49477
2006,46-65 y.,Urban regions,SPD,0.21104,1052,4853,0.19956,0.22252
2006,46-65 y.,Urban regions,CDU/CSU,0.19412,1105,4853,0.18299,0.20524
2006,46-65 y.,Urban regions,FDP,0.01758,127,4853,0.01388,0.02128
2006,46-65 y.,Urban regions,Bündnis90/Grüne,0.04807,267,4853,0.04205,0.05409
2006,46-65 y.,Urban regions,PDS/Linke,0.03068,137,4853,0.02583,0.03553
2006,46-65 y.,Rural regions,Not leaning towards specific party,0.53716,1393,2594,0.51797,0.55635
2006,46-65 y.,Rural regions,SPD,0.15041,386,2594,0.13665,0.16417
2006,46-65 y.,Rural regions,CDU/CSU,0.21447,580,2594,0.19868,0.23027
2006,46-65 y.,Rural regions,FDP,0.01126,39,2594,0.00720,0.01532
2006,46-65 y.,Rural regions,Bündnis90/Grüne,0.02127,66,2594,0.01571,0.02682
2006,46-65 y.,Rural regions,PDS/Linke,0.04561,130,2594,0.03758,0.05364
2006,66 and older,Urban regions,Not leaning towards specific party,0.40703,1167,2831,0.38893,0.42514
2006,66 and older,Urban regions,SPD,0.23699,653,2831,0.22132,0.25266
2006,66 and older,Urban regions,CDU/CSU,0.29118,842,2831,0.27444,0.30792
2006,66 and older,Urban regions,FDP,0.01900,67,2831,0.01397,0.02403
2006,66 and older,Urban regions,Bündnis90/Grüne,0.01088,40,2831,0.00706,0.01471
2006,66 and older,Urban regions,PDS/Linke,0.01813,62,2831,0.01322,0.02305
2006,66 and older,Rural regions,Not leaning towards specific party,0.49118,767,1510,0.46596,0.51641
2006,66 and older,Rural regions,SPD,0.16435,251,1510,0.14565,0.18304
2006,66 and older,Rural regions,CDU/CSU,0.26239,394,1510,0.24019,0.28458
2006,66 and older,Rural regions,PDS/Linke,0.05395,98,1510,0.04255,0.06535
2007,17-29 y.,Urban regions,Not leaning towards specific party,0.62385,1478,2163,0.60343,0.64427
2007,17-29 y.,Urban regions,SPD,0.11206,278,2163,0.09876,0.12535
2007,17-29 y.,Urban regions,CDU/CSU,0.07916,202,2163,0.06778,0.09054
2007,17-29 y.,Urban regions,FDP,0.01455,44,2163,0.00950,0.01960
2007,17-29 y.,Urban regions,Bündnis90/Grüne,0.05133,128,2163,0.04203,0.06063
2007,17-29 y.,Urban regions,PDS/Linke,0.01216,33,2163,0.00754,0.01678
2007,17-29 y.,Rural regions,Not leaning towards specific party,0.66309,857,1096,0.63510,0.69109
2007,17-29 y.,Rural regions,SPD,0.06423,81,1096,0.04971,0.07875
2007,17-29 y.,Rural regions,CDU/CSU,0.09651,126,1096,0.07902,0.11400
2007,17-29 y.,Rural regions,PDS/Linke,0.02367,32,1096,0.01466,0.03267
2007,30-45 y.,Urban regions,Not leaning towards specific party,0.59948,2240,3743,0.58378,0.61518
2007,30-45 y.,Urban regions,SPD,0.15345,578,3743,0.14191,0.16500
2007,30-45 y.,Urban regions,CDU/CSU,0.12055,524,3743,0.11012,0.13098
2007,30-45 y.,Urban regions,FDP,0.02046,99,3743,0.01592,0.02499
2007,30-45 y.,Urban regions,Bündnis90/Grüne,0.07271,258,3743,0.06439,0.08103
2007,30-45 y.,Urban regions,PDS/Linke,0.01171,44,3743,0.00827,0.01516
2007,30-45 y.,Rural regions,Not leaning towards specific party,0.68236,1286,1851,0.66115,0.70358
2007,30-45 y.,Rural regions,SPD,0.08712,169,1851,0.07427,0.09997
2007,30-45 y.,Rural regions,CDU/CSU,0.13378,253,1851,0.11826,0.14929
2007,30-45 y.,Rural regions,FDP,0.01763,34,1851,0.01164,0.02363
2007,30-45 y.,Rural regions,Bündnis90/Grüne,0.03280,65,1851,0.02468,0.04091
2007,30-45 y.,Rural regions,PDS/Linke,0.02526,44,1851,0.01811,0.03241
2007,46-65 y.,Urban regions,Not leaning towards specific party,0.53349,2273,4492,0.51890,0.54808
2007,46-65 y.,Urban regions,SPD,0.18811,878,4492,0.17668,0.19954
2007,46-65 y.,Urban regions,CDU/CSU,0.15964,850,4492,0.14893,0.17036
2007,46-65 y.,Urban regions,FDP,0.01888,125,4492,0.01490,0.02286
2007,46-65 y.,Urban regions,Bündnis90/Grüne,0.05418,251,4492,0.04756,0.06080
2007,46-65 y.,Urban regions,PDS/Linke,0.02695,115,4492,0.02222,0.03169
2007,46-65 y.,Rural regions,Not leaning towards specific party,0.60674,1480,2460,0.58743,0.62605
2007,46-65 y.,Rural regions,SPD,0.11556,300,2460,0.10293,0.12820
2007,46-65 y.,Rural regions,CDU/CSU,0.18357,456,2460,0.16827,0.19887
2007,46-65 y.,Rural regions,FDP,0.01497,42,2460,0.01017,0.01977
2007,46-65 y.,Rural regions,Bündnis90/Grüne,0.02532,70,2460,0.01911,0.03152
2007,46-65 y.,Rural regions,PDS/Linke,0.04134,112,2460,0.03347,0.04920
2007,66 and older,Urban regions,Not leaning towards specific party,0.43507,1200,2801,0.41670,0.45343
2007,66 and older,Urban regions,SPD,0.22281,615,2801,0.20739,0.23822
2007,66 and older,Urban regions,CDU/CSU,0.27843,804,2801,0.26183,0.29503
2007,66 and older,Urban regions,FDP,0.01966,69,2801,0.01452,0.02480
2007,66 and older,Urban regions,Bündnis90/Grüne,0.01569,47,2801,0.01109,0.02029
2007,66 and older,Urban regions,PDS/Linke,0.01846,66,2801,0.01347,0.02345
2007,66 and older,Rural regions,Not leaning towards specific party,0.53633,813,1467,0.51080,0.56186
2007,66 and older,Rural regions,SPD,0.15368,224,1467,0.13521,0.17214
2007,66 and older,Rural regions,CDU/CSU,0.22444,331,1467,0.20309,0.24580
2007,66 and older,Rural regions,PDS/Linke,0.05555,99,1467,0.04383,0.06728
2008,17-29 y.,Urban regions,Not leaning towards specific party,0.62515,1416,2039,0.60413,0.64616
2008,17-29 y.,Urban regions,SPD,0.11714,245,2039,0.10317,0.13110
2008,17-29 y.,Urban regions,CDU/CSU,0.08678,208,2039,0.07456,0.09901
2008,17-29 y.,Urban regions,FDP,0.01544,36,2039,0.01009,0.02079
2008,17-29 y.,Urban regions,Bündnis90/Grüne,0.04325,98,2039,0.03442,0.05208
2008,17-29 y.,Urban regions,PDS/Linke,0.00924,36,2039,0.00509,0.01340
2008,17-29 y.,Rural regions,Not leaning towards specific party,0.70166,815,975,0.67293,0.73039
2008,17-29 y.,Rural regions,SPD,0.05783,64,975,0.04317,0.07249
2008,17-29 y.,Rural regions,CDU/CSU,0.08985,96,975,0.07189,0.10781
2008,30-45 y.,Urban regions,Not leaning towards specific party,0.59771,2045,3366,0.58115,0.61428
2008,30-45 y.,Urban regions,SPD,0.13346,467,3366,0.12197,0.14495
2008,30-45 y.,Urban regions,CDU/CSU,0.13182,477,3366,0.12039,0.14325
2008,30-45 y.,Urban regions,FDP,0.02510,101,3366,0.01982,0.03039
2008,30-45 y.,Urban regions,Bündnis90/Grüne,0.06909,224,3366,0.06052,0.07766
2008,30-45 y.,Urban regions,PDS/Linke,0.01423,52,3366,0.01023,0.01823
2008,30-45 y.,Rural regions,Not leaning towards specific party,0.66375,1151,1658,0.64101,0.68650
2008,30-45 y.,Rural regions,SPD,0.07579,151,1658,0.06304,0.08853
2008,30-45 y.,Rural regions,CDU/CSU,0.15642,258,1658,0.13892,0.17391
2008,30-45 y.,Rural regions,Bündnis90/Grüne,0.03404,57,1658,0.02531,0.04277
2008,30-45 y.,Rural regions,PDS/Linke,0.03104,41,1658,0.02269,0.03939
2008,46-65 y.,Urban regions,Not leaning towards specific party,0.53506,2131,4243,0.52005,0.55007
2008,46-65 y.,Urban regions,SPD,0.17580,778,4243,0.16434,0.18725
2008,46-65 y.,Urban regions,CDU/CSU,0.16227,832,4243,0.15118,0.17337
2008,46-65 y.,Urban regions,FDP,0.01955,121,4243,0.01539,0.02372
2008,46-65 y.,Urban regions,Bündnis90/Grüne,0.05378,249,4243,0.04699,0.06057
2008,46-65 y.,Urban regions,PDS/Linke,0.03289,132,4243,0.02752,0.03826
2008,46-65 y.,Rural regions,Not leaning towards specific party,0.58550,1394,2329,0.56549,0.60551
2008,46-65 y.,Rural regions,SPD,0.12572,275,2329,0.11225,0.13918
2008,46-65 y.,Rural regions,CDU/CSU,0.17892,429,2329,0.16335,0.19449
2008,46-65 y.,Rural regions,FDP,0.01151,39,2329,0.00718,0.01584
2008,46-65 y.,Rural regions,Bündnis90/Grüne,0.03060,68,2329,0.02360,0.03759
2008,46-65 y.,Rural regions,PDS/Linke,0.04849,124,2329,0.03977,0.05722
2008,66 and older,Urban regions,Not leaning towards specific party,0.41971,1150,2761,0.40130,0.43812
2008,66 and older,Urban regions,SPD,0.21694,578,2761,0.20156,0.23232
2008,66 and older,Urban regions,CDU/CSU,0.28642,827,2761,0.26955,0.30329
2008,66 and older,Urban regions,FDP,0.02387,84,2761,0.01818,0.02957
2008,66 and older,Urban regions,Bündnis90/Grüne,0.01932,55,2761,0.01419,0.02446
2008,66 and older,Urban regions,PDS/Linke,0.01922,67,2761,0.01410,0.02434
2008,66 and older,Rural regions,Not leaning towards specific party,0.50819,769,1454,0.48248,0.53389
2008,66 and older,Rural regions,SPD,0.14665,214,1454,0.12846,0.16484
2008,66 and older,Rural regions,CDU/CSU,0.25169,356,1454,0.22938,0.27401
2008,66 and older,Rural regions,PDS/Linke,0.06304,115,1454,0.05054,0.07553
2009,17-29 y.,Urban regions,Not leaning towards specific party,0.65699,1298,1801,0.63506,0.67892
2009,17-29 y.,Urban regions,SPD,0.08634,180,1801,0.07337,0.09932
2009,17-29 y.,Urban regions,CDU/CSU,0.07933,156,1801,0.06685,0.09182
2009,17-29 y.,Urban regions,FDP,0.01897,54,1801,0.01267,0.02527
2009,17-29 y.,Urban regions,Bündnis90/Grüne,0.05401,113,1801,0.04357,0.06445
2009,17-29 y.,Rural regions,Not leaning towards specific party,0.75109,751,921,0.72315,0.77903
2009,17-29 y.,Rural regions,SPD,0.04214,46,921,0.02916,0.05512
2009,17-29 y.,Rural regions,CDU/CSU,0.06744,86,921,0.05124,0.08365
2009,17-29 y.,Rural regions,Bündnis90/Grüne,0.02815,38,921,0.01746,0.03884
2009,30-45 y.,Urban regions,Not leaning towards specific party,0.60779,1850,3004,0.59033,0.62525
2009,30-45 y.,Urban regions,SPD,0.12065,370,3004,0.10900,0.13230
2009,30-45 y.,Urban regions,CDU/CSU,0.11193,402,3004,0.10066,0.12321
2009,30-45 y.,Urban regions,FDP,0.03702,117,3004,0.03026,0.04377
2009,30-45 y.,Urban regions,Bündnis90/Grüne,0.07581,213,3004,0.06634,0.08528
2009,30-45 y.,Urban regions,PDS/Linke,0.01510,52,3004,0.01074,0.01946
2009,30-45 y.,Rural regions,Not leaning towards specific party,0.69959,1118,1573,0.67693,0.72226
2009,30-45 y.,Rural regions,SPD,0.07094,128,1573,0.05825,0.08363
2009,30-45 y.,Rural regions,CDU/CSU,0.12108,201,1573,0.10495,0.13721
2009,30-45 y.,Rural regions,FDP,0.02758,46,1573,0.01949,0.03568
2009,30-45 y.,Rural regions,Bündnis90/Grüne,0.02905,49,1573,0.02075,0.03735
2009,30-45 y.,Rural regions,PDS/Linke,0.02361,31,1573,0.01610,0.03111
2009,46-65 y.,Urban regions,Not leaning towards specific party,0.56554,2080,3966,0.55011,0.58096
2009,46-65 y.,Urban regions,SPD,0.14853,649,3966,0.13746,0.15960
2009,46-65 y.,Urban regions,CDU/CSU,0.14809,701,3966,0.13703,0.15914
2009,46-65 y.,Urban regions,FDP,0.02990,157,3966,0.02460,0.03520
2009,46-65 y.,Urban regions,Bündnis90/Grüne,0.06118,272,3966,0.05372,0.06864
2009,46-65 y.,Urban regions,PDS/Linke,0.02706,107,3966,0.02201,0.03212
2009,46-65 y.,Rural regions,Not leaning towards specific party,0.61074,1363,2247,0.59057,0.63090
2009,46-65 y.,Rural regions,SPD,0.10598,257,2247,0.09325,0.11872
2009,46-65 y.,Rural regions,CDU/CSU,0.15588,368,2247,0.14088,0.17088
2009,46-65 y.,Rural regions,FDP,0.02410,62,2247,0.01776,0.03044
2009,46-65 y.,Rural regions,Bündnis90/Grüne,0.02497,74,2247,0.01852,0.03143
2009,46-65 y.,Rural regions,PDS/Linke,0.05041,123,2247,0.04136,0.05946
2009,66 and older,Urban regions,Not leaning towards specific party,0.42062,1093,2655,0.40184,0.43940
2009,66 and older,Urban regions,SPD,0.21186,548,2655,0.19631,0.22740
2009,66 and older,Urban regions,CDU/CSU,0.27501,769,2655,0.25802,0.29200
2009,66 and older,Urban regions,FDP,0.03660,127,2655,0.02946,0.04375
2009,66 and older,Urban regions,Bündnis90/Grüne,0.01736,49,2655,0.01240,0.02233
2009,66 and older,Urban regions,PDS/Linke,0.02213,69,2655,0.01653,0.02773
2009,66 and older,Rural regions,Not leaning towards specific party,0.51525,751,1403,0.48909,0.54141
2009,66 and older,Rural regions,SPD,0.12305,185,1403,0.10586,0.14025
2009,66 and older,Rural regions,CDU/CSU,0.25718,360,1403,0.23430,0.28006
2009,66 and older,Rural regions,PDS/Linke,0.05732,107,1403,0.04515,0.06948
2010,17-29 y.,Urban regions,Not leaning towards specific party,0.57074,1633,2511,0.55138,0.59011
2010,17-29 y.,Urban regions,SPD,0.10862,257,2511,0.09645,0.12079
2010,17-29 y.,Urban regions,CDU/CSU,0.09718,242,2511,0.08559,0.10877
2010,17-29 y.,Urban regions,FDP,0.02159,72,2511,0.01591,0.02728
2010,17-29 y.,Urban regions,Bündnis90/Grüne,0.08177,205,2511,0.07105,0.09249
2010,17-29 y.,Urban regions,PDS/Linke,0.02175,65,2511,0.01604,0.02745
2010,17-29 y.,Urban regions,Far right parties,0.01387,37,2511,0.00929,0.01844
2010,17-29 y.,Rural regions,Not leaning towards specific party,0.66821,978,1293,0.64254,0.69389
2010,17-29 y.,Rural regions,SPD,0.05582,76,1293,0.04330,0.06834
2010,17-29 y.,Rural regions,CDU/CSU,0.07839,108,1293,0.06374,0.09305
2010,17-29 y.,Rural regions,FDP,0.03403,34,1293,0.02414,0.04391
2010,17-29 y.,Rural regions,Bündnis90/Grüne,0.03257,50,1293,0.02289,0.04225
2010,17-29 y.,Rural regions,PDS/Linke,0.04562,47,1293,0.03424,0.05700
2010,30-45 y.,Urban regions,Not leaning towards specific party,0.54556,3253,5827,0.53277,0.55835
2010,30-45 y.,Urban regions,SPD,0.13549,708,5827,0.12670,0.14427
2010,30-45 y.,Urban regions,CDU/CSU,0.13683,853,5827,0.12800,0.14565
2010,30-45 y.,Urban regions,FDP,0.03073,206,5827,0.02630,0.03516
2010,30-45 y.,Urban regions,Bündnis90/Grüne,0.09125,609,5827,0.08386,0.09865
2010,30-45 y.,Urban regions,PDS/Linke,0.02078,125,5827,0.01712,0.02445
2010,30-45 y.,Urban regions,Far right parties,0.00859,39,5827,0.00622,0.01096
2010,30-45 y.,Urban regions,Others,0.00776,34,5827,0.00551,0.01001
2010,30-45 y.,Rural regions,Not leaning towards specific party,0.60308,1883,3033,0.58566,0.62049
2010,30-45 y.,Rural regions,SPD,0.08402,283,3033,0.07415,0.09390
2010,30-45 y.,Rural regions,CDU/CSU,0.16877,512,3033,0.15544,0.18210
2010,30-45 y.,Rural regions,FDP,0.03487,90,3033,0.02834,0.04139
2010,30-45 y.,Rural regions,Bündnis90/Grüne,0.03780,119,3033,0.03101,0.04458
2010,30-45 y.,Rural regions,PDS/Linke,0.03770,114,3033,0.03092,0.04448
2010,30-45 y.,Rural regions,Far right parties,0.01714,32,3033,0.01252,0.02176
2010,46-65 y.,Urban regions,Not leaning towards specific party,0.49745,2037,4357,0.48260,0.51230
2010,46-65 y.,Urban regions,SPD,0.17209,780,4357,0.16088,0.18330
2010,46-65 y.,Urban regions,CDU/CSU,0.16264,828,4357,0.15168,0.17360
2010,46-65 y.,Urban regions,FDP,0.02291,138,4357,0.01847,0.02735
2010,46-65 y.,Urban regions,Bündnis90/Grüne,0.07584,410,4357,0.06797,0.08370
2010,46-65 y.,Urban regions,PDS/Linke,0.04363,164,4357,0.03756,0.04969
2010,46-65 y.,Rural regions,Not leaning towards specific party,0.57060,1348,2434,0.55093,0.59027
2010,46-65 y.,Rural regions,SPD,0.11861,304,2434,0.10576,0.13145
2010,46-65 y.,Rural regions,CDU/CSU,0.17372,450,2434,0.15866,0.18877
2010,46-65 y.,Rural regions,FDP,0.01752,51,2434,0.01230,0.02273
2010,46-65 y.,Rural regions,Bündnis90/Grüne,0.03437,118,2434,0.02713,0.04160
2010,46-65 y.,Rural regions,PDS/Linke,0.05952,163,2434,0.05012,0.06892
2010,66 and older,Urban regions,Not leaning towards specific party,0.38154,942,2561,0.36272,0.40036
2010,66 and older,Urban regions,SPD,0.22706,566,2561,0.21083,0.24329
2010,66 and older,Urban regions,CDU/CSU,0.28544,796,2561,0.26795,0.30294
2010,66 and older,Urban regions,FDP,0.02827,97,2561,0.02185,0.03469
2010,66 and older,Urban regions,Bündnis90/Grüne,0.02691,81,2561,0.02064,0.03318
2010,66 and older,Urban regions,PDS/Linke,0.02654,79,2561,0.02031,0.03277
2010,66 and older,Rural regions,Not leaning towards specific party,0.44064,610,1352,0.41416,0.46711
2010,66 and older,Rural regions,SPD,0.17237,246,1352,0.15223,0.19251
2010,66 and older,Rural regions,CDU/CSU,0.27435,373,1352,0.25055,0.29814
2010,66 and older,Rural regions,PDS/Linke,0.06388,123,1352,0.05084,0.07692
2011,17-29 y.,Urban regions,Not leaning towards specific party,0.51312,1268,1907,0.49068,0.53556
2011,17-29 y.,Urban regions,SPD,0.09908,180,1907,0.08566,0.11249
2011,17-29 y.,Urban regions,CDU/CSU,0.08030,202,1907,0.06810,0.09250
2011,17-29 y.,Urban regions,Bündnis90/Grüne,0.09846,222,1907,0.08508,0.11183
