year,age_gr,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,66 and older,5th Quintile,FDP,0.03543,37,734,0.02205,0.04882
2006,17-29 y.,1st Quintile,Not leaning towards specific party,0.62690,534,741,0.59206,0.66175
2006,17-29 y.,1st Quintile,SPD,0.14818,115,741,0.12258,0.17378
2006,17-29 y.,1st Quintile,CDU/CSU,0.04459,46,741,0.02972,0.05946
2006,17-29 y.,1st Quintile,Bündnis90/Grüne,0.05378,46,741,0.03753,0.07003
2006,17-29 y.,2nd Quintile,Not leaning towards specific party,0.64561,408,524,0.60462,0.68661
2006,17-29 y.,2nd Quintile,SPD,0.11144,70,524,0.08447,0.13841
2006,17-29 y.,2nd Quintile,CDU/CSU,0.07271,46,524,0.05046,0.09497
2006,17-29 y.,3rd Quintile,Not leaning towards specific party,0.62399,420,563,0.58395,0.66404
2006,17-29 y.,3rd Quintile,SPD,0.12282,77,563,0.09568,0.14995
2006,17-29 y.,3rd Quintile,CDU/CSU,0.10567,66,563,0.08025,0.13108
2006,17-29 y.,4th Quintile,Not leaning towards specific party,0.54834,400,591,0.50818,0.58850
2006,17-29 y.,4th Quintile,SPD,0.16515,112,591,0.13519,0.19511
2006,17-29 y.,4th Quintile,CDU/CSU,0.10503,79,591,0.08029,0.12977
2006,17-29 y.,5th Quintile,Not leaning towards specific party,0.48564,327,573,0.44468,0.52660
2006,17-29 y.,5th Quintile,SPD,0.10332,76,573,0.07837,0.12826
2006,17-29 y.,5th Quintile,CDU/CSU,0.19860,125,573,0.16590,0.23129
2006,17-29 y.,5th Quintile,Bündnis90/Grüne,0.05941,45,573,0.04003,0.07878
2006,30-45 y.,1st Quintile,Not leaning towards specific party,0.73879,590,730,0.70690,0.77068
2006,30-45 y.,1st Quintile,SPD,0.09999,87,730,0.07821,0.12177
2006,30-45 y.,1st Quintile,CDU/CSU,0.06325,53,730,0.04558,0.08092
2006,30-45 y.,2nd Quintile,Not leaning towards specific party,0.67007,660,870,0.63881,0.70133
2006,30-45 y.,2nd Quintile,SPD,0.13417,122,870,0.11151,0.15683
2006,30-45 y.,2nd Quintile,CDU/CSU,0.09518,88,870,0.07567,0.11469
2006,30-45 y.,3rd Quintile,Not leaning towards specific party,0.57565,677,1035,0.54553,0.60578
2006,30-45 y.,3rd Quintile,SPD,0.16223,159,1035,0.13976,0.18470
2006,30-45 y.,3rd Quintile,CDU/CSU,0.14719,159,1035,0.12559,0.16879
2006,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.03766,40,1035,0.02606,0.04926
2006,30-45 y.,4th Quintile,Not leaning towards specific party,0.51735,625,1153,0.48849,0.54620
2006,30-45 y.,4th Quintile,SPD,0.17652,236,1153,0.15451,0.19854
2006,30-45 y.,4th Quintile,CDU/CSU,0.16990,208,1153,0.14821,0.19159
2006,30-45 y.,4th Quintile,Bündnis90/Grüne,0.07847,84,1153,0.06294,0.09400
2006,30-45 y.,5th Quintile,Not leaning towards specific party,0.43758,613,1424,0.41181,0.46336
2006,30-45 y.,5th Quintile,SPD,0.16415,242,1424,0.14491,0.18340
2006,30-45 y.,5th Quintile,CDU/CSU,0.22395,361,1424,0.20229,0.24561
2006,30-45 y.,5th Quintile,FDP,0.06133,78,1424,0.04886,0.07379
2006,30-45 y.,5th Quintile,Bündnis90/Grüne,0.09040,130,1424,0.07550,0.10530
2006,46-65 y.,1st Quintile,Not leaning towards specific party,0.66635,525,765,0.63292,0.69979
2006,46-65 y.,1st Quintile,SPD,0.14630,108,765,0.12124,0.17136
2006,46-65 y.,1st Quintile,CDU/CSU,0.08798,89,765,0.06789,0.10807
2006,46-65 y.,1st Quintile,PDS/Linke,0.05691,43,765,0.04048,0.07334
2006,46-65 y.,2nd Quintile,Not leaning towards specific party,0.58057,492,780,0.54591,0.61522
2006,46-65 y.,2nd Quintile,SPD,0.16878,124,780,0.14247,0.19508
2006,46-65 y.,2nd Quintile,CDU/CSU,0.15463,123,780,0.12924,0.18002
2006,46-65 y.,2nd Quintile,PDS/Linke,0.04601,41,780,0.03129,0.06072
2006,46-65 y.,3rd Quintile,Not leaning towards specific party,0.52915,571,1019,0.49849,0.55982
2006,46-65 y.,3rd Quintile,SPD,0.19125,183,1019,0.16709,0.21540
2006,46-65 y.,3rd Quintile,CDU/CSU,0.18073,188,1019,0.15709,0.20437
2006,46-65 y.,3rd Quintile,Bündnis90/Grüne,0.04086,34,1019,0.02870,0.05303
2006,46-65 y.,3rd Quintile,PDS/Linke,0.03677,43,1019,0.02521,0.04833
2006,46-65 y.,4th Quintile,Not leaning towards specific party,0.52784,703,1350,0.50120,0.55448
2006,46-65 y.,4th Quintile,SPD,0.21819,292,1350,0.19615,0.24023
2006,46-65 y.,4th Quintile,CDU/CSU,0.16931,260,1350,0.14930,0.18933
2006,46-65 y.,4th Quintile,Bündnis90/Grüne,0.02999,49,1350,0.02089,0.03910
2006,46-65 y.,4th Quintile,PDS/Linke,0.02602,46,1350,0.01752,0.03451
2006,46-65 y.,5th Quintile,Not leaning towards specific party,0.36402,878,2588,0.34548,0.38257
2006,46-65 y.,5th Quintile,SPD,0.20931,559,2588,0.19364,0.22499
2006,46-65 y.,5th Quintile,CDU/CSU,0.29905,792,2588,0.28141,0.31669
2006,46-65 y.,5th Quintile,FDP,0.03244,120,2588,0.02561,0.03927
2006,46-65 y.,5th Quintile,Bündnis90/Grüne,0.05819,177,2588,0.04917,0.06721
2006,46-65 y.,5th Quintile,PDS/Linke,0.02479,62,2588,0.01880,0.03079
2006,66 and older,1st Quintile,Not leaning towards specific party,0.53653,322,548,0.49474,0.57832
2006,66 and older,1st Quintile,SPD,0.17589,91,548,0.14399,0.20780
2006,66 and older,1st Quintile,CDU/CSU,0.24102,135,548,0.20518,0.27686
2006,66 and older,2nd Quintile,Not leaning towards specific party,0.47484,463,911,0.44239,0.50728
2006,66 and older,2nd Quintile,SPD,0.23674,213,911,0.20912,0.26436
2006,66 and older,2nd Quintile,CDU/CSU,0.23270,203,911,0.20524,0.26015
2006,66 and older,2nd Quintile,PDS/Linke,0.03024,32,911,0.01911,0.04137
2006,66 and older,3rd Quintile,Not leaning towards specific party,0.46611,405,837,0.43229,0.49993
2006,66 and older,3rd Quintile,SPD,0.22595,189,837,0.19760,0.25430
2006,66 and older,3rd Quintile,CDU/CSU,0.23772,197,837,0.20886,0.26658
2006,66 and older,3rd Quintile,PDS/Linke,0.03834,46,837,0.02532,0.05136
2006,66 and older,4th Quintile,Not leaning towards specific party,0.37815,261,637,0.34046,0.41584
2006,66 and older,4th Quintile,SPD,0.21958,135,637,0.18741,0.25175
2006,66 and older,4th Quintile,CDU/CSU,0.32420,199,637,0.28782,0.36058
2006,66 and older,4th Quintile,PDS/Linke,0.04930,42,637,0.03248,0.06613
2006,66 and older,5th Quintile,Not leaning towards specific party,0.24238,202,744,0.21157,0.27319
2006,66 and older,5th Quintile,SPD,0.19525,151,744,0.16675,0.22376
2006,66 and older,5th Quintile,CDU/CSU,0.45042,349,744,0.41465,0.48620
2006,66 and older,5th Quintile,FDP,0.04754,42,744,0.03224,0.06285
2007,17-29 y.,1st Quintile,Not leaning towards specific party,0.65645,609,794,0.62339,0.68950
2007,17-29 y.,1st Quintile,SPD,0.09054,87,794,0.07057,0.11051
2007,17-29 y.,1st Quintile,CDU/CSU,0.05093,55,794,0.03563,0.06624
2007,17-29 y.,1st Quintile,Bündnis90/Grüne,0.05394,43,794,0.03821,0.06966
2007,17-29 y.,2nd Quintile,Not leaning towards specific party,0.69007,502,596,0.65291,0.72723
2007,17-29 y.,2nd Quintile,SPD,0.08429,54,596,0.06197,0.10661
2007,17-29 y.,2nd Quintile,CDU/CSU,0.04686,40,596,0.02988,0.06385
2007,17-29 y.,3rd Quintile,Not leaning towards specific party,0.64682,448,571,0.60758,0.68606
2007,17-29 y.,3rd Quintile,SPD,0.09772,68,571,0.07334,0.12210
2007,17-29 y.,3rd Quintile,CDU/CSU,0.07904,55,571,0.05689,0.10119
2007,17-29 y.,4th Quintile,Not leaning towards specific party,0.60241,429,626,0.56404,0.64078
2007,17-29 y.,4th Quintile,SPD,0.12653,94,626,0.10047,0.15259
2007,17-29 y.,4th Quintile,CDU/CSU,0.09740,65,626,0.07416,0.12065
2007,17-29 y.,4th Quintile,Bündnis90/Grüne,0.04514,38,626,0.02886,0.06141
2007,17-29 y.,5th Quintile,Not leaning towards specific party,0.53078,344,551,0.48907,0.57249
2007,17-29 y.,5th Quintile,SPD,0.08721,56,551,0.06363,0.11079
2007,17-29 y.,5th Quintile,CDU/CSU,0.22172,113,551,0.18701,0.25644
2007,17-29 y.,5th Quintile,Bündnis90/Grüne,0.05710,38,551,0.03771,0.07649
2007,30-45 y.,1st Quintile,Not leaning towards specific party,0.75489,582,696,0.72291,0.78687
2007,30-45 y.,1st Quintile,SPD,0.09281,78,696,0.07124,0.11438
2007,30-45 y.,1st Quintile,CDU/CSU,0.05519,36,696,0.03821,0.07217
2007,30-45 y.,2nd Quintile,Not leaning towards specific party,0.68726,730,991,0.65838,0.71614
2007,30-45 y.,2nd Quintile,SPD,0.12538,128,991,0.10475,0.14601
2007,30-45 y.,2nd Quintile,CDU/CSU,0.09638,95,991,0.07800,0.11477
2007,30-45 y.,2nd Quintile,Bündnis90/Grüne,0.03915,38,991,0.02707,0.05123
2007,30-45 y.,3rd Quintile,Not leaning towards specific party,0.64949,745,1066,0.62083,0.67815
2007,30-45 y.,3rd Quintile,SPD,0.14195,148,1066,0.12099,0.16291
2007,30-45 y.,3rd Quintile,CDU/CSU,0.11382,128,1066,0.09475,0.13290
2007,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.04767,45,1066,0.03487,0.06047
2007,30-45 y.,4th Quintile,Not leaning towards specific party,0.61111,787,1233,0.58389,0.63833
2007,30-45 y.,4th Quintile,SPD,0.13793,176,1233,0.11867,0.15718
2007,30-45 y.,4th Quintile,CDU/CSU,0.15022,196,1233,0.13027,0.17018
2007,30-45 y.,4th Quintile,Bündnis90/Grüne,0.05799,74,1233,0.04494,0.07105
2007,30-45 y.,5th Quintile,Not leaning towards specific party,0.47160,682,1437,0.44578,0.49742
2007,30-45 y.,5th Quintile,SPD,0.15612,217,1437,0.13734,0.17489
2007,30-45 y.,5th Quintile,CDU/CSU,0.18135,322,1437,0.16142,0.20128
2007,30-45 y.,5th Quintile,FDP,0.05360,79,1437,0.04195,0.06525
2007,30-45 y.,5th Quintile,Bündnis90/Grüne,0.10118,137,1437,0.08558,0.11677
2007,46-65 y.,1st Quintile,Not leaning towards specific party,0.73377,632,813,0.70337,0.76417
2007,46-65 y.,1st Quintile,SPD,0.10128,86,813,0.08053,0.12204
2007,46-65 y.,1st Quintile,CDU/CSU,0.07276,63,813,0.05490,0.09063
2007,46-65 y.,1st Quintile,PDS/Linke,0.03907,32,813,0.02575,0.05240
2007,46-65 y.,2nd Quintile,Not leaning towards specific party,0.65772,582,844,0.62569,0.68975
2007,46-65 y.,2nd Quintile,SPD,0.15323,127,844,0.12891,0.17755
2007,46-65 y.,2nd Quintile,CDU/CSU,0.11059,99,844,0.08942,0.13176
2007,46-65 y.,2nd Quintile,PDS/Linke,0.03763,36,844,0.02478,0.05048
2007,46-65 y.,3rd Quintile,Not leaning towards specific party,0.57368,660,1111,0.54459,0.60277
2007,46-65 y.,3rd Quintile,SPD,0.16124,173,1111,0.13960,0.18287
2007,46-65 y.,3rd Quintile,CDU/CSU,0.17042,188,1111,0.14830,0.19254
2007,46-65 y.,3rd Quintile,Bündnis90/Grüne,0.03945,45,1111,0.02800,0.05090
2007,46-65 y.,3rd Quintile,PDS/Linke,0.03256,45,1111,0.02211,0.04300
2007,46-65 y.,4th Quintile,Not leaning towards specific party,0.54773,830,1507,0.52259,0.57287
2007,46-65 y.,4th Quintile,SPD,0.18976,290,1507,0.16995,0.20956
2007,46-65 y.,4th Quintile,CDU/CSU,0.16012,260,1507,0.14160,0.17864
2007,46-65 y.,4th Quintile,Bündnis90/Grüne,0.04679,72,1507,0.03613,0.05746
2007,46-65 y.,4th Quintile,PDS/Linke,0.03019,55,1507,0.02155,0.03883
2007,46-65 y.,5th Quintile,Not leaning towards specific party,0.41232,1049,2610,0.39343,0.43120
2007,46-65 y.,5th Quintile,SPD,0.18441,502,2610,0.16953,0.19929
2007,46-65 y.,5th Quintile,CDU/CSU,0.25146,696,2610,0.23481,0.26811
2007,46-65 y.,5th Quintile,FDP,0.03405,126,2610,0.02709,0.04101
2007,46-65 y.,5th Quintile,Bündnis90/Grüne,0.07211,178,2610,0.06219,0.08204
2007,46-65 y.,5th Quintile,PDS/Linke,0.02572,59,2610,0.01965,0.03180
2007,66 and older,1st Quintile,Not leaning towards specific party,0.61019,451,677,0.57342,0.64695
2007,66 and older,1st Quintile,SPD,0.14237,98,677,0.11603,0.16871
2007,66 and older,1st Quintile,CDU/CSU,0.19192,128,677,0.16224,0.22161
2007,66 and older,2nd Quintile,Not leaning towards specific party,0.50591,530,976,0.47453,0.53729
2007,66 and older,2nd Quintile,SPD,0.19917,194,976,0.17410,0.22424
2007,66 and older,2nd Quintile,CDU/CSU,0.24668,214,976,0.21962,0.27374
2007,66 and older,2nd Quintile,PDS/Linke,0.02652,38,976,0.01644,0.03661
2007,66 and older,3rd Quintile,Not leaning towards specific party,0.47140,461,929,0.43928,0.50352
2007,66 and older,3rd Quintile,SPD,0.25092,219,929,0.22303,0.27882
2007,66 and older,3rd Quintile,CDU/CSU,0.21328,205,929,0.18692,0.23963
2007,66 and older,3rd Quintile,PDS/Linke,0.03883,44,929,0.02640,0.05126
2007,66 and older,4th Quintile,Not leaning towards specific party,0.41841,335,776,0.38368,0.45314
2007,66 and older,4th Quintile,SPD,0.23657,179,776,0.20665,0.26649
2007,66 and older,4th Quintile,CDU/CSU,0.25215,210,776,0.22157,0.28272
2007,66 and older,4th Quintile,PDS/Linke,0.05180,52,776,0.03619,0.06740
2007,66 and older,5th Quintile,Not leaning towards specific party,0.27854,236,819,0.24782,0.30927
2007,66 and older,5th Quintile,SPD,0.16509,149,819,0.13965,0.19053
2007,66 and older,5th Quintile,CDU/CSU,0.44715,378,819,0.41307,0.48122
2007,66 and older,5th Quintile,FDP,0.05067,56,819,0.03564,0.06571
2008,17-29 y.,1st Quintile,Not leaning towards specific party,0.65190,574,732,0.61737,0.68644
2008,17-29 y.,1st Quintile,SPD,0.10594,81,732,0.08363,0.12825
2008,17-29 y.,1st Quintile,CDU/CSU,0.04802,41,732,0.03252,0.06352
2008,17-29 y.,1st Quintile,Bündnis90/Grüne,0.04808,36,732,0.03257,0.06359
2008,17-29 y.,2nd Quintile,Not leaning towards specific party,0.69156,436,523,0.65194,0.73118
2008,17-29 y.,2nd Quintile,SPD,0.08351,46,523,0.05978,0.10724
2008,17-29 y.,2nd Quintile,CDU/CSU,0.06413,41,523,0.04312,0.08515
2008,17-29 y.,3rd Quintile,Not leaning towards specific party,0.65830,463,573,0.61943,0.69717
2008,17-29 y.,3rd Quintile,SPD,0.10822,59,573,0.08277,0.13368
2008,17-29 y.,3rd Quintile,CDU/CSU,0.07857,51,573,0.05652,0.10062
2008,17-29 y.,4th Quintile,Not leaning towards specific party,0.65287,429,567,0.61365,0.69209
2008,17-29 y.,4th Quintile,SPD,0.09487,63,567,0.07073,0.11902
2008,17-29 y.,4th Quintile,CDU/CSU,0.11764,75,567,0.09110,0.14419
2008,17-29 y.,5th Quintile,Not leaning towards specific party,0.56554,328,519,0.52285,0.60822
2008,17-29 y.,5th Quintile,SPD,0.08718,60,519,0.06289,0.11148
2008,17-29 y.,5th Quintile,CDU/CSU,0.18942,96,519,0.15567,0.22316
2008,17-29 y.,5th Quintile,Bündnis90/Grüne,0.03911,35,519,0.02241,0.05580
2008,30-45 y.,1st Quintile,Not leaning towards specific party,0.75712,558,674,0.72472,0.78952
2008,30-45 y.,1st Quintile,SPD,0.11441,76,674,0.09036,0.13846
2008,30-45 y.,1st Quintile,CDU/CSU,0.05422,40,674,0.03711,0.07133
2008,30-45 y.,2nd Quintile,Not leaning towards specific party,0.70411,662,839,0.67321,0.73502
2008,30-45 y.,2nd Quintile,SPD,0.10052,97,839,0.08017,0.12088
2008,30-45 y.,2nd Quintile,CDU/CSU,0.09861,80,839,0.07842,0.11879
2008,30-45 y.,3rd Quintile,Not leaning towards specific party,0.62984,713,1020,0.60019,0.65948
2008,30-45 y.,3rd Quintile,SPD,0.11653,120,1020,0.09683,0.13623
2008,30-45 y.,3rd Quintile,CDU/CSU,0.13527,132,1020,0.11427,0.15627
2008,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.04681,55,1020,0.03384,0.05978
2008,30-45 y.,4th Quintile,Not leaning towards specific party,0.61515,679,1075,0.58605,0.64425
2008,30-45 y.,4th Quintile,SPD,0.12122,148,1075,0.10170,0.14074
2008,30-45 y.,4th Quintile,CDU/CSU,0.14128,176,1075,0.12045,0.16211
2008,30-45 y.,4th Quintile,Bündnis90/Grüne,0.07140,72,1075,0.05600,0.08680
2008,30-45 y.,5th Quintile,Not leaning towards specific party,0.44153,584,1245,0.41394,0.46913
2008,30-45 y.,5th Quintile,SPD,0.12467,177,1245,0.10631,0.14303
2008,30-45 y.,5th Quintile,CDU/CSU,0.23292,307,1245,0.20943,0.25641
2008,30-45 y.,5th Quintile,FDP,0.05632,69,1245,0.04351,0.06913
2008,30-45 y.,5th Quintile,Bündnis90/Grüne,0.09461,108,1245,0.07835,0.11088
2008,46-65 y.,1st Quintile,Not leaning towards specific party,0.70211,571,769,0.66976,0.73445
2008,46-65 y.,1st Quintile,SPD,0.12656,92,769,0.10305,0.15008
2008,46-65 y.,1st Quintile,CDU/CSU,0.06195,52,769,0.04490,0.07900
2008,46-65 y.,1st Quintile,PDS/Linke,0.06535,54,769,0.04787,0.08283
2008,46-65 y.,2nd Quintile,Not leaning towards specific party,0.63343,533,788,0.59977,0.66710
2008,46-65 y.,2nd Quintile,SPD,0.12022,103,788,0.09750,0.14294
2008,46-65 y.,2nd Quintile,CDU/CSU,0.13863,116,788,0.11448,0.16277
2008,46-65 y.,2nd Quintile,PDS/Linke,0.04179,36,788,0.02781,0.05577
2008,46-65 y.,3rd Quintile,Not leaning towards specific party,0.61706,677,1070,0.58792,0.64620
2008,46-65 y.,3rd Quintile,SPD,0.14920,160,1070,0.12785,0.17056
2008,46-65 y.,3rd Quintile,CDU/CSU,0.13032,153,1070,0.11014,0.15050
2008,46-65 y.,3rd Quintile,Bündnis90/Grüne,0.03345,37,1070,0.02267,0.04422
2008,46-65 y.,3rd Quintile,PDS/Linke,0.03117,43,1070,0.02075,0.04158
2008,46-65 y.,4th Quintile,Not leaning towards specific party,0.53174,776,1447,0.50602,0.55746
2008,46-65 y.,4th Quintile,SPD,0.18035,257,1447,0.16053,0.20017
2008,46-65 y.,4th Quintile,CDU/CSU,0.18964,297,1447,0.16944,0.20985
2008,46-65 y.,4th Quintile,Bündnis90/Grüne,0.04839,69,1447,0.03733,0.05945
2008,46-65 y.,4th Quintile,PDS/Linke,0.02686,48,1447,0.01853,0.03519
2008,46-65 y.,5th Quintile,Not leaning towards specific party,0.40241,968,2422,0.38287,0.42194
2008,46-65 y.,5th Quintile,SPD,0.18525,440,2422,0.16977,0.20072
2008,46-65 y.,5th Quintile,CDU/CSU,0.24785,643,2422,0.23066,0.26505
2008,46-65 y.,5th Quintile,FDP,0.03640,121,2422,0.02894,0.04386
2008,46-65 y.,5th Quintile,Bündnis90/Grüne,0.07108,175,2422,0.06084,0.08132
2008,46-65 y.,5th Quintile,PDS/Linke,0.03459,75,2422,0.02731,0.04187
2008,66 and older,1st Quintile,Not leaning towards specific party,0.57632,427,676,0.53904,0.61360
2008,66 and older,1st Quintile,SPD,0.13961,99,676,0.11346,0.16576
2008,66 and older,1st Quintile,CDU/CSU,0.22974,150,676,0.19800,0.26147
2008,66 and older,2nd Quintile,Not leaning towards specific party,0.50838,556,1013,0.47758,0.53918
2008,66 and older,2nd Quintile,SPD,0.20941,203,1013,0.18434,0.23448
2008,66 and older,2nd Quintile,CDU/CSU,0.21720,208,1013,0.19179,0.24260
2008,66 and older,2nd Quintile,PDS/Linke,0.03444,46,1013,0.02320,0.04567
2008,66 and older,3rd Quintile,Not leaning towards specific party,0.44292,427,905,0.41053,0.47530
2008,66 and older,3rd Quintile,SPD,0.20077,182,905,0.17466,0.22689
2008,66 and older,3rd Quintile,CDU/CSU,0.26583,229,905,0.23704,0.29463
2008,66 and older,3rd Quintile,PDS/Linke,0.05168,67,905,0.03725,0.06612
2008,66 and older,4th Quintile,Not leaning towards specific party,0.38418,280,672,0.34738,0.42098
2008,66 and older,4th Quintile,SPD,0.25189,156,672,0.21904,0.28473
2008,66 and older,4th Quintile,CDU/CSU,0.25992,195,672,0.22673,0.29310
2008,66 and older,4th Quintile,PDS/Linke,0.04234,41,672,0.02711,0.05758
2008,66 and older,5th Quintile,Not leaning towards specific party,0.26007,229,877,0.23102,0.28912
2008,66 and older,5th Quintile,SPD,0.16899,152,877,0.14417,0.19380
2008,66 and older,5th Quintile,CDU/CSU,0.45808,401,877,0.42508,0.49107
2008,66 and older,5th Quintile,FDP,0.04452,59,877,0.03086,0.05818
2008,66 and older,5th Quintile,Bündnis90/Grüne,0.04027,36,877,0.02725,0.05329
2009,17-29 y.,1st Quintile,Not leaning towards specific party,0.73142,552,679,0.69806,0.76479
2009,17-29 y.,1st Quintile,SPD,0.05337,51,679,0.03645,0.07029
2009,17-29 y.,1st Quintile,CDU/CSU,0.05107,38,679,0.03450,0.06764
2009,17-29 y.,1st Quintile,Bündnis90/Grüne,0.05922,38,679,0.04146,0.07699
2009,17-29 y.,2nd Quintile,Not leaning towards specific party,0.70576,376,415,0.66186,0.74966
2009,17-29 y.,2nd Quintile,SPD,0.08632,39,415,0.05927,0.11337
2009,17-29 y.,3rd Quintile,Not leaning towards specific party,0.67242,399,487,0.63069,0.71415
2009,17-29 y.,3rd Quintile,SPD,0.07909,38,487,0.05509,0.10308
2009,17-29 y.,3rd Quintile,CDU/CSU,0.09027,50,487,0.06479,0.11574
2009,17-29 y.,4th Quintile,Not leaning towards specific party,0.63930,402,547,0.59902,0.67958
2009,17-29 y.,4th Quintile,SPD,0.07240,52,547,0.05067,0.09414
2009,17-29 y.,4th Quintile,CDU/CSU,0.09604,59,547,0.07132,0.12075
2009,17-29 y.,4th Quintile,Bündnis90/Grüne,0.06079,34,547,0.04075,0.08084
2009,17-29 y.,5th Quintile,Not leaning towards specific party,0.64568,318,440,0.60094,0.69042
2009,17-29 y.,5th Quintile,SPD,0.08315,46,440,0.05732,0.10897
2009,17-29 y.,5th Quintile,CDU/CSU,0.13461,76,440,0.10268,0.16654
2009,30-45 y.,1st Quintile,Not leaning towards specific party,0.75824,506,604,0.72407,0.79241
2009,30-45 y.,1st Quintile,SPD,0.09978,62,604,0.07585,0.12370
2009,30-45 y.,1st Quintile,CDU/CSU,0.05252,36,604,0.03471,0.07032
2009,30-45 y.,2nd Quintile,Not leaning towards specific party,0.67992,604,756,0.64665,0.71320
2009,30-45 y.,2nd Quintile,SPD,0.10616,78,756,0.08419,0.12813
2009,30-45 y.,2nd Quintile,CDU/CSU,0.09488,74,756,0.07398,0.11579
2009,30-45 y.,3rd Quintile,Not leaning towards specific party,0.68453,667,911,0.65434,0.71472
2009,30-45 y.,3rd Quintile,SPD,0.07585,91,911,0.05865,0.09306
2009,30-45 y.,3rd Quintile,CDU/CSU,0.09287,98,911,0.07401,0.11172
2009,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.05973,55,911,0.04433,0.07512
2009,30-45 y.,4th Quintile,Not leaning towards specific party,0.60970,626,975,0.57907,0.64034
2009,30-45 y.,4th Quintile,SPD,0.12469,128,975,0.10395,0.14544
2009,30-45 y.,4th Quintile,CDU/CSU,0.13963,149,975,0.11787,0.16140
2009,30-45 y.,4th Quintile,Bündnis90/Grüne,0.07550,72,975,0.05891,0.09209
2009,30-45 y.,5th Quintile,Not leaning towards specific party,0.49577,563,1132,0.46663,0.52491
2009,30-45 y.,5th Quintile,SPD,0.11657,139,1132,0.09787,0.13528
2009,30-45 y.,5th Quintile,CDU/CSU,0.16968,246,1132,0.14781,0.19156
2009,30-45 y.,5th Quintile,FDP,0.08596,87,1132,0.06963,0.10230
2009,30-45 y.,5th Quintile,Bündnis90/Grüne,0.09832,97,1132,0.08097,0.11567
2009,46-65 y.,1st Quintile,Not leaning towards specific party,0.72238,555,747,0.69024,0.75452
2009,46-65 y.,1st Quintile,SPD,0.08701,71,747,0.06678,0.10723
2009,46-65 y.,1st Quintile,CDU/CSU,0.06969,65,747,0.05142,0.08796
2009,46-65 y.,1st Quintile,PDS/Linke,0.06691,56,747,0.04898,0.08484
2009,46-65 y.,2nd Quintile,Not leaning towards specific party,0.67784,531,724,0.64378,0.71190
2009,46-65 y.,2nd Quintile,SPD,0.12734,98,724,0.10304,0.15164
2009,46-65 y.,2nd Quintile,CDU/CSU,0.11341,95,724,0.09030,0.13653
2009,46-65 y.,3rd Quintile,Not leaning towards specific party,0.59582,628,1020,0.56569,0.62595
2009,46-65 y.,3rd Quintile,SPD,0.14807,153,1020,0.12626,0.16988
2009,46-65 y.,3rd Quintile,CDU/CSU,0.13732,148,1020,0.11619,0.15846
2009,46-65 y.,3rd Quintile,Bündnis90/Grüne,0.03842,47,1020,0.02661,0.05022
2009,46-65 y.,3rd Quintile,PDS/Linke,0.04444,44,1020,0.03179,0.05709
2009,46-65 y.,4th Quintile,Not leaning towards specific party,0.59623,773,1377,0.57030,0.62215
2009,46-65 y.,4th Quintile,SPD,0.13601,209,1377,0.11790,0.15412
2009,46-65 y.,4th Quintile,CDU/CSU,0.13653,236,1377,0.11839,0.15467
2009,46-65 y.,4th Quintile,FDP,0.02872,35,1377,0.01989,0.03754
2009,46-65 y.,4th Quintile,Bündnis90/Grüne,0.04931,79,1377,0.03787,0.06075
2009,46-65 y.,4th Quintile,PDS/Linke,0.02916,45,1377,0.02027,0.03805
2009,46-65 y.,5th Quintile,Not leaning towards specific party,0.43066,955,2256,0.41022,0.45109
2009,46-65 y.,5th Quintile,SPD,0.15343,375,2256,0.13856,0.16831
2009,46-65 y.,5th Quintile,CDU/CSU,0.23454,525,2256,0.21705,0.25203
2009,46-65 y.,5th Quintile,FDP,0.06014,150,2256,0.05032,0.06995
2009,46-65 y.,5th Quintile,Bündnis90/Grüne,0.08269,196,2256,0.07133,0.09406
2009,46-65 y.,5th Quintile,PDS/Linke,0.01941,55,2256,0.01372,0.02511
2009,66 and older,1st Quintile,Not leaning towards specific party,0.54657,401,670,0.50885,0.58429
2009,66 and older,1st Quintile,SPD,0.16036,117,670,0.13255,0.18817
2009,66 and older,1st Quintile,CDU/CSU,0.22201,152,670,0.19051,0.25350
2009,66 and older,2nd Quintile,Not leaning towards specific party,0.51428,549,1002,0.48332,0.54525
2009,66 and older,2nd Quintile,SPD,0.18466,190,1002,0.16062,0.20870
2009,66 and older,2nd Quintile,CDU/CSU,0.21560,218,1002,0.19013,0.24108
2009,66 and older,2nd Quintile,PDS/Linke,0.03261,45,1002,0.02161,0.04361
2009,66 and older,3rd Quintile,Not leaning towards specific party,0.47845,407,828,0.44440,0.51249
2009,66 and older,3rd Quintile,SPD,0.18696,152,828,0.16039,0.21354
2009,66 and older,3rd Quintile,CDU/CSU,0.24774,207,828,0.21832,0.27716
2009,66 and older,3rd Quintile,PDS/Linke,0.05218,62,828,0.03702,0.06734
2009,66 and older,4th Quintile,Not leaning towards specific party,0.35700,269,641,0.31988,0.39412
2009,66 and older,4th Quintile,SPD,0.21882,135,641,0.18679,0.25085
2009,66 and older,4th Quintile,CDU/CSU,0.29750,200,641,0.26208,0.33291
