year,age_gr,pgisced97,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,46-65 y.,Lower Secondary Level,SPD,0.16933,101,554,0.13807,0.20058
2006,46-65 y.,Lower Secondary Level,CDU/CSU,0.14701,91,554,0.11750,0.17653
2006,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.52499,1975,3842,0.50920,0.54078
2006,46-65 y.,Upper Secondary Level,SPD,0.19424,766,3842,0.18173,0.20675
2006,46-65 y.,Upper Secondary Level,CDU/CSU,0.20103,859,3842,0.18836,0.21371
2006,46-65 y.,Upper Secondary Level,FDP,0.01021,51,3842,0.00703,0.01339
2006,46-65 y.,Upper Secondary Level,Bündnis90/Grüne,0.01994,70,3842,0.01552,0.02436
2006,46-65 y.,Upper Secondary Level,PDS/Linke,0.03084,121,3842,0.02537,0.03631
2006,46-65 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.46760,123,224,0.40211,0.53308
2006,46-65 y.,Post-secondary Non-tertiary Level,SPD,0.21646,49,224,0.16241,0.27051
2006,46-65 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.17894,52,224,0.12863,0.22924
2006,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.43730,280,599,0.39754,0.47706
2006,46-65 y.,First Stage of Tertiary Education,SPD,0.20298,123,599,0.17074,0.23521
2006,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.23226,159,599,0.19841,0.26610
2006,46-65 y.,First Stage of Tertiary Education,Bündnis90/Grüne,0.04827,37,599,0.03109,0.06545
2006,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.37628,744,2056,0.35533,0.39723
2006,46-65 y.,Second Stage of Tertiary Education,SPD,0.18312,384,2056,0.16640,0.19984
2006,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.23046,520,2056,0.21225,0.24867
2006,46-65 y.,Second Stage of Tertiary Education,FDP,0.03106,87,2056,0.02356,0.03856
2006,46-65 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.10367,205,2056,0.09049,0.11685
2006,46-65 y.,Second Stage of Tertiary Education,PDS/Linke,0.06013,116,2056,0.04985,0.07041
2006,66 and older,Primary Level,Not leaning towards specific party,0.60406,42,42,0.45436,0.75376
2006,66 and older,Lower Secondary Level,Not leaning towards specific party,0.52845,454,799,0.49382,0.56309
2006,66 and older,Lower Secondary Level,SPD,0.19892,150,799,0.17122,0.22662
2006,66 and older,Lower Secondary Level,CDU/CSU,0.23985,195,799,0.21023,0.26948
2006,66 and older,Upper Secondary Level,Not leaning towards specific party,0.43871,1035,2263,0.41826,0.45916
2006,66 and older,Upper Secondary Level,SPD,0.21815,492,2263,0.20113,0.23517
2006,66 and older,Upper Secondary Level,CDU/CSU,0.28869,644,2263,0.27001,0.30736
2006,66 and older,Upper Secondary Level,FDP,0.01643,37,2263,0.01119,0.02167
2006,66 and older,Upper Secondary Level,PDS/Linke,0.02048,55,2263,0.01464,0.02632
2006,66 and older,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.27802,36,80,0.17922,0.37681
2006,66 and older,Post-secondary Non-tertiary Level,CDU/CSU,0.39254,44,80,0.28485,0.50022
2006,66 and older,First Stage of Tertiary Education,Not leaning towards specific party,0.33415,109,279,0.27870,0.38960
2006,66 and older,First Stage of Tertiary Education,SPD,0.24880,75,279,0.19798,0.29962
2006,66 and older,First Stage of Tertiary Education,CDU/CSU,0.30280,95,279,0.24879,0.35681
2006,66 and older,Second Stage of Tertiary Education,Not leaning towards specific party,0.33643,245,761,0.30283,0.37002
2006,66 and older,Second Stage of Tertiary Education,SPD,0.20523,161,761,0.17651,0.23394
2006,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.29917,246,761,0.26661,0.33172
2006,66 and older,Second Stage of Tertiary Education,FDP,0.03233,33,761,0.01976,0.04491
2006,66 and older,Second Stage of Tertiary Education,PDS/Linke,0.08844,76,761,0.06825,0.10862
2007,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.35531,226,327,0.30336,0.40727
2007,17-29 y.,Pre-primary Level,SPD,0.05791,39,327,0.03255,0.08326
2007,17-29 y.,Pre-primary Level,CDU/CSU,0.04422,31,327,0.02191,0.06654
2007,17-29 y.,Pre-primary Level,Bündnis90/Grüne,0.04073,31,327,0.01927,0.06219
2007,17-29 y.,Primary Level,Not leaning towards specific party,0.76358,34,34,0.61861,0.90855
2007,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.74949,498,542,0.71298,0.78601
2007,17-29 y.,Lower Secondary Level,SPD,0.07959,44,542,0.05678,0.10239
2007,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.68459,1061,1490,0.66099,0.70819
2007,17-29 y.,Upper Secondary Level,SPD,0.09429,155,1490,0.07945,0.10914
2007,17-29 y.,Upper Secondary Level,CDU/CSU,0.10024,170,1490,0.08498,0.11549
2007,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.04488,70,1490,0.03437,0.05540
2007,17-29 y.,Upper Secondary Level,PDS/Linke,0.01778,34,1490,0.01107,0.02449
2007,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.62026,161,233,0.55780,0.68271
2007,17-29 y.,Post-secondary Non-tertiary Level,SPD,0.15828,39,233,0.11131,0.20525
2007,17-29 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.12486,33,233,0.08232,0.16740
2007,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.50231,33,33,0.32907,0.67555
2007,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.47544,103,148,0.39471,0.55617
2007,17-29 y.,Second Stage of Tertiary Education,SPD,0.16106,45,148,0.10164,0.22048
2007,30-45 y.,Primary Level,Not leaning towards specific party,0.92442,43,43,0.84448,1.00436
2007,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.83450,278,315,0.79339,0.87560
2007,30-45 y.,Lower Secondary Level,SPD,0.10962,37,315,0.07506,0.14418
2007,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.68615,1966,2786,0.66892,0.70339
2007,30-45 y.,Upper Secondary Level,SPD,0.12052,336,2786,0.10843,0.13261
2007,30-45 y.,Upper Secondary Level,CDU/CSU,0.11969,343,2786,0.10763,0.13174
2007,30-45 y.,Upper Secondary Level,FDP,0.00836,33,2786,0.00498,0.01174
2007,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.02451,65,2786,0.01876,0.03025
2007,30-45 y.,Upper Secondary Level,PDS/Linke,0.01801,43,2786,0.01307,0.02295
2007,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.55541,290,486,0.51118,0.59963
2007,30-45 y.,Post-secondary Non-tertiary Level,SPD,0.15502,87,486,0.12281,0.18723
2007,30-45 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.09935,64,486,0.07273,0.12597
2007,30-45 y.,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.10596,45,486,0.07857,0.13335
2007,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.60103,326,497,0.55793,0.64412
2007,30-45 y.,First Stage of Tertiary Education,SPD,0.14504,76,497,0.11405,0.17603
2007,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.15376,95,497,0.12201,0.18550
2007,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.45028,615,1324,0.42347,0.47709
2007,30-45 y.,Second Stage of Tertiary Education,SPD,0.16071,208,1324,0.14092,0.18050
2007,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.16258,256,1324,0.14270,0.18247
2007,30-45 y.,Second Stage of Tertiary Education,FDP,0.04502,61,1324,0.03385,0.05620
2007,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.14249,184,1324,0.12365,0.16132
2007,46-65 y.,Primary Level,Not leaning towards specific party,0.89927,66,66,0.82610,0.97244
2007,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.70424,342,487,0.66367,0.74482
2007,46-65 y.,Lower Secondary Level,SPD,0.16437,89,487,0.13142,0.19732
2007,46-65 y.,Lower Secondary Level,CDU/CSU,0.09550,56,487,0.06937,0.12163
2007,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.58421,2098,3569,0.56803,0.60038
2007,46-65 y.,Upper Secondary Level,SPD,0.16605,602,3569,0.15384,0.17827
2007,46-65 y.,Upper Secondary Level,CDU/CSU,0.16766,647,3569,0.15541,0.17992
2007,46-65 y.,Upper Secondary Level,FDP,0.01401,58,3569,0.01015,0.01786
2007,46-65 y.,Upper Secondary Level,Bündnis90/Grüne,0.02116,64,3569,0.01644,0.02588
2007,46-65 y.,Upper Secondary Level,PDS/Linke,0.02827,100,3569,0.02283,0.03371
2007,46-65 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.48934,136,226,0.42402,0.55466
2007,46-65 y.,Post-secondary Non-tertiary Level,SPD,0.18113,46,226,0.13080,0.23145
2007,46-65 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.15614,44,226,0.10871,0.20357
2007,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.53699,332,581,0.49641,0.57757
2007,46-65 y.,First Stage of Tertiary Education,SPD,0.16295,95,581,0.13289,0.19300
2007,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.18557,118,581,0.15393,0.21721
2007,46-65 y.,First Stage of Tertiary Education,Bündnis90/Grüne,0.06670,36,581,0.04640,0.08701
2007,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.41773,771,1937,0.39576,0.43970
2007,46-65 y.,Second Stage of Tertiary Education,SPD,0.16214,341,1937,0.14572,0.17855
2007,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.20562,439,1937,0.18761,0.22362
2007,46-65 y.,Second Stage of Tertiary Education,FDP,0.03222,87,1937,0.02436,0.04009
2007,46-65 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.10907,197,1937,0.09518,0.12296
2007,46-65 y.,Second Stage of Tertiary Education,PDS/Linke,0.05309,102,1937,0.04310,0.06307
2007,66 and older,Primary Level,Not leaning towards specific party,0.83708,44,44,0.72669,0.94746
2007,66 and older,Lower Secondary Level,Not leaning towards specific party,0.57584,458,748,0.54040,0.61128
2007,66 and older,Lower Secondary Level,SPD,0.18251,127,748,0.15481,0.21021
2007,66 and older,Lower Secondary Level,CDU/CSU,0.22152,163,748,0.19174,0.25130
2007,66 and older,Upper Secondary Level,Not leaning towards specific party,0.46041,1058,2224,0.43969,0.48113
2007,66 and older,Upper Secondary Level,SPD,0.21808,481,2224,0.20091,0.23524
2007,66 and older,Upper Secondary Level,CDU/CSU,0.26831,594,2224,0.24989,0.28672
2007,66 and older,Upper Secondary Level,FDP,0.01033,31,2224,0.00612,0.01453
2007,66 and older,Upper Secondary Level,PDS/Linke,0.02278,60,2224,0.01658,0.02898
2007,66 and older,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.40162,50,89,0.29920,0.50405
2007,66 and older,Post-secondary Non-tertiary Level,CDU/CSU,0.33199,39,89,0.23360,0.43039
2007,66 and older,First Stage of Tertiary Education,Not leaning towards specific party,0.40783,132,280,0.35016,0.46549
2007,66 and older,First Stage of Tertiary Education,SPD,0.22316,66,280,0.17430,0.27202
2007,66 and older,First Stage of Tertiary Education,CDU/CSU,0.24654,82,280,0.19597,0.29711
2007,66 and older,Second Stage of Tertiary Education,Not leaning towards specific party,0.36129,265,776,0.32747,0.39512
2007,66 and older,Second Stage of Tertiary Education,SPD,0.16617,141,776,0.13997,0.19238
2007,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.29364,250,776,0.26157,0.32570
2007,66 and older,Second Stage of Tertiary Education,FDP,0.04191,40,776,0.02780,0.05602
2007,66 and older,Second Stage of Tertiary Education,PDS/Linke,0.09082,80,776,0.07059,0.11105
2008,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.41022,243,285,0.35301,0.46743
2008,17-29 y.,Pre-primary Level,SPD,0.08336,42,285,0.05121,0.11551
2008,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.76071,445,445,0.72102,0.80039
2008,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.67969,980,1356,0.65485,0.70454
2008,17-29 y.,Upper Secondary Level,SPD,0.10792,139,1356,0.09140,0.12444
2008,17-29 y.,Upper Secondary Level,CDU/CSU,0.09860,147,1356,0.08273,0.11447
2008,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.04376,57,1356,0.03287,0.05466
2008,17-29 y.,Upper Secondary Level,PDS/Linke,0.01593,33,1356,0.00926,0.02259
2008,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.59901,140,177,0.52660,0.67142
2008,17-29 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.16459,37,177,0.10980,0.21937
2008,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.46356,126,198,0.39392,0.53319
2008,17-29 y.,Second Stage of Tertiary Education,SPD,0.15802,39,198,0.10708,0.20895
2008,17-29 y.,Second Stage of Tertiary Education,CDU/CSU,0.18162,33,198,0.12778,0.23546
2008,30-45 y.,Primary Level,Not leaning towards specific party,0.88650,45,45,0.79277,0.98023
2008,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.82613,253,288,0.78228,0.86998
2008,30-45 y.,Lower Secondary Level,SPD,0.10035,35,288,0.06558,0.13511
2008,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.68420,1809,2567,0.66621,0.70218
2008,30-45 y.,Upper Secondary Level,SPD,0.10022,265,2567,0.08860,0.11184
2008,30-45 y.,Upper Secondary Level,CDU/CSU,0.12295,314,2567,0.11024,0.13565
2008,30-45 y.,Upper Secondary Level,FDP,0.01097,36,2567,0.00694,0.01500
2008,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.02489,57,2567,0.01886,0.03092
2008,30-45 y.,Upper Secondary Level,PDS/Linke,0.02372,54,2567,0.01783,0.02961
2008,30-45 y.,Upper Secondary Level,Far right parties,0.01331,32,2567,0.00888,0.01775
2008,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.56279,256,444,0.51660,0.60899
2008,30-45 y.,Post-secondary Non-tertiary Level,SPD,0.16059,83,444,0.12640,0.19479
2008,30-45 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.12974,67,444,0.09845,0.16104
2008,30-45 y.,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.09039,38,444,0.06369,0.11709
2008,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.62403,287,432,0.57830,0.66976
2008,30-45 y.,First Stage of Tertiary Education,SPD,0.12214,59,432,0.09122,0.15305
2008,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.16186,86,432,0.12709,0.19664
2008,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.41236,543,1179,0.38425,0.44047
2008,30-45 y.,Second Stage of Tertiary Education,SPD,0.14018,173,1179,0.12035,0.16000
2008,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.19905,244,1179,0.17625,0.22185
2008,30-45 y.,Second Stage of Tertiary Education,FDP,0.05504,63,1179,0.04202,0.06807
2008,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.13447,156,1179,0.11499,0.15396
2008,46-65 y.,Primary Level,Not leaning towards specific party,0.81414,51,51,0.70632,0.92196
2008,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.74763,315,421,0.70609,0.78918
2008,46-65 y.,Lower Secondary Level,SPD,0.12167,69,421,0.09040,0.15293
2008,46-65 y.,Lower Secondary Level,CDU/CSU,0.07835,37,421,0.05265,0.10405
2008,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.57989,1998,3406,0.56332,0.59647
2008,46-65 y.,Upper Secondary Level,SPD,0.15140,518,3406,0.13936,0.16344
2008,46-65 y.,Upper Secondary Level,CDU/CSU,0.17756,664,3406,0.16472,0.19039
2008,46-65 y.,Upper Secondary Level,FDP,0.01161,53,3406,0.00801,0.01520
2008,46-65 y.,Upper Secondary Level,Bündnis90/Grüne,0.02602,67,3406,0.02068,0.03137
2008,46-65 y.,Upper Secondary Level,PDS/Linke,0.03235,106,3406,0.02640,0.03829
2008,46-65 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.49262,140,244,0.42976,0.55548
2008,46-65 y.,Post-secondary Non-tertiary Level,SPD,0.20880,55,244,0.15769,0.25990
2008,46-65 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.14144,49,244,0.09762,0.18525
2008,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.50640,307,507,0.46284,0.54997
2008,46-65 y.,First Stage of Tertiary Education,SPD,0.16090,84,507,0.12888,0.19291
2008,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.18936,116,507,0.15522,0.22350
2008,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.40168,709,1819,0.37915,0.42422
2008,46-65 y.,Second Stage of Tertiary Education,SPD,0.18309,316,1819,0.16531,0.20086
2008,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.18821,393,1819,0.17024,0.20618
2008,46-65 y.,Second Stage of Tertiary Education,FDP,0.03978,86,1819,0.03079,0.04876
2008,46-65 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.11025,198,1819,0.09586,0.12465
2008,46-65 y.,Second Stage of Tertiary Education,PDS/Linke,0.06154,117,1819,0.05049,0.07258
2008,66 and older,Lower Secondary Level,Not leaning towards specific party,0.54869,422,695,0.51167,0.58572
2008,66 and older,Lower Secondary Level,SPD,0.18646,117,695,0.15748,0.21543
2008,66 and older,Lower Secondary Level,CDU/CSU,0.22627,156,695,0.19514,0.25741
2008,66 and older,Upper Secondary Level,Not leaning towards specific party,0.45485,1029,2192,0.43399,0.47570
2008,66 and older,Upper Secondary Level,SPD,0.20018,433,2192,0.18342,0.21693
2008,66 and older,Upper Secondary Level,CDU/CSU,0.28068,617,2192,0.26186,0.29949
2008,66 and older,Upper Secondary Level,FDP,0.01874,40,2192,0.01306,0.02441
2008,66 and older,Upper Secondary Level,PDS/Linke,0.02520,73,2192,0.01863,0.03176
2008,66 and older,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.39823,41,77,0.28817,0.50829
2008,66 and older,Post-secondary Non-tertiary Level,CDU/CSU,0.28642,36,77,0.18478,0.38806
2008,66 and older,First Stage of Tertiary Education,Not leaning towards specific party,0.40993,132,285,0.35272,0.46713
2008,66 and older,First Stage of Tertiary Education,SPD,0.23241,67,285,0.18329,0.28154
2008,66 and older,First Stage of Tertiary Education,CDU/CSU,0.26929,86,285,0.21770,0.32088
2008,66 and older,Second Stage of Tertiary Education,Not leaning towards specific party,0.31962,263,854,0.28832,0.35091
2008,66 and older,Second Stage of Tertiary Education,SPD,0.17573,152,854,0.15019,0.20127
2008,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.31676,279,854,0.28554,0.34798
2008,66 and older,Second Stage of Tertiary Education,FDP,0.04665,47,854,0.03250,0.06080
2008,66 and older,Second Stage of Tertiary Education,Bündnis90/Grüne,0.04151,32,854,0.02812,0.05490
2008,66 and older,Second Stage of Tertiary Education,PDS/Linke,0.08480,81,854,0.06611,0.10350
2009,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.49831,211,242,0.43518,0.56143
2009,17-29 y.,Pre-primary Level,CDU/CSU,0.03366,31,242,0.01089,0.05643
2009,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.76541,396,396,0.72362,0.80720
2009,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.73664,919,1193,0.71163,0.76164
2009,17-29 y.,Upper Secondary Level,SPD,0.06805,88,1193,0.05375,0.08235
2009,17-29 y.,Upper Secondary Level,CDU/CSU,0.08803,116,1193,0.07194,0.10411
2009,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.04713,70,1193,0.03510,0.05916
2009,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.61364,118,118,0.52541,0.70187
2009,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.50348,120,192,0.43257,0.57439
2009,17-29 y.,Second Stage of Tertiary Education,SPD,0.14954,38,192,0.09896,0.20011
2009,17-29 y.,Second Stage of Tertiary Education,CDU/CSU,0.14121,34,192,0.09182,0.19059
2009,30-45 y.,Primary Level,Not leaning towards specific party,0.79766,41,41,0.67316,0.92216
2009,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.75076,207,207,0.69168,0.80983
2009,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.72452,1670,2274,0.70615,0.74288
2009,30-45 y.,Upper Secondary Level,SPD,0.08680,207,2274,0.07523,0.09838
2009,30-45 y.,Upper Secondary Level,CDU/CSU,0.09631,262,2274,0.08419,0.10844
2009,30-45 y.,Upper Secondary Level,FDP,0.01666,46,2274,0.01140,0.02193
2009,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.01825,46,2274,0.01274,0.02375
2009,30-45 y.,Upper Secondary Level,PDS/Linke,0.02123,43,2274,0.01530,0.02716
2009,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.56284,246,362,0.51167,0.61401
2009,30-45 y.,Post-secondary Non-tertiary Level,SPD,0.13823,67,362,0.10262,0.17383
2009,30-45 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.10654,49,362,0.07471,0.13836
2009,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.61628,269,386,0.56770,0.66485
2009,30-45 y.,First Stage of Tertiary Education,SPD,0.10438,44,386,0.07384,0.13492
2009,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.15745,73,386,0.12107,0.19384
2009,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.45083,533,1109,0.42153,0.48013
2009,30-45 y.,Second Stage of Tertiary Education,SPD,0.13084,146,1109,0.11098,0.15070
2009,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.15971,198,1109,0.13814,0.18128
2009,30-45 y.,Second Stage of Tertiary Education,FDP,0.07139,73,1109,0.05623,0.08655
2009,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.14494,159,1109,0.12422,0.16567
2009,46-65 y.,Primary Level,Not leaning towards specific party,0.85794,46,46,0.75593,0.95994
2009,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.74386,281,370,0.69932,0.78839
2009,46-65 y.,Lower Secondary Level,SPD,0.10602,51,370,0.07461,0.13743
2009,46-65 y.,Lower Secondary Level,CDU/CSU,0.09116,38,370,0.06179,0.12053
2009,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.61212,1973,3226,0.59530,0.62894
2009,46-65 y.,Upper Secondary Level,SPD,0.13101,454,3226,0.11937,0.14266
2009,46-65 y.,Upper Secondary Level,CDU/CSU,0.15425,552,3226,0.14178,0.16671
2009,46-65 y.,Upper Secondary Level,FDP,0.01932,75,3226,0.01457,0.02407
2009,46-65 y.,Upper Secondary Level,Bündnis90/Grüne,0.02358,72,3226,0.01834,0.02882
2009,46-65 y.,Upper Secondary Level,PDS/Linke,0.03323,100,3226,0.02705,0.03942
2009,46-65 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.48980,133,229,0.42491,0.55469
2009,46-65 y.,Post-secondary Non-tertiary Level,SPD,0.19034,49,229,0.13938,0.24129
2009,46-65 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.13475,47,229,0.09042,0.17907
2009,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.52576,288,500,0.48195,0.56958
2009,46-65 y.,First Stage of Tertiary Education,SPD,0.14413,75,500,0.11332,0.17495
2009,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.18705,104,500,0.15284,0.22127
2009,46-65 y.,First Stage of Tertiary Education,Bündnis90/Grüne,0.06066,33,500,0.03972,0.08161
2009,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.45558,717,1731,0.43211,0.47904
2009,46-65 y.,Second Stage of Tertiary Education,SPD,0.13998,270,1731,0.12363,0.15633
2009,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.16022,326,1731,0.14293,0.17750
2009,46-65 y.,Second Stage of Tertiary Education,FDP,0.05265,106,1731,0.04213,0.06318
2009,46-65 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.12513,213,1731,0.10954,0.14072
2009,46-65 y.,Second Stage of Tertiary Education,PDS/Linke,0.04563,99,1731,0.03580,0.05546
2009,66 and older,Primary Level,Not leaning towards specific party,0.86757,33,33,0.75012,0.98501
2009,66 and older,Lower Secondary Level,Not leaning towards specific party,0.55783,377,623,0.51880,0.59687
2009,66 and older,Lower Secondary Level,SPD,0.19166,102,623,0.16073,0.22260
2009,66 and older,Lower Secondary Level,CDU/CSU,0.21127,144,623,0.17919,0.24336
2009,66 and older,Upper Secondary Level,Not leaning towards specific party,0.43573,963,2124,0.41464,0.45682
2009,66 and older,Upper Secondary Level,SPD,0.18557,401,2124,0.16903,0.20210
2009,66 and older,Upper Secondary Level,CDU/CSU,0.29113,607,2124,0.27181,0.31046
2009,66 and older,Upper Secondary Level,FDP,0.03208,69,2124,0.02459,0.03958
2009,66 and older,Upper Secondary Level,PDS/Linke,0.03351,84,2124,0.02585,0.04116
2009,66 and older,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.43276,40,72,0.31751,0.54801
2009,66 and older,Post-secondary Non-tertiary Level,CDU/CSU,0.30959,32,72,0.20205,0.41713
2009,66 and older,First Stage of Tertiary Education,Not leaning towards specific party,0.43184,133,287,0.37443,0.48924
2009,66 and older,First Stage of Tertiary Education,SPD,0.21163,64,287,0.16429,0.25897
2009,66 and older,First Stage of Tertiary Education,CDU/CSU,0.26213,90,287,0.21116,0.31310
2009,66 and older,Second Stage of Tertiary Education,Not leaning towards specific party,0.36393,294,865,0.33185,0.39601
2009,66 and older,Second Stage of Tertiary Education,SPD,0.17431,154,865,0.14902,0.19961
2009,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.27737,252,865,0.24752,0.30723
2009,66 and older,Second Stage of Tertiary Education,FDP,0.05907,61,865,0.04335,0.07479
2009,66 and older,Second Stage of Tertiary Education,Bündnis90/Grüne,0.03802,32,865,0.02527,0.05077
2009,66 and older,Second Stage of Tertiary Education,PDS/Linke,0.07046,72,865,0.05340,0.08753
2010,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.37964,255,344,0.32828,0.43100
2010,17-29 y.,Pre-primary Level,SPD,0.11074,40,344,0.07753,0.14395
2010,17-29 y.,Pre-primary Level,Bündnis90/Grüne,0.09225,49,344,0.06163,0.12288
2010,17-29 y.,Primary Level,Not leaning towards specific party,0.90857,84,84,0.84657,0.97058
2010,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.69283,577,641,0.65709,0.72857
2010,17-29 y.,Lower Secondary Level,SPD,0.08224,64,641,0.06096,0.10353
2010,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.64339,1141,1644,0.62023,0.66656
2010,17-29 y.,Upper Secondary Level,SPD,0.08250,119,1644,0.06920,0.09580
2010,17-29 y.,Upper Secondary Level,CDU/CSU,0.10090,188,1644,0.08634,0.11547
2010,17-29 y.,Upper Secondary Level,FDP,0.02587,45,1644,0.01819,0.03355
2010,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.06558,98,1644,0.05361,0.07755
2010,17-29 y.,Upper Secondary Level,PDS/Linke,0.03198,53,1644,0.02347,0.04049
2010,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.58949,177,211,0.52296,0.65603
2010,17-29 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.13994,34,211,0.09302,0.18686
