year,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,2nd Quintile,CDU/CSU,0.10869,386,2676,0.09689,0.12049
2011,2nd Quintile,Bündnis90/Grüne,0.02876,110,2676,0.02242,0.03509
2011,2nd Quintile,PDS/Linke,0.02034,104,2676,0.01499,0.02568
2011,3rd Quintile,Not leaning towards specific party,0.44420,1766,2970,0.42633,0.46208
2011,3rd Quintile,SPD,0.12501,463,2970,0.11311,0.13690
2011,3rd Quintile,CDU/CSU,0.11829,430,2970,0.10667,0.12991
2011,3rd Quintile,Bündnis90/Grüne,0.03660,180,2970,0.02984,0.04335
2011,3rd Quintile,PDS/Linke,0.02739,131,2970,0.02152,0.03327
2011,4th Quintile,Not leaning towards specific party,0.42642,1686,3158,0.40916,0.44367
2011,4th Quintile,SPD,0.12914,472,3158,0.11744,0.14084
2011,4th Quintile,CDU/CSU,0.14690,639,3158,0.13455,0.15925
2011,4th Quintile,FDP,0.00448,33,3158,0.00215,0.00680
2011,4th Quintile,Bündnis90/Grüne,0.06708,260,3158,0.05835,0.07580
2011,4th Quintile,PDS/Linke,0.01630,68,3158,0.01188,0.02072
2011,5th Quintile,Not leaning towards specific party,0.35787,1679,4097,0.34318,0.37255
2011,5th Quintile,SPD,0.12447,622,4097,0.11436,0.13458
2011,5th Quintile,CDU/CSU,0.21298,1051,4097,0.20045,0.22552
2011,5th Quintile,FDP,0.02143,141,4097,0.01699,0.02586
2011,5th Quintile,Bündnis90/Grüne,0.09581,490,4097,0.08680,0.10482
2011,5th Quintile,PDS/Linke,0.01089,73,4097,0.00772,0.01407
2011,5th Quintile,Party combinations,0.01110,41,4097,0.00789,0.01431
2012,1st Quintile,Not leaning towards specific party,0.43827,2079,2952,0.42037,0.45617
2012,1st Quintile,SPD,0.07773,322,2952,0.06807,0.08739
2012,1st Quintile,CDU/CSU,0.07454,300,2952,0.06507,0.08402
2012,1st Quintile,Bündnis90/Grüne,0.02482,115,2952,0.01921,0.03044
2012,1st Quintile,PDS/Linke,0.02290,94,2952,0.01750,0.02830
2012,1st Quintile,Others,0.01023,42,2952,0.00660,0.01386
2012,2nd Quintile,Not leaning towards specific party,0.45471,2020,3125,0.43725,0.47217
2012,2nd Quintile,SPD,0.10410,432,3125,0.09339,0.11481
2012,2nd Quintile,CDU/CSU,0.10009,401,3125,0.08956,0.11061
2012,2nd Quintile,Bündnis90/Grüne,0.02868,128,3125,0.02282,0.03453
2012,2nd Quintile,PDS/Linke,0.01937,112,3125,0.01454,0.02420
2012,2nd Quintile,Others,0.00540,32,3125,0.00283,0.00797
2012,3rd Quintile,Not leaning towards specific party,0.44453,2039,3429,0.42790,0.46117
2012,3rd Quintile,SPD,0.10902,496,3429,0.09858,0.11945
2012,3rd Quintile,CDU/CSU,0.11022,541,3429,0.09974,0.12070
2012,3rd Quintile,Bündnis90/Grüne,0.04407,184,3429,0.03720,0.05094
2012,3rd Quintile,PDS/Linke,0.02434,127,3429,0.01918,0.02950
2012,3rd Quintile,Others,0.01073,42,3429,0.00728,0.01417
2012,4th Quintile,Not leaning towards specific party,0.44284,2048,3688,0.42681,0.45888
2012,4th Quintile,SPD,0.12201,553,3688,0.11145,0.13258
2012,4th Quintile,CDU/CSU,0.14623,708,3688,0.13482,0.15763
2012,4th Quintile,Bündnis90/Grüne,0.04555,244,3688,0.03882,0.05228
2012,4th Quintile,PDS/Linke,0.01270,78,3688,0.00908,0.01631
2012,4th Quintile,Others,0.01271,57,3688,0.00909,0.01632
2012,5th Quintile,Not leaning towards specific party,0.37674,1968,4465,0.36253,0.39096
2012,5th Quintile,SPD,0.11734,645,4465,0.10790,0.12678
2012,5th Quintile,CDU/CSU,0.19821,1097,4465,0.18652,0.20991
2012,5th Quintile,FDP,0.01725,120,4465,0.01343,0.02107
2012,5th Quintile,Bündnis90/Grüne,0.09957,518,4465,0.09079,0.10835
2012,5th Quintile,PDS/Linke,0.01212,66,4465,0.00891,0.01533
2012,5th Quintile,Others,0.01046,51,4465,0.00747,0.01344
2013,1st Quintile,Not leaning towards specific party,0.44970,2083,2967,0.43179,0.46760
2013,1st Quintile,SPD,0.08751,340,2967,0.07734,0.09768
2013,1st Quintile,CDU/CSU,0.07877,319,2967,0.06908,0.08847
2013,1st Quintile,Bündnis90/Grüne,0.03075,130,2967,0.02453,0.03696
2013,1st Quintile,PDS/Linke,0.02563,95,2967,0.01994,0.03132
2013,2nd Quintile,Not leaning towards specific party,0.45219,2130,3338,0.43530,0.46908
2013,2nd Quintile,SPD,0.11339,479,3338,0.10263,0.12415
2013,2nd Quintile,CDU/CSU,0.10864,476,3338,0.09809,0.11920
2013,2nd Quintile,Bündnis90/Grüne,0.02487,136,3338,0.01959,0.03016
2013,2nd Quintile,PDS/Linke,0.01943,117,3338,0.01475,0.02412
2013,3rd Quintile,Not leaning towards specific party,0.44364,2051,3475,0.42712,0.46017
2013,3rd Quintile,SPD,0.10407,479,3475,0.09391,0.11422
2013,3rd Quintile,CDU/CSU,0.14228,648,3475,0.13067,0.15390
2013,3rd Quintile,Bündnis90/Grüne,0.04429,192,3475,0.03745,0.05113
2013,3rd Quintile,PDS/Linke,0.01976,105,3475,0.01513,0.02438
2013,4th Quintile,Not leaning towards specific party,0.42288,2045,3858,0.40729,0.43847
2013,4th Quintile,SPD,0.12682,593,3858,0.11632,0.13732
2013,4th Quintile,CDU/CSU,0.16466,775,3858,0.15295,0.17636
2013,4th Quintile,FDP,0.00694,43,3858,0.00432,0.00956
2013,4th Quintile,Bündnis90/Grüne,0.05783,289,3858,0.05046,0.06520
2013,4th Quintile,PDS/Linke,0.01339,82,3858,0.00976,0.01701
2013,4th Quintile,Others,0.00729,31,3858,0.00461,0.00998
2013,5th Quintile,Not leaning towards specific party,0.36994,1962,4742,0.35620,0.38368
2013,5th Quintile,SPD,0.12439,715,4742,0.11500,0.13379
2013,5th Quintile,CDU/CSU,0.22083,1256,4742,0.20902,0.23263
2013,5th Quintile,FDP,0.02066,137,4742,0.01661,0.02471
2013,5th Quintile,Bündnis90/Grüne,0.09465,535,4742,0.08632,0.10299
2013,5th Quintile,PDS/Linke,0.01000,70,4742,0.00717,0.01283
2013,5th Quintile,Others,0.00516,33,4742,0.00312,0.00719
2013,5th Quintile,Party combinations,0.00682,34,4742,0.00447,0.00916
2014,1st Quintile,Not leaning towards specific party,0.50925,3964,5663,0.49623,0.52228
2014,1st Quintile,SPD,0.09400,614,5663,0.08640,0.10160
2014,1st Quintile,CDU/CSU,0.08902,577,5663,0.08160,0.09643
2014,1st Quintile,Bündnis90/Grüne,0.02928,194,5663,0.02489,0.03367
2014,1st Quintile,PDS/Linke,0.03650,226,5663,0.03161,0.04138
2014,1st Quintile,AfD,0.00392,35,5663,0.00229,0.00555
2014,1st Quintile,Others,0.00706,53,5663,0.00488,0.00924
2014,2nd Quintile,Not leaning towards specific party,0.47206,3429,5365,0.45870,0.48542
2014,2nd Quintile,SPD,0.12506,707,5365,0.11620,0.13391
2014,2nd Quintile,CDU/CSU,0.12765,733,5365,0.11872,0.13658
2014,2nd Quintile,FDP,0.00694,34,5365,0.00472,0.00917
2014,2nd Quintile,Bündnis90/Grüne,0.02562,203,5365,0.02139,0.02985
2014,2nd Quintile,PDS/Linke,0.02626,218,5365,0.02198,0.03054
2014,2nd Quintile,Others,0.00612,41,5365,0.00403,0.00820
2014,3rd Quintile,Not leaning towards specific party,0.45719,2843,5023,0.44342,0.47097
2014,3rd Quintile,SPD,0.11816,642,5023,0.10923,0.12709
2014,3rd Quintile,CDU/CSU,0.15970,940,5023,0.14957,0.16983
2014,3rd Quintile,Bündnis90/Grüne,0.04187,310,5023,0.03633,0.04741
2014,3rd Quintile,PDS/Linke,0.02798,197,5023,0.02342,0.03255
2014,3rd Quintile,AfD,0.00597,49,5023,0.00384,0.00810
2014,3rd Quintile,Others,0.00588,42,5023,0.00377,0.00800
2014,4th Quintile,Not leaning towards specific party,0.40143,2471,5045,0.38790,0.41496
2014,4th Quintile,SPD,0.13995,761,5045,0.13037,0.14952
2014,4th Quintile,CDU/CSU,0.19017,1106,5045,0.17934,0.20100
2014,4th Quintile,FDP,0.00892,63,5045,0.00633,0.01152
2014,4th Quintile,Bündnis90/Grüne,0.06301,417,5045,0.05631,0.06972
2014,4th Quintile,PDS/Linke,0.02487,153,5045,0.02057,0.02916
2014,4th Quintile,AfD,0.00567,37,5045,0.00359,0.00774
2014,4th Quintile,Others,0.00717,37,5045,0.00484,0.00950
2014,5th Quintile,Not leaning towards specific party,0.35649,2099,5331,0.34363,0.36935
2014,5th Quintile,SPD,0.14132,841,5331,0.13196,0.15067
2014,5th Quintile,CDU/CSU,0.22948,1418,5331,0.21819,0.24077
2014,5th Quintile,FDP,0.02057,150,5331,0.01676,0.02439
2014,5th Quintile,Bündnis90/Grüne,0.09599,579,5331,0.08808,0.10389
2014,5th Quintile,PDS/Linke,0.01840,117,5331,0.01479,0.02200
2014,5th Quintile,AfD,0.01040,55,5331,0.00767,0.01312
2014,5th Quintile,Others,0.00555,38,5331,0.00356,0.00755
2014,5th Quintile,Party combinations,0.00831,34,5331,0.00587,0.01074
2015,1st Quintile,Not leaning towards specific party,0.54843,3643,4937,0.53455,0.56232
2015,1st Quintile,SPD,0.07813,434,4937,0.07064,0.08562
2015,1st Quintile,CDU/CSU,0.08688,444,4937,0.07902,0.09474
2015,1st Quintile,Bündnis90/Grüne,0.02476,149,4937,0.02042,0.02909
2015,1st Quintile,PDS/Linke,0.02939,182,4937,0.02468,0.03411
2015,1st Quintile,Far right parties,0.00708,36,4937,0.00474,0.00942
2015,1st Quintile,AfD,0.00763,49,4937,0.00520,0.01006
2015,2nd Quintile,Not leaning towards specific party,0.52484,3489,5197,0.51126,0.53842
2015,2nd Quintile,SPD,0.09609,571,5197,0.08807,0.10410
2015,2nd Quintile,CDU/CSU,0.12389,626,5197,0.11493,0.13285
2015,2nd Quintile,Bündnis90/Grüne,0.02382,184,5197,0.01968,0.02797
2015,2nd Quintile,PDS/Linke,0.02755,212,5197,0.02310,0.03200
2015,2nd Quintile,Far right parties,0.00496,33,5197,0.00305,0.00687
2015,2nd Quintile,AfD,0.00933,51,5197,0.00671,0.01194
2015,2nd Quintile,Others,0.00465,31,5197,0.00280,0.00650
2015,3rd Quintile,Not leaning towards specific party,0.47936,2908,4803,0.46523,0.49349
2015,3rd Quintile,SPD,0.11395,576,4803,0.10496,0.12294
2015,3rd Quintile,CDU/CSU,0.14848,795,4803,0.13842,0.15854
2015,3rd Quintile,FDP,0.00450,33,4803,0.00260,0.00639
2015,3rd Quintile,Bündnis90/Grüne,0.03562,239,4803,0.03038,0.04086
2015,3rd Quintile,PDS/Linke,0.02463,161,4803,0.02025,0.02902
2015,3rd Quintile,AfD,0.01246,59,4803,0.00932,0.01560
2015,3rd Quintile,Others,0.00564,32,4803,0.00352,0.00776
2015,4th Quintile,Not leaning towards specific party,0.44293,2526,4677,0.42869,0.45717
2015,4th Quintile,SPD,0.12145,616,4677,0.11209,0.13082
2015,4th Quintile,CDU/CSU,0.16922,893,4677,0.15847,0.17996
2015,4th Quintile,FDP,0.00631,40,4677,0.00404,0.00857
2015,4th Quintile,Bündnis90/Grüne,0.06260,368,4677,0.05565,0.06954
2015,4th Quintile,PDS/Linke,0.02261,145,4677,0.01835,0.02687
2015,4th Quintile,AfD,0.01544,58,4677,0.01191,0.01897
2015,4th Quintile,Others,0.00463,31,4677,0.00268,0.00657
2015,5th Quintile,Not leaning towards specific party,0.38022,2170,5035,0.36681,0.39363
2015,5th Quintile,SPD,0.12560,713,5035,0.11645,0.13476
2015,5th Quintile,CDU/CSU,0.22020,1270,5035,0.20875,0.23165
2015,5th Quintile,FDP,0.02336,149,5035,0.01919,0.02753
2015,5th Quintile,Bündnis90/Grüne,0.09250,504,5035,0.08450,0.10050
2015,5th Quintile,PDS/Linke,0.01562,105,5035,0.01220,0.01905
2015,5th Quintile,AfD,0.00876,54,5035,0.00618,0.01133
2015,5th Quintile,Others,0.00795,32,5035,0.00550,0.01041
2015,5th Quintile,Party combinations,0.00873,38,5035,0.00616,0.01130
2016,1st Quintile,Not leaning towards specific party,0.55340,3697,4928,0.53952,0.56728
2016,1st Quintile,SPD,0.06835,377,4928,0.06131,0.07540
2016,1st Quintile,CDU/CSU,0.06796,389,4928,0.06093,0.07499
2016,1st Quintile,Bündnis90/Grüne,0.03054,164,4928,0.02574,0.03535
2016,1st Quintile,PDS/Linke,0.02566,148,4928,0.02124,0.03007
2016,1st Quintile,AfD,0.01843,118,4928,0.01467,0.02218
2016,1st Quintile,Others,0.00926,35,4928,0.00659,0.01194
2016,2nd Quintile,Not leaning towards specific party,0.54280,3492,5052,0.52906,0.55654
2016,2nd Quintile,SPD,0.08110,460,5052,0.07357,0.08863
2016,2nd Quintile,CDU/CSU,0.10458,578,5052,0.09614,0.11302
2016,2nd Quintile,Bündnis90/Grüne,0.02462,197,5052,0.02035,0.02890
2016,2nd Quintile,PDS/Linke,0.02616,175,5052,0.02176,0.03056
2016,2nd Quintile,AfD,0.01887,119,5052,0.01512,0.02262
2016,2nd Quintile,Others,0.00382,31,5052,0.00212,0.00552
2016,3rd Quintile,Not leaning towards specific party,0.48325,2798,4553,0.46873,0.49776
2016,3rd Quintile,SPD,0.10213,504,4553,0.09333,0.11093
2016,3rd Quintile,CDU/CSU,0.13430,697,4553,0.12439,0.14420
2016,3rd Quintile,FDP,0.00673,40,4553,0.00436,0.00911
2016,3rd Quintile,Bündnis90/Grüne,0.04697,255,4553,0.04082,0.05312
2016,3rd Quintile,PDS/Linke,0.02070,145,4553,0.01656,0.02483
2016,3rd Quintile,AfD,0.02227,114,4553,0.01798,0.02656
2016,4th Quintile,Not leaning towards specific party,0.46227,2472,4514,0.44773,0.47682
2016,4th Quintile,SPD,0.10422,510,4514,0.09531,0.11314
2016,4th Quintile,CDU/CSU,0.16452,860,4514,0.15371,0.17534
2016,4th Quintile,FDP,0.00614,43,4514,0.00386,0.00842
2016,4th Quintile,Bündnis90/Grüne,0.06360,375,4514,0.05648,0.07072
2016,4th Quintile,PDS/Linke,0.02044,127,4514,0.01631,0.02457
2016,4th Quintile,AfD,0.01870,92,4514,0.01474,0.02265
2016,4th Quintile,Others,0.00839,35,4514,0.00573,0.01105
2016,5th Quintile,Not leaning towards specific party,0.40778,2158,4761,0.39382,0.42174
2016,5th Quintile,SPD,0.11017,612,4761,0.10128,0.11907
2016,5th Quintile,CDU/CSU,0.20362,1129,4761,0.19218,0.21506
2016,5th Quintile,FDP,0.02715,152,4761,0.02254,0.03177
2016,5th Quintile,Bündnis90/Grüne,0.09531,503,4761,0.08697,0.10365
2016,5th Quintile,PDS/Linke,0.01731,104,4761,0.01361,0.02102
2016,5th Quintile,AfD,0.01312,71,4761,0.00989,0.01635
2016,5th Quintile,Party combinations,0.00474,32,4761,0.00279,0.00669
2017,1st Quintile,Not leaning towards specific party,0.53047,4609,6041,0.51788,0.54306
2017,1st Quintile,SPD,0.08325,435,6041,0.07629,0.09022
2017,1st Quintile,CDU/CSU,0.07333,574,6041,0.06676,0.07990
2017,1st Quintile,Bündnis90/Grüne,0.01974,163,6041,0.01623,0.02325
2017,1st Quintile,PDS/Linke,0.03123,165,6041,0.02684,0.03562
2017,1st Quintile,AfD,0.02010,95,6041,0.01656,0.02364
2017,2nd Quintile,Not leaning towards specific party,0.53734,3276,4801,0.52323,0.55144
2017,2nd Quintile,SPD,0.09725,528,4801,0.08886,0.10563
2017,2nd Quintile,CDU/CSU,0.10700,565,4801,0.09826,0.11575
2017,2nd Quintile,Bündnis90/Grüne,0.02202,138,4801,0.01787,0.02617
2017,2nd Quintile,PDS/Linke,0.02526,185,4801,0.02082,0.02970
2017,2nd Quintile,AfD,0.01630,109,4801,0.01271,0.01988
2017,3rd Quintile,Not leaning towards specific party,0.47081,2672,4311,0.45590,0.48571
2017,3rd Quintile,SPD,0.12486,542,4311,0.11499,0.13473
2017,3rd Quintile,CDU/CSU,0.13201,638,4311,0.12190,0.14211
2017,3rd Quintile,FDP,0.01024,44,4311,0.00724,0.01325
2017,3rd Quintile,Bündnis90/Grüne,0.03650,221,4311,0.03091,0.04210
2017,3rd Quintile,PDS/Linke,0.01919,120,4311,0.01510,0.02329
2017,3rd Quintile,AfD,0.01772,74,4311,0.01378,0.02166
2017,4th Quintile,Not leaning towards specific party,0.45412,2342,4225,0.43911,0.46914
2017,4th Quintile,SPD,0.13138,550,4225,0.12120,0.14157
2017,4th Quintile,CDU/CSU,0.15931,774,4225,0.14827,0.17035
2017,4th Quintile,FDP,0.01237,66,4225,0.00904,0.01571
2017,4th Quintile,Bündnis90/Grüne,0.05306,299,4225,0.04630,0.05982
2017,4th Quintile,PDS/Linke,0.01930,107,4225,0.01515,0.02344
2017,4th Quintile,AfD,0.02233,87,4225,0.01788,0.02679
2017,5th Quintile,Not leaning towards specific party,0.40455,2001,4442,0.39012,0.41899
2017,5th Quintile,SPD,0.12476,641,4442,0.11504,0.13448
2017,5th Quintile,CDU/CSU,0.19507,1035,4442,0.18342,0.20673
2017,5th Quintile,FDP,0.03142,192,4442,0.02629,0.03655
2017,5th Quintile,Bündnis90/Grüne,0.07492,395,4442,0.06717,0.08266
2017,5th Quintile,PDS/Linke,0.01871,109,4442,0.01473,0.02270
2017,5th Quintile,AfD,0.01607,69,4442,0.01237,0.01976
2018,1st Quintile,Not leaning towards specific party,0.53325,5330,7007,0.52157,0.54494
2018,1st Quintile,SPD,0.06438,381,7007,0.05863,0.07012
2018,1st Quintile,CDU/CSU,0.07483,649,7007,0.06867,0.08099
2018,1st Quintile,FDP,0.00900,41,7007,0.00679,0.01122
2018,1st Quintile,Bündnis90/Grüne,0.03250,252,7007,0.02834,0.03665
2018,1st Quintile,PDS/Linke,0.03428,184,7007,0.03002,0.03854
2018,1st Quintile,AfD,0.02821,139,7007,0.02434,0.03209
2018,1st Quintile,Others,0.00484,31,7007,0.00322,0.00647
2018,2nd Quintile,Not leaning towards specific party,0.50348,3486,5308,0.49003,0.51693
2018,2nd Quintile,SPD,0.09745,513,5308,0.08947,0.10542
2018,2nd Quintile,CDU/CSU,0.11043,602,5308,0.10200,0.11886
2018,2nd Quintile,FDP,0.01152,64,5308,0.00865,0.01440
2018,2nd Quintile,Bündnis90/Grüne,0.02886,220,5308,0.02436,0.03337
2018,2nd Quintile,PDS/Linke,0.03195,229,5308,0.02722,0.03668
2018,2nd Quintile,AfD,0.01805,159,5308,0.01447,0.02164
2018,2nd Quintile,Others,0.00483,35,5308,0.00297,0.00670
2018,3rd Quintile,Not leaning towards specific party,0.47542,2782,4690,0.46113,0.48972
2018,3rd Quintile,SPD,0.09485,521,4690,0.08647,0.10324
2018,3rd Quintile,CDU/CSU,0.13322,675,4690,0.12349,0.14295
2018,3rd Quintile,FDP,0.01289,84,4690,0.00966,0.01612
2018,3rd Quintile,Bündnis90/Grüne,0.04649,298,4690,0.04047,0.05252
2018,3rd Quintile,PDS/Linke,0.02553,173,4690,0.02101,0.03004
2018,3rd Quintile,AfD,0.03349,157,4690,0.02834,0.03864
2018,4th Quintile,Not leaning towards specific party,0.45595,2424,4550,0.44148,0.47043
2018,4th Quintile,SPD,0.10989,554,4550,0.10080,0.11898
2018,4th Quintile,CDU/CSU,0.14631,796,4550,0.13604,0.15658
2018,4th Quintile,FDP,0.01301,85,4550,0.00972,0.01630
2018,4th Quintile,Bündnis90/Grüne,0.06722,377,4550,0.05994,0.07450
2018,4th Quintile,PDS/Linke,0.02316,161,4550,0.01879,0.02753
2018,4th Quintile,AfD,0.02751,121,4550,0.02275,0.03226
2018,4th Quintile,Others,0.00646,32,4550,0.00413,0.00879
2018,5th Quintile,Not leaning towards specific party,0.39793,2222,4987,0.38434,0.41151
2018,5th Quintile,SPD,0.11275,605,4987,0.10397,0.12153
2018,5th Quintile,CDU/CSU,0.19422,1156,4987,0.18324,0.20520
2018,5th Quintile,FDP,0.04197,247,4987,0.03640,0.04753
2018,5th Quintile,Bündnis90/Grüne,0.08549,516,4987,0.07773,0.09325
2018,5th Quintile,PDS/Linke,0.02326,145,4987,0.01908,0.02744
2018,5th Quintile,AfD,0.01802,96,4987,0.01432,0.02171
2019,1st Quintile,Not leaning towards specific party,0.51334,3101,4308,0.49842,0.52827
2019,1st Quintile,SPD,0.05572,271,4308,0.04887,0.06257
2019,1st Quintile,CDU/CSU,0.06032,310,4308,0.05321,0.06743
2019,1st Quintile,Bündnis90/Grüne,0.04730,281,4308,0.04096,0.05364
2019,1st Quintile,PDS/Linke,0.03304,155,4308,0.02771,0.03838
2019,1st Quintile,AfD,0.02776,154,4308,0.02286,0.03267
2019,1st Quintile,Others,0.00457,36,4308,0.00256,0.00659
2019,2nd Quintile,Not leaning towards specific party,0.50886,3032,4670,0.49452,0.52320
2019,2nd Quintile,SPD,0.07402,370,4670,0.06651,0.08153
2019,2nd Quintile,CDU/CSU,0.10154,505,4670,0.09288,0.11021
2019,2nd Quintile,FDP,0.00923,50,4670,0.00649,0.01197
2019,2nd Quintile,Bündnis90/Grüne,0.04494,314,4670,0.03899,0.05088
2019,2nd Quintile,PDS/Linke,0.02938,187,4670,0.02454,0.03423
2019,2nd Quintile,AfD,0.02848,169,4670,0.02371,0.03325
2019,2nd Quintile,Others,0.00705,43,4670,0.00465,0.00946
2019,3rd Quintile,Not leaning towards specific party,0.48326,2601,4422,0.46853,0.49799
2019,3rd Quintile,SPD,0.07881,406,4422,0.07087,0.08676
2019,3rd Quintile,CDU/CSU,0.10797,596,4422,0.09882,0.11712
2019,3rd Quintile,FDP,0.01326,69,4422,0.00989,0.01663
2019,3rd Quintile,Bündnis90/Grüne,0.06777,396,4422,0.06036,0.07517
2019,3rd Quintile,PDS/Linke,0.03350,188,4422,0.02820,0.03881
2019,3rd Quintile,AfD,0.02832,124,4422,0.02343,0.03321
2019,3rd Quintile,Others,0.00826,42,4422,0.00559,0.01093
2019,4th Quintile,Not leaning towards specific party,0.45815,2227,4181,0.44304,0.47325
2019,4th Quintile,SPD,0.08136,401,4181,0.07307,0.08965
2019,4th Quintile,CDU/CSU,0.13023,640,4181,0.12003,0.14044
2019,4th Quintile,FDP,0.01710,95,4181,0.01317,0.02103
2019,4th Quintile,Bündnis90/Grüne,0.09787,525,4181,0.08887,0.10688
2019,4th Quintile,PDS/Linke,0.01705,130,4181,0.01312,0.02097
2019,4th Quintile,AfD,0.02801,114,4181,0.02300,0.03301
2019,4th Quintile,Others,0.00710,49,4181,0.00456,0.00965
2019,5th Quintile,Not leaning towards specific party,0.39216,2023,4685,0.37818,0.40614
2019,5th Quintile,SPD,0.08732,470,4685,0.07923,0.09540
2019,5th Quintile,CDU/CSU,0.17788,962,4685,0.16693,0.18883
2019,5th Quintile,FDP,0.03559,214,4685,0.03028,0.04089
2019,5th Quintile,Bündnis90/Grüne,0.12817,735,4685,0.11859,0.13774
2019,5th Quintile,PDS/Linke,0.02246,134,4685,0.01822,0.02670
2019,5th Quintile,AfD,0.02217,100,4685,0.01796,0.02639
2019,5th Quintile,Others,0.00990,47,4685,0.00706,0.01273
2020,1st Quintile,Not leaning towards specific party,0.54052,5105,6551,0.52845,0.55259
2020,1st Quintile,SPD,0.05257,294,6551,0.04717,0.05797
2020,1st Quintile,CDU/CSU,0.06727,468,6551,0.06120,0.07333
2020,1st Quintile,Bündnis90/Grüne,0.05525,336,6551,0.04972,0.06079
2020,1st Quintile,PDS/Linke,0.03648,185,6551,0.03194,0.04102
2020,1st Quintile,AfD,0.02282,127,6551,0.01920,0.02643
2020,1st Quintile,Others,0.00570,36,6551,0.00388,0.00753
2020,2nd Quintile,Not leaning towards specific party,0.50718,3005,4623,0.49277,0.52159
2020,2nd Quintile,SPD,0.07533,386,4623,0.06773,0.08294
2020,2nd Quintile,CDU/CSU,0.09291,492,4623,0.08455,0.10128
2020,2nd Quintile,FDP,0.00502,35,4623,0.00298,0.00705
2020,2nd Quintile,Bündnis90/Grüne,0.04462,302,4623,0.03867,0.05057
2020,2nd Quintile,PDS/Linke,0.03050,194,4623,0.02555,0.03546
2020,2nd Quintile,AfD,0.02805,162,4623,0.02329,0.03281
2020,2nd Quintile,Others,0.01050,47,4623,0.00756,0.01344
2020,3rd Quintile,Not leaning towards specific party,0.45487,2403,4322,0.44002,0.46971
2020,3rd Quintile,SPD,0.08319,395,4322,0.07495,0.09142
2020,3rd Quintile,CDU/CSU,0.12844,656,4322,0.11846,0.13841
2020,3rd Quintile,FDP,0.01113,56,4322,0.00800,0.01426
2020,3rd Quintile,Bündnis90/Grüne,0.07883,454,4322,0.07080,0.08687
2020,3rd Quintile,PDS/Linke,0.02969,182,4322,0.02463,0.03476
2020,3rd Quintile,AfD,0.02895,120,4322,0.02395,0.03394
2020,3rd Quintile,Others,0.00943,56,4322,0.00655,0.01232
2020,4th Quintile,Not leaning towards specific party,0.43495,2190,4366,0.42024,0.44965
2020,4th Quintile,SPD,0.07645,392,4366,0.06856,0.08433
2020,4th Quintile,CDU/CSU,0.14261,755,4366,0.13224,0.15298
2020,4th Quintile,FDP,0.01414,77,4366,0.01064,0.01764
2020,4th Quintile,Bündnis90/Grüne,0.10917,614,4366,0.09992,0.11842
2020,4th Quintile,PDS/Linke,0.02519,153,4366,0.02054,0.02984
2020,4th Quintile,AfD,0.02272,107,4366,0.01830,0.02714
2020,4th Quintile,Others,0.01046,46,4366,0.00744,0.01348
2020,4th Quintile,Party combinations,0.00541,32,4366,0.00324,0.00759
2020,5th Quintile,Not leaning towards specific party,0.36217,2268,5913,0.34992,0.37442
2020,5th Quintile,SPD,0.08183,519,5913,0.07484,0.08882
2020,5th Quintile,CDU/CSU,0.19554,1424,5913,0.18543,0.20565
2020,5th Quintile,FDP,0.02928,277,5913,0.02498,0.03358
2020,5th Quintile,Bündnis90/Grüne,0.14467,1058,5913,0.13571,0.15364
2020,5th Quintile,PDS/Linke,0.02191,145,5913,0.01817,0.02564
2020,5th Quintile,AfD,0.01579,104,5913,0.01262,0.01897
2020,5th Quintile,Others,0.00825,45,5913,0.00594,0.01055
2020,5th Quintile,Party combinations,0.01176,73,5913,0.00902,0.01451
2021,1st Quintile,Not leaning towards specific party,0.50256,3462,4693,0.48826,0.51687
2021,1st Quintile,SPD,0.05438,270,4693,0.04789,0.06086
2021,1st Quintile,CDU/CSU,0.07672,343,4693,0.06911,0.08434
2021,1st Quintile,FDP,0.01327,45,4693,0.00999,0.01654
2021,1st Quintile,Bündnis90/Grüne,0.06736,316,4693,0.06019,0.07453
2021,1st Quintile,PDS/Linke,0.03183,127,4693,0.02681,0.03685
2021,1st Quintile,AfD,0.02511,91,4693,0.02063,0.02959
2021,1st Quintile,Others,0.00913,39,4693,0.00641,0.01185
2021,2nd Quintile,Not leaning towards specific party,0.48478,2211,3540,0.46832,0.50125
2021,2nd Quintile,SPD,0.08630,324,3540,0.07705,0.09555
2021,2nd Quintile,CDU/CSU,0.09794,373,3540,0.08815,0.10774
2021,2nd Quintile,FDP,0.01300,54,3540,0.00927,0.01674
2021,2nd Quintile,Bündnis90/Grüne,0.04842,279,3540,0.04135,0.05550
2021,2nd Quintile,PDS/Linke,0.03172,148,3540,0.02595,0.03749
2021,2nd Quintile,AfD,0.01933,94,3540,0.01479,0.02386
2021,2nd Quintile,Others,0.01364,57,3540,0.00982,0.01746
2021,3rd Quintile,Not leaning towards specific party,0.42809,1653,2975,0.41031,0.44588
2021,3rd Quintile,SPD,0.09201,283,2975,0.08162,0.10240
2021,3rd Quintile,CDU/CSU,0.11539,404,2975,0.10391,0.12688
2021,3rd Quintile,FDP,0.02099,63,2975,0.01583,0.02614
2021,3rd Quintile,Bündnis90/Grüne,0.08856,356,2975,0.07835,0.09878
