year,bula_h,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Saxony-Anhalt,Not leaning towards specific party,0.54373,432,660,0.50571,0.58176
1999,Saxony-Anhalt,SPD,0.14986,109,660,0.12261,0.17711
1999,Saxony-Anhalt,CDU/CSU,0.09792,81,660,0.07522,0.12061
1999,Saxony-Anhalt,PDS/Linke,0.05689,38,660,0.03921,0.07458
1999,Thuringa,Not leaning towards specific party,0.50267,464,689,0.46531,0.54004
1999,Thuringa,SPD,0.10316,84,689,0.08043,0.12589
1999,Thuringa,CDU/CSU,0.12745,105,689,0.10253,0.15237
1999,Thuringa,PDS/Linke,0.04582,36,689,0.03019,0.06144
2000,Schleswig-Holstein,Not leaning towards specific party,0.39507,365,664,0.35786,0.43228
2000,Schleswig-Holstein,SPD,0.20510,164,664,0.17436,0.23583
2000,Schleswig-Holstein,CDU/CSU,0.17153,135,664,0.14284,0.20023
2000,Hamburg,Not leaning towards specific party,0.30423,103,258,0.24798,0.36048
2000,Hamburg,SPD,0.30902,107,258,0.25252,0.36551
2000,Hamburg,CDU/CSU,0.13557,48,258,0.09372,0.17743
2000,Lower Saxony,Not leaning towards specific party,0.36168,932,1946,0.34032,0.38303
2000,Lower Saxony,SPD,0.21566,539,1946,0.19738,0.23393
2000,Lower Saxony,CDU/CSU,0.17302,410,1946,0.15621,0.18983
2000,Lower Saxony,Bündnis90/Grüne,0.02556,65,1946,0.01855,0.03257
2000,Bremen,Not leaning towards specific party,0.33992,79,171,0.26872,0.41113
2000,Bremen,SPD,0.27612,58,171,0.20891,0.34333
2000,Bremen,CDU/CSU,0.17506,34,171,0.11793,0.23219
2000,North Rhine-Westphalia,Not leaning towards specific party,0.39000,2523,4988,0.37646,0.40354
2000,North Rhine-Westphalia,SPD,0.21037,1251,4988,0.19906,0.22168
2000,North Rhine-Westphalia,CDU/CSU,0.16291,960,4988,0.15266,0.17316
2000,North Rhine-Westphalia,FDP,0.01292,70,4988,0.00979,0.01606
2000,North Rhine-Westphalia,Bündnis90/Grüne,0.02983,184,4988,0.02510,0.03455
2000,Hesse,Not leaning towards specific party,0.43192,922,1633,0.40789,0.45595
2000,Hesse,SPD,0.17632,341,1633,0.15783,0.19481
2000,Hesse,CDU/CSU,0.14478,270,1633,0.12771,0.16185
2000,Hesse,FDP,0.02110,32,1633,0.01413,0.02807
2000,Hesse,Bündnis90/Grüne,0.02873,68,1633,0.02063,0.03684
2000,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.42688,797,1408,0.40103,0.45272
2000,"Rhineland-Palatinate, Saarland",SPD,0.17168,307,1408,0.15198,0.19139
2000,"Rhineland-Palatinate, Saarland",CDU/CSU,0.15097,271,1408,0.13226,0.16968
2000,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.01845,33,1408,0.01142,0.02548
2000,Baden-Wuerttemberg,Not leaning towards specific party,0.46024,1772,2890,0.44206,0.47841
2000,Baden-Wuerttemberg,SPD,0.13153,496,2890,0.11921,0.14386
2000,Baden-Wuerttemberg,CDU/CSU,0.14637,466,2890,0.13348,0.15926
2000,Baden-Wuerttemberg,FDP,0.01360,41,2890,0.00937,0.01782
2000,Baden-Wuerttemberg,Bündnis90/Grüne,0.03380,115,2890,0.02721,0.04039
2000,Bavaria,Not leaning towards specific party,0.45818,1922,3260,0.44107,0.47529
2000,Bavaria,SPD,0.13144,495,3260,0.11984,0.14304
2000,Bavaria,CDU/CSU,0.19614,763,3260,0.18251,0.20977
2000,Bavaria,Bündnis90/Grüne,0.02145,80,3260,0.01648,0.02643
2000,Berlin,Not leaning towards specific party,0.38455,393,771,0.35019,0.41892
2000,Berlin,SPD,0.17365,168,771,0.14689,0.20040
2000,Berlin,CDU/CSU,0.10832,100,771,0.08637,0.13028
2000,Berlin,Bündnis90/Grüne,0.06293,61,771,0.04578,0.08008
2000,Berlin,PDS/Linke,0.04681,49,771,0.03189,0.06173
2000,Brandenburg,Not leaning towards specific party,0.51571,611,966,0.48418,0.54724
2000,Brandenburg,SPD,0.13182,155,966,0.11047,0.15316
2000,Brandenburg,CDU/CSU,0.06797,83,966,0.05209,0.08385
2000,Brandenburg,PDS/Linke,0.10804,117,966,0.08845,0.12763
2000,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.55295,369,557,0.51162,0.59427
2000,Mecklenburg-Western Pomerania,SPD,0.10570,64,557,0.08014,0.13125
2000,Mecklenburg-Western Pomerania,CDU/CSU,0.11313,74,557,0.08680,0.13946
2000,Mecklenburg-Western Pomerania,PDS/Linke,0.05906,50,557,0.03947,0.07866
2000,Saxony,Not leaning towards specific party,0.52214,1146,1692,0.49833,0.54595
2000,Saxony,SPD,0.08420,176,1692,0.07097,0.09744
2000,Saxony,CDU/CSU,0.13264,255,1692,0.11648,0.14881
2000,Saxony,PDS/Linke,0.05553,115,1692,0.04462,0.06645
2000,Saxony-Anhalt,Not leaning towards specific party,0.54476,663,1021,0.51420,0.57533
2000,Saxony-Anhalt,SPD,0.11819,139,1021,0.09838,0.13800
2000,Saxony-Anhalt,CDU/CSU,0.10127,130,1021,0.08275,0.11978
2000,Saxony-Anhalt,PDS/Linke,0.08281,89,1021,0.06590,0.09973
2000,Thuringa,Not leaning towards specific party,0.55133,696,1016,0.52073,0.58193
2000,Thuringa,SPD,0.09765,112,1016,0.07938,0.11591
2000,Thuringa,CDU/CSU,0.12786,160,1016,0.10731,0.14840
2000,Thuringa,PDS/Linke,0.03940,48,1016,0.02743,0.05137
2001,Schleswig-Holstein,Not leaning towards specific party,0.40324,335,602,0.36403,0.44246
2001,Schleswig-Holstein,SPD,0.20103,152,602,0.16898,0.23307
2001,Schleswig-Holstein,CDU/CSU,0.16431,115,602,0.13468,0.19393
2001,Hamburg,Not leaning towards specific party,0.38844,122,230,0.32531,0.45157
2001,Hamburg,SPD,0.24899,75,230,0.19299,0.30500
2001,Hamburg,CDU/CSU,0.09485,33,230,0.05690,0.13280
2001,Lower Saxony,Not leaning towards specific party,0.39120,905,1789,0.36858,0.41382
2001,Lower Saxony,SPD,0.20124,462,1789,0.18266,0.21983
2001,Lower Saxony,CDU/CSU,0.16286,359,1789,0.14574,0.17997
2001,Lower Saxony,Bündnis90/Grüne,0.02543,63,1789,0.01814,0.03273
2001,Bremen,Not leaning towards specific party,0.36206,71,113,0.27305,0.45106
2001,Bremen,SPD,0.23650,42,113,0.15780,0.31520
2001,North Rhine-Westphalia,Not leaning towards specific party,0.42581,2456,4563,0.41146,0.44016
2001,North Rhine-Westphalia,SPD,0.20269,1092,4563,0.19103,0.21436
2001,North Rhine-Westphalia,CDU/CSU,0.14328,778,4563,0.13311,0.15345
2001,North Rhine-Westphalia,FDP,0.01627,82,4563,0.01260,0.01994
2001,North Rhine-Westphalia,Bündnis90/Grüne,0.02605,155,4563,0.02143,0.03068
2001,Hesse,Not leaning towards specific party,0.42738,804,1417,0.40162,0.45315
2001,Hesse,SPD,0.18314,325,1417,0.16300,0.20329
2001,Hesse,CDU/CSU,0.13354,218,1417,0.11583,0.15126
2001,Hesse,Bündnis90/Grüne,0.03307,70,1417,0.02376,0.04239
2001,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.42929,728,1300,0.40237,0.45621
2001,"Rhineland-Palatinate, Saarland",SPD,0.16781,290,1300,0.14749,0.18813
2001,"Rhineland-Palatinate, Saarland",CDU/CSU,0.14971,247,1300,0.13030,0.16911
2001,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.01804,35,1300,0.01080,0.02528
2001,Baden-Wuerttemberg,Not leaning towards specific party,0.43679,1494,2550,0.41753,0.45604
2001,Baden-Wuerttemberg,SPD,0.13933,459,2550,0.12589,0.15278
2001,Baden-Wuerttemberg,CDU/CSU,0.15745,450,2550,0.14331,0.17159
2001,Baden-Wuerttemberg,FDP,0.01960,45,2550,0.01422,0.02498
2001,Baden-Wuerttemberg,Bündnis90/Grüne,0.03211,102,2550,0.02527,0.03896
2001,Bavaria,Not leaning towards specific party,0.47948,1812,2956,0.46147,0.49750
2001,Bavaria,SPD,0.12906,436,2956,0.11697,0.14115
2001,Bavaria,CDU/CSU,0.18856,631,2956,0.17446,0.20267
2001,Bavaria,Bündnis90/Grüne,0.02154,77,2956,0.01630,0.02677
2001,Berlin,Not leaning towards specific party,0.43134,427,757,0.39603,0.46664
2001,Berlin,SPD,0.16729,154,757,0.14068,0.19389
2001,Berlin,CDU/CSU,0.08463,73,757,0.06479,0.10447
2001,Berlin,Bündnis90/Grüne,0.05580,59,757,0.03944,0.07216
2001,Berlin,PDS/Linke,0.04176,44,757,0.02750,0.05602
2001,Brandenburg,Not leaning towards specific party,0.53714,607,915,0.50481,0.56946
2001,Brandenburg,SPD,0.12113,131,915,0.09998,0.14228
2001,Brandenburg,CDU/CSU,0.06379,72,915,0.04794,0.07963
2001,Brandenburg,PDS/Linke,0.10859,105,915,0.08842,0.12876
2001,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.55946,341,498,0.51581,0.60310
2001,Mecklenburg-Western Pomerania,SPD,0.08821,48,498,0.06328,0.11314
2001,Mecklenburg-Western Pomerania,CDU/CSU,0.11661,64,498,0.08839,0.14483
2001,Mecklenburg-Western Pomerania,PDS/Linke,0.06122,45,498,0.04014,0.08230
2001,Saxony,Not leaning towards specific party,0.56847,1118,1571,0.54397,0.59297
2001,Saxony,SPD,0.06894,138,1571,0.05641,0.08147
2001,Saxony,CDU/CSU,0.12046,219,1571,0.10436,0.13656
2001,Saxony,PDS/Linke,0.05285,96,1571,0.04178,0.06392
2001,Saxony-Anhalt,Not leaning towards specific party,0.58958,670,969,0.55859,0.62057
2001,Saxony-Anhalt,SPD,0.10053,123,969,0.08158,0.11947
2001,Saxony-Anhalt,CDU/CSU,0.10751,124,969,0.08800,0.12702
2001,Saxony-Anhalt,PDS/Linke,0.05363,52,969,0.03944,0.06782
2001,Thuringa,Not leaning towards specific party,0.58283,664,933,0.55117,0.61449
2001,Thuringa,SPD,0.12262,121,933,0.10156,0.14368
2001,Thuringa,CDU/CSU,0.09393,107,933,0.07520,0.11266
2001,Thuringa,PDS/Linke,0.03744,41,933,0.02525,0.04963
2002,Schleswig-Holstein,Not leaning towards specific party,0.42683,354,670,0.38935,0.46431
2002,Schleswig-Holstein,SPD,0.22079,184,670,0.18936,0.25222
2002,Schleswig-Holstein,CDU/CSU,0.14293,132,670,0.11641,0.16945
2002,Hamburg,Not leaning towards specific party,0.35687,110,269,0.29951,0.41422
2002,Hamburg,SPD,0.26503,104,269,0.21219,0.31787
2002,Hamburg,CDU/CSU,0.12088,55,269,0.08185,0.15991
2002,Lower Saxony,Not leaning towards specific party,0.40564,950,1930,0.38373,0.42755
2002,Lower Saxony,SPD,0.18614,470,1930,0.16877,0.20351
2002,Lower Saxony,CDU/CSU,0.15786,406,1930,0.14159,0.17413
2002,Lower Saxony,FDP,0.01808,43,1930,0.01214,0.02403
2002,Lower Saxony,Bündnis90/Grüne,0.02628,61,1930,0.01914,0.03342
2002,Bremen,Not leaning towards specific party,0.40094,72,119,0.31252,0.48937
2002,Bremen,SPD,0.23681,47,119,0.16011,0.31352
2002,North Rhine-Westphalia,Not leaning towards specific party,0.42299,2399,4778,0.40898,0.43700
2002,North Rhine-Westphalia,SPD,0.19386,1114,4778,0.18265,0.20507
2002,North Rhine-Westphalia,CDU/CSU,0.15613,947,4778,0.14583,0.16642
2002,North Rhine-Westphalia,FDP,0.01649,131,4778,0.01288,0.02011
2002,North Rhine-Westphalia,Bündnis90/Grüne,0.02866,187,4778,0.02393,0.03340
2002,Hesse,Not leaning towards specific party,0.42794,855,1604,0.40372,0.45216
2002,Hesse,SPD,0.18240,357,1604,0.16350,0.20131
2002,Hesse,CDU/CSU,0.13558,275,1604,0.11882,0.15234
2002,Hesse,FDP,0.02018,48,1604,0.01329,0.02706
2002,Hesse,Bündnis90/Grüne,0.02883,69,1604,0.02064,0.03702
2002,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.45723,746,1288,0.43001,0.48445
2002,"Rhineland-Palatinate, Saarland",SPD,0.15293,275,1288,0.13327,0.17260
2002,"Rhineland-Palatinate, Saarland",CDU/CSU,0.14134,267,1288,0.12231,0.16038
2002,Baden-Wuerttemberg,Not leaning towards specific party,0.43862,1554,2753,0.42008,0.45716
2002,Baden-Wuerttemberg,SPD,0.14798,523,2753,0.13471,0.16124
2002,Baden-Wuerttemberg,CDU/CSU,0.15434,493,2753,0.14084,0.16783
2002,Baden-Wuerttemberg,FDP,0.01985,63,2753,0.01464,0.02506
2002,Baden-Wuerttemberg,Bündnis90/Grüne,0.02958,120,2753,0.02325,0.03591
2002,Bavaria,Not leaning towards specific party,0.45932,1712,3196,0.44204,0.47660
2002,Bavaria,SPD,0.12887,499,3196,0.11725,0.14049
2002,Bavaria,CDU/CSU,0.19984,817,3196,0.18597,0.21370
2002,Bavaria,FDP,0.01106,59,3196,0.00743,0.01469
2002,Bavaria,Bündnis90/Grüne,0.01706,109,3196,0.01257,0.02155
2002,Berlin,Not leaning towards specific party,0.40466,397,769,0.36994,0.43937
2002,Berlin,SPD,0.15379,160,769,0.12827,0.17930
2002,Berlin,CDU/CSU,0.09723,93,769,0.07628,0.11819
2002,Berlin,Bündnis90/Grüne,0.04880,54,769,0.03357,0.06404
2002,Berlin,PDS/Linke,0.05953,65,769,0.04279,0.07626
2002,Brandenburg,Not leaning towards specific party,0.56098,606,912,0.52876,0.59321
2002,Brandenburg,SPD,0.10000,121,912,0.08052,0.11948
2002,Brandenburg,CDU/CSU,0.05968,72,912,0.04430,0.07506
2002,Brandenburg,PDS/Linke,0.11696,113,912,0.09609,0.13783
2002,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.57418,326,494,0.53053,0.61783
2002,Mecklenburg-Western Pomerania,SPD,0.09477,47,494,0.06892,0.12063
2002,Mecklenburg-Western Pomerania,CDU/CSU,0.09850,72,494,0.07220,0.12481
2002,Mecklenburg-Western Pomerania,PDS/Linke,0.06102,49,494,0.03989,0.08215
2002,Saxony,Not leaning towards specific party,0.56214,1090,1577,0.53765,0.58664
2002,Saxony,SPD,0.06944,134,1577,0.05689,0.08199
2002,Saxony,CDU/CSU,0.12237,228,1577,0.10619,0.13855
2002,Saxony,PDS/Linke,0.06910,125,1577,0.05658,0.08163
2002,Saxony-Anhalt,Not leaning towards specific party,0.59129,640,939,0.55983,0.62275
2002,Saxony-Anhalt,SPD,0.09143,105,939,0.07298,0.10987
2002,Saxony-Anhalt,CDU/CSU,0.09968,125,939,0.08051,0.11885
2002,Saxony-Anhalt,PDS/Linke,0.07012,69,939,0.05378,0.08646
2002,Thuringa,Not leaning towards specific party,0.57080,643,926,0.53890,0.60270
2002,Thuringa,SPD,0.09355,104,926,0.07478,0.11231
2002,Thuringa,CDU/CSU,0.10388,125,926,0.08422,0.12355
2002,Thuringa,PDS/Linke,0.04752,54,926,0.03381,0.06123
2003,Schleswig-Holstein,Not leaning towards specific party,0.48051,357,617,0.44105,0.51996
2003,Schleswig-Holstein,SPD,0.14929,129,617,0.12115,0.17743
2003,Schleswig-Holstein,CDU/CSU,0.15202,131,617,0.12366,0.18037
2003,Hamburg,Not leaning towards specific party,0.32854,101,276,0.27303,0.38405
2003,Hamburg,SPD,0.24338,84,276,0.19266,0.29410
2003,Hamburg,CDU/CSU,0.14856,52,276,0.10652,0.19059
2003,Hamburg,Bündnis90/Grüne,0.08712,39,276,0.05379,0.12046
2003,Lower Saxony,Not leaning towards specific party,0.35120,798,1863,0.32952,0.37288
2003,Lower Saxony,SPD,0.19785,443,1863,0.17975,0.21595
2003,Lower Saxony,CDU/CSU,0.20352,495,1863,0.18523,0.22181
2003,Lower Saxony,FDP,0.02005,42,1863,0.01369,0.02642
2003,Lower Saxony,Bündnis90/Grüne,0.03084,85,1863,0.02298,0.03869
2003,Bremen,Not leaning towards specific party,0.40450,77,121,0.31668,0.49231
2003,Bremen,SPD,0.21396,44,121,0.14058,0.28733
2003,North Rhine-Westphalia,Not leaning towards specific party,0.38823,2147,4597,0.37414,0.40232
2003,North Rhine-Westphalia,SPD,0.19202,1029,4597,0.18064,0.20341
2003,North Rhine-Westphalia,CDU/CSU,0.17390,1043,4597,0.16294,0.18486
2003,North Rhine-Westphalia,FDP,0.01743,116,4597,0.01364,0.02121
2003,North Rhine-Westphalia,Bündnis90/Grüne,0.03933,228,4597,0.03371,0.04495
2003,North Rhine-Westphalia,Party combinations,0.00691,34,4597,0.00451,0.00930
2003,Hesse,Not leaning towards specific party,0.37994,693,1470,0.35512,0.40476
2003,Hesse,SPD,0.18833,330,1470,0.16833,0.20832
2003,Hesse,CDU/CSU,0.16769,317,1470,0.14859,0.18680
2003,Hesse,FDP,0.01974,42,1470,0.01263,0.02686
2003,Hesse,Bündnis90/Grüne,0.04507,88,1470,0.03446,0.05568
2003,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.46150,736,1292,0.43431,0.48870
2003,"Rhineland-Palatinate, Saarland",SPD,0.12935,224,1292,0.11104,0.14765
2003,"Rhineland-Palatinate, Saarland",CDU/CSU,0.16424,283,1292,0.14403,0.18445
2003,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.02771,49,1292,0.01876,0.03667
2003,Baden-Wuerttemberg,Not leaning towards specific party,0.39869,1387,2636,0.37999,0.41738
2003,Baden-Wuerttemberg,SPD,0.13828,468,2636,0.12510,0.15147
2003,Baden-Wuerttemberg,CDU/CSU,0.18409,566,2636,0.16929,0.19889
2003,Baden-Wuerttemberg,FDP,0.01948,56,2636,0.01421,0.02476
2003,Baden-Wuerttemberg,Bündnis90/Grüne,0.04453,159,2636,0.03666,0.05241
2003,Bavaria,Not leaning towards specific party,0.43933,1560,3064,0.42175,0.45691
2003,Bavaria,SPD,0.11274,416,3064,0.10154,0.12394
2003,Bavaria,CDU/CSU,0.23500,908,3064,0.21998,0.25001
2003,Bavaria,FDP,0.00789,44,3064,0.00475,0.01102
2003,Bavaria,Bündnis90/Grüne,0.02570,136,3064,0.02009,0.03130
2003,Berlin,Not leaning towards specific party,0.40141,398,767,0.36669,0.43612
2003,Berlin,SPD,0.16315,158,767,0.13698,0.18932
2003,Berlin,CDU/CSU,0.10243,99,767,0.08096,0.12391
2003,Berlin,Bündnis90/Grüne,0.06257,61,767,0.04542,0.07972
2003,Berlin,PDS/Linke,0.04412,51,767,0.02957,0.05866
2003,Brandenburg,Not leaning towards specific party,0.55155,578,903,0.51910,0.58401
2003,Brandenburg,SPD,0.11909,142,903,0.09795,0.14023
2003,Brandenburg,CDU/CSU,0.07010,89,903,0.05343,0.08676
2003,Brandenburg,PDS/Linke,0.09924,94,903,0.07973,0.11875
2003,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.55374,327,511,0.51059,0.59688
2003,Mecklenburg-Western Pomerania,SPD,0.11792,64,511,0.08993,0.14591
2003,Mecklenburg-Western Pomerania,CDU/CSU,0.12982,84,511,0.10065,0.15899
2003,Mecklenburg-Western Pomerania,PDS/Linke,0.04674,36,511,0.02842,0.06506
2003,Saxony,Not leaning towards specific party,0.55777,1050,1560,0.53311,0.58242
2003,Saxony,SPD,0.07281,136,1560,0.05991,0.08570
2003,Saxony,CDU/CSU,0.13258,251,1560,0.11575,0.14942
2003,Saxony,Bündnis90/Grüne,0.01953,41,1560,0.01266,0.02640
2003,Saxony,PDS/Linke,0.04571,82,1560,0.03535,0.05608
2003,Saxony-Anhalt,Not leaning towards specific party,0.57366,608,890,0.54115,0.60617
2003,Saxony-Anhalt,SPD,0.09713,109,890,0.07766,0.11659
2003,Saxony-Anhalt,CDU/CSU,0.11960,129,890,0.09827,0.14093
2003,Saxony-Anhalt,PDS/Linke,0.05036,44,890,0.03598,0.06473
2003,Thuringa,Not leaning towards specific party,0.54645,593,906,0.51401,0.57888
2003,Thuringa,SPD,0.10730,112,906,0.08714,0.12747
2003,Thuringa,CDU/CSU,0.12851,162,906,0.10671,0.15031
2003,Thuringa,PDS/Linke,0.03886,39,906,0.02627,0.05146
2004,Schleswig-Holstein,Not leaning towards specific party,0.50280,380,621,0.46345,0.54216
2004,Schleswig-Holstein,SPD,0.14202,113,621,0.11454,0.16950
2004,Schleswig-Holstein,CDU/CSU,0.14826,128,621,0.12029,0.17624
2004,Hamburg,Not leaning towards specific party,0.41627,124,279,0.35832,0.47422
2004,Hamburg,SPD,0.16763,60,279,0.12372,0.21154
2004,Hamburg,CDU/CSU,0.15937,59,279,0.11635,0.20240
2004,Hamburg,Bündnis90/Grüne,0.08335,36,279,0.05086,0.11584
2004,Lower Saxony,Not leaning towards specific party,0.41803,919,1856,0.39558,0.44048
2004,Lower Saxony,SPD,0.14435,344,1856,0.12835,0.16034
2004,Lower Saxony,CDU/CSU,0.19917,474,1856,0.18100,0.21734
2004,Lower Saxony,FDP,0.01696,34,1856,0.01109,0.02284
2004,Lower Saxony,Bündnis90/Grüne,0.03011,85,1856,0.02233,0.03789
2004,Bremen,Not leaning towards specific party,0.40598,74,118,0.31700,0.49497
2004,Bremen,SPD,0.26869,44,118,0.18837,0.34902
2004,North Rhine-Westphalia,Not leaning towards specific party,0.46135,2431,4474,0.44674,0.47595
2004,North Rhine-Westphalia,SPD,0.15171,799,4474,0.14120,0.16222
2004,North Rhine-Westphalia,CDU/CSU,0.16136,935,4474,0.15058,0.17214
2004,North Rhine-Westphalia,FDP,0.01542,108,4474,0.01181,0.01903
2004,North Rhine-Westphalia,Bündnis90/Grüne,0.03464,201,4474,0.02928,0.03999
2004,Hesse,Not leaning towards specific party,0.45058,785,1412,0.42461,0.47654
2004,Hesse,SPD,0.15640,274,1412,0.13744,0.17535
2004,Hesse,CDU/CSU,0.13695,257,1412,0.11901,0.15488
2004,Hesse,FDP,0.01712,32,1412,0.01035,0.02389
2004,Hesse,Bündnis90/Grüne,0.02938,64,1412,0.02057,0.03819
2004,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.56109,839,1259,0.53366,0.58851
2004,"Rhineland-Palatinate, Saarland",SPD,0.09544,165,1259,0.07920,0.11168
2004,"Rhineland-Palatinate, Saarland",CDU/CSU,0.11900,217,1259,0.10111,0.13690
2004,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.01610,38,1259,0.00914,0.02305
2004,Baden-Wuerttemberg,Not leaning towards specific party,0.46275,1512,2559,0.44343,0.48207
2004,Baden-Wuerttemberg,SPD,0.12330,403,2559,0.11056,0.13604
2004,Baden-Wuerttemberg,CDU/CSU,0.15413,468,2559,0.14014,0.16813
2004,Baden-Wuerttemberg,FDP,0.01402,46,2559,0.00946,0.01858
2004,Baden-Wuerttemberg,Bündnis90/Grüne,0.03918,130,2559,0.03166,0.04670
2004,Bavaria,Not leaning towards specific party,0.48186,1672,2989,0.46395,0.49978
2004,Bavaria,SPD,0.10063,362,2989,0.08985,0.11142
2004,Bavaria,CDU/CSU,0.21172,783,2989,0.19707,0.22637
2004,Bavaria,FDP,0.00875,44,2989,0.00541,0.01209
2004,Bavaria,Bündnis90/Grüne,0.02411,128,2989,0.01861,0.02961
2004,Berlin,Not leaning towards specific party,0.48080,444,781,0.44574,0.51587
2004,Berlin,SPD,0.12141,128,781,0.09849,0.14433
2004,Berlin,CDU/CSU,0.10153,96,781,0.08034,0.12273
2004,Berlin,Bündnis90/Grüne,0.06856,66,781,0.05083,0.08630
2004,Berlin,PDS/Linke,0.04364,47,781,0.02930,0.05798
2004,Brandenburg,Not leaning towards specific party,0.59478,608,860,0.56195,0.62761
2004,Brandenburg,SPD,0.07805,86,860,0.06011,0.09599
2004,Brandenburg,CDU/CSU,0.06739,70,860,0.05063,0.08416
2004,Brandenburg,PDS/Linke,0.09865,96,860,0.07871,0.11859
2004,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.60475,341,487,0.56128,0.64821
2004,Mecklenburg-Western Pomerania,SPD,0.07464,41,487,0.05127,0.09800
2004,Mecklenburg-Western Pomerania,CDU/CSU,0.10135,70,487,0.07451,0.12818
2004,Mecklenburg-Western Pomerania,PDS/Linke,0.04775,35,487,0.02879,0.06671
2004,Saxony,Not leaning towards specific party,0.59769,1091,1517,0.57300,0.62237
2004,Saxony,SPD,0.05657,101,1517,0.04494,0.06820
2004,Saxony,CDU/CSU,0.11349,200,1517,0.09753,0.12946
2004,Saxony,Bündnis90/Grüne,0.01894,32,1517,0.01208,0.02580
2004,Saxony,PDS/Linke,0.05250,93,1517,0.04127,0.06373
2004,Saxony-Anhalt,Not leaning towards specific party,0.61899,650,891,0.58708,0.65089
2004,Saxony-Anhalt,SPD,0.08602,87,891,0.06760,0.10444
2004,Saxony-Anhalt,CDU/CSU,0.09831,98,891,0.07875,0.11788
2004,Saxony-Anhalt,PDS/Linke,0.06027,56,891,0.04464,0.07591
2004,Thuringa,Not leaning towards specific party,0.61066,657,906,0.57889,0.64243
2004,Thuringa,SPD,0.07112,73,906,0.05437,0.08786
2004,Thuringa,CDU/CSU,0.10748,137,906,0.08730,0.12766
2004,Thuringa,PDS/Linke,0.04185,39,906,0.02880,0.05490
2005,Schleswig-Holstein,Not leaning towards specific party,0.44723,316,583,0.40684,0.48763
2005,Schleswig-Holstein,SPD,0.17791,142,583,0.14684,0.20898
2005,Schleswig-Holstein,CDU/CSU,0.15187,125,583,0.12271,0.18102
2005,Hamburg,Not leaning towards specific party,0.37125,107,269,0.31341,0.42909
2005,Hamburg,SPD,0.24333,83,269,0.19196,0.29470
2005,Hamburg,CDU/CSU,0.11801,44,269,0.07939,0.15664
2005,Hamburg,Bündnis90/Grüne,0.08582,35,269,0.05228,0.11935
2005,Lower Saxony,Not leaning towards specific party,0.43316,893,1749,0.40994,0.45639
2005,Lower Saxony,SPD,0.16112,356,1749,0.14389,0.17836
2005,Lower Saxony,CDU/CSU,0.17816,396,1749,0.16022,0.19610
2005,Lower Saxony,FDP,0.01918,39,1749,0.01275,0.02561
2005,Lower Saxony,Bündnis90/Grüne,0.02513,65,1749,0.01779,0.03247
2005,Bremen,Not leaning towards specific party,0.38639,63,104,0.29235,0.48043
2005,Bremen,SPD,0.31625,41,104,0.22644,0.40605
2005,North Rhine-Westphalia,Not leaning towards specific party,0.43847,2195,4273,0.42359,0.45335
2005,North Rhine-Westphalia,SPD,0.16764,857,4273,0.15644,0.17884
2005,North Rhine-Westphalia,CDU/CSU,0.15813,893,4273,0.14719,0.16907
2005,North Rhine-Westphalia,FDP,0.01433,115,4273,0.01077,0.01790
2005,North Rhine-Westphalia,Bündnis90/Grüne,0.03992,213,4273,0.03405,0.04579
2005,Hesse,Not leaning towards specific party,0.44381,712,1330,0.41710,0.47052
2005,Hesse,SPD,0.17937,286,1330,0.15874,0.19999
2005,Hesse,CDU/CSU,0.12850,229,1330,0.11051,0.14650
2005,Hesse,FDP,0.01512,33,1330,0.00856,0.02168
2005,Hesse,Bündnis90/Grüne,0.03728,70,1330,0.02709,0.04746
2005,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.52818,750,1186,0.49976,0.55661
2005,"Rhineland-Palatinate, Saarland",SPD,0.10763,170,1186,0.08999,0.12528
2005,"Rhineland-Palatinate, Saarland",CDU/CSU,0.13259,227,1186,0.11328,0.15190
2005,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.02270,39,1186,0.01422,0.03118
2005,Baden-Wuerttemberg,Not leaning towards specific party,0.46699,1434,2476,0.44733,0.48664
2005,Baden-Wuerttemberg,SPD,0.12436,420,2476,0.11136,0.13736
2005,Baden-Wuerttemberg,CDU/CSU,0.14620,438,2476,0.13228,0.16012
2005,Baden-Wuerttemberg,FDP,0.01672,49,2476,0.01167,0.02177
2005,Baden-Wuerttemberg,Bündnis90/Grüne,0.04782,135,2476,0.03941,0.05622
