year,age_gr,sampreg,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,46-65 y.,West,Bündnis90/Grüne,0.04927,281,5203,0.04339,0.05515
2007,46-65 y.,West,PDS/Linke,0.01792,73,5203,0.01432,0.02153
2007,46-65 y.,East,Not leaning towards specific party,0.66516,1165,1724,0.64287,0.68744
2007,46-65 y.,East,SPD,0.06633,147,1724,0.05458,0.07808
2007,46-65 y.,East,CDU/CSU,0.12386,218,1724,0.10831,0.13942
2007,46-65 y.,East,Bündnis90/Grüne,0.02444,40,1724,0.01715,0.03173
2007,46-65 y.,East,PDS/Linke,0.08950,154,1724,0.07602,0.10298
2007,66 and older,West,Not leaning towards specific party,0.43787,1367,3161,0.42057,0.45517
2007,66 and older,West,SPD,0.20841,657,3161,0.19425,0.22257
2007,66 and older,West,CDU/CSU,0.30298,1011,3161,0.28695,0.31900
2007,66 and older,West,FDP,0.01953,79,3161,0.01471,0.02436
2007,66 and older,West,Bündnis90/Grüne,0.01347,47,3161,0.00945,0.01749
2007,66 and older,East,Not leaning towards specific party,0.58711,646,1097,0.55796,0.61626
2007,66 and older,East,SPD,0.16812,182,1097,0.14598,0.19026
2007,66 and older,East,CDU/CSU,0.09491,124,1097,0.07756,0.11227
2007,66 and older,East,PDS/Linke,0.13203,145,1097,0.11199,0.15207
2008,17-29 y.,West,Not leaning towards specific party,0.63287,1594,2259,0.61299,0.65276
2008,17-29 y.,West,SPD,0.10732,263,2259,0.09455,0.12009
2008,17-29 y.,West,CDU/CSU,0.09513,252,2259,0.08303,0.10723
2008,17-29 y.,West,FDP,0.01534,41,2259,0.01027,0.02041
2008,17-29 y.,West,Bündnis90/Grüne,0.03860,109,2259,0.03066,0.04655
2008,17-29 y.,East,Not leaning towards specific party,0.72392,637,780,0.69252,0.75531
2008,17-29 y.,East,SPD,0.05679,46,780,0.04054,0.07305
2008,17-29 y.,East,CDU/CSU,0.05673,52,780,0.04049,0.07298
2008,17-29 y.,East,PDS/Linke,0.05830,45,780,0.04185,0.07476
2008,30-45 y.,West,Not leaning towards specific party,0.60331,2373,3928,0.58801,0.61861
2008,30-45 y.,West,SPD,0.12701,544,3928,0.11660,0.13743
2008,30-45 y.,West,CDU/CSU,0.15148,639,3928,0.14027,0.16270
2008,30-45 y.,West,FDP,0.02029,92,3928,0.01588,0.02470
2008,30-45 y.,West,Bündnis90/Grüne,0.06136,241,3928,0.05386,0.06887
2008,30-45 y.,West,PDS/Linke,0.01024,39,3928,0.00710,0.01339
2008,30-45 y.,East,Not leaning towards specific party,0.68911,823,1123,0.66203,0.71620
2008,30-45 y.,East,SPD,0.06144,74,1123,0.04739,0.07549
2008,30-45 y.,East,CDU/CSU,0.07769,96,1123,0.06202,0.09335
2008,30-45 y.,East,FDP,0.02837,36,1123,0.01866,0.03809
2008,30-45 y.,East,Bündnis90/Grüne,0.04443,40,1123,0.03238,0.05649
2008,30-45 y.,East,PDS/Linke,0.06463,54,1123,0.05024,0.07902
2008,46-65 y.,West,Not leaning towards specific party,0.53037,2423,4913,0.51641,0.54432
2008,46-65 y.,West,SPD,0.18141,932,4913,0.17063,0.19219
2008,46-65 y.,West,CDU/CSU,0.17573,1053,4913,0.16509,0.18637
2008,46-65 y.,West,FDP,0.01762,133,4913,0.01394,0.02130
2008,46-65 y.,West,Bündnis90/Grüne,0.05197,281,4913,0.04577,0.05818
2008,46-65 y.,West,PDS/Linke,0.02257,91,4913,0.01842,0.02672
2008,46-65 y.,East,Not leaning towards specific party,0.64450,1102,1632,0.62127,0.66773
2008,46-65 y.,East,SPD,0.06301,121,1632,0.05122,0.07480
2008,46-65 y.,East,CDU/CSU,0.13365,208,1632,0.11714,0.15016
2008,46-65 y.,East,Bündnis90/Grüne,0.02058,36,1632,0.01369,0.02747
2008,46-65 y.,East,PDS/Linke,0.10502,165,1632,0.09014,0.11989
2008,66 and older,West,Not leaning towards specific party,0.41481,1283,3135,0.39756,0.43206
2008,66 and older,West,SPD,0.20581,627,3135,0.19165,0.21996
2008,66 and older,West,CDU/CSU,0.31493,1040,3135,0.29866,0.33119
2008,66 and older,West,FDP,0.02523,96,3135,0.01974,0.03072
2008,66 and older,West,Bündnis90/Grüne,0.01665,55,3135,0.01217,0.02113
2008,66 and older,West,PDS/Linke,0.00875,34,3135,0.00549,0.01202
2008,66 and older,East,Not leaning towards specific party,0.58383,636,1092,0.55458,0.61308
2008,66 and older,East,SPD,0.14701,165,1092,0.12600,0.16802
2008,66 and older,East,CDU/CSU,0.11505,143,1092,0.09611,0.13398
2008,66 and older,East,PDS/Linke,0.13285,148,1092,0.11271,0.15299
2009,17-29 y.,West,Not leaning towards specific party,0.66964,1485,2066,0.64935,0.68993
2009,17-29 y.,West,SPD,0.08293,198,2066,0.07104,0.09483
2009,17-29 y.,West,CDU/CSU,0.08440,200,2066,0.07241,0.09639
2009,17-29 y.,West,FDP,0.02029,61,2066,0.01421,0.02637
2009,17-29 y.,West,Bündnis90/Grüne,0.04547,122,2066,0.03649,0.05446
2009,17-29 y.,East,Not leaning towards specific party,0.76344,564,606,0.72958,0.79731
2009,17-29 y.,East,CDU/CSU,0.03684,42,606,0.02183,0.05185
2009,30-45 y.,West,Not leaning towards specific party,0.62814,2193,3534,0.61220,0.64408
2009,30-45 y.,West,SPD,0.11275,431,3534,0.10232,0.12318
2009,30-45 y.,West,CDU/CSU,0.12438,522,3534,0.11350,0.13526
2009,30-45 y.,West,FDP,0.03389,128,3534,0.02792,0.03986
2009,30-45 y.,West,Bündnis90/Grüne,0.06353,229,3534,0.05548,0.07157
2009,30-45 y.,West,PDS/Linke,0.00857,31,3534,0.00553,0.01161
2009,30-45 y.,East,Not leaning towards specific party,0.67481,775,1043,0.64637,0.70325
2009,30-45 y.,East,SPD,0.06903,67,1043,0.05364,0.08442
2009,30-45 y.,East,CDU/CSU,0.06746,81,1043,0.05223,0.08269
2009,30-45 y.,East,FDP,0.03522,35,1043,0.02403,0.04642
2009,30-45 y.,East,Bündnis90/Grüne,0.05110,33,1043,0.03773,0.06446
2009,30-45 y.,East,PDS/Linke,0.06263,52,1043,0.04792,0.07735
2009,46-65 y.,West,Not leaning towards specific party,0.56410,2364,4601,0.54977,0.57843
2009,46-65 y.,West,SPD,0.15139,791,4601,0.14103,0.16175
2009,46-65 y.,West,CDU/CSU,0.15956,892,4601,0.14898,0.17014
2009,46-65 y.,West,FDP,0.02963,183,4601,0.02473,0.03453
2009,46-65 y.,West,Bündnis90/Grüne,0.05574,302,4601,0.04911,0.06237
2009,46-65 y.,West,PDS/Linke,0.01770,69,4601,0.01389,0.02151
2009,46-65 y.,East,Not leaning towards specific party,0.65209,1079,1612,0.62883,0.67535
2009,46-65 y.,East,SPD,0.06063,115,1612,0.04897,0.07228
2009,46-65 y.,East,CDU/CSU,0.11327,177,1612,0.09780,0.12875
2009,46-65 y.,East,FDP,0.02073,36,1612,0.01377,0.02769
2009,46-65 y.,East,Bündnis90/Grüne,0.01980,44,1612,0.01300,0.02661
2009,46-65 y.,East,PDS/Linke,0.10837,161,1612,0.09319,0.12355
2009,66 and older,West,Not leaning towards specific party,0.41788,1208,2993,0.40021,0.43555
2009,66 and older,West,SPD,0.19498,584,2993,0.18078,0.20918
2009,66 and older,West,CDU/CSU,0.30498,969,2993,0.28848,0.32148
2009,66 and older,West,FDP,0.03738,144,2993,0.03059,0.04418
2009,66 and older,West,Bündnis90/Grüne,0.01710,57,2993,0.01245,0.02174
2009,66 and older,West,PDS/Linke,0.01019,31,2993,0.00659,0.01379
2009,66 and older,East,Not leaning towards specific party,0.58413,636,1090,0.55486,0.61340
2009,66 and older,East,SPD,0.13543,149,1090,0.11511,0.15576
2009,66 and older,East,CDU/CSU,0.12754,160,1090,0.10772,0.14735
2009,66 and older,East,PDS/Linke,0.12618,145,1090,0.10646,0.14590
2010,17-29 y.,West,Not leaning towards specific party,0.59115,1949,2921,0.57332,0.60898
2010,17-29 y.,West,SPD,0.09953,283,2921,0.08867,0.11039
2010,17-29 y.,West,CDU/CSU,0.10083,293,2921,0.08991,0.11175
2010,17-29 y.,West,FDP,0.02943,93,2921,0.02330,0.03556
2010,17-29 y.,West,Bündnis90/Grüne,0.06782,219,2921,0.05870,0.07694
2010,17-29 y.,West,PDS/Linke,0.01418,48,2921,0.00989,0.01847
2010,17-29 y.,West,Far right parties,0.01140,36,2921,0.00755,0.01525
2010,17-29 y.,East,Not leaning towards specific party,0.64687,662,869,0.61508,0.67867
2010,17-29 y.,East,SPD,0.05885,50,869,0.04319,0.07451
2010,17-29 y.,East,CDU/CSU,0.04954,57,869,0.03510,0.06397
2010,17-29 y.,East,Bündnis90/Grüne,0.05921,36,869,0.04351,0.07491
2010,17-29 y.,East,PDS/Linke,0.09502,64,869,0.07552,0.11453
2010,30-45 y.,West,Not leaning towards specific party,0.55012,3996,7102,0.53855,0.56169
2010,30-45 y.,West,SPD,0.13216,879,7102,0.12428,0.14003
2010,30-45 y.,West,CDU/CSU,0.15486,1167,7102,0.14644,0.16327
2010,30-45 y.,West,FDP,0.03319,242,7102,0.02902,0.03736
2010,30-45 y.,West,Bündnis90/Grüne,0.08304,641,7102,0.07662,0.08946
2010,30-45 y.,West,PDS/Linke,0.01234,106,7102,0.00978,0.01491
2010,30-45 y.,West,Far right parties,0.00674,36,7102,0.00484,0.00865
2010,30-45 y.,West,Others,0.00695,35,7102,0.00502,0.00888
2010,30-45 y.,East,Not leaning towards specific party,0.62783,1140,1759,0.60523,0.65042
2010,30-45 y.,East,SPD,0.05782,112,1759,0.04691,0.06873
2010,30-45 y.,East,CDU/CSU,0.09866,198,1759,0.08472,0.11260
2010,30-45 y.,East,FDP,0.02510,54,1759,0.01778,0.03241
2010,30-45 y.,East,Bündnis90/Grüne,0.03629,87,1759,0.02755,0.04503
2010,30-45 y.,East,PDS/Linke,0.09791,133,1759,0.08402,0.11181
2010,30-45 y.,East,Far right parties,0.03450,35,1759,0.02597,0.04303
2010,46-65 y.,West,Not leaning towards specific party,0.50500,2387,5144,0.49134,0.51867
2010,46-65 y.,West,SPD,0.17698,959,5144,0.16655,0.18741
2010,46-65 y.,West,CDU/CSU,0.17329,1047,5144,0.16295,0.18364
2010,46-65 y.,West,FDP,0.02219,155,5144,0.01816,0.02621
2010,46-65 y.,West,Bündnis90/Grüne,0.06951,465,5144,0.06256,0.07646
2010,46-65 y.,West,PDS/Linke,0.03051,131,5144,0.02581,0.03521
2010,46-65 y.,East,Not leaning towards specific party,0.59439,998,1647,0.57066,0.61811
2010,46-65 y.,East,SPD,0.05767,125,1647,0.04641,0.06894
2010,46-65 y.,East,CDU/CSU,0.13757,231,1647,0.12093,0.15421
2010,46-65 y.,East,FDP,0.01645,34,1647,0.01031,0.02260
2010,46-65 y.,East,Bündnis90/Grüne,0.02941,63,1647,0.02125,0.03758
2010,46-65 y.,East,PDS/Linke,0.12642,196,1647,0.11036,0.14247
2010,66 and older,West,Not leaning towards specific party,0.37519,1038,2908,0.35759,0.39279
2010,66 and older,West,SPD,0.22101,640,2908,0.20593,0.23609
2010,66 and older,West,CDU/CSU,0.31424,998,2908,0.29737,0.33112
2010,66 and older,West,FDP,0.03172,115,2908,0.02535,0.03809
2010,66 and older,West,Bündnis90/Grüne,0.02379,83,2908,0.01825,0.02933
2010,66 and older,West,PDS/Linke,0.01089,34,2908,0.00711,0.01466
2010,66 and older,East,Not leaning towards specific party,0.50710,514,1025,0.47648,0.53773
2010,66 and older,East,SPD,0.16045,172,1025,0.13797,0.18293
2010,66 and older,East,CDU/CSU,0.14706,171,1025,0.12537,0.16876
2010,66 and older,East,PDS/Linke,0.15427,168,1025,0.13215,0.17640
2011,17-29 y.,West,Not leaning towards specific party,0.53171,1526,2199,0.51085,0.55257
2011,17-29 y.,West,SPD,0.08652,188,2199,0.07476,0.09827
2011,17-29 y.,West,CDU/CSU,0.08359,240,2199,0.07202,0.09516
2011,17-29 y.,West,Bündnis90/Grüne,0.08619,245,2199,0.07446,0.09793
2011,17-29 y.,East,Not leaning towards specific party,0.58794,477,609,0.54881,0.62706
2011,17-29 y.,East,SPD,0.06523,43,609,0.04560,0.08486
2011,17-29 y.,East,CDU/CSU,0.06947,55,609,0.04926,0.08968
2011,17-29 y.,East,PDS/Linke,0.05066,34,609,0.03323,0.06809
2011,30-45 y.,West,Not leaning towards specific party,0.46155,2248,3661,0.44540,0.47770
2011,30-45 y.,West,SPD,0.08900,426,3661,0.07978,0.09823
2011,30-45 y.,West,CDU/CSU,0.10763,522,3661,0.09759,0.11767
2011,30-45 y.,West,FDP,0.00876,56,3661,0.00574,0.01178
2011,30-45 y.,West,Bündnis90/Grüne,0.08330,371,3661,0.07435,0.09225
2011,30-45 y.,West,PDS/Linke,0.00783,38,3661,0.00497,0.01069
2011,30-45 y.,East,Not leaning towards specific party,0.56394,777,1035,0.53372,0.59417
2011,30-45 y.,East,SPD,0.04538,70,1035,0.03269,0.05806
2011,30-45 y.,East,CDU/CSU,0.04738,88,1035,0.03443,0.06033
2011,30-45 y.,East,Bündnis90/Grüne,0.03569,44,1035,0.02438,0.04700
2011,30-45 y.,East,PDS/Linke,0.05428,56,1035,0.04047,0.06809
2011,46-65 y.,West,Not leaning towards specific party,0.51478,2962,5772,0.50189,0.52768
2011,46-65 y.,West,SPD,0.15698,976,5772,0.14760,0.16637
2011,46-65 y.,West,CDU/CSU,0.14504,1022,5772,0.13596,0.15413
2011,46-65 y.,West,FDP,0.00999,88,5772,0.00742,0.01255
2011,46-65 y.,West,Bündnis90/Grüne,0.08562,609,5772,0.07840,0.09283
2011,46-65 y.,West,PDS/Linke,0.01600,84,5772,0.01276,0.01924
2011,46-65 y.,West,Others,0.00606,31,5772,0.00406,0.00806
2011,46-65 y.,East,Not leaning towards specific party,0.64434,1272,1821,0.62235,0.66633
2011,46-65 y.,East,SPD,0.04122,105,1821,0.03209,0.05036
2011,46-65 y.,East,CDU/CSU,0.12080,213,1821,0.10583,0.13577
2011,46-65 y.,East,Bündnis90/Grüne,0.02581,62,1821,0.01853,0.03310
2011,46-65 y.,East,PDS/Linke,0.09531,169,1821,0.08182,0.10880
2011,66 and older,West,Not leaning towards specific party,0.40459,1517,3752,0.38888,0.42030
2011,66 and older,West,SPD,0.21685,792,3752,0.20367,0.23004
2011,66 and older,West,CDU/CSU,0.30470,1222,3752,0.28997,0.31943
2011,66 and older,West,FDP,0.01544,77,3752,0.01149,0.01938
2011,66 and older,West,Bündnis90/Grüne,0.03142,144,3752,0.02584,0.03700
2011,66 and older,East,Not leaning towards specific party,0.55573,684,1227,0.52792,0.58354
2011,66 and older,East,SPD,0.15938,208,1227,0.13889,0.17987
2011,66 and older,East,CDU/CSU,0.13491,175,1227,0.11579,0.15403
2011,66 and older,East,PDS/Linke,0.11937,160,1227,0.10122,0.13752
2012,17-29 y.,West,Not leaning towards specific party,0.55961,1520,2189,0.53881,0.58041
2012,17-29 y.,West,SPD,0.07453,176,2189,0.06352,0.08553
2012,17-29 y.,West,CDU/CSU,0.08031,229,2189,0.06893,0.09170
2012,17-29 y.,West,Bündnis90/Grüne,0.06787,202,2189,0.05733,0.07841
2012,17-29 y.,West,Others,0.02121,62,2189,0.01517,0.02725
2012,17-29 y.,East,Not leaning towards specific party,0.65028,463,508,0.60877,0.69180
2012,17-29 y.,East,CDU/CSU,0.05868,45,508,0.03823,0.07914
2012,30-45 y.,West,Not leaning towards specific party,0.48016,2173,3479,0.46355,0.49676
2012,30-45 y.,West,SPD,0.08828,407,3479,0.07885,0.09771
2012,30-45 y.,West,CDU/CSU,0.09941,473,3479,0.08947,0.10935
2012,30-45 y.,West,FDP,0.00973,44,3479,0.00646,0.01299
2012,30-45 y.,West,Bündnis90/Grüne,0.07883,319,3479,0.06987,0.08779
2012,30-45 y.,West,Others,0.01627,63,3479,0.01206,0.02047
2012,30-45 y.,East,Not leaning towards specific party,0.54560,725,965,0.51417,0.57704
2012,30-45 y.,East,SPD,0.05395,60,965,0.03968,0.06821
2012,30-45 y.,East,CDU/CSU,0.05589,87,965,0.04139,0.07040
2012,30-45 y.,East,Bündnis90/Grüne,0.04370,43,965,0.03080,0.05661
2012,30-45 y.,East,PDS/Linke,0.05121,50,965,0.03729,0.06512
2012,46-65 y.,West,Not leaning towards specific party,0.51556,3009,5790,0.50269,0.52843
2012,46-65 y.,West,SPD,0.16071,1024,5790,0.15125,0.17017
2012,46-65 y.,West,CDU/CSU,0.14457,1009,5790,0.13551,0.15363
2012,46-65 y.,West,FDP,0.00665,61,5790,0.00455,0.00874
2012,46-65 y.,West,Bündnis90/Grüne,0.07851,549,5790,0.07159,0.08544
2012,46-65 y.,West,PDS/Linke,0.01322,74,5790,0.01028,0.01616
2012,46-65 y.,West,Others,0.01258,64,5790,0.00971,0.01545
2012,46-65 y.,East,Not leaning towards specific party,0.65205,1326,1881,0.63052,0.67358
2012,46-65 y.,East,SPD,0.04783,124,1881,0.03818,0.05748
2012,46-65 y.,East,CDU/CSU,0.11153,210,1881,0.09730,0.12576
2012,46-65 y.,East,Bündnis90/Grüne,0.02035,52,1881,0.01396,0.02673
2012,46-65 y.,East,PDS/Linke,0.09507,169,1881,0.08181,0.10833
2012,66 and older,West,Not leaning towards specific party,0.41070,1523,3789,0.39503,0.42637
2012,66 and older,West,SPD,0.20894,807,3789,0.19599,0.22188
2012,66 and older,West,CDU/CSU,0.30561,1252,3789,0.29094,0.32028
2012,66 and older,West,FDP,0.01324,73,3789,0.00960,0.01688
2012,66 and older,West,Bündnis90/Grüne,0.02867,134,3789,0.02335,0.03398
2012,66 and older,East,Not leaning towards specific party,0.55461,686,1242,0.52696,0.58226
2012,66 and older,East,SPD,0.15531,221,1242,0.13516,0.17546
2012,66 and older,East,CDU/CSU,0.15052,186,1242,0.13063,0.17042
2012,66 and older,East,PDS/Linke,0.11150,149,1242,0.09398,0.12901
2013,17-29 y.,West,Not leaning towards specific party,0.57896,2344,3262,0.56201,0.59591
2013,17-29 y.,West,SPD,0.08683,317,3262,0.07717,0.09650
2013,17-29 y.,West,CDU/CSU,0.08188,303,3262,0.07247,0.09129
2013,17-29 y.,West,Bündnis90/Grüne,0.06176,215,3262,0.05349,0.07002
2013,17-29 y.,West,PDS/Linke,0.00859,38,3262,0.00543,0.01176
2013,17-29 y.,West,Others,0.01155,45,3262,0.00788,0.01522
2013,17-29 y.,East,Not leaning towards specific party,0.62232,451,532,0.58109,0.66356
2013,17-29 y.,East,SPD,0.05818,42,532,0.03827,0.07809
2013,17-29 y.,East,CDU/CSU,0.05555,39,532,0.03607,0.07503
2013,30-45 y.,West,Not leaning towards specific party,0.50796,3436,5193,0.49436,0.52156
2013,30-45 y.,West,SPD,0.08652,552,5193,0.07887,0.09416
2013,30-45 y.,West,CDU/CSU,0.11890,674,5193,0.11010,0.12771
2013,30-45 y.,West,FDP,0.01128,50,5193,0.00841,0.01416
2013,30-45 y.,West,Bündnis90/Grüne,0.07945,393,5193,0.07210,0.08681
2013,30-45 y.,West,PDS/Linke,0.00468,38,5193,0.00282,0.00654
2013,30-45 y.,West,Others,0.00934,50,5193,0.00672,0.01196
2013,30-45 y.,East,Not leaning towards specific party,0.57227,785,1038,0.54216,0.60239
2013,30-45 y.,East,SPD,0.06192,71,1038,0.04725,0.07659
2013,30-45 y.,East,CDU/CSU,0.06512,97,1038,0.05011,0.08014
2013,30-45 y.,East,Bündnis90/Grüne,0.03523,42,1038,0.02401,0.04645
2013,30-45 y.,East,PDS/Linke,0.04167,43,1038,0.02951,0.05384
2013,46-65 y.,West,Not leaning towards specific party,0.50850,3511,6414,0.49626,0.52073
2013,46-65 y.,West,SPD,0.15354,1000,6414,0.14471,0.16236
2013,46-65 y.,West,CDU/CSU,0.16047,1124,6414,0.15149,0.16946
2013,46-65 y.,West,FDP,0.00789,77,6414,0.00572,0.01005
2013,46-65 y.,West,Bündnis90/Grüne,0.07710,563,6414,0.07057,0.08363
2013,46-65 y.,West,PDS/Linke,0.01209,87,6414,0.00941,0.01476
2013,46-65 y.,West,Others,0.01005,52,6414,0.00761,0.01250
2013,46-65 y.,East,Not leaning towards specific party,0.63002,1268,1875,0.60816,0.65188
2013,46-65 y.,East,SPD,0.05479,136,1875,0.04449,0.06509
2013,46-65 y.,East,CDU/CSU,0.13713,258,1875,0.12156,0.15271
2013,46-65 y.,East,Bündnis90/Grüne,0.02459,61,1875,0.01757,0.03160
2013,46-65 y.,East,PDS/Linke,0.07970,152,1875,0.06743,0.09196
2013,66 and older,West,Not leaning towards specific party,0.39317,1419,3686,0.37740,0.40894
2013,66 and older,West,SPD,0.21008,795,3686,0.19693,0.22323
2013,66 and older,West,CDU/CSU,0.31149,1241,3686,0.29654,0.32645
2013,66 and older,West,FDP,0.01607,80,3686,0.01201,0.02013
2013,66 and older,West,Bündnis90/Grüne,0.03626,151,3686,0.03023,0.04230
2013,66 and older,East,Not leaning towards specific party,0.56210,659,1192,0.53392,0.59028
2013,66 and older,East,SPD,0.15187,192,1192,0.13149,0.17225
2013,66 and older,East,CDU/CSU,0.15706,200,1192,0.13639,0.17772
2013,66 and older,East,PDS/Linke,0.10399,141,1192,0.08665,0.12132
2014,17-29 y.,West,Not leaning towards specific party,0.58934,2436,3454,0.57293,0.60575
2014,17-29 y.,West,SPD,0.10160,329,3454,0.09152,0.11168
2014,17-29 y.,West,CDU/CSU,0.10499,355,3454,0.09477,0.11522
2014,17-29 y.,West,Bündnis90/Grüne,0.06135,209,3454,0.05335,0.06935
2014,17-29 y.,West,PDS/Linke,0.01910,74,3454,0.01454,0.02367
2014,17-29 y.,West,Others,0.01349,51,3454,0.00965,0.01734
2014,17-29 y.,East,Not leaning towards specific party,0.67276,529,648,0.63660,0.70891
2014,17-29 y.,East,SPD,0.06575,38,648,0.04666,0.08485
2014,17-29 y.,East,CDU/CSU,0.07931,50,648,0.05849,0.10014
2014,17-29 y.,East,PDS/Linke,0.06339,31,648,0.04461,0.08216
2014,30-45 y.,West,Not leaning towards specific party,0.56744,4115,6726,0.55560,0.57928
2014,30-45 y.,West,SPD,0.11186,743,6726,0.10433,0.11940
2014,30-45 y.,West,CDU/CSU,0.15482,1037,6726,0.14617,0.16346
2014,30-45 y.,West,FDP,0.01320,62,6726,0.01048,0.01593
2014,30-45 y.,West,Bündnis90/Grüne,0.08865,515,6726,0.08185,0.09544
2014,30-45 y.,West,PDS/Linke,0.01887,135,6726,0.01562,0.02212
2014,30-45 y.,West,AfD,0.00414,45,6726,0.00261,0.00568
2014,30-45 y.,West,Others,0.01065,74,6726,0.00820,0.01311
2014,30-45 y.,East,Not leaning towards specific party,0.61392,1035,1521,0.58944,0.63839
2014,30-45 y.,East,SPD,0.07119,85,1521,0.05826,0.08412
2014,30-45 y.,East,CDU/CSU,0.12878,208,1521,0.11194,0.14561
2014,30-45 y.,East,Bündnis90/Grüne,0.05348,87,1521,0.04217,0.06479
2014,30-45 y.,East,PDS/Linke,0.07609,106,1521,0.06276,0.08942
2014,46-65 y.,West,Not leaning towards specific party,0.50514,3612,7122,0.49352,0.51675
2014,46-65 y.,West,SPD,0.17282,1191,7122,0.16404,0.18160
2014,46-65 y.,West,CDU/CSU,0.17451,1330,7122,0.16570,0.18333
2014,46-65 y.,West,FDP,0.00975,81,7122,0.00747,0.01203
2014,46-65 y.,West,Bündnis90/Grüne,0.07968,655,7122,0.07339,0.08597
2014,46-65 y.,West,PDS/Linke,0.01931,153,7122,0.01611,0.02250
2014,46-65 y.,West,AfD,0.00794,54,7122,0.00588,0.01000
2014,46-65 y.,West,Others,0.00762,46,7122,0.00560,0.00964
2014,46-65 y.,East,Not leaning towards specific party,0.62159,1238,1940,0.60000,0.64318
2014,46-65 y.,East,SPD,0.06368,155,1940,0.05281,0.07455
2014,46-65 y.,East,CDU/CSU,0.13326,285,1940,0.11813,0.14839
2014,46-65 y.,East,Bündnis90/Grüne,0.02379,61,1940,0.01701,0.03058
2014,46-65 y.,East,PDS/Linke,0.09827,201,1940,0.08502,0.11152
2014,66 and older,West,Not leaning towards specific party,0.35224,1260,3650,0.33674,0.36774
2014,66 and older,West,SPD,0.22271,832,3650,0.20921,0.23621
2014,66 and older,West,CDU/CSU,0.33834,1283,3650,0.32299,0.35369
2014,66 and older,West,FDP,0.01429,73,3650,0.01044,0.01814
2014,66 and older,West,Bündnis90/Grüne,0.03187,138,3650,0.02617,0.03757
2014,66 and older,West,PDS/Linke,0.00910,33,3650,0.00602,0.01218
2014,66 and older,West,AfD,0.00859,31,3650,0.00560,0.01159
2014,66 and older,East,Not leaning towards specific party,0.48671,585,1184,0.45823,0.51519
2014,66 and older,East,SPD,0.14887,192,1184,0.12859,0.16916
2014,66 and older,East,CDU/CSU,0.19289,229,1184,0.17040,0.21537
2014,66 and older,East,PDS/Linke,0.14402,178,1184,0.12401,0.16403
2015,17-29 y.,West,Not leaning towards specific party,0.66476,2831,3653,0.64945,0.68007
2015,17-29 y.,West,SPD,0.05658,222,3653,0.04908,0.06407
2015,17-29 y.,West,CDU/CSU,0.08541,288,3653,0.07635,0.09448
2015,17-29 y.,West,Bündnis90/Grüne,0.06252,202,3653,0.05467,0.07037
2015,17-29 y.,West,PDS/Linke,0.01887,78,3653,0.01445,0.02328
2015,17-29 y.,West,Others,0.01015,32,3653,0.00690,0.01340
2015,17-29 y.,East,Not leaning towards specific party,0.69519,542,618,0.65887,0.73152
2015,17-29 y.,East,CDU/CSU,0.06580,38,618,0.04624,0.08537
2015,17-29 y.,East,PDS/Linke,0.05136,38,618,0.03394,0.06878
2015,30-45 y.,West,Not leaning towards specific party,0.61479,4567,6601,0.60305,0.62653
2015,30-45 y.,West,SPD,0.09557,568,6601,0.08848,0.10267
2015,30-45 y.,West,CDU/CSU,0.13774,807,6601,0.12942,0.14605
2015,30-45 y.,West,FDP,0.01216,54,6601,0.00951,0.01480
2015,30-45 y.,West,Bündnis90/Grüne,0.07983,402,6601,0.07329,0.08637
2015,30-45 y.,West,PDS/Linke,0.01527,107,6601,0.01232,0.01823
2015,30-45 y.,West,AfD,0.00604,39,6601,0.00417,0.00791
2015,30-45 y.,West,Others,0.01131,57,6601,0.00876,0.01387
2015,30-45 y.,East,Not leaning towards specific party,0.70229,1090,1443,0.67868,0.72589
2015,30-45 y.,East,SPD,0.04852,68,1443,0.03743,0.05961
2015,30-45 y.,East,CDU/CSU,0.10103,140,1443,0.08547,0.11658
2015,30-45 y.,East,Bündnis90/Grüne,0.03567,61,1443,0.02610,0.04524
2015,30-45 y.,East,PDS/Linke,0.05568,84,1443,0.04384,0.06752
2015,46-65 y.,West,Not leaning towards specific party,0.55437,3942,7007,0.54273,0.56601
2015,46-65 y.,West,SPD,0.14929,1005,7007,0.14094,0.15763
2015,46-65 y.,West,CDU/CSU,0.16731,1196,7007,0.15857,0.17605
2015,46-65 y.,West,FDP,0.00714,75,7007,0.00517,0.00911
2015,46-65 y.,West,Bündnis90/Grüne,0.07185,577,7007,0.06581,0.07790
2015,46-65 y.,West,PDS/Linke,0.01485,145,7007,0.01201,0.01768
2015,46-65 y.,West,AfD,0.01147,67,7007,0.00898,0.01396
2015,46-65 y.,East,Not leaning towards specific party,0.63499,1232,1887,0.61326,0.65672
2015,46-65 y.,East,SPD,0.05097,125,1887,0.04104,0.06090
2015,46-65 y.,East,CDU/CSU,0.11286,242,1887,0.09858,0.12714
2015,46-65 y.,East,Bündnis90/Grüne,0.02619,63,1887,0.01898,0.03340
2015,46-65 y.,East,PDS/Linke,0.10827,187,1887,0.09425,0.12230
2015,46-65 y.,East,AfD,0.02811,38,1887,0.02065,0.03557
2015,66 and older,West,Not leaning towards specific party,0.36899,1324,3578,0.35318,0.38481
2015,66 and older,West,SPD,0.21232,781,3578,0.19892,0.22572
