year,age_gr,bula_h,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,66 and older,Baden-Wuerttemberg,SPD,0.15758,80,451,0.12391,0.19124
2007,66 and older,Baden-Wuerttemberg,CDU/CSU,0.29147,135,451,0.24948,0.33346
2007,66 and older,Bavaria,Not leaning towards specific party,0.42737,243,556,0.38621,0.46853
2007,66 and older,Bavaria,SPD,0.15930,92,556,0.12885,0.18975
2007,66 and older,Bavaria,CDU/CSU,0.36583,221,556,0.32576,0.40590
2007,66 and older,Berlin,Not leaning towards specific party,0.37897,44,94,0.28037,0.47757
2007,66 and older,Berlin,SPD,0.35671,50,94,0.25935,0.45407
2007,66 and older,Brandenburg,Not leaning towards specific party,0.54283,114,197,0.47309,0.61257
2007,66 and older,Brandenburg,SPD,0.17385,40,197,0.12080,0.22691
2007,66 and older,Brandenburg,PDS/Linke,0.21386,43,197,0.15645,0.27126
2007,66 and older,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.65151,65,65,0.53477,0.76825
2007,66 and older,Saxony,Not leaning towards specific party,0.58787,190,314,0.53334,0.64240
2007,66 and older,Saxony,SPD,0.16748,49,314,0.12612,0.20885
2007,66 and older,Saxony,CDU/CSU,0.12684,42,314,0.08997,0.16371
2007,66 and older,Saxony,PDS/Linke,0.09699,33,314,0.06420,0.12978
2007,66 and older,Saxony-Anhalt,Not leaning towards specific party,0.66062,123,154,0.58559,0.73565
2007,66 and older,Saxony-Anhalt,SPD,0.14232,31,154,0.08696,0.19768
2007,66 and older,Thuringa,Not leaning towards specific party,0.62437,133,133,0.54175,0.70699
2008,17-29 y.,Schleswig-Holstein,Not leaning towards specific party,0.72409,70,70,0.61863,0.82956
2008,17-29 y.,Lower Saxony,Not leaning towards specific party,0.52954,160,239,0.46613,0.59296
2008,17-29 y.,Lower Saxony,SPD,0.17420,35,239,0.12601,0.22238
2008,17-29 y.,Lower Saxony,CDU/CSU,0.12734,44,239,0.08498,0.16969
2008,17-29 y.,North Rhine-Westphalia,Not leaning towards specific party,0.66493,427,557,0.62569,0.70416
2008,17-29 y.,North Rhine-Westphalia,SPD,0.11495,73,557,0.08844,0.14147
2008,17-29 y.,North Rhine-Westphalia,CDU/CSU,0.09966,57,557,0.07476,0.12455
2008,17-29 y.,Hesse,Not leaning towards specific party,0.62944,131,131,0.54642,0.71246
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.62059,113,113,0.53072,0.71045
2008,17-29 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.69210,330,399,0.64675,0.73745
2008,17-29 y.,Baden-Wuerttemberg,SPD,0.05732,32,399,0.03448,0.08016
2008,17-29 y.,Baden-Wuerttemberg,CDU/CSU,0.06702,37,399,0.04246,0.09159
2008,17-29 y.,Bavaria,Not leaning towards specific party,0.67801,294,393,0.63176,0.72427
2008,17-29 y.,Bavaria,SPD,0.05050,33,393,0.02882,0.07218
2008,17-29 y.,Bavaria,CDU/CSU,0.13641,66,393,0.10243,0.17038
2008,17-29 y.,Berlin,Not leaning towards specific party,0.60781,90,90,0.50638,0.70925
2008,17-29 y.,Brandenburg,Not leaning towards specific party,0.77469,94,94,0.68978,0.85961
2008,17-29 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.81241,62,62,0.71444,0.91038
2008,17-29 y.,Saxony,Not leaning towards specific party,0.65594,177,177,0.58575,0.72612
2008,17-29 y.,Saxony-Anhalt,Not leaning towards specific party,0.66159,122,122,0.57728,0.74590
2008,17-29 y.,Thuringa,Not leaning towards specific party,0.78647,128,128,0.71520,0.85774
2008,30-45 y.,Schleswig-Holstein,Not leaning towards specific party,0.64576,80,80,0.54030,0.75123
2008,30-45 y.,Lower Saxony,Not leaning towards specific party,0.55912,260,444,0.51288,0.60535
2008,30-45 y.,Lower Saxony,SPD,0.15099,90,444,0.11765,0.18433
2008,30-45 y.,Lower Saxony,CDU/CSU,0.19139,94,444,0.15476,0.22803
2008,30-45 y.,North Rhine-Westphalia,Not leaning towards specific party,0.57400,644,1070,0.54435,0.60364
2008,30-45 y.,North Rhine-Westphalia,SPD,0.13829,146,1070,0.11759,0.15898
2008,30-45 y.,North Rhine-Westphalia,CDU/CSU,0.15497,181,1070,0.13327,0.17666
2008,30-45 y.,North Rhine-Westphalia,FDP,0.02432,31,1070,0.01509,0.03356
2008,30-45 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.07517,68,1070,0.05936,0.09098
2008,30-45 y.,Hesse,Not leaning towards specific party,0.58876,219,328,0.53542,0.64209
2008,30-45 y.,Hesse,SPD,0.15675,62,328,0.11735,0.19616
2008,30-45 y.,Hesse,CDU/CSU,0.11854,47,328,0.08351,0.15358
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.68326,177,253,0.62582,0.74069
2008,30-45 y.,"Rhineland-Palatinate, Saarland",SPD,0.12782,40,253,0.08660,0.16905
2008,30-45 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.10747,36,253,0.06923,0.14571
2008,30-45 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.65809,426,635,0.62117,0.69501
2008,30-45 y.,Baden-Wuerttemberg,SPD,0.10883,78,635,0.08459,0.13308
2008,30-45 y.,Baden-Wuerttemberg,CDU/CSU,0.11790,91,635,0.09280,0.14300
2008,30-45 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.04959,40,635,0.03269,0.06649
2008,30-45 y.,Bavaria,Not leaning towards specific party,0.63019,485,753,0.59568,0.66469
2008,30-45 y.,Bavaria,SPD,0.08339,78,753,0.06363,0.10315
2008,30-45 y.,Bavaria,CDU/CSU,0.19620,151,753,0.16781,0.22458
2008,30-45 y.,Bavaria,Bündnis90/Grüne,0.03779,39,753,0.02416,0.05141
2008,30-45 y.,Berlin,Not leaning towards specific party,0.44300,74,74,0.32905,0.55696
2008,30-45 y.,Brandenburg,Not leaning towards specific party,0.68347,140,140,0.60615,0.76080
2008,30-45 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.76671,87,87,0.67732,0.85609
2008,30-45 y.,Saxony,Not leaning towards specific party,0.68285,261,295,0.62966,0.73605
2008,30-45 y.,Saxony,CDU/CSU,0.06349,34,295,0.03562,0.09137
2008,30-45 y.,Saxony-Anhalt,Not leaning towards specific party,0.69379,133,133,0.61516,0.77242
2008,30-45 y.,Thuringa,Not leaning towards specific party,0.74479,164,164,0.67786,0.81172
2008,46-65 y.,Schleswig-Holstein,Not leaning towards specific party,0.49988,91,179,0.42643,0.57334
2008,46-65 y.,Schleswig-Holstein,SPD,0.29648,50,179,0.22939,0.36358
2008,46-65 y.,Schleswig-Holstein,CDU/CSU,0.14039,38,179,0.08935,0.19142
2008,46-65 y.,Lower Saxony,Not leaning towards specific party,0.44479,223,508,0.40154,0.48805
2008,46-65 y.,Lower Saxony,SPD,0.22307,129,508,0.18683,0.25930
2008,46-65 y.,Lower Saxony,CDU/CSU,0.25368,156,508,0.21581,0.29156
2008,46-65 y.,North Rhine-Westphalia,Not leaning towards specific party,0.54892,633,1246,0.52127,0.57656
2008,46-65 y.,North Rhine-Westphalia,SPD,0.19145,284,1246,0.16959,0.21331
2008,46-65 y.,North Rhine-Westphalia,CDU/CSU,0.16041,276,1246,0.14002,0.18080
2008,46-65 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.03957,53,1246,0.02874,0.05040
2008,46-65 y.,Hesse,Not leaning towards specific party,0.47908,209,439,0.43229,0.52586
2008,46-65 y.,Hesse,SPD,0.23625,103,439,0.19647,0.27603
2008,46-65 y.,Hesse,CDU/CSU,0.14279,89,439,0.11002,0.17555
2008,46-65 y.,Hesse,Bündnis90/Grüne,0.06368,38,439,0.04081,0.08655
2008,46-65 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.58065,238,369,0.53023,0.63106
2008,46-65 y.,"Rhineland-Palatinate, Saarland",SPD,0.14687,53,369,0.11071,0.18304
2008,46-65 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.16657,78,369,0.12850,0.20464
2008,46-65 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.57603,410,722,0.53996,0.61211
2008,46-65 y.,Baden-Wuerttemberg,SPD,0.15764,116,722,0.13104,0.18424
2008,46-65 y.,Baden-Wuerttemberg,CDU/CSU,0.16675,148,722,0.13954,0.19396
2008,46-65 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.06165,48,722,0.04409,0.07921
2008,46-65 y.,Bavaria,Not leaning towards specific party,0.58151,509,897,0.54921,0.61382
2008,46-65 y.,Bavaria,SPD,0.11785,131,897,0.09674,0.13897
2008,46-65 y.,Bavaria,CDU/CSU,0.19314,209,897,0.16729,0.21898
2008,46-65 y.,Bavaria,Bündnis90/Grüne,0.03939,48,897,0.02665,0.05212
2008,46-65 y.,Berlin,Not leaning towards specific party,0.47665,129,238,0.41306,0.54024
2008,46-65 y.,Berlin,SPD,0.11034,37,238,0.07045,0.15023
2008,46-65 y.,Berlin,CDU/CSU,0.11799,40,238,0.07692,0.15906
2008,46-65 y.,Berlin,Bündnis90/Grüne,0.10075,32,238,0.06243,0.13908
2008,46-65 y.,Brandenburg,Not leaning towards specific party,0.75529,192,223,0.69874,0.81185
2008,46-65 y.,Brandenburg,PDS/Linke,0.09227,31,223,0.05420,0.13034
2008,46-65 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.59951,109,145,0.51948,0.67955
2008,46-65 y.,Mecklenburg-Western Pomerania,CDU/CSU,0.20011,36,145,0.13477,0.26546
2008,46-65 y.,Saxony,Not leaning towards specific party,0.65317,361,457,0.60949,0.69686
2008,46-65 y.,Saxony,CDU/CSU,0.15429,57,457,0.12113,0.18744
2008,46-65 y.,Saxony,PDS/Linke,0.08260,39,457,0.05733,0.10786
2008,46-65 y.,Saxony-Anhalt,Not leaning towards specific party,0.60345,184,254,0.54317,0.66372
2008,46-65 y.,Saxony-Anhalt,CDU/CSU,0.11445,38,254,0.07522,0.15368
2008,46-65 y.,Saxony-Anhalt,PDS/Linke,0.14269,32,254,0.09959,0.18579
2008,46-65 y.,Thuringa,Not leaning towards specific party,0.67821,198,242,0.61923,0.73719
2008,46-65 y.,Thuringa,CDU/CSU,0.13403,44,242,0.09102,0.17704
2008,66 and older,Schleswig-Holstein,Not leaning towards specific party,0.40265,55,104,0.30793,0.49736
2008,66 and older,Schleswig-Holstein,CDU/CSU,0.27951,49,104,0.19284,0.36617
2008,66 and older,Lower Saxony,Not leaning towards specific party,0.35551,149,392,0.30806,0.40296
2008,66 and older,Lower Saxony,SPD,0.20702,97,392,0.16686,0.24718
2008,66 and older,Lower Saxony,CDU/CSU,0.35505,146,392,0.30762,0.40248
2008,66 and older,North Rhine-Westphalia,Not leaning towards specific party,0.40052,349,862,0.36779,0.43326
2008,66 and older,North Rhine-Westphalia,SPD,0.22449,177,862,0.19662,0.25236
2008,66 and older,North Rhine-Westphalia,CDU/CSU,0.31537,301,862,0.28433,0.34640
2008,66 and older,North Rhine-Westphalia,FDP,0.02620,35,862,0.01553,0.03687
2008,66 and older,Hesse,Not leaning towards specific party,0.42653,101,241,0.36396,0.48910
2008,66 and older,Hesse,SPD,0.27751,75,241,0.22086,0.33416
2008,66 and older,Hesse,CDU/CSU,0.26029,65,241,0.20477,0.31580
2008,66 and older,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.54123,123,233,0.47710,0.60535
2008,66 and older,"Rhineland-Palatinate, Saarland",SPD,0.13009,37,233,0.08680,0.17337
2008,66 and older,"Rhineland-Palatinate, Saarland",CDU/CSU,0.26890,73,233,0.21185,0.32596
2008,66 and older,Baden-Wuerttemberg,Not leaning towards specific party,0.45741,223,445,0.41107,0.50375
2008,66 and older,Baden-Wuerttemberg,SPD,0.16882,80,445,0.13398,0.20366
2008,66 and older,Baden-Wuerttemberg,CDU/CSU,0.29289,142,445,0.25056,0.33522
2008,66 and older,Bavaria,Not leaning towards specific party,0.42136,227,529,0.37924,0.46348
2008,66 and older,Bavaria,SPD,0.16598,89,529,0.13425,0.19772
2008,66 and older,Bavaria,CDU/CSU,0.36171,213,529,0.32073,0.40270
2008,66 and older,Berlin,Not leaning towards specific party,0.38510,48,93,0.28566,0.48453
2008,66 and older,Berlin,SPD,0.31713,45,93,0.22203,0.41222
2008,66 and older,Brandenburg,Not leaning towards specific party,0.53941,114,186,0.46759,0.61124
2008,66 and older,Brandenburg,SPD,0.13227,32,186,0.08345,0.18109
2008,66 and older,Brandenburg,PDS/Linke,0.19929,40,186,0.14172,0.25685
2008,66 and older,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.64317,64,64,0.52487,0.76146
2008,66 and older,Saxony,Not leaning towards specific party,0.59132,187,312,0.53669,0.64596
2008,66 and older,Saxony,SPD,0.14091,43,312,0.10224,0.17958
2008,66 and older,Saxony,CDU/CSU,0.13413,44,312,0.09625,0.17201
2008,66 and older,Saxony,PDS/Linke,0.10544,38,312,0.07130,0.13957
2008,66 and older,Saxony-Anhalt,Not leaning towards specific party,0.58780,111,143,0.50684,0.66876
2008,66 and older,Saxony-Anhalt,SPD,0.16080,32,143,0.10038,0.22122
2008,66 and older,Thuringa,Not leaning towards specific party,0.66542,135,172,0.59470,0.73615
2008,66 and older,Thuringa,CDU/CSU,0.17397,37,172,0.11716,0.23079
2009,17-29 y.,Schleswig-Holstein,Not leaning towards specific party,0.73421,65,65,0.62598,0.84244
2009,17-29 y.,Lower Saxony,Not leaning towards specific party,0.59726,141,173,0.52396,0.67056
2009,17-29 y.,Lower Saxony,SPD,0.15079,32,173,0.09731,0.20427
2009,17-29 y.,North Rhine-Westphalia,Not leaning towards specific party,0.67698,383,487,0.63541,0.71856
2009,17-29 y.,North Rhine-Westphalia,SPD,0.08504,58,487,0.06024,0.10984
2009,17-29 y.,North Rhine-Westphalia,CDU/CSU,0.09207,46,487,0.06636,0.11777
2009,17-29 y.,Hesse,Not leaning towards specific party,0.61617,117,117,0.52767,0.70467
2009,17-29 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.63197,115,115,0.54344,0.72050
2009,17-29 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.72770,312,312,0.67823,0.77718
2009,17-29 y.,Bavaria,Not leaning towards specific party,0.71468,284,340,0.66661,0.76275
2009,17-29 y.,Bavaria,CDU/CSU,0.09626,56,340,0.06486,0.12765
2009,17-29 y.,Berlin,Not leaning towards specific party,0.67716,81,81,0.57471,0.77962
2009,17-29 y.,Brandenburg,Not leaning towards specific party,0.81340,85,85,0.73009,0.89672
2009,17-29 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.79779,49,49,0.68416,0.91141
2009,17-29 y.,Saxony,Not leaning towards specific party,0.71393,168,168,0.64539,0.78247
2009,17-29 y.,Saxony-Anhalt,Not leaning towards specific party,0.78933,110,110,0.71278,0.86589
2009,17-29 y.,Thuringa,Not leaning towards specific party,0.77884,105,105,0.69907,0.85860
2009,30-45 y.,Schleswig-Holstein,Not leaning towards specific party,0.72092,71,71,0.61584,0.82600
2009,30-45 y.,Lower Saxony,Not leaning towards specific party,0.60800,264,417,0.56109,0.65492
2009,30-45 y.,Lower Saxony,SPD,0.16945,81,417,0.13340,0.20550
2009,30-45 y.,Lower Saxony,CDU/CSU,0.13275,72,417,0.10014,0.16535
2009,30-45 y.,North Rhine-Westphalia,Not leaning towards specific party,0.61185,599,972,0.58119,0.64250
2009,30-45 y.,North Rhine-Westphalia,SPD,0.10935,117,972,0.08972,0.12898
2009,30-45 y.,North Rhine-Westphalia,CDU/CSU,0.13401,160,972,0.11258,0.15544
2009,30-45 y.,North Rhine-Westphalia,FDP,0.03296,37,972,0.02173,0.04419
2009,30-45 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.06575,59,972,0.05016,0.08134
2009,30-45 y.,Hesse,Not leaning towards specific party,0.58082,182,264,0.52119,0.64046
2009,30-45 y.,Hesse,SPD,0.15847,45,264,0.11434,0.20261
2009,30-45 y.,Hesse,CDU/CSU,0.09219,37,264,0.05723,0.12716
2009,30-45 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.70827,165,198,0.64479,0.77175
2009,30-45 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.12169,33,198,0.07604,0.16735
2009,30-45 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.65274,377,539,0.61250,0.69297
2009,30-45 y.,Baden-Wuerttemberg,SPD,0.09521,53,539,0.07040,0.12001
2009,30-45 y.,Baden-Wuerttemberg,CDU/CSU,0.09182,66,539,0.06742,0.11622
2009,30-45 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.06761,43,539,0.04640,0.08883
2009,30-45 y.,Bavaria,Not leaning towards specific party,0.67054,455,683,0.63527,0.70582
2009,30-45 y.,Bavaria,SPD,0.06535,64,683,0.04680,0.08390
2009,30-45 y.,Bavaria,CDU/CSU,0.16001,123,683,0.13249,0.18752
2009,30-45 y.,Bavaria,Bündnis90/Grüne,0.04766,41,683,0.03167,0.06365
2009,30-45 y.,Berlin,Not leaning towards specific party,0.41341,76,76,0.30196,0.52487
2009,30-45 y.,Brandenburg,Not leaning towards specific party,0.70380,136,136,0.62678,0.78082
2009,30-45 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.78719,83,83,0.69860,0.87578
2009,30-45 y.,Saxony,Not leaning towards specific party,0.66648,245,279,0.61105,0.72190
2009,30-45 y.,Saxony,CDU/CSU,0.08846,34,279,0.05508,0.12184
2009,30-45 y.,Saxony-Anhalt,Not leaning towards specific party,0.66444,122,122,0.58031,0.74858
2009,30-45 y.,Thuringa,Not leaning towards specific party,0.73877,149,149,0.66800,0.80955
2009,46-65 y.,Schleswig-Holstein,Not leaning towards specific party,0.52043,83,130,0.43421,0.60664
2009,46-65 y.,Schleswig-Holstein,SPD,0.24403,47,130,0.16991,0.31815
2009,46-65 y.,Lower Saxony,Not leaning towards specific party,0.48023,233,494,0.43612,0.52433
2009,46-65 y.,Lower Saxony,SPD,0.19621,107,494,0.16115,0.23127
2009,46-65 y.,Lower Saxony,CDU/CSU,0.19129,118,494,0.15657,0.22601
2009,46-65 y.,Lower Saxony,Bündnis90/Grüne,0.05043,36,494,0.03111,0.06975
2009,46-65 y.,North Rhine-Westphalia,Not leaning towards specific party,0.55150,603,1197,0.52331,0.57969
2009,46-65 y.,North Rhine-Westphalia,SPD,0.17679,249,1197,0.15517,0.19841
2009,46-65 y.,North Rhine-Westphalia,CDU/CSU,0.16583,251,1197,0.14475,0.18691
2009,46-65 y.,North Rhine-Westphalia,FDP,0.01937,38,1197,0.01156,0.02719
2009,46-65 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.04080,56,1197,0.02959,0.05201
2009,46-65 y.,Hesse,Not leaning towards specific party,0.55053,225,432,0.50356,0.59749
2009,46-65 y.,Hesse,SPD,0.17559,84,432,0.13967,0.21151
2009,46-65 y.,Hesse,CDU/CSU,0.13304,79,432,0.10098,0.16510
2009,46-65 y.,Hesse,Bündnis90/Grüne,0.08198,44,432,0.05608,0.10788
2009,46-65 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.62422,234,352,0.57356,0.67489
2009,46-65 y.,"Rhineland-Palatinate, Saarland",SPD,0.11487,52,352,0.08151,0.14822
2009,46-65 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.14171,66,352,0.10522,0.17819
2009,46-65 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.60274,378,638,0.56474,0.64074
2009,46-65 y.,Baden-Wuerttemberg,SPD,0.11666,82,638,0.09173,0.14158
2009,46-65 y.,Baden-Wuerttemberg,CDU/CSU,0.14926,121,638,0.12159,0.17693
2009,46-65 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.08863,57,638,0.06656,0.11070
2009,46-65 y.,Bavaria,Not leaning towards specific party,0.61149,491,883,0.57932,0.64366
2009,46-65 y.,Bavaria,SPD,0.09700,119,883,0.07747,0.11654
2009,46-65 y.,Bavaria,CDU/CSU,0.17354,180,883,0.14855,0.19854
2009,46-65 y.,Bavaria,FDP,0.03755,40,883,0.02500,0.05010
2009,46-65 y.,Bavaria,Bündnis90/Grüne,0.03436,53,883,0.02234,0.04639
2009,46-65 y.,Berlin,Not leaning towards specific party,0.57102,129,229,0.50677,0.63526
2009,46-65 y.,Berlin,SPD,0.10554,36,229,0.06566,0.14542
2009,46-65 y.,Berlin,CDU/CSU,0.09485,31,229,0.05681,0.13288
2009,46-65 y.,Berlin,Bündnis90/Grüne,0.10557,33,229,0.06568,0.14546
2009,46-65 y.,Brandenburg,Not leaning towards specific party,0.69688,181,244,0.63909,0.75467
2009,46-65 y.,Brandenburg,SPD,0.08904,32,244,0.05323,0.12485
2009,46-65 y.,Brandenburg,PDS/Linke,0.10057,31,244,0.06276,0.13839
2009,46-65 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.61374,117,150,0.53556,0.69192
2009,46-65 y.,Mecklenburg-Western Pomerania,CDU/CSU,0.20311,33,150,0.13852,0.26771
2009,46-65 y.,Saxony,Not leaning towards specific party,0.65991,336,425,0.61482,0.70500
2009,46-65 y.,Saxony,CDU/CSU,0.11023,48,425,0.08042,0.14004
2009,46-65 y.,Saxony,PDS/Linke,0.10037,41,425,0.07176,0.12897
2009,46-65 y.,Saxony-Anhalt,Not leaning towards specific party,0.61636,189,223,0.55239,0.68033
2009,46-65 y.,Saxony-Anhalt,CDU/CSU,0.13482,34,223,0.08989,0.17975
2009,46-65 y.,Thuringa,Not leaning towards specific party,0.68194,199,234,0.62213,0.74174
2009,46-65 y.,Thuringa,CDU/CSU,0.10240,35,234,0.06347,0.14133
2009,66 and older,Schleswig-Holstein,Not leaning towards specific party,0.43096,54,98,0.33241,0.52951
2009,66 and older,Schleswig-Holstein,CDU/CSU,0.26128,44,98,0.17385,0.34871
2009,66 and older,Lower Saxony,Not leaning towards specific party,0.34091,137,388,0.29368,0.38813
2009,66 and older,Lower Saxony,SPD,0.18141,91,388,0.14301,0.21980
2009,66 and older,Lower Saxony,CDU/CSU,0.38532,160,388,0.33684,0.43381
2009,66 and older,North Rhine-Westphalia,Not leaning towards specific party,0.39824,329,817,0.36465,0.43182
2009,66 and older,North Rhine-Westphalia,SPD,0.21196,167,817,0.18392,0.24001
2009,66 and older,North Rhine-Westphalia,CDU/CSU,0.30871,277,817,0.27702,0.34041
2009,66 and older,North Rhine-Westphalia,FDP,0.04430,44,817,0.03018,0.05841
2009,66 and older,Hesse,Not leaning towards specific party,0.41508,95,222,0.35011,0.48004
2009,66 and older,Hesse,SPD,0.27661,73,222,0.21763,0.33558
2009,66 and older,Hesse,CDU/CSU,0.23681,54,222,0.18076,0.29286
2009,66 and older,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.55170,106,203,0.48312,0.62028
2009,66 and older,"Rhineland-Palatinate, Saarland",SPD,0.10864,33,203,0.06572,0.15155
2009,66 and older,"Rhineland-Palatinate, Saarland",CDU/CSU,0.27954,64,203,0.21765,0.34143
2009,66 and older,Baden-Wuerttemberg,Not leaning towards specific party,0.46746,206,401,0.41857,0.51636
2009,66 and older,Baden-Wuerttemberg,SPD,0.17270,68,401,0.13565,0.20974
2009,66 and older,Baden-Wuerttemberg,CDU/CSU,0.26997,127,401,0.22647,0.31348
2009,66 and older,Bavaria,Not leaning towards specific party,0.44295,232,508,0.39971,0.48619
2009,66 and older,Bavaria,SPD,0.14735,78,508,0.11649,0.17820
2009,66 and older,Bavaria,CDU/CSU,0.33993,198,508,0.29869,0.38116
2009,66 and older,Berlin,Not leaning towards specific party,0.35664,45,94,0.25928,0.45399
2009,66 and older,Berlin,SPD,0.31891,49,94,0.22418,0.41363
2009,66 and older,Brandenburg,Not leaning towards specific party,0.55952,113,179,0.48659,0.63245
2009,66 and older,Brandenburg,CDU/CSU,0.14232,32,179,0.09099,0.19364
2009,66 and older,Brandenburg,PDS/Linke,0.14673,34,179,0.09475,0.19871
2009,66 and older,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.70414,70,70,0.59644,0.81184
2009,66 and older,Saxony,Not leaning towards specific party,0.56299,188,313,0.50795,0.61803
2009,66 and older,Saxony,SPD,0.14253,41,313,0.10373,0.18132
2009,66 and older,Saxony,CDU/CSU,0.13629,47,313,0.09822,0.17436
2009,66 and older,Saxony,PDS/Linke,0.11134,37,313,0.07643,0.14624
2009,66 and older,Saxony-Anhalt,Not leaning towards specific party,0.61624,106,106,0.52323,0.70926
2009,66 and older,Thuringa,Not leaning towards specific party,0.67531,134,166,0.60386,0.74676
2009,66 and older,Thuringa,CDU/CSU,0.14754,32,166,0.09343,0.20166
2010,17-29 y.,Schleswig-Holstein,Not leaning towards specific party,0.65247,77,77,0.54542,0.75953
2010,17-29 y.,Hamburg,Not leaning towards specific party,0.29643,32,32,0.13567,0.45720
2010,17-29 y.,Lower Saxony,Not leaning towards specific party,0.60138,214,299,0.54579,0.65697
2010,17-29 y.,Lower Saxony,SPD,0.15189,44,299,0.11114,0.19264
2010,17-29 y.,Lower Saxony,CDU/CSU,0.10230,41,299,0.06789,0.13671
2010,17-29 y.,North Rhine-Westphalia,Not leaning towards specific party,0.54018,528,747,0.50441,0.57594
2010,17-29 y.,North Rhine-Westphalia,SPD,0.12764,90,747,0.10369,0.15159
2010,17-29 y.,North Rhine-Westphalia,CDU/CSU,0.11290,84,747,0.09019,0.13561
2010,17-29 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.07039,45,747,0.05204,0.08875
2010,17-29 y.,Hesse,Not leaning towards specific party,0.57024,144,180,0.49771,0.64276
2010,17-29 y.,Hesse,SPD,0.10407,36,180,0.05934,0.14881
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.65674,159,159,0.58271,0.73078
2010,17-29 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.62468,353,431,0.57891,0.67045
2010,17-29 y.,Baden-Wuerttemberg,CDU/CSU,0.09539,40,431,0.06763,0.12316
2010,17-29 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.06878,38,431,0.04485,0.09270
2010,17-29 y.,Bavaria,Not leaning towards specific party,0.65419,372,502,0.61255,0.69584
2010,17-29 y.,Bavaria,SPD,0.05466,40,502,0.03476,0.07457
2010,17-29 y.,Bavaria,CDU/CSU,0.09787,55,502,0.07185,0.12389
2010,17-29 y.,Bavaria,Bündnis90/Grüne,0.05076,35,502,0.03154,0.06998
2010,17-29 y.,Berlin,Not leaning towards specific party,0.54916,96,96,0.44910,0.64922
2010,17-29 y.,Brandenburg,Not leaning towards specific party,0.73870,97,97,0.65081,0.82658
2010,17-29 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.72103,82,82,0.62336,0.81870
2010,17-29 y.,Saxony,Not leaning towards specific party,0.65242,204,204,0.58692,0.71793
2010,17-29 y.,Saxony-Anhalt,Not leaning towards specific party,0.63520,121,121,0.54907,0.72132
2010,17-29 y.,Thuringa,Not leaning towards specific party,0.58537,116,116,0.49532,0.67541
2010,30-45 y.,Schleswig-Holstein,Not leaning towards specific party,0.53184,159,259,0.47095,0.59272
2010,30-45 y.,Schleswig-Holstein,SPD,0.20814,49,259,0.15860,0.25768
2010,30-45 y.,Schleswig-Holstein,CDU/CSU,0.18704,51,259,0.13945,0.23462
2010,30-45 y.,Hamburg,Not leaning towards specific party,0.48322,78,78,0.37160,0.59483
2010,30-45 y.,Lower Saxony,Not leaning towards specific party,0.50340,431,767,0.46800,0.53881
2010,30-45 y.,Lower Saxony,SPD,0.16726,136,767,0.14083,0.19368
2010,30-45 y.,Lower Saxony,CDU/CSU,0.17852,152,767,0.15140,0.20564
2010,30-45 y.,Lower Saxony,Bündnis90/Grüne,0.05269,48,767,0.03687,0.06851
