"year","bula_h","hhtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2002","Hamburg","Sonstige","","","","",""
"2002","Hessen","(Ehe-)Paar ohne Kind(er)","1.48","1","590","1.44","1.52"
"2002","Hessen","1-Pers.- Haushalt","1.76","1.5","187","1.7","1.82"
"2002","Hessen","Alleinerziehende","1.74","1.5","99","1.64","1.84"
"2002","Hessen","Paar mit Kind(ern)","1.47","1","1239","1.44","1.5"
"2002","Hessen","Sonstige","1.5","1.5","69","1.39","1.61"
"2002","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1.57","1.5","182","1.5","1.64"
"2002","Mecklenburg-Vorpommern","1-Pers.- Haushalt","1.88","1.5","76","1.81","1.95"
"2002","Mecklenburg-Vorpommern","Alleinerziehende","1.81","1.5","62","1.71","1.91"
"2002","Mecklenburg-Vorpommern","Paar mit Kind(ern)","1.3","1","312","1.25","1.35"
"2002","Mecklenburg-Vorpommern","Sonstige","","","","",""
"2002","Niedersachsen","(Ehe-)Paar ohne Kind(er)","1.36","1","662","1.32","1.4"
"2002","Niedersachsen","1-Pers.- Haushalt","1.68","1.5","214","1.62","1.74"
"2002","Niedersachsen","Alleinerziehende","1.73","1.5","156","1.66","1.8"
"2002","Niedersachsen","Paar mit Kind(ern)","1.36","1","1502","1.34","1.38"
"2002","Niedersachsen","Sonstige","1.06","1","113","1.01","1.11"
"2002","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1.51","1.5","1724","1.49","1.53"
"2002","Nordrhein-Westfalen","1-Pers.- Haushalt","1.75","1.5","621","1.72","1.78"
"2002","Nordrhein-Westfalen","Alleinerziehende","1.79","1.5","297","1.74","1.84"
"2002","Nordrhein-Westfalen","Paar mit Kind(ern)","1.49","1","3495","1.47","1.51"
"2002","Nordrhein-Westfalen","Sonstige","1.53","1.5","217","1.46","1.6"
"2002","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","1.28","1","436","1.24","1.32"
"2002","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","1.61","1.5","170","1.54","1.68"
"2002","Rheinland-Pfalz,Saarland","Alleinerziehende","1.67","1.5","122","1.58","1.76"
"2002","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","1.32","1","1046","1.29","1.35"
"2002","Rheinland-Pfalz,Saarland","Sonstige","1.2","1","98","1.11","1.29"
"2002","Sachsen","(Ehe-)Paar ohne Kind(er)","1.68","1.5","578","1.64","1.72"
"2002","Sachsen","1-Pers.- Haushalt","1.83","1.5","199","1.78","1.88"
"2002","Sachsen","Alleinerziehende","1.72","1.5","114","1.63","1.81"
"2002","Sachsen","Paar mit Kind(ern)","1.46","1","1095","1.43","1.49"
"2002","Sachsen","Sonstige","1.15","1","56","1.05","1.25"
"2002","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1.56","1.5","350","1.51","1.61"
"2002","Sachsen-Anhalt","1-Pers.- Haushalt","1.8","1.5","122","1.73","1.87"
"2002","Sachsen-Anhalt","Alleinerziehende","1.67","1.5","85","1.57","1.77"
"2002","Sachsen-Anhalt","Paar mit Kind(ern)","1.36","1","606","1.32","1.4"
"2002","Sachsen-Anhalt","Sonstige","","","","",""
"2002","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","1.34","1","272","1.28","1.4"
"2002","Schleswig-Holstein","1-Pers.- Haushalt","1.72","1.5","100","1.63","1.81"
"2002","Schleswig-Holstein","Alleinerziehende","1.46","1","54","1.32","1.6"
"2002","Schleswig-Holstein","Paar mit Kind(ern)","1.28","1","493","1.24","1.32"
"2002","Schleswig-Holstein","Sonstige","","","","",""
"2002","Thüringen","(Ehe-)Paar ohne Kind(er)","1.51","1.5","288","1.45","1.57"
"2002","Thüringen","1-Pers.- Haushalt","1.77","1.5","123","1.69","1.85"
"2002","Thüringen","Alleinerziehende","1.85","1.5","73","1.74","1.96"
"2002","Thüringen","Paar mit Kind(ern)","1.38","1","676","1.34","1.42"
"2002","Thüringen","Sonstige","1.39","1","35","1.24","1.54"
"2003","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","1.4","1","842","1.37","1.43"
"2003","Baden-Württemberg","1-Pers.- Haushalt","1.65","1.5","313","1.6","1.7"
"2003","Baden-Württemberg","Alleinerziehende","1.82","1.5","215","1.77","1.87"
"2003","Baden-Württemberg","Paar mit Kind(ern)","1.43","1","2179","1.41","1.45"
"2003","Baden-Württemberg","Sonstige","1.14","1","104","1.06","1.22"
"2003","Bayern","(Ehe-)Paar ohne Kind(er)","1.45","1","1032","1.42","1.48"
"2003","Bayern","1-Pers.- Haushalt","1.62","1.5","385","1.57","1.67"
"2003","Bayern","Alleinerziehende","1.67","1.5","263","1.61","1.73"
"2003","Bayern","Paar mit Kind(ern)","1.33","1","2348","1.31","1.35"
"2003","Bayern","Sonstige","1.3","1","119","1.21","1.39"
"2003","Berlin","(Ehe-)Paar ohne Kind(er)","1.87","1.5","240","1.82","1.92"
"2003","Berlin","1-Pers.- Haushalt","1.92","1.5","193","1.88","1.96"
"2003","Berlin","Alleinerziehende","1.98","1.5","108","1.94","2.02"
"2003","Berlin","Paar mit Kind(ern)","1.85","1.5","473","1.81","1.89"
"2003","Berlin","Sonstige","","","","",""
"2003","Brandenburg","(Ehe-)Paar ohne Kind(er)","1.58","1.5","366","1.53","1.63"
"2003","Brandenburg","1-Pers.- Haushalt","1.74","1.5","116","1.66","1.82"
"2003","Brandenburg","Alleinerziehende","1.91","1.5","70","1.82","2"
"2003","Brandenburg","Paar mit Kind(ern)","1.48","1","574","1.44","1.52"
"2003","Brandenburg","Sonstige","1.67","1.5","37","1.51","1.83"
"2003","Bremen","(Ehe-)Paar ohne Kind(er)","1.43","1","64","1.31","1.55"
"2003","Bremen","1-Pers.- Haushalt","1.81","1.5","36","1.67","1.95"
"2003","Bremen","Alleinerziehende","","","","",""
"2003","Bremen","Paar mit Kind(ern)","1.36","1","100","1.27","1.45"
"2003","Bremen","Sonstige","","","","",""
"2003","Hamburg","(Ehe-)Paar ohne Kind(er)","1.66","1.5","104","1.56","1.76"
"2003","Hamburg","1-Pers.- Haushalt","1.97","1.5","71","1.9","2.04"
"2003","Hamburg","Alleinerziehende","","","","",""
"2003","Hamburg","Paar mit Kind(ern)","1.53","1.5","187","1.46","1.6"
"2003","Hamburg","Sonstige","","","","",""
"2003","Hessen","(Ehe-)Paar ohne Kind(er)","1.45","1","568","1.41","1.49"
"2003","Hessen","1-Pers.- Haushalt","1.76","1.5","182","1.7","1.82"
"2003","Hessen","Alleinerziehende","1.78","1.5","87","1.68","1.88"
"2003","Hessen","Paar mit Kind(ern)","1.44","1","1108","1.41","1.47"
"2003","Hessen","Sonstige","1.67","1.5","55","1.54","1.8"
"2003","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1.56","1.5","188","1.49","1.63"
"2003","Mecklenburg-Vorpommern","1-Pers.- Haushalt","1.87","1.5","74","1.79","1.95"
"2003","Mecklenburg-Vorpommern","Alleinerziehende","1.75","1.5","52","1.63","1.87"
"2003","Mecklenburg-Vorpommern","Paar mit Kind(ern)","1.3","1","311","1.25","1.35"
"2003","Mecklenburg-Vorpommern","Sonstige","","","","",""
"2003","Niedersachsen","(Ehe-)Paar ohne Kind(er)","1.34","1","626","1.3","1.38"
"2003","Niedersachsen","1-Pers.- Haushalt","1.66","1.5","212","1.6","1.72"
"2003","Niedersachsen","Alleinerziehende","1.72","1.5","158","1.65","1.79"
"2003","Niedersachsen","Paar mit Kind(ern)","1.37","1","1426","1.35","1.39"
"2003","Niedersachsen","Sonstige","1.09","1","102","1.02","1.16"
"2003","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1.51","1.5","1644","1.49","1.53"
"2003","Nordrhein-Westfalen","1-Pers.- Haushalt","1.76","1.5","621","1.73","1.79"
"2003","Nordrhein-Westfalen","Alleinerziehende","1.8","1.5","331","1.75","1.85"
"2003","Nordrhein-Westfalen","Paar mit Kind(ern)","1.51","1.5","3295","1.49","1.53"
"2003","Nordrhein-Westfalen","Sonstige","1.61","1.5","185","1.54","1.68"
"2003","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","1.33","1","440","1.29","1.37"
"2003","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","1.6","1.5","180","1.53","1.67"
"2003","Rheinland-Pfalz,Saarland","Alleinerziehende","1.7","1.5","118","1.62","1.78"
"2003","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","1.33","1","974","1.3","1.36"
"2003","Rheinland-Pfalz,Saarland","Sonstige","1.41","1","88","1.31","1.51"
"2003","Sachsen","(Ehe-)Paar ohne Kind(er)","1.66","1.5","592","1.62","1.7"
"2003","Sachsen","1-Pers.- Haushalt","1.83","1.5","208","1.78","1.88"
"2003","Sachsen","Alleinerziehende","1.74","1.5","125","1.66","1.82"
"2003","Sachsen","Paar mit Kind(ern)","1.44","1","994","1.41","1.47"
"2003","Sachsen","Sonstige","1.23","1","47","1.1","1.36"
"2003","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1.6","1.5","356","1.55","1.65"
"2003","Sachsen-Anhalt","1-Pers.- Haushalt","1.81","1.5","115","1.74","1.88"
"2003","Sachsen-Anhalt","Alleinerziehende","1.76","1.5","78","1.65","1.87"
"2003","Sachsen-Anhalt","Paar mit Kind(ern)","1.33","1","570","1.29","1.37"
"2003","Sachsen-Anhalt","Sonstige","","","","",""
"2003","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","1.37","1","266","1.31","1.43"
"2003","Schleswig-Holstein","1-Pers.- Haushalt","1.67","1.5","95","1.57","1.77"
"2003","Schleswig-Holstein","Alleinerziehende","1.6","1.5","47","1.45","1.75"
"2003","Schleswig-Holstein","Paar mit Kind(ern)","1.25","1","449","1.21","1.29"
"2003","Schleswig-Holstein","Sonstige","","","","",""
"2003","Thüringen","(Ehe-)Paar ohne Kind(er)","1.51","1.5","308","1.45","1.57"
"2003","Thüringen","1-Pers.- Haushalt","1.78","1.5","118","1.7","1.86"
"2003","Thüringen","Alleinerziehende","1.83","1.5","63","1.71","1.95"
"2003","Thüringen","Paar mit Kind(ern)","1.41","1","638","1.37","1.45"
"2003","Thüringen","Sonstige","1.56","1.5","35","1.4","1.72"
"2004","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","1.42","1","840","1.39","1.45"
"2004","Baden-Württemberg","1-Pers.- Haushalt","1.63","1.5","309","1.58","1.68"
"2004","Baden-Württemberg","Alleinerziehende","1.84","1.5","206","1.79","1.89"
"2004","Baden-Württemberg","Paar mit Kind(ern)","1.41","1","2064","1.39","1.43"
"2004","Baden-Württemberg","Sonstige","1.29","1","103","1.2","1.38"
"2004","Bayern","(Ehe-)Paar ohne Kind(er)","1.49","1","1034","1.46","1.52"
"2004","Bayern","1-Pers.- Haushalt","1.6","1.5","381","1.55","1.65"
"2004","Bayern","Alleinerziehende","1.66","1.5","239","1.6","1.72"
"2004","Bayern","Paar mit Kind(ern)","1.37","1","2254","1.35","1.39"
"2004","Bayern","Sonstige","1.17","1","102","1.08","1.26"
"2004","Berlin","(Ehe-)Paar ohne Kind(er)","1.84","1.5","258","1.79","1.89"
"2004","Berlin","1-Pers.- Haushalt","1.91","1.5","188","1.87","1.95"
"2004","Berlin","Alleinerziehende","1.96","1.5","103","1.91","2.01"
"2004","Berlin","Paar mit Kind(ern)","1.84","1.5","435","1.8","1.88"
"2004","Berlin","Sonstige","1.92","1.5","32","1.79","2.05"
"2004","Brandenburg","(Ehe-)Paar ohne Kind(er)","1.6","1.5","362","1.55","1.65"
"2004","Brandenburg","1-Pers.- Haushalt","1.77","1.5","113","1.69","1.85"
"2004","Brandenburg","Alleinerziehende","1.9","1.5","87","1.83","1.97"
"2004","Brandenburg","Paar mit Kind(ern)","1.43","1","514","1.39","1.47"
"2004","Brandenburg","Sonstige","1.52","1.5","36","1.37","1.67"
"2004","Bremen","(Ehe-)Paar ohne Kind(er)","1.51","1.5","66","1.39","1.63"
"2004","Bremen","1-Pers.- Haushalt","1.79","1.5","31","1.63","1.95"
"2004","Bremen","Alleinerziehende","","","","",""
"2004","Bremen","Paar mit Kind(ern)","1.33","1","97","1.24","1.42"
"2004","Bremen","Sonstige","","","","",""
"2004","Hamburg","(Ehe-)Paar ohne Kind(er)","1.69","1.5","108","1.6","1.78"
"2004","Hamburg","1-Pers.- Haushalt","1.94","1.5","69","1.86","2.02"
"2004","Hamburg","Alleinerziehende","","","","",""
"2004","Hamburg","Paar mit Kind(ern)","1.51","1.5","185","1.44","1.58"
"2004","Hamburg","Sonstige","","","","",""
"2004","Hessen","(Ehe-)Paar ohne Kind(er)","1.46","1","548","1.42","1.5"
"2004","Hessen","1-Pers.- Haushalt","1.75","1.5","184","1.69","1.81"
"2004","Hessen","Alleinerziehende","1.69","1.5","85","1.59","1.79"
"2004","Hessen","Paar mit Kind(ern)","1.47","1","1027","1.44","1.5"
"2004","Hessen","Sonstige","1.7","1.5","61","1.57","1.83"
"2004","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1.49","1","184","1.42","1.56"
"2004","Mecklenburg-Vorpommern","1-Pers.- Haushalt","1.88","1.5","73","1.8","1.96"
"2004","Mecklenburg-Vorpommern","Alleinerziehende","1.81","1.5","59","1.7","1.92"
"2004","Mecklenburg-Vorpommern","Paar mit Kind(ern)","1.32","1","305","1.26","1.38"
"2004","Mecklenburg-Vorpommern","Sonstige","","","","",""
"2004","Niedersachsen","(Ehe-)Paar ohne Kind(er)","1.33","1","634","1.29","1.37"
"2004","Niedersachsen","1-Pers.- Haushalt","1.68","1.5","225","1.62","1.74"
"2004","Niedersachsen","Alleinerziehende","1.71","1.5","136","1.63","1.79"
"2004","Niedersachsen","Paar mit Kind(ern)","1.34","1","1408","1.32","1.36"
"2004","Niedersachsen","Sonstige","1.25","1","91","1.18","1.32"
"2004","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1.52","1.5","1692","1.5","1.54"
"2004","Nordrhein-Westfalen","1-Pers.- Haushalt","1.73","1.5","579","1.69","1.77"
"2004","Nordrhein-Westfalen","Alleinerziehende","1.81","1.5","320","1.76","1.86"
"2004","Nordrhein-Westfalen","Paar mit Kind(ern)","1.51","1.5","3121","1.49","1.53"
"2004","Nordrhein-Westfalen","Sonstige","1.57","1.5","162","1.49","1.65"
"2004","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","1.34","1","406","1.29","1.39"
"2004","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","1.62","1.5","192","1.55","1.69"
"2004","Rheinland-Pfalz,Saarland","Alleinerziehende","1.73","1.5","105","1.64","1.82"
"2004","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","1.33","1","961","1.3","1.36"
"2004","Rheinland-Pfalz,Saarland","Sonstige","1.28","1","73","1.17","1.39"
"2004","Sachsen","(Ehe-)Paar ohne Kind(er)","1.7","1.5","582","1.66","1.74"
"2004","Sachsen","1-Pers.- Haushalt","1.83","1.5","205","1.78","1.88"
"2004","Sachsen","Alleinerziehende","1.74","1.5","128","1.66","1.82"
"2004","Sachsen","Paar mit Kind(ern)","1.46","1","930","1.43","1.49"
"2004","Sachsen","Sonstige","1.22","1","51","1.1","1.34"
"2004","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1.55","1.5","342","1.5","1.6"
"2004","Sachsen-Anhalt","1-Pers.- Haushalt","1.82","1.5","110","1.74","1.9"
"2004","Sachsen-Anhalt","Alleinerziehende","1.85","1.5","73","1.74","1.96"
"2004","Sachsen-Anhalt","Paar mit Kind(ern)","1.37","1","571","1.33","1.41"
"2004","Sachsen-Anhalt","Sonstige","","","","",""
"2004","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","1.37","1","272","1.31","1.43"
"2004","Schleswig-Holstein","1-Pers.- Haushalt","1.64","1.5","88","1.54","1.74"
"2004","Schleswig-Holstein","Alleinerziehende","1.66","1.5","46","1.51","1.81"
"2004","Schleswig-Holstein","Paar mit Kind(ern)","1.31","1","442","1.27","1.35"
"2004","Schleswig-Holstein","Sonstige","","","","",""
"2004","Thüringen","(Ehe-)Paar ohne Kind(er)","1.53","1.5","310","1.47","1.59"
"2004","Thüringen","1-Pers.- Haushalt","1.8","1.5","114","1.72","1.88"
"2004","Thüringen","Alleinerziehende","1.87","1.5","66","1.76","1.98"
"2004","Thüringen","Paar mit Kind(ern)","1.39","1","633","1.35","1.43"
"2004","Thüringen","Sonstige","1.59","1.5","36","1.43","1.75"
"2005","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","1.4","1","800","1.37","1.43"
"2005","Baden-Württemberg","1-Pers.- Haushalt","1.66","1.5","320","1.61","1.71"
"2005","Baden-Württemberg","Alleinerziehende","1.83","1.5","210","1.77","1.89"
"2005","Baden-Württemberg","Paar mit Kind(ern)","1.41","1","1959","1.39","1.43"
"2005","Baden-Württemberg","Sonstige","1.29","1","89","1.19","1.39"
"2005","Bayern","(Ehe-)Paar ohne Kind(er)","1.49","1","974","1.46","1.52"
"2005","Bayern","1-Pers.- Haushalt","1.61","1.5","387","1.56","1.66"
"2005","Bayern","Alleinerziehende","1.75","1.5","235","1.69","1.81"
"2005","Bayern","Paar mit Kind(ern)","1.36","1","2153","1.34","1.38"
"2005","Bayern","Sonstige","1.2","1","93","1.11","1.29"
"2005","Berlin","(Ehe-)Paar ohne Kind(er)","1.85","1.5","244","1.8","1.9"
"2005","Berlin","1-Pers.- Haushalt","1.9","1.5","181","1.85","1.95"
"2005","Berlin","Alleinerziehende","1.96","1.5","104","1.91","2.01"
"2005","Berlin","Paar mit Kind(ern)","1.85","1.5","396","1.81","1.89"
"2005","Berlin","Sonstige","1.98","1.5","30","1.87","2.09"
"2005","Brandenburg","(Ehe-)Paar ohne Kind(er)","1.58","1.5","326","1.53","1.63"
"2005","Brandenburg","1-Pers.- Haushalt","1.82","1.5","114","1.75","1.89"
"2005","Brandenburg","Alleinerziehende","1.88","1.5","98","1.81","1.95"
"2005","Brandenburg","Paar mit Kind(ern)","1.45","1","520","1.41","1.49"
"2005","Brandenburg","Sonstige","1.49","1","30","1.34","1.64"
"2005","Bremen","(Ehe-)Paar ohne Kind(er)","1.5","1","46","1.35","1.65"
"2005","Bremen","1-Pers.- Haushalt","1.74","1.5","35","1.59","1.89"
"2005","Bremen","Alleinerziehende","","","","",""
"2005","Bremen","Paar mit Kind(ern)","1.31","1","77","1.2","1.42"
"2005","Bremen","Sonstige","","","","",""
"2005","Hamburg","(Ehe-)Paar ohne Kind(er)","1.59","1.5","100","1.49","1.69"
"2005","Hamburg","1-Pers.- Haushalt","1.97","1.5","71","1.91","2.03"
"2005","Hamburg","Alleinerziehende","","","","",""
"2005","Hamburg","Paar mit Kind(ern)","1.6","1.5","167","1.52","1.68"
"2005","Hamburg","Sonstige","","","","",""
"2005","Hessen","(Ehe-)Paar ohne Kind(er)","1.5","1","548","1.46","1.54"
"2005","Hessen","1-Pers.- Haushalt","1.75","1.5","204","1.69","1.81"
"2005","Hessen","Alleinerziehende","1.77","1.5","88","1.67","1.87"
"2005","Hessen","Paar mit Kind(ern)","1.42","1","895","1.39","1.45"
"2005","Hessen","Sonstige","1.81","1.5","49","1.67","1.95"
"2005","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1.48","1","178","1.41","1.55"
"2005","Mecklenburg-Vorpommern","1-Pers.- Haushalt","1.91","1.5","76","1.84","1.98"
"2005","Mecklenburg-Vorpommern","Alleinerziehende","1.71","1.5","55","1.59","1.83"
"2005","Mecklenburg-Vorpommern","Paar mit Kind(ern)","1.35","1","282","1.29","1.41"
"2005","Mecklenburg-Vorpommern","Sonstige","","","","",""
"2005","Niedersachsen","(Ehe-)Paar ohne Kind(er)","1.33","1","638","1.29","1.37"
"2005","Niedersachsen","1-Pers.- Haushalt","1.67","1.5","220","1.61","1.73"
"2005","Niedersachsen","Alleinerziehende","1.53","1.5","141","1.45","1.61"
"2005","Niedersachsen","Paar mit Kind(ern)","1.34","1","1253","1.32","1.36"
"2005","Niedersachsen","Sonstige","1.04","1","95","0.99","1.09"
"2005","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1.52","1.5","1662","1.5","1.54"
"2005","Nordrhein-Westfalen","1-Pers.- Haushalt","1.74","1.5","577","1.7","1.78"
"2005","Nordrhein-Westfalen","Alleinerziehende","1.85","1.5","343","1.8","1.9"
"2005","Nordrhein-Westfalen","Paar mit Kind(ern)","1.51","1.5","2906","1.49","1.53"
"2005","Nordrhein-Westfalen","Sonstige","1.56","1.5","159","1.48","1.64"
"2005","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","1.36","1","390","1.31","1.41"
"2005","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","1.61","1.5","188","1.54","1.68"
"2005","Rheinland-Pfalz,Saarland","Alleinerziehende","1.69","1.5","112","1.6","1.78"
"2005","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","1.39","1","896","1.36","1.42"
"2005","Rheinland-Pfalz,Saarland","Sonstige","1.25","1","65","1.14","1.36"
"2005","Sachsen","(Ehe-)Paar ohne Kind(er)","1.66","1.5","576","1.62","1.7"
"2005","Sachsen","1-Pers.- Haushalt","1.81","1.5","214","1.76","1.86"
"2005","Sachsen","Alleinerziehende","1.78","1.5","147","1.71","1.85"
"2005","Sachsen","Paar mit Kind(ern)","1.44","1","866","1.41","1.47"
"2005","Sachsen","Sonstige","1.19","1","42","1.06","1.32"
"2005","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1.55","1.5","338","1.5","1.6"
"2005","Sachsen-Anhalt","1-Pers.- Haushalt","1.81","1.5","119","1.74","1.88"
"2005","Sachsen-Anhalt","Alleinerziehende","1.84","1.5","59","1.72","1.96"
"2005","Sachsen-Anhalt","Paar mit Kind(ern)","1.42","1","547","1.38","1.46"
"2005","Sachsen-Anhalt","Sonstige","","","","",""
"2005","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","1.32","1","264","1.26","1.38"
"2005","Schleswig-Holstein","1-Pers.- Haushalt","1.7","1.5","90","1.6","1.8"
"2005","Schleswig-Holstein","Alleinerziehende","1.66","1.5","43","1.5","1.82"
"2005","Schleswig-Holstein","Paar mit Kind(ern)","1.31","1","424","1.27","1.35"
"2005","Schleswig-Holstein","Sonstige","","","","",""
"2005","Thüringen","(Ehe-)Paar ohne Kind(er)","1.56","1.5","300","1.5","1.62"
"2005","Thüringen","1-Pers.- Haushalt","1.78","1.5","116","1.7","1.86"
"2005","Thüringen","Alleinerziehende","1.85","1.5","63","1.73","1.97"
"2005","Thüringen","Paar mit Kind(ern)","1.35","1","583","1.31","1.39"
"2005","Thüringen","Sonstige","1.3","1","39","1.18","1.42"
"2006","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","1.37","1","930","1.34","1.4"
"2006","Baden-Württemberg","1-Pers.- Haushalt","1.65","1.5","388","1.6","1.7"
"2006","Baden-Württemberg","Alleinerziehende","1.8","1.5","230","1.74","1.86"
"2006","Baden-Württemberg","Paar mit Kind(ern)","1.43","1","1998","1.41","1.45"
"2006","Baden-Württemberg","Sonstige","1.4","1","86","1.29","1.51"
"2006","Bayern","(Ehe-)Paar ohne Kind(er)","1.48","1","1132","1.45","1.51"
"2006","Bayern","1-Pers.- Haushalt","1.61","1.5","437","1.56","1.66"
"2006","Bayern","Alleinerziehende","1.68","1.5","279","1.62","1.74"
"2006","Bayern","Paar mit Kind(ern)","1.38","1","2231","1.36","1.4"
"2006","Bayern","Sonstige","1.28","1","133","1.2","1.36"
"2006","Berlin","(Ehe-)Paar ohne Kind(er)","1.86","1.5","302","1.81","1.91"
"2006","Berlin","1-Pers.- Haushalt","1.9","1.5","180","1.85","1.95"
"2006","Berlin","Alleinerziehende","1.99","1.5","94","1.94","2.04"
"2006","Berlin","Paar mit Kind(ern)","1.81","1.5","391","1.76","1.86"
"2006","Berlin","Sonstige","","","","",""
"2006","Brandenburg","(Ehe-)Paar ohne Kind(er)","1.55","1.5","374","1.5","1.6"
"2006","Brandenburg","1-Pers.- Haushalt","1.78","1.5","142","1.71","1.85"
"2006","Brandenburg","Alleinerziehende","1.9","1.5","103","1.83","1.97"
"2006","Brandenburg","Paar mit Kind(ern)","1.5","1.5","546","1.46","1.54"
"2006","Brandenburg","Sonstige","","","","",""
"2006","Bremen","(Ehe-)Paar ohne Kind(er)","1.51","1.5","60","1.38","1.64"
"2006","Bremen","1-Pers.- Haushalt","1.71","1.5","34","1.55","1.87"
"2006","Bremen","Alleinerziehende","","","","",""
"2006","Bremen","Paar mit Kind(ern)","1.3","1","63","1.18","1.42"
"2006","Bremen","Sonstige","","","","",""
"2006","Hamburg","(Ehe-)Paar ohne Kind(er)","1.63","1.5","112","1.54","1.72"
"2006","Hamburg","1-Pers.- Haushalt","1.93","1.5","79","1.86","2"
"2006","Hamburg","Alleinerziehende","","","","",""
"2006","Hamburg","Paar mit Kind(ern)","1.69","1.5","171","1.61","1.77"
"2006","Hamburg","Sonstige","","","","",""
"2006","Hessen","(Ehe-)Paar ohne Kind(er)","1.47","1","614","1.43","1.51"
"2006","Hessen","1-Pers.- Haushalt","1.77","1.5","224","1.71","1.83"
"2006","Hessen","Alleinerziehende","1.8","1.5","114","1.71","1.89"
"2006","Hessen","Paar mit Kind(ern)","1.46","1","964","1.43","1.49"
"2006","Hessen","Sonstige","1.55","1.5","35","1.38","1.72"
"2006","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1.44","1","206","1.37","1.51"
"2006","Mecklenburg-Vorpommern","1-Pers.- Haushalt","1.84","1.5","86","1.76","1.92"
"2006","Mecklenburg-Vorpommern","Alleinerziehende","1.75","1.5","50","1.62","1.88"
"2006","Mecklenburg-Vorpommern","Paar mit Kind(ern)","1.33","1","311","1.28","1.38"
"2006","Mecklenburg-Vorpommern","Sonstige","","","","",""
"2006","Niedersachsen","(Ehe-)Paar ohne Kind(er)","1.36","1","734","1.33","1.39"
"2006","Niedersachsen","1-Pers.- Haushalt","1.66","1.5","254","1.6","1.72"
"2006","Niedersachsen","Alleinerziehende","1.58","1.5","171","1.51","1.65"
"2006","Niedersachsen","Paar mit Kind(ern)","1.38","1","1362","1.36","1.4"
"2006","Niedersachsen","Sonstige","1.06","1","102","1","1.12"
"2006","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1.51","1.5","1792","1.49","1.53"
"2006","Nordrhein-Westfalen","1-Pers.- Haushalt","1.73","1.5","651","1.69","1.77"
"2006","Nordrhein-Westfalen","Alleinerziehende","1.85","1.5","378","1.81","1.89"
"2006","Nordrhein-Westfalen","Paar mit Kind(ern)","1.51","1.5","2997","1.49","1.53"
"2006","Nordrhein-Westfalen","Sonstige","1.48","1","146","1.4","1.56"
"2006","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","1.38","1","428","1.33","1.43"
"2006","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","1.64","1.5","208","1.57","1.71"
"2006","Rheinland-Pfalz,Saarland","Alleinerziehende","1.7","1.5","121","1.61","1.79"
"2006","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","1.37","1","911","1.34","1.4"
"2006","Rheinland-Pfalz,Saarland","Sonstige","1.52","1.5","58","1.4","1.64"
"2006","Sachsen","(Ehe-)Paar ohne Kind(er)","1.68","1.5","646","1.64","1.72"
"2006","Sachsen","1-Pers.- Haushalt","1.81","1.5","243","1.76","1.86"
"2006","Sachsen","Alleinerziehende","1.76","1.5","141","1.68","1.84"
"2006","Sachsen","Paar mit Kind(ern)","1.48","1","871","1.45","1.51"
