year,age_gr,pgisced97,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,46-65 y.,First Stage of Tertiary Education,No,0.88973,599,645,0.86554,0.91392
2006,46-65 y.,Second Stage of Tertiary Education,Yes,0.06541,101,2089,0.05481,0.07602
2006,46-65 y.,Second Stage of Tertiary Education,No,0.93459,1988,2089,0.92398,0.94519
2006,66 and older,Lower Secondary Level,No,0.99908,829,829,0.99701,1.00115
2006,66 and older,Second Stage of Tertiary Education,No,0.99904,797,797,0.99689,1.00119
2007,17-29 y.,Pre-primary Level,No,0.51533,340,340,0.46213,0.56853
2007,17-29 y.,Lower Secondary Level,Yes,0.16521,85,603,0.13555,0.19488
2007,17-29 y.,Lower Secondary Level,No,0.76306,518,603,0.72910,0.79703
2007,17-29 y.,Upper Secondary Level,Yes,0.10858,149,1569,0.09318,0.12398
2007,17-29 y.,Upper Secondary Level,No,0.88963,1420,1569,0.87412,0.90514
2007,17-29 y.,Post-secondary Non-tertiary Level,No,0.96216,249,249,0.93841,0.98591
2007,17-29 y.,First Stage of Tertiary Education,No,0.93078,55,55,0.86307,0.99848
2007,17-29 y.,Second Stage of Tertiary Education,No,0.92137,206,206,0.88453,0.95822
2007,30-45 y.,Primary Level,No,0.69607,37,37,0.54582,0.84632
2007,30-45 y.,Lower Secondary Level,Yes,0.17961,61,336,0.13851,0.22072
2007,30-45 y.,Lower Secondary Level,No,0.82039,275,336,0.77928,0.86149
2007,30-45 y.,Upper Secondary Level,Yes,0.10875,282,2850,0.09731,0.12018
2007,30-45 y.,Upper Secondary Level,No,0.89125,2568,2850,0.87982,0.90269
2007,30-45 y.,Post-secondary Non-tertiary Level,No,0.93725,502,502,0.91601,0.95848
2007,30-45 y.,First Stage of Tertiary Education,No,0.94756,534,534,0.92864,0.96649
2007,30-45 y.,Second Stage of Tertiary Education,Yes,0.04580,51,1377,0.03476,0.05685
2007,30-45 y.,Second Stage of Tertiary Education,No,0.95420,1326,1377,0.94315,0.96524
2007,46-65 y.,Primary Level,No,0.81190,58,58,0.71045,0.91336
2007,46-65 y.,Lower Secondary Level,Yes,0.14909,66,500,0.11784,0.18035
2007,46-65 y.,Lower Secondary Level,No,0.85091,434,500,0.81965,0.88216
2007,46-65 y.,Upper Secondary Level,Yes,0.10499,368,3629,0.09502,0.11497
2007,46-65 y.,Upper Secondary Level,No,0.89501,3261,3629,0.88503,0.90498
2007,46-65 y.,Post-secondary Non-tertiary Level,No,0.90913,241,241,0.87276,0.94549
2007,46-65 y.,First Stage of Tertiary Education,Yes,0.08847,41,611,0.06593,0.11100
2007,46-65 y.,First Stage of Tertiary Education,No,0.91153,570,611,0.88900,0.93407
2007,46-65 y.,Second Stage of Tertiary Education,Yes,0.05767,86,1975,0.04739,0.06796
2007,46-65 y.,Second Stage of Tertiary Education,No,0.94233,1889,1975,0.93204,0.95261
2007,66 and older,Upper Secondary Level,No,0.99961,2269,2269,0.99880,1.00042
2008,17-29 y.,Pre-primary Level,No,0.59246,353,353,0.54113,0.64380
2008,17-29 y.,Lower Secondary Level,Yes,0.13013,66,536,0.10162,0.15864
2008,17-29 y.,Lower Secondary Level,No,0.78399,470,536,0.74912,0.81886
2008,17-29 y.,Upper Secondary Level,Yes,0.08791,123,1413,0.07314,0.10268
2008,17-29 y.,Upper Secondary Level,No,0.90895,1290,1413,0.89395,0.92396
2008,17-29 y.,Post-secondary Non-tertiary Level,No,0.96125,216,216,0.93545,0.98704
2008,17-29 y.,First Stage of Tertiary Education,No,0.93891,41,41,0.86469,1.01313
2008,17-29 y.,Second Stage of Tertiary Education,No,0.91536,222,222,0.87866,0.95206
2008,30-45 y.,Primary Level,No,0.81463,40,40,0.69267,0.93659
2008,30-45 y.,Lower Secondary Level,Yes,0.16396,57,314,0.12295,0.20498
2008,30-45 y.,Lower Secondary Level,No,0.83604,257,314,0.79502,0.87705
2008,30-45 y.,Upper Secondary Level,Yes,0.09179,230,2609,0.08071,0.10287
2008,30-45 y.,Upper Secondary Level,No,0.90821,2379,2609,0.89713,0.91929
2008,30-45 y.,Post-secondary Non-tertiary Level,No,0.96697,461,461,0.95063,0.98330
2008,30-45 y.,First Stage of Tertiary Education,No,0.97669,460,460,0.96289,0.99049
2008,30-45 y.,Second Stage of Tertiary Education,Yes,0.03474,34,1235,0.02452,0.04495
2008,30-45 y.,Second Stage of Tertiary Education,No,0.96526,1201,1235,0.95505,0.97548
2008,46-65 y.,Primary Level,No,0.85950,50,50,0.76220,0.95680
2008,46-65 y.,Lower Secondary Level,Yes,0.16376,63,442,0.12922,0.19830
2008,46-65 y.,Lower Secondary Level,No,0.83624,379,442,0.80170,0.87078
2008,46-65 y.,Upper Secondary Level,Yes,0.10157,335,3469,0.09152,0.11163
2008,46-65 y.,Upper Secondary Level,No,0.89843,3134,3469,0.88837,0.90848
2008,46-65 y.,Post-secondary Non-tertiary Level,No,0.92076,263,263,0.88805,0.95347
2008,46-65 y.,First Stage of Tertiary Education,Yes,0.10259,39,581,0.07790,0.12729
2008,46-65 y.,First Stage of Tertiary Education,No,0.89741,542,581,0.87271,0.92210
2008,46-65 y.,Second Stage of Tertiary Education,Yes,0.05573,67,1851,0.04527,0.06618
2008,46-65 y.,Second Stage of Tertiary Education,No,0.94427,1784,1851,0.93382,0.95473
2008,66 and older,Primary Level,No,0.99470,41,41,0.97221,1.01720
2008,66 and older,Upper Secondary Level,No,0.99923,2235,2235,0.99807,1.00038
2008,66 and older,First Stage of Tertiary Education,No,0.99757,312,312,0.99209,1.00304
2009,17-29 y.,Pre-primary Level,No,0.63005,313,313,0.57647,0.68362
2009,17-29 y.,Lower Secondary Level,Yes,0.16482,73,475,0.13142,0.19822
2009,17-29 y.,Lower Secondary Level,No,0.75055,402,475,0.71160,0.78950
2009,17-29 y.,Upper Secondary Level,Yes,0.09406,119,1262,0.07795,0.11017
2009,17-29 y.,Upper Secondary Level,No,0.90529,1143,1262,0.88913,0.92146
2009,17-29 y.,Post-secondary Non-tertiary Level,No,0.93722,176,176,0.90128,0.97316
2009,17-29 y.,First Stage of Tertiary Education,No,0.98535,36,36,0.94554,1.02516
2009,17-29 y.,Second Stage of Tertiary Education,No,0.95600,235,235,0.92972,0.98228
2009,30-45 y.,Primary Level,No,0.78882,37,37,0.65549,0.92215
2009,30-45 y.,Lower Secondary Level,Yes,0.13946,41,271,0.09813,0.18078
2009,30-45 y.,Lower Secondary Level,No,0.86054,230,271,0.81922,0.90187
2009,30-45 y.,Upper Secondary Level,Yes,0.09451,216,2331,0.08263,0.10639
2009,30-45 y.,Upper Secondary Level,No,0.90549,2115,2331,0.89361,0.91737
2009,30-45 y.,Post-secondary Non-tertiary Level,No,0.95429,420,420,0.93430,0.97429
2009,30-45 y.,First Stage of Tertiary Education,No,0.93182,412,412,0.90745,0.95619
2009,30-45 y.,Second Stage of Tertiary Education,No,0.97540,1121,1121,0.96632,0.98447
2009,46-65 y.,Primary Level,No,0.82566,43,43,0.71091,0.94040
2009,46-65 y.,Lower Secondary Level,Yes,0.17354,51,389,0.13586,0.21122
2009,46-65 y.,Lower Secondary Level,No,0.82646,338,389,0.78878,0.86414
2009,46-65 y.,Upper Secondary Level,Yes,0.10339,304,3294,0.09299,0.11378
2009,46-65 y.,Upper Secondary Level,No,0.89661,2990,3294,0.88622,0.90701
2009,46-65 y.,Post-secondary Non-tertiary Level,No,0.95408,265,265,0.92883,0.97933
2009,46-65 y.,First Stage of Tertiary Education,No,0.93021,519,519,0.90827,0.95216
2009,46-65 y.,Second Stage of Tertiary Education,Yes,0.06869,75,1759,0.05687,0.08051
2009,46-65 y.,Second Stage of Tertiary Education,No,0.93131,1684,1759,0.91949,0.94313
2009,66 and older,Lower Secondary Level,No,0.99873,651,651,0.99599,1.00147
2009,66 and older,Upper Secondary Level,No,0.99993,2172,2172,0.99956,1.00029
2010,17-29 y.,Pre-primary Level,No,0.67349,412,412,0.62816,0.71883
2010,17-29 y.,Primary Level,Yes,0.53333,50,99,0.43456,0.63210
2010,17-29 y.,Primary Level,No,0.46667,49,99,0.36790,0.56544
2010,17-29 y.,Lower Secondary Level,Yes,0.15412,183,751,0.12828,0.17996
2010,17-29 y.,Lower Secondary Level,No,0.76998,568,751,0.73986,0.80010
2010,17-29 y.,Upper Secondary Level,Yes,0.08408,227,1718,0.07095,0.09721
2010,17-29 y.,Upper Secondary Level,No,0.91519,1491,1718,0.90201,0.92837
2010,17-29 y.,Post-secondary Non-tertiary Level,No,0.94469,249,249,0.91624,0.97314
2010,17-29 y.,First Stage of Tertiary Education,No,0.99498,61,61,0.97710,1.01286
2010,17-29 y.,Second Stage of Tertiary Education,No,0.91394,302,302,0.88225,0.94562
2010,30-45 y.,Primary Level,Yes,0.33045,46,154,0.25592,0.40499
2010,30-45 y.,Primary Level,No,0.66955,108,154,0.59501,0.74408
2010,30-45 y.,Lower Secondary Level,Yes,0.21743,172,654,0.18579,0.24906
2010,30-45 y.,Lower Secondary Level,No,0.78257,482,654,0.75094,0.81421
2010,30-45 y.,Upper Secondary Level,Yes,0.09899,531,4377,0.09014,0.10784
2010,30-45 y.,Upper Secondary Level,No,0.90093,3846,4377,0.89208,0.90978
2010,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.03815,53,960,0.02602,0.05027
2010,30-45 y.,Post-secondary Non-tertiary Level,No,0.96185,907,960,0.94973,0.97398
2010,30-45 y.,First Stage of Tertiary Education,No,0.94743,604,604,0.92962,0.96524
2010,30-45 y.,Second Stage of Tertiary Education,Yes,0.03147,80,2274,0.02429,0.03865
2010,30-45 y.,Second Stage of Tertiary Education,No,0.96853,2194,2274,0.96135,0.97571
2010,46-65 y.,Primary Level,No,0.91899,43,43,0.83647,1.00151
2010,46-65 y.,Lower Secondary Level,Yes,0.15771,68,435,0.12342,0.19200
2010,46-65 y.,Lower Secondary Level,No,0.84229,367,435,0.80800,0.87658
2010,46-65 y.,Upper Secondary Level,Yes,0.11173,393,3581,0.10141,0.12205
2010,46-65 y.,Upper Secondary Level,No,0.88827,3188,3581,0.87795,0.89859
2010,46-65 y.,Post-secondary Non-tertiary Level,No,0.94975,359,359,0.92711,0.97238
2010,46-65 y.,First Stage of Tertiary Education,Yes,0.08289,37,604,0.06088,0.10490
2010,46-65 y.,First Stage of Tertiary Education,No,0.91711,567,604,0.89510,0.93912
2010,46-65 y.,Second Stage of Tertiary Education,Yes,0.04730,73,1883,0.03771,0.05689
2010,46-65 y.,Second Stage of Tertiary Education,No,0.95270,1810,1883,0.94311,0.96229
2010,66 and older,Upper Secondary Level,No,0.99965,2068,2068,0.99884,1.00046
2011,17-29 y.,Pre-primary Level,No,0.57548,472,472,0.53084,0.62012
2011,17-29 y.,Primary Level,Yes,0.42906,47,100,0.33157,0.52656
2011,17-29 y.,Primary Level,No,0.57094,53,100,0.47344,0.66843
2011,17-29 y.,Lower Secondary Level,Yes,0.14291,158,766,0.11811,0.16771
2011,17-29 y.,Lower Secondary Level,No,0.77784,608,766,0.74838,0.80730
2011,17-29 y.,Upper Secondary Level,Yes,0.06091,178,1779,0.04980,0.07203
2011,17-29 y.,Upper Secondary Level,No,0.93593,1601,1779,0.92455,0.94731
2011,17-29 y.,Post-secondary Non-tertiary Level,No,0.93122,254,254,0.90003,0.96240
2011,17-29 y.,First Stage of Tertiary Education,No,0.98258,64,64,0.95027,1.01489
2011,17-29 y.,Second Stage of Tertiary Education,No,0.96049,316,316,0.93898,0.98201
2011,30-45 y.,Primary Level,Yes,0.24107,47,162,0.17500,0.30714
2011,30-45 y.,Primary Level,No,0.75893,115,162,0.69286,0.82500
2011,30-45 y.,Lower Secondary Level,Yes,0.22472,174,728,0.19438,0.25507
2011,30-45 y.,Lower Secondary Level,No,0.77528,554,728,0.74493,0.80562
2011,30-45 y.,Upper Secondary Level,Yes,0.08124,516,4746,0.07346,0.08901
2011,30-45 y.,Upper Secondary Level,No,0.91876,4230,4746,0.91099,0.92654
2011,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.03942,62,1064,0.02773,0.05112
2011,30-45 y.,Post-secondary Non-tertiary Level,No,0.96033,1002,1064,0.94860,0.97206
2011,30-45 y.,First Stage of Tertiary Education,No,0.97713,638,638,0.96552,0.98874
2011,30-45 y.,Second Stage of Tertiary Education,Yes,0.02734,71,2448,0.02088,0.03380
2011,30-45 y.,Second Stage of Tertiary Education,No,0.97243,2377,2448,0.96595,0.97892
2011,46-65 y.,Primary Level,No,0.82795,67,67,0.73689,0.91901
2011,46-65 y.,Lower Secondary Level,Yes,0.13565,88,630,0.10889,0.16241
2011,46-65 y.,Lower Secondary Level,No,0.86435,542,630,0.83759,0.89111
2011,46-65 y.,Upper Secondary Level,Yes,0.09315,455,4724,0.08486,0.10144
2011,46-65 y.,Upper Secondary Level,No,0.90676,4269,4724,0.89846,0.91505
2011,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.05059,35,541,0.03210,0.06907
2011,46-65 y.,Post-secondary Non-tertiary Level,No,0.94941,506,541,0.93093,0.96790
2011,46-65 y.,First Stage of Tertiary Education,Yes,0.04037,33,755,0.02632,0.05441
2011,46-65 y.,First Stage of Tertiary Education,No,0.95963,722,755,0.94559,0.97368
2011,46-65 y.,Second Stage of Tertiary Education,Yes,0.04661,92,2342,0.03807,0.05515
2011,46-65 y.,Second Stage of Tertiary Education,No,0.95339,2250,2342,0.94485,0.96193
2011,66 and older,Upper Secondary Level,No,0.99991,2645,2645,0.99955,1.00027
2011,66 and older,Second Stage of Tertiary Education,No,0.99950,1089,1089,0.99818,1.00083
2012,17-29 y.,Pre-primary Level,No,0.55994,468,468,0.51492,0.60496
2012,17-29 y.,Primary Level,Yes,0.42256,41,93,0.32162,0.52350
2012,17-29 y.,Primary Level,No,0.57744,52,93,0.47650,0.67838
2012,17-29 y.,Lower Secondary Level,Yes,0.13950,145,765,0.11493,0.16406
2012,17-29 y.,Lower Secondary Level,No,0.78860,620,765,0.75964,0.81755
2012,17-29 y.,Upper Secondary Level,Yes,0.08494,158,1669,0.07156,0.09832
2012,17-29 y.,Upper Secondary Level,No,0.91477,1511,1669,0.90137,0.92817
2012,17-29 y.,Post-secondary Non-tertiary Level,No,0.95969,230,230,0.93422,0.98517
2012,17-29 y.,First Stage of Tertiary Education,No,0.99504,51,51,0.97555,1.01452
2012,17-29 y.,Second Stage of Tertiary Education,No,0.97021,325,325,0.95170,0.98872
2012,30-45 y.,Primary Level,Yes,0.29423,45,157,0.22272,0.36574
2012,30-45 y.,Primary Level,No,0.70577,112,157,0.63426,0.77728
2012,30-45 y.,Lower Secondary Level,Yes,0.17568,157,688,0.14722,0.20413
2012,30-45 y.,Lower Secondary Level,No,0.82432,531,688,0.79587,0.85278
2012,30-45 y.,Upper Secondary Level,Yes,0.08281,433,4340,0.07461,0.09101
2012,30-45 y.,Upper Secondary Level,No,0.91719,3907,4340,0.90899,0.92539
2012,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.05016,59,1002,0.03664,0.06368
2012,30-45 y.,Post-secondary Non-tertiary Level,No,0.94984,943,1002,0.93632,0.96336
2012,30-45 y.,First Stage of Tertiary Education,No,0.96805,572,572,0.95363,0.98248
2012,30-45 y.,Second Stage of Tertiary Education,Yes,0.02550,67,2265,0.01901,0.03199
2012,30-45 y.,Second Stage of Tertiary Education,No,0.97450,2198,2265,0.96801,0.98099
2012,46-65 y.,Primary Level,No,0.83875,64,64,0.74794,0.92956
2012,46-65 y.,Lower Secondary Level,Yes,0.13959,106,635,0.11261,0.16656
2012,46-65 y.,Lower Secondary Level,No,0.86041,529,635,0.83344,0.88739
2012,46-65 y.,Upper Secondary Level,Yes,0.09616,489,4854,0.08786,0.10445
2012,46-65 y.,Upper Secondary Level,No,0.90384,4365,4854,0.89555,0.91214
2012,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.05697,40,602,0.03844,0.07550
2012,46-65 y.,Post-secondary Non-tertiary Level,No,0.94303,562,602,0.92450,0.96156
2012,46-65 y.,First Stage of Tertiary Education,Yes,0.04658,38,795,0.03192,0.06124
2012,46-65 y.,First Stage of Tertiary Education,No,0.95342,757,795,0.93876,0.96808
2012,46-65 y.,Second Stage of Tertiary Education,Yes,0.04399,86,2398,0.03578,0.05220
2012,46-65 y.,Second Stage of Tertiary Education,No,0.95601,2312,2398,0.94780,0.96422
2012,66 and older,Upper Secondary Level,No,0.99942,2681,2681,0.99851,1.00033
2013,17-29 y.,Pre-primary Level,No,0.58939,617,617,0.55054,0.62824
2013,17-29 y.,Primary Level,Yes,0.39577,53,120,0.30791,0.48363
2013,17-29 y.,Primary Level,No,0.60423,67,120,0.51637,0.69209
2013,17-29 y.,Lower Secondary Level,Yes,0.16357,199,1132,0.14202,0.18513
2013,17-29 y.,Lower Secondary Level,No,0.77049,933,1132,0.74598,0.79500
2013,17-29 y.,Upper Secondary Level,Yes,0.06800,165,1984,0.05692,0.07908
2013,17-29 y.,Upper Secondary Level,No,0.93100,1819,1984,0.91984,0.94215
2013,17-29 y.,Post-secondary Non-tertiary Level,No,0.95125,256,256,0.92482,0.97768
2013,17-29 y.,First Stage of Tertiary Education,No,0.98115,58,58,0.94584,1.01646
2013,17-29 y.,Second Stage of Tertiary Education,No,0.97378,412,412,0.95834,0.98923
2013,30-45 y.,Primary Level,Yes,0.32850,95,276,0.27299,0.38401
2013,30-45 y.,Primary Level,No,0.67150,181,276,0.61599,0.72701
2013,30-45 y.,Lower Secondary Level,Yes,0.23547,249,1013,0.20933,0.26161
2013,30-45 y.,Lower Secondary Level,No,0.76453,764,1013,0.73839,0.79067
2013,30-45 y.,Upper Secondary Level,Yes,0.08818,502,4604,0.07999,0.09637
2013,30-45 y.,Upper Secondary Level,No,0.91182,4102,4604,0.90363,0.92001
2013,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07053,93,1190,0.05597,0.08508
2013,30-45 y.,Post-secondary Non-tertiary Level,No,0.92947,1097,1190,0.91492,0.94403
2013,30-45 y.,First Stage of Tertiary Education,No,0.96547,507,507,0.94956,0.98138
2013,30-45 y.,Second Stage of Tertiary Education,Yes,0.02990,111,2681,0.02345,0.03634
2013,30-45 y.,Second Stage of Tertiary Education,No,0.97010,2570,2681,0.96366,0.97655
2013,46-65 y.,Primary Level,Yes,0.18707,45,173,0.12879,0.24535
2013,46-65 y.,Primary Level,No,0.81293,128,173,0.75465,0.87121
2013,46-65 y.,Lower Secondary Level,Yes,0.12817,140,810,0.10513,0.15120
2013,46-65 y.,Lower Secondary Level,No,0.87183,670,810,0.84880,0.89487
2013,46-65 y.,Upper Secondary Level,Yes,0.09465,526,4999,0.08654,0.10277
2013,46-65 y.,Upper Secondary Level,No,0.90535,4473,4999,0.89723,0.91346
2013,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.05708,65,774,0.04073,0.07344
2013,46-65 y.,Post-secondary Non-tertiary Level,No,0.94292,709,774,0.92656,0.95927
2013,46-65 y.,First Stage of Tertiary Education,No,0.95879,764,764,0.94469,0.97290
2013,46-65 y.,Second Stage of Tertiary Education,Yes,0.03904,114,2576,0.03156,0.04653
2013,46-65 y.,Second Stage of Tertiary Education,No,0.96096,2462,2576,0.95347,0.96844
2013,66 and older,Lower Secondary Level,No,0.99978,747,747,0.99872,1.00084
2013,66 and older,Upper Secondary Level,No,0.99922,2567,2567,0.99814,1.00030
2013,66 and older,Second Stage of Tertiary Education,No,0.99979,1169,1169,0.99895,1.00063
2014,17-29 y.,Pre-primary Level,No,0.55549,448,448,0.50942,0.60155
2014,17-29 y.,Primary Level,Yes,0.34566,35,101,0.25244,0.43887
2014,17-29 y.,Primary Level,No,0.64729,66,101,0.55364,0.74094
2014,17-29 y.,Lower Secondary Level,Yes,0.13282,149,921,0.11089,0.15475
2014,17-29 y.,Lower Secondary Level,No,0.79369,772,921,0.76754,0.81984
2014,17-29 y.,Upper Secondary Level,Yes,0.06589,115,1705,0.05411,0.07767
2014,17-29 y.,Upper Secondary Level,No,0.93191,1590,1705,0.91995,0.94387
2014,17-29 y.,Post-secondary Non-tertiary Level,No,0.96336,233,233,0.93918,0.98754
2014,17-29 y.,Second Stage of Tertiary Education,No,0.96645,362,362,0.94788,0.98503
2014,30-45 y.,Primary Level,Yes,0.42724,81,204,0.35919,0.49529
2014,30-45 y.,Primary Level,No,0.57276,123,204,0.50471,0.64081
2014,30-45 y.,Lower Secondary Level,Yes,0.25079,203,797,0.22068,0.28090
2014,30-45 y.,Lower Secondary Level,No,0.74745,594,797,0.71727,0.77764
2014,30-45 y.,Upper Secondary Level,Yes,0.09069,377,3740,0.08149,0.09990
2014,30-45 y.,Upper Secondary Level,No,0.90927,3363,3740,0.90006,0.91848
2014,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.06218,55,986,0.04710,0.07726
2014,30-45 y.,Post-secondary Non-tertiary Level,No,0.93782,931,986,0.92274,0.95290
2014,30-45 y.,First Stage of Tertiary Education,No,0.98627,425,425,0.97519,0.99734
2014,30-45 y.,Second Stage of Tertiary Education,Yes,0.03584,89,2260,0.02817,0.04350
2014,30-45 y.,Second Stage of Tertiary Education,No,0.96416,2171,2260,0.95650,0.97183
2014,46-65 y.,Primary Level,Yes,0.20455,36,149,0.13956,0.26953
2014,46-65 y.,Primary Level,No,0.79545,113,149,0.73047,0.86044
2014,46-65 y.,Lower Secondary Level,Yes,0.11938,108,699,0.09532,0.14343
2014,46-65 y.,Lower Secondary Level,No,0.87932,591,699,0.85515,0.90348
2014,46-65 y.,Upper Secondary Level,Yes,0.08858,436,4532,0.08031,0.09685
2014,46-65 y.,Upper Secondary Level,No,0.91142,4096,4532,0.90315,0.91969
2014,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.05619,57,691,0.03900,0.07337
2014,46-65 y.,Post-secondary Non-tertiary Level,No,0.94381,634,691,0.92663,0.96100
2014,46-65 y.,First Stage of Tertiary Education,Yes,0.05121,33,762,0.03555,0.06687
2014,46-65 y.,First Stage of Tertiary Education,No,0.94879,729,762,0.93313,0.96445
2014,46-65 y.,Second Stage of Tertiary Education,Yes,0.03483,99,2421,0.02752,0.04213
2014,46-65 y.,Second Stage of Tertiary Education,No,0.96517,2322,2421,0.95787,0.97248
2014,66 and older,Lower Secondary Level,No,0.99932,688,688,0.99738,1.00127
2014,66 and older,Upper Secondary Level,No,0.99942,2555,2555,0.99848,1.00035
2015,17-29 y.,Pre-primary Level,No,0.52419,368,368,0.47310,0.57529
2015,17-29 y.,Primary Level,Yes,0.33383,44,115,0.24726,0.42040
2015,17-29 y.,Primary Level,No,0.66425,71,115,0.57756,0.75095
2015,17-29 y.,Lower Secondary Level,Yes,0.12142,129,877,0.09979,0.14305
2015,17-29 y.,Lower Secondary Level,No,0.78828,748,877,0.76123,0.81534
2015,17-29 y.,Upper Secondary Level,Yes,0.06889,131,1763,0.05706,0.08071
2015,17-29 y.,Upper Secondary Level,No,0.92620,1632,1763,0.91399,0.93841
2015,17-29 y.,Post-secondary Non-tertiary Level,No,0.97109,268,268,0.95100,0.99119
2015,17-29 y.,First Stage of Tertiary Education,No,0.97717,61,61,0.93937,1.01496
2015,17-29 y.,Second Stage of Tertiary Education,Yes,0.04037,34,501,0.02311,0.05762
2015,17-29 y.,Second Stage of Tertiary Education,No,0.95963,467,501,0.94238,0.97689
2015,30-45 y.,Primary Level,Yes,0.45268,91,227,0.38778,0.51758
2015,30-45 y.,Primary Level,No,0.54732,136,227,0.48242,0.61222
2015,30-45 y.,Lower Secondary Level,Yes,0.23761,193,765,0.20743,0.26779
2015,30-45 y.,Lower Secondary Level,No,0.76224,572,765,0.73206,0.79243
2015,30-45 y.,Upper Secondary Level,Yes,0.08904,353,3457,0.07954,0.09853
2015,30-45 y.,Upper Secondary Level,No,0.91096,3104,3457,0.90147,0.92046
2015,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07011,80,1010,0.05435,0.08586
2015,30-45 y.,Post-secondary Non-tertiary Level,No,0.92989,930,1010,0.91414,0.94565
2015,30-45 y.,First Stage of Tertiary Education,No,0.99101,384,384,0.98156,1.00046
2015,30-45 y.,Second Stage of Tertiary Education,Yes,0.04223,136,2352,0.03410,0.05036
2015,30-45 y.,Second Stage of Tertiary Education,No,0.95777,2216,2352,0.94964,0.96590
2015,46-65 y.,Primary Level,Yes,0.18876,34,149,0.12571,0.25180
2015,46-65 y.,Primary Level,No,0.81124,115,149,0.74820,0.87429
2015,46-65 y.,Lower Secondary Level,Yes,0.12968,109,663,0.10409,0.15527
2015,46-65 y.,Lower Secondary Level,No,0.87032,554,663,0.84473,0.89591
2015,46-65 y.,Upper Secondary Level,Yes,0.08818,413,4411,0.07981,0.09655
2015,46-65 y.,Upper Secondary Level,No,0.91182,3998,4411,0.90345,0.92019
2015,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.06696,61,735,0.04888,0.08504
2015,46-65 y.,Post-secondary Non-tertiary Level,No,0.93304,674,735,0.91496,0.95112
2015,46-65 y.,First Stage of Tertiary Education,No,0.96825,716,716,0.95539,0.98110
2015,46-65 y.,Second Stage of Tertiary Education,Yes,0.03610,97,2385,0.02861,0.04359
2015,46-65 y.,Second Stage of Tertiary Education,No,0.96390,2288,2385,0.95641,0.97139
2015,66 and older,Upper Secondary Level,No,0.99756,2524,2524,0.99564,0.99949
2016,17-29 y.,Pre-primary Level,No,0.49243,340,340,0.43921,0.54565
2016,17-29 y.,Primary Level,No,0.57155,54,54,0.43832,0.70478
2016,17-29 y.,Lower Secondary Level,Yes,0.11073,110,769,0.08853,0.13292
2016,17-29 y.,Lower Secondary Level,No,0.77921,659,769,0.74988,0.80855
2016,17-29 y.,Upper Secondary Level,Yes,0.07400,107,1487,0.06069,0.08731
2016,17-29 y.,Upper Secondary Level,No,0.91726,1380,1487,0.90325,0.93126
2016,17-29 y.,Post-secondary Non-tertiary Level,No,0.95324,251,251,0.92707,0.97941
2016,17-29 y.,First Stage of Tertiary Education,No,0.97021,47,47,0.92109,1.01934
2016,17-29 y.,Second Stage of Tertiary Education,No,0.96639,386,386,0.94838,0.98439
2016,30-45 y.,Primary Level,Yes,0.33527,64,163,0.26257,0.40797
2016,30-45 y.,Primary Level,No,0.57473,99,163,0.49860,0.65086
2016,30-45 y.,Lower Secondary Level,Yes,0.21203,155,625,0.17996,0.24411
2016,30-45 y.,Lower Secondary Level,No,0.77069,470,625,0.73770,0.80367
2016,30-45 y.,Upper Secondary Level,Yes,0.09496,285,2961,0.08440,0.10552
2016,30-45 y.,Upper Secondary Level,No,0.90121,2676,2961,0.89046,0.91196
2016,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.06741,60,912,0.05113,0.08370
2016,30-45 y.,Post-secondary Non-tertiary Level,No,0.93062,852,912,0.91412,0.94712
2016,30-45 y.,First Stage of Tertiary Education,No,0.98241,343,343,0.96847,0.99634
2016,30-45 y.,Second Stage of Tertiary Education,Yes,0.02855,85,2025,0.02129,0.03580
2016,30-45 y.,Second Stage of Tertiary Education,No,0.96530,1940,2025,0.95733,0.97328
2016,46-65 y.,Primary Level,Yes,0.22044,37,132,0.14945,0.29143
2016,46-65 y.,Primary Level,No,0.74073,95,132,0.66568,0.81578
2016,46-65 y.,Lower Secondary Level,Yes,0.13618,99,584,0.10834,0.16403
2016,46-65 y.,Lower Secondary Level,No,0.86116,485,584,0.83309,0.88922
2016,46-65 y.,Upper Secondary Level,Yes,0.08049,370,4156,0.07222,0.08876
2016,46-65 y.,Upper Secondary Level,No,0.91896,3786,4156,0.91066,0.92726
2016,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.06649,57,715,0.04822,0.08477
2016,46-65 y.,Post-secondary Non-tertiary Level,No,0.93273,658,715,0.91435,0.95110
2016,46-65 y.,First Stage of Tertiary Education,No,0.96169,664,664,0.94708,0.97630
