year,hhtyp,quintil_oecd_hh,hlc0080_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Single parent,5th Quintile,No,0.98363,87,87,0.95681,1.01045
2014,Couple with children,1st Quintile,Yes,0.13654,172,1007,0.11532,0.15775
2014,Couple with children,1st Quintile,No,0.85826,835,1007,0.83671,0.87981
2014,Couple with children,2nd Quintile,Yes,0.04467,99,1282,0.03336,0.05598
2014,Couple with children,2nd Quintile,No,0.93576,1183,1282,0.92233,0.94919
2014,Couple with children,3rd Quintile,No,0.97769,1205,1205,0.96934,0.98603
2014,Couple with children,4th Quintile,No,0.96563,1149,1149,0.95509,0.97617
2014,Couple with children,5th Quintile,No,0.99139,976,976,0.98559,0.99719
2014,Other Combinations,1st Quintile,No,0.88529,65,65,0.80722,0.96337
2014,Other Combinations,2nd Quintile,No,0.87215,65,65,0.79034,0.95396
2014,Other Combinations,3rd Quintile,No,0.97801,46,46,0.93517,1.02086
2014,Other Combinations,4th Quintile,No,0.98807,42,42,0.95485,1.02130
2015,Single-person household,1st Quintile,Yes,0.08070,70,1017,0.06396,0.09745
2015,Single-person household,1st Quintile,No,0.86789,947,1017,0.84707,0.88871
2015,Single-person household,2nd Quintile,No,0.93890,777,777,0.92205,0.95575
2015,Single-person household,3rd Quintile,No,0.97350,632,632,0.96096,0.98603
2015,Single-person household,4th Quintile,No,0.96449,556,556,0.94909,0.97989
2015,Single-person household,5th Quintile,No,0.99130,528,528,0.98337,0.99923
2015,Couple without children,1st Quintile,No,0.95386,478,478,0.93503,0.97268
2015,Couple without children,2nd Quintile,No,0.95160,764,764,0.93637,0.96683
2015,Couple without children,3rd Quintile,No,0.97015,795,795,0.95831,0.98199
2015,Couple without children,4th Quintile,No,0.97373,922,922,0.96340,0.98406
2015,Couple without children,5th Quintile,No,0.98471,1305,1305,0.97805,0.99137
2015,Single parent,1st Quintile,Yes,0.13180,118,730,0.10724,0.15635
2015,Single parent,1st Quintile,No,0.84468,612,730,0.81838,0.87097
2015,Single parent,2nd Quintile,Yes,0.07236,48,425,0.04770,0.09703
2015,Single parent,2nd Quintile,No,0.88309,377,425,0.85250,0.91367
2015,Single parent,3rd Quintile,No,0.94319,249,249,0.91438,0.97200
2015,Single parent,4th Quintile,No,0.99201,169,169,0.97855,1.00547
2015,Single parent,5th Quintile,No,0.95052,89,89,0.90521,0.99583
2015,Couple with children,1st Quintile,Yes,0.11462,139,1103,0.09581,0.13342
2015,Couple with children,1st Quintile,No,0.85077,964,1103,0.82974,0.87181
2015,Couple with children,2nd Quintile,Yes,0.02781,73,1212,0.01855,0.03707
2015,Couple with children,2nd Quintile,No,0.92094,1139,1212,0.90574,0.93614
2015,Couple with children,3rd Quintile,No,0.93598,1162,1162,0.92190,0.95006
2015,Couple with children,4th Quintile,No,0.93888,1041,1041,0.92432,0.95344
2015,Couple with children,5th Quintile,No,0.97107,950,950,0.96041,0.98174
2015,Multi-generational household,1st Quintile,No,0.85434,39,39,0.74218,0.96650
2015,Multi-generational household,2nd Quintile,No,0.91167,31,31,0.81012,1.01322
2015,Other Combinations,1st Quintile,No,0.89336,77,77,0.82397,0.96275
2015,Other Combinations,2nd Quintile,No,0.95057,52,52,0.89107,1.01006
2015,Other Combinations,3rd Quintile,No,0.86432,39,39,0.75544,0.97320
2016,Single-person household,1st Quintile,Yes,0.06770,72,979,0.05196,0.08345
2016,Single-person household,1st Quintile,No,0.89145,907,979,0.87196,0.91095
2016,Single-person household,2nd Quintile,No,0.96702,704,704,0.95382,0.98022
2016,Single-person household,3rd Quintile,No,0.97702,621,621,0.96523,0.98882
2016,Single-person household,4th Quintile,No,0.98209,545,545,0.97094,0.99323
2016,Single-person household,5th Quintile,No,0.99747,479,479,0.99296,1.00197
2016,Couple without children,1st Quintile,No,0.94658,417,417,0.92498,0.96819
2016,Couple without children,2nd Quintile,No,0.97720,702,702,0.96614,0.98825
2016,Couple without children,3rd Quintile,No,0.98245,747,747,0.97302,0.99187
2016,Couple without children,4th Quintile,No,0.99172,920,920,0.98587,0.99758
2016,Couple without children,5th Quintile,No,0.98638,1255,1255,0.97996,0.99279
2016,Single parent,1st Quintile,Yes,0.11758,91,647,0.09274,0.14241
2016,Single parent,1st Quintile,No,0.85644,556,647,0.82939,0.88348
2016,Single parent,2nd Quintile,Yes,0.08558,45,402,0.05820,0.11296
2016,Single parent,2nd Quintile,No,0.90547,357,402,0.87683,0.93410
2016,Single parent,3rd Quintile,No,0.98626,226,226,0.97105,1.00147
2016,Single parent,4th Quintile,No,0.99902,150,150,0.99401,1.00404
2016,Single parent,5th Quintile,No,0.99598,81,81,0.98211,1.00985
2016,Couple with children,1st Quintile,Yes,0.12811,131,922,0.10652,0.14969
2016,Couple with children,1st Quintile,No,0.81039,791,922,0.78508,0.83571
2016,Couple with children,2nd Quintile,Yes,0.02034,41,1103,0.01201,0.02868
2016,Couple with children,2nd Quintile,No,0.96390,1062,1103,0.95289,0.97492
2016,Couple with children,3rd Quintile,No,0.96783,1032,1032,0.95706,0.97860
2016,Couple with children,4th Quintile,No,0.96453,965,965,0.95285,0.97621
2016,Couple with children,5th Quintile,No,0.98216,879,879,0.97341,0.99092
2016,Multi-generational household,2nd Quintile,No,0.91573,33,33,0.81947,1.01198
2016,Other Combinations,1st Quintile,No,0.71206,49,49,0.58397,0.84016
2016,Other Combinations,2nd Quintile,No,0.98812,47,47,0.95682,1.01943
2016,Other Combinations,3rd Quintile,No,0.95883,38,38,0.89482,1.02285
2017,Single-person household,1st Quintile,Yes,0.06295,90,1387,0.05016,0.07574
2017,Single-person household,1st Quintile,No,0.91133,1297,1387,0.89637,0.92630
2017,Single-person household,2nd Quintile,No,0.96226,805,805,0.94909,0.97543
2017,Single-person household,3rd Quintile,No,0.98331,701,701,0.97382,0.99280
2017,Single-person household,4th Quintile,No,0.98763,599,599,0.97877,0.99649
2017,Single-person household,5th Quintile,No,0.99032,558,558,0.98219,0.99845
2017,Couple without children,1st Quintile,No,0.95358,491,491,0.93495,0.97221
2017,Couple without children,2nd Quintile,No,0.98318,755,755,0.97401,0.99236
2017,Couple without children,3rd Quintile,No,0.99721,887,887,0.99373,1.00068
2017,Couple without children,4th Quintile,No,0.98462,1066,1066,0.97724,0.99201
2017,Couple without children,5th Quintile,No,0.99540,1422,1422,0.99188,0.99892
2017,Single parent,1st Quintile,Yes,0.12381,115,789,0.10081,0.14681
2017,Single parent,1st Quintile,No,0.86754,674,789,0.84387,0.89121
2017,Single parent,2nd Quintile,Yes,0.05922,33,402,0.03612,0.08232
2017,Single parent,2nd Quintile,No,0.93939,369,402,0.91603,0.96274
2017,Single parent,3rd Quintile,No,0.98395,228,228,0.96760,1.00030
2017,Single parent,4th Quintile,No,0.99328,164,164,0.98073,1.00582
2017,Single parent,5th Quintile,No,0.99710,99,99,0.98646,1.00774
2017,Couple with children,1st Quintile,Yes,0.10645,189,1881,0.09251,0.12039
2017,Couple with children,1st Quintile,No,0.86127,1692,1881,0.84564,0.87690
2017,Couple with children,2nd Quintile,Yes,0.01967,58,1237,0.01192,0.02741
2017,Couple with children,2nd Quintile,No,0.97808,1179,1237,0.96992,0.98625
2017,Couple with children,3rd Quintile,No,0.97241,1175,1175,0.96304,0.98178
2017,Couple with children,4th Quintile,No,0.96656,1100,1100,0.95593,0.97719
2017,Couple with children,5th Quintile,No,0.98223,948,948,0.97381,0.99064
2017,Multi-generational household,1st Quintile,No,0.73981,60,60,0.62786,0.85176
2017,Other Combinations,1st Quintile,No,0.83216,171,171,0.77598,0.88834
2017,Other Combinations,2nd Quintile,No,0.98004,56,56,0.94308,1.01700
2017,Other Combinations,3rd Quintile,No,0.90369,39,39,0.80988,0.99749
2018,Single-person household,1st Quintile,Yes,0.07939,142,1582,0.06607,0.09272
2018,Single-person household,1st Quintile,No,0.90476,1440,1582,0.89029,0.91923
2018,Single-person household,2nd Quintile,Yes,0.01527,32,914,0.00732,0.02323
2018,Single-person household,2nd Quintile,No,0.98218,882,914,0.97360,0.99076
2018,Single-person household,3rd Quintile,No,0.99217,691,691,0.98559,0.99874
2018,Single-person household,4th Quintile,No,0.99089,635,635,0.98349,0.99828
2018,Single-person household,5th Quintile,No,0.99620,564,564,0.99111,1.00128
2018,Couple without children,1st Quintile,Yes,0.03180,32,580,0.01751,0.04609
2018,Couple without children,1st Quintile,No,0.95615,548,580,0.93947,0.97283
2018,Couple without children,2nd Quintile,No,0.98145,782,782,0.97198,0.99091
2018,Couple without children,3rd Quintile,No,0.99421,859,859,0.98913,0.99928
2018,Couple without children,4th Quintile,No,0.99540,974,974,0.99115,0.99965
2018,Couple without children,5th Quintile,No,0.98801,1393,1393,0.98229,0.99373
2018,Single parent,1st Quintile,Yes,0.12626,106,816,0.10346,0.14907
2018,Single parent,1st Quintile,No,0.86880,710,816,0.84562,0.89198
2018,Single parent,2nd Quintile,Yes,0.07042,49,406,0.04550,0.09534
2018,Single parent,2nd Quintile,No,0.92687,357,406,0.90151,0.95222
2018,Single parent,3rd Quintile,No,0.98080,237,237,0.96329,0.99831
2018,Single parent,4th Quintile,No,0.99481,161,161,0.98367,1.00594
2018,Single parent,5th Quintile,No,0.99831,84,84,0.98946,1.00715
2018,Couple with children,1st Quintile,Yes,0.13464,294,2038,0.11982,0.14947
2018,Couple with children,1st Quintile,No,0.86242,1744,2038,0.84746,0.87738
2018,Couple with children,2nd Quintile,Yes,0.03018,108,1227,0.02061,0.03976
2018,Couple with children,2nd Quintile,No,0.95104,1119,1227,0.93896,0.96312
2018,Couple with children,3rd Quintile,No,0.97624,1095,1095,0.96722,0.98527
2018,Couple with children,4th Quintile,No,0.97286,1040,1040,0.96298,0.98274
2018,Couple with children,5th Quintile,No,0.98894,901,901,0.98210,0.99577
2018,Multi-generational household,1st Quintile,No,0.89210,71,71,0.81941,0.96478
2018,Other Combinations,1st Quintile,No,0.92137,205,205,0.88444,0.95831
2018,Other Combinations,2nd Quintile,No,0.94102,46,46,0.87219,1.00986
2018,Other Combinations,3rd Quintile,No,0.91558,34,34,0.82072,1.01044
2019,Single-person household,1st Quintile,Yes,0.08857,130,1586,0.07458,0.10255
2019,Single-person household,1st Quintile,No,0.89509,1456,1586,0.88000,0.91018
2019,Single-person household,2nd Quintile,No,0.97025,816,816,0.95859,0.98192
2019,Single-person household,3rd Quintile,No,0.98602,699,699,0.97731,0.99473
2019,Single-person household,4th Quintile,No,0.98375,652,652,0.97404,0.99346
2019,Single-person household,5th Quintile,No,0.99992,745,745,0.99928,1.00056
2019,Couple without children,1st Quintile,No,0.96477,503,503,0.94864,0.98090
2019,Couple without children,2nd Quintile,No,0.98532,793,793,0.97694,0.99370
2019,Couple without children,3rd Quintile,No,0.98899,826,826,0.98187,0.99611
2019,Couple without children,4th Quintile,No,0.99331,993,993,0.98823,0.99838
2019,Couple without children,5th Quintile,No,0.99069,1990,1990,0.98647,0.99491
2019,Single parent,1st Quintile,Yes,0.11291,76,707,0.08957,0.13626
2019,Single parent,1st Quintile,No,0.87447,631,707,0.85003,0.89891
2019,Single parent,2nd Quintile,No,0.93054,353,353,0.90398,0.95710
2019,Single parent,3rd Quintile,No,0.97098,235,235,0.94947,0.99249
2019,Single parent,4th Quintile,No,0.98879,158,158,0.97233,1.00526
2019,Single parent,5th Quintile,No,0.99313,123,123,0.97846,1.00779
2019,Couple with children,1st Quintile,Yes,0.11534,206,1954,0.10117,0.12950
2019,Couple with children,1st Quintile,No,0.87817,1748,1954,0.86367,0.89268
2019,Couple with children,2nd Quintile,Yes,0.03215,51,1039,0.02142,0.04288
2019,Couple with children,2nd Quintile,No,0.96265,988,1039,0.95112,0.97419
2019,Couple with children,3rd Quintile,No,0.99075,1033,1033,0.98491,0.99659
2019,Couple with children,4th Quintile,No,0.95829,1024,1024,0.94604,0.97054
2019,Couple with children,5th Quintile,No,0.99385,1420,1420,0.98978,0.99792
2019,Multi-generational household,1st Quintile,No,0.81651,60,60,0.71774,0.91528
2019,Other Combinations,1st Quintile,No,0.95620,161,161,0.92449,0.98791
2019,Other Combinations,2nd Quintile,No,0.95240,51,51,0.89338,1.01142
2019,Other Combinations,3rd Quintile,No,0.89423,46,46,0.80437,0.98409
2019,Other Combinations,4th Quintile,No,0.99929,50,50,0.99180,1.00677
2020,Single-person household,1st Quintile,Yes,0.07399,134,2005,0.06253,0.08545
2020,Single-person household,1st Quintile,No,0.90630,1871,2005,0.89354,0.91906
2020,Single-person household,2nd Quintile,No,0.95969,1027,1027,0.94766,0.97173
2020,Single-person household,3rd Quintile,No,0.97514,721,721,0.96377,0.98651
2020,Single-person household,4th Quintile,No,0.99691,664,664,0.99269,1.00113
2020,Single-person household,5th Quintile,No,0.99091,701,701,0.98388,0.99794
2020,Couple without children,1st Quintile,No,0.94232,613,613,0.92385,0.96079
2020,Couple without children,2nd Quintile,No,0.97133,859,859,0.96016,0.98249
2020,Couple without children,3rd Quintile,No,0.98807,881,881,0.98090,0.99525
2020,Couple without children,4th Quintile,No,0.98604,1009,1009,0.97879,0.99328
2020,Couple without children,5th Quintile,No,0.99488,1730,1730,0.99152,0.99825
2020,Single parent,1st Quintile,Yes,0.11291,74,701,0.08946,0.13635
2020,Single parent,1st Quintile,No,0.84229,627,701,0.81529,0.86929
2020,Single parent,2nd Quintile,No,0.93201,357,357,0.90586,0.95816
2020,Single parent,3rd Quintile,No,0.97913,228,228,0.96054,0.99773
2020,Single parent,4th Quintile,No,0.95489,144,144,0.92088,0.98891
2020,Couple with children,1st Quintile,Yes,0.10948,220,2363,0.09689,0.12207
2020,Couple with children,1st Quintile,No,0.86634,2143,2363,0.85262,0.88007
2020,Couple with children,2nd Quintile,Yes,0.02595,37,1064,0.01639,0.03551
2020,Couple with children,2nd Quintile,No,0.94350,1027,1064,0.92962,0.95738
2020,Couple with children,3rd Quintile,No,0.95278,949,949,0.93928,0.96628
2020,Couple with children,4th Quintile,No,0.97207,944,944,0.96155,0.98259
2020,Couple with children,5th Quintile,No,0.96346,1102,1102,0.95237,0.97454
2020,Multi-generational household,1st Quintile,No,0.80162,64,64,0.70315,0.90010
2020,Other Combinations,1st Quintile,No,0.96567,235,235,0.94233,0.98900
2020,Other Combinations,2nd Quintile,No,0.91376,73,73,0.84891,0.97860
2020,Other Combinations,3rd Quintile,No,0.98905,55,55,0.96129,1.01681
2020,Other Combinations,4th Quintile,No,0.97796,45,45,0.93457,1.02134
2021,Single-person household,1st Quintile,Yes,0.06292,67,1167,0.04898,0.07685
2021,Single-person household,1st Quintile,No,0.92728,1100,1167,0.91237,0.94218
2021,Single-person household,2nd Quintile,No,0.97936,656,656,0.96848,0.99025
2021,Single-person household,3rd Quintile,No,0.97859,562,562,0.96661,0.99057
2021,Single-person household,4th Quintile,No,0.99849,515,515,0.99513,1.00185
2021,Single-person household,5th Quintile,No,0.98691,543,543,0.97734,0.99648
2021,Couple without children,1st Quintile,No,0.96421,373,373,0.94533,0.98309
2021,Couple without children,2nd Quintile,No,0.99250,561,561,0.98535,0.99965
2021,Couple without children,3rd Quintile,No,0.98718,566,566,0.97791,0.99646
2021,Couple without children,4th Quintile,No,0.99428,700,700,0.98868,0.99987
2021,Couple without children,5th Quintile,No,0.99676,1246,1246,0.99361,0.99992
2021,Single parent,1st Quintile,Yes,0.10941,39,374,0.07773,0.14109
2021,Single parent,1st Quintile,No,0.88991,335,374,0.85815,0.92168
2021,Single parent,2nd Quintile,No,0.94982,274,274,0.92393,0.97572
2021,Single parent,3rd Quintile,No,0.99529,143,143,0.98404,1.00655
2021,Single parent,4th Quintile,No,0.99937,123,123,0.99494,1.00381
2021,Couple with children,1st Quintile,Yes,0.13315,176,1108,0.11314,0.15316
2021,Couple with children,1st Quintile,No,0.85924,932,1108,0.83875,0.87973
2021,Couple with children,2nd Quintile,Yes,0.02489,44,722,0.01352,0.03626
2021,Couple with children,2nd Quintile,No,0.95173,678,722,0.93609,0.96738
2021,Couple with children,3rd Quintile,No,0.96210,693,693,0.94788,0.97633
2021,Couple with children,4th Quintile,No,0.97830,664,664,0.96721,0.98939
2021,Couple with children,5th Quintile,No,0.98526,766,766,0.97671,0.99380
2021,Multi-generational household,1st Quintile,No,0.93068,33,33,0.84267,1.01869
2021,Other Combinations,1st Quintile,No,0.90883,120,120,0.85711,0.96055
2021,Other Combinations,2nd Quintile,No,0.97421,59,59,0.93342,1.01500
2021,Other Combinations,3rd Quintile,No,0.99797,52,52,0.98562,1.01032
2021,Other Combinations,4th Quintile,No,0.92785,50,50,0.85540,1.00030
2022,Single-person household,1st Quintile,Yes,0.06144,69,1470,0.04916,0.07372
2022,Single-person household,1st Quintile,No,0.91171,1401,1470,0.89720,0.92622
2022,Single-person household,2nd Quintile,No,0.95756,1151,1151,0.94591,0.96921
2022,Single-person household,3rd Quintile,No,0.96717,1032,1032,0.95630,0.97805
2022,Single-person household,4th Quintile,No,0.98558,993,993,0.97816,0.99300
2022,Single-person household,5th Quintile,No,0.99440,982,982,0.98974,0.99907
2022,Couple without children,1st Quintile,No,0.97297,915,915,0.96245,0.98348
2022,Couple without children,2nd Quintile,No,0.99043,1056,1056,0.98456,0.99631
2022,Couple without children,3rd Quintile,No,0.98673,1028,1028,0.97973,0.99373
2022,Couple without children,4th Quintile,No,0.99480,1093,1093,0.99054,0.99907
2022,Couple without children,5th Quintile,No,0.98690,1590,1590,0.98130,0.99249
2022,Single parent,1st Quintile,Yes,0.08880,38,392,0.06060,0.11699
2022,Single parent,1st Quintile,No,0.90467,354,392,0.87556,0.93378
2022,Single parent,2nd Quintile,No,0.91499,311,311,0.88394,0.94604
2022,Single parent,3rd Quintile,No,0.97854,215,215,0.95913,0.99796
2022,Single parent,4th Quintile,No,0.98831,157,157,0.97145,1.00518
2022,Single parent,5th Quintile,No,0.98159,106,106,0.95587,1.00730
2022,Couple with children,1st Quintile,Yes,0.07293,137,1540,0.05994,0.08592
2022,Couple with children,1st Quintile,No,0.91224,1403,1540,0.89811,0.92638
2022,Couple with children,2nd Quintile,Yes,0.03156,86,1219,0.02174,0.04138
2022,Couple with children,2nd Quintile,No,0.93810,1133,1219,0.92456,0.95163
2022,Couple with children,3rd Quintile,No,0.96068,958,958,0.94836,0.97299
2022,Couple with children,4th Quintile,No,0.97091,1015,1015,0.96056,0.98125
2022,Couple with children,5th Quintile,No,0.96875,976,976,0.95783,0.97967
2022,Multi-generational household,1st Quintile,No,0.94270,33,33,0.86216,1.02323
2022,Other Combinations,1st Quintile,No,0.93320,622,622,0.91356,0.95284
2022,Other Combinations,2nd Quintile,No,0.98456,212,212,0.96793,1.00120
2022,Other Combinations,3rd Quintile,No,0.98101,112,112,0.95563,1.00640
2022,Other Combinations,4th Quintile,No,0.85687,84,84,0.78153,0.93221
2022,Other Combinations,5th Quintile,No,0.94700,86,86,0.89938,0.99463
