year,bula_h,hhtyp,hlc0080_h,proportion,n,N,proportion_lower_confidence,proportion_lower_confidence,proportion_upper_confidence,proportion_upper_confidence
2000,Hesse,Single-person household,No,1.00000,203,11942,0,0.94577,0,1.05414
2000,Hesse,Couple without children,No,1.00000,286,11942,0,0.93752,0,1.04503
2000,Hesse,Single parent,No,1.00000,38,11942,0,0.87708,0,1.10427
2000,Hesse,Couple with children,No,1.00000,315,11942,0,0.93758,0,1.06791
2000,"Rhineland-Palatinate, Saarland",Single-person household,No,1.00000,172,11942,0,0.94803,0,1.05589
2000,"Rhineland-Palatinate, Saarland",Couple without children,No,1.00000,223,11942,0,0.94799,0,1.04669
2000,"Rhineland-Palatinate, Saarland",Single parent,No,1.00000,41,11942,0,0.87697,0,1.15640
2000,"Rhineland-Palatinate, Saarland",Couple with children,No,1.00000,285,11942,0,0.93844,0,1.06893
2000,Baden-Wuerttemberg,Single-person household,No,1.00000,321,11942,0,0.95346,0,1.04285
2000,Baden-Wuerttemberg,Couple without children,No,1.00000,423,11942,0,0.94051,0,1.04597
2000,Baden-Wuerttemberg,Single parent,No,1.00000,73,11942,0,0.86722,0,1.14664
2000,Baden-Wuerttemberg,Couple with children,No,1.00000,609,11942,0,0.94137,0,1.05141
2000,Bavaria,Single-person household,No,1.00000,443,11942,0,0.96005,0,1.04166
2000,Bavaria,Couple without children,No,1.00000,528,11942,0,0.95872,0,1.04654
2000,Bavaria,Single parent,No,1.00000,93,11942,0,0.88903,0,1.11841
2000,Bavaria,Couple with children,No,1.00000,643,11942,0,0.96217,0,1.03690
2000,Bavaria,Multi-generational household,No,1.00000,33,11942,0,0.82142,0,1.26108
2000,Berlin,Single-person household,No,1.00000,185,11942,0,0.94504,0,1.05221
2000,Berlin,Couple without children,No,1.00000,119,11942,0,0.91342,0,1.08871
2000,Berlin,Single parent,No,1.00000,42,11942,0,0.83197,0,1.17106
2000,Berlin,Couple with children,No,1.00000,122,11942,0,0.90547,0,1.10565
2000,Brandenburg,Single-person household,No,1.00000,115,11942,0,0.92363,0,1.06843
2000,Brandenburg,Couple without children,No,1.00000,163,11942,0,0.94225,0,1.05774
2000,Brandenburg,Couple with children,No,1.00000,167,11942,0,0.92606,0,1.06577
2000,Mecklenburg-Western Pomerania,Single-person household,No,1.00000,77,11942,0,0.92693,0,1.06900
2000,Mecklenburg-Western Pomerania,Couple without children,No,1.00000,91,11942,0,0.90389,0,1.11945
2000,Mecklenburg-Western Pomerania,Couple with children,No,1.00000,92,11942,0,0.90867,0,1.11546
2000,Saxony,Single-person household,No,1.00000,199,11942,0,0.94714,0,1.04592
2000,Saxony,Couple without children,No,1.00000,292,11942,0,0.94269,0,1.06572
2000,Saxony,Single parent,No,1.00000,34,11942,0,0.86400,0,1.15603
2000,Saxony,Couple with children,Yes,0.10374,33,11942,0,0.08799,0,0.12349
2000,Saxony,Couple with children,No,0.89626,303,11942,0,0.83980,0,0.95863
2000,Saxony-Anhalt,Single-person household,No,1.00000,90,11942,0,0.93075,0,1.07433
2000,Saxony-Anhalt,Couple without children,No,1.00000,196,11942,0,0.94374,0,1.06087
2000,Saxony-Anhalt,Couple with children,No,1.00000,173,11942,0,0.92955,0,1.07282
2000,Thuringa,Single-person household,No,1.00000,114,11942,0,0.93117,0,1.08195
2000,Thuringa,Couple without children,No,1.00000,155,11942,0,0.94257,0,1.06680
2000,Thuringa,Couple with children,No,1.00000,181,11942,0,0.93574,0,1.09573
2001,Schleswig-Holstein,Single-person household,No,1.00000,88,10620,0,0.92197,0,1.08510
2001,Schleswig-Holstein,Couple without children,No,1.00000,127,10620,0,0.89663,0,1.10592
2001,Schleswig-Holstein,Couple with children,No,1.00000,106,10620,0,0.89411,0,1.10087
2001,Hamburg,Single-person household,No,1.00000,79,10620,0,0.90620,0,1.08050
2001,Hamburg,Couple without children,No,1.00000,42,10620,0,0.87219,0,1.14439
2001,Hamburg,Couple with children,No,1.00000,35,10620,0,0.81237,0,1.17063
2001,Lower Saxony,Single-person household,No,1.00000,190,10620,0,0.94614,0,1.07316
2001,Lower Saxony,Couple without children,No,1.00000,304,10620,0,0.94976,0,1.04602
2001,Lower Saxony,Single parent,No,1.00000,40,10620,0,0.82127,0,1.20415
2001,Lower Saxony,Couple with children,No,1.00000,345,10620,0,0.93513,0,1.06979
2001,Bremen,Single-person household,No,1.00000,39,10620,0,0.88107,0,1.12445
2001,North Rhine-Westphalia,Single-person household,Yes,0.05365,33,10620,0,0.04687,0,0.06007
2001,North Rhine-Westphalia,Single-person household,No,0.94635,568,10620,0,0.91162,0,0.97515
2001,North Rhine-Westphalia,Couple without children,No,1.00000,776,10620,0,0.96548,0,1.03233
2001,North Rhine-Westphalia,Single parent,No,1.00000,102,10620,0,0.89472,0,1.12566
2001,North Rhine-Westphalia,Couple with children,Yes,0.05206,50,10620,0,0.04485,0,0.05899
2001,North Rhine-Westphalia,Couple with children,No,0.94794,842,10620,0,0.91372,0,0.98584
2001,North Rhine-Westphalia,Other Combinations,No,1.00000,31,10620,0,0.81555,0,1.20389
2001,Hesse,Single-person household,No,1.00000,172,10620,0,0.93228,0,1.06463
2001,Hesse,Couple without children,No,1.00000,244,10620,0,0.91788,0,1.08991
2001,Hesse,Couple with children,No,1.00000,274,10620,0,0.92433,0,1.07025
2001,"Rhineland-Palatinate, Saarland",Single-person household,No,1.00000,158,10620,0,0.93352,0,1.06333
2001,"Rhineland-Palatinate, Saarland",Couple without children,No,1.00000,201,10620,0,0.93314,0,1.06071
2001,"Rhineland-Palatinate, Saarland",Single parent,No,1.00000,36,10620,0,0.86939,0,1.14843
2001,"Rhineland-Palatinate, Saarland",Couple with children,No,1.00000,264,10620,0,0.92953,0,1.07017
2001,Baden-Wuerttemberg,Single-person household,No,1.00000,307,10620,0,0.93632,0,1.05248
2001,Baden-Wuerttemberg,Couple without children,No,1.00000,361,10620,0,0.93741,0,1.05921
2001,Baden-Wuerttemberg,Single parent,No,1.00000,63,10620,0,0.84156,0,1.17931
2001,Baden-Wuerttemberg,Couple with children,No,1.00000,530,10620,0,0.93888,0,1.05223
2001,Bavaria,Single-person household,No,1.00000,406,10620,0,0.95927,0,1.03617
2001,Bavaria,Couple without children,No,1.00000,460,10620,0,0.95333,0,1.05312
2001,Bavaria,Single parent,No,1.00000,95,10620,0,0.86930,0,1.12409
2001,Bavaria,Couple with children,No,1.00000,575,10620,0,0.95666,0,1.06074
2001,Berlin,Single-person household,No,1.00000,160,10620,0,0.93270,0,1.05262
2001,Berlin,Couple without children,No,1.00000,112,10620,0,0.90679,0,1.09953
2001,Berlin,Single parent,No,1.00000,38,10620,0,0.88173,0,1.09459
2001,Berlin,Couple with children,No,1.00000,121,10620,0,0.90094,0,1.10987
2001,Brandenburg,Single-person household,No,1.00000,101,10620,0,0.92805,0,1.07730
2001,Brandenburg,Couple without children,No,1.00000,168,10620,0,0.93018,0,1.08357
2001,Brandenburg,Couple with children,No,1.00000,151,10620,0,0.91623,0,1.10883
2001,Mecklenburg-Western Pomerania,Single-person household,No,1.00000,71,10620,0,0.91441,0,1.08314
2001,Mecklenburg-Western Pomerania,Couple without children,No,1.00000,81,10620,0,0.88755,0,1.09922
2001,Mecklenburg-Western Pomerania,Couple with children,No,1.00000,79,10620,0,0.87849,0,1.12514
2001,Saxony,Single-person household,No,1.00000,175,10620,0,0.94724,0,1.05286
2001,Saxony,Couple without children,No,1.00000,284,10620,0,0.94511,0,1.05077
2001,Saxony,Couple with children,Yes,0.12098,36,10620,0,0.10076,0,0.14355
2001,Saxony,Couple with children,No,0.87902,263,10620,0,0.82357,0,0.94548
2001,Saxony-Anhalt,Single-person household,No,1.00000,85,10620,0,0.91600,0,1.07371
2001,Saxony-Anhalt,Couple without children,No,1.00000,181,10620,0,0.92388,0,1.06572
2001,Saxony-Anhalt,Couple with children,No,1.00000,159,10620,0,0.92785,0,1.08565
2001,Thuringa,Single-person household,No,1.00000,109,10620,0,0.93850,0,1.08060
2001,Thuringa,Couple without children,No,1.00000,145,10620,0,0.91044,0,1.07167
2001,Thuringa,Couple with children,No,1.00000,158,10620,0,0.90341,0,1.09658
2002,Schleswig-Holstein,Single-person household,No,1.00000,95,11203,0,0.90766,0,1.08996
2002,Schleswig-Holstein,Couple without children,No,1.00000,135,11203,0,0.87771,0,1.12141
2002,Schleswig-Holstein,Couple with children,No,1.00000,119,11203,0,0.82964,0,1.12734
2002,Hamburg,Single-person household,No,1.00000,75,11203,0,0.89557,0,1.11736
2002,Hamburg,Couple without children,No,1.00000,55,11203,0,0.80366,0,1.19681
2002,Hamburg,Couple with children,No,1.00000,51,11203,0,0.73439,0,1.23268
2002,Lower Saxony,Single-person household,No,1.00000,202,11203,0,0.93473,0,1.06135
2002,Lower Saxony,Couple without children,No,1.00000,325,11203,0,0.93897,0,1.06749
2002,Lower Saxony,Single parent,No,1.00000,49,11203,0,0.82771,0,1.19291
2002,Lower Saxony,Couple with children,No,1.00000,364,11203,0,0.91949,0,1.08013
2002,Bremen,Single-person household,No,1.00000,34,11203,0,0.84481,0,1.11680
2002,Bremen,Couple without children,No,1.00000,32,11203,0,0.79250,0,1.25231
2002,North Rhine-Westphalia,Single-person household,Yes,0.04875,32,11203,0,0.04065,0,0.05529
2002,North Rhine-Westphalia,Single-person household,No,0.95125,586,11203,0,0.91633,0,0.99023
2002,North Rhine-Westphalia,Couple without children,No,1.00000,844,11203,0,0.94589,0,1.04941
2002,North Rhine-Westphalia,Single parent,No,1.00000,105,11203,0,0.89021,0,1.12665
2002,North Rhine-Westphalia,Couple with children,Yes,0.06114,46,11203,0,0.05126,0,0.07040
2002,North Rhine-Westphalia,Couple with children,No,0.93886,883,11203,0,0.88468,0,0.98496
2002,Hesse,Single-person household,No,1.00000,177,11203,0,0.91680,0,1.07155
2002,Hesse,Couple without children,No,1.00000,290,11203,0,0.91517,0,1.09591
2002,Hesse,Couple with children,No,1.00000,315,11203,0,0.92234,0,1.07735
2002,"Rhineland-Palatinate, Saarland",Single-person household,No,1.00000,165,11203,0,0.93248,0,1.06862
2002,"Rhineland-Palatinate, Saarland",Couple without children,No,1.00000,217,11203,0,0.92720,0,1.07633
2002,"Rhineland-Palatinate, Saarland",Single parent,No,1.00000,37,11203,0,0.89903,0,1.12524
2002,"Rhineland-Palatinate, Saarland",Couple with children,No,1.00000,257,11203,0,0.91237,0,1.10227
2002,Baden-Wuerttemberg,Single-person household,No,1.00000,302,11203,0,0.93837,0,1.05852
2002,Baden-Wuerttemberg,Couple without children,No,1.00000,429,11203,0,0.94362,0,1.06473
2002,Baden-Wuerttemberg,Single parent,No,1.00000,67,11203,0,0.86062,0,1.16550
2002,Baden-Wuerttemberg,Couple with children,No,1.00000,567,11203,0,0.93328,0,1.06723
2002,Bavaria,Single-person household,No,1.00000,377,11203,0,0.95585,0,1.03858
2002,Bavaria,Couple without children,No,1.00000,531,11203,0,0.93945,0,1.06514
2002,Bavaria,Single parent,No,1.00000,100,11203,0,0.87176,0,1.12325
2002,Bavaria,Couple with children,No,1.00000,626,11203,0,0.93848,0,1.06236
2002,Berlin,Single-person household,No,1.00000,172,11203,0,0.92984,0,1.06837
2002,Berlin,Couple without children,No,1.00000,124,11203,0,0.88075,0,1.11623
2002,Berlin,Single parent,No,1.00000,31,11203,0,0.84831,0,1.15588
2002,Berlin,Couple with children,No,1.00000,129,11203,0,0.84943,0,1.14217
2002,Brandenburg,Single-person household,No,1.00000,99,11203,0,0.91690,0,1.09325
2002,Brandenburg,Couple without children,No,1.00000,171,11203,0,0.91243,0,1.08020
2002,Brandenburg,Couple with children,No,1.00000,148,11203,0,0.89580,0,1.09008
2002,Mecklenburg-Western Pomerania,Single-person household,No,1.00000,62,11203,0,0.88468,0,1.11056
2002,Mecklenburg-Western Pomerania,Couple without children,No,1.00000,91,11203,0,0.88478,0,1.12242
2002,Mecklenburg-Western Pomerania,Couple with children,No,1.00000,76,11203,0,0.82001,0,1.15446
2002,Saxony,Single-person household,No,1.00000,173,11203,0,0.92896,0,1.06937
2002,Saxony,Couple without children,No,1.00000,284,11203,0,0.93544,0,1.07664
2002,Saxony,Single parent,No,1.00000,31,11203,0,0.80052,0,1.26159
2002,Saxony,Couple with children,No,1.00000,271,11203,0,0.91924,0,1.10856
2002,Saxony-Anhalt,Single-person household,No,1.00000,98,11203,0,0.92378,0,1.07882
2002,Saxony-Anhalt,Couple without children,No,1.00000,173,11203,0,0.93091,0,1.06383
2002,Saxony-Anhalt,Couple with children,No,1.00000,160,11203,0,0.90656,0,1.13113
2002,Thuringa,Single-person household,No,1.00000,112,11203,0,0.91047,0,1.08034
2002,Thuringa,Couple without children,No,1.00000,143,11203,0,0.92695,0,1.08926
2002,Thuringa,Couple with children,No,1.00000,166,11203,0,0.88038,0,1.13176
2003,Schleswig-Holstein,Single-person household,No,1.00000,91,10790,0,0.92193,0,1.08306
2003,Schleswig-Holstein,Couple without children,No,1.00000,132,10790,0,0.88296,0,1.10894
2003,Schleswig-Holstein,Couple with children,No,1.00000,108,10790,0,0.85858,0,1.13689
2003,Hamburg,Single-person household,No,1.00000,67,10790,0,0.88257,0,1.10719
2003,Hamburg,Couple without children,No,1.00000,51,10790,0,0.80954,0,1.24352
2003,Hamburg,Couple with children,No,1.00000,47,10790,0,0.76747,0,1.23139
2003,Lower Saxony,Single-person household,No,1.00000,197,10790,0,0.93312,0,1.07884
2003,Lower Saxony,Couple without children,No,1.00000,308,10790,0,0.93847,0,1.07319
2003,Lower Saxony,Single parent,No,1.00000,43,10790,0,0.82179,0,1.18065
2003,Lower Saxony,Couple with children,No,1.00000,348,10790,0,0.92359,0,1.08013
2003,Bremen,Single-person household,No,1.00000,33,10790,0,0.85869,0,1.12276
2003,Bremen,Couple without children,No,1.00000,32,10790,0,0.78585,0,1.25478
2003,North Rhine-Westphalia,Single-person household,Yes,0.05766,36,10790,0,0.04795,0,0.06578
2003,North Rhine-Westphalia,Single-person household,No,0.94234,584,10790,0,0.90612,0,0.98325
2003,North Rhine-Westphalia,Couple without children,No,1.00000,807,10790,0,0.95640,0,1.04882
2003,North Rhine-Westphalia,Single parent,No,1.00000,103,10790,0,0.87757,0,1.10837
2003,North Rhine-Westphalia,Couple with children,Yes,0.05677,40,10790,0,0.04738,0,0.06736
2003,North Rhine-Westphalia,Couple with children,No,0.94323,835,10790,0,0.88760,0,1.00088
2003,Hesse,Single-person household,No,1.00000,168,10790,0,0.92626,0,1.07715
2003,Hesse,Couple without children,No,1.00000,281,10790,0,0.91977,0,1.08184
2003,Hesse,Couple with children,No,1.00000,279,10790,0,0.91261,0,1.09681
2003,"Rhineland-Palatinate, Saarland",Single-person household,No,1.00000,174,10790,0,0.92241,0,1.07047
2003,"Rhineland-Palatinate, Saarland",Couple without children,No,1.00000,216,10790,0,0.90708,0,1.08110
2003,"Rhineland-Palatinate, Saarland",Single parent,No,1.00000,40,10790,0,0.83847,0,1.16178
2003,"Rhineland-Palatinate, Saarland",Couple with children,No,1.00000,239,10790,0,0.91135,0,1.10253
2003,Baden-Wuerttemberg,Single-person household,No,1.00000,302,10790,0,0.94313,0,1.06858
2003,Baden-Wuerttemberg,Couple without children,No,1.00000,414,10790,0,0.93061,0,1.07537
2003,Baden-Wuerttemberg,Single parent,No,1.00000,69,10790,0,0.86283,0,1.15979
2003,Baden-Wuerttemberg,Couple with children,No,1.00000,542,10790,0,0.92089,0,1.07401
2003,Bavaria,Single-person household,No,1.00000,371,10790,0,0.95416,0,1.04883
2003,Bavaria,Couple without children,No,1.00000,510,10790,0,0.93164,0,1.05559
2003,Bavaria,Single parent,No,1.00000,90,10790,0,0.88647,0,1.15390
2003,Bavaria,Couple with children,No,1.00000,593,10790,0,0.93913,0,1.06334
2003,Berlin,Single-person household,No,1.00000,179,10790,0,0.93313,0,1.06263
2003,Berlin,Couple without children,No,1.00000,117,10790,0,0.88695,0,1.11799
2003,Berlin,Single parent,No,1.00000,35,10790,0,0.85032,0,1.17191
2003,Berlin,Couple with children,No,1.00000,118,10790,0,0.84433,0,1.15236
2003,Brandenburg,Single-person household,No,1.00000,102,10790,0,0.92203,0,1.08799
2003,Brandenburg,Couple without children,No,1.00000,172,10790,0,0.90580,0,1.07867
2003,Brandenburg,Couple with children,No,1.00000,146,10790,0,0.88499,0,1.12832
2003,Mecklenburg-Western Pomerania,Single-person household,No,1.00000,62,10790,0,0.89759,0,1.10262
2003,Mecklenburg-Western Pomerania,Couple without children,No,1.00000,93,10790,0,0.90072,0,1.10002
2003,Mecklenburg-Western Pomerania,Couple with children,No,1.00000,76,10790,0,0.82548,0,1.20012
2003,Saxony,Single-person household,No,1.00000,183,10790,0,0.93702,0,1.07814
2003,Saxony,Couple without children,No,1.00000,282,10790,0,0.91731,0,1.06243
2003,Saxony,Couple with children,No,1.00000,243,10790,0,0.90782,0,1.09699
2003,Saxony-Anhalt,Single-person household,No,1.00000,94,10790,0,0.90090,0,1.08138
2003,Saxony-Anhalt,Couple without children,No,1.00000,174,10790,0,0.92131,0,1.08022
2003,Saxony-Anhalt,Couple with children,No,1.00000,150,10790,0,0.87200,0,1.14186
2003,Thuringa,Single-person household,No,1.00000,108,10790,0,0.92902,0,1.06976
2003,Thuringa,Couple without children,No,1.00000,149,10790,0,0.89506,0,1.12277
2003,Thuringa,Couple with children,No,1.00000,157,10790,0,0.88300,0,1.13976
2004,Schleswig-Holstein,Single-person household,No,1.00000,83,10449,0,0.89557,0,1.11289
2004,Schleswig-Holstein,Couple without children,No,1.00000,133,10449,0,0.88027,0,1.14425
2004,Schleswig-Holstein,Couple with children,No,1.00000,108,10449,0,0.85181,0,1.14830
2004,Hamburg,Single-person household,No,1.00000,67,10449,0,0.89290,0,1.09184
2004,Hamburg,Couple without children,No,1.00000,52,10449,0,0.81431,0,1.20832
2004,Hamburg,Couple with children,No,1.00000,48,10449,0,0.77586,0,1.27945
2004,Lower Saxony,Single-person household,No,1.00000,208,10449,0,0.93113,0,1.07661
2004,Lower Saxony,Couple without children,No,1.00000,313,10449,0,0.92366,0,1.06534
2004,Lower Saxony,Single parent,No,1.00000,40,10449,0,0.76847,0,1.21036
2004,Lower Saxony,Couple with children,Yes,0.10434,32,10449,0,0.07710,0,0.14492
2004,Lower Saxony,Couple with children,No,0.89566,329,10449,0,0.81163,0,0.97753
2004,North Rhine-Westphalia,Single-person household,Yes,0.05550,31,10449,0,0.04713,0,0.06538
2004,North Rhine-Westphalia,Single-person household,No,0.94450,547,10449,0,0.90235,0,0.98872
2004,North Rhine-Westphalia,Couple without children,No,1.00000,827,10449,0,0.95345,0,1.05598
2004,North Rhine-Westphalia,Single parent,No,1.00000,106,10449,0,0.86165,0,1.12008
2004,North Rhine-Westphalia,Couple with children,Yes,0.06151,42,10449,0,0.05179,0,0.07294
2004,North Rhine-Westphalia,Couple with children,No,0.93849,786,10449,0,0.88624,0,0.99983
2004,Hesse,Single-person household,No,1.00000,171,10449,0,0.91511,0,1.07431
2004,Hesse,Couple without children,No,1.00000,271,10449,0,0.91389,0,1.09132
2004,Hesse,Couple with children,No,1.00000,264,10449,0,0.91644,0,1.09911
2004,"Rhineland-Palatinate, Saarland",Single-person household,No,1.00000,184,10449,0,0.92726,0,1.07909
2004,"Rhineland-Palatinate, Saarland",Couple without children,No,1.00000,201,10449,0,0.92164,0,1.09554
2004,"Rhineland-Palatinate, Saarland",Single parent,No,1.00000,36,10449,0,0.77777,0,1.19480
2004,"Rhineland-Palatinate, Saarland",Couple with children,No,1.00000,236,10449,0,0.89000,0,1.13072
2004,Baden-Wuerttemberg,Single-person household,No,1.00000,299,10449,0,0.92859,0,1.08399
2004,Baden-Wuerttemberg,Couple without children,No,1.00000,413,10449,0,0.92615,0,1.07945
2004,Baden-Wuerttemberg,Single parent,No,1.00000,66,10449,0,0.85375,0,1.20203
2004,Baden-Wuerttemberg,Couple with children,No,1.00000,502,10449,0,0.91750,0,1.07423
2004,Bavaria,Single-person household,No,1.00000,371,10449,0,0.94643,0,1.04085
2004,Bavaria,Couple without children,No,1.00000,507,10449,0,0.93157,0,1.06028
2004,Bavaria,Single parent,No,1.00000,83,10449,0,0.84071,0,1.14884
2004,Bavaria,Couple with children,No,1.00000,568,10449,0,0.93002,0,1.07592
2004,Berlin,Single-person household,No,1.00000,169,10449,0,0.93536,0,1.07542
2004,Berlin,Couple without children,No,1.00000,124,10449,0,0.86836,0,1.10830
2004,Berlin,Couple with children,No,1.00000,109,10449,0,0.81547,0,1.16256
2004,Brandenburg,Single-person household,No,1.00000,94,10449,0,0.91448,0,1.09660
2004,Brandenburg,Couple without children,No,1.00000,172,10449,0,0.90633,0,1.09317
2004,Brandenburg,Couple with children,No,1.00000,128,10449,0,0.87424,0,1.13693
2004,Mecklenburg-Western Pomerania,Single-person household,No,1.00000,63,10449,0,0.90059,0,1.10999
2004,Mecklenburg-Western Pomerania,Couple without children,No,1.00000,92,10449,0,0.88829,0,1.10322
2004,Mecklenburg-Western Pomerania,Couple with children,No,1.00000,72,10449,0,0.78978,0,1.20260
2004,Saxony,Single-person household,No,1.00000,180,10449,0,0.92781,0,1.08131
2004,Saxony,Couple without children,No,1.00000,277,10449,0,0.92567,0,1.06566
2004,Saxony,Couple with children,No,1.00000,230,10449,0,0.89700,0,1.10874
2004,Saxony-Anhalt,Single-person household,No,1.00000,90,10449,0,0.88794,0,1.12955
2004,Saxony-Anhalt,Couple without children,No,1.00000,168,10449,0,0.91869,0,1.08885
2004,Saxony-Anhalt,Couple with children,No,1.00000,151,10449,0,0.86866,0,1.13492
2004,Thuringa,Single-person household,No,1.00000,102,10449,0,0.91494,0,1.10401
2004,Thuringa,Couple without children,No,1.00000,152,10449,0,0.88148,0,1.10802
2004,Thuringa,Couple with children,No,1.00000,152,10449,0,0.86779,0,1.14209
2005,Schleswig-Holstein,Single-person household,No,1.00000,82,10172,0,0.90063,0,1.10270
2005,Schleswig-Holstein,Couple without children,No,1.00000,131,10172,0,0.87710,0,1.11928
2005,Schleswig-Holstein,Couple with children,No,1.00000,104,10172,0,0.86751,0,1.17287
2005,Hamburg,Single-person household,No,1.00000,68,10172,0,0.87532,0,1.11115
2005,Hamburg,Couple without children,No,1.00000,49,10172,0,0.73716,0,1.23189
2005,Hamburg,Couple with children,No,1.00000,44,10172,0,0.82709,0,1.19032
2005,Lower Saxony,Single-person household,No,1.00000,204,10172,0,0.92747,0,1.07557
2005,Lower Saxony,Couple without children,No,1.00000,316,10172,0,0.91060,0,1.08850
2005,Lower Saxony,Single parent,No,1.00000,41,10172,0,0.83150,0,1.19610
2005,Lower Saxony,Couple with children,No,1.00000,302,10172,0,0.91647,0,1.10903
2005,Bremen,Single-person household,No,1.00000,34,10172,0,0.77447,0,1.22654
2005,North Rhine-Westphalia,Single-person household,No,1.00000,546,10172,0,0.94594,0,1.04802
2005,North Rhine-Westphalia,Couple without children,No,1.00000,811,10172,0,0.94881,0,1.05358
2005,North Rhine-Westphalia,Single parent,Yes,0.26851,31,10172,0,0.20808,0,0.31802
2005,North Rhine-Westphalia,Single parent,No,0.73149,102,10172,0,0.64806,0,0.83041
2005,North Rhine-Westphalia,Couple with children,Yes,0.05400,35,10172,0,0.04183,0,0.06933
2005,North Rhine-Westphalia,Couple with children,No,0.94600,743,10172,0,0.88547,0,1.00457
2005,Hesse,Single-person household,No,1.00000,187,10172,0,0.90963,0,1.10155
2005,Hesse,Couple without children,No,1.00000,272,10172,0,0.90634,0,1.09645
2005,Hesse,Couple with children,No,1.00000,234,10172,0,0.89394,0,1.10850
2005,"Rhineland-Palatinate, Saarland",Single-person household,No,1.00000,179,10172,0,0.93374,0,1.09340
2005,"Rhineland-Palatinate, Saarland",Couple without children,No,1.00000,193,10172,0,0.89503,0,1.11143
2005,"Rhineland-Palatinate, Saarland",Single parent,No,1.00000,38,10172,0,0.85449,0,1.20568
2005,"Rhineland-Palatinate, Saarland",Couple with children,No,1.00000,224,10172,0,0.90820,0,1.12329
2005,Baden-Wuerttemberg,Single-person household,No,1.00000,309,10172,0,0.92626,0,1.06750
2005,Baden-Wuerttemberg,Couple without children,No,1.00000,393,10172,0,0.92213,0,1.07169
2005,Baden-Wuerttemberg,Single parent,No,1.00000,67,10172,0,0.81553,0,1.18704
2005,Baden-Wuerttemberg,Couple with children,No,1.00000,470,10172,0,0.91558,0,1.07804
2005,Bavaria,Single-person household,No,1.00000,372,10172,0,0.93909,0,1.05739
2005,Bavaria,Couple without children,No,1.00000,479,10172,0,0.92076,0,1.07995
2005,Bavaria,Single parent,No,1.00000,77,10172,0,0.85584,0,1.16396
2005,Bavaria,Couple with children,No,1.00000,541,10172,0,0.93068,0,1.06248
2005,Berlin,Single-person household,No,1.00000,162,10172,0,0.91795,0,1.09270
2005,Berlin,Couple without children,No,1.00000,118,10172,0,0.85505,0,1.15905
2005,Berlin,Couple with children,No,1.00000,102,10172,0,0.83514,0,1.15138
2005,Brandenburg,Single-person household,No,1.00000,95,10172,0,0.89340,0,1.10865
2005,Brandenburg,Couple without children,No,1.00000,158,10172,0,0.89228,0,1.10548
2005,Brandenburg,Couple with children,No,1.00000,127,10172,0,0.86947,0,1.14866
2005,Mecklenburg-Western Pomerania,Single-person household,No,1.00000,66,10172,0,0.90387,0,1.12475
2005,Mecklenburg-Western Pomerania,Couple without children,No,1.00000,88,10172,0,0.88475,0,1.12490
2005,Mecklenburg-Western Pomerania,Couple with children,No,1.00000,67,10172,0,0.81541,0,1.21276
2005,Saxony,Single-person household,No,1.00000,186,10172,0,0.92315,0,1.08265
2005,Saxony,Couple without children,No,1.00000,276,10172,0,0.91171,0,1.08477
2005,Saxony,Single parent,No,1.00000,36,10172,0,0.81209,0,1.25689
2005,Saxony,Couple with children,No,1.00000,214,10172,0,0.89240,0,1.14844
2005,Saxony-Anhalt,Single-person household,No,1.00000,97,10172,0,0.87783,0,1.12342
2005,Saxony-Anhalt,Couple without children,No,1.00000,168,10172,0,0.90433,0,1.11338
2005,Saxony-Anhalt,Couple with children,No,1.00000,145,10172,0,0.79454,0,1.18600
2005,Thuringa,Single-person household,No,1.00000,103,10172,0,0.90326,0,1.10311
2005,Thuringa,Couple without children,No,1.00000,146,10172,0,0.86824,0,1.14391
2005,Thuringa,Couple with children,No,1.00000,140,10172,0,0.84066,0,1.20333
2006,Schleswig-Holstein,Single-person household,No,1.00000,88,11368,0,0.90332,0,1.10102
2006,Schleswig-Holstein,Couple without children,No,1.00000,146,11368,0,0.88987,0,1.10833
2006,Schleswig-Holstein,Couple with children,No,1.00000,109,11368,0,0.85708,0,1.16910
2006,Hamburg,Single-person household,No,1.00000,76,11368,0,0.89600,0,1.12933
2006,Hamburg,Couple without children,No,1.00000,55,11368,0,0.83782,0,1.20341
2006,Hamburg,Couple with children,No,1.00000,45,11368,0,0.77960,0,1.22106
2006,Lower Saxony,Single-person household,No,1.00000,242,11368,0,0.93426,0,1.06017
2006,Lower Saxony,Couple without children,No,1.00000,363,11368,0,0.92438,0,1.06511
2006,Lower Saxony,Single parent,No,1.00000,62,11368,0,0.86333,0,1.17093
2006,Lower Saxony,Couple with children,No,1.00000,341,11368,0,0.91092,0,1.07847
2006,Bremen,Single-person household,No,1.00000,33,11368,0,0.75744,0,1.21625
2006,North Rhine-Westphalia,Single-person household,No,1.00000,618,11368,0,0.95419,0,1.05042
2006,North Rhine-Westphalia,Couple without children,No,1.00000,876,11368,0,0.95033,0,1.04983
2006,North Rhine-Westphalia,Single parent,No,1.00000,124,11368,0,0.88925,0,1.13894
2006,North Rhine-Westphalia,Couple with children,Yes,0.04395,31,11368,0,0.03484,0,0.05144
2006,North Rhine-Westphalia,Couple with children,No,0.95605,772,11368,0,0.90283,0,1.00707
2006,Hesse,Single-person household,No,1.00000,214,11368,0,0.91217,0,1.08341
