"hlc0080_h","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2008","Paar mit Kind(ern)","3","2914","0.987508010688973","0.983500052349179","0.991515969028768"
"Nein","2008","Paar mit Kind(ern)","4","2732","0.997510382273561","0.99564410090271","0.999376663644413"
"Nein","2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2008","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2008","Sonstige","2","106","1","1","1"
"Nein","2008","Sonstige","3","125","1","1","1"
"Nein","2008","Sonstige","4","111","0.98460151404589","0.961998574389169","1.00720445370261"
"Nein","2008","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2009","1-Pers.- Haushalt","2","12","","",""
"Ja","2009","1-Pers.- Haushalt","3","3","","",""
"Ja","2009","1-Pers.- Haushalt","4","3","","",""
"Ja","2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2009","(Ehe-)Paar ohne Kind(er)","2","22","","",""
"Ja","2009","(Ehe-)Paar ohne Kind(er)","3","8","","",""
"Ja","2009","(Ehe-)Paar ohne Kind(er)","4","4","","",""
"Ja","2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2009","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2009","Alleinerziehende","2","43","0.107205686294487","0.0756396881686398","0.138771684420335"
"Ja","2009","Alleinerziehende","3","11","","",""
"Ja","2009","Alleinerziehende","4","","","",""
"Ja","2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2009","Paar mit Kind(ern)","2","144","0.0528046645769414","0.0435078476453475","0.0621014815085353"
"Ja","2009","Paar mit Kind(ern)","3","34","0.00676076124449649","0.00363548346479055","0.00988603902420243"
"Ja","2009","Paar mit Kind(ern)","4","11","","",""
"Ja","2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2009","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2009","Sonstige","2","","","",""
"Ja","2009","Sonstige","3","","","",""
"Ja","2009","Sonstige","4","2","","",""
"Ja","2009","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2009","1-Pers.- Haushalt","2","489","0.981090584913147","0.969163815311725","0.993017354514569"
"Nein","2009","1-Pers.- Haushalt","3","520","0.997143877009479","0.992570209258812","1.00171754476015"
"Nein","2009","1-Pers.- Haushalt","4","708","0.990940998015458","0.983976699690282","0.997905296340635"
"Nein","2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2009","(Ehe-)Paar ohne Kind(er)","2","1056","0.978402214091487","0.969724565881801","0.987079862301173"
"Nein","2009","(Ehe-)Paar ohne Kind(er)","3","1334","0.991555008615104","0.986659138982929","0.996450878247279"
"Nein","2009","(Ehe-)Paar ohne Kind(er)","4","1718","0.998162753654429","0.996140126219801","1.00018538108906"
"Nein","2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2009","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2009","Alleinerziehende","2","326","0.892794313705513","0.861228315579665","0.92436031183136"
"Nein","2009","Alleinerziehende","3","247","0.952907318953268","0.927058525434497","0.978756112472038"
"Nein","2009","Alleinerziehende","4","193","1","1","1"
"Nein","2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2009","Paar mit Kind(ern)","2","2079","0.947195335423059","0.937898518491465","0.956492152354653"
"Nein","2009","Paar mit Kind(ern)","3","2607","0.993239238755503","0.990113960975798","0.996364516535209"
"Nein","2009","Paar mit Kind(ern)","4","2628","0.996718826142961","0.994536953746695","0.998900698539227"
"Nein","2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2009","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2009","Sonstige","2","101","1","1","1"
"Nein","2009","Sonstige","3","93","1","1","1"
"Nein","2009","Sonstige","4","83","0.990207360757263","0.96927339154477","1.01114132996976"
"Nein","2009","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","1-Pers.- Haushalt","2","11","","",""
"Ja","2010","1-Pers.- Haushalt","3","6","","",""
"Ja","2010","1-Pers.- Haushalt","4","1","","",""
"Ja","2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","(Ehe-)Paar ohne Kind(er)","2","18","","",""
"Ja","2010","(Ehe-)Paar ohne Kind(er)","3","4","","",""
"Ja","2010","(Ehe-)Paar ohne Kind(er)","4","4","","",""
"Ja","2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","Alleinerziehende","2","268","0.132833269815193","0.114647789772095","0.151018749858291"
"Ja","2010","Alleinerziehende","3","41","0.0353764485405429","0.0213573134572111","0.0493955836238748"
"Ja","2010","Alleinerziehende","4","5","","",""
"Ja","2010","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","Paar mit Kind(ern)","2","598","0.084186752293094","0.0768101857825274","0.0915633188036605"
"Ja","2010","Paar mit Kind(ern)","3","131","0.0216124742141358","0.0174216454120657","0.025803303016206"
"Ja","2010","Paar mit Kind(ern)","4","14","","",""
"Ja","2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","Sonstige","2","3","","",""
"Ja","2010","Sonstige","3","2","","",""
"Ja","2010","Sonstige","4","","","",""
"Ja","2010","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","1-Pers.- Haushalt","2","473","0.97734082769527","0.964083058567889","0.990598596822651"
"Nein","2010","1-Pers.- Haushalt","3","484","0.98882538559632","0.979518033839443","0.998132737353196"
"Nein","2010","1-Pers.- Haushalt","4","675","0.999387228148235","0.997521746228415","1.00125271006806"
"Nein","2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","(Ehe-)Paar ohne Kind(er)","2","942","0.9784957814166","0.96931977335924","0.98767178947396"
"Nein","2010","(Ehe-)Paar ohne Kind(er)","3","1316","0.999248603893341","0.997770406708947","1.00072680107774"
"Nein","2010","(Ehe-)Paar ohne Kind(er)","4","1674","0.994086501241551","0.990418018704824","0.997754983778278"
"Nein","2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","Alleinerziehende","2","1070","0.867166730184807","0.848981250141709","0.885352210227905"
"Nein","2010","Alleinerziehende","3","626","0.964623551459457","0.950604416376125","0.978642686542789"
"Nein","2010","Alleinerziehende","4","517","0.997857139348505","0.993890305694695","1.00182397300231"
"Nein","2010","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","Paar mit Kind(ern)","2","4845","0.915813247706906","0.908436681196339","0.923189814217472"
"Nein","2010","Paar mit Kind(ern)","3","4494","0.978387525785864","0.974196696983794","0.982578354587934"
"Nein","2010","Paar mit Kind(ern)","4","4303","0.998070737101261","0.996761755825626","0.999379718376897"
"Nein","2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","Sonstige","2","127","0.980529177368328","0.956777251677906","1.00428110305875"
"Nein","2010","Sonstige","3","117","0.986321063326458","0.965451664742633","1.00719046191028"
"Nein","2010","Sonstige","4","112","1","1","1"
"Nein","2010","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","1-Pers.- Haushalt","2","23","","",""
"Ja","2011","1-Pers.- Haushalt","3","4","","",""
"Ja","2011","1-Pers.- Haushalt","4","2","","",""
"Ja","2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","(Ehe-)Paar ohne Kind(er)","2","12","","",""
"Ja","2011","(Ehe-)Paar ohne Kind(er)","3","2","","",""
"Ja","2011","(Ehe-)Paar ohne Kind(er)","4","6","","",""
"Ja","2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Alleinerziehende","2","439","0.216086665545328","0.195945067768573","0.236228263322083"
"Ja","2011","Alleinerziehende","3","70","0.0475045227322295","0.0338990312247901","0.0611100142396688"
"Ja","2011","Alleinerziehende","4","9","","",""
"Ja","2011","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Paar mit Kind(ern)","2","823","0.0897498894392369","0.082190614210355","0.0973091646681187"
"Ja","2011","Paar mit Kind(ern)","3","200","0.0178237991416071","0.0142189445037498","0.0214286537794644"
"Ja","2011","Paar mit Kind(ern)","4","23","","",""
"Ja","2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Sonstige","2","10","","",""
"Ja","2011","Sonstige","3","9","","",""
"Ja","2011","Sonstige","4","","","",""
"Ja","2011","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","1-Pers.- Haushalt","2","629","0.96769704059435","0.954125937320361","0.981268143868339"
"Nein","2011","1-Pers.- Haushalt","3","647","0.993708865628262","0.987635189084518","0.999782542172006"
"Nein","2011","1-Pers.- Haushalt","4","823","0.998588923744327","0.996027451047353","1.0011503964413"
"Nein","2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","(Ehe-)Paar ohne Kind(er)","2","1182","0.990520114200516","0.985023704088363","0.996016524312668"
"Nein","2011","(Ehe-)Paar ohne Kind(er)","3","1694","0.999765070491517","0.999035692034512","1.00049444894852"
"Nein","2011","(Ehe-)Paar ohne Kind(er)","4","2150","0.998929374760044","0.997548959207264","1.00030979031282"
"Nein","2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Alleinerziehende","2","1165","0.783913334454672","0.763771736677917","0.804054932231427"
"Nein","2011","Alleinerziehende","3","869","0.952495477267771","0.938889985760331","0.96610096877521"
"Nein","2011","Alleinerziehende","4","678","0.995007656728609","0.989737358955482","1.00027795450174"
"Nein","2011","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Paar mit Kind(ern)","2","4669","0.910250110560763","0.902690835331881","0.917809385789645"
"Nein","2011","Paar mit Kind(ern)","3","4975","0.982176200858393","0.978571346220536","0.98578105549625"
"Nein","2011","Paar mit Kind(ern)","4","5244","0.997360333372652","0.995974640387113","0.998746026358191"
"Nein","2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Sonstige","2","173","0.984246216358452","0.966204956519687","1.00228747619722"
"Nein","2011","Sonstige","3","131","0.982673449722719","0.961058972504174","1.00428792694126"
"Nein","2011","Sonstige","4","117","1","1","1"
"Nein","2011","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","1-Pers.- Haushalt","2","27","","",""
"Ja","2012","1-Pers.- Haushalt","3","9","","",""
"Ja","2012","1-Pers.- Haushalt","4","3","","",""
"Ja","2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","(Ehe-)Paar ohne Kind(er)","2","8","","",""
"Ja","2012","(Ehe-)Paar ohne Kind(er)","3","4","","",""
"Ja","2012","(Ehe-)Paar ohne Kind(er)","4","4","","",""
"Ja","2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Alleinerziehende","2","441","0.175904438324224","0.157703598796108","0.194105277852341"
"Ja","2012","Alleinerziehende","3","80","0.0845680218977625","0.0660153123494671","0.103120731446058"
"Ja","2012","Alleinerziehende","4","9","","",""
"Ja","2012","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Paar mit Kind(ern)","2","849","0.093370344230821","0.0851845205541087","0.101556167907533"
"Ja","2012","Paar mit Kind(ern)","3","133","0.0116449471627435","0.00874131228690006","0.014548582038587"
"Ja","2012","Paar mit Kind(ern)","4","56","0.00678154948427733","0.00452735828240931","0.00903574068614535"
"Ja","2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Sonstige","2","15","","",""
"Ja","2012","Sonstige","3","","","",""
"Ja","2012","Sonstige","4","","","",""
"Ja","2012","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","1-Pers.- Haushalt","2","593","0.946139478298218","0.928370391607043","0.963908564989393"
"Nein","2012","1-Pers.- Haushalt","3","669","0.989648970240065","0.982030537964056","0.997267402516074"
"Nein","2012","1-Pers.- Haushalt","4","896","0.995240231869306","0.990741137471226","0.999739326267386"
"Nein","2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","(Ehe-)Paar ohne Kind(er)","2","1106","0.994340808096066","0.98993576321228","0.998745852979851"
"Nein","2012","(Ehe-)Paar ohne Kind(er)","3","1726","0.997830496418703","0.995638026660437","1.00002296617697"
"Nein","2012","(Ehe-)Paar ohne Kind(er)","4","2230","0.999844331501743","0.999326995063294","1.00036166794019"
"Nein","2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","Alleinerziehende","2","1240","0.824095561675776","0.805894722147659","0.842296401203892"
"Nein","2012","Alleinerziehende","3","784","0.915431978102237","0.896879268553942","0.933984687650533"
"Nein","2012","Alleinerziehende","4","710","0.981136388428606","0.971192396572618","0.991080380284593"
"Nein","2012","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","Paar mit Kind(ern)","2","4004","0.906629655769179","0.898443832092467","0.914815479445891"
"Nein","2012","Paar mit Kind(ern)","3","5111","0.988355052837256","0.985451417961413","0.9912586877131"
"Nein","2012","Paar mit Kind(ern)","4","5036","0.993218450515723","0.990964259313855","0.995472641717591"
"Nein","2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","Sonstige","2","139","0.938852203715597","0.901009971131376","0.976694436299817"
"Nein","2012","Sonstige","3","157","1","1","1"
"Nein","2012","Sonstige","4","142","1","1","1"
"Nein","2012","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2013","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2013","1-Pers.- Haushalt","2","25","","",""
"Ja","2013","1-Pers.- Haushalt","3","13","","",""
"Ja","2013","1-Pers.- Haushalt","4","1","","",""
"Ja","2013","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2013","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2013","(Ehe-)Paar ohne Kind(er)","2","16","","",""
"Ja","2013","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2013","(Ehe-)Paar ohne Kind(er)","4","4","","",""
"Ja","2013","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2013","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2013","Alleinerziehende","2","393","0.165772106327093","0.148383679518159","0.183160533136027"
"Ja","2013","Alleinerziehende","3","31","0.0264604193448151","0.0163496179376721","0.0365712207519581"
"Ja","2013","Alleinerziehende","4","2","","",""
"Ja","2013","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2013","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2013","Paar mit Kind(ern)","2","813","0.0923618894119089","0.0847806441708804","0.0999431346529373"
"Ja","2013","Paar mit Kind(ern)","3","184","0.0147035281025935","0.0115126697971635","0.0178943864080236"
"Ja","2013","Paar mit Kind(ern)","4","44","0.00258586545809455","0.00129685509771302","0.00387487581847609"
"Ja","2013","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2013","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2013","Sonstige","2","35","0.0580383913010565","0.0354609996135274","0.0806157829885856"
"Ja","2013","Sonstige","3","2","","",""
"Ja","2013","Sonstige","4","5","","",""
"Ja","2013","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","1-Pers.- Haushalt","2","595","0.960604269404119","0.945291664324103","0.975916874484134"
"Nein","2013","1-Pers.- Haushalt","3","667","0.981411992491409","0.971260363564516","0.991563621418302"
"Nein","2013","1-Pers.- Haushalt","4","897","0.998715239703653","0.996372404103691","1.00105807530361"
"Nein","2013","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","(Ehe-)Paar ohne Kind(er)","2","1076","0.988589748718167","0.982290446749475","0.994889050686859"
"Nein","2013","(Ehe-)Paar ohne Kind(er)","3","1730","1","1","1"
"Nein","2013","(Ehe-)Paar ohne Kind(er)","4","2396","0.99944109558124","0.99849553394546","1.00038665721702"
"Nein","2013","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Alleinerziehende","2","1364","0.834227893672907","0.816839466863973","0.851616320481841"
"Nein","2013","Alleinerziehende","3","937","0.973539580655185","0.963428779248042","0.983650382062328"
"Nein","2013","Alleinerziehende","4","694","0.99860954514517","0.995841202938758","1.00137788735158"
"Nein","2013","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Paar mit Kind(ern)","2","4790","0.907638110588091","0.900056865347063","0.91521935582912"
"Nein","2013","Paar mit Kind(ern)","3","5282","0.985296471897406","0.982105613591976","0.988487330202836"
"Nein","2013","Paar mit Kind(ern)","4","5919","0.997414134541906","0.996125124181524","0.998703144902287"
"Nein","2013","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Sonstige","2","377","0.941961608698943","0.919384217011414","0.964539000386473"
"Nein","2013","Sonstige","3","315","0.988247365105663","0.97638369901409","1.00011103119724"
"Nein","2013","Sonstige","4","338","0.998869073852872","0.995312167451074","1.00242598025467"
"Nein","2013","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","1-Pers.- Haushalt","2","23","","",""
"Ja","2014","1-Pers.- Haushalt","3","8","","",""
"Ja","2014","1-Pers.- Haushalt","4","1","","",""
"Ja","2014","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","(Ehe-)Paar ohne Kind(er)","2","20","","",""
"Ja","2014","(Ehe-)Paar ohne Kind(er)","3","12","","",""
"Ja","2014","(Ehe-)Paar ohne Kind(er)","4","2","","",""
"Ja","2014","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Alleinerziehende","2","278","0.15482573340522","0.135964429368979","0.173687037441461"
"Ja","2014","Alleinerziehende","3","67","0.0619877337367506","0.0457867849470236","0.0781886825264775"
"Ja","2014","Alleinerziehende","4","5","","",""
"Ja","2014","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Paar mit Kind(ern)","2","762","0.0945029186104544","0.0860319302843446","0.102973906936564"
"Ja","2014","Paar mit Kind(ern)","3","195","0.0241230119684434","0.0198217509603249","0.0284242729765619"
"Ja","2014","Paar mit Kind(ern)","4","21","","",""
"Ja","2014","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Sonstige","2","18","","",""
"Ja","2014","Sonstige","3","7","","",""
"Ja","2014","Sonstige","4","","","",""
"Ja","2014","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","1-Pers.- Haushalt","2","552","0.953396209507315","0.936167152826845","0.970625266187785"
"Nein","2014","1-Pers.- Haushalt","3","618","0.989190099643943","0.981089602927709","0.997290596360177"
"Nein","2014","1-Pers.- Haushalt","4","845","0.998913212737433","0.996692977156942","1.00113344831792"
"Nein","2014","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","(Ehe-)Paar ohne Kind(er)","2","950","0.983563348363721","0.975561873088318","0.991564823639124"
"Nein","2014","(Ehe-)Paar ohne Kind(er)","3","1526","0.994418196115168","0.990694778565776","0.998141613664561"
"Nein","2014","(Ehe-)Paar ohne Kind(er)","4","2326","0.999497149613225","0.998586467561651","1.0004078316648"
"Nein","2014","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Alleinerziehende","2","1135","0.84517426659478","0.826312962558539","0.864035570631021"
"Nein","2014","Alleinerziehende","3","784","0.938012266263249","0.921811317473522","0.954213215052976"
"Nein","2014","Alleinerziehende","4","616","0.991739842909936","0.984621230867852","0.99885845495202"
"Nein","2014","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Paar mit Kind(ern)","2","3819","0.905497081389546","0.897026093063436","0.913968069715655"
"Nein","2014","Paar mit Kind(ern)","3","4693","0.975876988031557","0.971575727023438","0.980178249039675"
"Nein","2014","Paar mit Kind(ern)","4","5438","0.997959461858084","0.996762389637917","0.99915653407825"
"Nein","2014","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Sonstige","2","243","0.924739247412842","0.892733957843162","0.956744536982521"
"Nein","2014","Sonstige","3","262","0.985695109935588","0.971505008031576","0.999885211839599"
"Nein","2014","Sonstige","4","287","1","1","1"
"Nein","2014","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","1-Pers.- Haushalt","2","17","","",""
"Ja","2015","1-Pers.- Haushalt","3","8","","",""
"Ja","2015","1-Pers.- Haushalt","4","3","","",""
"Ja","2015","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","(Ehe-)Paar ohne Kind(er)","2","8","","",""
"Ja","2015","(Ehe-)Paar ohne Kind(er)","3","10","","",""
"Ja","2015","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2015","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Alleinerziehende","2","203","0.124804042450228","0.107167676816116","0.142440408084339"
"Ja","2015","Alleinerziehende","3","71","0.0762588196651549","0.0572765423211432","0.0952410970091665"
"Ja","2015","Alleinerziehende","4","11","","",""
"Ja","2015","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Paar mit Kind(ern)","2","527","0.0854165476250976","0.0767721663149026","0.0940609289352926"
"Ja","2015","Paar mit Kind(ern)","3","155","0.0175219104095668","0.0137319681087007","0.0213118527104328"
"Ja","2015","Paar mit Kind(ern)","4","30","0.00120132016705544","0.000269108150058682","0.0021335321840522"
"Ja","2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Sonstige","2","29","","",""
"Ja","2015","Sonstige","3","5","","",""
"Ja","2015","Sonstige","4","","","",""
"Ja","2015","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","1-Pers.- Haushalt","2","509","0.965587723216058","0.950009863437194","0.981165582994923"
"Nein","2015","1-Pers.- Haushalt","3","630","0.990551752402076","0.983045002104665","0.998058502699488"
