"ple0018","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Nein","2019","Nordrhein-Westfalen","Staedtischer Raum","3913","0.73534675334477","0.72336448600915","0.747329020680389"
"Nein","2019","Nordrhein-Westfalen","Laendlicher Raum","72","0.687763214467062","0.596937338223614","0.778589090710511"
"Nein","2019","Hessen","Staedtischer Raum","991","0.725453860767023","0.701442034182634","0.749465687351413"
"Nein","2019","Hessen","Laendlicher Raum","240","0.695999872866939","0.646669281655954","0.745330464077924"
"Nein","2019","Rheinland-Pfalz,Saarland","Staedtischer Raum","799","0.689575571462121","0.662020423850783","0.71713071907346"
"Nein","2019","Rheinland-Pfalz,Saarland","Laendlicher Raum","267","0.660220346475264","0.611763159882016","0.708677533068511"
"Nein","2019","Baden-Wuerttemberg","Staedtischer Raum","1882","0.739877532230936","0.722611557418508","0.757143507043364"
"Nein","2019","Baden-Wuerttemberg","Laendlicher Raum","207","0.715449511867547","0.662314917460807","0.768584106274287"
"Nein","2019","Bayern","Staedtischer Raum","1385","0.787568342278646","0.768277301165493","0.8068593833918"
"Nein","2019","Bayern","Laendlicher Raum","1619","0.729290503993166","0.710552503762812","0.748028504223521"
"Nein","2019","Saarland","Staedtischer Raum","","","",""
"Nein","2019","Saarland","Laendlicher Raum","","","",""
"Nein","2019","Berlin","Staedtischer Raum","710","0.724801826825459","0.696491064888044","0.753112588762874"
"Nein","2019","Berlin","Laendlicher Raum","","","",""
"Nein","2019","Brandenburg","Staedtischer Raum","63","0.656324357539455","0.560820717198324","0.751827997880585"
"Nein","2019","Brandenburg","Laendlicher Raum","676","0.666459730794817","0.63731056339757","0.695608898192065"
"Nein","2019","Mecklenburg-Vorpommern","Staedtischer Raum","71","0.749748389482463","0.662645512533987","0.836851266430939"
"Nein","2019","Mecklenburg-Vorpommern","Laendlicher Raum","335","0.588661158266983","0.545828338864905","0.631493977669062"
"Nein","2019","Sachsen","Staedtischer Raum","581","0.685530736069918","0.654445064960927","0.716616407178909"
"Nein","2019","Sachsen","Laendlicher Raum","537","0.678766213527868","0.645590025833539","0.711942401222197"
"Nein","2019","Sachsen-Anhalt","Staedtischer Raum","137","0.688002458204065","0.622296918262557","0.753707998145573"
"Nein","2019","Sachsen-Anhalt","Laendlicher Raum","435","0.597525099538885","0.560881228236604","0.634168970841166"
"Nein","2019","Thueringen","Staedtischer Raum","217","0.796689019159788","0.750368445906478","0.843009592413099"
"Nein","2019","Thueringen","Laendlicher Raum","426","0.656291282156895","0.619145298724524","0.693437265589266"
