year,pgisced97,sampreg,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Post-secondary Non-tertiary Level,West,Central Asia,0.03012,41,1345,0.02098,0.03926
2010,Post-secondary Non-tertiary Level,West,Eastern Europe,0.08016,118,1345,0.06564,0.09468
2010,Post-secondary Non-tertiary Level,East,Germany,0.94750,240,240,0.91923,0.97578
2010,First Stage of Tertiary Education,West,Germany,0.88715,1084,1135,0.86873,0.90557
2010,First Stage of Tertiary Education,West,Eastern Europe,0.04282,51,1135,0.03104,0.05460
2010,First Stage of Tertiary Education,East,Germany,0.98931,408,408,0.97933,0.99930
2010,Second Stage of Tertiary Education,West,Germany,0.84512,3461,3832,0.83367,0.85658
2010,Second Stage of Tertiary Education,West,Southern Europe,0.01973,59,3832,0.01533,0.02413
2010,Second Stage of Tertiary Education,West,Central Asia,0.01052,34,3832,0.00729,0.01375
2010,Second Stage of Tertiary Education,West,Western Asia,0.00928,45,3832,0.00624,0.01232
2010,Second Stage of Tertiary Education,West,Eastern Europe,0.05253,171,3832,0.04546,0.05959
2010,Second Stage of Tertiary Education,West,Western Europe,0.01954,62,3832,0.01515,0.02392
2010,Second Stage of Tertiary Education,East,Germany,0.96923,1355,1355,0.96003,0.97843
2011,Pre-primary Level,West,Germany,0.92582,743,743,0.90697,0.94468
2011,Pre-primary Level,East,Germany,0.99647,110,110,0.98535,1.00760
2011,Primary Level,West,Germany,0.48013,181,301,0.42359,0.53666
2011,Primary Level,West,Southern Europe,0.20064,65,301,0.15532,0.24595
2011,Primary Level,West,Western Asia,0.16123,55,301,0.11962,0.20285
2011,Primary Level,East,Germany,0.98288,45,45,0.94456,1.02121
2011,Lower Secondary Level,West,Germany,0.75316,1998,2578,0.73652,0.76981
2011,Lower Secondary Level,West,Southern Europe,0.07664,180,2578,0.06637,0.08691
2011,Lower Secondary Level,West,Central Asia,0.02350,87,2578,0.01765,0.02935
2011,Lower Secondary Level,West,Western Asia,0.05624,160,2578,0.04735,0.06514
2011,Lower Secondary Level,West,Eastern Europe,0.06607,153,2578,0.05648,0.07566
2011,Lower Secondary Level,East,Germany,0.93974,383,383,0.91588,0.96361
2011,Upper Secondary Level,West,Germany,0.88257,9346,10388,0.87638,0.88876
2011,Upper Secondary Level,West,Southern Europe,0.02457,195,10388,0.02159,0.02755
2011,Upper Secondary Level,West,Central Asia,0.01503,184,10388,0.01269,0.01737
2011,Upper Secondary Level,West,Western Asia,0.01668,173,10388,0.01421,0.01914
2011,Upper Secondary Level,West,Eastern Europe,0.03473,423,10388,0.03121,0.03825
2011,Upper Secondary Level,West,Western Europe,0.01225,67,10388,0.01014,0.01437
2011,Upper Secondary Level,East,Germany,0.98335,3322,3364,0.97902,0.98767
2011,Upper Secondary Level,East,Eastern Europe,0.01103,42,3364,0.00750,0.01456
2011,Post-secondary Non-tertiary Level,West,Germany,0.77867,1360,1633,0.75853,0.79881
2011,Post-secondary Non-tertiary Level,West,Southern Europe,0.03432,55,1633,0.02549,0.04316
2011,Post-secondary Non-tertiary Level,West,Central Asia,0.03522,51,1633,0.02628,0.04416
2011,Post-secondary Non-tertiary Level,West,Eastern Europe,0.08786,135,1633,0.07413,0.10160
2011,Post-secondary Non-tertiary Level,West,Western Europe,0.01869,32,1633,0.01212,0.02526
2011,Post-secondary Non-tertiary Level,East,Germany,0.96687,272,272,0.94556,0.98818
2011,First Stage of Tertiary Education,West,Germany,0.89413,1260,1316,0.87750,0.91076
2011,First Stage of Tertiary Education,West,Eastern Europe,0.04134,56,1316,0.03058,0.05210
2011,First Stage of Tertiary Education,East,Germany,0.99198,462,462,0.98384,1.00012
2011,Second Stage of Tertiary Education,West,Germany,0.84448,4054,4522,0.83392,0.85505
2011,Second Stage of Tertiary Education,West,Southern Europe,0.01609,60,4522,0.01242,0.01976
2011,Second Stage of Tertiary Education,West,Central Asia,0.01206,43,4522,0.00887,0.01524
2011,Second Stage of Tertiary Education,West,Western Asia,0.00978,51,4522,0.00691,0.01265
2011,Second Stage of Tertiary Education,West,Eastern Europe,0.05788,201,4522,0.05107,0.06469
2011,Second Stage of Tertiary Education,West,Northern Europe,0.00779,39,4522,0.00523,0.01035
2011,Second Stage of Tertiary Education,West,Western Europe,0.02024,74,4522,0.01614,0.02435
2011,Second Stage of Tertiary Education,East,Germany,0.96986,1515,1515,0.96125,0.97847
2012,Pre-primary Level,West,Germany,0.94561,762,762,0.92950,0.96172
2012,Pre-primary Level,East,Germany,0.98394,107,107,0.96000,1.00787
2012,Primary Level,West,Germany,0.50579,187,286,0.44774,0.56384
2012,Primary Level,West,Southern Europe,0.19847,57,286,0.15216,0.24478
2012,Primary Level,West,Western Asia,0.14077,42,286,0.10039,0.18115
2012,Primary Level,East,Germany,0.98250,46,46,0.94419,1.02081
2012,Lower Secondary Level,West,Germany,0.73618,1987,2539,0.71904,0.75333
2012,Lower Secondary Level,West,Southern Europe,0.07444,162,2539,0.06423,0.08465
2012,Lower Secondary Level,West,Central Asia,0.03229,95,2539,0.02541,0.03917
2012,Lower Secondary Level,West,Western Asia,0.05714,140,2539,0.04811,0.06617
2012,Lower Secondary Level,West,Eastern Europe,0.07230,155,2539,0.06223,0.08238
2012,Lower Secondary Level,East,Germany,0.92445,356,356,0.89696,0.95194
2012,Upper Secondary Level,West,Germany,0.87424,9106,10109,0.86777,0.88070
2012,Upper Secondary Level,West,Southern Europe,0.02556,186,10109,0.02248,0.02864
2012,Upper Secondary Level,West,Central Asia,0.01511,176,10109,0.01274,0.01749
2012,Upper Secondary Level,West,Western Asia,0.01578,151,10109,0.01335,0.01821
2012,Upper Secondary Level,West,Eastern Europe,0.03894,413,10109,0.03516,0.04271
2012,Upper Secondary Level,West,Western Europe,0.01462,77,10109,0.01228,0.01696
2012,Upper Secondary Level,East,Germany,0.98152,3257,3295,0.97692,0.98612
2012,Upper Secondary Level,East,Eastern Europe,0.01210,38,3295,0.00837,0.01584
2012,Post-secondary Non-tertiary Level,West,Germany,0.76861,1309,1590,0.74787,0.78934
2012,Post-secondary Non-tertiary Level,West,Southern Europe,0.03329,52,1590,0.02447,0.04211
2012,Post-secondary Non-tertiary Level,West,Central Asia,0.03549,54,1590,0.02639,0.04459
2012,Post-secondary Non-tertiary Level,West,Eastern Europe,0.09915,144,1590,0.08446,0.11385
2012,Post-secondary Non-tertiary Level,West,Western Europe,0.01932,31,1590,0.01255,0.02609
2012,Post-secondary Non-tertiary Level,East,Germany,0.96812,280,280,0.94751,0.98874
2012,First Stage of Tertiary Education,West,Germany,0.89480,1219,1267,0.87789,0.91170
2012,First Stage of Tertiary Education,West,Eastern Europe,0.03936,48,1267,0.02865,0.05008
2012,First Stage of Tertiary Education,East,Germany,0.99249,470,470,0.98468,1.00030
2012,Second Stage of Tertiary Education,West,Germany,0.83664,4017,4489,0.82582,0.84745
2012,Second Stage of Tertiary Education,West,Southern Europe,0.01947,62,4489,0.01543,0.02352
2012,Second Stage of Tertiary Education,West,Central Asia,0.01438,45,4489,0.01089,0.01786
2012,Second Stage of Tertiary Education,West,Western Asia,0.00942,51,4489,0.00659,0.01224
2012,Second Stage of Tertiary Education,West,Eastern Europe,0.06279,212,4489,0.05570,0.06989
2012,Second Stage of Tertiary Education,West,Northern Europe,0.00646,31,4489,0.00412,0.00880
2012,Second Stage of Tertiary Education,West,Western Europe,0.02187,71,4489,0.01759,0.02615
2012,Second Stage of Tertiary Education,East,Germany,0.96417,1482,1514,0.95481,0.97354
2012,Second Stage of Tertiary Education,East,Eastern Europe,0.02184,32,1514,0.01448,0.02920
2013,Pre-primary Level,West,Germany,0.94307,811,854,0.92752,0.95862
2013,Pre-primary Level,West,Eastern Europe,0.01886,43,854,0.00973,0.02799
2013,Pre-primary Level,East,Germany,0.95515,135,135,0.92010,0.99019
2013,Primary Level,West,Germany,0.43193,197,488,0.38794,0.47593
2013,Primary Level,West,Southern Europe,0.17214,122,488,0.13861,0.20567
2013,Primary Level,West,Western Asia,0.18010,119,488,0.14597,0.21423
2013,Primary Level,West,Eastern Europe,0.07827,50,488,0.05441,0.10213
2013,Primary Level,East,Germany,0.89694,46,46,0.80810,0.98577
2013,Lower Secondary Level,West,Germany,0.73377,2101,3269,0.71861,0.74892
2013,Lower Secondary Level,West,Southern Europe,0.06793,324,3269,0.05930,0.07656
2013,Lower Secondary Level,West,Central Asia,0.02896,186,3269,0.02321,0.03471
2013,Lower Secondary Level,West,Western Asia,0.06606,317,3269,0.05754,0.07457
2013,Lower Secondary Level,West,Eastern Europe,0.07168,341,3269,0.06284,0.08053
2013,Lower Secondary Level,East,Germany,0.90870,340,389,0.88004,0.93736
2013,Lower Secondary Level,East,Eastern Europe,0.05846,49,389,0.03511,0.08180
2013,Upper Secondary Level,West,Germany,0.87718,8876,10859,0.87100,0.88335
2013,Upper Secondary Level,West,Northern Africa,0.00159,32,10859,0.00084,0.00234
2013,Upper Secondary Level,West,Southern Asia,0.00394,49,10859,0.00276,0.00512
2013,Upper Secondary Level,West,Southern Europe,0.02151,375,10859,0.01878,0.02424
2013,Upper Secondary Level,West,Central Asia,0.01792,354,10859,0.01543,0.02042
2013,Upper Secondary Level,West,Western Asia,0.01674,267,10859,0.01432,0.01915
2013,Upper Secondary Level,West,Eastern Europe,0.03957,832,10859,0.03590,0.04324
2013,Upper Secondary Level,West,Western Europe,0.01078,74,10859,0.00884,0.01272
2013,Upper Secondary Level,East,Germany,0.97670,3047,3154,0.97144,0.98197
2013,Upper Secondary Level,East,Central Asia,0.00238,32,3154,0.00068,0.00408
2013,Upper Secondary Level,East,Eastern Europe,0.01206,75,3154,0.00825,0.01587
2013,Post-secondary Non-tertiary Level,West,Germany,0.74664,1296,1933,0.72725,0.76604
2013,Post-secondary Non-tertiary Level,West,Southern Europe,0.03974,144,1933,0.03103,0.04845
2013,Post-secondary Non-tertiary Level,West,Central Asia,0.03438,115,1933,0.02625,0.04250
2013,Post-secondary Non-tertiary Level,West,Western Asia,0.01538,46,1933,0.00990,0.02087
2013,Post-secondary Non-tertiary Level,West,Eastern Europe,0.11526,332,1933,0.10103,0.12950
2013,Post-secondary Non-tertiary Level,East,Germany,0.91521,261,298,0.88353,0.94689
2013,Post-secondary Non-tertiary Level,East,Eastern Europe,0.05732,37,298,0.03088,0.08376
2013,First Stage of Tertiary Education,West,Germany,0.92443,1169,1223,0.90962,0.93925
2013,First Stage of Tertiary Education,West,Eastern Europe,0.02665,54,1223,0.01762,0.03568
2013,First Stage of Tertiary Education,East,Germany,0.99259,428,428,0.98445,1.00072
2013,Second Stage of Tertiary Education,West,Germany,0.83907,4059,5186,0.82907,0.84907
2013,Second Stage of Tertiary Education,West,Southern Asia,0.00728,43,5186,0.00497,0.00960
2013,Second Stage of Tertiary Education,West,Southern Europe,0.01963,181,5186,0.01585,0.02340
2013,Second Stage of Tertiary Education,West,Central Asia,0.01334,102,5186,0.01022,0.01647
2013,Second Stage of Tertiary Education,West,Western Asia,0.01101,105,5186,0.00817,0.01385
2013,Second Stage of Tertiary Education,West,Eastern Europe,0.05303,528,5186,0.04693,0.05913
2013,Second Stage of Tertiary Education,West,Northern Europe,0.00703,44,5186,0.00475,0.00930
2013,Second Stage of Tertiary Education,West,Western Europe,0.01977,88,5186,0.01598,0.02356
2013,Second Stage of Tertiary Education,West,Latin America and the Caribbean,0.00570,36,5186,0.00365,0.00774
2013,Second Stage of Tertiary Education,East,Germany,0.94827,1422,1499,0.93705,0.95948
2013,Second Stage of Tertiary Education,East,Eastern Europe,0.03123,77,1499,0.02242,0.04004
2014,Pre-primary Level,West,Germany,0.92187,673,711,0.90213,0.94161
2014,Pre-primary Level,West,Eastern Europe,0.02109,38,711,0.01052,0.03166
2014,Pre-primary Level,East,Germany,0.95123,103,103,0.90942,0.99303
2014,Primary Level,West,Germany,0.44958,174,403,0.40095,0.49821
2014,Primary Level,West,Southern Europe,0.16777,92,403,0.13125,0.20430
2014,Primary Level,West,Western Asia,0.21386,98,403,0.17378,0.25394
2014,Primary Level,West,Eastern Europe,0.07342,39,403,0.04793,0.09892
2014,Primary Level,East,Germany,0.91123,45,45,0.82719,0.99527
2014,Lower Secondary Level,West,Germany,0.73385,1846,2750,0.71733,0.75037
2014,Lower Secondary Level,West,Southern Europe,0.07342,263,2750,0.06367,0.08317
2014,Lower Secondary Level,West,Central Asia,0.02431,138,2750,0.01856,0.03007
2014,Lower Secondary Level,West,Western Asia,0.07395,245,2750,0.06417,0.08373
2014,Lower Secondary Level,West,Eastern Europe,0.06107,258,2750,0.05212,0.07002
2014,Lower Secondary Level,East,Germany,0.91174,333,370,0.88279,0.94068
2014,Lower Secondary Level,East,Eastern Europe,0.04636,37,370,0.02490,0.06781
2014,Upper Secondary Level,West,Germany,0.87532,7959,9570,0.86870,0.88194
2014,Upper Secondary Level,West,Southern Asia,0.00539,44,9570,0.00392,0.00685
2014,Upper Secondary Level,West,Southern Europe,0.02213,307,9570,0.01919,0.02508
2014,Upper Secondary Level,West,Central Asia,0.01757,296,9570,0.01494,0.02021
2014,Upper Secondary Level,West,Western Asia,0.01762,224,9570,0.01498,0.02026
2014,Upper Secondary Level,West,Eastern Europe,0.03602,676,9570,0.03228,0.03975
2014,Upper Secondary Level,West,Western Europe,0.01025,64,9570,0.00823,0.01226
2014,Upper Secondary Level,East,Germany,0.97621,2744,2804,0.97056,0.98185
2014,Upper Secondary Level,East,Eastern Europe,0.01205,60,2804,0.00801,0.01609
2014,Post-secondary Non-tertiary Level,West,Germany,0.75837,1161,1655,0.73774,0.77900
2014,Post-secondary Non-tertiary Level,West,Southern Europe,0.04103,114,1655,0.03147,0.05059
2014,Post-secondary Non-tertiary Level,West,Central Asia,0.03367,92,1655,0.02498,0.04236
2014,Post-secondary Non-tertiary Level,West,Western Asia,0.01287,34,1655,0.00744,0.01831
2014,Post-secondary Non-tertiary Level,West,Eastern Europe,0.09913,254,1655,0.08473,0.11354
2014,Post-secondary Non-tertiary Level,East,Germany,0.93256,254,254,0.90166,0.96346
2014,First Stage of Tertiary Education,West,Germany,0.91394,1074,1123,0.89753,0.93035
2014,First Stage of Tertiary Education,West,Eastern Europe,0.02892,49,1123,0.01911,0.03872
2014,First Stage of Tertiary Education,East,Germany,0.99275,402,402,0.98444,1.00105
2014,Second Stage of Tertiary Education,West,Germany,0.84074,3750,4657,0.83022,0.85125
2014,Second Stage of Tertiary Education,West,Southern Asia,0.00554,31,4657,0.00341,0.00767
2014,Second Stage of Tertiary Education,West,Southern Europe,0.01769,150,4657,0.01391,0.02148
2014,Second Stage of Tertiary Education,West,Central Asia,0.01303,79,4657,0.00977,0.01629
2014,Second Stage of Tertiary Education,West,Western Asia,0.01351,86,4657,0.01020,0.01683
2014,Second Stage of Tertiary Education,West,Eastern Europe,0.05190,443,4657,0.04552,0.05827
2014,Second Stage of Tertiary Education,West,Northern Europe,0.00661,37,4657,0.00428,0.00894
2014,Second Stage of Tertiary Education,West,Western Europe,0.01952,81,4657,0.01554,0.02349
2014,Second Stage of Tertiary Education,East,Germany,0.94328,1324,1395,0.93114,0.95542
2014,Second Stage of Tertiary Education,East,Eastern Europe,0.03336,71,1395,0.02394,0.04279
2015,Pre-primary Level,West,Germany,0.93913,565,599,0.91996,0.95829
2015,Pre-primary Level,West,Eastern Europe,0.01744,34,599,0.00695,0.02793
2015,Pre-primary Level,East,Germany,0.95554,111,111,0.91703,0.99406
2015,Primary Level,West,Germany,0.44469,156,425,0.39739,0.49200
2015,Primary Level,West,Southern Europe,0.18784,113,425,0.15066,0.22502
2015,Primary Level,West,Western Asia,0.20859,103,425,0.16992,0.24727
2015,Primary Level,West,Eastern Europe,0.06715,53,425,0.04332,0.09097
2015,Primary Level,East,Germany,0.93475,41,41,0.85821,1.01128
2015,Lower Secondary Level,West,Germany,0.72497,1720,2624,0.70789,0.74206
2015,Lower Secondary Level,West,Southern Europe,0.07894,285,2624,0.06862,0.08926
2015,Lower Secondary Level,West,Central Asia,0.02917,121,2624,0.02273,0.03561
2015,Lower Secondary Level,West,Western Asia,0.07096,208,2624,0.06113,0.08079
2015,Lower Secondary Level,West,Eastern Europe,0.06360,290,2624,0.05426,0.07294
2015,Lower Secondary Level,East,Germany,0.91596,318,353,0.88697,0.94494
2015,Lower Secondary Level,East,Eastern Europe,0.04550,35,353,0.02373,0.06727
2015,Upper Secondary Level,West,Germany,0.87124,7552,9335,0.86444,0.87803
2015,Upper Secondary Level,West,Northern Africa,0.00170,32,9335,0.00087,0.00254
2015,Upper Secondary Level,West,Southern Asia,0.00537,59,9335,0.00389,0.00686
2015,Upper Secondary Level,West,Southern Europe,0.02368,319,9335,0.02060,0.02677
2015,Upper Secondary Level,West,Central Asia,0.01886,278,9335,0.01610,0.02162
2015,Upper Secondary Level,West,Western Asia,0.01852,224,9335,0.01579,0.02126
2015,Upper Secondary Level,West,Eastern Europe,0.04001,770,9335,0.03604,0.04399
2015,Upper Secondary Level,West,Northern Europe,0.00221,34,9335,0.00126,0.00317
2015,Upper Secondary Level,West,Western Europe,0.00869,67,9335,0.00681,0.01058
2015,Upper Secondary Level,East,Germany,0.97031,2599,2685,0.96389,0.97673
2015,Upper Secondary Level,East,Eastern Europe,0.01534,86,2685,0.01069,0.01999
2015,Post-secondary Non-tertiary Level,West,Germany,0.73123,1108,1751,0.71046,0.75200
2015,Post-secondary Non-tertiary Level,West,Southern Europe,0.04028,130,1751,0.03107,0.04949
2015,Post-secondary Non-tertiary Level,West,Central Asia,0.03643,87,1751,0.02765,0.04521
2015,Post-secondary Non-tertiary Level,West,Western Asia,0.01973,51,1751,0.01322,0.02625
2015,Post-secondary Non-tertiary Level,West,Eastern Europe,0.11915,375,1751,0.10397,0.13433
2015,Post-secondary Non-tertiary Level,East,Germany,0.89954,233,265,0.86327,0.93580
2015,Post-secondary Non-tertiary Level,East,Eastern Europe,0.04775,32,265,0.02203,0.07348
2015,First Stage of Tertiary Education,West,Germany,0.91035,1026,1074,0.89325,0.92744
2015,First Stage of Tertiary Education,West,Eastern Europe,0.03213,48,1074,0.02158,0.04269
2015,First Stage of Tertiary Education,East,Germany,0.99027,393,393,0.98056,0.99999
2015,Second Stage of Tertiary Education,West,Germany,0.83211,3636,4896,0.82164,0.84259
2015,Second Stage of Tertiary Education,West,Southern Asia,0.00904,62,4896,0.00638,0.01169
2015,Second Stage of Tertiary Education,West,Southern Europe,0.02063,208,4896,0.01665,0.02462
2015,Second Stage of Tertiary Education,West,Central Asia,0.01402,83,4896,0.01072,0.01731
2015,Second Stage of Tertiary Education,West,Western Asia,0.01278,98,4896,0.00964,0.01593
2015,Second Stage of Tertiary Education,West,Eastern Europe,0.05214,561,4896,0.04591,0.05837
2015,Second Stage of Tertiary Education,West,Northern Europe,0.00837,62,4896,0.00582,0.01093
2015,Second Stage of Tertiary Education,West,Western Europe,0.02274,98,4896,0.01857,0.02692
2015,Second Stage of Tertiary Education,West,Sub-Saharan Africa,0.00525,32,4896,0.00323,0.00728
2015,Second Stage of Tertiary Education,West,Latin America and the Caribbean,0.00548,56,4896,0.00341,0.00755
2015,Second Stage of Tertiary Education,East,Germany,0.93014,1275,1355,0.91656,0.94372
2015,Second Stage of Tertiary Education,East,Eastern Europe,0.03946,80,1355,0.02909,0.04983
2016,Pre-primary Level,West,Germany,0.93121,549,643,0.91163,0.95079
2016,Pre-primary Level,West,Western Asia,0.02045,94,643,0.00950,0.03139
2016,Pre-primary Level,East,Germany,0.95708,103,103,0.91775,0.99641
2016,Primary Level,West,Germany,0.40832,129,1172,0.38017,0.43648
2016,Primary Level,West,Southern Asia,0.02805,129,1172,0.01860,0.03751
2016,Primary Level,West,Southern Europe,0.19609,140,1172,0.17335,0.21883
2016,Primary Level,West,Western Asia,0.24246,653,1172,0.21791,0.26701
2016,Primary Level,West,Eastern Europe,0.05427,48,1172,0.04129,0.06725
2016,Primary Level,West,Sub-Saharan Africa,0.01724,73,1172,0.00978,0.02469
2016,Primary Level,East,Germany,0.77538,34,192,0.71619,0.83456
2016,Primary Level,East,Southern Asia,0.05360,54,192,0.02166,0.08554
2016,Primary Level,East,Western Asia,0.09360,104,192,0.05229,0.13490
2016,Lower Secondary Level,West,Germany,0.72133,1611,2806,0.70474,0.73793
2016,Lower Secondary Level,West,Southern Asia,0.00867,54,2806,0.00524,0.01210
2016,Lower Secondary Level,West,Southern Europe,0.08226,229,2806,0.07209,0.09243
2016,Lower Secondary Level,West,Central Asia,0.02424,95,2806,0.01855,0.02993
2016,Lower Secondary Level,West,Western Asia,0.07488,536,2806,0.06514,0.08462
2016,Lower Secondary Level,West,Eastern Europe,0.05830,233,2806,0.04963,0.06697
2016,Lower Secondary Level,West,Sub-Saharan Africa,0.00366,48,2806,0.00142,0.00589
2016,Lower Secondary Level,East,Germany,0.90423,297,388,0.87491,0.93355
2016,Lower Secondary Level,East,Western Asia,0.01471,55,388,0.00271,0.02670
2016,Lower Secondary Level,East,Eastern Europe,0.04299,36,388,0.02278,0.06320
2016,Upper Secondary Level,West,Germany,0.87150,6907,8823,0.86452,0.87848
2016,Upper Secondary Level,West,Northern Africa,0.00198,31,8823,0.00106,0.00291
2016,Upper Secondary Level,West,Southern Asia,0.00563,104,8823,0.00407,0.00720
2016,Upper Secondary Level,West,Southern Europe,0.02484,292,8823,0.02159,0.02808
2016,Upper Secondary Level,West,Central Asia,0.01773,263,8823,0.01498,0.02049
2016,Upper Secondary Level,West,Western Asia,0.01966,501,8823,0.01676,0.02256
2016,Upper Secondary Level,West,Eastern Europe,0.03630,633,8823,0.03240,0.04020
2016,Upper Secondary Level,West,Western Europe,0.01022,56,8823,0.00812,0.01232
2016,Upper Secondary Level,West,Sub-Saharan Africa,0.00162,36,8823,0.00078,0.00246
2016,Upper Secondary Level,East,Germany,0.97009,2433,2581,0.96351,0.97666
2016,Upper Secondary Level,East,Western Asia,0.00256,68,2581,0.00061,0.00450
2016,Upper Secondary Level,East,Eastern Europe,0.01411,80,2581,0.00956,0.01866
2016,Post-secondary Non-tertiary Level,West,Germany,0.71713,1058,1676,0.69556,0.73870
2016,Post-secondary Non-tertiary Level,West,Southern Europe,0.04601,130,1676,0.03597,0.05604
2016,Post-secondary Non-tertiary Level,West,Central Asia,0.03101,76,1676,0.02271,0.03931
2016,Post-secondary Non-tertiary Level,West,Western Asia,0.02158,83,1676,0.01462,0.02853
2016,Post-secondary Non-tertiary Level,West,Eastern Europe,0.12321,329,1676,0.10747,0.13895
2016,Post-secondary Non-tertiary Level,East,Germany,0.88714,224,255,0.84822,0.92605
2016,Post-secondary Non-tertiary Level,East,Eastern Europe,0.03442,31,255,0.01200,0.05684
2016,First Stage of Tertiary Education,West,Germany,0.90865,935,978,0.89059,0.92672
2016,First Stage of Tertiary Education,West,Eastern Europe,0.03044,43,978,0.01967,0.04122
2016,First Stage of Tertiary Education,East,Germany,0.99066,365,365,0.98078,1.00054
2016,Second Stage of Tertiary Education,West,Germany,0.82470,3422,4960,0.81412,0.83529
2016,Second Stage of Tertiary Education,West,Southern Asia,0.00994,84,4960,0.00717,0.01270
2016,Second Stage of Tertiary Education,West,Southern Europe,0.02308,176,4960,0.01890,0.02726
2016,Second Stage of Tertiary Education,West,Central Asia,0.01355,73,4960,0.01033,0.01677
2016,Second Stage of Tertiary Education,West,Western Asia,0.01752,489,4960,0.01387,0.02117
2016,Second Stage of Tertiary Education,West,Eastern Europe,0.05257,503,4960,0.04636,0.05878
2016,Second Stage of Tertiary Education,West,Northern Europe,0.00913,51,4960,0.00648,0.01177
2016,Second Stage of Tertiary Education,West,Western Europe,0.01930,84,4960,0.01547,0.02313
2016,Second Stage of Tertiary Education,West,Sub-Saharan Africa,0.00678,34,4960,0.00450,0.00906
2016,Second Stage of Tertiary Education,West,Latin America and the Caribbean,0.00600,44,4960,0.00385,0.00815
2016,Second Stage of Tertiary Education,East,Germany,0.92170,1212,1367,0.90746,0.93595
2016,Second Stage of Tertiary Education,East,Western Asia,0.00407,72,1367,0.00070,0.00745
2016,Second Stage of Tertiary Education,East,Eastern Europe,0.03676,83,1367,0.02678,0.04674
2017,Pre-primary Level,West,Germany,0.93038,604,708,0.91162,0.94914
2017,Pre-primary Level,West,Western Asia,0.02271,104,708,0.01173,0.03369
2017,Pre-primary Level,East,Germany,0.97619,128,128,0.94968,1.00271
2017,Primary Level,West,Germany,0.37118,157,1603,0.34752,0.39484
2017,Primary Level,West,Southern Asia,0.03800,207,1603,0.02863,0.04736
2017,Primary Level,West,Southern Europe,0.16182,107,1603,0.14379,0.17986
2017,Primary Level,West,Western Asia,0.29647,1013,1603,0.27410,0.31883
2017,Primary Level,West,Eastern Europe,0.04914,45,1603,0.03856,0.05973
2017,Primary Level,West,Sub-Saharan Africa,0.02295,74,1603,0.01562,0.03029
2017,Primary Level,East,Germany,0.76197,44,252,0.70928,0.81466
2017,Primary Level,East,Southern Asia,0.07255,74,252,0.04046,0.10464
2017,Primary Level,East,Western Asia,0.12504,134,252,0.08412,0.16596
2017,Lower Secondary Level,West,Germany,0.71475,1738,3141,0.69895,0.73054
2017,Lower Secondary Level,West,Southern Asia,0.00638,79,3141,0.00359,0.00916
2017,Lower Secondary Level,West,Southern Europe,0.08849,210,3141,0.07855,0.09842
2017,Lower Secondary Level,West,Central Asia,0.01676,69,3141,0.01227,0.02125
2017,Lower Secondary Level,West,Western Asia,0.07851,764,3141,0.06910,0.08792
2017,Lower Secondary Level,West,Eastern Europe,0.05686,228,3141,0.04876,0.06496
2017,Lower Secondary Level,West,Sub-Saharan Africa,0.00691,53,3141,0.00401,0.00981
2017,Lower Secondary Level,East,Germany,0.89987,333,455,0.87226,0.92748
2017,Lower Secondary Level,East,Western Asia,0.01761,86,455,0.00551,0.02971
2017,Lower Secondary Level,East,Eastern Europe,0.04035,36,455,0.02225,0.05845
2017,Upper Secondary Level,West,Germany,0.87320,7735,9707,0.86658,0.87982
2017,Upper Secondary Level,West,Southern Asia,0.00763,135,9707,0.00590,0.00936
2017,Upper Secondary Level,West,Southern Europe,0.02701,264,9707,0.02379,0.03024
2017,Upper Secondary Level,West,Central Asia,0.01661,259,9707,0.01407,0.01916
2017,Upper Secondary Level,West,Western Asia,0.01824,607,9707,0.01558,0.02090
2017,Upper Secondary Level,West,Eastern Europe,0.03518,599,9707,0.03151,0.03884
2017,Upper Secondary Level,West,Western Europe,0.00969,62,9707,0.00774,0.01163
2017,Upper Secondary Level,West,Sub-Saharan Africa,0.00154,46,9707,0.00076,0.00233
2017,Upper Secondary Level,East,Germany,0.96811,2721,2888,0.96170,0.97452
2017,Upper Secondary Level,East,Western Asia,0.00217,82,2888,0.00048,0.00387
2017,Upper Secondary Level,East,Eastern Europe,0.01833,85,2888,0.01344,0.02322
2017,Post-secondary Non-tertiary Level,West,Germany,0.73104,1270,1847,0.71081,0.75127
2017,Post-secondary Non-tertiary Level,West,Southern Europe,0.04817,110,1847,0.03840,0.05794
2017,Post-secondary Non-tertiary Level,West,Central Asia,0.02420,69,1847,0.01719,0.03121
2017,Post-secondary Non-tertiary Level,West,Western Asia,0.02339,124,1847,0.01650,0.03029
2017,Post-secondary Non-tertiary Level,West,Eastern Europe,0.10899,274,1847,0.09477,0.12320
2017,Post-secondary Non-tertiary Level,East,Germany,0.89554,280,312,0.86155,0.92954
2017,Post-secondary Non-tertiary Level,East,Eastern Europe,0.04766,32,312,0.02398,0.07134
2017,First Stage of Tertiary Education,West,Germany,0.90270,1032,1075,0.88497,0.92042
2017,First Stage of Tertiary Education,West,Eastern Europe,0.03220,43,1075,0.02164,0.04276
2017,First Stage of Tertiary Education,East,Germany,0.99050,393,393,0.98090,1.00011
2017,Second Stage of Tertiary Education,West,Germany,0.82638,3991,5641,0.81650,0.83627
2017,Second Stage of Tertiary Education,West,Southern Asia,0.00997,102,5641,0.00738,0.01257
