year,age_gr,sampreg,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,30-45 y.,East,Eastern Europe,0.02627,100,1538,0.01828,0.03427
2016,46-65 y.,West,Germany,0.81727,5276,6934,0.80817,0.82636
2016,46-65 y.,West,Southern Asia,0.00747,77,6934,0.00544,0.00949
2016,46-65 y.,West,Southern Europe,0.03596,319,6934,0.03158,0.04034
2016,46-65 y.,West,Central Asia,0.01815,144,6934,0.01501,0.02129
2016,46-65 y.,West,Western Asia,0.03228,517,6934,0.02812,0.03644
2016,46-65 y.,West,Eastern Europe,0.04932,527,6934,0.04422,0.05441
2016,46-65 y.,West,Western Europe,0.01639,74,6934,0.01340,0.01938
2016,46-65 y.,East,Germany,0.96638,1763,1890,0.95825,0.97451
2016,46-65 y.,East,Western Asia,0.00202,55,1890,-0.00001,0.00404
2016,46-65 y.,East,Eastern Europe,0.01855,72,1890,0.01246,0.02463
2016,66 and older,West,Germany,0.88912,3172,3496,0.87871,0.89953
2016,66 and older,West,Southern Europe,0.03028,80,3496,0.02460,0.03596
2016,66 and older,West,Western Asia,0.01632,47,3496,0.01212,0.02053
2016,66 and older,West,Eastern Europe,0.03306,156,3496,0.02713,0.03899
2016,66 and older,West,Western Europe,0.01450,41,3496,0.01053,0.01846
2016,66 and older,East,Germany,0.98083,1130,1163,0.97294,0.98871
2016,66 and older,East,Eastern Europe,0.01679,33,1163,0.00941,0.02418
2017,17-29 y.,West,Germany,0.87083,3466,5427,0.86191,0.87976
2017,17-29 y.,West,Southern Asia,0.01005,218,5427,0.00740,0.01271
2017,17-29 y.,West,Southern Europe,0.02705,121,5427,0.02273,0.03136
2017,17-29 y.,West,Central Asia,0.01234,53,5427,0.00940,0.01527
2017,17-29 y.,West,Western Asia,0.03232,1211,5427,0.02761,0.03702
2017,17-29 y.,West,Eastern Europe,0.02888,237,5427,0.02442,0.03334
2017,17-29 y.,West,Sub-Saharan Africa,0.00553,121,5427,0.00356,0.00750
2017,17-29 y.,East,Germany,0.91456,750,1009,0.89731,0.93182
2017,17-29 y.,East,Southern Asia,0.00773,59,1009,0.00232,0.01314
2017,17-29 y.,East,Western Asia,0.01806,153,1009,0.00984,0.02628
2017,17-29 y.,East,Eastern Europe,0.04232,47,1009,0.02990,0.05475
2017,30-45 y.,West,Germany,0.74050,3835,7340,0.73047,0.75053
2017,30-45 y.,West,Northern Africa,0.00666,62,7340,0.00479,0.00852
2017,30-45 y.,West,Southern Asia,0.01589,268,7340,0.01303,0.01876
2017,30-45 y.,West,Southern Europe,0.04418,376,7340,0.03948,0.04889
2017,30-45 y.,West,Central Asia,0.02948,280,7340,0.02561,0.03335
2017,30-45 y.,West,Western Asia,0.04555,1502,7340,0.04078,0.05032
2017,30-45 y.,West,Eastern Europe,0.07160,762,7340,0.06570,0.07750
2017,30-45 y.,West,Northern Europe,0.00443,39,7340,0.00291,0.00596
2017,30-45 y.,West,Western Europe,0.01019,63,7340,0.00789,0.01249
2017,30-45 y.,West,Sub-Saharan Africa,0.01090,103,7340,0.00852,0.01327
2017,30-45 y.,West,Latin America and the Caribbean,0.01174,50,7340,0.00927,0.01420
2017,30-45 y.,East,Germany,0.91036,1300,1658,0.89660,0.92411
2017,30-45 y.,East,Southern Asia,0.00438,65,1658,0.00120,0.00756
2017,30-45 y.,East,Western Asia,0.00955,194,1658,0.00487,0.01423
2017,30-45 y.,East,Eastern Europe,0.02919,99,1658,0.02108,0.03730
2017,46-65 y.,West,Germany,0.81397,6297,8206,0.80555,0.82239
2017,46-65 y.,West,Southern Asia,0.00825,108,8206,0.00629,0.01020
2017,46-65 y.,West,Southern Europe,0.03689,301,8206,0.03282,0.04097
2017,46-65 y.,West,Central Asia,0.01510,141,8206,0.01246,0.01774
2017,46-65 y.,West,Western Asia,0.03420,679,8206,0.03027,0.03814
2017,46-65 y.,West,Eastern Europe,0.04954,552,8206,0.04484,0.05424
2017,46-65 y.,West,Northern Europe,0.00399,39,8206,0.00262,0.00535
2017,46-65 y.,West,Western Europe,0.01801,89,8206,0.01513,0.02088
2017,46-65 y.,East,Germany,0.96495,2050,2194,0.95725,0.97265
2017,46-65 y.,East,Western Asia,0.00350,70,2194,0.00103,0.00598
2017,46-65 y.,East,Eastern Europe,0.01962,74,2194,0.01382,0.02542
2017,66 and older,West,Germany,0.88649,3333,3736,0.87632,0.89666
2017,66 and older,West,Southern Europe,0.03564,86,3736,0.02970,0.04159
2017,66 and older,West,Central Asia,0.00354,32,3736,0.00163,0.00544
2017,66 and older,West,Western Asia,0.01590,65,3736,0.01189,0.01991
2017,66 and older,West,Eastern Europe,0.03162,175,3736,0.02601,0.03723
2017,66 and older,West,Western Europe,0.01497,45,3736,0.01108,0.01887
2017,66 and older,East,Germany,0.98581,1182,1182,0.97907,0.99256
2018,17-29 y.,West,Germany,0.87455,3391,5068,0.86543,0.88367
2018,17-29 y.,West,Southern Asia,0.01388,186,5068,0.01066,0.01710
2018,17-29 y.,West,Southern Europe,0.02431,101,5068,0.02007,0.02855
2018,17-29 y.,West,Central Asia,0.00682,40,5068,0.00455,0.00908
2018,17-29 y.,West,Western Asia,0.03055,1046,5068,0.02581,0.03529
2018,17-29 y.,West,Eastern Europe,0.03024,202,5068,0.02552,0.03496
2018,17-29 y.,West,Sub-Saharan Africa,0.00503,102,5068,0.00308,0.00697
2018,17-29 y.,East,Germany,0.92749,764,954,0.91102,0.94395
2018,17-29 y.,East,Southern Asia,0.00790,53,954,0.00228,0.01352
2018,17-29 y.,East,Western Asia,0.01633,137,954,0.00828,0.02437
2018,30-45 y.,West,Germany,0.73092,3526,6735,0.72033,0.74151
2018,30-45 y.,West,Northern Africa,0.00740,64,6735,0.00536,0.00945
2018,30-45 y.,West,Southern Asia,0.01579,238,6735,0.01281,0.01877
2018,30-45 y.,West,Southern Europe,0.04738,324,6735,0.04231,0.05246
2018,30-45 y.,West,Central Asia,0.02885,240,6735,0.02485,0.03285
2018,30-45 y.,West,Western Asia,0.04792,1378,6735,0.04282,0.05302
2018,30-45 y.,West,Eastern Europe,0.07805,714,6735,0.07164,0.08446
2018,30-45 y.,West,Northern Europe,0.00454,38,6735,0.00294,0.00615
2018,30-45 y.,West,Western Europe,0.01042,56,6735,0.00799,0.01284
2018,30-45 y.,West,Sub-Saharan Africa,0.01050,118,6735,0.00806,0.01293
2018,30-45 y.,West,Latin America and the Caribbean,0.00940,39,6735,0.00709,0.01170
2018,30-45 y.,East,Germany,0.89881,1238,1594,0.88400,0.91362
2018,30-45 y.,East,Southern Asia,0.01003,68,1594,0.00514,0.01493
2018,30-45 y.,East,Western Asia,0.01346,203,1594,0.00780,0.01911
2018,30-45 y.,East,Eastern Europe,0.02839,85,1594,0.02023,0.03654
2018,46-65 y.,West,Germany,0.81478,6016,7998,0.80627,0.82330
2018,46-65 y.,West,Southern Asia,0.00704,92,7998,0.00521,0.00888
2018,46-65 y.,West,Southern Europe,0.03158,270,7998,0.02775,0.03541
2018,46-65 y.,West,Central Asia,0.01650,145,7998,0.01370,0.01929
2018,46-65 y.,West,Western Asia,0.03702,746,7998,0.03288,0.04116
2018,46-65 y.,West,Eastern Europe,0.04999,543,7998,0.04521,0.05476
2018,46-65 y.,West,Northern Europe,0.00466,38,7998,0.00317,0.00616
2018,46-65 y.,West,Western Europe,0.01959,81,7998,0.01655,0.02263
2018,46-65 y.,West,Sub-Saharan Africa,0.00293,34,7998,0.00174,0.00411
2018,46-65 y.,West,Latin America and the Caribbean,0.00515,33,7998,0.00358,0.00672
2018,46-65 y.,East,Germany,0.96742,1998,2139,0.95989,0.97494
2018,46-65 y.,East,Western Asia,0.00333,73,2139,0.00089,0.00577
2018,46-65 y.,East,Eastern Europe,0.01503,68,2139,0.00987,0.02019
2018,66 and older,West,Germany,0.87454,3320,3737,0.86392,0.88516
2018,66 and older,West,Southern Europe,0.03209,86,3737,0.02644,0.03774
2018,66 and older,West,Central Asia,0.00517,38,3737,0.00287,0.00747
2018,66 and older,West,Western Asia,0.01671,63,3737,0.01260,0.02082
2018,66 and older,West,Eastern Europe,0.03113,178,3737,0.02556,0.03670
2018,66 and older,West,Western Europe,0.02178,52,3737,0.01710,0.02646
2018,66 and older,East,Germany,0.98672,1210,1210,0.98026,0.99317
2019,17-29 y.,West,Germany,0.87194,3229,4586,0.86227,0.88161
2019,17-29 y.,West,Southern Asia,0.01479,131,4586,0.01130,0.01829
2019,17-29 y.,West,Southern Europe,0.02504,75,4586,0.02052,0.02956
2019,17-29 y.,West,Western Asia,0.03279,930,4586,0.02764,0.03795
2019,17-29 y.,West,Eastern Europe,0.02659,143,4586,0.02193,0.03124
2019,17-29 y.,West,Sub-Saharan Africa,0.00953,78,4586,0.00672,0.01234
2019,17-29 y.,East,Germany,0.93244,714,860,0.91566,0.94923
2019,17-29 y.,East,Southern Asia,0.01032,49,860,0.00356,0.01708
2019,17-29 y.,East,Western Asia,0.02094,97,860,0.01137,0.03052
2019,30-45 y.,West,Germany,0.74125,3438,6305,0.73044,0.75207
2019,30-45 y.,West,Northern Africa,0.00692,49,6305,0.00487,0.00896
2019,30-45 y.,West,Southern Asia,0.01319,217,6305,0.01037,0.01601
2019,30-45 y.,West,Southern Europe,0.04321,251,6305,0.03819,0.04823
2019,30-45 y.,West,Central Asia,0.02651,197,6305,0.02255,0.03048
2019,30-45 y.,West,Western Asia,0.04522,1346,6305,0.04009,0.05035
2019,30-45 y.,West,Eastern Europe,0.07628,608,6305,0.06973,0.08283
2019,30-45 y.,West,Western Europe,0.01208,53,6305,0.00938,0.01478
2019,30-45 y.,West,Sub-Saharan Africa,0.01081,105,6305,0.00826,0.01337
2019,30-45 y.,West,Latin America and the Caribbean,0.01262,41,6305,0.00987,0.01538
2019,30-45 y.,East,Germany,0.90172,1208,1503,0.88667,0.91678
2019,30-45 y.,East,Southern Asia,0.01448,56,1503,0.00844,0.02052
2019,30-45 y.,East,Western Asia,0.01487,173,1503,0.00875,0.02100
2019,30-45 y.,East,Eastern Europe,0.03550,66,1503,0.02614,0.04486
2019,46-65 y.,West,Germany,0.80388,6693,8612,0.79550,0.81227
2019,46-65 y.,West,Southern Asia,0.00517,76,8612,0.00365,0.00668
2019,46-65 y.,West,Southern Europe,0.03646,239,8612,0.03251,0.04042
2019,46-65 y.,West,Central Asia,0.01671,130,8612,0.01400,0.01942
2019,46-65 y.,West,Western Asia,0.04198,740,8612,0.03775,0.04622
2019,46-65 y.,West,Eastern Europe,0.05126,532,8612,0.04660,0.05591
2019,46-65 y.,West,Northern Europe,0.00397,36,8612,0.00264,0.00530
2019,46-65 y.,West,Western Europe,0.01970,97,8612,0.01676,0.02263
2019,46-65 y.,West,Sub-Saharan Africa,0.00338,32,8612,0.00216,0.00461
2019,46-65 y.,West,Latin America and the Caribbean,0.00591,37,8612,0.00429,0.00753
2019,46-65 y.,East,Germany,0.96411,2157,2295,0.95649,0.97172
2019,46-65 y.,East,Western Asia,0.00588,71,2295,0.00275,0.00901
2019,46-65 y.,East,Eastern Europe,0.01603,67,2295,0.01089,0.02117
2019,66 and older,West,Germany,0.88066,3452,3847,0.87041,0.89090
2019,66 and older,West,Southern Europe,0.03270,83,3847,0.02707,0.03832
2019,66 and older,West,Central Asia,0.00506,34,3847,0.00282,0.00730
2019,66 and older,West,Western Asia,0.01137,57,3847,0.00802,0.01472
2019,66 and older,West,Eastern Europe,0.03112,166,3847,0.02563,0.03661
2019,66 and older,West,Western Europe,0.02139,55,3847,0.01681,0.02596
2019,66 and older,East,Germany,0.98418,1266,1266,0.97731,0.99106
2020,17-29 y.,West,Germany,0.88708,3035,5033,0.87833,0.89582
2020,17-29 y.,West,Northern Africa,0.00151,36,5033,0.00044,0.00259
2020,17-29 y.,West,Southern Asia,0.01515,190,5033,0.01177,0.01852
2020,17-29 y.,West,Southern Europe,0.02029,185,5033,0.01640,0.02419
2020,17-29 y.,West,Western Asia,0.03200,978,5033,0.02713,0.03686
2020,17-29 y.,West,Eastern Europe,0.02559,360,5033,0.02123,0.02995
2020,17-29 y.,West,Sub-Saharan Africa,0.00387,198,5033,0.00216,0.00559
2020,17-29 y.,West,Latin America and the Caribbean,0.00435,51,5033,0.00253,0.00617
2020,17-29 y.,East,Germany,0.95055,632,850,0.93597,0.96514
2020,17-29 y.,East,Southern Asia,0.00762,53,850,0.00177,0.01347
2020,17-29 y.,East,Western Asia,0.01523,109,850,0.00699,0.02346
2020,17-29 y.,East,Eastern Europe,0.01692,56,850,0.00824,0.02559
2020,30-45 y.,West,Germany,0.75022,3115,6798,0.73993,0.76051
2020,30-45 y.,West,Northern Africa,0.00468,73,6798,0.00306,0.00630
2020,30-45 y.,West,Southern Asia,0.01624,349,6798,0.01324,0.01925
2020,30-45 y.,West,Southern Europe,0.04435,421,6798,0.03946,0.04924
2020,30-45 y.,West,Central Asia,0.02581,176,6798,0.02204,0.02958
2020,30-45 y.,West,Western Asia,0.04005,1403,6798,0.03539,0.04471
2020,30-45 y.,West,Eastern Europe,0.06775,905,6798,0.06177,0.07372
2020,30-45 y.,West,Western Europe,0.01017,49,6798,0.00779,0.01256
2020,30-45 y.,West,Sub-Saharan Africa,0.01830,225,6798,0.01512,0.02149
2020,30-45 y.,West,Latin America and the Caribbean,0.01223,82,6798,0.00962,0.01485
2020,30-45 y.,East,Germany,0.90150,1105,1512,0.88648,0.91653
2020,30-45 y.,East,Southern Asia,0.00449,72,1512,0.00112,0.00786
2020,30-45 y.,East,Southern Europe,0.00888,34,1512,0.00415,0.01361
2020,30-45 y.,East,Western Asia,0.01423,172,1512,0.00826,0.02020
2020,30-45 y.,East,Eastern Europe,0.03535,129,1512,0.02604,0.04467
2020,46-65 y.,West,Germany,0.82123,6170,8249,0.81296,0.82949
2020,46-65 y.,West,Southern Asia,0.00581,81,8249,0.00417,0.00745
2020,46-65 y.,West,Southern Europe,0.03504,283,8249,0.03107,0.03901
2020,46-65 y.,West,Central Asia,0.01700,118,8249,0.01421,0.01979
2020,46-65 y.,West,Western Asia,0.03482,746,8249,0.03086,0.03877
2020,46-65 y.,West,Eastern Europe,0.04067,623,8249,0.03641,0.04494
2020,46-65 y.,West,Northern Europe,0.00343,38,8249,0.00217,0.00469
2020,46-65 y.,West,Western Europe,0.02035,99,8249,0.01730,0.02339
2020,46-65 y.,West,Sub-Saharan Africa,0.00429,46,8249,0.00288,0.00570
2020,46-65 y.,West,Latin America and the Caribbean,0.00541,45,8249,0.00383,0.00700
2020,46-65 y.,East,Germany,0.96708,1973,2136,0.95952,0.97465
2020,46-65 y.,East,Western Asia,0.00487,90,2136,0.00192,0.00782
2020,46-65 y.,East,Eastern Europe,0.01472,73,2136,0.00961,0.01983
2020,66 and older,West,Germany,0.88890,3239,3639,0.87869,0.89911
2020,66 and older,West,Southern Europe,0.03138,85,3639,0.02572,0.03705
2020,66 and older,West,Central Asia,0.00611,37,3639,0.00358,0.00865
2020,66 and older,West,Western Asia,0.01437,62,3639,0.01050,0.01824
2020,66 and older,West,Eastern Europe,0.02354,165,3639,0.01861,0.02847
2020,66 and older,West,Western Europe,0.01840,51,3639,0.01403,0.02276
2020,66 and older,East,Germany,0.98543,1199,1234,0.97874,0.99212
2020,66 and older,East,Eastern Europe,0.01243,35,1234,0.00625,0.01862
2021,17-29 y.,West,Germany,0.87162,2009,3004,0.85965,0.88358
2021,17-29 y.,West,Southern Asia,0.01874,85,3004,0.01389,0.02359
2021,17-29 y.,West,Southern Europe,0.02338,59,3004,0.01797,0.02878
2021,17-29 y.,West,Western Asia,0.03014,621,3004,0.02402,0.03625
2021,17-29 y.,West,Eastern Europe,0.02986,134,3004,0.02377,0.03594
2021,17-29 y.,West,Sub-Saharan Africa,0.00783,96,3004,0.00468,0.01099
2021,17-29 y.,East,Germany,0.92850,436,508,0.90607,0.95093
2021,17-29 y.,East,Western Asia,0.02492,72,508,0.01135,0.03849
2021,30-45 y.,West,Germany,0.75611,2131,4219,0.74315,0.76907
2021,30-45 y.,West,Northern Africa,0.00467,33,4219,0.00261,0.00673
2021,30-45 y.,West,Southern Asia,0.01626,215,4219,0.01244,0.02008
2021,30-45 y.,West,Southern Europe,0.04725,195,4219,0.04085,0.05366
2021,30-45 y.,West,Central Asia,0.02263,93,4219,0.01814,0.02712
2021,30-45 y.,West,Western Asia,0.03511,928,4219,0.02956,0.04067
2021,30-45 y.,West,Eastern Europe,0.07296,431,4219,0.06511,0.08081
2021,30-45 y.,West,Western Europe,0.01061,32,4219,0.00752,0.01371
2021,30-45 y.,West,Sub-Saharan Africa,0.01302,121,4219,0.00960,0.01645
2021,30-45 y.,West,Latin America and the Caribbean,0.00832,40,4219,0.00558,0.01107
2021,30-45 y.,East,Germany,0.88384,783,976,0.86373,0.90395
2021,30-45 y.,East,Western Asia,0.01413,131,976,0.00672,0.02153
2021,30-45 y.,East,Eastern Europe,0.03916,62,976,0.02698,0.05133
2021,46-65 y.,West,Germany,0.80992,4397,5748,0.79978,0.82007
2021,46-65 y.,West,Southern Asia,0.00542,60,5748,0.00352,0.00731
2021,46-65 y.,West,Southern Europe,0.03739,172,5748,0.03248,0.04229
2021,46-65 y.,West,Central Asia,0.02001,76,5748,0.01639,0.02363
2021,46-65 y.,West,Western Asia,0.03913,554,5748,0.03412,0.04414
2021,46-65 y.,West,Eastern Europe,0.04670,378,5748,0.04124,0.05215
2021,46-65 y.,West,Western Europe,0.01908,75,5748,0.01554,0.02261
2021,46-65 y.,West,Latin America and the Caribbean,0.00563,36,5748,0.00370,0.00756
2021,46-65 y.,East,Germany,0.96120,1358,1460,0.95129,0.97111
2021,46-65 y.,East,Western Asia,0.00649,61,1460,0.00237,0.01061
2021,46-65 y.,East,Eastern Europe,0.01736,41,1460,0.01066,0.02406
2021,66 and older,West,Germany,0.88588,2416,2679,0.87384,0.89792
2021,66 and older,West,Southern Europe,0.03174,50,2679,0.02510,0.03838
2021,66 and older,West,Western Asia,0.01703,53,2679,0.01213,0.02193
2021,66 and older,West,Eastern Europe,0.03100,119,2679,0.02444,0.03756
2021,66 and older,West,Western Europe,0.01630,41,2679,0.01151,0.02110
2021,66 and older,East,Germany,0.98684,833,833,0.97909,0.99458
2022,17-29 y.,West,Germany,0.85513,2937,4861,0.84524,0.86503
2022,17-29 y.,West,Northern Africa,0.00093,77,4861,0.00008,0.00179
2022,17-29 y.,West,Northern America,0.00171,35,4861,0.00055,0.00287
2022,17-29 y.,West,Eastern Asia,0.00416,92,4861,0.00235,0.00597
2022,17-29 y.,West,Southern Asia,0.01639,258,4861,0.01282,0.01996
2022,17-29 y.,West,South-Eastern Asia,0.00213,69,4861,0.00083,0.00343
2022,17-29 y.,West,Southern Europe,0.01683,191,4861,0.01321,0.02044
2022,17-29 y.,West,Central Asia,0.00780,49,4861,0.00533,0.01028
2022,17-29 y.,West,Western Asia,0.03950,650,4861,0.03402,0.04497
2022,17-29 y.,West,Eastern Europe,0.03365,221,4861,0.02858,0.03872
2022,17-29 y.,West,Sub-Saharan Africa,0.00954,132,4861,0.00681,0.01227
2022,17-29 y.,West,Latin America and the Caribbean,0.00663,150,4861,0.00434,0.00891
2022,17-29 y.,East,Germany,0.88504,752,949,0.86473,0.90535
2022,17-29 y.,East,Southern Asia,0.01694,52,949,0.00872,0.02515
2022,17-29 y.,East,Western Asia,0.03081,95,949,0.01981,0.04181
2022,17-29 y.,East,Eastern Europe,0.03181,50,949,0.02064,0.04298
2022,30-45 y.,West,Germany,0.72307,3716,7029,0.71261,0.73353
2022,30-45 y.,West,Northern Africa,0.00491,92,7029,0.00328,0.00655
2022,30-45 y.,West,Northern America,0.00322,67,7029,0.00189,0.00454
2022,30-45 y.,West,Eastern Asia,0.00257,122,7029,0.00139,0.00375
2022,30-45 y.,West,Southern Asia,0.01930,461,7029,0.01609,0.02252
2022,30-45 y.,West,South-Eastern Asia,0.00405,112,7029,0.00256,0.00553
2022,30-45 y.,West,Southern Europe,0.04776,408,7029,0.04277,0.05274
2022,30-45 y.,West,Central Asia,0.03435,149,7029,0.03009,0.03860
2022,30-45 y.,West,Western Asia,0.04061,891,7029,0.03600,0.04523
2022,30-45 y.,West,Eastern Europe,0.07763,549,7029,0.07137,0.08388
2022,30-45 y.,West,Northern Europe,0.00510,39,7029,0.00343,0.00676
2022,30-45 y.,West,Western Europe,0.01023,44,7029,0.00787,0.01258
2022,30-45 y.,West,Sub-Saharan Africa,0.01291,160,7029,0.01027,0.01555
2022,30-45 y.,West,Latin America and the Caribbean,0.00976,219,7029,0.00746,0.01205
2022,30-45 y.,East,Germany,0.87576,1409,1795,0.86049,0.89102
2022,30-45 y.,East,Southern Asia,0.00908,76,1795,0.00469,0.01346
2022,30-45 y.,East,Southern Europe,0.00752,40,1795,0.00352,0.01152
2022,30-45 y.,East,Western Asia,0.02524,134,1795,0.01798,0.03250
2022,30-45 y.,East,Eastern Europe,0.03380,94,1795,0.02543,0.04216
2022,30-45 y.,East,Latin America and the Caribbean,0.00924,42,1795,0.00481,0.01367
2022,46-65 y.,West,Germany,0.79562,5746,7146,0.78627,0.80497
2022,46-65 y.,West,Southern Asia,0.00689,53,7146,0.00497,0.00881
2022,46-65 y.,West,Southern Europe,0.03763,191,7146,0.03321,0.04204
2022,46-65 y.,West,Central Asia,0.02003,86,7146,0.01678,0.02328
2022,46-65 y.,West,Western Asia,0.03659,474,7146,0.03224,0.04094
2022,46-65 y.,West,Eastern Europe,0.05181,412,7146,0.04667,0.05695
2022,46-65 y.,West,Northern Europe,0.00429,32,7146,0.00277,0.00580
2022,46-65 y.,West,Western Europe,0.02421,107,7146,0.02064,0.02777
2022,46-65 y.,West,Latin America and the Caribbean,0.00486,45,7146,0.00325,0.00647
2022,46-65 y.,East,Germany,0.92153,1719,1852,0.90927,0.93378
2022,46-65 y.,East,Western Asia,0.01149,74,1852,0.00664,0.01635
2022,46-65 y.,East,Eastern Europe,0.03573,59,1852,0.02728,0.04419
2022,66 and older,West,Germany,0.88191,2748,3035,0.87042,0.89339
2022,66 and older,West,Southern Europe,0.02837,59,3035,0.02247,0.03428
2022,66 and older,West,Western Asia,0.01614,43,3035,0.01165,0.02062
2022,66 and older,West,Eastern Europe,0.03579,139,3035,0.02918,0.04240
2022,66 and older,West,Western Europe,0.01857,46,3035,0.01376,0.02337
2022,66 and older,East,Germany,0.97802,1016,1016,0.96901,0.98704
