year,bula_h,migback,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.31111,174,393,0.26528,0.35694
2015,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.31445,264,769,0.28161,0.34728
2015,Baden-Wuerttemberg,Direct migration background,Central Asia,0.09298,68,769,0.07245,0.11352
2015,Baden-Wuerttemberg,Direct migration background,Western Asia,0.11115,78,769,0.08892,0.13338
2015,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.28203,327,769,0.25021,0.31386
2015,Baden-Wuerttemberg,Direct migration background,Western Europe,0.05314,32,769,0.03728,0.06901
2015,Bavaria,Direct migration background,Southern Europe,0.19006,208,937,0.16492,0.21519
2015,Bavaria,Direct migration background,Central Asia,0.08124,98,937,0.06374,0.09874
2015,Bavaria,Direct migration background,Western Asia,0.09428,77,937,0.07556,0.11301
2015,Bavaria,Direct migration background,Eastern Europe,0.34205,472,937,0.31166,0.37245
2015,Bavaria,Direct migration background,Western Europe,0.14689,82,937,0.12421,0.16957
2015,Berlin,Direct migration background,Southern Europe,0.19738,48,115,0.12431,0.27044
2015,Berlin,Direct migration background,Eastern Europe,0.24665,67,115,0.16752,0.32578
2015,Brandenburg,Direct migration background,Eastern Europe,0.57722,66,66,0.45712,0.69731
2015,Saxony,Direct migration background,Eastern Europe,0.57613,56,56,0.44553,0.70673
2015,Thuringa,Direct migration background,Eastern Europe,0.57860,59,59,0.45152,0.70568
2016,Schleswig-Holstein,Direct migration background,Southern Asia,0.06395,36,265,0.03444,0.09346
2016,Schleswig-Holstein,Direct migration background,Western Asia,0.14574,166,265,0.10318,0.18831
2016,Schleswig-Holstein,Direct migration background,Eastern Europe,0.21512,63,265,0.16556,0.26469
2016,Hamburg,Direct migration background,Western Asia,0.30329,31,84,0.20439,0.40218
2016,Hamburg,Direct migration background,Eastern Europe,0.22917,53,84,0.13875,0.31959
2016,Lower Saxony,Direct migration background,Southern Asia,0.04257,33,777,0.02836,0.05677
2016,Lower Saxony,Direct migration background,Southern Europe,0.05693,80,777,0.04062,0.07323
2016,Lower Saxony,Direct migration background,Central Asia,0.16567,85,777,0.13951,0.19183
2016,Lower Saxony,Direct migration background,Western Asia,0.23833,374,777,0.20836,0.26831
2016,Lower Saxony,Direct migration background,Eastern Europe,0.31452,205,777,0.28185,0.34719
2016,Bremen,Direct migration background,Western Asia,0.26183,41,41,0.12559,0.39807
2016,North Rhine-Westphalia,Direct migration background,Northern Africa,0.01526,36,1957,0.00983,0.02070
2016,North Rhine-Westphalia,Direct migration background,Southern Asia,0.03455,100,1957,0.02645,0.04264
2016,North Rhine-Westphalia,Direct migration background,Southern Europe,0.19331,311,1957,0.17581,0.21081
2016,North Rhine-Westphalia,Direct migration background,Central Asia,0.10736,165,1957,0.09364,0.12108
2016,North Rhine-Westphalia,Direct migration background,Western Asia,0.21807,772,1957,0.19977,0.23637
2016,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.27722,481,1957,0.25738,0.29705
2016,North Rhine-Westphalia,Direct migration background,Western Europe,0.04908,37,1957,0.03951,0.05866
2016,North Rhine-Westphalia,Direct migration background,Sub-Saharan Africa,0.02205,55,1957,0.01555,0.02856
2016,Hesse,Direct migration background,Southern Asia,0.11241,84,594,0.08699,0.13783
2016,Hesse,Direct migration background,Southern Europe,0.15326,60,594,0.12427,0.18226
2016,Hesse,Direct migration background,Central Asia,0.07245,44,594,0.05159,0.09332
2016,Hesse,Direct migration background,Western Asia,0.19540,194,594,0.16349,0.22732
2016,Hesse,Direct migration background,Eastern Europe,0.23297,162,594,0.19895,0.26700
2016,Hesse,Direct migration background,Sub-Saharan Africa,0.02395,50,594,0.01164,0.03625
2016,"Rhineland-Palatinate, Saarland",Direct migration background,Southern Asia,0.00982,33,594,0.00189,0.01776
2016,"Rhineland-Palatinate, Saarland",Direct migration background,Southern Europe,0.15567,81,594,0.12649,0.18485
2016,"Rhineland-Palatinate, Saarland",Direct migration background,Central Asia,0.16841,56,594,0.13829,0.19853
2016,"Rhineland-Palatinate, Saarland",Direct migration background,Western Asia,0.17550,275,594,0.14489,0.20612
2016,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.27606,149,594,0.24008,0.31204
2016,Baden-Wuerttemberg,Direct migration background,Southern Asia,0.04667,57,995,0.03356,0.05979
2016,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.33697,254,995,0.30759,0.36636
2016,Baden-Wuerttemberg,Direct migration background,Central Asia,0.08605,65,995,0.06862,0.10348
2016,Baden-Wuerttemberg,Direct migration background,Western Asia,0.09754,304,995,0.07910,0.11599
2016,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.27546,283,995,0.24769,0.30324
2016,Baden-Wuerttemberg,Direct migration background,Sub-Saharan Africa,0.02889,32,995,0.01848,0.03930
2016,Bavaria,Direct migration background,Southern Asia,0.03606,76,1125,0.02516,0.04696
2016,Bavaria,Direct migration background,Southern Europe,0.20176,162,1125,0.17829,0.22522
2016,Bavaria,Direct migration background,Central Asia,0.07350,94,1125,0.05824,0.08875
2016,Bavaria,Direct migration background,Western Asia,0.11391,327,1125,0.09533,0.13248
2016,Bavaria,Direct migration background,Eastern Europe,0.33002,400,1125,0.30253,0.35751
2016,Bavaria,Direct migration background,Western Europe,0.12985,66,1125,0.11020,0.14950
2016,Berlin,Direct migration background,Southern Europe,0.24228,40,191,0.18136,0.30320
2016,Berlin,Direct migration background,Western Asia,0.16032,95,191,0.10815,0.21249
2016,Berlin,Direct migration background,Eastern Europe,0.20590,56,191,0.14840,0.26340
2016,Brandenburg,Direct migration background,Southern Asia,0.07907,37,171,0.03850,0.11963
2016,Brandenburg,Direct migration background,Western Asia,0.13790,67,171,0.08607,0.18973
2016,Brandenburg,Direct migration background,Eastern Europe,0.40163,67,171,0.32794,0.47533
2016,Mecklenburg-Western Pomerania,Direct migration background,Western Asia,0.12614,38,70,0.04780,0.20448
2016,Mecklenburg-Western Pomerania,Direct migration background,Eastern Europe,0.78986,32,70,0.69373,0.88599
2016,Saxony,Direct migration background,Southern Asia,0.02447,38,179,0.00177,0.04717
2016,Saxony,Direct migration background,Western Asia,0.07020,91,179,0.03267,0.10773
2016,Saxony,Direct migration background,Eastern Europe,0.40530,50,179,0.33317,0.47742
2016,Saxony-Anhalt,Direct migration background,Western Asia,0.20493,72,72,0.11104,0.29882
2016,Thuringa,Direct migration background,Western Asia,0.08833,56,106,0.03405,0.14261
2016,Thuringa,Direct migration background,Eastern Europe,0.48903,50,106,0.39341,0.58464
2017,Schleswig-Holstein,Direct migration background,Southern Asia,0.06306,50,358,0.03785,0.08828
2017,Schleswig-Holstein,Direct migration background,Southern Europe,0.28644,34,358,0.23954,0.33334
2017,Schleswig-Holstein,Direct migration background,Western Asia,0.23020,215,358,0.18653,0.27387
2017,Schleswig-Holstein,Direct migration background,Eastern Europe,0.17450,59,358,0.13513,0.21388
2017,Hamburg,Direct migration background,Western Asia,0.29290,60,108,0.20666,0.37913
2017,Hamburg,Direct migration background,Eastern Europe,0.21461,48,108,0.13682,0.29241
2017,Lower Saxony,Direct migration background,Southern Asia,0.04092,64,951,0.02833,0.05352
2017,Lower Saxony,Direct migration background,Southern Europe,0.06535,67,951,0.04963,0.08106
2017,Lower Saxony,Direct migration background,Central Asia,0.14514,70,951,0.12274,0.16754
2017,Lower Saxony,Direct migration background,Western Asia,0.25656,558,951,0.22879,0.28434
2017,Lower Saxony,Direct migration background,Eastern Europe,0.30197,192,951,0.27277,0.33117
2017,Bremen,Direct migration background,Western Asia,0.29827,63,63,0.18439,0.41215
2017,North Rhine-Westphalia,Direct migration background,Northern Africa,0.01252,35,2209,0.00788,0.01716
2017,North Rhine-Westphalia,Direct migration background,Southern Asia,0.05726,146,2209,0.04757,0.06695
2017,North Rhine-Westphalia,Direct migration background,Southern Europe,0.19335,265,2209,0.17688,0.20982
2017,North Rhine-Westphalia,Direct migration background,Central Asia,0.09551,158,2209,0.08325,0.10777
2017,North Rhine-Westphalia,Direct migration background,Western Asia,0.21971,1054,2209,0.20244,0.23698
2017,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.26223,448,2209,0.24388,0.28058
2017,North Rhine-Westphalia,Direct migration background,Western Europe,0.06267,46,2209,0.05256,0.07278
2017,North Rhine-Westphalia,Direct migration background,Sub-Saharan Africa,0.02462,57,2209,0.01816,0.03108
2017,Hesse,Direct migration background,Southern Asia,0.10512,101,723,0.08275,0.12750
2017,Hesse,Direct migration background,Southern Europe,0.15561,55,723,0.12917,0.18205
2017,Hesse,Direct migration background,Central Asia,0.04625,38,723,0.03093,0.06157
2017,Hesse,Direct migration background,Western Asia,0.19465,312,723,0.16576,0.22353
2017,Hesse,Direct migration background,Eastern Europe,0.23146,157,723,0.20069,0.26222
2017,Hesse,Direct migration background,Sub-Saharan Africa,0.04191,60,723,0.02729,0.05653
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Southern Asia,0.02174,48,596,0.01002,0.03345
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Southern Europe,0.17086,70,596,0.14062,0.20111
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Central Asia,0.14109,50,596,0.11312,0.16907
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Western Asia,0.22599,288,596,0.19238,0.25959
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.25013,140,596,0.21533,0.28493
2017,Baden-Wuerttemberg,Direct migration background,Southern Asia,0.03638,52,1076,0.02519,0.04758
2017,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.34277,197,1076,0.31439,0.37114
2017,Baden-Wuerttemberg,Direct migration background,Central Asia,0.07900,59,1076,0.06288,0.09513
2017,Baden-Wuerttemberg,Direct migration background,Western Asia,0.10174,451,1076,0.08367,0.11981
2017,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.26008,252,1076,0.23386,0.28631
2017,Baden-Wuerttemberg,Direct migration background,Western Europe,0.06690,32,1076,0.05197,0.08184
2017,Baden-Wuerttemberg,Direct migration background,Sub-Saharan Africa,0.02444,33,1076,0.01521,0.03367
2017,Bavaria,Direct migration background,Southern Asia,0.03951,82,1228,0.02861,0.05041
2017,Bavaria,Direct migration background,Southern Europe,0.21418,150,1228,0.19123,0.23714
2017,Bavaria,Direct migration background,Central Asia,0.06629,97,1228,0.05237,0.08021
2017,Bavaria,Direct migration background,Western Asia,0.11686,408,1228,0.09889,0.13484
2017,Bavaria,Direct migration background,Eastern Europe,0.33275,391,1228,0.30638,0.35911
2017,Bavaria,Direct migration background,Western Europe,0.12179,68,1228,0.10349,0.14009
2017,Bavaria,Direct migration background,Sub-Saharan Africa,0.01918,32,1228,0.01150,0.02685
2017,Berlin,Direct migration background,Southern Europe,0.25010,37,170,0.18481,0.31540
2017,Berlin,Direct migration background,Western Asia,0.13366,84,170,0.08235,0.18496
2017,Berlin,Direct migration background,Eastern Europe,0.15206,49,170,0.09793,0.20620
2017,Brandenburg,Direct migration background,Southern Asia,0.10152,40,197,0.05924,0.14381
2017,Brandenburg,Direct migration background,Western Asia,0.20074,86,197,0.14466,0.25682
2017,Brandenburg,Direct migration background,Eastern Europe,0.49666,71,197,0.42666,0.56666
2017,Saxony,Direct migration background,Southern Asia,0.03732,35,195,0.01065,0.06400
2017,Saxony,Direct migration background,Western Asia,0.08818,105,195,0.04828,0.12809
2017,Saxony,Direct migration background,Eastern Europe,0.53956,55,195,0.46942,0.60970
2017,Saxony-Anhalt,Direct migration background,Western Asia,0.19002,83,83,0.10510,0.27493
2017,Thuringa,Direct migration background,Western Asia,0.12432,83,135,0.06846,0.18019
2017,Thuringa,Direct migration background,Eastern Europe,0.61177,52,135,0.52925,0.69429
2018,Schleswig-Holstein,Direct migration background,Southern Asia,0.07573,42,250,0.04287,0.10859
2018,Schleswig-Holstein,Direct migration background,Western Asia,0.22929,157,250,0.17707,0.28150
2018,Schleswig-Holstein,Direct migration background,Eastern Europe,0.17165,51,250,0.12481,0.21849
2018,Hamburg,Direct migration background,Western Asia,0.21997,56,102,0.13918,0.30075
2018,Hamburg,Direct migration background,Eastern Europe,0.16891,46,102,0.09584,0.24198
2018,Lower Saxony,Direct migration background,Southern Asia,0.04294,48,926,0.02987,0.05600
2018,Lower Saxony,Direct migration background,Southern Europe,0.07372,67,926,0.05688,0.09056
2018,Lower Saxony,Direct migration background,Central Asia,0.16572,69,926,0.14176,0.18968
2018,Lower Saxony,Direct migration background,Western Asia,0.24769,553,926,0.21987,0.27551
2018,Lower Saxony,Direct migration background,Eastern Europe,0.30414,189,926,0.27449,0.33379
2018,Bremen,Direct migration background,Western Asia,0.38607,82,82,0.28005,0.49209
2018,North Rhine-Westphalia,Direct migration background,Northern Africa,0.02216,34,2062,0.01581,0.02852
2018,North Rhine-Westphalia,Direct migration background,Southern Asia,0.05559,121,2062,0.04569,0.06548
2018,North Rhine-Westphalia,Direct migration background,Southern Europe,0.18140,238,2062,0.16477,0.19804
2018,North Rhine-Westphalia,Direct migration background,Central Asia,0.08562,144,2062,0.07354,0.09770
2018,North Rhine-Westphalia,Direct migration background,Western Asia,0.23855,975,2062,0.22015,0.25695
2018,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.25360,439,2062,0.23481,0.27238
2018,North Rhine-Westphalia,Direct migration background,Western Europe,0.06757,50,2062,0.05673,0.07841
2018,North Rhine-Westphalia,Direct migration background,Sub-Saharan Africa,0.02353,61,2062,0.01698,0.03007
2018,Hesse,Direct migration background,Southern Asia,0.11311,113,720,0.08996,0.13626
2018,Hesse,Direct migration background,Southern Europe,0.15131,48,720,0.12511,0.17750
2018,Hesse,Direct migration background,Central Asia,0.05317,31,720,0.03677,0.06958
2018,Hesse,Direct migration background,Western Asia,0.24364,327,720,0.21226,0.27502
2018,Hesse,Direct migration background,Eastern Europe,0.20781,142,720,0.17815,0.23747
2018,Hesse,Direct migration background,Sub-Saharan Africa,0.02094,59,720,0.01047,0.03140
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Southern Asia,0.02345,32,535,0.01062,0.03629
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Southern Europe,0.17378,60,535,0.14164,0.20592
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Central Asia,0.13083,42,535,0.10223,0.15943
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Western Asia,0.17100,264,535,0.13906,0.20293
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.29178,137,535,0.25322,0.33034
2018,Baden-Wuerttemberg,Direct migration background,Southern Asia,0.05130,60,914,0.03699,0.06561
2018,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.27932,169,914,0.25022,0.30842
2018,Baden-Wuerttemberg,Direct migration background,Central Asia,0.06206,51,914,0.04641,0.07771
2018,Baden-Wuerttemberg,Direct migration background,Western Asia,0.09597,365,914,0.07686,0.11507
2018,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.29800,237,914,0.26833,0.32767
2018,Baden-Wuerttemberg,Direct migration background,Western Europe,0.07595,32,914,0.05877,0.09313
2018,Bavaria,Direct migration background,Southern Asia,0.03464,61,1063,0.02364,0.04564
2018,Bavaria,Direct migration background,Southern Europe,0.19992,128,1063,0.17586,0.22397
2018,Bavaria,Direct migration background,Central Asia,0.07422,92,1063,0.05845,0.08999
2018,Bavaria,Direct migration background,Western Asia,0.09888,365,1063,0.08092,0.11683
2018,Bavaria,Direct migration background,Eastern Europe,0.32312,350,1063,0.29500,0.35125
2018,Bavaria,Direct migration background,Western Europe,0.16027,67,1063,0.13820,0.18233
2018,Berlin,Direct migration background,Southern Europe,0.23970,36,218,0.18290,0.29650
2018,Berlin,Direct migration background,Western Asia,0.17852,130,218,0.12757,0.22947
2018,Berlin,Direct migration background,Eastern Europe,0.17704,52,218,0.12626,0.22783
2018,Brandenburg,Direct migration background,Southern Asia,0.06582,31,164,0.02775,0.10388
2018,Brandenburg,Direct migration background,Western Asia,0.14860,83,164,0.09400,0.20321
2018,Brandenburg,Direct migration background,Eastern Europe,0.50852,50,164,0.43177,0.58527
2018,Mecklenburg-Western Pomerania,Direct migration background,Western Asia,0.19995,36,36,0.06744,0.33246
2018,Saxony,Direct migration background,Southern Asia,0.04826,31,175,0.01642,0.08010
2018,Saxony,Direct migration background,Western Asia,0.11063,93,175,0.06402,0.15724
2018,Saxony,Direct migration background,Eastern Europe,0.52176,51,175,0.44754,0.59598
2018,Saxony-Anhalt,Direct migration background,Western Asia,0.23428,76,76,0.13842,0.33013
2018,Thuringa,Direct migration background,Western Asia,0.11905,84,130,0.06317,0.17494
2018,Thuringa,Direct migration background,Eastern Europe,0.44912,46,130,0.36328,0.53496
2019,Schleswig-Holstein,Direct migration background,Southern Asia,0.07586,40,266,0.04398,0.10774
2019,Schleswig-Holstein,Direct migration background,Western Asia,0.26138,186,266,0.20848,0.31428
2019,Schleswig-Holstein,Direct migration background,Eastern Europe,0.14928,40,266,0.10637,0.19219
2019,Hamburg,Direct migration background,Western Asia,0.25391,64,107,0.17105,0.33677
2019,Hamburg,Direct migration background,Eastern Europe,0.17410,43,107,0.10191,0.24628
2019,Lower Saxony,Direct migration background,Southern Asia,0.05968,38,778,0.04302,0.07634
2019,Lower Saxony,Direct migration background,Southern Europe,0.04434,37,778,0.02987,0.05882
2019,Lower Saxony,Direct migration background,Central Asia,0.16826,52,778,0.14195,0.19456
2019,Lower Saxony,Direct migration background,Western Asia,0.23344,485,778,0.20370,0.26319
2019,Lower Saxony,Direct migration background,Eastern Europe,0.30879,166,778,0.27631,0.34128
2019,Bremen,Direct migration background,Western Asia,0.43390,77,77,0.32247,0.54533
2019,North Rhine-Westphalia,Direct migration background,Northern Africa,0.01817,32,1936,0.01222,0.02412
2019,North Rhine-Westphalia,Direct migration background,Southern Asia,0.05786,119,1936,0.04746,0.06826
2019,North Rhine-Westphalia,Direct migration background,Southern Europe,0.20306,209,1936,0.18514,0.22099
2019,North Rhine-Westphalia,Direct migration background,Central Asia,0.06864,117,1936,0.05737,0.07990
2019,North Rhine-Westphalia,Direct migration background,Western Asia,0.23853,953,1936,0.21954,0.25751
2019,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.24920,393,1936,0.22993,0.26847
2019,North Rhine-Westphalia,Direct migration background,Western Europe,0.06557,55,1936,0.05454,0.07660
2019,North Rhine-Westphalia,Direct migration background,Sub-Saharan Africa,0.03432,58,1936,0.02621,0.04243
2019,Hesse,Direct migration background,Southern Asia,0.08312,68,532,0.05964,0.10661
2019,Hesse,Direct migration background,Southern Europe,0.15455,41,532,0.12380,0.18529
2019,Hesse,Direct migration background,Western Asia,0.21104,268,532,0.17634,0.24575
2019,Hesse,Direct migration background,Eastern Europe,0.18660,119,532,0.15346,0.21974
2019,Hesse,Direct migration background,Sub-Saharan Africa,0.04104,36,532,0.02416,0.05791
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Southern Europe,0.18607,52,444,0.14983,0.22231
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Central Asia,0.13596,39,444,0.10404,0.16787
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Western Asia,0.17811,234,444,0.14248,0.21374
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.25601,119,444,0.21537,0.29665
2019,Baden-Wuerttemberg,Direct migration background,Southern Asia,0.01301,41,856,0.00541,0.02060
2019,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.27151,134,856,0.24170,0.30132
2019,Baden-Wuerttemberg,Direct migration background,Central Asia,0.06173,44,856,0.04559,0.07786
2019,Baden-Wuerttemberg,Direct migration background,Western Asia,0.11234,385,856,0.09117,0.13351
2019,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.33037,221,856,0.29884,0.36190
2019,Baden-Wuerttemberg,Direct migration background,Western Europe,0.07167,31,856,0.05438,0.08896
2019,Bavaria,Direct migration background,Southern Asia,0.03944,63,1010,0.02743,0.05145
2019,Bavaria,Direct migration background,Southern Europe,0.21875,108,1010,0.19324,0.24426
2019,Bavaria,Direct migration background,Central Asia,0.07229,82,1010,0.05631,0.08827
2019,Bavaria,Direct migration background,Western Asia,0.09243,353,1010,0.07456,0.11030
2019,Bavaria,Direct migration background,Eastern Europe,0.30852,305,1010,0.28002,0.33702
2019,Bavaria,Direct migration background,Western Europe,0.14369,63,1010,0.12204,0.16533
2019,Bavaria,Direct migration background,Sub-Saharan Africa,0.03262,36,1010,0.02166,0.04358
2019,Berlin,Direct migration background,Southern Europe,0.22790,35,187,0.16762,0.28819
2019,Berlin,Direct migration background,Western Asia,0.15545,102,187,0.10338,0.20752
2019,Berlin,Direct migration background,Eastern Europe,0.23044,50,187,0.16992,0.29096
2019,Brandenburg,Direct migration background,Southern Asia,0.06497,35,154,0.02592,0.10403
2019,Brandenburg,Direct migration background,Western Asia,0.40843,75,154,0.33054,0.48632
2019,Brandenburg,Direct migration background,Eastern Europe,0.33383,44,154,0.25911,0.40856
2019,Saxony,Direct migration background,Western Asia,0.09420,71,116,0.04081,0.14759
2019,Saxony,Direct migration background,Eastern Europe,0.54630,45,116,0.45531,0.63729
2019,Saxony-Anhalt,Direct migration background,Western Asia,0.20846,76,76,0.11653,0.30039
2019,Thuringa,Direct migration background,Western Asia,0.10146,63,101,0.04228,0.16064
2019,Thuringa,Direct migration background,Eastern Europe,0.47471,38,101,0.37684,0.57259
2020,Schleswig-Holstein,Direct migration background,Southern Asia,0.06054,37,249,0.03086,0.09022
2020,Schleswig-Holstein,Direct migration background,Western Asia,0.33479,165,249,0.27606,0.39353
2020,Schleswig-Holstein,Direct migration background,Eastern Europe,0.13867,47,249,0.09565,0.18168
2020,Hamburg,Direct migration background,Southern Asia,0.15919,31,148,0.10005,0.21833
2020,Hamburg,Direct migration background,Western Asia,0.29362,76,148,0.22000,0.36724
2020,Hamburg,Direct migration background,Eastern Europe,0.17023,41,148,0.10947,0.23099
2020,Lower Saxony,Direct migration background,Southern Asia,0.07582,64,887,0.05839,0.09325
2020,Lower Saxony,Direct migration background,Southern Europe,0.04939,58,887,0.03512,0.06366
2020,Lower Saxony,Direct migration background,Central Asia,0.17175,50,887,0.14691,0.19658
2020,Lower Saxony,Direct migration background,Western Asia,0.30646,460,887,0.27610,0.33682
2020,Lower Saxony,Direct migration background,Eastern Europe,0.24576,221,887,0.21741,0.27411
2020,Lower Saxony,Direct migration background,Sub-Saharan Africa,0.01695,34,887,0.00845,0.02546
2020,Bremen,Direct migration background,Western Asia,0.19344,92,92,0.11228,0.27459
2020,North Rhine-Westphalia,Direct migration background,Northern Africa,0.01304,38,2580,0.00866,0.01742
2020,North Rhine-Westphalia,Direct migration background,Southern Asia,0.05864,189,2580,0.04957,0.06771
2020,North Rhine-Westphalia,Direct migration background,Southern Europe,0.20827,271,2580,0.19260,0.22395
2020,North Rhine-Westphalia,Direct migration background,Central Asia,0.09030,122,2580,0.07924,0.10136
2020,North Rhine-Westphalia,Direct migration background,Western Asia,0.22931,1102,2580,0.21309,0.24554
2020,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.20379,587,2580,0.18824,0.21933
2020,North Rhine-Westphalia,Direct migration background,Western Europe,0.07258,57,2580,0.06257,0.08260
2020,North Rhine-Westphalia,Direct migration background,Sub-Saharan Africa,0.04592,181,2580,0.03784,0.05400
2020,North Rhine-Westphalia,Direct migration background,Latin America and the Caribbean,0.02592,33,2580,0.01979,0.03205
2020,Hesse,Direct migration background,Southern Asia,0.11555,97,688,0.09165,0.13946
2020,Hesse,Direct migration background,Southern Europe,0.10365,74,688,0.08085,0.12644
2020,Hesse,Direct migration background,Western Asia,0.16196,273,688,0.13441,0.18951
2020,Hesse,Direct migration background,Eastern Europe,0.22217,179,688,0.19109,0.25326
2020,Hesse,Direct migration background,Sub-Saharan Africa,0.05353,65,688,0.03670,0.07036
2020,"Rhineland-Palatinate, Saarland",Direct migration background,Southern Europe,0.25389,76,480,0.21491,0.29287
2020,"Rhineland-Palatinate, Saarland",Direct migration background,Central Asia,0.14763,33,480,0.11586,0.17939
2020,"Rhineland-Palatinate, Saarland",Direct migration background,Western Asia,0.13826,231,480,0.10734,0.16917
2020,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.23533,140,480,0.19734,0.27332
2020,Baden-Wuerttemberg,Direct migration background,Southern Asia,0.02502,64,1004,0.01536,0.03469
2020,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.30900,188,1004,0.28041,0.33760
2020,Baden-Wuerttemberg,Direct migration background,Central Asia,0.04566,37,1004,0.03274,0.05858
2020,Baden-Wuerttemberg,Direct migration background,Western Asia,0.10482,362,1004,0.08587,0.12378
2020,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.29571,311,1004,0.26747,0.32396
2020,Baden-Wuerttemberg,Direct migration background,Sub-Saharan Africa,0.04366,42,1004,0.03101,0.05631
2020,Bavaria,Direct migration background,Southern Asia,0.04537,67,1281,0.03397,0.05677
2020,Bavaria,Direct migration background,Southern Europe,0.24483,229,1281,0.22128,0.26839
2020,Bavaria,Direct migration background,Central Asia,0.05985,66,1281,0.04685,0.07284
2020,Bavaria,Direct migration background,Western Asia,0.08892,321,1281,0.07332,0.10451
2020,Bavaria,Direct migration background,Eastern Europe,0.28778,445,1281,0.26298,0.31258
2020,Bavaria,Direct migration background,Western Europe,0.13963,63,1281,0.12064,0.15862
2020,Bavaria,Direct migration background,Sub-Saharan Africa,0.03526,55,1281,0.02516,0.04537
2020,Bavaria,Direct migration background,Latin America and the Caribbean,0.03330,35,1281,0.02347,0.04313
2020,Berlin,Direct migration background,Southern Asia,0.02322,59,467,0.00955,0.03690
2020,Berlin,Direct migration background,Southern Europe,0.15709,49,467,0.12405,0.19013
2020,Berlin,Direct migration background,Western Asia,0.20094,166,467,0.16456,0.23733
2020,Berlin,Direct migration background,Eastern Europe,0.20249,106,467,0.16600,0.23898
2020,Berlin,Direct migration background,Sub-Saharan Africa,0.02547,45,467,0.01117,0.03978
2020,Berlin,Direct migration background,Latin America and the Caribbean,0.08997,42,467,0.06399,0.11596
2020,Brandenburg,Direct migration background,Western Asia,0.26400,73,138,0.19018,0.33781
2020,Brandenburg,Direct migration background,Eastern Europe,0.39008,65,138,0.30840,0.47176
2020,Saxony,Direct migration background,Western Asia,0.12436,85,146,0.07065,0.17808
2020,Saxony,Direct migration background,Eastern Europe,0.43512,61,146,0.35442,0.51581
2020,Saxony-Anhalt,Direct migration background,Western Asia,0.23320,76,112,0.15453,0.31187
2020,Saxony-Anhalt,Direct migration background,Eastern Europe,0.28231,36,112,0.19858,0.36605
2020,Thuringa,Direct migration background,Western Asia,0.11333,56,121,0.05661,0.17004
2020,Thuringa,Direct migration background,Eastern Europe,0.57252,65,121,0.48400,0.66104
2021,Schleswig-Holstein,Direct migration background,Western Asia,0.29020,146,178,0.22334,0.35706
2021,Schleswig-Holstein,Direct migration background,Eastern Europe,0.16370,32,178,0.10919,0.21821
2021,Hamburg,Direct migration background,Western Asia,0.23728,55,89,0.14840,0.32617
2021,Hamburg,Direct migration background,Eastern Europe,0.24910,34,89,0.15874,0.33947
2021,Lower Saxony,Direct migration background,Central Asia,0.21221,33,419,0.17301,0.25140
2021,Lower Saxony,Direct migration background,Western Asia,0.27930,289,419,0.23629,0.32231
2021,Lower Saxony,Direct migration background,Eastern Europe,0.20145,97,419,0.16300,0.23990
2021,Bremen,Direct migration background,Western Asia,0.29840,32,32,0.13733,0.45947
2021,North Rhine-Westphalia,Direct migration background,Southern Asia,0.05578,107,1440,0.04392,0.06764
2021,North Rhine-Westphalia,Direct migration background,Southern Europe,0.23063,136,1440,0.20887,0.25239
