year,age_gr,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,30-45 y.,Sub-Saharan Africa,0.01094,130,5274,0.00813,0.01374
2021,30-45 y.,Latin America and the Caribbean,0.00929,53,5274,0.00670,0.01188
2021,46-65 y.,Germany,0.83575,5755,7228,0.82721,0.84429
2021,46-65 y.,Southern Asia,0.00450,62,7228,0.00296,0.00604
2021,46-65 y.,Southern Europe,0.03121,180,7228,0.02720,0.03522
2021,46-65 y.,Central Asia,0.01680,83,7228,0.01384,0.01977
2021,46-65 y.,Western Asia,0.03356,615,7228,0.02940,0.03771
2021,46-65 y.,Eastern Europe,0.04169,419,7228,0.03708,0.04630
2021,46-65 y.,Western Europe,0.01597,78,7228,0.01308,0.01886
2021,46-65 y.,Latin America and the Caribbean,0.00467,36,7228,0.00310,0.00624
2021,66 and older,Germany,0.90302,3249,3535,0.89326,0.91278
2021,66 and older,Southern Europe,0.02635,50,3535,0.02107,0.03163
2021,66 and older,Western Asia,0.01422,56,3535,0.01031,0.01812
2021,66 and older,Eastern Europe,0.02763,139,3535,0.02222,0.03303
2021,66 and older,Western Europe,0.01354,41,3535,0.00973,0.01735
2022,17-29 y.,Germany,0.85992,3689,5900,0.85107,0.86878
2022,17-29 y.,Northern Africa,0.00124,96,5900,0.00034,0.00213
2022,17-29 y.,Northern America,0.00148,41,5900,0.00050,0.00246
2022,17-29 y.,Eastern Asia,0.00375,101,5900,0.00219,0.00532
2022,17-29 y.,Southern Asia,0.01647,310,5900,0.01323,0.01972
2022,17-29 y.,South-Eastern Asia,0.00191,80,5900,0.00079,0.00302
2022,17-29 y.,Southern Europe,0.01516,204,5900,0.01204,0.01828
2022,17-29 y.,Central Asia,0.00698,54,5900,0.00485,0.00910
2022,17-29 y.,Western Asia,0.03811,745,5900,0.03322,0.04299
2022,17-29 y.,Eastern Europe,0.03336,271,5900,0.02878,0.03794
2022,17-29 y.,Sub-Saharan Africa,0.00820,142,5900,0.00590,0.01050
2022,17-29 y.,Latin America and the Caribbean,0.00606,167,5900,0.00408,0.00804
2022,30-45 y.,Germany,0.74936,5125,8936,0.74037,0.75835
2022,30-45 y.,Northern Africa,0.00469,105,8936,0.00327,0.00610
2022,30-45 y.,Northern America,0.00272,79,8936,0.00164,0.00380
2022,30-45 y.,Eastern Asia,0.00220,138,8936,0.00123,0.00317
2022,30-45 y.,Southern Asia,0.01754,537,8936,0.01482,0.02027
2022,30-45 y.,South-Eastern Asia,0.00458,137,8936,0.00318,0.00598
2022,30-45 y.,Southern Europe,0.04083,448,8936,0.03673,0.04493
2022,30-45 y.,Central Asia,0.03031,161,8936,0.02676,0.03387
2022,30-45 y.,Western Asia,0.03796,1025,8936,0.03400,0.04193
2022,30-45 y.,Eastern Europe,0.07008,643,8936,0.06479,0.07537
2022,30-45 y.,Northern Europe,0.00445,49,8936,0.00307,0.00583
2022,30-45 y.,Western Europe,0.01043,51,8936,0.00832,0.01254
2022,30-45 y.,Sub-Saharan Africa,0.01108,177,8936,0.00891,0.01325
2022,30-45 y.,Latin America and the Caribbean,0.00967,261,8936,0.00764,0.01169
2022,46-65 y.,Germany,0.81581,7465,9105,0.80785,0.82378
2022,46-65 y.,Northern America,0.00336,35,9105,0.00217,0.00455
2022,46-65 y.,Southern Asia,0.00589,62,9105,0.00432,0.00746
2022,46-65 y.,Southern Europe,0.03219,206,9105,0.02857,0.03582
2022,46-65 y.,Central Asia,0.01753,94,9105,0.01484,0.02023
2022,46-65 y.,Western Asia,0.03257,548,9105,0.02892,0.03621
2022,46-65 y.,Eastern Europe,0.04923,471,9105,0.04479,0.05368
2022,46-65 y.,Northern Europe,0.00361,34,9105,0.00238,0.00484
2022,46-65 y.,Western Europe,0.02043,110,9105,0.01753,0.02334
2022,46-65 y.,Sub-Saharan Africa,0.00404,34,9105,0.00274,0.00534
2022,46-65 y.,Latin America and the Caribbean,0.00408,46,9105,0.00277,0.00539
2022,66 and older,Germany,0.89869,3764,4077,0.88942,0.90795
2022,66 and older,Southern Europe,0.02342,59,4077,0.01878,0.02806
2022,66 and older,Western Asia,0.01357,49,4077,0.01001,0.01712
2022,66 and older,Eastern Europe,0.03205,159,4077,0.02664,0.03746
2022,66 and older,Western Europe,0.01533,46,4077,0.01155,0.01910
