"plb0022_h","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Nicht erwerbstaetig","2002","(noch) kein Abschluss","kein Migrationshintergrund","469","0.820023799051936","0.788374751567155","0.851672846536717"
"Nicht erwerbstaetig","2002","(noch) kein Abschluss","direkter Migrationshintergrund","186","0.748002020256464","0.695127294976208","0.80087674553672"
"Nicht erwerbstaetig","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","80","0.862363131233324","0.790787436841765","0.933938825624883"
"Nicht erwerbstaetig","2002","Hauptschulabschluss","kein Migrationshintergrund","4153","0.591140590733632","0.579834239884986","0.602446941582278"
"Nicht erwerbstaetig","2002","Hauptschulabschluss","direkter Migrationshintergrund","667","0.458800831698318","0.433126184534993","0.484475478861643"
"Nicht erwerbstaetig","2002","Hauptschulabschluss","indirekter Migrationshintergrund","90","0.343094462930544","0.285718692176252","0.400470233684836"
"Nicht erwerbstaetig","2002","Realschulabschluss","kein Migrationshintergrund","1648","0.327593202967744","0.315271036885637","0.339915369049851"
"Nicht erwerbstaetig","2002","Realschulabschluss","direkter Migrationshintergrund","92","0.397318615898124","0.333661272860082","0.460975958936165"
"Nicht erwerbstaetig","2002","Realschulabschluss","indirekter Migrationshintergrund","57","0.283269979417393","0.222328005509513","0.344211953325274"
"Nicht erwerbstaetig","2002","(Fach-)Abitur","kein Migrationshintergrund","676","0.375511775388533","0.353760309727636","0.397263241049431"
"Nicht erwerbstaetig","2002","(Fach-)Abitur","direkter Migrationshintergrund","174","0.397915165948146","0.352791646701798","0.443038685194494"
"Nicht erwerbstaetig","2002","(Fach-)Abitur","indirekter Migrationshintergrund","53","0.356084674487794","0.27560806725872","0.436561281716868"
"Nicht erwerbstaetig","2002","AkademikerInnen","kein Migrationshintergrund","993","0.294592021539348","0.280657083992332","0.308526959086364"
"Nicht erwerbstaetig","2002","AkademikerInnen","direkter Migrationshintergrund","131","0.410765732206535","0.362371462725754","0.459160001687316"
"Nicht erwerbstaetig","2002","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","Realschulabschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","AkademikerInnen","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","Realschulabschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","AkademikerInnen","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2003","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Voll erwerbstaetig","2003","(noch) kein Abschluss","direkter Migrationshintergrund","42","0.158208164446575","0.111450052881343","0.204966276011806"
"Voll erwerbstaetig","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2003","Hauptschulabschluss","kein Migrationshintergrund","1952","0.277782197075777","0.26720611581044","0.288358278341114"
"Voll erwerbstaetig","2003","Hauptschulabschluss","direkter Migrationshintergrund","530","0.357808069491742","0.332415663433471","0.383200475550014"
"Voll erwerbstaetig","2003","Hauptschulabschluss","indirekter Migrationshintergrund","97","0.345106975923353","0.287097320032291","0.403116631814414"
"Voll erwerbstaetig","2003","Realschulabschluss","kein Migrationshintergrund","2540","0.461848698662314","0.44853320424852","0.475164193076108"
"Voll erwerbstaetig","2003","Realschulabschluss","direkter Migrationshintergrund","86","0.393378356269492","0.327308612117558","0.459448100421426"
"Voll erwerbstaetig","2003","Realschulabschluss","indirekter Migrationshintergrund","92","0.440087627066013","0.37246492349872","0.507710330633307"
"Voll erwerbstaetig","2003","(Fach-)Abitur","kein Migrationshintergrund","714","0.376721341933538","0.354840759299501","0.398601924567575"
"Voll erwerbstaetig","2003","(Fach-)Abitur","direkter Migrationshintergrund","151","0.352504746388152","0.306650364597255","0.39835912817905"
"Voll erwerbstaetig","2003","(Fach-)Abitur","indirekter Migrationshintergrund","48","0.391489793688323","0.311211510829455","0.471768076547191"
"Voll erwerbstaetig","2003","AkademikerInnen","kein Migrationshintergrund","2315","0.550663968492539","0.535116120383129","0.566211816601949"
"Voll erwerbstaetig","2003","AkademikerInnen","direkter Migrationshintergrund","185","0.457556030151166","0.406997637363672","0.508114422938659"
"Voll erwerbstaetig","2003","AkademikerInnen","indirekter Migrationshintergrund","49","0.78468525637929","0.683982180731963","0.885388332026616"
"Teilzeitbeschaeftigung","2003","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2003","Hauptschulabschluss","kein Migrationshintergrund","508","0.0676016604844419","0.0616735279088775","0.0735297930600063"
"Teilzeitbeschaeftigung","2003","Hauptschulabschluss","direkter Migrationshintergrund","120","0.0901350141233463","0.0749651528664059","0.105304875380287"
"Teilzeitbeschaeftigung","2003","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2003","Realschulabschluss","kein Migrationshintergrund","760","0.127505387502279","0.118596963448259","0.1364138115563"
"Teilzeitbeschaeftigung","2003","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2003","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2003","(Fach-)Abitur","kein Migrationshintergrund","208","0.0989518183399133","0.0854686008883324","0.112435035791494"
"Teilzeitbeschaeftigung","2003","(Fach-)Abitur","direkter Migrationshintergrund","59","0.141323188595904","0.107888164170592","0.174758213021217"
"Teilzeitbeschaeftigung","2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2003","AkademikerInnen","kein Migrationshintergrund","467","0.104326260321176","0.0947716478498205","0.113880872792531"
"Teilzeitbeschaeftigung","2003","AkademikerInnen","direkter Migrationshintergrund","43","0.0883272125327269","0.0595293381159181","0.117125086949536"
"Teilzeitbeschaeftigung","2003","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2003","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2003","Hauptschulabschluss","kein Migrationshintergrund","122","0.0139887373378666","0.0112156172567372","0.0167618574189961"
"Ausbildung/Lehre","2003","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2003","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2003","Realschulabschluss","kein Migrationshintergrund","214","0.0326567672520431","0.0279096262494296","0.0374039082546567"
"Ausbildung/Lehre","2003","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2003","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2003","(Fach-)Abitur","kein Migrationshintergrund","94","0.0428128892114166","0.0336718971610845","0.0519538812617487"
"Ausbildung/Lehre","2003","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2003","AkademikerInnen","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2003","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2003","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2003","(noch) kein Abschluss","kein Migrationshintergrund","39","0.0545843759050117","0.0361917030944491","0.0729770487155743"
"Geringfuegig erwerbstaetig","2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2003","Hauptschulabschluss","kein Migrationshintergrund","231","0.0308848662710411","0.0267998007140774","0.0349699318280049"
"Geringfuegig erwerbstaetig","2003","Hauptschulabschluss","direkter Migrationshintergrund","34","0.0288417332292192","0.019976257393591","0.0377072090648474"
"Geringfuegig erwerbstaetig","2003","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2003","Realschulabschluss","kein Migrationshintergrund","194","0.0357746169560477","0.0308140420337021","0.0407351918783932"
"Geringfuegig erwerbstaetig","2003","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2003","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2003","(Fach-)Abitur","kein Migrationshintergrund","161","0.0854693592411529","0.0728449229144344","0.0980937955678715"
"Geringfuegig erwerbstaetig","2003","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2003","AkademikerInnen","kein Migrationshintergrund","94","0.0300776769595202","0.0247390206954691","0.0354163332235714"
"Geringfuegig erwerbstaetig","2003","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2003","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","Hauptschulabschluss","kein Migrationshintergrund","78","0.0178674986122309","0.0147395803174511","0.0209954169070108"
"Altersteilzeit mit Arbeitszeit Null","2003","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","Realschulabschluss","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","AkademikerInnen","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","Realschulabschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","AkademikerInnen","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","Realschulabschluss","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","Realschulabschluss","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","AkademikerInnen","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","AkademikerInnen","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","Realschulabschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","AkademikerInnen","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2003","(noch) kein Abschluss","kein Migrationshintergrund","510","0.83765016673135","0.807792453253532","0.867507880209167"
"Nicht erwerbstaetig","2003","(noch) kein Abschluss","direkter Migrationshintergrund","169","0.742757635570065","0.686751582034007","0.798763689106123"
"Nicht erwerbstaetig","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","66","0.740858529816412","0.644843504798518","0.836873554834305"
"Nicht erwerbstaetig","2003","Hauptschulabschluss","kein Migrationshintergrund","3969","0.588041744687009","0.576420057975477","0.59966343139854"
"Nicht erwerbstaetig","2003","Hauptschulabschluss","direkter Migrationshintergrund","661","0.503740470447429","0.477255211804276","0.530225729090583"
"Nicht erwerbstaetig","2003","Hauptschulabschluss","indirekter Migrationshintergrund","93","0.383680205012618","0.324343149279646","0.443017260745591"
"Nicht erwerbstaetig","2003","Realschulabschluss","kein Migrationshintergrund","1637","0.335450160983162","0.322839640320216","0.348060681646107"
"Nicht erwerbstaetig","2003","Realschulabschluss","direkter Migrationshintergrund","83","0.375792281856991","0.310286906602888","0.441297657111095"
"Nicht erwerbstaetig","2003","Realschulabschluss","indirekter Migrationshintergrund","55","0.308643930873084","0.245716112021241","0.371571749724927"
"Nicht erwerbstaetig","2003","(Fach-)Abitur","kein Migrationshintergrund","677","0.383310109194466","0.361355981140627","0.405264237248305"
"Nicht erwerbstaetig","2003","(Fach-)Abitur","direkter Migrationshintergrund","160","0.380691395623582","0.334087722120845","0.42729506912632"
"Nicht erwerbstaetig","2003","(Fach-)Abitur","indirekter Migrationshintergrund","57","0.328838729348288","0.251569097451776","0.406108361244801"
"Nicht erwerbstaetig","2003","AkademikerInnen","kein Migrationshintergrund","1028","0.306979861503696","0.292563050443544","0.321396672563848"
"Nicht erwerbstaetig","2003","AkademikerInnen","direkter Migrationshintergrund","128","0.400083262943592","0.350365182109289","0.449801343777895"
"Nicht erwerbstaetig","2003","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","Realschulabschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","AkademikerInnen","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","Realschulabschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","AkademikerInnen","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Voll erwerbstaetig","2004","(noch) kein Abschluss","direkter Migrationshintergrund","38","0.15162850710993","0.106062279472876","0.197194734746984"
"Voll erwerbstaetig","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2004","Hauptschulabschluss","kein Migrationshintergrund","1816","0.267895906452877","0.257186437985986","0.278605374919768"
"Voll erwerbstaetig","2004","Hauptschulabschluss","direkter Migrationshintergrund","487","0.357479184612537","0.331486838417304","0.383471530807769"
"Voll erwerbstaetig","2004","Hauptschulabschluss","indirekter Migrationshintergrund","92","0.303773724893245","0.24776592449734","0.359781525289149"
"Voll erwerbstaetig","2004","Realschulabschluss","kein Migrationshintergrund","2448","0.458506880343351","0.445005330523815","0.472008430162887"
"Voll erwerbstaetig","2004","Realschulabschluss","direkter Migrationshintergrund","83","0.446063419871707","0.377851333250708","0.514275506492706"
"Voll erwerbstaetig","2004","Realschulabschluss","indirekter Migrationshintergrund","85","0.435168197361154","0.366967593915525","0.503368800806783"
"Voll erwerbstaetig","2004","(Fach-)Abitur","kein Migrationshintergrund","699","0.371467887998195","0.349590892799432","0.393344883196958"
"Voll erwerbstaetig","2004","(Fach-)Abitur","direkter Migrationshintergrund","161","0.438824338557621","0.390254051333102","0.48739462578214"
"Voll erwerbstaetig","2004","(Fach-)Abitur","indirekter Migrationshintergrund","45","0.28456968608431","0.211629408790793","0.357509963377827"
"Voll erwerbstaetig","2004","AkademikerInnen","kein Migrationshintergrund","2271","0.551445291773981","0.535816254868742","0.567074328679219"
"Voll erwerbstaetig","2004","AkademikerInnen","direkter Migrationshintergrund","178","0.39078188731585","0.340379575466326","0.441184199165374"
"Voll erwerbstaetig","2004","AkademikerInnen","indirekter Migrationshintergrund","47","0.770028153777181","0.664425748171727","0.875630559382634"
"Teilzeitbeschaeftigung","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2004","Hauptschulabschluss","kein Migrationshintergrund","500","0.0700636845095021","0.0638910359624744","0.0762363330565299"
"Teilzeitbeschaeftigung","2004","Hauptschulabschluss","direkter Migrationshintergrund","105","0.0779191993325792","0.0633819167396805","0.0924564819254778"
"Teilzeitbeschaeftigung","2004","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2004","Realschulabschluss","kein Migrationshintergrund","704","0.119215052591916","0.110434644270192","0.127995460913639"
"Teilzeitbeschaeftigung","2004","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2004","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2004","(Fach-)Abitur","kein Migrationshintergrund","207","0.0994628200526143","0.0859126574744911","0.113012982630737"
"Teilzeitbeschaeftigung","2004","(Fach-)Abitur","direkter Migrationshintergrund","57","0.156053804969152","0.120534008744035","0.191573601194269"
"Teilzeitbeschaeftigung","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2004","AkademikerInnen","kein Migrationshintergrund","460","0.1021607110527","0.0926433937909819","0.111678028314418"
"Teilzeitbeschaeftigung","2004","AkademikerInnen","direkter Migrationshintergrund","36","0.0865600877762153","0.0575134628574885","0.115606712694942"
"Teilzeitbeschaeftigung","2004","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2004","Hauptschulabschluss","kein Migrationshintergrund","107","0.0156314760450849","0.0126317795618667","0.0186311725283031"
"Ausbildung/Lehre","2004","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2004","Hauptschulabschluss","indirekter Migrationshintergrund","30","0.11482256922567","0.0759961798835555","0.153648958567784"
"Ausbildung/Lehre","2004","Realschulabschluss","kein Migrationshintergrund","206","0.0311303720501361","0.0264245115391551","0.035836232561117"
"Ausbildung/Lehre","2004","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2004","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2004","(Fach-)Abitur","kein Migrationshintergrund","93","0.0437252581477559","0.034467180236355","0.0529833360591568"
"Ausbildung/Lehre","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2004","AkademikerInnen","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2004","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2004","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2004","(noch) kein Abschluss","kein Migrationshintergrund","33","0.0465685663594654","0.0294348650376261","0.0637022676813046"
"Geringfuegig erwerbstaetig","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
