"plb0022_h","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Altersteilzeit mit Arbeitszeit Null","2004","(Fach-)Abitur","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","(Fach-)Abitur","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","AkademikerInnen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","AkademikerInnen","weiblich","","","",""
"Freiwilliger Wehrdienst","2004","(noch) kein Abschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2004","(noch) kein Abschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2004","Hauptschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2004","Hauptschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2004","Realschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2004","Realschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2004","(Fach-)Abitur","maennlich","","","",""
"Freiwilliger Wehrdienst","2004","(Fach-)Abitur","weiblich","","","",""
"Freiwilliger Wehrdienst","2004","AkademikerInnen","maennlich","","","",""
"Freiwilliger Wehrdienst","2004","AkademikerInnen","weiblich","","","",""
"FSJ/FOeJ/BFD","2004","(noch) kein Abschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2004","(noch) kein Abschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2004","Hauptschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2004","Hauptschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2004","Realschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2004","Realschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2004","(Fach-)Abitur","maennlich","","","",""
"FSJ/FOeJ/BFD","2004","(Fach-)Abitur","weiblich","","","",""
"FSJ/FOeJ/BFD","2004","AkademikerInnen","maennlich","","","",""
"FSJ/FOeJ/BFD","2004","AkademikerInnen","weiblich","","","",""
"Werkstatt fuer Behinderte","2004","(noch) kein Abschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2004","(noch) kein Abschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2004","Hauptschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2004","Hauptschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2004","Realschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2004","Realschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2004","(Fach-)Abitur","maennlich","","","",""
"Werkstatt fuer Behinderte","2004","(Fach-)Abitur","weiblich","","","",""
"Werkstatt fuer Behinderte","2004","AkademikerInnen","maennlich","","","",""
"Werkstatt fuer Behinderte","2004","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstaetig","2004","(noch) kein Abschluss","maennlich","357","0.809951460235208","0.77260693628677","0.847295984183647"
"Nicht erwerbstaetig","2004","(noch) kein Abschluss","weiblich","415","0.838871056420018","0.806184863374105","0.871557249465931"
"Nicht erwerbstaetig","2004","Hauptschulabschluss","maennlich","1824","0.480931483798122","0.465288686864781","0.496574280731464"
"Nicht erwerbstaetig","2004","Hauptschulabschluss","weiblich","2750","0.667739468488674","0.653519710572434","0.681959226404914"
"Nicht erwerbstaetig","2004","Realschulabschluss","maennlich","539","0.243286416431119","0.226106170363403","0.260466662498835"
"Nicht erwerbstaetig","2004","Realschulabschluss","weiblich","1217","0.414563147844671","0.397607671634866","0.431518624054476"
"Nicht erwerbstaetig","2004","(Fach-)Abitur","maennlich","347","0.327927420850698","0.300197324002371","0.355657517699025"
"Nicht erwerbstaetig","2004","(Fach-)Abitur","weiblich","529","0.408083541078378","0.381580150923244","0.434586931233513"
"Nicht erwerbstaetig","2004","AkademikerInnen","maennlich","601","0.294446313405533","0.276312827622555","0.312579799188511"
"Nicht erwerbstaetig","2004","AkademikerInnen","weiblich","548","0.362148561688857","0.340446010276269","0.383851113101445"
"Betriebliches Praktikum","2004","(noch) kein Abschluss","maennlich","","","",""
"Betriebliches Praktikum","2004","(noch) kein Abschluss","weiblich","","","",""
"Betriebliches Praktikum","2004","Hauptschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","2004","Hauptschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","2004","Realschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","2004","Realschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","2004","(Fach-)Abitur","maennlich","","","",""
"Betriebliches Praktikum","2004","(Fach-)Abitur","weiblich","","","",""
"Betriebliches Praktikum","2004","AkademikerInnen","maennlich","","","",""
"Betriebliches Praktikum","2004","AkademikerInnen","weiblich","","","",""
"Wehrpflicht/Zivildienst","2004","(noch) kein Abschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2004","(noch) kein Abschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2004","Hauptschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2004","Hauptschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2004","Realschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2004","Realschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2004","(Fach-)Abitur","maennlich","","","",""
"Wehrpflicht/Zivildienst","2004","(Fach-)Abitur","weiblich","","","",""
"Wehrpflicht/Zivildienst","2004","AkademikerInnen","maennlich","","","",""
"Wehrpflicht/Zivildienst","2004","AkademikerInnen","weiblich","","","",""
"Voll erwerbstaetig","2005","(noch) kein Abschluss","maennlich","37","0.131646813034847","0.0993882333571916","0.163905392712502"
"Voll erwerbstaetig","2005","(noch) kein Abschluss","weiblich","","","",""
"Voll erwerbstaetig","2005","Hauptschulabschluss","maennlich","1668","0.445758732631084","0.429708266859874","0.461809198402294"
"Voll erwerbstaetig","2005","Hauptschulabschluss","weiblich","495","0.129933444684563","0.119441371749874","0.140425517619253"
"Voll erwerbstaetig","2005","Realschulabschluss","maennlich","1579","0.669895617593777","0.650660654272883","0.689130580914671"
"Voll erwerbstaetig","2005","Realschulabschluss","weiblich","944","0.295134302502529","0.279086327626365","0.311182277378692"
"Voll erwerbstaetig","2005","(Fach-)Abitur","maennlich","537","0.517634124348156","0.487221181166608","0.548047067529705"
"Voll erwerbstaetig","2005","(Fach-)Abitur","weiblich","330","0.259060426649179","0.23508718867413","0.283033664624229"
"Voll erwerbstaetig","2005","AkademikerInnen","maennlich","1530","0.62066504828124","0.600907859527333","0.640422237035147"
"Voll erwerbstaetig","2005","AkademikerInnen","weiblich","796","0.387943416735131","0.365816462196288","0.410070371273973"
"Teilzeitbeschaeftigung","2005","(noch) kein Abschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","2005","(noch) kein Abschluss","weiblich","","","",""
"Teilzeitbeschaeftigung","2005","Hauptschulabschluss","maennlich","53","0.0194124036526514","0.0149571633393439","0.0238676439659588"
"Teilzeitbeschaeftigung","2005","Hauptschulabschluss","weiblich","535","0.126782275411524","0.116399460086768","0.137165090736279"
"Teilzeitbeschaeftigung","2005","Realschulabschluss","maennlich","38","0.0162244657009517","0.0110567887110069","0.0213921426908966"
"Teilzeitbeschaeftigung","2005","Realschulabschluss","weiblich","682","0.193812119448681","0.179904083607315","0.207720155290046"
"Teilzeitbeschaeftigung","2005","(Fach-)Abitur","maennlich","44","0.0387687769985436","0.0270194308731538","0.0505181231239333"
"Teilzeitbeschaeftigung","2005","(Fach-)Abitur","weiblich","224","0.19200427305809","0.170451917564766","0.213556628551413"
"Teilzeitbeschaeftigung","2005","AkademikerInnen","maennlich","75","0.0418729936370344","0.0337172489755873","0.0500287382984815"
"Teilzeitbeschaeftigung","2005","AkademikerInnen","weiblich","412","0.185703696265277","0.168045628899479","0.203361763631076"
"Ausbildung/Lehre","2005","(noch) kein Abschluss","maennlich","","","",""
"Ausbildung/Lehre","2005","(noch) kein Abschluss","weiblich","","","",""
"Ausbildung/Lehre","2005","Hauptschulabschluss","maennlich","75","0.0198394962046004","0.015336493588532","0.0243424988206688"
"Ausbildung/Lehre","2005","Hauptschulabschluss","weiblich","41","0.012944298718888","0.00941706139581959","0.0164715360419563"
"Ausbildung/Lehre","2005","Realschulabschluss","maennlich","109","0.0470419082001432","0.0383814371309725","0.0557023792693138"
"Ausbildung/Lehre","2005","Realschulabschluss","weiblich","100","0.0323001089618561","0.0260795481081868","0.0385206698155255"
"Ausbildung/Lehre","2005","(Fach-)Abitur","maennlich","41","0.0429128862643976","0.0305781942489402","0.055247578279855"
"Ausbildung/Lehre","2005","(Fach-)Abitur","weiblich","52","0.0315629663330618","0.021996327834671","0.0411296048314527"
"Ausbildung/Lehre","2005","AkademikerInnen","maennlich","","","",""
"Ausbildung/Lehre","2005","AkademikerInnen","weiblich","","","",""
"Geringfuegig erwerbstaetig","2005","(noch) kein Abschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","2005","(noch) kein Abschluss","weiblich","","","",""
"Geringfuegig erwerbstaetig","2005","Hauptschulabschluss","maennlich","53","0.0176746747502498","0.0134197521349877","0.0219295973655118"
"Geringfuegig erwerbstaetig","2005","Hauptschulabschluss","weiblich","251","0.0594618106893954","0.0520822268810607","0.0668413944977301"
"Geringfuegig erwerbstaetig","2005","Realschulabschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","2005","Realschulabschluss","weiblich","207","0.0663684393378208","0.0576100193268362","0.0751268593488054"
"Geringfuegig erwerbstaetig","2005","(Fach-)Abitur","maennlich","72","0.0633665234678428","0.0485388336917506","0.0781942132439349"
"Geringfuegig erwerbstaetig","2005","(Fach-)Abitur","weiblich","137","0.0986868258737056","0.0823675000771306","0.115006151670281"
"Geringfuegig erwerbstaetig","2005","AkademikerInnen","maennlich","65","0.0344345580414225","0.0270099558765165","0.0418591602063285"
"Geringfuegig erwerbstaetig","2005","AkademikerInnen","weiblich","83","0.0470257430625833","0.0374129391944281","0.0566385469307384"
"Altersteilzeit mit Arbeitszeit Null","2005","(noch) kein Abschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","(noch) kein Abschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","Hauptschulabschluss","maennlich","34","0.00901096250325311","0.0059594981803742","0.012062426826132"
"Altersteilzeit mit Arbeitszeit Null","2005","Hauptschulabschluss","weiblich","32","0.00805980426518778","0.00526964123912245","0.0108499672912531"
"Altersteilzeit mit Arbeitszeit Null","2005","Realschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","Realschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","(Fach-)Abitur","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","(Fach-)Abitur","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","AkademikerInnen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","AkademikerInnen","weiblich","","","",""
"Freiwilliger Wehrdienst","2005","(noch) kein Abschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2005","(noch) kein Abschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2005","Hauptschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2005","Hauptschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2005","Realschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2005","Realschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2005","(Fach-)Abitur","maennlich","","","",""
"Freiwilliger Wehrdienst","2005","(Fach-)Abitur","weiblich","","","",""
"Freiwilliger Wehrdienst","2005","AkademikerInnen","maennlich","","","",""
"Freiwilliger Wehrdienst","2005","AkademikerInnen","weiblich","","","",""
"FSJ/FOeJ/BFD","2005","(noch) kein Abschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2005","(noch) kein Abschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2005","Hauptschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2005","Hauptschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2005","Realschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2005","Realschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2005","(Fach-)Abitur","maennlich","","","",""
"FSJ/FOeJ/BFD","2005","(Fach-)Abitur","weiblich","","","",""
"FSJ/FOeJ/BFD","2005","AkademikerInnen","maennlich","","","",""
"FSJ/FOeJ/BFD","2005","AkademikerInnen","weiblich","","","",""
"Werkstatt fuer Behinderte","2005","(noch) kein Abschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2005","(noch) kein Abschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2005","Hauptschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2005","Hauptschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2005","Realschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2005","Realschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2005","(Fach-)Abitur","maennlich","","","",""
"Werkstatt fuer Behinderte","2005","(Fach-)Abitur","weiblich","","","",""
"Werkstatt fuer Behinderte","2005","AkademikerInnen","maennlich","","","",""
"Werkstatt fuer Behinderte","2005","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstaetig","2005","(noch) kein Abschluss","maennlich","352","0.759194703718923","0.71840021751376","0.799989189924086"
"Nicht erwerbstaetig","2005","(noch) kein Abschluss","weiblich","425","0.862379379679296","0.831719661465091","0.893039097893502"
"Nicht erwerbstaetig","2005","Hauptschulabschluss","maennlich","1787","0.482620495616599","0.466484499854683","0.498756491378515"
"Nicht erwerbstaetig","2005","Hauptschulabschluss","weiblich","2582","0.661130439566986","0.6463603052904","0.675900573843573"
"Nicht erwerbstaetig","2005","Realschulabschluss","maennlich","529","0.249981259337547","0.232269898441604","0.26769262023349"
"Nicht erwerbstaetig","2005","Realschulabschluss","weiblich","1148","0.402251413019665","0.384998387230514","0.419504438808816"
"Nicht erwerbstaetig","2005","(Fach-)Abitur","maennlich","315","0.315747369770709","0.287457117425761","0.344037622115657"
"Nicht erwerbstaetig","2005","(Fach-)Abitur","weiblich","531","0.413985472275781","0.387034061419174","0.440936883132388"
"Nicht erwerbstaetig","2005","AkademikerInnen","maennlich","622","0.294542853193962","0.275982140953433","0.313103565434491"
"Nicht erwerbstaetig","2005","AkademikerInnen","weiblich","552","0.372153128589969","0.350203389211704","0.394102867968235"
"Betriebliches Praktikum","2005","(noch) kein Abschluss","maennlich","","","",""
"Betriebliches Praktikum","2005","(noch) kein Abschluss","weiblich","","","",""
"Betriebliches Praktikum","2005","Hauptschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","2005","Hauptschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","2005","Realschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","2005","Realschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","2005","(Fach-)Abitur","maennlich","","","",""
"Betriebliches Praktikum","2005","(Fach-)Abitur","weiblich","","","",""
"Betriebliches Praktikum","2005","AkademikerInnen","maennlich","","","",""
"Betriebliches Praktikum","2005","AkademikerInnen","weiblich","","","",""
"Wehrpflicht/Zivildienst","2005","(noch) kein Abschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2005","(noch) kein Abschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2005","Hauptschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2005","Hauptschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2005","Realschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2005","Realschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2005","(Fach-)Abitur","maennlich","","","",""
"Wehrpflicht/Zivildienst","2005","(Fach-)Abitur","weiblich","","","",""
"Wehrpflicht/Zivildienst","2005","AkademikerInnen","maennlich","","","",""
"Wehrpflicht/Zivildienst","2005","AkademikerInnen","weiblich","","","",""
"Voll erwerbstaetig","2006","(noch) kein Abschluss","maennlich","32","0.146617066683675","0.10704915377325","0.1861849795941"
"Voll erwerbstaetig","2006","(noch) kein Abschluss","weiblich","","","",""
"Voll erwerbstaetig","2006","Hauptschulabschluss","maennlich","1720","0.444970883888248","0.429435562240822","0.460506205535675"
"Voll erwerbstaetig","2006","Hauptschulabschluss","weiblich","510","0.121838873222995","0.111979242648155","0.131698503797835"
"Voll erwerbstaetig","2006","Realschulabschluss","maennlich","1620","0.665785382580034","0.647022325573625","0.684548439586443"
"Voll erwerbstaetig","2006","Realschulabschluss","weiblich","963","0.283543551469653","0.268276324864585","0.298810778074722"
"Voll erwerbstaetig","2006","(Fach-)Abitur","maennlich","555","0.511286702527719","0.481377312444382","0.541196092611057"
"Voll erwerbstaetig","2006","(Fach-)Abitur","weiblich","348","0.259906463388959","0.236899609867374","0.282913316910544"
"Voll erwerbstaetig","2006","AkademikerInnen","maennlich","1636","0.622656247493711","0.603864791846246","0.641447703141175"
"Voll erwerbstaetig","2006","AkademikerInnen","weiblich","842","0.386938304837681","0.36577197449171","0.408104635183651"
"Teilzeitbeschaeftigung","2006","(noch) kein Abschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","2006","(noch) kein Abschluss","weiblich","","","",""
"Teilzeitbeschaeftigung","2006","Hauptschulabschluss","maennlich","68","0.0187060911472249","0.0144707573511927","0.0229414249432572"
"Teilzeitbeschaeftigung","2006","Hauptschulabschluss","weiblich","567","0.121270253845253","0.111430473378929","0.131110034311578"
"Teilzeitbeschaeftigung","2006","Realschulabschluss","maennlich","42","0.017452740877927","0.0122440054984872","0.0226614762573668"
"Teilzeitbeschaeftigung","2006","Realschulabschluss","weiblich","763","0.200770562132278","0.187201772173961","0.214339352090594"
"Teilzeitbeschaeftigung","2006","(Fach-)Abitur","maennlich","35","0.0433896873131254","0.0311995381604358","0.055579836465815"
"Teilzeitbeschaeftigung","2006","(Fach-)Abitur","weiblich","260","0.192857744165547","0.172161146115389","0.213554342215706"
"Teilzeitbeschaeftigung","2006","AkademikerInnen","maennlich","90","0.0392401844682379","0.0317128606131854","0.0467675083232904"
"Teilzeitbeschaeftigung","2006","AkademikerInnen","weiblich","452","0.183546380495568","0.16672307666391","0.200369684327227"
"Ausbildung/Lehre","2006","(noch) kein Abschluss","maennlich","","","",""
"Ausbildung/Lehre","2006","(noch) kein Abschluss","weiblich","","","",""
"Ausbildung/Lehre","2006","Hauptschulabschluss","maennlich","73","0.0191098554101807","0.0148299373429092","0.0233897734774522"
"Ausbildung/Lehre","2006","Hauptschulabschluss","weiblich","40","0.0116488513772988","0.00841457007903064","0.014883132675567"
"Ausbildung/Lehre","2006","Realschulabschluss","maennlich","93","0.0409655945720401","0.0330815245099646","0.0488496646341156"
"Ausbildung/Lehre","2006","Realschulabschluss","weiblich","96","0.0293288200583759","0.0236135240359877","0.0350441160807642"
"Ausbildung/Lehre","2006","(Fach-)Abitur","maennlich","40","0.0357539405098836","0.0246441946852417","0.0468636863345254"
"Ausbildung/Lehre","2006","(Fach-)Abitur","weiblich","57","0.0370062059553957","0.0271034880692295","0.046908923841562"
"Ausbildung/Lehre","2006","AkademikerInnen","maennlich","","","",""
"Ausbildung/Lehre","2006","AkademikerInnen","weiblich","","","",""
"Geringfuegig erwerbstaetig","2006","(noch) kein Abschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","2006","(noch) kein Abschluss","weiblich","","","",""
"Geringfuegig erwerbstaetig","2006","Hauptschulabschluss","maennlich","78","0.0211662871685361","0.0166666927381238","0.0256658815989485"
"Geringfuegig erwerbstaetig","2006","Hauptschulabschluss","weiblich","248","0.0572975683299707","0.0502921187616832","0.0643030178982582"
"Geringfuegig erwerbstaetig","2006","Realschulabschluss","maennlich","53","0.0268074594026372","0.0203827873497059","0.0332321314555685"
"Geringfuegig erwerbstaetig","2006","Realschulabschluss","weiblich","249","0.0679133181408745","0.0593909362216538","0.0764357000600951"
"Geringfuegig erwerbstaetig","2006","(Fach-)Abitur","maennlich","71","0.0600948894820924","0.0458745813842686","0.0743151975799163"
"Geringfuegig erwerbstaetig","2006","(Fach-)Abitur","weiblich","131","0.091092036654389","0.0759979950669818","0.106186078241796"
"Geringfuegig erwerbstaetig","2006","AkademikerInnen","maennlich","62","0.0236335912561903","0.0177446266921341","0.0295225558202464"
"Geringfuegig erwerbstaetig","2006","AkademikerInnen","weiblich","109","0.0669169657743392","0.056057689471629","0.0777762420770493"
"Altersteilzeit mit Arbeitszeit Null","2006","(noch) kein Abschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2006","(noch) kein Abschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2006","Hauptschulabschluss","maennlich","31","0.00924192103056824","0.00625061045116613","0.0122332316099704"
"Altersteilzeit mit Arbeitszeit Null","2006","Hauptschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2006","Realschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2006","Realschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2006","(Fach-)Abitur","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2006","(Fach-)Abitur","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2006","AkademikerInnen","maennlich","30","0.0123603848565649","0.00807704125853867","0.0166437284545912"
"Altersteilzeit mit Arbeitszeit Null","2006","AkademikerInnen","weiblich","","","",""
"Freiwilliger Wehrdienst","2006","(noch) kein Abschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2006","(noch) kein Abschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2006","Hauptschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2006","Hauptschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2006","Realschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","2006","Realschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","2006","(Fach-)Abitur","maennlich","","","",""
"Freiwilliger Wehrdienst","2006","(Fach-)Abitur","weiblich","","","",""
"Freiwilliger Wehrdienst","2006","AkademikerInnen","maennlich","","","",""
"Freiwilliger Wehrdienst","2006","AkademikerInnen","weiblich","","","",""
"FSJ/FOeJ/BFD","2006","(noch) kein Abschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2006","(noch) kein Abschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2006","Hauptschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2006","Hauptschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2006","Realschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","2006","Realschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","2006","(Fach-)Abitur","maennlich","","","",""
"FSJ/FOeJ/BFD","2006","(Fach-)Abitur","weiblich","","","",""
"FSJ/FOeJ/BFD","2006","AkademikerInnen","maennlich","","","",""
"FSJ/FOeJ/BFD","2006","AkademikerInnen","weiblich","","","",""
"Werkstatt fuer Behinderte","2006","(noch) kein Abschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2006","(noch) kein Abschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2006","Hauptschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2006","Hauptschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2006","Realschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","2006","Realschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","2006","(Fach-)Abitur","maennlich","","","",""
"Werkstatt fuer Behinderte","2006","(Fach-)Abitur","weiblich","","","",""
"Werkstatt fuer Behinderte","2006","AkademikerInnen","maennlich","","","",""
"Werkstatt fuer Behinderte","2006","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstaetig","2006","(noch) kein Abschluss","maennlich","243","0.7450337857865","0.696280015712962","0.793787555860038"
"Nicht erwerbstaetig","2006","(noch) kein Abschluss","weiblich","294","0.838216889985379","0.799414825303164","0.877018954667595"
"Nicht erwerbstaetig","2006","Hauptschulabschluss","maennlich","1943","0.481988594266851","0.466368465458616","0.497608723075085"
"Nicht erwerbstaetig","2006","Hauptschulabschluss","weiblich","2831","0.679811533348267","0.665748542049475","0.693874524647058"
"Nicht erwerbstaetig","2006","Realschulabschluss","maennlich","588","0.236758512834552","0.219849917284386","0.253667108384719"
"Nicht erwerbstaetig","2006","Realschulabschluss","weiblich","1256","0.412415651674242","0.395740951055569","0.429090352292915"
"Nicht erwerbstaetig","2006","(Fach-)Abitur","maennlich","341","0.326009795874705","0.297962541897155","0.354057049852255"
"Nicht erwerbstaetig","2006","(Fach-)Abitur","weiblich","592","0.416914819285015","0.391050857493964","0.442778781076066"
"Nicht erwerbstaetig","2006","AkademikerInnen","maennlich","734","0.300797061161239","0.283018112199865","0.318576010122613"
"Nicht erwerbstaetig","2006","AkademikerInnen","weiblich","608","0.354872004677152","0.334078321100329","0.375665688253975"
"Betriebliches Praktikum","2006","(noch) kein Abschluss","maennlich","","","",""
"Betriebliches Praktikum","2006","(noch) kein Abschluss","weiblich","","","",""
"Betriebliches Praktikum","2006","Hauptschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","2006","Hauptschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","2006","Realschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","2006","Realschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","2006","(Fach-)Abitur","maennlich","","","",""
"Betriebliches Praktikum","2006","(Fach-)Abitur","weiblich","","","",""
"Betriebliches Praktikum","2006","AkademikerInnen","maennlich","","","",""
"Betriebliches Praktikum","2006","AkademikerInnen","weiblich","","","",""
"Wehrpflicht/Zivildienst","2006","(noch) kein Abschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2006","(noch) kein Abschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2006","Hauptschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2006","Hauptschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2006","Realschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","2006","Realschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","2006","(Fach-)Abitur","maennlich","","","",""
"Wehrpflicht/Zivildienst","2006","(Fach-)Abitur","weiblich","","","",""
"Wehrpflicht/Zivildienst","2006","AkademikerInnen","maennlich","","","",""
"Wehrpflicht/Zivildienst","2006","AkademikerInnen","weiblich","","","",""
"Voll erwerbstaetig","2007","(noch) kein Abschluss","maennlich","","","",""
"Voll erwerbstaetig","2007","(noch) kein Abschluss","weiblich","","","",""
"Voll erwerbstaetig","2007","Hauptschulabschluss","maennlich","1603","0.452703706341876","0.436400830949762","0.469006581733989"
"Voll erwerbstaetig","2007","Hauptschulabschluss","weiblich","460","0.129310217014585","0.118668262305919","0.13995217172325"
"Voll erwerbstaetig","2007","Realschulabschluss","maennlich","1581","0.696951661010089","0.678091615728902","0.715811706291277"
"Voll erwerbstaetig","2007","Realschulabschluss","weiblich","877","0.270703978060082","0.255155421674093","0.286252534446071"
"Voll erwerbstaetig","2007","(Fach-)Abitur","maennlich","548","0.4992246699505","0.469082113733423","0.529367226167577"
"Voll erwerbstaetig","2007","(Fach-)Abitur","weiblich","326","0.261335800944297","0.237642822362541","0.285028779526052"
"Voll erwerbstaetig","2007","AkademikerInnen","maennlich","1526","0.62606877184927","0.606771477899988","0.645366065798553"
"Voll erwerbstaetig","2007","AkademikerInnen","weiblich","826","0.391374992123184","0.36991544314663","0.412834541099739"
"Teilzeitbeschaeftigung","2007","(noch) kein Abschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","2007","(noch) kein Abschluss","weiblich","","","",""
