"plb0022_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Wehrpflicht/Zivildienst","2001","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2001","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2001","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2001","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2001","66 und älter","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2001","66 und älter","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2002","16-34 Jahre alt","kein Migrationshintergrund","2004","0.451609261004441","0.437535237456408","0.465683284552474"
"Voll erwerbstaetig","2002","16-34 Jahre alt","direkter Migrationshintergrund","287","0.380830777685598","0.3459616843844","0.415699870986796"
"Voll erwerbstaetig","2002","16-34 Jahre alt","indirekter Migrationshintergrund","229","0.343802876775621","0.306946752311049","0.380659001240194"
"Voll erwerbstaetig","2002","35-65 Jahre alt","kein Migrationshintergrund","6101","0.509323816062486","0.500178273768434","0.518469358356538"
"Voll erwerbstaetig","2002","35-65 Jahre alt","direkter Migrationshintergrund","840","0.474671110527512","0.451085693480504","0.498256527574519"
"Voll erwerbstaetig","2002","35-65 Jahre alt","indirekter Migrationshintergrund","72","0.520593510579085","0.434716336634372","0.606470684523797"
"Voll erwerbstaetig","2002","66 und älter","kein Migrationshintergrund","37","0.00753566661328332","0.00457247499930732","0.0104988582272593"
"Voll erwerbstaetig","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2002","16-34 Jahre alt","kein Migrationshintergrund","343","0.0736775264752693","0.0662892963092171","0.0810657566413215"
"Teilzeitbeschaeftigung","2002","16-34 Jahre alt","direkter Migrationshintergrund","54","0.0690052428648714","0.0508046884824286","0.0872057972473141"
"Teilzeitbeschaeftigung","2002","16-34 Jahre alt","indirekter Migrationshintergrund","31","0.0395362422792077","0.024415401607285","0.0546570829511304"
"Teilzeitbeschaeftigung","2002","35-65 Jahre alt","kein Migrationshintergrund","1615","0.132058162556232","0.125864565928167","0.138251759184296"
"Teilzeitbeschaeftigung","2002","35-65 Jahre alt","direkter Migrationshintergrund","188","0.117196645370868","0.102004430465967","0.13238886027577"
"Teilzeitbeschaeftigung","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2002","66 und älter","kein Migrationshintergrund","37","0.00933904299210859","0.00604328620950638","0.0126347997747108"
"Teilzeitbeschaeftigung","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2002","16-34 Jahre alt","kein Migrationshintergrund","526","0.103962676846952","0.0953310317712163","0.112594321922687"
"Ausbildung/Lehre","2002","16-34 Jahre alt","direkter Migrationshintergrund","57","0.0925658235939923","0.0717543488933488","0.113377298294636"
"Ausbildung/Lehre","2002","16-34 Jahre alt","indirekter Migrationshintergrund","84","0.161252093049721","0.132715234890692","0.189788951208749"
"Ausbildung/Lehre","2002","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2002","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2002","66 und älter","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2002","16-34 Jahre alt","kein Migrationshintergrund","249","0.0479725137904102","0.0419286762836978","0.0540163512971226"
"Geringfuegig erwerbstaetig","2002","16-34 Jahre alt","direkter Migrationshintergrund","35","0.0525778246086025","0.0365511642208822","0.0686044849963228"
"Geringfuegig erwerbstaetig","2002","16-34 Jahre alt","indirekter Migrationshintergrund","32","0.0499370683106322","0.033035560140955","0.0668385764803094"
"Geringfuegig erwerbstaetig","2002","35-65 Jahre alt","kein Migrationshintergrund","426","0.0405074510289941","0.0369008073175892","0.0441140947403989"
"Geringfuegig erwerbstaetig","2002","35-65 Jahre alt","direkter Migrationshintergrund","53","0.0317136136284207","0.0234369311247834","0.0399902961320579"
"Geringfuegig erwerbstaetig","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2002","66 und älter","kein Migrationshintergrund","33","0.00906166748776284","0.00581476819334483","0.0123085667821809"
"Geringfuegig erwerbstaetig","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","35-65 Jahre alt","kein Migrationshintergrund","55","0.00491480004275291","0.00363542450960956","0.00619417557589626"
"Altersteilzeit mit Arbeitszeit Null","2002","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","66 und älter","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2002","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2002","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2002","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2002","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2002","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2002","66 und älter","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2002","16-34 Jahre alt","kein Migrationshintergrund","52","0.00929753261072631","0.00658329868098731","0.0120117665404653"
"FSJ/FOeJ/BFD","2002","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2002","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2002","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2002","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2002","66 und älter","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2002","66 und älter","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2002","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2002","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2002","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2002","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2002","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2002","66 und älter","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2002","16-34 Jahre alt","kein Migrationshintergrund","1592","0.305864346448579","0.292833326741088","0.31889536615607"
"Nicht erwerbstaetig","2002","16-34 Jahre alt","direkter Migrationshintergrund","302","0.393496705063243","0.358416906811615","0.428576503314871"
"Nicht erwerbstaetig","2002","16-34 Jahre alt","indirekter Migrationshintergrund","251","0.390945462120485","0.353081685305717","0.428809238935252"
"Nicht erwerbstaetig","2002","35-65 Jahre alt","kein Migrationshintergrund","3254","0.310260026033324","0.301797099100774","0.318722952965875"
"Nicht erwerbstaetig","2002","35-65 Jahre alt","direkter Migrationshintergrund","629","0.365311548757635","0.342568770529401","0.388054326985869"
"Nicht erwerbstaetig","2002","35-65 Jahre alt","indirekter Migrationshintergrund","32","0.25357868892349","0.178791913851983","0.328365463994997"
"Nicht erwerbstaetig","2002","66 und älter","kein Migrationshintergrund","3147","0.968183603608484","0.962169847657775","0.974197359559193"
"Nicht erwerbstaetig","2002","66 und älter","direkter Migrationshintergrund","340","0.959875295108507","0.939402644673879","0.980347945543135"
"Nicht erwerbstaetig","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","66 und älter","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","66 und älter","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","66 und älter","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2003","16-34 Jahre alt","kein Migrationshintergrund","1829","0.436835511071945","0.422453682399028","0.451217339744861"
"Voll erwerbstaetig","2003","16-34 Jahre alt","direkter Migrationshintergrund","241","0.348050042895206","0.312246862145377","0.383853223645034"
"Voll erwerbstaetig","2003","16-34 Jahre alt","indirekter Migrationshintergrund","224","0.359249905831682","0.322020987131394","0.39647882453197"
"Voll erwerbstaetig","2003","35-65 Jahre alt","kein Migrationshintergrund","5712","0.505742299239489","0.496384254124083","0.515100344354894"
"Voll erwerbstaetig","2003","35-65 Jahre alt","direkter Migrationshintergrund","755","0.450080536142521","0.425733809995344","0.474427262289697"
"Voll erwerbstaetig","2003","35-65 Jahre alt","indirekter Migrationshintergrund","70","0.459793604790542","0.376642146215208","0.542945063365876"
"Voll erwerbstaetig","2003","66 und älter","kein Migrationshintergrund","36","0.00913575058124859","0.00590375773981449","0.0123677434226827"
"Voll erwerbstaetig","2003","66 und älter","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2003","16-34 Jahre alt","kein Migrationshintergrund","335","0.078014149003572","0.0702376104776132","0.0857906875295308"
"Teilzeitbeschaeftigung","2003","16-34 Jahre alt","direkter Migrationshintergrund","62","0.0909947029264796","0.0693782268091697","0.112611179043789"
"Teilzeitbeschaeftigung","2003","16-34 Jahre alt","indirekter Migrationshintergrund","39","0.0498006378312852","0.0329210214815093","0.066680254181061"
"Teilzeitbeschaeftigung","2003","35-65 Jahre alt","kein Migrationshintergrund","1591","0.132570455794723","0.126223225548062","0.138917686041383"
"Teilzeitbeschaeftigung","2003","35-65 Jahre alt","direkter Migrationshintergrund","194","0.126611819194755","0.110338104840111","0.142885533549399"
"Teilzeitbeschaeftigung","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2003","66 und älter","kein Migrationshintergrund","34","0.00798027626072861","0.00495781801479739","0.0110027345066598"
"Teilzeitbeschaeftigung","2003","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2003","16-34 Jahre alt","kein Migrationshintergrund","467","0.0907717520702921","0.0824416690243378","0.0991018351162464"
"Ausbildung/Lehre","2003","16-34 Jahre alt","direkter Migrationshintergrund","42","0.071333733771039","0.0519886351535699","0.090678832388508"
"Ausbildung/Lehre","2003","16-34 Jahre alt","indirekter Migrationshintergrund","75","0.137218521137473","0.110519550010378","0.163917492264567"
"Ausbildung/Lehre","2003","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2003","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2003","66 und älter","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2003","66 und älter","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2003","16-34 Jahre alt","kein Migrationshintergrund","266","0.0550050336222706","0.0483942418662956","0.0616158253782456"
"Geringfuegig erwerbstaetig","2003","16-34 Jahre alt","direkter Migrationshintergrund","36","0.0492306319179084","0.0329695689916648","0.0654916948441519"
"Geringfuegig erwerbstaetig","2003","16-34 Jahre alt","indirekter Migrationshintergrund","39","0.0662584047746928","0.0469577700146232","0.0855590395347625"
"Geringfuegig erwerbstaetig","2003","35-65 Jahre alt","kein Migrationshintergrund","420","0.0411712744102571","0.0374524005619507","0.0448901482585635"
"Geringfuegig erwerbstaetig","2003","35-65 Jahre alt","direkter Migrationshintergrund","43","0.0281321919062143","0.0200402772601589","0.0362241065522697"
"Geringfuegig erwerbstaetig","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2003","66 und älter","kein Migrationshintergrund","46","0.0145692463240826","0.0104989803223931","0.018639512325772"
"Geringfuegig erwerbstaetig","2003","66 und älter","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","35-65 Jahre alt","kein Migrationshintergrund","73","0.00828623058187512","0.00658948998223913","0.00998297118151112"
"Altersteilzeit mit Arbeitszeit Null","2003","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","66 und älter","kein Migrationshintergrund","43","0.022687527257084","0.0176292632105549","0.0277457913036132"
"Altersteilzeit mit Arbeitszeit Null","2003","66 und älter","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","16-34 Jahre alt","kein Migrationshintergrund","35","0.00591059070635804","0.00368796834809819","0.0081332130646179"
"Freiwilliger Wehrdienst","2003","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","66 und älter","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","66 und älter","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","16-34 Jahre alt","kein Migrationshintergrund","39","0.0069560856821774","0.00454615694456493","0.00936601441978987"
"FSJ/FOeJ/BFD","2003","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","66 und älter","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","66 und älter","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","66 und älter","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","66 und älter","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2003","16-34 Jahre alt","kein Migrationshintergrund","1588","0.323758338629457","0.310190865977003","0.337325811281912"
"Nicht erwerbstaetig","2003","16-34 Jahre alt","direkter Migrationshintergrund","286","0.420713251835878","0.383608158581722","0.457818345090034"
"Nicht erwerbstaetig","2003","16-34 Jahre alt","indirekter Migrationshintergrund","250","0.372959984800024","0.335435347842912","0.410484621757136"
"Nicht erwerbstaetig","2003","35-65 Jahre alt","kein Migrationshintergrund","3132","0.308164577423885","0.299522134332692","0.316807020515077"
"Nicht erwerbstaetig","2003","35-65 Jahre alt","direkter Migrationshintergrund","598","0.377920274325381","0.354191842991478","0.401648705659284"
"Nicht erwerbstaetig","2003","35-65 Jahre alt","indirekter Migrationshintergrund","36","0.330284121176621","0.251815197913861","0.408753044439381"
"Nicht erwerbstaetig","2003","66 und älter","kein Migrationshintergrund","3170","0.945627199576856","0.937924516631358","0.953329882522354"
"Nicht erwerbstaetig","2003","66 und älter","direkter Migrationshintergrund","342","0.950433829648202","0.928044137833935","0.97282352146247"
"Nicht erwerbstaetig","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","66 und älter","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","66 und älter","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","66 und älter","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","66 und älter","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2004","16-34 Jahre alt","kein Migrationshintergrund","1714","0.427557189424058","0.412892557264346","0.442221821583769"
"Voll erwerbstaetig","2004","16-34 Jahre alt","direkter Migrationshintergrund","228","0.375499607241557","0.337625764583977","0.413373449899136"
"Voll erwerbstaetig","2004","16-34 Jahre alt","indirekter Migrationshintergrund","206","0.29314360301057","0.258068273653321","0.328218932367819"
"Voll erwerbstaetig","2004","35-65 Jahre alt","kein Migrationshintergrund","5549","0.509212833825658","0.499678015969669","0.518747651681646"
"Voll erwerbstaetig","2004","35-65 Jahre alt","direkter Migrationshintergrund","722","0.448221293787905","0.423527201035642","0.472915386540168"
"Voll erwerbstaetig","2004","35-65 Jahre alt","indirekter Migrationshintergrund","73","0.42889566871427","0.35021648342479","0.507574854003751"
"Voll erwerbstaetig","2004","66 und älter","kein Migrationshintergrund","39","0.00895521882869839","0.00580662424599185","0.0121038134114049"
"Voll erwerbstaetig","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2004","16-34 Jahre alt","kein Migrationshintergrund","299","0.0718483016088927","0.0641936443541615","0.079502958863624"
"Teilzeitbeschaeftigung","2004","16-34 Jahre alt","direkter Migrationshintergrund","53","0.0742465293934569","0.0537418009322958","0.0947512578546179"
"Teilzeitbeschaeftigung","2004","16-34 Jahre alt","indirekter Migrationshintergrund","35","0.046797090783441","0.0305229504021316","0.0630712311647505"
"Teilzeitbeschaeftigung","2004","35-65 Jahre alt","kein Migrationshintergrund","1556","0.133988451338563","0.12749146942967","0.140485433247456"
"Teilzeitbeschaeftigung","2004","35-65 Jahre alt","direkter Migrationshintergrund","175","0.115907011186053","0.100011730871141","0.131802291500964"
"Teilzeitbeschaeftigung","2004","35-65 Jahre alt","indirekter Migrationshintergrund","33","0.271082616589095","0.20041567670909","0.341749556469099"
"Teilzeitbeschaeftigung","2004","66 und älter","kein Migrationshintergrund","35","0.00790719785182625","0.00494700875036776","0.0108673869532847"
"Teilzeitbeschaeftigung","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2004","16-34 Jahre alt","kein Migrationshintergrund","451","0.0976146492614429","0.0888171035585464","0.106412194964339"
"Ausbildung/Lehre","2004","16-34 Jahre alt","direkter Migrationshintergrund","30","0.0612464358227937","0.0424928431543491","0.0800000284912382"
"Ausbildung/Lehre","2004","16-34 Jahre alt","indirekter Migrationshintergrund","86","0.172216024126444","0.143122841203922","0.201309207048965"
"Ausbildung/Lehre","2004","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2004","66 und älter","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2004","16-34 Jahre alt","kein Migrationshintergrund","266","0.0586288702158821","0.0516651034892318","0.0655926369425324"
"Geringfuegig erwerbstaetig","2004","16-34 Jahre alt","direkter Migrationshintergrund","38","0.049236884687798","0.0323149616741105","0.0661588077014855"
"Geringfuegig erwerbstaetig","2004","16-34 Jahre alt","indirekter Migrationshintergrund","31","0.0532463069757043","0.0359457852405093","0.0705468287108993"
"Geringfuegig erwerbstaetig","2004","35-65 Jahre alt","kein Migrationshintergrund","468","0.0467349416851647","0.0427092193080116","0.0507606640623178"
"Geringfuegig erwerbstaetig","2004","35-65 Jahre alt","direkter Migrationshintergrund","48","0.0319502274863763","0.0232174944191166","0.0406829605536361"
"Geringfuegig erwerbstaetig","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2004","66 und älter","kein Migrationshintergrund","62","0.0173980772737034","0.0130281779089669","0.0217679766384399"
"Geringfuegig erwerbstaetig","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","35-65 Jahre alt","kein Migrationshintergrund","73","0.00827784771636392","0.00654974379628443","0.0100059516364434"
"Altersteilzeit mit Arbeitszeit Null","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","66 und älter","kein Migrationshintergrund","38","0.0161180167778711","0.0119092068928025","0.0203268266629398"
"Altersteilzeit mit Arbeitszeit Null","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","35-65 Jahre alt","kein Migrationshintergrund","","","",""
