"plb0022_h","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Nicht erwerbstaetig","1999","16-34 Jahre alt","(Fach-)Abitur","254","0.345634396901029","0.310920835817758","0.3803479579843"
"Nicht erwerbstaetig","1999","16-34 Jahre alt","AkademikerInnen","63","0.138325854983131","0.105189611242365","0.171462098723897"
"Nicht erwerbstaetig","1999","35-65 Jahre alt","(noch) kein Abschluss","167","0.416572691000478","0.362892461905403","0.470252920095554"
"Nicht erwerbstaetig","1999","35-65 Jahre alt","Hauptschulabschluss","1482","0.424213592175408","0.407823862435622","0.440603321915194"
"Nicht erwerbstaetig","1999","35-65 Jahre alt","Realschulabschluss","397","0.265262182468565","0.244101297777152","0.286423067159978"
"Nicht erwerbstaetig","1999","35-65 Jahre alt","(Fach-)Abitur","90","0.2318505720312","0.189307472018136","0.274393672044263"
"Nicht erwerbstaetig","1999","35-65 Jahre alt","AkademikerInnen","222","0.171121748375793","0.151061480154469","0.191182016597118"
"Nicht erwerbstaetig","1999","66 und älter","(noch) kein Abschluss","63","0.988862920513968","0.963152344305965","1.01457349672197"
"Nicht erwerbstaetig","1999","66 und älter","Hauptschulabschluss","1287","0.986934321432696","0.980775655976067","0.993092986889325"
"Nicht erwerbstaetig","1999","66 und älter","Realschulabschluss","187","0.952085133194145","0.922183625298189","0.981986641090102"
"Nicht erwerbstaetig","1999","66 und älter","(Fach-)Abitur","50","0.94334448435584","0.881683924072411","1.00500504463927"
"Nicht erwerbstaetig","1999","66 und älter","AkademikerInnen","189","0.926439016388822","0.890259290225883","0.96261874255176"
"Betriebliches Praktikum","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","1999","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","1999","16-34 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","1999","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","1999","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","1999","35-65 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","1999","35-65 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","1999","66 und älter","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","1999","66 und älter","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","1999","66 und älter","Realschulabschluss","","","",""
"Betriebliches Praktikum","1999","66 und älter","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","1999","66 und älter","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","1999","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1999","16-34 Jahre alt","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1999","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","1999","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1999","35-65 Jahre alt","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","1999","35-65 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","1999","66 und älter","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","1999","66 und älter","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1999","66 und älter","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1999","66 und älter","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","1999","66 und älter","AkademikerInnen","","","",""
"Voll erwerbstaetig","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Voll erwerbstaetig","2000","16-34 Jahre alt","Hauptschulabschluss","910","0.503059276339144","0.480612782277805","0.525505770400484"
"Voll erwerbstaetig","2000","16-34 Jahre alt","Realschulabschluss","1279","0.524127077069147","0.50474694835667","0.543507205781624"
"Voll erwerbstaetig","2000","16-34 Jahre alt","(Fach-)Abitur","432","0.346027151720335","0.320679709573652","0.371374593867018"
"Voll erwerbstaetig","2000","16-34 Jahre alt","AkademikerInnen","511","0.674210651689855","0.640912355820283","0.707508947559427"
"Voll erwerbstaetig","2000","35-65 Jahre alt","(noch) kein Abschluss","86","0.379091552856928","0.322264528823427","0.435918576890428"
"Voll erwerbstaetig","2000","35-65 Jahre alt","Hauptschulabschluss","2631","0.433147182045316","0.420884147044321","0.445410217046311"
"Voll erwerbstaetig","2000","35-65 Jahre alt","Realschulabschluss","1868","0.555692410977023","0.538863747893825","0.57252107406022"
"Voll erwerbstaetig","2000","35-65 Jahre alt","(Fach-)Abitur","509","0.572115605135206","0.539664650117969","0.604566560152443"
"Voll erwerbstaetig","2000","35-65 Jahre alt","AkademikerInnen","1788","0.663237601304402","0.645267576320436","0.681207626288368"
"Voll erwerbstaetig","2000","66 und älter","(noch) kein Abschluss","","","",""
"Voll erwerbstaetig","2000","66 und älter","Hauptschulabschluss","","","",""
"Voll erwerbstaetig","2000","66 und älter","Realschulabschluss","","","",""
"Voll erwerbstaetig","2000","66 und älter","(Fach-)Abitur","","","",""
"Voll erwerbstaetig","2000","66 und älter","AkademikerInnen","","","",""
"Teilzeitbeschaeftigung","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Teilzeitbeschaeftigung","2000","16-34 Jahre alt","Hauptschulabschluss","137","0.0669930495201874","0.0557691451943268","0.0782169538460481"
"Teilzeitbeschaeftigung","2000","16-34 Jahre alt","Realschulabschluss","184","0.0744509214457162","0.0642643595897651","0.0846374833016674"
"Teilzeitbeschaeftigung","2000","16-34 Jahre alt","(Fach-)Abitur","109","0.088363112805301","0.0732398450701992","0.103486380540403"
"Teilzeitbeschaeftigung","2000","16-34 Jahre alt","AkademikerInnen","88","0.111590718009494","0.0892201844641606","0.133961251554828"
"Teilzeitbeschaeftigung","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Teilzeitbeschaeftigung","2000","35-65 Jahre alt","Hauptschulabschluss","702","0.117616844644975","0.109644089385336","0.125589599904614"
"Teilzeitbeschaeftigung","2000","35-65 Jahre alt","Realschulabschluss","536","0.154267310420929","0.142033999048546","0.166500621793312"
"Teilzeitbeschaeftigung","2000","35-65 Jahre alt","(Fach-)Abitur","119","0.133806239591984","0.111477301483589","0.156135177700379"
"Teilzeitbeschaeftigung","2000","35-65 Jahre alt","AkademikerInnen","312","0.11981021467468","0.107462476866591","0.132157952482769"
"Teilzeitbeschaeftigung","2000","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeitbeschaeftigung","2000","66 und älter","Hauptschulabschluss","","","",""
"Teilzeitbeschaeftigung","2000","66 und älter","Realschulabschluss","","","",""
"Teilzeitbeschaeftigung","2000","66 und älter","(Fach-)Abitur","","","",""
"Teilzeitbeschaeftigung","2000","66 und älter","AkademikerInnen","","","",""
"Ausbildung/Lehre","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","2000","16-34 Jahre alt","Hauptschulabschluss","213","0.105053612038583","0.0912881546218903","0.118819069455276"
"Ausbildung/Lehre","2000","16-34 Jahre alt","Realschulabschluss","340","0.122748671424565","0.110014717352983","0.135482625496148"
"Ausbildung/Lehre","2000","16-34 Jahre alt","(Fach-)Abitur","119","0.073095148243684","0.0592256405424863","0.0869646559448818"
"Ausbildung/Lehre","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"Ausbildung/Lehre","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"Ausbildung/Lehre","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"Ausbildung/Lehre","2000","66 und älter","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","2000","66 und älter","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","2000","66 und älter","Realschulabschluss","","","",""
"Ausbildung/Lehre","2000","66 und älter","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","2000","66 und älter","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","2000","16-34 Jahre alt","(noch) kein Abschluss","44","0.0872132639595628","0.0639689996110447","0.110457528308081"
"Geringfuegig erwerbstaetig","2000","16-34 Jahre alt","Hauptschulabschluss","48","0.0257675100483993","0.0186544876813158","0.0328805324154828"
"Geringfuegig erwerbstaetig","2000","16-34 Jahre alt","Realschulabschluss","76","0.0316149805673545","0.0248250809676815","0.0384048801670274"
"Geringfuegig erwerbstaetig","2000","16-34 Jahre alt","(Fach-)Abitur","128","0.107229677947943","0.0907432501123803","0.123716105783507"
"Geringfuegig erwerbstaetig","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","2000","35-65 Jahre alt","Hauptschulabschluss","235","0.038049846182332","0.0333150880013153","0.0427846043633487"
"Geringfuegig erwerbstaetig","2000","35-65 Jahre alt","Realschulabschluss","114","0.0356161928235477","0.0293393794082145","0.041893006238881"
"Geringfuegig erwerbstaetig","2000","35-65 Jahre alt","(Fach-)Abitur","37","0.0435021502485902","0.0301232713511848","0.0568810291459956"
"Geringfuegig erwerbstaetig","2000","35-65 Jahre alt","AkademikerInnen","42","0.0210014394573814","0.0155492885019284","0.0264535904128344"
"Geringfuegig erwerbstaetig","2000","66 und älter","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","2000","66 und älter","Hauptschulabschluss","","","",""
"Geringfuegig erwerbstaetig","2000","66 und älter","Realschulabschluss","","","",""
"Geringfuegig erwerbstaetig","2000","66 und älter","(Fach-)Abitur","","","",""
"Geringfuegig erwerbstaetig","2000","66 und älter","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","16-34 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","66 und älter","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","66 und älter","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","66 und älter","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","66 und älter","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","66 und älter","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","2000","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","2000","16-34 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","2000","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","2000","66 und älter","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","2000","66 und älter","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","2000","66 und älter","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","2000","66 und älter","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","2000","66 und älter","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","2000","16-34 Jahre alt","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","2000","16-34 Jahre alt","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","2000","16-34 Jahre alt","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","2000","66 und älter","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","2000","66 und älter","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","2000","66 und älter","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","2000","66 und älter","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","2000","66 und älter","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","2000","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","2000","16-34 Jahre alt","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","2000","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","2000","66 und älter","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","2000","66 und älter","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","2000","66 und älter","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","2000","66 und älter","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","2000","66 und älter","AkademikerInnen","","","",""
"Nicht erwerbstaetig","2000","16-34 Jahre alt","(noch) kein Abschluss","486","0.845553612226524","0.815782207435425","0.875325017017623"
"Nicht erwerbstaetig","2000","16-34 Jahre alt","Hauptschulabschluss","569","0.284363002557705","0.264110925044621","0.304615080070788"
"Nicht erwerbstaetig","2000","16-34 Jahre alt","Realschulabschluss","641","0.23633414290967","0.219848428091516","0.252819857727824"
"Nicht erwerbstaetig","2000","16-34 Jahre alt","(Fach-)Abitur","515","0.353034176261071","0.327568909053768","0.378499443468374"
"Nicht erwerbstaetig","2000","16-34 Jahre alt","AkademikerInnen","131","0.162697545542713","0.136474239384641","0.188920851700784"
"Nicht erwerbstaetig","2000","35-65 Jahre alt","(noch) kein Abschluss","160","0.499853065946428","0.441287942785542","0.558418189107313"
"Nicht erwerbstaetig","2000","35-65 Jahre alt","Hauptschulabschluss","2690","0.408785071478548","0.396618582257433","0.420951560699663"
"Nicht erwerbstaetig","2000","35-65 Jahre alt","Realschulabschluss","825","0.252800101625133","0.238080449664675","0.267519753585591"
"Nicht erwerbstaetig","2000","35-65 Jahre alt","(Fach-)Abitur","228","0.250576005024219","0.222153922301869","0.27899808774657"
"Nicht erwerbstaetig","2000","35-65 Jahre alt","AkademikerInnen","507","0.193422360666866","0.17840378515421","0.208440936179523"
"Nicht erwerbstaetig","2000","66 und älter","(noch) kein Abschluss","78","0.948210641517965","0.899650966038023","0.996770316997907"
"Nicht erwerbstaetig","2000","66 und älter","Hauptschulabschluss","2521","0.981421887072742","0.9761942857799","0.986649488365585"
"Nicht erwerbstaetig","2000","66 und älter","Realschulabschluss","394","0.964674145392176","0.946783619984346","0.982564670800007"
"Nicht erwerbstaetig","2000","66 und älter","(Fach-)Abitur","149","0.950670221963683","0.916578277844538","0.984762166082828"
"Nicht erwerbstaetig","2000","66 und älter","AkademikerInnen","393","0.915638639835897","0.889058498357035","0.942218781314759"
"Betriebliches Praktikum","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","2000","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","2000","16-34 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","2000","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","2000","66 und älter","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","2000","66 und älter","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","2000","66 und älter","Realschulabschluss","","","",""
"Betriebliches Praktikum","2000","66 und älter","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","2000","66 und älter","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","2000","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2000","16-34 Jahre alt","Realschulabschluss","31","0.0107242065835468","0.00672720667234897","0.0147212064947447"
"Wehrpflicht/Zivildienst","2000","16-34 Jahre alt","(Fach-)Abitur","50","0.0322507330216652","0.0228372484904461","0.0416642175528843"
"Wehrpflicht/Zivildienst","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","2000","66 und älter","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","2000","66 und älter","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2000","66 und älter","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","2000","66 und älter","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","2000","66 und älter","AkademikerInnen","","","",""
"Voll erwerbstaetig","2001","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Voll erwerbstaetig","2001","16-34 Jahre alt","Hauptschulabschluss","758","0.505658855238775","0.480888450199264","0.530429260278287"
"Voll erwerbstaetig","2001","16-34 Jahre alt","Realschulabschluss","1087","0.517591082945015","0.496705984215286","0.538476181674743"
"Voll erwerbstaetig","2001","16-34 Jahre alt","(Fach-)Abitur","375","0.319097997664223","0.29295263898102","0.345243356347426"
"Voll erwerbstaetig","2001","16-34 Jahre alt","AkademikerInnen","437","0.670740666644388","0.634160150547025","0.707321182741751"
"Voll erwerbstaetig","2001","35-65 Jahre alt","(noch) kein Abschluss","62","0.36484950756839","0.298133769494985","0.431565245641795"
"Voll erwerbstaetig","2001","35-65 Jahre alt","Hauptschulabschluss","2343","0.43951209303732","0.426402218804567","0.452621967270074"
"Voll erwerbstaetig","2001","35-65 Jahre alt","Realschulabschluss","1783","0.557218100798041","0.539994648879782","0.574441552716301"
"Voll erwerbstaetig","2001","35-65 Jahre alt","(Fach-)Abitur","488","0.552732106378063","0.519955561809258","0.585508650946869"
"Voll erwerbstaetig","2001","35-65 Jahre alt","AkademikerInnen","1679","0.656913488991446","0.638337426135256","0.675489551847636"
"Voll erwerbstaetig","2001","66 und älter","(noch) kein Abschluss","","","",""
"Voll erwerbstaetig","2001","66 und älter","Hauptschulabschluss","","","",""
"Voll erwerbstaetig","2001","66 und älter","Realschulabschluss","","","",""
"Voll erwerbstaetig","2001","66 und älter","(Fach-)Abitur","","","",""
"Voll erwerbstaetig","2001","66 und älter","AkademikerInnen","","","",""
"Teilzeitbeschaeftigung","2001","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Teilzeitbeschaeftigung","2001","16-34 Jahre alt","Hauptschulabschluss","100","0.0602051455385758","0.048420290174028","0.0719900009031236"
"Teilzeitbeschaeftigung","2001","16-34 Jahre alt","Realschulabschluss","172","0.0790573667244206","0.0677796043987443","0.0903351290500969"
"Teilzeitbeschaeftigung","2001","16-34 Jahre alt","(Fach-)Abitur","95","0.0895593890708105","0.0735427410756366","0.105576037065984"
"Teilzeitbeschaeftigung","2001","16-34 Jahre alt","AkademikerInnen","77","0.131823562257936","0.105490341422373","0.158156783093499"
"Teilzeitbeschaeftigung","2001","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Teilzeitbeschaeftigung","2001","35-65 Jahre alt","Hauptschulabschluss","615","0.115200342013626","0.106767395520249","0.123633288507004"
"Teilzeitbeschaeftigung","2001","35-65 Jahre alt","Realschulabschluss","530","0.160049880669331","0.14733632335678","0.172763437981881"
"Teilzeitbeschaeftigung","2001","35-65 Jahre alt","(Fach-)Abitur","126","0.135017988363223","0.112490057065569","0.157545919660878"
"Teilzeitbeschaeftigung","2001","35-65 Jahre alt","AkademikerInnen","300","0.121569661773872","0.10878279831095","0.134356525236793"
"Teilzeitbeschaeftigung","2001","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeitbeschaeftigung","2001","66 und älter","Hauptschulabschluss","","","",""
"Teilzeitbeschaeftigung","2001","66 und älter","Realschulabschluss","","","",""
"Teilzeitbeschaeftigung","2001","66 und älter","(Fach-)Abitur","","","",""
"Teilzeitbeschaeftigung","2001","66 und älter","AkademikerInnen","","","",""
"Ausbildung/Lehre","2001","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","2001","16-34 Jahre alt","Hauptschulabschluss","193","0.119958995390644","0.10386148240248","0.136056508378808"
"Ausbildung/Lehre","2001","16-34 Jahre alt","Realschulabschluss","295","0.129467622955261","0.115435979924174","0.143499265986348"
"Ausbildung/Lehre","2001","16-34 Jahre alt","(Fach-)Abitur","139","0.105340900532265","0.0881215183948482","0.122560282669683"
"Ausbildung/Lehre","2001","16-34 Jahre alt","AkademikerInnen","","","",""
"Ausbildung/Lehre","2001","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","2001","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","2001","35-65 Jahre alt","Realschulabschluss","","","",""
"Ausbildung/Lehre","2001","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","2001","35-65 Jahre alt","AkademikerInnen","","","",""
"Ausbildung/Lehre","2001","66 und älter","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","2001","66 und älter","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","2001","66 und älter","Realschulabschluss","","","",""
"Ausbildung/Lehre","2001","66 und älter","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","2001","66 und älter","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","2001","16-34 Jahre alt","(noch) kein Abschluss","67","0.117393531232973","0.0918075582058037","0.142979504260141"
"Geringfuegig erwerbstaetig","2001","16-34 Jahre alt","Hauptschulabschluss","42","0.0284610097897421","0.0202225469009524","0.0366994726785319"
"Geringfuegig erwerbstaetig","2001","16-34 Jahre alt","Realschulabschluss","62","0.0304217123388277","0.0232434596084938","0.0375999650691615"
"Geringfuegig erwerbstaetig","2001","16-34 Jahre alt","(Fach-)Abitur","122","0.107020586532149","0.0896807640954563","0.124360408968842"
"Geringfuegig erwerbstaetig","2001","16-34 Jahre alt","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","2001","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","2001","35-65 Jahre alt","Hauptschulabschluss","213","0.0387466985077445","0.0336490925530461","0.0438443044624429"
"Geringfuegig erwerbstaetig","2001","35-65 Jahre alt","Realschulabschluss","121","0.0349736093733931","0.028603417959551","0.0413438007872352"
"Geringfuegig erwerbstaetig","2001","35-65 Jahre alt","(Fach-)Abitur","33","0.0339369602933773","0.0220008956519663","0.0458730249347882"
"Geringfuegig erwerbstaetig","2001","35-65 Jahre alt","AkademikerInnen","41","0.019849433244216","0.0143916257473573","0.0253072407410746"
"Geringfuegig erwerbstaetig","2001","66 und älter","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","2001","66 und älter","Hauptschulabschluss","","","",""
"Geringfuegig erwerbstaetig","2001","66 und älter","Realschulabschluss","","","",""
"Geringfuegig erwerbstaetig","2001","66 und älter","(Fach-)Abitur","","","",""
"Geringfuegig erwerbstaetig","2001","66 und älter","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","16-34 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","16-34 Jahre alt","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","35-65 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","35-65 Jahre alt","AkademikerInnen","","","",""
