"plb0022_h","year","migback","n","percent","lower_confidence","upper_confidence"
"Voll erwerbstaetig","2002","kein Migrationshintergrund","8142","0.383079522806299","0.376265549110962","0.389893496501637"
"Voll erwerbstaetig","2002","direkter Migrationshintergrund","1128","0.377420408595689","0.359529447672487","0.395311369518891"
"Voll erwerbstaetig","2002","indirekter Migrationshintergrund","301","0.366398607156619","0.332671815615069","0.40012539869817"
"Teilzeitbeschaeftigung","2002","kein Migrationshintergrund","1995","0.0910481026794424","0.0870158541593002","0.0950803511995847"
"Teilzeitbeschaeftigung","2002","direkter Migrationshintergrund","243","0.0868553484144007","0.0764611354647023","0.0972495613640991"
"Teilzeitbeschaeftigung","2002","indirekter Migrationshintergrund","56","0.0747772225829418","0.0563653533070546","0.0931890918588291"
"Ausbildung/Lehre","2002","kein Migrationshintergrund","538","0.0244098578834672","0.0222468519140172","0.0265728638529172"
"Ausbildung/Lehre","2002","direkter Migrationshintergrund","62","0.0303144144045707","0.0239864562529995","0.036642372556142"
"Ausbildung/Lehre","2002","indirekter Migrationshintergrund","84","0.123557218062305","0.100522340682537","0.146592095442072"
"Geringfuegig erwerbstaetig","2002","kein Migrationshintergrund","708","0.0351334051689328","0.0325527192729315","0.037714091064934"
"Geringfuegig erwerbstaetig","2002","direkter Migrationshintergrund","96","0.0369513837385428","0.0299889192068986","0.043913848270187"
"Geringfuegig erwerbstaetig","2002","indirekter Migrationshintergrund","34","0.0413170820964962","0.0273857586402545","0.0552484055527378"
"Altersteilzeit mit Arbeitszeit Null","2002","kein Migrationshintergrund","74","0.00405626243358845","0.00316537708600154","0.00494714778117536"
"Altersteilzeit mit Arbeitszeit Null","2002","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2002","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2002","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2002","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2002","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2002","kein Migrationshintergrund","52","0.00212880772847601","0.00148278640593004","0.00277482905102199"
"FSJ/FOeJ/BFD","2002","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2002","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2002","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2002","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2002","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2002","kein Migrationshintergrund","7993","0.45745336136565","0.450470501267519","0.464436221463781"
"Nicht erwerbstaetig","2002","direkter Migrationshintergrund","1271","0.461946256969416","0.443545652434784","0.480346861504048"
"Nicht erwerbstaetig","2002","indirekter Migrationshintergrund","297","0.382637629029663","0.34861608844946","0.416659169609867"
"Betriebliches Praktikum","2002","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2002","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2002","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2003","kein Migrationshintergrund","7577","0.375065710303076","0.368156736169847","0.381974684436304"
"Voll erwerbstaetig","2003","direkter Migrationshintergrund","1000","0.353899013223678","0.335675792694178","0.372122233753178"
"Voll erwerbstaetig","2003","indirekter Migrationshintergrund","294","0.366436493436568","0.332837289982553","0.400035696890583"
"Teilzeitbeschaeftigung","2003","kein Migrationshintergrund","1960","0.0914699792555225","0.0873560990589361","0.0955838594521089"
"Teilzeitbeschaeftigung","2003","direkter Migrationshintergrund","258","0.0978173862456895","0.0864962372391087","0.10913853525227"
"Teilzeitbeschaeftigung","2003","indirekter Migrationshintergrund","64","0.0710234166410716","0.0531116794230153","0.088935153859128"
"Ausbildung/Lehre","2003","kein Migrationshintergrund","490","0.0214013759697399","0.0193361581803483","0.0234665937591315"
"Ausbildung/Lehre","2003","direkter Migrationshintergrund","48","0.024482767425729","0.0185932056812818","0.0303723291701762"
"Ausbildung/Lehre","2003","indirekter Migrationshintergrund","75","0.105823813534462","0.0843732947967058","0.127274332272219"
"Geringfuegig erwerbstaetig","2003","kein Migrationshintergrund","732","0.0380816513448569","0.0353503494913844","0.0408129531983293"
"Geringfuegig erwerbstaetig","2003","direkter Migrationshintergrund","86","0.0340085368372431","0.0271011167248827","0.0409159569496036"
"Geringfuegig erwerbstaetig","2003","indirekter Migrationshintergrund","44","0.0594676836353168","0.042976116855213","0.0759592504154205"
"Altersteilzeit mit Arbeitszeit Null","2003","kein Migrationshintergrund","116","0.00978095465984798","0.00837652831021559","0.0111853810094804"
"Altersteilzeit mit Arbeitszeit Null","2003","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2003","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","kein Migrationshintergrund","35","0.00131885442065307","0.000800944102120502","0.00183676473918564"
"Freiwilliger Wehrdienst","2003","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2003","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","kein Migrationshintergrund","39","0.00155214001580462","0.000990354094008695","0.00211392593760054"
"FSJ/FOeJ/BFD","2003","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2003","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2003","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2003","kein Migrationshintergrund","7890","0.459648898017288","0.452536863741238","0.466760932293338"
"Nicht erwerbstaetig","2003","direkter Migrationshintergrund","1226","0.477405436771373","0.458370064409158","0.496440809133587"
"Nicht erwerbstaetig","2003","indirekter Migrationshintergrund","299","0.384980320079938","0.35104919059769","0.418911449562187"
"Betriebliches Praktikum","2003","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2003","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2003","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2004","kein Migrationshintergrund","7302","0.369932220376309","0.362950918660113","0.376913522092504"
"Voll erwerbstaetig","2004","direkter Migrationshintergrund","954","0.359644787902814","0.341025840900363","0.378263734905265"
"Voll erwerbstaetig","2004","indirekter Migrationshintergrund","279","0.310540929019495","0.278695189918286","0.342386668120704"
"Teilzeitbeschaeftigung","2004","kein Migrationshintergrund","1890","0.089790859907967","0.0856568800723339","0.0939248397436002"
"Teilzeitbeschaeftigung","2004","direkter Migrationshintergrund","233","0.0895677309058636","0.0784885574139262","0.100646904397801"
"Teilzeitbeschaeftigung","2004","indirekter Migrationshintergrund","68","0.0889404385516357","0.0693492546039276","0.108531622499344"
"Ausbildung/Lehre","2004","kein Migrationshintergrund","468","0.0222454970127384","0.0201128564685036","0.0243781375569732"
"Ausbildung/Lehre","2004","direkter Migrationshintergrund","32","0.0160151606479597","0.0111447272451857","0.0208855940507336"
"Ausbildung/Lehre","2004","indirekter Migrationshintergrund","86","0.133481635085799","0.110075090318539","0.156888179853059"
"Geringfuegig erwerbstaetig","2004","kein Migrationshintergrund","796","0.0422175475109561","0.0393097669366729","0.0451253280852393"
"Geringfuegig erwerbstaetig","2004","direkter Migrationshintergrund","93","0.0345143348085042","0.0274319352378845","0.0415967343791238"
"Geringfuegig erwerbstaetig","2004","indirekter Migrationshintergrund","38","0.0455229214541314","0.0311767677913878","0.0598690751168749"
"Altersteilzeit mit Arbeitszeit Null","2004","kein Migrationshintergrund","112","0.00837833393775509","0.00706027894941937","0.0096963889260908"
"Altersteilzeit mit Arbeitszeit Null","2004","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2004","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2004","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","kein Migrationshintergrund","33","0.00141584132410653","0.000872113796916444","0.00195956885129662"
"FSJ/FOeJ/BFD","2004","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2004","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2004","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2004","kein Migrationshintergrund","7727","0.463462355757812","0.456251463212424","0.4706732483032"
"Nicht erwerbstaetig","2004","direkter Migrationshintergrund","1209","0.481366203975106","0.461980750680504","0.500751657269707"
"Nicht erwerbstaetig","2004","indirekter Migrationshintergrund","328","0.412891254507401","0.379005685650654","0.446776823364149"
"Betriebliches Praktikum","2004","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2004","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2004","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2005","kein Migrationshintergrund","6863","0.37220204387615","0.365059096259111","0.379344991493189"
"Voll erwerbstaetig","2005","direkter Migrationshintergrund","840","0.335790771090362","0.316833239157928","0.354748303022796"
"Voll erwerbstaetig","2005","indirekter Migrationshintergrund","298","0.337415539237027","0.305364057236089","0.369467021237965"
"Teilzeitbeschaeftigung","2005","kein Migrationshintergrund","1814","0.0921033384730755","0.0878303272310043","0.0963763497151467"
"Teilzeitbeschaeftigung","2005","direkter Migrationshintergrund","221","0.0967531167813716","0.0848863971020901","0.108619836460653"
"Teilzeitbeschaeftigung","2005","indirekter Migrationshintergrund","61","0.0786454712128121","0.0603983146149865","0.0968926278106376"
"Ausbildung/Lehre","2005","kein Migrationshintergrund","423","0.0227280557976502","0.0205258038706079","0.0249303077246924"
"Ausbildung/Lehre","2005","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2005","indirekter Migrationshintergrund","72","0.0977193256651431","0.0775910759980571","0.117847575332229"
"Geringfuegig erwerbstaetig","2005","kein Migrationshintergrund","787","0.0439005192039633","0.0408731561313963","0.0469278822765303"
"Geringfuegig erwerbstaetig","2005","direkter Migrationshintergrund","126","0.0500517963915685","0.0412988400354962","0.0588047527476408"
"Geringfuegig erwerbstaetig","2005","indirekter Migrationshintergrund","42","0.0464221390663917","0.0321599691506876","0.0606843089820957"
"Altersteilzeit mit Arbeitszeit Null","2005","kein Migrationshintergrund","124","0.00735054204633925","0.00608831995285417","0.00861276413982432"
"Altersteilzeit mit Arbeitszeit Null","2005","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2005","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2005","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2005","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2005","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2005","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2005","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2005","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2005","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2005","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2005","kein Migrationshintergrund","7514","0.457531627074874","0.450169964435839","0.464893289713908"
"Nicht erwerbstaetig","2005","direkter Migrationshintergrund","1144","0.48593204895962","0.46586918161121","0.505994916308029"
"Nicht erwerbstaetig","2005","indirekter Migrationshintergrund","353","0.432267734598476","0.398686771250875","0.465848697946077"
"Betriebliches Praktikum","2005","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2005","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2005","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2005","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2005","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2005","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2006","kein Migrationshintergrund","7195","0.372395341846121","0.365496313842813","0.37929436984943"
"Voll erwerbstaetig","2006","direkter Migrationshintergrund","833","0.33939105435566","0.320411731059949","0.358370377651371"
"Voll erwerbstaetig","2006","indirekter Migrationshintergrund","302","0.350623666090523","0.318063249076259","0.383184083104788"
"Teilzeitbeschaeftigung","2006","kein Migrationshintergrund","1990","0.0917235029610608","0.0876045003908269","0.0958425055312947"
"Teilzeitbeschaeftigung","2006","direkter Migrationshintergrund","250","0.0955988746595693","0.0838129071374338","0.107384842181705"
"Teilzeitbeschaeftigung","2006","indirekter Migrationshintergrund","72","0.0983241515900279","0.0780063629032816","0.118641940276774"
"Ausbildung/Lehre","2006","kein Migrationshintergrund","385","0.0202583641733247","0.018247879910969","0.0222688484356803"
"Ausbildung/Lehre","2006","direkter Migrationshintergrund","34","0.0207149165955779","0.0150059898923591","0.0264238432987967"
"Ausbildung/Lehre","2006","indirekter Migrationshintergrund","75","0.0957233599961529","0.075647195755679","0.115799524236627"
"Geringfuegig erwerbstaetig","2006","kein Migrationshintergrund","905","0.0480826140217124","0.0450295467537049","0.05113568128972"
"Geringfuegig erwerbstaetig","2006","direkter Migrationshintergrund","124","0.0468910295993875","0.0384173026435992","0.0553647565551759"
"Geringfuegig erwerbstaetig","2006","indirekter Migrationshintergrund","38","0.0443451942923068","0.0302978275217912","0.0583925610628225"
"Altersteilzeit mit Arbeitszeit Null","2006","kein Migrationshintergrund","137","0.00738806993203417","0.00616599467050051","0.00861014519356784"
"Altersteilzeit mit Arbeitszeit Null","2006","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2006","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2006","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2006","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2006","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2006","kein Migrationshintergrund","35","0.00147845256468967","0.00093014387754815","0.0020267612518312"
"FSJ/FOeJ/BFD","2006","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2006","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2006","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2006","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2006","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2006","kein Migrationshintergrund","8166","0.455093391247349","0.447986919878639","0.462199862616059"
"Nicht erwerbstaetig","2006","direkter Migrationshintergrund","1128","0.489020507529292","0.468983928472919","0.509057086585664"
"Nicht erwerbstaetig","2006","indirekter Migrationshintergrund","331","0.406293324964932","0.372779273961012","0.439807375968852"
"Betriebliches Praktikum","2006","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2006","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2006","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2006","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2006","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2006","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2007","kein Migrationshintergrund","6831","0.381532339251612","0.374376087121548","0.388688591381676"
"Voll erwerbstaetig","2007","direkter Migrationshintergrund","730","0.328096728070625","0.308180665637851","0.348012790503399"
"Voll erwerbstaetig","2007","indirekter Migrationshintergrund","325","0.374110405155658","0.340324641334115","0.4078961689772"
"Teilzeitbeschaeftigung","2007","kein Migrationshintergrund","1980","0.0994440803071441","0.0950354237443712","0.103852736869917"
"Teilzeitbeschaeftigung","2007","direkter Migrationshintergrund","235","0.103283918693054","0.0903749073016485","0.11619293008446"
"Teilzeitbeschaeftigung","2007","indirekter Migrationshintergrund","79","0.126940683292359","0.103696875595973","0.150184490988745"
"Ausbildung/Lehre","2007","kein Migrationshintergrund","362","0.0207372412651216","0.0186378829606828","0.0228365995695604"
"Ausbildung/Lehre","2007","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2007","indirekter Migrationshintergrund","58","0.0766695738612968","0.0580925952769464","0.0952465524456473"
"Geringfuegig erwerbstaetig","2007","kein Migrationshintergrund","844","0.0475335173511971","0.0443988873578686","0.0506681473445256"
"Geringfuegig erwerbstaetig","2007","direkter Migrationshintergrund","101","0.0475584499371194","0.0385306450661288","0.05658625480811"
"Geringfuegig erwerbstaetig","2007","indirekter Migrationshintergrund","41","0.0574729886480032","0.0412225991208714","0.0737233781751351"
"Altersteilzeit mit Arbeitszeit Null","2007","kein Migrationshintergrund","150","0.00893505483471913","0.00754874237541892","0.0103213672940193"
"Altersteilzeit mit Arbeitszeit Null","2007","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2007","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2007","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2007","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2007","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2007","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2007","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2007","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2007","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2007","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2007","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2007","kein Migrationshintergrund","7462","0.43743881814657","0.43013070944741","0.444746926845729"
"Nicht erwerbstaetig","2007","direkter Migrationshintergrund","1020","0.49345663323493","0.472249500076988","0.514663766392872"
"Nicht erwerbstaetig","2007","indirekter Migrationshintergrund","272","0.35136886892085","0.318036550880343","0.384701186961356"
"Betriebliches Praktikum","2007","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2007","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2007","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2007","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2007","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2007","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2008","kein Migrationshintergrund","6541","0.389183626568697","0.381798175287157","0.396569077850237"
"Voll erwerbstaetig","2008","direkter Migrationshintergrund","677","0.344442792562958","0.32316560667906","0.365719978446856"
"Voll erwerbstaetig","2008","indirekter Migrationshintergrund","310","0.420924834863293","0.386120920690821","0.455728749035765"
"Teilzeitbeschaeftigung","2008","kein Migrationshintergrund","1842","0.0996271743487805","0.0950904277931101","0.104163920904451"
"Teilzeitbeschaeftigung","2008","direkter Migrationshintergrund","219","0.107425618309141","0.0935604074528055","0.121290829165476"
"Teilzeitbeschaeftigung","2008","indirekter Migrationshintergrund","70","0.0788017785986544","0.0598083705154977","0.097795186681811"
"Ausbildung/Lehre","2008","kein Migrationshintergrund","329","0.020321995021909","0.0181846763915313","0.0224593136522867"
"Ausbildung/Lehre","2008","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2008","indirekter Migrationshintergrund","69","0.0881413307912865","0.0681559737484367","0.108126687834136"
"Geringfuegig erwerbstaetig","2008","kein Migrationshintergrund","817","0.0504363678142486","0.047121407295355","0.0537513283331422"
"Geringfuegig erwerbstaetig","2008","direkter Migrationshintergrund","107","0.0626730526509217","0.0518203897262745","0.073525715575569"
"Geringfuegig erwerbstaetig","2008","indirekter Migrationshintergrund","56","0.0849715391424528","0.065314758655899","0.104628319629007"
"Altersteilzeit mit Arbeitszeit Null","2008","kein Migrationshintergrund","91","0.00568970758759248","0.00455037540954733","0.00682903976563762"
"Altersteilzeit mit Arbeitszeit Null","2008","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2008","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2008","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2008","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2008","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2008","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2008","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2008","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2008","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2008","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2008","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2008","kein Migrationshintergrund","7072","0.431148327139235","0.4236466685539","0.438649985724571"
"Nicht erwerbstaetig","2008","direkter Migrationshintergrund","875","0.464623591757706","0.442291439383067","0.486955744132346"
"Nicht erwerbstaetig","2008","indirekter Migrationshintergrund","262","0.315407252383097","0.282649784140913","0.348164720625282"
"Betriebliches Praktikum","2008","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2008","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2008","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2008","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2008","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2008","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2009","kein Migrationshintergrund","6130","0.390580185182251","0.382959083919126","0.398201286445376"
"Voll erwerbstaetig","2009","direkter Migrationshintergrund","574","0.329368928601872","0.306814427921598","0.351923429282146"
"Voll erwerbstaetig","2009","indirekter Migrationshintergrund","284","0.425064836222802","0.388829516687395","0.461300155758209"
"Teilzeitbeschaeftigung","2009","kein Migrationshintergrund","1715","0.0950012686460965","0.0904209780680034","0.0995815592241897"
"Teilzeitbeschaeftigung","2009","direkter Migrationshintergrund","206","0.124912209342167","0.109045812038287","0.140778606646048"
"Teilzeitbeschaeftigung","2009","indirekter Migrationshintergrund","73","0.105437084232057","0.0829259587388416","0.127948209725272"
"Ausbildung/Lehre","2009","kein Migrationshintergrund","323","0.0211978683323995","0.018947788683354","0.0234479479814449"
"Ausbildung/Lehre","2009","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","2009","indirekter Migrationshintergrund","63","0.0931411714234426","0.0718384170116513","0.114443925835234"
"Geringfuegig erwerbstaetig","2009","kein Migrationshintergrund","792","0.0517764074732576","0.0483152155758591","0.055237599370656"
"Geringfuegig erwerbstaetig","2009","direkter Migrationshintergrund","92","0.0746848063739603","0.0620691153425542","0.0873004974053663"
"Geringfuegig erwerbstaetig","2009","indirekter Migrationshintergrund","42","0.0601120400568634","0.0426894047171818","0.077534675396545"
"Altersteilzeit mit Arbeitszeit Null","2009","kein Migrationshintergrund","84","0.00478109607858824","0.00370357099898012","0.00585862115819636"
"Altersteilzeit mit Arbeitszeit Null","2009","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2009","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2009","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2009","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2009","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2009","kein Migrationshintergrund","33","0.00198882925873861","0.0012928908677565","0.00268476764972071"
"FSJ/FOeJ/BFD","2009","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2009","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2009","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2009","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2009","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","2009","kein Migrationshintergrund","6627","0.431722371036543","0.423985116221089","0.439459625851998"
"Nicht erwerbstaetig","2009","direkter Migrationshintergrund","764","0.448302614546801","0.42443625567895","0.472168973414652"
"Nicht erwerbstaetig","2009","indirekter Migrationshintergrund","241","0.301393874297531","0.267759877736921","0.335027870858141"
"Betriebliches Praktikum","2009","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","2009","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","2009","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2009","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2009","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","2009","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","2010","kein Migrationshintergrund","7650","0.39154075853328","0.384778092671292","0.398303424395269"
"Voll erwerbstaetig","2010","direkter Migrationshintergrund","962","0.315779398107815","0.298887976576331","0.332670819639299"
"Voll erwerbstaetig","2010","indirekter Migrationshintergrund","409","0.383944839630668","0.355835969552139","0.412053709709197"
"Teilzeitbeschaeftigung","2010","kein Migrationshintergrund","2643","0.100248069825569","0.0960869224425923","0.104409217208545"
"Teilzeitbeschaeftigung","2010","direkter Migrationshintergrund","305","0.116328493127715","0.104677452745042","0.127979533510389"
"Teilzeitbeschaeftigung","2010","indirekter Migrationshintergrund","106","0.0947920182341756","0.0778619291541445","0.111722107314207"
"Ausbildung/Lehre","2010","kein Migrationshintergrund","379","0.0222084021105181","0.02016668531341","0.0242501189076261"
"Ausbildung/Lehre","2010","direkter Migrationshintergrund","30","0.016162159092933","0.0115798151822095","0.0207445030036564"
"Ausbildung/Lehre","2010","indirekter Migrationshintergrund","66","0.0878873638825441","0.0715234710671774","0.104251256697911"
"Geringfuegig erwerbstaetig","2010","kein Migrationshintergrund","1165","0.051050055368135","0.0480005215339579","0.0540995892023121"
"Geringfuegig erwerbstaetig","2010","direkter Migrationshintergrund","193","0.0789532123943839","0.0691537561297721","0.0887526686589958"
"Geringfuegig erwerbstaetig","2010","indirekter Migrationshintergrund","91","0.0776830005537028","0.062212574526105","0.0931534265813007"
"Altersteilzeit mit Arbeitszeit Null","2010","kein Migrationshintergrund","81","0.00429773622032324","0.00339138125028918","0.0052040911903573"
"Altersteilzeit mit Arbeitszeit Null","2010","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","2010","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2010","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2010","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","2010","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2010","kein Migrationshintergrund","31","0.0020000239166704","0.00138101549880063","0.00261903233454018"
"FSJ/FOeJ/BFD","2010","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","2010","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","2010","kein Migrationshintergrund","","","",""
