year,hhtyp,quintil_oecd_hh,hlf0261,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Single parent,3rd Quintile,No,0.90826,218,218,0.86986,0.94667
2019,Single parent,4th Quintile,No,0.91846,146,146,0.87391,0.96300
2019,Single parent,5th Quintile,"Yes, Regularly",0.16546,33,116,0.09754,0.23337
2019,Single parent,5th Quintile,No,0.81562,83,116,0.74474,0.88649
2019,Couple with children,1st Quintile,No,0.97858,651,651,0.96745,0.98971
2019,Couple with children,2nd Quintile,No,0.97731,968,968,0.96792,0.98669
2019,Couple with children,3rd Quintile,"Yes, Regularly",0.02906,40,1022,0.01875,0.03936
2019,Couple with children,3rd Quintile,No,0.96336,982,1022,0.95183,0.97488
2019,Couple with children,4th Quintile,"Yes, Regularly",0.10915,99,1016,0.08997,0.12834
2019,Couple with children,4th Quintile,No,0.88172,917,1016,0.86185,0.90159
2019,Couple with children,5th Quintile,"Yes, Regularly",0.19734,360,1427,0.17669,0.21800
2019,Couple with children,5th Quintile,"Yes, Occasionally",0.03406,58,1427,0.02464,0.04347
2019,Couple with children,5th Quintile,No,0.76860,1009,1427,0.74671,0.79049
2019,Other Combinations,1st Quintile,No,0.98518,41,41,0.94774,1.02263
2019,Other Combinations,2nd Quintile,No,0.98733,43,43,0.95349,1.02116
2019,Other Combinations,3rd Quintile,No,0.99246,49,49,0.96799,1.01693
2019,Other Combinations,4th Quintile,No,0.92455,45,45,0.84651,1.00259
2020,Single-person household,1st Quintile,"Yes, Regularly",0.04152,35,1470,0.03132,0.05172
2020,Single-person household,1st Quintile,No,0.93945,1435,1470,0.92725,0.95164
2020,Single-person household,2nd Quintile,"Yes, Regularly",0.05222,35,977,0.03826,0.06618
2020,Single-person household,2nd Quintile,No,0.92168,942,977,0.90482,0.93854
2020,Single-person household,3rd Quintile,"Yes, Regularly",0.07711,42,701,0.05734,0.09687
2020,Single-person household,3rd Quintile,No,0.89368,659,701,0.87085,0.91652
2020,Single-person household,4th Quintile,"Yes, Regularly",0.08208,48,652,0.06100,0.10317
2020,Single-person household,4th Quintile,No,0.90355,604,652,0.88087,0.92623
2020,Single-person household,5th Quintile,"Yes, Regularly",0.22360,143,671,0.19205,0.25516
2020,Single-person household,5th Quintile,No,0.72420,528,671,0.69036,0.75804
2020,Couple without children,1st Quintile,No,0.96773,514,514,0.95244,0.98302
2020,Couple without children,2nd Quintile,No,0.96959,841,841,0.95797,0.98120
2020,Couple without children,3rd Quintile,No,0.94070,833,833,0.92465,0.95675
2020,Couple without children,4th Quintile,"Yes, Regularly",0.05742,44,1001,0.04300,0.07184
2020,Couple without children,4th Quintile,No,0.93063,957,1001,0.91488,0.94638
2020,Couple without children,5th Quintile,"Yes, Regularly",0.12735,261,1730,0.11163,0.14306
2020,Couple without children,5th Quintile,"Yes, Occasionally",0.03790,68,1730,0.02890,0.04690
2020,Couple without children,5th Quintile,No,0.83475,1401,1730,0.81725,0.85226
2020,Single parent,1st Quintile,No,0.96442,459,459,0.94745,0.98138
2020,Single parent,2nd Quintile,No,0.99215,369,369,0.98313,1.00117
2020,Single parent,3rd Quintile,No,0.95038,220,220,0.92162,0.97914
2020,Single parent,4th Quintile,No,0.82891,129,129,0.76367,0.89415
2020,Single parent,5th Quintile,No,0.79842,83,83,0.71159,0.88525
2020,Couple with children,1st Quintile,No,0.97692,806,806,0.96655,0.98729
2020,Couple with children,2nd Quintile,No,0.97828,979,979,0.96915,0.98742
2020,Couple with children,3rd Quintile,"Yes, Regularly",0.03264,36,960,0.02139,0.04389
2020,Couple with children,3rd Quintile,No,0.95632,924,960,0.94338,0.96925
2020,Couple with children,4th Quintile,"Yes, Regularly",0.08113,70,943,0.06369,0.09856
2020,Couple with children,4th Quintile,No,0.89824,873,943,0.87893,0.91755
2020,Couple with children,5th Quintile,"Yes, Regularly",0.19610,267,1124,0.17288,0.21932
2020,Couple with children,5th Quintile,"Yes, Occasionally",0.03412,60,1124,0.02350,0.04474
2020,Couple with children,5th Quintile,No,0.76978,797,1124,0.74516,0.79440
2020,Multi-generational household,1st Quintile,No,0.99330,42,42,0.96834,1.01827
2020,Other Combinations,1st Quintile,No,0.99995,87,87,0.99843,1.00147
2020,Other Combinations,3rd Quintile,No,0.97856,53,53,0.93920,1.01793
2020,Other Combinations,4th Quintile,No,0.97404,45,45,0.92705,1.02103
2020,Other Combinations,5th Quintile,No,0.87835,34,34,0.76682,0.98988
2021,Single-person household,1st Quintile,No,0.93828,894,894,0.92249,0.95406
2021,Single-person household,2nd Quintile,No,0.92256,592,592,0.90101,0.94411
2021,Single-person household,3rd Quintile,"Yes, Regularly",0.10121,39,547,0.07591,0.12651
2021,Single-person household,3rd Quintile,No,0.85633,508,547,0.82691,0.88575
2021,Single-person household,4th Quintile,"Yes, Regularly",0.11798,48,495,0.08953,0.14643
2021,Single-person household,4th Quintile,No,0.84505,447,495,0.81314,0.87696
2021,Single-person household,5th Quintile,"Yes, Regularly",0.21262,97,512,0.17715,0.24810
2021,Single-person household,5th Quintile,No,0.72475,415,512,0.68602,0.76347
2021,Couple without children,1st Quintile,No,0.95014,325,325,0.92644,0.97384
2021,Couple without children,2nd Quintile,No,0.94873,536,536,0.93004,0.96742
2021,Couple without children,3rd Quintile,No,0.92534,528,528,0.90289,0.94778
2021,Couple without children,4th Quintile,"Yes, Regularly",0.07566,44,688,0.05588,0.09543
2021,Couple without children,4th Quintile,No,0.89907,644,688,0.87654,0.92159
2021,Couple without children,5th Quintile,"Yes, Regularly",0.11639,181,1251,0.09861,0.13417
2021,Couple without children,5th Quintile,"Yes, Occasionally",0.03514,55,1251,0.02493,0.04534
2021,Couple without children,5th Quintile,No,0.84848,1015,1251,0.82860,0.86835
2021,Single parent,1st Quintile,No,0.98459,271,271,0.96990,0.99928
2021,Single parent,2nd Quintile,No,0.98120,273,273,0.96506,0.99734
2021,Single parent,3rd Quintile,No,0.88770,135,135,0.83424,0.94116
2021,Single parent,4th Quintile,No,0.89227,109,109,0.83380,0.95075
2021,Single parent,5th Quintile,No,0.83783,52,52,0.73667,0.93900
2021,Couple with children,1st Quintile,No,0.98605,401,401,0.97456,0.99755
2021,Couple with children,2nd Quintile,No,0.98009,611,611,0.96901,0.99118
2021,Couple with children,3rd Quintile,"Yes, Regularly",0.04300,35,688,0.02783,0.05817
2021,Couple with children,3rd Quintile,No,0.95412,653,688,0.93848,0.96977
2021,Couple with children,4th Quintile,"Yes, Regularly",0.11906,60,659,0.09431,0.14380
2021,Couple with children,4th Quintile,No,0.86310,599,659,0.83684,0.88937
2021,Couple with children,5th Quintile,"Yes, Regularly",0.16449,163,773,0.13834,0.19065
2021,Couple with children,5th Quintile,"Yes, Occasionally",0.03008,32,773,0.01803,0.04212
2021,Couple with children,5th Quintile,No,0.80543,578,773,0.77750,0.83335
2021,Other Combinations,1st Quintile,No,0.90091,51,51,0.81810,0.98373
2021,Other Combinations,2nd Quintile,No,0.98346,53,53,0.94879,1.01813
2021,Other Combinations,3rd Quintile,No,0.97732,48,48,0.93476,1.01988
2021,Other Combinations,4th Quintile,No,0.96800,49,49,0.91822,1.01779
2021,Other Combinations,5th Quintile,No,0.83953,43,43,0.72853,0.95054
2022,No answer / don't know,1st Quintile,No,0.93110,161,161,0.89185,0.97035
2022,No answer / don't know,2nd Quintile,No,0.99566,97,97,0.98252,1.00881
2022,No answer / don't know,3rd Quintile,No,0.96981,50,50,0.92190,1.01772
2022,No answer / don't know,4th Quintile,No,0.95872,45,45,0.89994,1.01750
2022,No answer / don't know,5th Quintile,No,0.77872,36,36,0.64119,0.91624
2022,Single-person household,Not included in this version of the questionnaire,No,0.96475,96,96,0.92767,1.00183
2022,Single-person household,1st Quintile,No,0.97762,1332,1332,0.96968,0.98557
2022,Single-person household,2nd Quintile,"Yes, Regularly",0.05849,38,1081,0.04449,0.07248
2022,Single-person household,2nd Quintile,No,0.91021,1043,1081,0.89316,0.92726
2022,Single-person household,3rd Quintile,"Yes, Regularly",0.07657,44,1006,0.06013,0.09301
2022,Single-person household,3rd Quintile,No,0.90614,962,1006,0.88811,0.92417
2022,Single-person household,4th Quintile,"Yes, Regularly",0.12758,68,963,0.10649,0.14866
2022,Single-person household,4th Quintile,No,0.84380,895,963,0.82086,0.86674
2022,Single-person household,5th Quintile,"Yes, Regularly",0.17456,138,986,0.15085,0.19826
2022,Single-person household,5th Quintile,"Yes, Occasionally",0.06750,48,986,0.05184,0.08317
2022,Single-person household,5th Quintile,No,0.75794,800,986,0.73119,0.78469
2022,Couple without children,Not included in this version of the questionnaire,No,0.99938,39,39,0.99145,1.00731
2022,Couple without children,1st Quintile,No,0.95250,867,867,0.93833,0.96666
2022,Couple without children,2nd Quintile,No,0.94839,1012,1012,0.93476,0.96203
2022,Couple without children,3rd Quintile,"Yes, Regularly",0.04059,35,1011,0.02842,0.05276
2022,Couple without children,3rd Quintile,No,0.93898,976,1011,0.92421,0.95374
2022,Couple without children,4th Quintile,"Yes, Regularly",0.06342,52,1073,0.04883,0.07801
2022,Couple without children,4th Quintile,No,0.90079,1021,1073,0.88289,0.91869
2022,Couple without children,5th Quintile,"Yes, Regularly",0.10597,201,1604,0.09091,0.12104
2022,Couple without children,5th Quintile,"Yes, Occasionally",0.05873,71,1604,0.04722,0.07023
2022,Couple without children,5th Quintile,No,0.83530,1332,1604,0.81714,0.85346
2022,Single parent,1st Quintile,No,0.96411,312,312,0.94344,0.98479
2022,Single parent,2nd Quintile,No,0.98946,330,330,0.97843,1.00050
2022,Single parent,3rd Quintile,No,0.96949,208,208,0.94607,0.99292
2022,Single parent,4th Quintile,No,0.90890,139,139,0.86088,0.95691
2022,Single parent,5th Quintile,No,0.78378,85,85,0.69574,0.87181
2022,Couple with children,1st Quintile,No,0.97347,1068,1068,0.96382,0.98311
2022,Couple with children,2nd Quintile,No,0.96907,1030,1030,0.95849,0.97965
2022,Couple with children,3rd Quintile,"Yes, Regularly",0.03000,41,932,0.01904,0.04096
2022,Couple with children,3rd Quintile,No,0.95984,891,932,0.94723,0.97245
2022,Couple with children,4th Quintile,"Yes, Regularly",0.06637,76,1012,0.05102,0.08171
2022,Couple with children,4th Quintile,No,0.90598,936,1012,0.88799,0.92397
2022,Couple with children,5th Quintile,"Yes, Regularly",0.14521,193,997,0.12333,0.16709
2022,Couple with children,5th Quintile,"Yes, Occasionally",0.03657,51,997,0.02492,0.04823
2022,Couple with children,5th Quintile,No,0.81822,753,997,0.79427,0.84217
2022,Other Combinations,1st Quintile,No,0.95274,572,572,0.93533,0.97014
2022,Other Combinations,2nd Quintile,No,0.95967,179,179,0.93077,0.98857
2022,Other Combinations,3rd Quintile,No,0.92686,100,100,0.87557,0.97815
2022,Other Combinations,4th Quintile,No,0.98844,80,80,0.96487,1.01201
2022,Other Combinations,5th Quintile,No,0.77301,68,68,0.67271,0.87331
