"hlf0261","year","quintil","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2019","4","Westdeutschland","7100","0.932598490395607","0.92697068834896","0.938226292442253"
"Nein","2019","4","Ostdeutschland","2299","0.964077181359465","0.956634958101515","0.971519404617414"
"Nein","2019","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2020","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2020","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2020","2","Westdeutschland","59","0.0289331531603211","0.0232072944890059","0.0346590118316363"
"Ja, regelmaessig","2020","2","Ostdeutschland","9","","",""
"Ja, regelmaessig","2020","3","Westdeutschland","91","0.0325721657346435","0.0272112804137964","0.0379330510554905"
"Ja, regelmaessig","2020","3","Ostdeutschland","27","","",""
"Ja, regelmaessig","2020","4","Westdeutschland","302","0.0448918958964851","0.0403476088441626","0.0494361829488076"
"Ja, regelmaessig","2020","4","Ostdeutschland","76","0.043599430789424","0.0350839228981529","0.0521149386806951"
"Ja, regelmaessig","2020","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2020","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2020","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2020","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2020","2","Westdeutschland","18","","",""
"Ja, gelegentlich","2020","2","Ostdeutschland","3","","",""
"Ja, gelegentlich","2020","3","Westdeutschland","38","0.0114062971519958","0.00819939897786458","0.0146131953261269"
"Ja, gelegentlich","2020","3","Ostdeutschland","8","","",""
"Ja, gelegentlich","2020","4","Westdeutschland","110","0.0153530857226201","0.0126547646943804","0.0180514067508598"
"Ja, gelegentlich","2020","4","Ostdeutschland","32","0.0207504827656842","0.014806041796067","0.0266949237353015"
"Ja, gelegentlich","2020","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2020","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2020","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2020","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2020","2","Westdeutschland","3215","0.963419161508328","0.957006288414433","0.969832034602222"
"Nein","2020","2","Ostdeutschland","872","0.980246139342057","0.9710730521463","0.989419226537814"
"Nein","2020","3","Westdeutschland","4083","0.956021537113361","0.949829154667399","0.962213919559323"
"Nein","2020","3","Ostdeutschland","1190","0.968518240767007","0.958739938782351","0.978296542751664"
"Nein","2020","4","Westdeutschland","7564","0.939755018380895","0.934533181716473","0.944976855045317"
"Nein","2020","4","Ostdeutschland","2101","0.935650086444892","0.925417605418543","0.945882567471241"
"Nein","2020","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2020","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
