"hlf0261","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2006","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2007","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2007","1-Pers.- Haushalt","2","31","0.0680366637343908","0.0471623067931675","0.0889110206756141"
"Ja, regelmaessig","2007","1-Pers.- Haushalt","3","42","0.0905362822825883","0.0672835401490524","0.113789024416124"
"Ja, regelmaessig","2007","1-Pers.- Haushalt","4","65","0.11643650934152","0.0929590021130804","0.13991401656996"
"Ja, regelmaessig","2007","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2007","(Ehe-)Paar ohne Kind(er)","2","22","","",""
"Ja, regelmaessig","2007","(Ehe-)Paar ohne Kind(er)","3","50","0.0341550036064779","0.0251130322518833","0.0431969749610724"
"Ja, regelmaessig","2007","(Ehe-)Paar ohne Kind(er)","4","90","0.0474188543006369","0.0377653549501823","0.0570723536510915"
"Ja, regelmaessig","2007","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2007","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2007","Alleinerziehende","2","9","","",""
"Ja, regelmaessig","2007","Alleinerziehende","3","10","","",""
"Ja, regelmaessig","2007","Alleinerziehende","4","13","","",""
"Ja, regelmaessig","2007","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2007","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2007","Paar mit Kind(ern)","2","23","","",""
"Ja, regelmaessig","2007","Paar mit Kind(ern)","3","56","0.0157236369370491","0.0113136692912903","0.020133604582808"
"Ja, regelmaessig","2007","Paar mit Kind(ern)","4","192","0.0561366970859174","0.0477401122959017","0.0645332818759332"
"Ja, regelmaessig","2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2007","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2007","Sonstige","2","","","",""
"Ja, regelmaessig","2007","Sonstige","3","6","","",""
"Ja, regelmaessig","2007","Sonstige","4","4","","",""
"Ja, regelmaessig","2007","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2007","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2007","1-Pers.- Haushalt","2","20","","",""
"Ja, gelegentlich","2007","1-Pers.- Haushalt","3","19","","",""
"Ja, gelegentlich","2007","1-Pers.- Haushalt","4","29","","",""
"Ja, gelegentlich","2007","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2007","(Ehe-)Paar ohne Kind(er)","2","14","","",""
"Ja, gelegentlich","2007","(Ehe-)Paar ohne Kind(er)","3","38","0.0260945871657313","0.0181583279035621","0.0340308464279005"
"Ja, gelegentlich","2007","(Ehe-)Paar ohne Kind(er)","4","54","0.0335675597173142","0.025386606907014","0.0417485125276144"
"Ja, gelegentlich","2007","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2007","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2007","Alleinerziehende","2","","","",""
"Ja, gelegentlich","2007","Alleinerziehende","3","8","","",""
"Ja, gelegentlich","2007","Alleinerziehende","4","5","","",""
"Ja, gelegentlich","2007","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2007","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2007","Paar mit Kind(ern)","2","12","","",""
"Ja, gelegentlich","2007","Paar mit Kind(ern)","3","72","0.0298189064920093","0.0237895268292261","0.0358482861547925"
"Ja, gelegentlich","2007","Paar mit Kind(ern)","4","111","0.0349100332179002","0.0282145221784395","0.0416055442573609"
"Ja, gelegentlich","2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2007","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2007","Sonstige","2","8","","",""
"Ja, gelegentlich","2007","Sonstige","3","6","","",""
"Ja, gelegentlich","2007","Sonstige","4","","","",""
"Ja, gelegentlich","2007","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2007","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2007","1-Pers.- Haushalt","2","508","0.884508290427316","0.858013008439619","0.911003572415014"
"Nein","2007","1-Pers.- Haushalt","3","524","0.871269374733193","0.844130782120475","0.898407967345911"
"Nein","2007","1-Pers.- Haushalt","4","623","0.837503019218191","0.810500495766785","0.864505542669596"
"Nein","2007","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2007","(Ehe-)Paar ohne Kind(er)","2","1284","0.971516232494708","0.962542257145555","0.980490207843861"
"Nein","2007","(Ehe-)Paar ohne Kind(er)","3","1462","0.939750409227791","0.927904577628448","0.951596240827134"
"Nein","2007","(Ehe-)Paar ohne Kind(er)","4","1718","0.919013585982049","0.906622045408605","0.931405126555492"
"Nein","2007","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2007","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2007","Alleinerziehende","2","400","0.97025383294876","0.953789481543603","0.986718184353917"
"Nein","2007","Alleinerziehende","3","263","0.959782246048763","0.936810701685265","0.982753790412262"
"Nein","2007","Alleinerziehende","4","128","0.892194735890948","0.841888540265815","0.942500931516082"
"Nein","2007","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2007","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2007","Paar mit Kind(ern)","2","2914","0.992331284948354","0.989182809239996","0.995479760656713"
"Nein","2007","Paar mit Kind(ern)","3","2929","0.954457456570942","0.947066727200603","0.961848185941281"
"Nein","2007","Paar mit Kind(ern)","4","2584","0.908953269696182","0.898459593617878","0.919446945774487"
"Nein","2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2007","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2007","Sonstige","2","138","0.962619885959221","0.931850460377132","0.99338931154131"
"Nein","2007","Sonstige","3","115","0.944632042678196","0.904857351363968","0.984406733992425"
"Nein","2007","Sonstige","4","89","0.897517570136523","0.835878964834712","0.959156175438334"
"Nein","2007","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2008","1-Pers.- Haushalt","2","28","","",""
"Ja, regelmaessig","2008","1-Pers.- Haushalt","3","33","0.0799013757633918","0.0574445485861824","0.102358202940601"
"Ja, regelmaessig","2008","1-Pers.- Haushalt","4","59","0.0944059324432507","0.072745581018501","0.116066283868"
"Ja, regelmaessig","2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2008","(Ehe-)Paar ohne Kind(er)","2","18","","",""
"Ja, regelmaessig","2008","(Ehe-)Paar ohne Kind(er)","3","42","0.0283329749937457","0.0199696876800057","0.0366962623074857"
"Ja, regelmaessig","2008","(Ehe-)Paar ohne Kind(er)","4","66","0.0338599630710585","0.0254291348503503","0.0422907912917666"
"Ja, regelmaessig","2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2008","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2008","Alleinerziehende","2","10","","",""
"Ja, regelmaessig","2008","Alleinerziehende","3","13","","",""
"Ja, regelmaessig","2008","Alleinerziehende","4","21","","",""
"Ja, regelmaessig","2008","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2008","Paar mit Kind(ern)","2","13","","",""
"Ja, regelmaessig","2008","Paar mit Kind(ern)","3","29","","",""
"Ja, regelmaessig","2008","Paar mit Kind(ern)","4","121","0.0348465635376728","0.0279659925207684","0.0417271345545773"
"Ja, regelmaessig","2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2008","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2008","Sonstige","2","","","",""
"Ja, regelmaessig","2008","Sonstige","3","6","","",""
"Ja, regelmaessig","2008","Sonstige","4","4","","",""
"Ja, regelmaessig","2008","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2008","1-Pers.- Haushalt","2","17","","",""
"Ja, gelegentlich","2008","1-Pers.- Haushalt","3","21","","",""
"Ja, gelegentlich","2008","1-Pers.- Haushalt","4","27","","",""
"Ja, gelegentlich","2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2008","(Ehe-)Paar ohne Kind(er)","2","20","","",""
"Ja, gelegentlich","2008","(Ehe-)Paar ohne Kind(er)","3","42","0.0434957680797324","0.0332146784449198","0.053776857714545"
"Ja, gelegentlich","2008","(Ehe-)Paar ohne Kind(er)","4","50","0.0258100792827106","0.0184187347598935","0.0332014238055277"
"Ja, gelegentlich","2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2008","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2008","Alleinerziehende","2","3","","",""
"Ja, gelegentlich","2008","Alleinerziehende","3","4","","",""
"Ja, gelegentlich","2008","Alleinerziehende","4","11","","",""
"Ja, gelegentlich","2008","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2008","Paar mit Kind(ern)","2","25","","",""
"Ja, gelegentlich","2008","Paar mit Kind(ern)","3","39","0.0219975505592727","0.0166884220029744","0.027306679115571"
"Ja, gelegentlich","2008","Paar mit Kind(ern)","4","110","0.0532819499556839","0.0448554600078124","0.0617084399035553"
"Ja, gelegentlich","2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2008","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2008","Sonstige","2","","","",""
"Ja, gelegentlich","2008","Sonstige","3","","","",""
"Ja, gelegentlich","2008","Sonstige","4","2","","",""
"Ja, gelegentlich","2008","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2008","1-Pers.- Haushalt","2","485","0.896279252369382","0.870321645715559","0.922236859023205"
"Nein","2008","1-Pers.- Haushalt","3","506","0.875035314105552","0.84764730152767","0.902423326683435"
"Nein","2008","1-Pers.- Haushalt","4","614","0.863283480617292","0.837833568737413","0.88873339249717"
"Nein","2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2008","(Ehe-)Paar ohne Kind(er)","2","1096","0.95624271754544","0.944337130757094","0.968148304333785"
"Nein","2008","(Ehe-)Paar ohne Kind(er)","3","1428","0.928171256926522","0.915156520222438","0.941185993630606"
"Nein","2008","(Ehe-)Paar ohne Kind(er)","4","1652","0.940329957646231","0.92928852900783","0.951371386284632"
"Nein","2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2008","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2008","Alleinerziehende","2","413","0.970077161856153","0.953898305344176","0.98625601836813"
"Nein","2008","Alleinerziehende","3","227","0.953571774518519","0.927170741873375","0.979972807163662"
"Nein","2008","Alleinerziehende","4","181","0.889367724507856","0.847242726418115","0.931492722597597"
"Nein","2008","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2008","Paar mit Kind(ern)","2","2422","0.98663947866127","0.982102450400312","0.991176506922228"
"Nein","2008","Paar mit Kind(ern)","3","2864","0.973500353171117","0.967686631882694","0.97931407445954"
"Nein","2008","Paar mit Kind(ern)","4","2498","0.911871486506643","0.901235657084376","0.92250731592891"
"Nein","2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2008","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2008","Sonstige","2","106","1","1","1"
"Nein","2008","Sonstige","3","119","0.923341338498972","0.87670173600485","0.969980940993093"
"Nein","2008","Sonstige","4","108","0.953388626075579","0.914691688149264","0.992085564001894"
"Nein","2008","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2009","1-Pers.- Haushalt","2","35","0.0895410609041039","0.0644892503869306","0.114592871421277"
"Ja, regelmaessig","2009","1-Pers.- Haushalt","3","34","0.0913719490631157","0.0666302942249667","0.116113603901265"
"Ja, regelmaessig","2009","1-Pers.- Haushalt","4","57","0.0813504250276087","0.0611279462959814","0.101572903759236"
"Ja, regelmaessig","2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2009","(Ehe-)Paar ohne Kind(er)","2","30","0.0276322725706009","0.0178290351536185","0.0374355099875834"
"Ja, regelmaessig","2009","(Ehe-)Paar ohne Kind(er)","3","48","0.0414070097586888","0.0307158643831733","0.0520981551342044"
"Ja, regelmaessig","2009","(Ehe-)Paar ohne Kind(er)","4","88","0.0761514333098007","0.0635945424974138","0.0887083241221876"
"Ja, regelmaessig","2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2009","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2009","Alleinerziehende","2","14","","",""
"Ja, regelmaessig","2009","Alleinerziehende","3","4","","",""
"Ja, regelmaessig","2009","Alleinerziehende","4","17","","",""
"Ja, regelmaessig","2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2009","Paar mit Kind(ern)","2","24","","",""
"Ja, regelmaessig","2009","Paar mit Kind(ern)","3","54","0.0189330307111876","0.0137163873846958","0.0241496740376793"
"Ja, regelmaessig","2009","Paar mit Kind(ern)","4","133","0.0474072841296347","0.0392716624158048","0.0555429058434646"
"Ja, regelmaessig","2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2009","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2009","Sonstige","2","","","",""
"Ja, regelmaessig","2009","Sonstige","3","7","","",""
"Ja, regelmaessig","2009","Sonstige","4","6","","",""
"Ja, regelmaessig","2009","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2009","1-Pers.- Haushalt","2","12","","",""
"Ja, gelegentlich","2009","1-Pers.- Haushalt","3","13","","",""
"Ja, gelegentlich","2009","1-Pers.- Haushalt","4","31","0.0532504824665275","0.0366408946673537","0.0698600702657014"
"Ja, gelegentlich","2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2009","(Ehe-)Paar ohne Kind(er)","2","16","","",""
"Ja, gelegentlich","2009","(Ehe-)Paar ohne Kind(er)","3","22","","",""
"Ja, gelegentlich","2009","(Ehe-)Paar ohne Kind(er)","4","42","0.0197016066103038","0.0131224132673526","0.0262807999532549"
"Ja, gelegentlich","2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2009","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2009","Alleinerziehende","2","","","",""
"Ja, gelegentlich","2009","Alleinerziehende","3","2","","",""
"Ja, gelegentlich","2009","Alleinerziehende","4","7","","",""
"Ja, gelegentlich","2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2009","Paar mit Kind(ern)","2","24","","",""
"Ja, gelegentlich","2009","Paar mit Kind(ern)","3","24","","",""
"Ja, gelegentlich","2009","Paar mit Kind(ern)","4","96","0.0563656910131014","0.0475364400845213","0.0651949419416816"
"Ja, gelegentlich","2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2009","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2009","Sonstige","2","","","",""
"Ja, gelegentlich","2009","Sonstige","3","3","","",""
"Ja, gelegentlich","2009","Sonstige","4","","","",""
"Ja, gelegentlich","2009","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2009","1-Pers.- Haushalt","2","452","0.885520821902393","0.857585063999912","0.913456579804875"
"Nein","2009","1-Pers.- Haushalt","3","474","0.880544123962463","0.852695191637768","0.908393056287159"
"Nein","2009","1-Pers.- Haushalt","4","614","0.865399092505864","0.840151978179848","0.890646206831879"
"Nein","2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2009","(Ehe-)Paar ohne Kind(er)","2","1028","0.956435753647369","0.944227910115462","0.968643597179277"
"Nein","2009","(Ehe-)Paar ohne Kind(er)","3","1264","0.935418935179886","0.922229510401165","0.948608359958607"
"Nein","2009","(Ehe-)Paar ohne Kind(er)","4","1584","0.904146960079896","0.890210093552069","0.918083826607722"
"Nein","2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2009","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2009","Alleinerziehende","2","362","0.933372219218638","0.908165908944041","0.958578529493235"
"Nein","2009","Alleinerziehende","3","247","0.973946212649143","0.954317548280737","0.993574877017549"
"Nein","2009","Alleinerziehende","4","167","0.896714166388988","0.853554428122515","0.939873904655462"
"Nein","2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2009","Paar mit Kind(ern)","2","2141","0.978573418632854","0.972507475147524","0.984639362118184"
"Nein","2009","Paar mit Kind(ern)","3","2544","0.976590775929132","0.970803401705245","0.982378150153018"
"Nein","2009","Paar mit Kind(ern)","4","2392","0.896227024857264","0.884551787129452","0.907902262585076"
"Nein","2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2009","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2009","Sonstige","2","101","1","1","1"
"Nein","2009","Sonstige","3","83","0.875481683307817","0.808377936615068","0.942585430000565"
"Nein","2009","Sonstige","4","79","0.914193874708786","0.85465276463443","0.973734984783142"
"Nein","2009","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2010","1-Pers.- Haushalt","2","27","","",""
"Ja, regelmaessig","2010","1-Pers.- Haushalt","3","30","0.0831087214199049","0.0586419940426814","0.107575448797128"
"Ja, regelmaessig","2010","1-Pers.- Haushalt","4","34","0.063326695840033","0.0448713359826044","0.0817820556974617"
"Ja, regelmaessig","2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2010","(Ehe-)Paar ohne Kind(er)","2","10","","",""
"Ja, regelmaessig","2010","(Ehe-)Paar ohne Kind(er)","3","42","0.0391210777798864","0.0286459365908078","0.049596218968965"
"Ja, regelmaessig","2010","(Ehe-)Paar ohne Kind(er)","4","74","0.0582197119488497","0.0470026223611947","0.0694368015365048"
"Ja, regelmaessig","2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2010","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2010","Alleinerziehende","2","17","","",""
"Ja, regelmaessig","2010","Alleinerziehende","3","16","","",""
"Ja, regelmaessig","2010","Alleinerziehende","4","42","0.0683746833702043","0.0467235246104481","0.0900258421299604"
"Ja, regelmaessig","2010","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2010","Paar mit Kind(ern)","2","64","0.00988679438507838","0.00725350574017731","0.0125200830299795"
"Ja, regelmaessig","2010","Paar mit Kind(ern)","3","66","0.00410280828143227","0.00225779967863003","0.00594781688423452"
"Ja, regelmaessig","2010","Paar mit Kind(ern)","4","247","0.0438839073526103","0.0377679027619532","0.0499999119432674"
"Ja, regelmaessig","2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2010","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2010","Sonstige","2","","","",""
"Ja, regelmaessig","2010","Sonstige","3","5","","",""
"Ja, regelmaessig","2010","Sonstige","4","6","","",""
"Ja, regelmaessig","2010","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2010","1-Pers.- Haushalt","2","12","","",""
"Ja, gelegentlich","2010","1-Pers.- Haushalt","3","10","","",""
"Ja, gelegentlich","2010","1-Pers.- Haushalt","4","26","","",""
"Ja, gelegentlich","2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2010","(Ehe-)Paar ohne Kind(er)","2","14","","",""
"Ja, gelegentlich","2010","(Ehe-)Paar ohne Kind(er)","3","16","","",""
"Ja, gelegentlich","2010","(Ehe-)Paar ohne Kind(er)","4","26","","",""
"Ja, gelegentlich","2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2010","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2010","Alleinerziehende","2","4","","",""
"Ja, gelegentlich","2010","Alleinerziehende","3","5","","",""
"Ja, gelegentlich","2010","Alleinerziehende","4","11","","",""
"Ja, gelegentlich","2010","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2010","Paar mit Kind(ern)","2","24","","",""
"Ja, gelegentlich","2010","Paar mit Kind(ern)","3","58","0.00959713868491281","0.00678311752713416","0.0124111598426915"
"Ja, gelegentlich","2010","Paar mit Kind(ern)","4","93","0.0196200248432791","0.0154790095307389","0.0237610401558194"
"Ja, gelegentlich","2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2010","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2010","Sonstige","2","","","",""
"Ja, gelegentlich","2010","Sonstige","3","3","","",""
"Ja, gelegentlich","2010","Sonstige","4","4","","",""
"Ja, gelegentlich","2010","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","1-Pers.- Haushalt","2","444","0.910385437562088","0.884912650155873","0.935858224968302"
"Nein","2010","1-Pers.- Haushalt","3","449","0.8867316083447","0.858642100943609","0.914821115745791"
"Nein","2010","1-Pers.- Haushalt","4","609","0.889390137634315","0.865622932600589","0.913157342668042"
"Nein","2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","(Ehe-)Paar ohne Kind(er)","2","928","0.976249828364005","0.966577222796424","0.985922433931586"
"Nein","2010","(Ehe-)Paar ohne Kind(er)","3","1258","0.948366920469223","0.936411293415921","0.960322547522524"
"Nein","2010","(Ehe-)Paar ohne Kind(er)","4","1574","0.9231550945594","0.910396135619186","0.935914053499615"
"Nein","2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","Alleinerziehende","2","1317","0.973057403235253","0.964381614048006","0.981733192422499"
"Nein","2010","Alleinerziehende","3","646","0.96311573597947","0.948812148565244","0.977419323393697"
"Nein","2010","Alleinerziehende","4","469","0.905068938559644","0.87992357969171","0.930214297427578"
"Nein","2010","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","Paar mit Kind(ern)","2","5335","0.981558611008318","0.977977784978548","0.985139437038088"
"Nein","2010","Paar mit Kind(ern)","3","4487","0.986300053033655","0.982944883256108","0.989655222811202"
"Nein","2010","Paar mit Kind(ern)","4","3969","0.936496067804111","0.929214697269626","0.943777438338595"
"Nein","2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","Sonstige","2","130","1","1","1"
"Nein","2010","Sonstige","3","111","0.943944933824782","0.902615888344655","0.985273979304909"
"Nein","2010","Sonstige","4","102","0.926929844362448","0.878731454686657","0.975128234038239"
"Nein","2010","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2011","1-Pers.- Haushalt","2","29","","",""
"Ja, regelmaessig","2011","1-Pers.- Haushalt","3","43","0.0838021717372578","0.0625168674781881","0.105087475996328"
