year,bula_h,hhtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2000,Berlin,Other Combinations,,,,,,,,,,,,
2000,Brandenburg,Single-person household,66,229.40173,203.11219,255.69127,153.00000,205.00000,256.00000,61.00000,410.50000,,,
2000,Brandenburg,Couple without children,98,332.20035,300.02233,364.37837,245.20804,307.00000,409.00000,102.00000,654.68795,,,
2000,Brandenburg,Single parent,,,,,,,,,,,,
2000,Brandenburg,Couple with children,88,489.91486,446.32117,533.50855,307.00000,511.00000,614.00000,102.00000,1023.00000,,,
2000,Brandenburg,Multi-generational household,,,,,,,,,,,,
2000,Brandenburg,Other Combinations,,,,,,,,,,,,
2000,Mecklenburg-Western Pomerania,Single-person household,40,210.77887,165.38426,256.17347,140.89922,179.00000,256.00000,26.00000,428.65117,,,
2000,Mecklenburg-Western Pomerania,Couple without children,48,440.00364,390.35943,489.64786,307.00000,409.00000,513.43378,77.00000,767.00000,,,
2000,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2000,Mecklenburg-Western Pomerania,Couple with children,51,527.55016,471.49040,583.60993,405.81808,511.00000,614.00000,205.00000,926.27289,,,
2000,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2000,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2000,Saxony,Single-person household,110,212.17806,194.48434,229.87178,153.00000,205.00000,256.00000,20.00000,410.50000,,,
2000,Saxony,Couple without children,144,371.99667,343.53162,400.46173,256.00000,307.00000,409.00000,179.00000,638.50000,,,
2000,Saxony,Single parent,,,,,,,,,,,,
2000,Saxony,Couple with children,171,424.04350,395.13904,452.94796,256.00000,409.00000,511.00000,102.00000,893.50000,,,
2000,Saxony,Multi-generational household,,,,,,,,,,,,
2000,Saxony,Other Combinations,,,,,,,,,,,,
2000,Saxony-Anhalt,Single-person household,62,218.76288,190.19883,247.32693,143.00000,205.00000,256.00000,102.00000,425.50000,,,
2000,Saxony-Anhalt,Couple without children,97,364.91475,335.26459,394.56491,256.00000,358.00000,409.00000,77.00000,638.50000,,,
2000,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2000,Saxony-Anhalt,Couple with children,68,487.29974,439.34825,535.25122,384.19114,416.28769,540.16110,205.00000,774.11603,,,
2000,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2000,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2000,Thuringa,Single-person household,57,206.82942,187.87024,225.78860,153.00000,205.00000,256.00000,77.00000,409.00000,,,
2000,Thuringa,Couple without children,77,345.69987,313.34846,378.05128,256.00000,307.00000,409.00000,102.00000,638.50000,,,
2000,Thuringa,Single parent,,,,,,,,,,,,
2000,Thuringa,Couple with children,100,457.51830,416.58312,498.45349,307.00000,409.00000,511.00000,153.00000,817.00000,,,
2000,Thuringa,Multi-generational household,,,,,,,,,,,,
2000,Thuringa,Other Combinations,,,,,,,,,,,,
2001,Schleswig-Holstein,Single-person household,54,215.30315,192.08011,238.52620,153.00000,205.00000,256.00000,26.00000,410.50000,,,
2001,Schleswig-Holstein,Couple without children,77,429.56293,387.66519,471.46068,297.98560,409.00000,511.00000,153.00000,830.52159,,,
2001,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2001,Schleswig-Holstein,Couple with children,63,573.46816,527.75081,619.18550,511.00000,511.00000,745.86157,158.70764,1023.00000,,,
2001,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2001,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2001,Hamburg,Single-person household,51,293.40007,254.09561,332.70453,205.00000,256.00000,409.00000,77.00000,715.00000,,,
2001,Hamburg,Couple without children,,,,,,,,,,,,
2001,Hamburg,Single parent,,,,,,,,,,,,
2001,Hamburg,Couple with children,,,,,,,,,,,,
2001,Hamburg,Other Combinations,,,,,,,,,,,,
2001,Lower Saxony,Single-person household,112,230.00978,208.72831,251.29126,153.00000,205.00000,256.00000,51.00000,410.50000,,,
2001,Lower Saxony,Couple without children,158,389.75544,366.03176,413.47913,256.00000,409.00000,511.00000,102.00000,893.50000,,,
2001,Lower Saxony,Single parent,32,327.31303,277.05398,377.57208,227.23482,307.00000,409.00000,153.00000,681.64777,,,
2001,Lower Saxony,Couple with children,188,568.27935,536.57663,599.98207,409.00000,511.00000,719.76567,123.00000,1185.91417,,,
2001,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2001,Lower Saxony,Other Combinations,,,,,,,,,,,,
2001,Bremen,Single-person household,,,,,,,,,,,,
2001,Bremen,Couple without children,,,,,,,,,,,,
2001,Bremen,Single parent,,,,,,,,,,,,
2001,Bremen,Couple with children,,,,,,,,,,,,
2001,Bremen,Other Combinations,,,,,,,,,,,,
2001,North Rhine-Westphalia,Single-person household,291,241.58135,227.45264,255.71006,153.00000,205.00000,257.51305,0.00000,414.28263,,,
2001,North Rhine-Westphalia,Couple without children,420,421.70933,403.54431,439.87435,307.00000,409.00000,511.00000,51.00000,817.00000,,,
2001,North Rhine-Westphalia,Single parent,55,362.46384,322.35836,402.56933,256.00000,315.85474,409.00000,153.00000,638.50000,,,
2001,North Rhine-Westphalia,Couple with children,495,560.12453,539.85738,580.39169,409.00000,511.00000,623.39247,153.00000,944.98119,,,
2001,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2001,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2001,Hesse,Single-person household,92,227.58932,206.99574,248.18290,153.00000,205.00000,307.00000,77.00000,538.00000,,,
2001,Hesse,Couple without children,140,447.80884,392.77370,502.84398,256.00000,366.47637,511.00000,102.00000,893.50000,,,
2001,Hesse,Single parent,,,,,,,,,,,,
2001,Hesse,Couple with children,159,558.07787,522.55474,593.60100,409.00000,511.00000,650.30593,102.00000,1012.26482,,,
2001,Hesse,Multi-generational household,,,,,,,,,,,,
2001,Hesse,Other Combinations,,,,,,,,,,,,
2001,"Rhineland-Palatinate, Saarland",Single-person household,85,233.97069,212.42714,255.51424,179.00000,205.00000,256.00000,63.50000,371.50000,,,
2001,"Rhineland-Palatinate, Saarland",Couple without children,133,407.59920,380.48650,434.71190,307.00000,360.62925,511.00000,128.00000,817.00000,,,
2001,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
2001,"Rhineland-Palatinate, Saarland",Couple with children,165,546.99830,514.30656,579.69005,409.00000,511.00000,614.00000,179.00000,921.50000,,,
2001,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2001,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2001,Baden-Wuerttemberg,Single-person household,133,263.42655,233.23566,293.61744,153.00000,256.00000,307.00000,51.00000,538.00000,,,
2001,Baden-Wuerttemberg,Couple without children,177,426.04536,400.98842,451.10231,307.00000,409.00000,511.00000,102.00000,817.00000,,,
2001,Baden-Wuerttemberg,Single parent,32,433.84200,361.98013,505.70388,307.00000,384.20655,511.00000,205.00000,817.00000,,,
2001,Baden-Wuerttemberg,Couple with children,288,584.98066,550.61400,619.34732,409.00000,511.00000,767.00000,102.00000,1304.00000,,,
2001,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2001,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2001,Bavaria,Single-person household,160,256.36503,234.75769,277.97237,153.00000,230.00000,307.00000,51.00000,538.00000,,,
2001,Bavaria,Couple without children,228,447.92999,422.55985,473.30014,307.00000,409.00000,511.00000,51.00000,817.00000,,,
2001,Bavaria,Single parent,39,397.91903,347.17786,448.66020,307.00000,409.00000,511.00000,143.00000,767.00000,,,
2001,Bavaria,Couple with children,277,573.41975,544.33021,602.50929,409.00000,511.00000,767.00000,102.00000,1304.00000,,,
2001,Bavaria,Multi-generational household,,,,,,,,,,,,
2001,Bavaria,Other Combinations,,,,,,,,,,,,
2001,Berlin,Single-person household,86,227.20969,203.67596,250.74342,153.00000,205.00000,256.00000,51.00000,410.50000,,,
2001,Berlin,Couple without children,63,456.54457,383.24462,529.84453,274.78375,358.00000,511.00000,102.00000,865.32437,,,
2001,Berlin,Single parent,,,,,,,,,,,,
2001,Berlin,Couple with children,67,509.75308,464.94261,554.56355,409.00000,511.00000,614.00000,179.00000,921.50000,,,
2001,Berlin,Multi-generational household,,,,,,,,,,,,
2001,Berlin,Other Combinations,,,,,,,,,,,,
2001,Brandenburg,Single-person household,48,230.21812,204.70473,255.73151,188.71476,205.00000,307.00000,26.00000,484.42786,,,
2001,Brandenburg,Couple without children,96,357.20131,323.20964,391.19298,256.00000,307.00000,409.00000,51.00000,638.50000,,,
2001,Brandenburg,Single parent,,,,,,,,,,,,
2001,Brandenburg,Couple with children,81,489.73461,443.95870,535.51051,307.00000,511.00000,614.00000,102.00000,1023.00000,,,
2001,Brandenburg,Multi-generational household,,,,,,,,,,,,
2001,Brandenburg,Other Combinations,,,,,,,,,,,,
2001,Mecklenburg-Western Pomerania,Single-person household,35,213.67299,180.45711,246.88888,153.00000,205.00000,256.00000,51.00000,410.50000,,,
2001,Mecklenburg-Western Pomerania,Couple without children,42,448.49981,388.28179,508.71783,307.00000,409.00000,511.00000,77.00000,817.00000,,,
2001,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2001,Mecklenburg-Western Pomerania,Couple with children,37,457.40886,382.09226,532.72546,307.00000,511.00000,614.00000,118.00000,1023.00000,,,
2001,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2001,Saxony,Single-person household,81,209.97116,185.56248,234.37984,128.00000,202.79444,256.00000,61.00000,448.00000,,,
2001,Saxony,Couple without children,142,345.46986,321.63411,369.30562,256.00000,307.00000,409.00000,102.00000,638.50000,,,
2001,Saxony,Single parent,,,,,,,,,,,,
2001,Saxony,Couple with children,141,432.95971,398.31380,467.60562,256.00000,409.00000,511.00000,72.00000,893.50000,,,
2001,Saxony,Multi-generational household,,,,,,,,,,,,
2001,Saxony,Other Combinations,,,,,,,,,,,,
2001,Saxony-Anhalt,Single-person household,44,233.80618,201.34502,266.26733,153.00000,205.00000,307.00000,28.00000,511.00000,,,
2001,Saxony-Anhalt,Couple without children,96,372.19935,337.86191,406.53679,256.00000,307.00000,511.00000,128.00000,893.50000,,,
2001,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2001,Saxony-Anhalt,Couple with children,71,460.92103,414.99700,506.84505,307.00000,460.00000,511.00000,153.00000,817.00000,,,
2001,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2001,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2001,Thuringa,Single-person household,58,251.68714,216.58570,286.78857,149.18868,211.73432,318.72094,102.00000,573.01933,,,
2001,Thuringa,Couple without children,66,334.86698,299.53743,370.19653,256.00000,307.00000,409.00000,123.00000,638.50000,,,
2001,Thuringa,Single parent,,,,,,,,,,,,
2001,Thuringa,Couple with children,81,469.72927,424.42846,515.03008,307.00000,429.77590,511.00000,153.00000,817.00000,,,
2001,Thuringa,Multi-generational household,,,,,,,,,,,,
2001,Thuringa,Other Combinations,,,,,,,,,,,,
2002,Schleswig-Holstein,Single-person household,,,,,,,,,,,,
2002,Schleswig-Holstein,Couple without children,,,,,,,,,,,,
2002,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2002,Schleswig-Holstein,Couple with children,,,,,,,,,,,,
2002,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2002,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2002,Hamburg,Single-person household,,,,,,,,,,,,
2002,Hamburg,Couple without children,,,,,,,,,,,,
2002,Hamburg,Single parent,,,,,,,,,,,,
2002,Hamburg,Couple with children,,,,,,,,,,,,
2002,Hamburg,Other Combinations,,,,,,,,,,,,
2002,Lower Saxony,Single-person household,,,,,,,,,,,,
2002,Lower Saxony,Couple without children,,,,,,,,,,,,
2002,Lower Saxony,Single parent,,,,,,,,,,,,
2002,Lower Saxony,Couple with children,,,,,,,,,,,,
2002,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2002,Lower Saxony,Other Combinations,,,,,,,,,,,,
2002,Bremen,Single-person household,,,,,,,,,,,,
2002,Bremen,Couple without children,,,,,,,,,,,,
2002,Bremen,Single parent,,,,,,,,,,,,
2002,Bremen,Couple with children,,,,,,,,,,,,
2002,Bremen,Other Combinations,,,,,,,,,,,,
2002,North Rhine-Westphalia,Single-person household,,,,,,,,,,,,
2002,North Rhine-Westphalia,Couple without children,,,,,,,,,,,,
2002,North Rhine-Westphalia,Single parent,,,,,,,,,,,,
2002,North Rhine-Westphalia,Couple with children,,,,,,,,,,,,
2002,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2002,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2002,Hesse,Single-person household,,,,,,,,,,,,
2002,Hesse,Couple without children,,,,,,,,,,,,
2002,Hesse,Single parent,,,,,,,,,,,,
2002,Hesse,Couple with children,,,,,,,,,,,,
2002,Hesse,Multi-generational household,,,,,,,,,,,,
2002,Hesse,Other Combinations,,,,,,,,,,,,
2002,"Rhineland-Palatinate, Saarland",Single-person household,,,,,,,,,,,,
2002,"Rhineland-Palatinate, Saarland",Couple without children,,,,,,,,,,,,
2002,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
2002,"Rhineland-Palatinate, Saarland",Couple with children,,,,,,,,,,,,
2002,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2002,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2002,Baden-Wuerttemberg,Single-person household,,,,,,,,,,,,
2002,Baden-Wuerttemberg,Couple without children,,,,,,,,,,,,
2002,Baden-Wuerttemberg,Single parent,,,,,,,,,,,,
2002,Baden-Wuerttemberg,Couple with children,,,,,,,,,,,,
2002,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2002,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2002,Bavaria,Single-person household,,,,,,,,,,,,
2002,Bavaria,Couple without children,,,,,,,,,,,,
2002,Bavaria,Single parent,,,,,,,,,,,,
2002,Bavaria,Couple with children,,,,,,,,,,,,
2002,Bavaria,Multi-generational household,,,,,,,,,,,,
2002,Bavaria,Other Combinations,,,,,,,,,,,,
2002,Berlin,Single-person household,,,,,,,,,,,,
2002,Berlin,Couple without children,,,,,,,,,,,,
2002,Berlin,Single parent,,,,,,,,,,,,
2002,Berlin,Couple with children,,,,,,,,,,,,
2002,Berlin,Multi-generational household,,,,,,,,,,,,
2002,Berlin,Other Combinations,,,,,,,,,,,,
2002,Brandenburg,Single-person household,,,,,,,,,,,,
2002,Brandenburg,Couple without children,,,,,,,,,,,,
2002,Brandenburg,Single parent,,,,,,,,,,,,
2002,Brandenburg,Couple with children,,,,,,,,,,,,
2002,Brandenburg,Multi-generational household,,,,,,,,,,,,
2002,Brandenburg,Other Combinations,,,,,,,,,,,,
2002,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
2002,Mecklenburg-Western Pomerania,Couple without children,,,,,,,,,,,,
2002,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2002,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
2002,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2002,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2002,Saxony,Single-person household,,,,,,,,,,,,
2002,Saxony,Couple without children,,,,,,,,,,,,
2002,Saxony,Single parent,,,,,,,,,,,,
2002,Saxony,Couple with children,,,,,,,,,,,,
2002,Saxony,Multi-generational household,,,,,,,,,,,,
2002,Saxony,Other Combinations,,,,,,,,,,,,
2002,Saxony-Anhalt,Single-person household,,,,,,,,,,,,
2002,Saxony-Anhalt,Couple without children,,,,,,,,,,,,
2002,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2002,Saxony-Anhalt,Couple with children,,,,,,,,,,,,
2002,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2002,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2002,Thuringa,Single-person household,,,,,,,,,,,,
2002,Thuringa,Couple without children,,,,,,,,,,,,
2002,Thuringa,Single parent,,,,,,,,,,,,
2002,Thuringa,Couple with children,,,,,,,,,,,,
2002,Thuringa,Multi-generational household,,,,,,,,,,,,
2002,Thuringa,Other Combinations,,,,,,,,,,,,
2003,Schleswig-Holstein,Single-person household,51,278.39480,247.32974,309.45986,200.00000,268.01124,357.90610,40.00000,594.76525,,,
2003,Schleswig-Holstein,Couple without children,87,432.61219,393.82572,471.39866,274.32933,400.00000,526.19339,200.00000,903.98949,,,
2003,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2003,Schleswig-Holstein,Couple with children,65,596.17553,530.85665,661.49441,400.00000,600.00000,746.77164,120.00000,1266.92910,,,
2003,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2003,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2003,Hamburg,Single-person household,40,301.43905,264.84047,338.03763,218.48509,300.00000,350.00000,120.00000,547.27237,,,
2003,Hamburg,Couple without children,,,,,,,,,,,,
2003,Hamburg,Single parent,,,,,,,,,,,,
2003,Hamburg,Couple with children,,,,,,,,,,,,
2003,Hamburg,Multi-generational household,,,,,,,,,,,,
2003,Hamburg,Other Combinations,,,,,,,,,,,,
2003,Lower Saxony,Single-person household,99,239.70011,217.76211,261.63810,180.26766,207.05605,300.00000,80.00000,479.59851,,,
2003,Lower Saxony,Couple without children,156,421.92962,389.59533,454.26392,300.00000,400.00000,500.00000,80.00000,800.00000,,,
2003,Lower Saxony,Single parent,,,,,,,,,,,,
2003,Lower Saxony,Couple with children,170,534.71695,499.65462,569.77928,400.00000,500.00000,618.42730,100.00000,946.06825,,,
2003,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2003,Lower Saxony,Other Combinations,,,,,,,,,,,,
2003,Bremen,Single-person household,,,,,,,,,,,,
2003,Bremen,Couple without children,,,,,,,,,,,,
2003,Bremen,Single parent,,,,,,,,,,,,
2003,Bremen,Couple with children,,,,,,,,,,,,
2003,North Rhine-Westphalia,Single-person household,318,256.49397,242.43419,270.55375,200.00000,250.00000,300.00000,50.00000,450.00000,,,
2003,North Rhine-Westphalia,Couple without children,457,444.23363,423.45611,465.01114,300.00000,400.00000,500.00000,40.00000,800.00000,,,
2003,North Rhine-Westphalia,Single parent,80,377.94521,341.64629,414.24413,250.00000,350.00000,500.00000,100.00000,875.00000,,,
2003,North Rhine-Westphalia,Couple with children,461,550.21247,527.46120,572.96374,400.00000,500.00000,671.91963,100.00000,1079.79907,,,
2003,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2003,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2003,Hesse,Single-person household,79,232.53356,194.78916,270.27795,120.00000,200.00000,300.00000,80.00000,570.00000,,,
2003,Hesse,Couple without children,143,448.32983,409.35532,487.30433,280.00000,400.00000,500.00000,100.00000,830.00000,,,
2003,Hesse,Single parent,,,,,,,,,,,,
2003,Hesse,Couple with children,148,591.19168,542.70551,639.67784,400.00000,500.00000,700.00000,100.00000,1150.00000,,,
2003,Hesse,Multi-generational household,,,,,,,,,,,,
2003,Hesse,Other Combinations,,,,,,,,,,,,
2003,"Rhineland-Palatinate, Saarland",Single-person household,96,261.76907,233.24910,290.28904,164.50140,250.00000,300.00000,50.00000,503.24790,,,
2003,"Rhineland-Palatinate, Saarland",Couple without children,139,478.92293,440.41578,517.43009,350.00000,400.00000,600.00000,50.00000,975.00000,,,
2003,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
2003,"Rhineland-Palatinate, Saarland",Couple with children,147,562.53600,526.21020,598.86179,400.00000,500.00000,700.00000,100.00000,1150.00000,,,
2003,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2003,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2003,Baden-Wuerttemberg,Single-person household,146,258.05337,236.40343,279.70331,200.00000,250.00000,300.00000,50.00000,450.00000,,,
2003,Baden-Wuerttemberg,Couple without children,205,455.70576,424.54763,486.86389,300.00000,400.00000,600.00000,50.00000,1050.00000,,,
2003,Baden-Wuerttemberg,Single parent,34,336.88331,301.65103,372.11559,250.00000,350.00000,400.00000,150.00000,500.00000,,,
2003,Baden-Wuerttemberg,Couple with children,270,544.00300,513.43860,574.56739,400.00000,500.00000,600.00000,100.00000,900.00000,,,
2003,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2003,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2003,Bavaria,Single-person household,188,279.15799,252.51469,305.80129,197.77899,249.51181,300.00000,50.00000,453.33152,,,
2003,Bavaria,Couple without children,296,458.02639,433.45936,482.59343,300.00000,400.00000,600.00000,70.00000,1050.00000,,,
