"year","bula_h","migback","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2008","Sachsen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","Sachsen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2008","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","Sachsen-Anhalt","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","Sachsen-Anhalt","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","Sachsen-Anhalt","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2008","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","Schleswig-Holstein","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","Schleswig-Holstein","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","Schleswig-Holstein","kein Migrationshintergrund","339.93","377.5","263","180","300","400","450","600","325.29","354.57","20","800","350","385"
"2008","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","Thüringen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","Thüringen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","Thüringen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2008","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Baden-Württemberg","direkter Migrationshintergrund","331.54","325","190","200","300","400","400","500","316.36","346.72","0","600","350","380"
"2009","Baden-Württemberg","indirekter Migrationshintergrund","359.69","372.5","103","200","350","400","410","500","342.61","376.77","100","700","350","380"
"2009","Baden-Württemberg","kein Migrationshintergrund","346.8","372.5","925","200","300","400","450","600","339.64","353.96","0","800","370","385"
"2009","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Bayern","direkter Migrationshintergrund","317.26","335","130","180","250","400","400","500","297.89","336.63","40","850","300","380"
"2009","Bayern","indirekter Migrationshintergrund","366.09","382.5","83","250","350","400","450","500","346.89","385.29","50","600","350","400"
"2009","Bayern","kein Migrationshintergrund","346.04","377.5","1296","200","300","400","450","600","339.74","352.34","0","999","350","380"
"2009","Bayern","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Berlin","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Berlin","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Berlin","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Berlin","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Brandenburg","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Brandenburg","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Brandenburg","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Bremen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Bremen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Bremen","kein Migrationshintergrund","341.18","325","55","200","300","400","400","500","316.3","366.06","80","500","350","385"
"2009","Bremen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Hamburg","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Hamburg","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Hamburg","kein Migrationshintergrund","361.18","395","131","250","350","400","425","500","345.18","377.18","50","500","375","400"
"2009","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Hessen","direkter Migrationshintergrund","310.74","325","84","100","200","400","400","600","286.05","335.43","40","600","300","380"
"2009","Hessen","indirekter Migrationshintergrund","370.79","392.5","44","250","350","400","450","500","339.87","401.71","0","500","360","400"
"2009","Hessen","kein Migrationshintergrund","351.36","382.5","585","200","300","400","420","600","342.61","360.11","0","650","350","385"
"2009","Hessen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Niedersachsen","direkter Migrationshintergrund","386.32","395","76","250","300","400","500","800","362.71","409.93","80","800","350","400"
"2009","Niedersachsen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Niedersachsen","kein Migrationshintergrund","350.13","382.5","796","200","300","400","450","600","342.3","357.96","0","800","380","390"
"2009","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Nordrhein-Westfalen","direkter Migrationshintergrund","351.05","377.5","233","200","300","400","400","500","338.95","363.15","80","600","350","400"
"2009","Nordrhein-Westfalen","indirekter Migrationshintergrund","356.85","367.5","115","250","300","400","450","700","338.21","375.49","60","700","350","400"
"2009","Nordrhein-Westfalen","kein Migrationshintergrund","344.22","377.5","1663","200","300","400","450","600","338.98","349.46","0","800","370","380"
"2009","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","346.42","377.5","71","200","330","400","400","500","325.6","367.24","100","600","350","385"
"2009","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","359.52","387.5","36","300","350","400","400","450","330.31","388.73","100","450","350","400"
"2009","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","340.51","378.5","453","200","300","400","420","500","331.15","349.87","0","650","375","385"
"2009","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Saarland","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Saarland","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Saarland","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Saarland","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Sachsen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Sachsen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Sachsen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Sachsen-Anhalt","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Sachsen-Anhalt","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Sachsen-Anhalt","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Schleswig-Holstein","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Schleswig-Holstein","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Schleswig-Holstein","kein Migrationshintergrund","367.76","397.5","236","200","300","400","500","600","353.71","381.81","40","800","380","400"
"2009","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Thüringen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Thüringen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Thüringen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Baden-Württemberg","direkter Migrationshintergrund","321.59","335","207","200","250","400","400","450","307.8","335.38","40","600","370","400"
"2010","Baden-Württemberg","indirekter Migrationshintergrund","349.35","372.5","97","180","320","400","450","700","329.92","368.78","50","700","350","400"
"2010","Baden-Württemberg","kein Migrationshintergrund","344.99","365","1020","200","300","400","440","600","338.05","351.93","0","900","350","375"
"2010","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Bayern","direkter Migrationshintergrund","329.98","335","149","200","250","400","400","750","313.05","346.91","30","750","350","385"
"2010","Bayern","indirekter Migrationshintergrund","369.42","395","89","250","350","400","425","500","349.77","389.07","50","750","350","400"
"2010","Bayern","kein Migrationshintergrund","346.96","377.5","1410","200","300","400","450","600","341.17","352.75","0","999","350","375"
"2010","Bayern","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Berlin","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Berlin","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Berlin","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Berlin","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Brandenburg","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Brandenburg","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Brandenburg","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Bremen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Bremen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Bremen","kein Migrationshintergrund","343","345","56","300","300","390","400","500","312.76","373.24","50","800","350","380"
"2010","Bremen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Hamburg","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Hamburg","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Hamburg","kein Migrationshintergrund","369.53","395","145","250","350","400","500","500","353","386.06","0","500","360","400"
"2010","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Hessen","direkter Migrationshintergrund","342.61","365","96","160","294","400","500","560","320.16","365.06","50","560","300","400"
"2010","Hessen","indirekter Migrationshintergrund","321.98","372.5","40","50","300","400","500","500","286.31","357.65","50","500","370","400"
"2010","Hessen","kein Migrationshintergrund","343.69","372.5","647","200","300","400","420","600","335.01","352.37","0","700","350","380"
"2010","Hessen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Niedersachsen","direkter Migrationshintergrund","317.92","372.5","82","150","200","400","410","500","297.04","338.8","80","500","350","400"
"2010","Niedersachsen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Niedersachsen","kein Migrationshintergrund","347.22","382.5","868","200","300","400","450","600","339.54","354.9","0","900","350","380"
"2010","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Nordrhein-Westfalen","direkter Migrationshintergrund","330.17","340","289","200","250","400","400","500","318.03","342.31","0","600","350","380"
"2010","Nordrhein-Westfalen","indirekter Migrationshintergrund","316.98","342.5","134","150","250","400","400","500","297.75","336.21","20","600","350","400"
"2010","Nordrhein-Westfalen","kein Migrationshintergrund","339.94","377.5","1716","200","300","400","450","600","334.62","345.26","0","700","360","380"
"2010","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","332.34","335","76","150","300","400","448","500","309.34","355.34","80","500","300","390"
"2010","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","329.42","377.5","42","100","300","400","400","450","295.66","363.18","80","500","300","385"
"2010","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","342.26","377.5","477","170","300","400","450","800","331.84","352.68","0","800","370","385"
"2010","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Saarland","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Saarland","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Saarland","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Saarland","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Sachsen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Sachsen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Sachsen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Sachsen-Anhalt","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Sachsen-Anhalt","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Sachsen-Anhalt","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Schleswig-Holstein","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Schleswig-Holstein","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Schleswig-Holstein","kein Migrationshintergrund","355.67","377.5","257","200","300","400","500","650","340.76","370.58","0","650","350","380"
"2010","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Thüringen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Thüringen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Thüringen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Baden-Württemberg","direkter Migrationshintergrund","340.95","355","247","200","300","400","400","600","328.9","353","50","600","350","400"
"2011","Baden-Württemberg","indirekter Migrationshintergrund","363.94","395","120","200","350","400","450","600","345.03","382.85","40","600","350","400"
"2011","Baden-Württemberg","kein Migrationshintergrund","352.13","377.5","1283","200","300","400","450","600","345.93","358.33","0","800","350","380"
"2011","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Bayern","direkter Migrationshintergrund","322.99","340","201","140","250","400","420","600","307.64","338.34","0","650","350","380"
"2011","Bayern","indirekter Migrationshintergrund","345.86","355","115","240","300","400","450","500","327.53","364.19","50","700","350","385"
"2011","Bayern","kein Migrationshintergrund","351.96","379","1801","200","300","400","450","600","346.77","357.15","0","999","350","380"
"2011","Bayern","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Berlin","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Berlin","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Berlin","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Berlin","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Brandenburg","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Brandenburg","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Brandenburg","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Bremen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Bremen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Bremen","kein Migrationshintergrund","340.59","335","58","200","300","400","450","500","315.74","365.44","100","500","300","380"
"2011","Bremen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Hamburg","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Hamburg","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Hamburg","kein Migrationshintergrund","367.46","395","168","250","300","400","450","600","352.1","382.82","0","600","375","400"
"2011","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Hessen","direkter Migrationshintergrund","325.16","335","124","150","300","400","400","500","306.14","344.18","60","600","300","385"
"2011","Hessen","indirekter Migrationshintergrund","405.46","395","53","300","385","480","540","600","372.96","437.96","20","600","350","400"
"2011","Hessen","kein Migrationshintergrund","343.56","372.5","777","200","300","400","450","600","335.55","351.57","20","750","350","375"
"2011","Hessen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Niedersachsen","direkter Migrationshintergrund","332.6","395","124","160","250","400","400","600","313.13","352.07","60","600","350","400"
"2011","Niedersachsen","indirekter Migrationshintergrund","361.63","377.5","35","200","375","400","400","480","322.98","400.28","80","480","280","390"
"2011","Niedersachsen","kein Migrationshintergrund","346.71","382.5","1051","200","300","400","420","650","340.19","353.23","10","800","350","380"
"2011","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Nordrhein-Westfalen","direkter Migrationshintergrund","354.62","397.5","354","200","300","400","450","650","343.24","366","20","990","370","400"
"2011","Nordrhein-Westfalen","indirekter Migrationshintergrund","339.13","377.5","163","120","300","400","450","600","319.09","359.17","30","999","350","390"
"2011","Nordrhein-Westfalen","kein Migrationshintergrund","347.18","377.5","2031","200","300","400","450","600","342.32","352.04","0","940","360","380"
"2011","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","344.92","395","90","120","300","400","480","600","321.82","368.02","60","600","350","400"
"2011","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","322.81","377.5","49","140","288","400","450","460","294","351.62","30","500","300","400"
"2011","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","350.07","387.5","580","200","300","400","450","600","341.08","359.06","0","700","380","395"
"2011","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Saarland","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Saarland","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Saarland","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Saarland","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Sachsen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Sachsen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Sachsen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Sachsen-Anhalt","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Sachsen-Anhalt","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Sachsen-Anhalt","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Schleswig-Holstein","direkter Migrationshintergrund","318.49","325","39","160","250","400","400","500","284.19","352.79","96","600","300","400"
"2011","Schleswig-Holstein","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Schleswig-Holstein","kein Migrationshintergrund","349.95","397.5","362","195","300","400","460","600","337.8","362.1","0","750","350","385"
"2011","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Thüringen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Thüringen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Thüringen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Baden-Württemberg","direkter Migrationshintergrund","341.51","382.5","233","200","300","400","400","500","328.07","354.95","50","700","350","390"
"2012","Baden-Württemberg","indirekter Migrationshintergrund","362.92","385","121","200","320","400","500","550","342.52","383.32","70","720","350","380"
"2012","Baden-Württemberg","kein Migrationshintergrund","345.55","377.5","1258","200","300","400","450","600","339.28","351.82","0","990","350","370"
"2012","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Bayern","direkter Migrationshintergrund","327.53","340","220","200","300","400","400","700","313.62","341.44","0","800","350","380"
"2012","Bayern","indirekter Migrationshintergrund","366.2","395","122","250","350","400","450","500","348.17","384.23","80","750","350","400"
"2012","Bayern","kein Migrationshintergrund","339.24","357.5","1745","200","300","400","400","600","334.11","344.37","0","999","350","350"
"2012","Bayern","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Berlin","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Berlin","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Berlin","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Berlin","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Brandenburg","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Brandenburg","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Brandenburg","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Bremen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Bremen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Bremen","kein Migrationshintergrund","342.55","382.5","64","200","300","400","400","480","318.35","366.75","20","500","300","385"
"2012","Bremen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Hamburg","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Hamburg","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Hamburg","kein Migrationshintergrund","374.86","395","163","300","350","400","500","600","358.02","391.7","30","800","350","390"
"2012","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Hessen","direkter Migrationshintergrund","340.97","365","115","200","300","400","420","600","321.54","360.4","40","600","300","385"
"2012","Hessen","indirekter Migrationshintergrund","376.88","395","51","250","360","400","500","600","345.21","408.55","40","600","350","400"
"2012","Hessen","kein Migrationshintergrund","344","372.5","740","200","300","400","450","600","336.2","351.8","0","650","350","375"
"2012","Hessen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Niedersachsen","direkter Migrationshintergrund","340.26","375","115","200","300","400","420","500","320.72","359.8","30","550","350","400"
"2012","Niedersachsen","indirekter Migrationshintergrund","354.52","355","41","100","300","400","450","720","317.94","391.1","80","720","300","390"
"2012","Niedersachsen","kein Migrationshintergrund","338.59","377.5","1031","200","300","400","435","600","331.49","345.69","10","900","350","375"
"2012","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Nordrhein-Westfalen","direkter Migrationshintergrund","330.18","377.5","348","150","300","400","400","500","318.8","341.56","40","700","350","400"
"2012","Nordrhein-Westfalen","indirekter Migrationshintergrund","329.65","365","165","190","300","400","400","550","311.93","347.37","0","600","350","390"
"2012","Nordrhein-Westfalen","kein Migrationshintergrund","337.1","377.5","2050","175","300","400","450","600","332.21","341.99","0","800","350","360"
"2012","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","364.34","382.5","74","300","330","400","450","540","340.11","388.57","40","540","350","400"
"2012","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","341.44","395","49","200","300","400","400","400","314.25","368.63","100","400","350","400"
"2012","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","344.52","377.5","584","200","300","400","425","600","335.71","353.33","0","700","350","385"
"2012","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Saarland","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Saarland","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Saarland","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Saarland","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Sachsen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Sachsen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Sachsen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Sachsen-Anhalt","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Sachsen-Anhalt","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Sachsen-Anhalt","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Schleswig-Holstein","direkter Migrationshintergrund","321.01","360","34","80","300","400","400","500","286.72","355.3","80","500","300","400"
"2012","Schleswig-Holstein","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Schleswig-Holstein","kein Migrationshintergrund","337.4","377.5","380","150","300","400","440","600","325.56","349.24","20","800","300","350"
"2012","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Thüringen","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Thüringen","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Thüringen","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","Baden-Württemberg","direkter Migrationshintergrund","302.07","315","196","130","250","400","400","500","285.92","318.22","0","800","300","350"
"2013","Baden-Württemberg","indirekter Migrationshintergrund","327.1","335","102","200","300","400","400","500","307.02","347.18","0","600","350","360"
"2013","Baden-Württemberg","kein Migrationshintergrund","341","377.5","1142","160","300","400","450","500","334.4","347.6","0","800","350","375"
"2013","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","Bayern","direkter Migrationshintergrund","313.27","335","192","150","250","400","400","500","298.06","328.48","20","600","320","380"
"2013","Bayern","indirekter Migrationshintergrund","364.67","395","120","250","350","400","425","500","346.99","382.35","0","550","355","400"
"2013","Bayern","kein Migrationshintergrund","334.51","345","1619","200","300","400","420","600","329.05","339.97","0","999","350","350"
"2013","Bayern","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","Berlin","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","Berlin","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","Berlin","kein Migrationshintergrund","","","","","","","","","","","","","",""
