"erwst","year","migback","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2002","kein Migrationshintergrund","maennlich","3267","0.38241186943189","0.37258762144889","0.392236117414889"
"nicht erwerbstätig","2002","kein Migrationshintergrund","weiblich","4812","0.540675126883335","0.530935506201096","0.550414747565575"
"nicht erwerbstätig","2002","direkter Migrationshintergrund","maennlich","489","0.384143640919474","0.358302863953694","0.409984417885254"
"nicht erwerbstätig","2002","direkter Migrationshintergrund","weiblich","784","0.543832802429217","0.518071631631394","0.569593973227039"
"nicht erwerbstätig","2002","indirekter Migrationshintergrund","maennlich","112","","",""
"nicht erwerbstätig","2002","indirekter Migrationshintergrund","weiblich","191","","",""
"nicht erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2002","kein Migrationshintergrund","maennlich","475","0.0476188133803579","0.0433137569098866","0.0519238698508292"
"Andere","2002","kein Migrationshintergrund","weiblich","786","0.0727143975130885","0.0676394584792243","0.0777893365469527"
"Andere","2002","direkter Migrationshintergrund","maennlich","58","0.0519956421301325","0.0402003780587082","0.0637909062015569"
"Andere","2002","direkter Migrationshintergrund","weiblich","102","","",""
"Andere","2002","indirekter Migrationshintergrund","maennlich","64","0.201727862833459","0.160616111526874","0.242839614140043"
"Andere","2002","indirekter Migrationshintergrund","weiblich","51","0.128915999142957","0.0963196844263516","0.161512313859563"
"Andere","2002","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2002","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2003","kein Migrationshintergrund","maennlich","5103","0.538210564480336","0.52793594090416","0.548485188056512"
"voll erwerbstätig","2003","kein Migrationshintergrund","weiblich","2465","","",""
"voll erwerbstätig","2003","direkter Migrationshintergrund","maennlich","692","0.505990407113037","0.47842823839591","0.533552575830163"
"voll erwerbstätig","2003","direkter Migrationshintergrund","weiblich","305","0.221752249040878","0.199632948111657","0.2438715499701"
"voll erwerbstätig","2003","indirekter Migrationshintergrund","maennlich","186","","",""
"voll erwerbstätig","2003","indirekter Migrationshintergrund","weiblich","106","","",""
"voll erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2003","kein Migrationshintergrund","maennlich","178","","",""
"Teilzeit","2003","kein Migrationshintergrund","weiblich","1775","","",""
"Teilzeit","2003","direkter Migrationshintergrund","maennlich","27","","",""
"Teilzeit","2003","direkter Migrationshintergrund","weiblich","227","","",""
"Teilzeit","2003","indirekter Migrationshintergrund","maennlich","8","0.0139610920117447","0.00198978334768592","0.0259324006758035"
"Teilzeit","2003","indirekter Migrationshintergrund","weiblich","54","0.124837979214382","0.092921345523379","0.156754612905386"
"Teilzeit","2003","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2003","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2003","kein Migrationshintergrund","maennlich","3277","0.391189425129792","0.381131637506651","0.401247212752934"
"nicht erwerbstätig","2003","kein Migrationshintergrund","weiblich","4730","0.544604222826887","0.534704904622357","0.554503541031418"
"nicht erwerbstätig","2003","direkter Migrationshintergrund","maennlich","497","0.422916937919344","0.395682321847971","0.450151553990717"
"nicht erwerbstätig","2003","direkter Migrationshintergrund","weiblich","734","0.548058812920512","0.521559599234042","0.574558026606982"
"nicht erwerbstätig","2003","indirekter Migrationshintergrund","maennlich","120","","",""
"nicht erwerbstätig","2003","indirekter Migrationshintergrund","weiblich","187","","",""
"nicht erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2003","kein Migrationshintergrund","maennlich","486","0.0483959883580788","0.0439731544745855","0.052818822241572"
"Andere","2003","kein Migrationshintergrund","weiblich","752","0.0727679758725316","0.0676045892970213","0.0779313624480418"
"Andere","2003","direkter Migrationshintergrund","maennlich","48","0.0428859514816263","0.0317169609072847","0.0540549420559679"
"Andere","2003","direkter Migrationshintergrund","weiblich","89","0.0694346115078578","0.0559001838208065","0.0829690391949091"
"Andere","2003","indirekter Migrationshintergrund","maennlich","55","0.173771578557252","0.135110466128476","0.212432690986028"
"Andere","2003","indirekter Migrationshintergrund","weiblich","65","0.158348870824801","0.123097742412401","0.193599999237201"
"Andere","2003","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2003","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2004","kein Migrationshintergrund","maennlich","4902","0.530369792114175","0.519929973124699","0.54080961110365"
"voll erwerbstätig","2004","kein Migrationshintergrund","weiblich","2386","","",""
"voll erwerbstätig","2004","direkter Migrationshintergrund","maennlich","669","0.509987392604914","0.481901634638065","0.538073150571764"
"voll erwerbstätig","2004","direkter Migrationshintergrund","weiblich","283","","",""
"voll erwerbstätig","2004","indirekter Migrationshintergrund","maennlich","183","","",""
"voll erwerbstätig","2004","indirekter Migrationshintergrund","weiblich","95","0.220716341706242","0.181005772821041","0.260426910591442"
"voll erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2004","kein Migrationshintergrund","maennlich","181","","",""
"Teilzeit","2004","kein Migrationshintergrund","weiblich","1707","","",""
"Teilzeit","2004","direkter Migrationshintergrund","maennlich","19","","",""
"Teilzeit","2004","direkter Migrationshintergrund","weiblich","212","","",""
"Teilzeit","2004","indirekter Migrationshintergrund","maennlich","13","","",""
"Teilzeit","2004","indirekter Migrationshintergrund","weiblich","54","0.139028257734977","0.105900879326105","0.17215563614385"
"Teilzeit","2004","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2004","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2004","kein Migrationshintergrund","maennlich","3225","0.398947886246591","0.388704590425485","0.409191182067697"
"nicht erwerbstätig","2004","kein Migrationshintergrund","weiblich","4599","0.540849452329595","0.53082549457217","0.550873410087019"
"nicht erwerbstätig","2004","direkter Migrationshintergrund","maennlich","486","0.432138697405732","0.40430726759622","0.459970127215245"
"nicht erwerbstätig","2004","direkter Migrationshintergrund","weiblich","740","0.558080265757498","0.531279591269958","0.584880940245037"
"nicht erwerbstätig","2004","indirekter Migrationshintergrund","maennlich","131","","",""
"nicht erwerbstätig","2004","indirekter Migrationshintergrund","weiblich","201","","",""
"nicht erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2004","kein Migrationshintergrund","maennlich","471","0.0480651713616745","0.0435906722894085","0.0525396704339404"
"Andere","2004","kein Migrationshintergrund","weiblich","802","0.0821374958706596","0.0766143944165125","0.0876605973248067"
"Andere","2004","direkter Migrationshintergrund","maennlich","43","0.0406512034709236","0.0295561915521357","0.0517462153897114"
"Andere","2004","direkter Migrationshintergrund","weiblich","84","0.0606986336698195","0.0478126484796458","0.0735846188599932"
"Andere","2004","indirekter Migrationshintergrund","maennlich","57","0.17070940327757","0.133076773200258","0.208342033354882"
"Andere","2004","indirekter Migrationshintergrund","weiblich","69","0.179277130822731","0.142548749087588","0.216005512557874"
"Andere","2004","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2004","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2005","kein Migrationshintergrund","maennlich","4602","0.531892164316827","0.521210005896238","0.542574322737416"
"voll erwerbstätig","2005","kein Migrationshintergrund","weiblich","2247","","",""
"voll erwerbstätig","2005","direkter Migrationshintergrund","maennlich","584","0.480151572559621","0.450839701687961","0.509463443431281"
"voll erwerbstätig","2005","direkter Migrationshintergrund","weiblich","254","","",""
"voll erwerbstätig","2005","indirekter Migrationshintergrund","maennlich","193","","",""
"voll erwerbstätig","2005","indirekter Migrationshintergrund","weiblich","104","","",""
"voll erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2005","kein Migrationshintergrund","maennlich","185","","",""
"Teilzeit","2005","kein Migrationshintergrund","weiblich","1627","","",""
"Teilzeit","2005","direkter Migrationshintergrund","maennlich","19","","",""
"Teilzeit","2005","direkter Migrationshintergrund","weiblich","201","","",""
"Teilzeit","2005","indirekter Migrationshintergrund","maennlich","11","","",""
"Teilzeit","2005","indirekter Migrationshintergrund","weiblich","49","0.120143008687474","0.0893408252470872","0.15094519212786"
"Teilzeit","2005","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2005","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2005","kein Migrationshintergrund","maennlich","3153","0.390264424472593","0.379821442886256","0.40070740605893"
"nicht erwerbstätig","2005","kein Migrationshintergrund","weiblich","4464","0.536265467183098","0.526030762722694","0.546500171643501"
"nicht erwerbstätig","2005","direkter Migrationshintergrund","maennlich","467","0.443677178386668","0.414528895422762","0.472825461350574"
"nicht erwerbstätig","2005","direkter Migrationshintergrund","weiblich","687","0.534174884968508","0.50653268409078","0.561817085846236"
"nicht erwerbstätig","2005","indirekter Migrationshintergrund","maennlich","144","","",""
"nicht erwerbstätig","2005","indirekter Migrationshintergrund","weiblich","210","","",""
"nicht erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2005","kein Migrationshintergrund","maennlich","442","0.0533183661706432","0.0485087030883211","0.0581280292529654"
"Andere","2005","kein Migrationshintergrund","weiblich","782","0.0831069869000097","0.0774416104621623","0.0887723633378572"
"Andere","2005","direkter Migrationshintergrund","maennlich","46","0.0506591589154008","0.0377927881059253","0.0635255297248763"
"Andere","2005","direkter Migrationshintergrund","weiblich","109","","",""
"Andere","2005","indirekter Migrationshintergrund","maennlich","53","0.147023014487379","0.112362322979768","0.181683705994989"
"Andere","2005","indirekter Migrationshintergrund","weiblich","65","0.144806902661873","0.111467874794414","0.178145930529332"
"Andere","2005","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2005","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2006","kein Migrationshintergrund","maennlich","4836","0.526797631801043","0.516547275997684","0.537047987604402"
"voll erwerbstätig","2006","kein Migrationshintergrund","weiblich","2347","","",""
"voll erwerbstätig","2006","direkter Migrationshintergrund","maennlich","580","0.500967790676868","0.471513845686234","0.530421735667502"
"voll erwerbstätig","2006","direkter Migrationshintergrund","weiblich","252","","",""
"voll erwerbstätig","2006","indirekter Migrationshintergrund","maennlich","190","","",""
"voll erwerbstätig","2006","indirekter Migrationshintergrund","weiblich","111","","",""
"voll erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2006","kein Migrationshintergrund","maennlich","208","","",""
"Teilzeit","2006","kein Migrationshintergrund","weiblich","1780","","",""
"Teilzeit","2006","direkter Migrationshintergrund","maennlich","27","","",""
"Teilzeit","2006","direkter Migrationshintergrund","weiblich","222","","",""
"Teilzeit","2006","indirekter Migrationshintergrund","maennlich","11","","",""
"Teilzeit","2006","indirekter Migrationshintergrund","weiblich","61","0.144647787512928","0.112148770645223","0.177146804380632"
"Teilzeit","2006","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2006","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2006","kein Migrationshintergrund","maennlich","3551","0.3902932963823","0.380278327369142","0.400308265395457"
"nicht erwerbstätig","2006","kein Migrationshintergrund","weiblich","4895","0.536163075768059","0.526345133749623","0.545981017786495"
"nicht erwerbstätig","2006","direkter Migrationshintergrund","maennlich","438","0.413285744855449","0.384278077029513","0.442293412681385"
"nicht erwerbstätig","2006","direkter Migrationshintergrund","weiblich","702","0.56133858779198","0.534132892524965","0.588544283058996"
"nicht erwerbstätig","2006","indirekter Migrationshintergrund","maennlich","152","","",""
"nicht erwerbstätig","2006","indirekter Migrationshintergrund","weiblich","212","","",""
"nicht erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2006","kein Migrationshintergrund","maennlich","519","0.0587010425327141","0.0538751207917395","0.0635269642736887"
"Andere","2006","kein Migrationshintergrund","weiblich","889","0.0867671956400815","0.0812253058454094","0.0923090854347536"
"Andere","2006","direkter Migrationshintergrund","maennlich","62","0.0578590672963921","0.0441054184723809","0.0716127161204032"
"Andere","2006","direkter Migrationshintergrund","weiblich","102","","",""
"Andere","2006","indirekter Migrationshintergrund","maennlich","55","0.123961197939816","0.0919853136959954","0.155937082183637"
"Andere","2006","indirekter Migrationshintergrund","weiblich","66","0.170786515067276","0.136016746451713","0.205556283682839"
"Andere","2006","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2006","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2007","kein Migrationshintergrund","maennlich","4608","0.537126927139522","0.526568405156566","0.547685449122479"
"voll erwerbstätig","2007","kein Migrationshintergrund","weiblich","2214","","",""
"voll erwerbstätig","2007","direkter Migrationshintergrund","maennlich","517","0.494923526205545","0.463700312978993","0.526146739432098"
"voll erwerbstätig","2007","direkter Migrationshintergrund","weiblich","211","","",""
"voll erwerbstätig","2007","indirekter Migrationshintergrund","maennlich","202","","",""
"voll erwerbstätig","2007","indirekter Migrationshintergrund","weiblich","121","","",""
"voll erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2007","kein Migrationshintergrund","maennlich","201","","",""
"Teilzeit","2007","kein Migrationshintergrund","weiblich","1776","","",""
"Teilzeit","2007","direkter Migrationshintergrund","maennlich","22","","",""
"Teilzeit","2007","direkter Migrationshintergrund","weiblich","212","","",""
"Teilzeit","2007","indirekter Migrationshintergrund","maennlich","11","","",""
"Teilzeit","2007","indirekter Migrationshintergrund","weiblich","68","0.173245948096821","0.137843316976124","0.208648579217518"
"Teilzeit","2007","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2007","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2007","kein Migrationshintergrund","maennlich","3264","0.376876951910184","0.36661522614001","0.387138677680358"
"nicht erwerbstätig","2007","kein Migrationshintergrund","weiblich","4509","0.521743859331487","0.511596986881313","0.531890731781662"
"nicht erwerbstätig","2007","direkter Migrationshintergrund","maennlich","404","0.433178122860162","0.402233404436166","0.464122841284159"
"nicht erwerbstätig","2007","direkter Migrationshintergrund","weiblich","636","0.56022589309092","0.531513224155076","0.588938562026764"
"nicht erwerbstätig","2007","indirekter Migrationshintergrund","maennlich","132","","",""
"nicht erwerbstätig","2007","indirekter Migrationshintergrund","weiblich","192","","",""
"nicht erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2007","kein Migrationshintergrund","maennlich","494","0.0598609268386558","0.0548374838547831","0.0648843698225285"
"Andere","2007","kein Migrationshintergrund","weiblich","811","0.0869160476145639","0.0811936426326303","0.0926384525964975"
"Andere","2007","direkter Migrationshintergrund","maennlich","42","0.0432946234349951","0.030584900993678","0.0560043458763122"
"Andere","2007","direkter Migrationshintergrund","weiblich","89","0.0857997284881327","0.0695987674818817","0.102000689494384"
"Andere","2007","indirekter Migrationshintergrund","maennlich","55","0.118793645372937","0.0870867652761228","0.15050052546975"
"Andere","2007","indirekter Migrationshintergrund","weiblich","58","0.152190570593358","0.118589058237026","0.185792082949691"
"Andere","2007","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2007","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2008","kein Migrationshintergrund","maennlich","4330","0.543545872676537","0.532670325168926","0.554421420184148"
"voll erwerbstätig","2008","kein Migrationshintergrund","weiblich","2198","","",""
"voll erwerbstätig","2008","direkter Migrationshintergrund","maennlich","473","0.515932344507705","0.48297007171203","0.548894617303379"
"voll erwerbstätig","2008","direkter Migrationshintergrund","weiblich","203","","",""
"voll erwerbstätig","2008","indirekter Migrationshintergrund","maennlich","199","","",""
"voll erwerbstätig","2008","indirekter Migrationshintergrund","weiblich","109","","",""
"voll erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2008","kein Migrationshintergrund","maennlich","186","","",""
"Teilzeit","2008","kein Migrationshintergrund","weiblich","1654","","",""
"Teilzeit","2008","direkter Migrationshintergrund","maennlich","23","","",""
"Teilzeit","2008","direkter Migrationshintergrund","weiblich","195","","",""
"Teilzeit","2008","indirekter Migrationshintergrund","maennlich","9","0.0141800196387862","0.00252033598642087","0.0258397032911516"
"Teilzeit","2008","indirekter Migrationshintergrund","weiblich","61","0.128901305176944","0.0971923608239911","0.160610249529897"
"Teilzeit","2008","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2008","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2008","kein Migrationshintergrund","maennlich","3067","0.369265194980544","0.358727950766518","0.37980243919457"
"nicht erwerbstätig","2008","kein Migrationshintergrund","weiblich","4161","0.504947088042342","0.494488469765137","0.515405706319547"
"nicht erwerbstätig","2008","direkter Migrationshintergrund","maennlich","352","0.410532470537538","0.37808570285929","0.442979238215786"
"nicht erwerbstätig","2008","direkter Migrationshintergrund","weiblich","530","0.515143959266391","0.484578313167531","0.545709605365251"
"nicht erwerbstätig","2008","indirekter Migrationshintergrund","maennlich","120","","",""
"nicht erwerbstätig","2008","indirekter Migrationshintergrund","weiblich","185","","",""
"nicht erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2008","kein Migrationshintergrund","maennlich","475","0.062482046009065","0.0571975706474706","0.0677665213706594"
"Andere","2008","kein Migrationshintergrund","weiblich","766","0.0882755067651693","0.082341097592114","0.0942099159382246"
"Andere","2008","direkter Migrationshintergrund","maennlich","35","0.041546929714642","0.0283849070793308","0.0547089523499532"
"Andere","2008","direkter Migrationshintergrund","weiblich","99","0.11650411023652","0.0968824496237497","0.136125770849291"
"Andere","2008","indirekter Migrationshintergrund","maennlich","67","0.178162497994568","0.140426949462981","0.215898046526155"
"Andere","2008","indirekter Migrationshintergrund","weiblich","74","0.1878694926691","0.150907064916056","0.224831920422144"
"Andere","2008","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2008","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2009","kein Migrationshintergrund","maennlich","4030","0.536913470478844","0.525708141617965","0.548118799339722"
"voll erwerbstätig","2009","kein Migrationshintergrund","weiblich","2091","","",""
"voll erwerbstätig","2009","direkter Migrationshintergrund","maennlich","394","0.489623852791685","0.454176983829315","0.525070721754054"
"voll erwerbstätig","2009","direkter Migrationshintergrund","weiblich","179","","",""
"voll erwerbstätig","2009","indirekter Migrationshintergrund","maennlich","183","","",""
"voll erwerbstätig","2009","indirekter Migrationshintergrund","weiblich","100","","",""
"voll erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2009","kein Migrationshintergrund","maennlich","183","","",""
"Teilzeit","2009","kein Migrationshintergrund","weiblich","1529","","",""
"Teilzeit","2009","direkter Migrationshintergrund","maennlich","25","","",""
"Teilzeit","2009","direkter Migrationshintergrund","weiblich","179","","",""
"Teilzeit","2009","indirekter Migrationshintergrund","maennlich","10","","",""
"Teilzeit","2009","indirekter Migrationshintergrund","weiblich","63","0.160694369775104","0.124477580867597","0.196911158682611"
"Teilzeit","2009","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2009","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2009","kein Migrationshintergrund","maennlich","2963","","",""
"nicht erwerbstätig","2009","kein Migrationshintergrund","weiblich","3847","0.497721749559509","0.486918200574026","0.508525298544993"
"nicht erwerbstätig","2009","direkter Migrationshintergrund","maennlich","321","0.432804117399458","0.397671246618979","0.467936988179936"
"nicht erwerbstätig","2009","direkter Migrationshintergrund","weiblich","456","0.485731319323822","0.453132842530104","0.51832979611754"
"nicht erwerbstätig","2009","indirekter Migrationshintergrund","maennlich","111","","",""
"nicht erwerbstätig","2009","indirekter Migrationshintergrund","weiblich","167","","",""
"nicht erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2009","kein Migrationshintergrund","maennlich","431","0.0622991278300208","0.056867693584405","0.0677305620756367"
"Andere","2009","kein Migrationshintergrund","weiblich","761","0.0916963172978173","0.0854605136175998","0.0979321209780348"
"Andere","2009","direkter Migrationshintergrund","maennlich","24","","",""
"Andere","2009","direkter Migrationshintergrund","weiblich","89","0.131524064889396","0.10948030246968","0.153567827309111"
"Andere","2009","indirekter Migrationshintergrund","maennlich","51","0.154975473209504","0.117331101134873","0.192619845284134"
"Andere","2009","indirekter Migrationshintergrund","weiblich","65","0.176574377316509","0.138971110753194","0.214177643879823"
"Andere","2009","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2009","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2010","kein Migrationshintergrund","maennlich","5312","0.531954489766594","0.52177990044797","0.542129079085219"
"voll erwerbstätig","2010","kein Migrationshintergrund","weiblich","2331","","",""
"voll erwerbstätig","2010","direkter Migrationshintergrund","maennlich","764","0.489078453748283","0.461926006846829","0.516230900649737"
"voll erwerbstätig","2010","direkter Migrationshintergrund","weiblich","198","","",""
"voll erwerbstätig","2010","indirekter Migrationshintergrund","maennlich","299","","",""
"voll erwerbstätig","2010","indirekter Migrationshintergrund","weiblich","109","","",""
"voll erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2010","kein Migrationshintergrund","maennlich","296","","",""
"Teilzeit","2010","kein Migrationshintergrund","weiblich","2345","","",""
"Teilzeit","2010","direkter Migrationshintergrund","maennlich","46","0.033106485168154","0.0233882263697252","0.0428247439665828"
"Teilzeit","2010","direkter Migrationshintergrund","weiblich","259","","",""
"Teilzeit","2010","indirekter Migrationshintergrund","maennlich","11","","",""
"Teilzeit","2010","indirekter Migrationshintergrund","weiblich","95","0.156608457622402","0.129232079945651","0.183984835299153"
"Teilzeit","2010","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2010","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2010","kein Migrationshintergrund","maennlich","3102","0.374917224539298","0.365045976379817","0.384788472698778"
"nicht erwerbstätig","2010","kein Migrationshintergrund","weiblich","5143","0.485056150818037","0.475696119130387","0.494416182505688"
"nicht erwerbstätig","2010","direkter Migrationshintergrund","maennlich","426","0.425116899158158","0.398264286040153","0.451969512276163"
"nicht erwerbstätig","2010","direkter Migrationshintergrund","weiblich","991","0.52520415907702","0.500819434642227","0.549588883511813"
"nicht erwerbstätig","2010","indirekter Migrationshintergrund","maennlich","163","","",""
"nicht erwerbstätig","2010","indirekter Migrationshintergrund","weiblich","370","0.393333290204301","0.356536563160191","0.430130017248411"
"nicht erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2010","kein Migrationshintergrund","maennlich","529","0.0637915166575113","0.0588083735749491","0.0687746597400734"
"Andere","2010","kein Migrationshintergrund","weiblich","1133","","",""
"Andere","2010","direkter Migrationshintergrund","maennlich","66","0.052698161925405","0.0405619116852422","0.0648344121655678"
"Andere","2010","direkter Migrationshintergrund","weiblich","163","","",""
"Andere","2010","indirekter Migrationshintergrund","maennlich","72","0.147593585138922","0.117814802781762","0.177372367496082"
"Andere","2010","indirekter Migrationshintergrund","weiblich","103","","",""
"Andere","2010","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2010","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2011","kein Migrationshintergrund","maennlich","6232","0.540881933797996","0.531591811417245","0.550172056178746"
"voll erwerbstätig","2011","kein Migrationshintergrund","weiblich","2959","","",""
"voll erwerbstätig","2011","direkter Migrationshintergrund","maennlich","848","0.529301662102738","0.50356589434878","0.555037429856697"
"voll erwerbstätig","2011","direkter Migrationshintergrund","weiblich","282","","",""
"voll erwerbstätig","2011","indirekter Migrationshintergrund","maennlich","344","0.492477324666927","0.453376212180425","0.531578437153428"
"voll erwerbstätig","2011","indirekter Migrationshintergrund","weiblich","148","","",""
"voll erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2011","kein Migrationshintergrund","maennlich","325","0.0284622575980015","0.025362180342128","0.031562334853875"
"Teilzeit","2011","kein Migrationshintergrund","weiblich","3043","0.167606003367198","0.161225860254755","0.173986146479642"
"Teilzeit","2011","direkter Migrationshintergrund","maennlich","44","0.0314098298160504","0.0224165731607279","0.0404030864713729"
"Teilzeit","2011","direkter Migrationshintergrund","weiblich","354","0.181124240388721","0.163469664400555","0.198778816376886"
"Teilzeit","2011","indirekter Migrationshintergrund","maennlich","18","","",""
"Teilzeit","2011","indirekter Migrationshintergrund","weiblich","154","","",""
"Teilzeit","2011","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2011","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2011","kein Migrationshintergrund","maennlich","3916","0.373633648251166","0.364614921975607","0.382652374526724"
"nicht erwerbstätig","2011","kein Migrationshintergrund","weiblich","5893","0.486696454566763","0.478158823401111","0.495234085732415"
"nicht erwerbstätig","2011","direkter Migrationshintergrund","maennlich","488","0.387160230789129","0.362045240898242","0.412275220680015"
"nicht erwerbstätig","2011","direkter Migrationshintergrund","weiblich","1000","","",""
"nicht erwerbstätig","2011","indirekter Migrationshintergrund","maennlich","191","","",""
"nicht erwerbstätig","2011","indirekter Migrationshintergrund","weiblich","354","0.386726341715325","0.352439595513095","0.421013087917555"
"nicht erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
