"erwst","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Teilzeit","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","3","","",""
"Teilzeit","2007","(noch) kein Abschluss","2","6","","",""
"Teilzeit","2007","(noch) kein Abschluss","3","2","","",""
"Teilzeit","2007","(noch) kein Abschluss","4","5","","",""
"Teilzeit","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Teilzeit","2007","Hauptschule","1 Einkommensschwächstes Quintil","109","0.0710814927671819","0.0592337370143936","0.0829292485199701"
"Teilzeit","2007","Hauptschule","2","166","0.0724263221386689","0.0614267678564988","0.0834258764208389"
"Teilzeit","2007","Hauptschule","3","115","0.0689632207973548","0.0561613916186392","0.0817650499760704"
"Teilzeit","2007","Hauptschule","4","128","0.0842037602241108","0.0692005112146467","0.099207009233575"
"Teilzeit","2007","Hauptschule","5 Einkommensstärkstes Quintil","61","0.0978007106065368","0.0740325971805275","0.121568824032546"
"Teilzeit","2007","Realschule","1 Einkommensschwächstes Quintil","115","0.103886198847322","0.0845754418688273","0.123196955825817"
"Teilzeit","2007","Realschule","2","192","0.145971032005534","0.126287252304327","0.165654811706742"
"Teilzeit","2007","Realschule","3","191","0.152503647718776","0.131725434167575","0.173281861269976"
"Teilzeit","2007","Realschule","4","182","0.129237576147602","0.11019375012668","0.148281402168524"
"Teilzeit","2007","Realschule","5 Einkommensstärkstes Quintil","142","0.127768917757506","0.105922498851219","0.149615336663793"
"Teilzeit","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","49","0.12638405684609","0.0937802685381933","0.158987845153986"
"Teilzeit","2007","(Fach-)Abitur","2","60","0.131368124264201","0.100631796312853","0.162104452215549"
"Teilzeit","2007","(Fach-)Abitur","3","67","0.149096320195504","0.116260147056106","0.181932493334903"
"Teilzeit","2007","(Fach-)Abitur","4","72","0.120968906640611","0.0933370417710546","0.148600771510168"
"Teilzeit","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","54","0.101773411992024","0.0755841517653782","0.127962672218671"
"Teilzeit","2007","AkademikerIn","1 Einkommensschwächstes Quintil","31","0.120908870718015","0.0823763185190576","0.159441422916973"
"Teilzeit","2007","AkademikerIn","2","63","0.126845658334524","0.0963668021755126","0.157324514493536"
"Teilzeit","2007","AkademikerIn","3","90","0.134406037488439","0.107813728405107","0.160998346571771"
"Teilzeit","2007","AkademikerIn","4","142","0.115674141125337","0.0963102891638678","0.135037993086807"
"Teilzeit","2007","AkademikerIn","5 Einkommensstärkstes Quintil","226","0.0951419336211935","0.0822050152215674","0.10807885202082"
"nicht erwerbstätig","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","221","0.847203852147221","0.803803196421677","0.890604507872765"
"nicht erwerbstätig","2007","(noch) kein Abschluss","2","165","0.746263752840417","0.688366807063467","0.804160698617368"
"nicht erwerbstätig","2007","(noch) kein Abschluss","3","98","0.70226874781737","0.622427612946604","0.782109882688137"
"nicht erwerbstätig","2007","(noch) kein Abschluss","4","109","0.712070646431566","0.636524370500553","0.78761692236258"
"nicht erwerbstätig","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","80","0.778344076343871","0.694819982684658","0.861868170003083"
"nicht erwerbstätig","2007","Hauptschule","1 Einkommensschwächstes Quintil","1252","0.678882975557342","0.657355250451574","0.700410700663109"
"nicht erwerbstätig","2007","Hauptschule","2","1325","0.614921990536446","0.594271183216728","0.635572797856164"
"nicht erwerbstätig","2007","Hauptschule","3","849","0.561434664853493","0.536365111083503","0.586504218623484"
"nicht erwerbstätig","2007","Hauptschule","4","613","0.466005179210365","0.439053610979959","0.492956747440772"
"nicht erwerbstätig","2007","Hauptschule","5 Einkommensstärkstes Quintil","253","0.380200651092896","0.341358394597475","0.419042907588317"
"nicht erwerbstätig","2007","Realschule","1 Einkommensschwächstes Quintil","479","0.519338645484932","0.487717054939724","0.550960236030139"
"nicht erwerbstätig","2007","Realschule","2","398","0.35244998750079","0.325816731508147","0.379083243493432"
"nicht erwerbstätig","2007","Realschule","3","304","0.263393975845455","0.237936243101773","0.288851708589137"
"nicht erwerbstätig","2007","Realschule","4","296","0.261738586308624","0.236784083324083","0.286693089293166"
"nicht erwerbstätig","2007","Realschule","5 Einkommensstärkstes Quintil","255","0.260180564355932","0.231469310216027","0.288891818495837"
"nicht erwerbstätig","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","230","0.554728271645132","0.505962583847007","0.603493959443257"
"nicht erwerbstätig","2007","(Fach-)Abitur","2","177","0.35629089201654","0.312716003162625","0.399865780870456"
"nicht erwerbstätig","2007","(Fach-)Abitur","3","150","0.310167433656272","0.267524328774646","0.352810538537898"
"nicht erwerbstätig","2007","(Fach-)Abitur","4","164","0.296774488265821","0.258063719933944","0.335485256597698"
"nicht erwerbstätig","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","171","0.303151431098995","0.263339602269643","0.342963259928348"
"nicht erwerbstätig","2007","AkademikerIn","1 Einkommensschwächstes Quintil","129","0.511770938298601","0.452692178790141","0.570849697807061"
"nicht erwerbstätig","2007","AkademikerIn","2","177","0.389536822992946","0.344876758362611","0.43419688762328"
"nicht erwerbstätig","2007","AkademikerIn","3","239","0.379238194360126","0.341410655960806","0.417065732759445"
"nicht erwerbstätig","2007","AkademikerIn","4","294","0.299681066407512","0.271944989274885","0.327417143540139"
"nicht erwerbstätig","2007","AkademikerIn","5 Einkommensstärkstes Quintil","494","0.240922834029107","0.222067398590564","0.25977826946765"
"Andere","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","30","0.0909925404237095","0.0563002681394171","0.125684812708002"
"Andere","2007","(noch) kein Abschluss","2","31","0.131445975627499","0.0864897036816786","0.176402247573319"
"Andere","2007","(noch) kein Abschluss","3","20","","",""
"Andere","2007","(noch) kein Abschluss","4","17","","",""
"Andere","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","13","","",""
"Andere","2007","Hauptschule","1 Einkommensschwächstes Quintil","166","0.0944454871863231","0.0809615438147601","0.107929430557886"
"Andere","2007","Hauptschule","2","114","0.056236863678502","0.0464601090824556","0.0660136182745484"
"Andere","2007","Hauptschule","3","83","0.0454716809562927","0.0349461320280285","0.0559972298845569"
"Andere","2007","Hauptschule","4","47","0.0315224840901238","0.02208241582673","0.0409625523535175"
"Andere","2007","Hauptschule","5 Einkommensstärkstes Quintil","22","","",""
"Andere","2007","Realschule","1 Einkommensschwächstes Quintil","114","0.122634389555222","0.101874012928343","0.143394766182101"
"Andere","2007","Realschule","2","130","0.0851132403102448","0.0695564109077102","0.100670069712779"
"Andere","2007","Realschule","3","84","0.0828701696914975","0.0669365776065511","0.098803761776444"
"Andere","2007","Realschule","4","63","0.0466396704218731","0.03466906163022","0.0586102792135262"
"Andere","2007","Realschule","5 Einkommensstärkstes Quintil","34","0.0319156324618587","0.0204126568056232","0.0434186081180942"
"Andere","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","74","0.176950421485283","0.139504851789145","0.214395991181421"
"Andere","2007","(Fach-)Abitur","2","68","0.13855022057365","0.10711563829435","0.169984802852949"
"Andere","2007","(Fach-)Abitur","3","61","0.150917643415047","0.117916894984371","0.183918391845723"
"Andere","2007","(Fach-)Abitur","4","48","0.0904617268919647","0.0661556914729457","0.114767762310984"
"Andere","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","45","0.0697922742021737","0.0477220494043995","0.0918624989999479"
"Andere","2007","AkademikerIn","1 Einkommensschwächstes Quintil","30","0.105332136026668","0.0690499781509048","0.141614293902431"
"Andere","2007","AkademikerIn","2","24","","",""
"Andere","2007","AkademikerIn","3","25","","",""
"Andere","2007","AkademikerIn","4","28","","",""
"Andere","2007","AkademikerIn","5 Einkommensstärkstes Quintil","47","0.0236612555758349","0.0169597285067801","0.0303627826448898"
"voll erwerbstätig","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","7","","",""
"voll erwerbstätig","2008","(noch) kein Abschluss","2","16","","",""
"voll erwerbstätig","2008","(noch) kein Abschluss","3","5","","",""
"voll erwerbstätig","2008","(noch) kein Abschluss","4","8","","",""
"voll erwerbstätig","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"voll erwerbstätig","2008","Hauptschule","1 Einkommensschwächstes Quintil","232","0.154391356321344","0.136507084588675","0.172275628054014"
"voll erwerbstätig","2008","Hauptschule","2","462","0.26671419634758","0.246927635795674","0.286500756899487"
"voll erwerbstätig","2008","Hauptschule","3","468","0.325238385646961","0.301467806549265","0.349008964744657"
"voll erwerbstätig","2008","Hauptschule","4","511","0.428154168317233","0.401162822591105","0.455145514043361"
"voll erwerbstätig","2008","Hauptschule","5 Einkommensstärkstes Quintil","258","0.495225394969346","0.454108138816699","0.536342651121993"
"voll erwerbstätig","2008","Realschule","1 Einkommensschwächstes Quintil","232","0.263653252113294","0.233997569998938","0.29330893422765"
"voll erwerbstätig","2008","Realschule","2","438","0.394825074198517","0.365899126083337","0.423751022313696"
"voll erwerbstätig","2008","Realschule","3","521","0.487071492524158","0.457122585572614","0.517020399475703"
"voll erwerbstätig","2008","Realschule","4","702","0.601316898907927","0.573920629516682","0.628713168299171"
"voll erwerbstätig","2008","Realschule","5 Einkommensstärkstes Quintil","475","0.587486230124746","0.55539532646671","0.619577133782781"
"voll erwerbstätig","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","54","0.130742862128812","0.0964389016768015","0.165046822580823"
"voll erwerbstätig","2008","(Fach-)Abitur","2","123","0.373092395480975","0.323813927617132","0.422370863344818"
"voll erwerbstätig","2008","(Fach-)Abitur","3","171","0.423075749223328","0.376105583827385","0.470045914619271"
"voll erwerbstätig","2008","(Fach-)Abitur","4","231","0.477063527691459","0.433841813964193","0.520285241418725"
"voll erwerbstätig","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","258","0.569405438999385","0.525784946261609","0.613025931737162"
"voll erwerbstätig","2008","AkademikerIn","1 Einkommensschwächstes Quintil","67","0.228142657877141","0.17548943660128","0.280795879153002"
"voll erwerbstätig","2008","AkademikerIn","2","183","0.456515359913982","0.409490144848235","0.503540574979728"
"voll erwerbstätig","2008","AkademikerIn","3","252","0.396381032901283","0.357209321040336","0.435552744762229"
"voll erwerbstätig","2008","AkademikerIn","4","502","0.564231277797161","0.532224700322433","0.59623785527189"
"voll erwerbstätig","2008","AkademikerIn","5 Einkommensstärkstes Quintil","1226","0.652773071201801","0.631887053720742","0.673659088682861"
"Teilzeit","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5","","",""
"Teilzeit","2008","(noch) kein Abschluss","2","4","","",""
"Teilzeit","2008","(noch) kein Abschluss","3","4","","",""
"Teilzeit","2008","(noch) kein Abschluss","4","3","","",""
"Teilzeit","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Teilzeit","2008","Hauptschule","1 Einkommensschwächstes Quintil","99","0.065047797962435","0.0528414410134132","0.0772541549114567"
"Teilzeit","2008","Hauptschule","2","138","0.0735292417857505","0.0618515635210904","0.0852069200504105"
"Teilzeit","2008","Hauptschule","3","136","0.0825610583624092","0.0685960921145621","0.0965260246102564"
"Teilzeit","2008","Hauptschule","4","113","0.0773416254588549","0.0627698630501111","0.0919133878675987"
"Teilzeit","2008","Hauptschule","5 Einkommensstärkstes Quintil","60","0.117197097144318","0.0907447491872755","0.143649445101361"
"Teilzeit","2008","Realschule","1 Einkommensschwächstes Quintil","96","0.114314194118808","0.092898108879019","0.135730279358597"
"Teilzeit","2008","Realschule","2","167","0.140311561357963","0.119759184769867","0.16086393794606"
"Teilzeit","2008","Realschule","3","174","0.141443331599785","0.120563262878928","0.162323400320641"
"Teilzeit","2008","Realschule","4","173","0.116484905528225","0.0985347745295461","0.134435036526905"
"Teilzeit","2008","Realschule","5 Einkommensstärkstes Quintil","135","0.122441688466334","0.101073558197764","0.143809818734905"
"Teilzeit","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","41","0.101891928387591","0.0711100352009229","0.13267382157426"
"Teilzeit","2008","(Fach-)Abitur","2","46","0.128744781718268","0.0946188322983428","0.162870731138192"
"Teilzeit","2008","(Fach-)Abitur","3","64","0.168005226811577","0.132460488466964","0.20354996515619"
"Teilzeit","2008","(Fach-)Abitur","4","72","0.136563381587303","0.106848652768202","0.166278110406403"
"Teilzeit","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","61","0.116592625210598","0.0883202990549567","0.144864951366239"
"Teilzeit","2008","AkademikerIn","1 Einkommensschwächstes Quintil","33","0.107894996090072","0.0689670206713216","0.146822971508822"
"Teilzeit","2008","AkademikerIn","2","66","0.134197914506276","0.102017498570275","0.166378330442277"
"Teilzeit","2008","AkademikerIn","3","81","0.13837035911515","0.110718997028494","0.166021721201807"
"Teilzeit","2008","AkademikerIn","4","118","0.108756546496463","0.0886605979041834","0.128852495088743"
"Teilzeit","2008","AkademikerIn","5 Einkommensstärkstes Quintil","217","0.0911378749412279","0.0785118607172299","0.103763889165226"
"nicht erwerbstätig","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","174","0.82066399796083","0.768528580401309","0.87279941552035"
"nicht erwerbstätig","2008","(noch) kein Abschluss","2","145","0.696113913096256","0.631057061475338","0.761170764717174"
"nicht erwerbstätig","2008","(noch) kein Abschluss","3","97","0.742775066706486","0.667051982178455","0.818498151234518"
"nicht erwerbstätig","2008","(noch) kein Abschluss","4","77","0.675463083352237","0.587967806361071","0.762958360343403"
"nicht erwerbstätig","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","88","0.71453309229522","0.629355517182327","0.799710667408114"
"nicht erwerbstätig","2008","Hauptschule","1 Einkommensschwächstes Quintil","1097","0.680996249959621","0.657926370982314","0.704066128936928"
"nicht erwerbstätig","2008","Hauptschule","2","1206","0.597674745233107","0.575734993761377","0.619614496704836"
"nicht erwerbstätig","2008","Hauptschule","3","808","0.541872218373221","0.516590567093801","0.56715386965264"
"nicht erwerbstätig","2008","Hauptschule","4","618","0.450220138179029","0.423081263081736","0.477359013276323"
"nicht erwerbstätig","2008","Hauptschule","5 Einkommensstärkstes Quintil","229","0.362928399737872","0.323384588650846","0.402472210824898"
"nicht erwerbstätig","2008","Realschule","1 Einkommensschwächstes Quintil","402","0.476219685572676","0.442605048793321","0.509834322352032"
"nicht erwerbstätig","2008","Realschule","2","362","0.354222849171786","0.32592037514672","0.382525323196853"
"nicht erwerbstätig","2008","Realschule","3","287","0.298469360210918","0.271051762402331","0.325886958019505"
"nicht erwerbstätig","2008","Realschule","4","282","0.230342634108816","0.206783371716453","0.253901896501179"
"nicht erwerbstätig","2008","Realschule","5 Einkommensstärkstes Quintil","261","0.263680997242574","0.234957567465654","0.292404427019494"
"nicht erwerbstätig","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","204","0.586400608140191","0.536287852124448","0.636513364155934"
"nicht erwerbstätig","2008","(Fach-)Abitur","2","145","0.33924497619022","0.291003101260876","0.387486851119564"
"nicht erwerbstätig","2008","(Fach-)Abitur","3","129","0.27470991085463","0.232272716717945","0.317147104991315"
"nicht erwerbstätig","2008","(Fach-)Abitur","4","160","0.28088050510178","0.241989359304033","0.319771650899527"
"nicht erwerbstätig","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","142","0.243912438623631","0.206081378422897","0.281743498824364"
"nicht erwerbstätig","2008","AkademikerIn","1 Einkommensschwächstes Quintil","117","0.534284811232757","0.471695554671375","0.59687406779414"
"nicht erwerbstätig","2008","AkademikerIn","2","160","0.360846579944023","0.315507436484359","0.406185723403688"
"nicht erwerbstätig","2008","AkademikerIn","3","242","0.412525758050161","0.373102307796444","0.451949208303877"
"nicht erwerbstätig","2008","AkademikerIn","4","274","0.28329888753573","0.254213550255093","0.312384224816367"
"nicht erwerbstätig","2008","AkademikerIn","5 Einkommensstärkstes Quintil","506","0.238412660239425","0.21971908641829","0.25710623406056"
"Andere","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","22","","",""
"Andere","2008","(noch) kein Abschluss","2","27","","",""
"Andere","2008","(noch) kein Abschluss","3","22","","",""
"Andere","2008","(noch) kein Abschluss","4","22","","",""
"Andere","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","16","","",""
"Andere","2008","Hauptschule","1 Einkommensschwächstes Quintil","140","0.0995645957565997","0.0847444044219727","0.114384787091227"
"Andere","2008","Hauptschule","2","113","0.0620818166335625","0.0512855080350234","0.0728781252321016"
"Andere","2008","Hauptschule","3","80","0.0503283376174085","0.0392351409684023","0.0614215342664148"
"Andere","2008","Hauptschule","4","49","0.0442840680448829","0.033061993803723","0.0555061422860429"
"Andere","2008","Hauptschule","5 Einkommensstärkstes Quintil","21","","",""
"Andere","2008","Realschule","1 Einkommensschwächstes Quintil","118","0.145812868195221","0.12205953265935","0.169566203731093"
"Andere","2008","Realschule","2","130","0.110640515271734","0.0920778410584559","0.129203189485012"
"Andere","2008","Realschule","3","88","0.0730158156651393","0.0574274410171526","0.088604190313126"
"Andere","2008","Realschule","4","70","0.0518555614550317","0.0394487343241808","0.0642623885858827"
"Andere","2008","Realschule","5 Einkommensstärkstes Quintil","33","0.0263910841663462","0.0159418427574515","0.0368403255752409"
"Andere","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","72","0.180964601343406","0.141789575864784","0.220139626822028"
"Andere","2008","(Fach-)Abitur","2","56","0.158917846610537","0.121665573887799","0.196170119333274"
"Andere","2008","(Fach-)Abitur","3","61","0.134209113110465","0.101801194885185","0.166617031335745"
"Andere","2008","(Fach-)Abitur","4","50","0.105492585619458","0.0789102982101854","0.132074873028731"
"Andere","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","34","0.0700894971663863","0.047599337424476","0.0925796569082966"
"Andere","2008","AkademikerIn","1 Einkommensschwächstes Quintil","27","","",""
"Andere","2008","AkademikerIn","2","22","","",""
"Andere","2008","AkademikerIn","3","24","","",""
"Andere","2008","AkademikerIn","4","28","","",""
"Andere","2008","AkademikerIn","5 Einkommensstärkstes Quintil","47","0.0176763936175456","0.0118955403656839","0.0234572468694074"
"voll erwerbstätig","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","8","","",""
"voll erwerbstätig","2009","(noch) kein Abschluss","2","13","","",""
"voll erwerbstätig","2009","(noch) kein Abschluss","3","1","","",""
"voll erwerbstätig","2009","(noch) kein Abschluss","4","8","","",""
"voll erwerbstätig","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"voll erwerbstätig","2009","Hauptschule","1 Einkommensschwächstes Quintil","201","0.139577803133119","0.121463592528431","0.157692013737807"
"voll erwerbstätig","2009","Hauptschule","2","387","0.260492809575104","0.239732586590098","0.28125303256011"
"voll erwerbstätig","2009","Hauptschule","3","377","0.295643547404968","0.270988797724893","0.320298297085042"
"voll erwerbstätig","2009","Hauptschule","4","496","0.445041957012664","0.417097832651733","0.472986081373594"
"voll erwerbstätig","2009","Hauptschule","5 Einkommensstärkstes Quintil","252","0.468712391004494","0.428135563775692","0.509289218233296"
"voll erwerbstätig","2009","Realschule","1 Einkommensschwächstes Quintil","195","0.264866979746525","0.232857137345989","0.29687682214706"
"voll erwerbstätig","2009","Realschule","2","407","0.377383819414331","0.347752337416895","0.407015301411766"
"voll erwerbstätig","2009","Realschule","3","502","0.500002579852605","0.469227505004583","0.530777654700627"
"voll erwerbstätig","2009","Realschule","4","619","0.56567803100333","0.53686702561234","0.594489036394319"
"voll erwerbstätig","2009","Realschule","5 Einkommensstärkstes Quintil","506","0.6227259936547","0.591422326652196","0.654029660657205"
"voll erwerbstätig","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","47","0.157777721268645","0.117132915391118","0.198422527146171"
"voll erwerbstätig","2009","(Fach-)Abitur","2","112","0.344660722736533","0.294365118835055","0.394956326638012"
"voll erwerbstätig","2009","(Fach-)Abitur","3","142","0.424805644784909","0.374094419282426","0.475516870287393"
"voll erwerbstätig","2009","(Fach-)Abitur","4","220","0.44107832156799","0.397601021964069","0.48455562117191"
"voll erwerbstätig","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","247","0.561810586301498","0.517743989670084","0.605877182932912"
"voll erwerbstätig","2009","AkademikerIn","1 Einkommensschwächstes Quintil","63","0.290632634949365","0.230769460076677","0.350495809822053"
"voll erwerbstätig","2009","AkademikerIn","2","158","0.365338125801813","0.318383745661843","0.412292505941784"
"voll erwerbstätig","2009","AkademikerIn","3","228","0.378428409672548","0.337672922802117","0.419183896542978"
"voll erwerbstätig","2009","AkademikerIn","4","500","0.574383113553597","0.542792101719202","0.605974125387993"
"voll erwerbstätig","2009","AkademikerIn","5 Einkommensstärkstes Quintil","1183","0.65989304258689","0.638730041368244","0.681056043805535"
"Teilzeit","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6","","",""
"Teilzeit","2009","(noch) kein Abschluss","2","5","","",""
"Teilzeit","2009","(noch) kein Abschluss","3","1","","",""
"Teilzeit","2009","(noch) kein Abschluss","4","4","","",""
"Teilzeit","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Teilzeit","2009","Hauptschule","1 Einkommensschwächstes Quintil","99","0.0678248238271798","0.0546817019668314","0.0809679456875282"
"Teilzeit","2009","Hauptschule","2","125","0.0720632712006193","0.0598317883120595","0.0842947540891791"
"Teilzeit","2009","Hauptschule","3","105","0.0756180663076204","0.0613337764417802","0.0899023561734607"
"Teilzeit","2009","Hauptschule","4","108","0.0732898644323548","0.0586359426960582","0.0879437861686514"
"Teilzeit","2009","Hauptschule","5 Einkommensstärkstes Quintil","51","0.0951023575657673","0.0712486772410448","0.11895603789049"
"Teilzeit","2009","Realschule","1 Einkommensschwächstes Quintil","93","0.126018412236404","0.101944049251216","0.150092775221592"
"Teilzeit","2009","Realschule","2","169","0.14840804956757","0.12667623271754","0.1701398664176"
"Teilzeit","2009","Realschule","3","154","0.13513523237271","0.114093208323889","0.156177256421531"
"Teilzeit","2009","Realschule","4","169","0.129132508258788","0.109640270876671","0.148624745640905"
"Teilzeit","2009","Realschule","5 Einkommensstärkstes Quintil","127","0.119616470313679","0.0986584758180836","0.140574464809274"
"Teilzeit","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","26","","",""
"Teilzeit","2009","(Fach-)Abitur","2","45","0.129649667054812","0.0941001435619626","0.165199190547661"
"Teilzeit","2009","(Fach-)Abitur","3","56","0.145534604067081","0.109357647136654","0.181711560997507"
"Teilzeit","2009","(Fach-)Abitur","4","68","0.119916664828193","0.0914700300185739","0.148363299637812"
"Teilzeit","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","55","0.0957009010971977","0.0695734121337364","0.121828390060659"
"Teilzeit","2009","AkademikerIn","1 Einkommensschwächstes Quintil","36","0.162280743992071","0.113669727968112","0.210891760016029"
"Teilzeit","2009","AkademikerIn","2","51","0.124056047569279","0.0919117057284064","0.156200389410152"
"Teilzeit","2009","AkademikerIn","3","64","0.10943019087625","0.0831969949022426","0.135663386850257"
"Teilzeit","2009","AkademikerIn","4","121","0.106898031774646","0.0871561449885107","0.126639918560782"
"Teilzeit","2009","AkademikerIn","5 Einkommensstärkstes Quintil","228","0.103054095911101","0.0894725727558916","0.116635619066311"
"nicht erwerbstätig","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","167","0.796733102660544","0.741237040725145","0.852229164595943"
"nicht erwerbstätig","2009","(noch) kein Abschluss","2","118","0.699881171178449","0.627730393188181","0.772031949168717"
"nicht erwerbstätig","2009","(noch) kein Abschluss","3","78","0.78155427528129","0.700162252850013","0.862946297712567"
"nicht erwerbstätig","2009","(noch) kein Abschluss","4","85","0.717994754444969","0.63748533461683","0.798504174273109"
"nicht erwerbstätig","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","84","0.756627524585804","0.672521929353522","0.840733119818085"
"nicht erwerbstätig","2009","Hauptschule","1 Einkommensschwächstes Quintil","981","0.700688296333676","0.67675074559332","0.724625847074033"
"nicht erwerbstätig","2009","Hauptschule","2","1107","0.605739798420316","0.582624608418383","0.628854988422249"
"nicht erwerbstätig","2009","Hauptschule","3","766","0.573049605913573","0.54632539043323","0.599773821393915"
"nicht erwerbstätig","2009","Hauptschule","4","560","0.444009384657432","0.416071742047191","0.471947027267673"
"nicht erwerbstätig","2009","Hauptschule","5 Einkommensstärkstes Quintil","249","0.39488521428827","0.355137300094119","0.434633128482421"
"nicht erwerbstätig","2009","Realschule","1 Einkommensschwächstes Quintil","357","0.496856013580614","0.460585969831603","0.533126057329624"
"nicht erwerbstätig","2009","Realschule","2","329","0.356786202437685","0.327502011141925","0.386070393733445"
"nicht erwerbstätig","2009","Realschule","3","261","0.270160255488782","0.242829376604794","0.297491134372769"
"nicht erwerbstätig","2009","Realschule","4","288","0.265311180600816","0.23964877586847","0.290973585333161"
"nicht erwerbstätig","2009","Realschule","5 Einkommensstärkstes Quintil","250","0.229656140091345","0.202491771221497","0.256820508961192"
"nicht erwerbstätig","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","170","0.51957231937762","0.463865820372606","0.575278818382634"
"nicht erwerbstätig","2009","(Fach-)Abitur","2","132","0.352839601996638","0.302269286922928","0.403409917070349"
"nicht erwerbstätig","2009","(Fach-)Abitur","3","106","0.279797943562682","0.233745667811952","0.325850219313411"
"nicht erwerbstätig","2009","(Fach-)Abitur","4","164","0.309204393565342","0.268734986668451","0.349673800462232"
"nicht erwerbstätig","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","141","0.259753267292237","0.220808207987556","0.298698326596919"
"nicht erwerbstätig","2009","AkademikerIn","1 Einkommensschwächstes Quintil","96","0.418340776009005","0.353305144334627","0.483376407683384"
"nicht erwerbstätig","2009","AkademikerIn","2","176","0.434981969252584","0.386640016497909","0.483323922007259"
"nicht erwerbstätig","2009","AkademikerIn","3","230","0.450356281425399","0.408547511708234","0.492165051142565"
"nicht erwerbstätig","2009","AkademikerIn","4","288","0.268660978076651","0.240339563044358","0.296982393108945"
"nicht erwerbstätig","2009","AkademikerIn","5 Einkommensstärkstes Quintil","474","0.213959254342821","0.19563945167166","0.232279057013982"
"Andere","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","21","","",""
"Andere","2009","(noch) kein Abschluss","2","19","","",""
"Andere","2009","(noch) kein Abschluss","3","19","","",""
"Andere","2009","(noch) kein Abschluss","4","23","","",""
"Andere","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","14","","",""
"Andere","2009","Hauptschule","1 Einkommensschwächstes Quintil","125","0.0919090767060245","0.0768082995137272","0.107009853898322"
"Andere","2009","Hauptschule","2","98","0.0617041208039605","0.0503228716135642","0.0730853699943569"
"Andere","2009","Hauptschule","3","68","0.0556887803738395","0.0432990580106821","0.0680785027369969"
"Andere","2009","Hauptschule","4","51","0.0376587938975496","0.0269545080881641","0.0483630797069352"
"Andere","2009","Hauptschule","5 Einkommensstärkstes Quintil","29","","",""
"Andere","2009","Realschule","1 Einkommensschwächstes Quintil","85","0.112258594436458","0.089358372077829","0.135158816795086"
"Andere","2009","Realschule","2","123","0.117421928580414","0.097742943130673","0.137100914030155"
"Andere","2009","Realschule","3","97","0.0947019322859031","0.0766798764695631","0.112723988102243"
"Andere","2009","Realschule","4","61","0.0398782801370668","0.028504646997706","0.0512519132764277"
"Andere","2009","Realschule","5 Einkommensstärkstes Quintil","38","0.0280013959402761","0.0173467030099114","0.0386560888706409"
"Andere","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","66","0.242070317330841","0.194311443344188","0.289829191317494"
"Andere","2009","(Fach-)Abitur","2","54","0.172850008212017","0.132834543197481","0.212865473226552"
