"erwst","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Andere","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","7","","",""
"Andere","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2001","Hauptschule","kein Migrationshintergrund","374","0.0435590522841803","0.0389488615386588","0.0481692430297018"
"Andere","2001","Hauptschule","direkter Migrationshintergrund","69","0.0492928155224904","0.038557303152036","0.0600283278929448"
"Andere","2001","Hauptschule","indirekter Migrationshintergrund","42","0.147896851250632","0.107792601865403","0.188001100635862"
"Andere","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2001","Realschule","kein Migrationshintergrund","411","0.069313599248201","0.0625039338028012","0.0761232646936008"
"Andere","2001","Realschule","direkter Migrationshintergrund","35","0.163325662446784","0.115551881767941","0.211099443125626"
"Andere","2001","Realschule","indirekter Migrationshintergrund","45","0.202996330695263","0.147664590844365","0.258328070546161"
"Andere","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2001","(Fach-)Abitur","kein Migrationshintergrund","231","0.131949441161469","0.115589811335842","0.148309070987097"
"Andere","2001","(Fach-)Abitur","direkter Migrationshintergrund","31","0.0667861489035627","0.0439223105616937","0.0896499872454317"
"Andere","2001","(Fach-)Abitur","indirekter Migrationshintergrund","23","","",""
"Andere","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2001","AkademikerIn","kein Migrationshintergrund","67","0.0256483147412576","0.0201128360775626","0.0311837934049526"
"Andere","2001","AkademikerIn","direkter Migrationshintergrund","11","","",""
"Andere","2001","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Andere","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2002","(noch) kein Abschluss","kein Migrationshintergrund","19","","",""
"voll erwerbstätig","2002","(noch) kein Abschluss","direkter Migrationshintergrund","49","0.174493890551387","0.128271918801378","0.220715862301396"
"voll erwerbstätig","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2002","Hauptschule","kein Migrationshintergrund","2119","0.283283610879435","0.272888621625404","0.293678600133466"
"voll erwerbstätig","2002","Hauptschule","direkter Migrationshintergrund","594","0.399264978151731","0.373969730871436","0.424560225432026"
"voll erwerbstätig","2002","Hauptschule","indirekter Migrationshintergrund","109","0.377415589905516","0.318607526784207","0.436223653026825"
"voll erwerbstätig","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2002","Realschule","kein Migrationshintergrund","2707","0.471909359785992","0.45878281262687","0.485035906945115"
"voll erwerbstätig","2002","Realschule","direkter Migrationshintergrund","88","0.352303140087619","0.290161985925836","0.414444294249401"
"voll erwerbstätig","2002","Realschule","indirekter Migrationshintergrund","95","0.443844359466596","0.376161851363534","0.511526867569657"
"voll erwerbstätig","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2002","(Fach-)Abitur","kein Migrationshintergrund","719","0.386543157521403","0.364566165564233","0.408520149478572"
"voll erwerbstätig","2002","(Fach-)Abitur","direkter Migrationshintergrund","184","0.430568730138025","0.384355034945562","0.476782425330488"
"voll erwerbstätig","2002","(Fach-)Abitur","indirekter Migrationshintergrund","41","0.338064918136527","0.256432814569576","0.419697021703479"
"voll erwerbstätig","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2002","AkademikerIn","kein Migrationshintergrund","2541","0.572558580894464","0.55741584220291","0.587701319586018"
"voll erwerbstätig","2002","AkademikerIn","direkter Migrationshintergrund","206","0.434318506117183","0.385313328362938","0.483323683871428"
"voll erwerbstätig","2002","AkademikerIn","indirekter Migrationshintergrund","51","0.783761199116986","0.684441632647454","0.883080765586518"
"voll erwerbstätig","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2002","(noch) kein Abschluss","kein Migrationshintergrund","17","","",""
"Teilzeit","2002","(noch) kein Abschluss","direkter Migrationshintergrund","14","","",""
"Teilzeit","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Teilzeit","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2002","Hauptschule","kein Migrationshintergrund","574","0.0740882381810292","0.0680459826723103","0.0801304936897481"
"Teilzeit","2002","Hauptschule","direkter Migrationshintergrund","106","0.0769146038271342","0.0631522668108439","0.0906769408434245"
"Teilzeit","2002","Hauptschule","indirekter Migrationshintergrund","20","","",""
"Teilzeit","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2002","Realschule","kein Migrationshintergrund","742","0.119754547307248","0.111217358736707","0.12829173587779"
"Teilzeit","2002","Realschule","direkter Migrationshintergrund","21","","",""
"Teilzeit","2002","Realschule","indirekter Migrationshintergrund","19","","",""
"Teilzeit","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2002","(Fach-)Abitur","kein Migrationshintergrund","197","0.095892313150021","0.0826037132655997","0.109180913034442"
"Teilzeit","2002","(Fach-)Abitur","direkter Migrationshintergrund","53","0.106652754917889","0.077843966992734","0.135461542843043"
"Teilzeit","2002","(Fach-)Abitur","indirekter Migrationshintergrund","8","","",""
"Teilzeit","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2002","AkademikerIn","kein Migrationshintergrund","455","0.100583501898292","0.0913768872990325","0.109790116497551"
"Teilzeit","2002","AkademikerIn","direkter Migrationshintergrund","43","0.112484610249863","0.0812463875969742","0.143722832902752"
"Teilzeit","2002","AkademikerIn","indirekter Migrationshintergrund","6","","",""
"Teilzeit","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2002","(noch) kein Abschluss","kein Migrationshintergrund","467","0.824310498241093","0.79284763414693","0.855773362335256"
"nicht erwerbstätig","2002","(noch) kein Abschluss","direkter Migrationshintergrund","188","0.747132780081793","0.694197724729211","0.800067835434375"
"nicht erwerbstätig","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","79","0.858840612836103","0.786093137887816","0.93158808778439"
"nicht erwerbstätig","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2002","Hauptschule","kein Migrationshintergrund","4156","0.598440407245638","0.587131383665113","0.609749430826164"
"nicht erwerbstätig","2002","Hauptschule","direkter Migrationshintergrund","670","0.464881123143396","0.439120110158745","0.490642136128048"
"nicht erwerbstätig","2002","Hauptschule","indirekter Migrationshintergrund","90","0.349634182611822","0.291782814530261","0.407485550693382"
"nicht erwerbstätig","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2002","Realschule","kein Migrationshintergrund","1677","0.332564998981953","0.320176755536694","0.344953242427213"
"nicht erwerbstätig","2002","Realschule","direkter Migrationshintergrund","93","0.413924103424885","0.349851488149967","0.477996718699804"
"nicht erwerbstätig","2002","Realschule","indirekter Migrationshintergrund","59","0.275287462656692","0.214440483479654","0.33613444183373"
"nicht erwerbstätig","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2002","(Fach-)Abitur","kein Migrationshintergrund","713","0.3927370629421","0.370696809780137","0.414777316104064"
"nicht erwerbstätig","2002","(Fach-)Abitur","direkter Migrationshintergrund","171","0.390035651038327","0.344512409908191","0.435558892168463"
"nicht erwerbstätig","2002","(Fach-)Abitur","indirekter Migrationshintergrund","56","0.414542687513406","0.329529660020757","0.499555715006056"
"nicht erwerbstätig","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2002","AkademikerIn","kein Migrationshintergrund","1009","0.299019367916285","0.285005473807824","0.313033262024746"
"nicht erwerbstätig","2002","AkademikerIn","direkter Migrationshintergrund","130","0.413185737647798","0.364503020773519","0.461868454522077"
"nicht erwerbstätig","2002","AkademikerIn","indirekter Migrationshintergrund","9","","",""
"nicht erwerbstätig","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2002","(noch) kein Abschluss","kein Migrationshintergrund","59","0.0897800469389313","0.0661457317480043","0.113414362129858"
"Andere","2002","(noch) kein Abschluss","direkter Migrationshintergrund","8","","",""
"Andere","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","8","","",""
"Andere","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2002","Hauptschule","kein Migrationshintergrund","369","0.0441877436938978","0.0394466682866942","0.0489288191011014"
"Andere","2002","Hauptschule","direkter Migrationshintergrund","70","0.0589392948777385","0.0467752466709962","0.0711033430844808"
"Andere","2002","Hauptschule","indirekter Migrationshintergrund","42","0.162751110609181","0.117967705939741","0.207534515278621"
"Andere","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2002","Realschule","kein Migrationshintergrund","430","0.0757710939248057","0.0688127077922977","0.0827294800573137"
"Andere","2002","Realschule","direkter Migrationshintergrund","25","","",""
"Andere","2002","Realschule","indirekter Migrationshintergrund","34","0.21333425037137","0.157527294647699","0.269141206095041"
"Andere","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2002","(Fach-)Abitur","kein Migrationshintergrund","257","0.124827466386476","0.109910546257258","0.139744386515694"
"Andere","2002","(Fach-)Abitur","direkter Migrationshintergrund","33","0.0727428639057594","0.0485033399656754","0.0969823878458434"
"Andere","2002","(Fach-)Abitur","indirekter Migrationshintergrund","24","","",""
"Andere","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2002","AkademikerIn","kein Migrationshintergrund","95","0.0278385492909591","0.0228029790243472","0.0328741195575709"
"Andere","2002","AkademikerIn","direkter Migrationshintergrund","14","","",""
"Andere","2002","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Andere","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2003","(noch) kein Abschluss","kein Migrationshintergrund","17","","",""
"voll erwerbstätig","2003","(noch) kein Abschluss","direkter Migrationshintergrund","42","0.167169608411203","0.119361990217518","0.214977226604889"
"voll erwerbstätig","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"voll erwerbstätig","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2003","Hauptschule","kein Migrationshintergrund","1946","0.274453746787643","0.263879354209832","0.285028139365454"
"voll erwerbstätig","2003","Hauptschule","direkter Migrationshintergrund","529","0.365854336426464","0.340255085707369","0.391453587145559"
"voll erwerbstätig","2003","Hauptschule","indirekter Migrationshintergrund","97","0.346253624444051","0.288085730410827","0.404421518477275"
"voll erwerbstätig","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2003","Realschule","kein Migrationshintergrund","2540","0.465862192999717","0.452520334170504","0.479204051828931"
"voll erwerbstätig","2003","Realschule","direkter Migrationshintergrund","86","0.385000223742708","0.319188023037314","0.450812424448102"
"voll erwerbstätig","2003","Realschule","indirekter Migrationshintergrund","91","0.460998751250232","0.392595338877862","0.529402163622602"
"voll erwerbstätig","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2003","(Fach-)Abitur","kein Migrationshintergrund","715","0.383513997301888","0.361457926264373","0.405570068339403"
"voll erwerbstätig","2003","(Fach-)Abitur","direkter Migrationshintergrund","150","0.369663078061271","0.322708873761474","0.416617282361067"
"voll erwerbstätig","2003","(Fach-)Abitur","indirekter Migrationshintergrund","47","0.375351445743213","0.294269395171491","0.456433496314934"
"voll erwerbstätig","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2003","AkademikerIn","kein Migrationshintergrund","2311","0.553547278586045","0.537987093191393","0.569107463980697"
"voll erwerbstätig","2003","AkademikerIn","direkter Migrationshintergrund","184","0.454767598005967","0.404029659885642","0.505505536126292"
"voll erwerbstätig","2003","AkademikerIn","indirekter Migrationshintergrund","49","0.806768148127174","0.709271082234955","0.904265214019393"
"voll erwerbstätig","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2003","(noch) kein Abschluss","kein Migrationshintergrund","10","","",""
"Teilzeit","2003","(noch) kein Abschluss","direkter Migrationshintergrund","9","","",""
"Teilzeit","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Teilzeit","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2003","Hauptschule","kein Migrationshintergrund","507","0.0686575996989851","0.0626653860227241","0.074649813375246"
"Teilzeit","2003","Hauptschule","direkter Migrationshintergrund","119","0.0870626952927795","0.0720791298971798","0.102046260688379"
"Teilzeit","2003","Hauptschule","indirekter Migrationshintergrund","25","","",""
"Teilzeit","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2003","Realschule","kein Migrationshintergrund","758","0.127898231617079","0.118965653937487","0.136830809296672"
"Teilzeit","2003","Realschule","direkter Migrationshintergrund","25","","",""
"Teilzeit","2003","Realschule","indirekter Migrationshintergrund","24","","",""
"Teilzeit","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2003","(Fach-)Abitur","kein Migrationshintergrund","205","0.0997164233450265","0.0861255006497883","0.113307346040265"
"Teilzeit","2003","(Fach-)Abitur","direkter Migrationshintergrund","57","0.136825094877319","0.103396558957761","0.170253630796878"
"Teilzeit","2003","(Fach-)Abitur","indirekter Migrationshintergrund","8","","",""
"Teilzeit","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2003","AkademikerIn","kein Migrationshintergrund","466","0.106096023096016","0.0964567417337496","0.115735304458282"
"Teilzeit","2003","AkademikerIn","direkter Migrationshintergrund","42","0.0954813306378798","0.0655369573586834","0.125425703917076"
"Teilzeit","2003","AkademikerIn","indirekter Migrationshintergrund","4","","",""
"Teilzeit","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2003","(noch) kein Abschluss","kein Migrationshintergrund","510","0.839929836185231","0.810191383610317","0.869668288760145"
"nicht erwerbstätig","2003","(noch) kein Abschluss","direkter Migrationshintergrund","173","0.751038902032031","0.695635411867691","0.806442392196371"
"nicht erwerbstätig","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","66","0.730237882608879","0.632979787784811","0.827495977432946"
"nicht erwerbstätig","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2003","Hauptschule","kein Migrationshintergrund","4023","0.609359190568206","0.597797701197597","0.620920679938815"
"nicht erwerbstätig","2003","Hauptschule","direkter Migrationshintergrund","661","0.505231559009901","0.478659520861059","0.531803597158744"
"nicht erwerbstätig","2003","Hauptschule","indirekter Migrationshintergrund","94","0.376856153763518","0.317609545866467","0.436102761660569"
"nicht erwerbstätig","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2003","Realschule","kein Migrationshintergrund","1667","0.338385494208839","0.325730285083431","0.351040703334248"
"nicht erwerbstätig","2003","Realschule","direkter Migrationshintergrund","88","0.412806856203832","0.346217873128536","0.479395839279128"
"nicht erwerbstätig","2003","Realschule","indirekter Migrationshintergrund","55","0.296470321307915","0.233799580140564","0.359141062475266"
"nicht erwerbstätig","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2003","(Fach-)Abitur","kein Migrationshintergrund","695","0.389976907544887","0.367852659679995","0.412101155409779"
"nicht erwerbstätig","2003","(Fach-)Abitur","direkter Migrationshintergrund","157","0.401854134211765","0.354164625632305","0.449543642791224"
"nicht erwerbstätig","2003","(Fach-)Abitur","indirekter Migrationshintergrund","62","0.418066376610693","0.335472632642263","0.500660120579124"
"nicht erwerbstätig","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2003","AkademikerIn","kein Migrationshintergrund","1043","0.30917717187611","0.294711562940823","0.323642780811397"
"nicht erwerbstätig","2003","AkademikerIn","direkter Migrationshintergrund","129","0.403374119586376","0.353387670301915","0.453360568870836"
"nicht erwerbstätig","2003","AkademikerIn","indirekter Migrationshintergrund","9","","",""
"nicht erwerbstätig","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2003","(noch) kein Abschluss","kein Migrationshintergrund","47","0.0756920748747446","0.0542397082271345","0.0971444415223548"
"Andere","2003","(noch) kein Abschluss","direkter Migrationshintergrund","10","","",""
"Andere","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","11","","",""
"Andere","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2003","Hauptschule","kein Migrationshintergrund","365","0.0475294629451665","0.0424875478896395","0.0525713780006934"
"Andere","2003","Hauptschule","direkter Migrationshintergrund","51","0.0418514092708554","0.0312087511152236","0.0524940674264873"
"Andere","2003","Hauptschule","indirekter Migrationshintergrund","41","0.167586066763948","0.121922466049835","0.213249667478062"
"Andere","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2003","Realschule","kein Migrationshintergrund","405","0.0678540811743642","0.0611275542265796","0.0745806081221489"
"Andere","2003","Realschule","direkter Migrationshintergrund","11","","",""
"Andere","2003","Realschule","indirekter Migrationshintergrund","34","0.16965963803352","0.118154524376036","0.221164751691004"
"Andere","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2003","(Fach-)Abitur","kein Migrationshintergrund","252","0.126792671808198","0.111699459027206","0.141885884589189"
"Andere","2003","(Fach-)Abitur","direkter Migrationshintergrund","42","0.0916576928496455","0.0635908019750469","0.119724583724244"
"Andere","2003","(Fach-)Abitur","indirekter Migrationshintergrund","20","","",""
"Andere","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2003","AkademikerIn","kein Migrationshintergrund","101","0.0311795264418297","0.0257394364846959","0.0366196163989635"
"Andere","2003","AkademikerIn","direkter Migrationshintergrund","15","","",""
"Andere","2003","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Andere","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2004","(noch) kein Abschluss","kein Migrationshintergrund","18","","",""
"voll erwerbstätig","2004","(noch) kein Abschluss","direkter Migrationshintergrund","38","0.154435515253423","0.108525591663525","0.200345438843321"
"voll erwerbstätig","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"voll erwerbstätig","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2004","Hauptschule","kein Migrationshintergrund","1810","0.269014395899574","0.258246445319401","0.279782346479748"
"voll erwerbstätig","2004","Hauptschule","direkter Migrationshintergrund","486","0.359184001863419","0.333094326170179","0.385273677556658"
"voll erwerbstätig","2004","Hauptschule","indirekter Migrationshintergrund","92","0.316938520420892","0.26027342566754","0.373603615174244"
"voll erwerbstätig","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2004","Realschule","kein Migrationshintergrund","2445","0.461186050753606","0.447661839707205","0.474710261800008"
"voll erwerbstätig","2004","Realschule","direkter Migrationshintergrund","83","0.42514922016689","0.357309934985516","0.492988505348263"
"voll erwerbstätig","2004","Realschule","indirekter Migrationshintergrund","85","0.452552947566777","0.383570459732897","0.521535435400657"
"voll erwerbstätig","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2004","(Fach-)Abitur","kein Migrationshintergrund","699","0.375642899091264","0.353640044738943","0.397645753443584"
"voll erwerbstätig","2004","(Fach-)Abitur","direkter Migrationshintergrund","161","0.44148559119211","0.392516166583203","0.490455015801017"
"voll erwerbstätig","2004","(Fach-)Abitur","indirekter Migrationshintergrund","44","0.283776231072437","0.209625354083732","0.357927108061142"
"voll erwerbstätig","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2004","AkademikerIn","kein Migrationshintergrund","2266","0.553495268858473","0.537844841690213","0.569145696026733"
"voll erwerbstätig","2004","AkademikerIn","direkter Migrationshintergrund","177","0.40215058970911","0.351358411803144","0.452942767615077"
"voll erwerbstätig","2004","AkademikerIn","indirekter Migrationshintergrund","47","0.784741155139554","0.681601211218875","0.887881099060233"
"voll erwerbstätig","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2004","(noch) kein Abschluss","kein Migrationshintergrund","10","","",""
"Teilzeit","2004","(noch) kein Abschluss","direkter Migrationshintergrund","10","","",""
"Teilzeit","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Teilzeit","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2004","Hauptschule","kein Migrationshintergrund","499","0.0703682727721917","0.0641576550934669","0.0765788904509165"
"Teilzeit","2004","Hauptschule","direkter Migrationshintergrund","104","0.0800784832417966","0.0653188072683143","0.0948381592152788"
"Teilzeit","2004","Hauptschule","indirekter Migrationshintergrund","27","","",""
"Teilzeit","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2004","Realschule","kein Migrationshintergrund","705","0.12076408004088","0.111923596042514","0.129604564039245"
"Teilzeit","2004","Realschule","direkter Migrationshintergrund","22","","",""
"Teilzeit","2004","Realschule","indirekter Migrationshintergrund","23","","",""
"Teilzeit","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2004","(Fach-)Abitur","kein Migrationshintergrund","206","0.0992586973806762","0.0856737103277308","0.112843684433622"
"Teilzeit","2004","(Fach-)Abitur","direkter Migrationshintergrund","56","0.153925472046221","0.118337019830775","0.189513924261667"
"Teilzeit","2004","(Fach-)Abitur","indirekter Migrationshintergrund","14","","",""
"Teilzeit","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2004","AkademikerIn","kein Migrationshintergrund","460","0.102381193448482","0.0928375924858795","0.111924794411084"
"Teilzeit","2004","AkademikerIn","direkter Migrationshintergrund","36","0.0942535795614535","0.0639873154665655","0.124519843656341"
"Teilzeit","2004","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Teilzeit","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2004","(noch) kein Abschluss","kein Migrationshintergrund","512","0.857985755491474","0.829602250930707","0.886369260052241"
"nicht erwerbstätig","2004","(noch) kein Abschluss","direkter Migrationshintergrund","180","0.755189971174634","0.70056360369039","0.809816338658877"
"nicht erwerbstätig","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","84","0.91323917485407","0.855084994411432","0.971393355296708"
"nicht erwerbstätig","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2004","Hauptschule","kein Migrationshintergrund","3856","0.610505172935791","0.598664226892315","0.622346118979267"
"nicht erwerbstätig","2004","Hauptschule","direkter Migrationshintergrund","660","0.527104890034453","0.499954601477577","0.55425517859133"
"nicht erwerbstätig","2004","Hauptschule","indirekter Migrationshintergrund","94","0.381975422660387","0.322803076098004","0.441147769222771"
"nicht erwerbstätig","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2004","Realschule","kein Migrationshintergrund","1636","0.342389290808174","0.329515721741481","0.355262859874867"
"nicht erwerbstätig","2004","Realschule","direkter Migrationshintergrund","84","0.409228060094972","0.341755740713642","0.476700379476303"
"nicht erwerbstätig","2004","Realschule","indirekter Migrationshintergrund","61","0.259901621422831","0.199118595846559","0.320684646999102"
"nicht erwerbstätig","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2004","(Fach-)Abitur","kein Migrationshintergrund","691","0.389560838465085","0.36740522682088","0.411716450109291"
"nicht erwerbstätig","2004","(Fach-)Abitur","direkter Migrationshintergrund","153","0.348010582877133","0.301035663663623","0.394985502090643"
"nicht erwerbstätig","2004","(Fach-)Abitur","indirekter Migrationshintergrund","59","0.408013282456913","0.327178727657082","0.488847837256743"
"nicht erwerbstätig","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2004","AkademikerIn","kein Migrationshintergrund","1037","0.31334934920134","0.298746468966796","0.327952229435885"
"nicht erwerbstätig","2004","AkademikerIn","direkter Migrationshintergrund","124","0.438372186167164","0.386973457490474","0.489770914843855"
"nicht erwerbstätig","2004","AkademikerIn","indirekter Migrationshintergrund","11","","",""
"nicht erwerbstätig","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2004","(noch) kein Abschluss","kein Migrationshintergrund","41","0.067629136069997","0.0472107556312931","0.0880475165087008"
"Andere","2004","(noch) kein Abschluss","direkter Migrationshintergrund","10","","",""
"Andere","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Andere","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2004","Hauptschule","kein Migrationshintergrund","350","0.0501121583924426","0.0448143212989074","0.0554099954859778"
"Andere","2004","Hauptschule","direkter Migrationshintergrund","49","0.0336326248603314","0.0238288116787771","0.0434364380418857"
"Andere","2004","Hauptschule","indirekter Migrationshintergrund","46","0.157192359776098","0.112864357672624","0.201520361879572"
"Andere","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2004","Realschule","kein Migrationshintergrund","433","0.0756605783973404","0.0684858575417574","0.0828352992529234"
"Andere","2004","Realschule","direkter Migrationshintergrund","15","","",""
"Andere","2004","Realschule","indirekter Migrationshintergrund","31","0.201479768271771","0.145890395144236","0.257069141399307"
"Andere","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2004","(Fach-)Abitur","kein Migrationshintergrund","265","0.135537565062975","0.119985867315663","0.151089262810287"
"Andere","2004","(Fach-)Abitur","direkter Migrationshintergrund","25","","",""
"Andere","2004","(Fach-)Abitur","indirekter Migrationshintergrund","25","","",""
"Andere","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2004","AkademikerIn","kein Migrationshintergrund","113","0.0307741884917052","0.0253371551373978","0.0362112218460125"
"Andere","2004","AkademikerIn","direkter Migrationshintergrund","21","","",""
"Andere","2004","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Andere","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2005","(noch) kein Abschluss","kein Migrationshintergrund","17","","",""
"voll erwerbstätig","2005","(noch) kein Abschluss","direkter Migrationshintergrund","27","","",""
"voll erwerbstätig","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"voll erwerbstätig","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2005","Hauptschule","kein Migrationshintergrund","1641","0.268251254687681","0.25715031511441","0.279352194260952"
"voll erwerbstätig","2005","Hauptschule","direkter Migrationshintergrund","421","0.336230428837067","0.309377952616381","0.363082905057752"
"voll erwerbstätig","2005","Hauptschule","indirekter Migrationshintergrund","94","0.329866039849453","0.273043605748826","0.38668847395008"
